id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,assist,qualifier/16/value,qualifier/18/value,qualifier/19/value
2493920401,84,1,1,8,37,8b523ujgl21tbc01me65q0aoh,1,35.9,10.3,2022-12-29T19:55:15.914Z,2023-01-01T18:04:01Z,3959727347,140,32.8,3959727349,141,22.5,3962951671,178,,3959727345,56,Back,3959727353,213,1.9,3959727351,212,8.9,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920511,85,1,1,8,40,8b523ujgl21tbc01me65q0aoh,1,32.6,24.1,2022-12-29T19:55:19.124Z,2023-01-01T18:04:05Z,3959727947,213,1.6,3959727945,212,16.7,3959727941,140,31.8,3959727943,141,48.7,3962951691,178,,3959727939,56,Back,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920535,86,1,1,8,45,8b523ujgl21tbc01me65q0aoh,1,42.1,50.4,2022-12-29T19:55:24.478Z,2023-01-01T18:04:06Z,3959728085,141,22.1,3959728089,213,4.8,3959728087,212,19.3,3962951705,178,,3959728083,140,43.7,3959728081,56,Back,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920579,87,1,1,8,47,8b523ujgl21tbc01me65q0aoh,1,44.1,22.1,2022-12-29T19:55:26.599Z,2023-01-01T18:04:09Z,3959728327,212,17.6,3959728329,213,5.9,3959728325,141,11.7,3962951713,178,,3959728323,140,59.5,3959728319,56,Right,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920705,88,1,1,8,51,8b523ujgl21tbc01me65q0aoh,1,68.9,11.6,2022-12-29T19:55:30.003Z,2023-01-01T18:04:13Z,3959728973,140,89.3,3962951739,178,,3959728971,56,Right,3959728975,141,11.0,3959728977,212,21.4,3959728979,213,6.3,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920707,89,3,1,8,57,8b523ujgl21tbc01me65q0aoh,0,86.1,4.6,2022-12-29T19:55:36.376Z,2023-01-01T18:04:21Z,3962951781,178,,3961125297,465,,3959728983,56,Right,3959728985,286,,3959729061,233,77,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920711,77,7,1,8,57,80jtkz2echk6yyyb9e2595cxr,0,13.9,95.4,2022-12-29T19:55:36.546Z,2023-01-01T18:04:24Z,3961125365,385,,3959729035,233,89,3959728991,56,Back,3959728993,285,,3962951807,178,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920965,78,5,1,8,58,80jtkz2echk6yyyb9e2595cxr,0,25.4,101,2022-12-29T19:55:37.555Z,2023-01-01T18:04:27Z,3959730507,233,90,3959730323,56,Back,3959730325,347,,,,,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920743,90,5,1,8,58,8b523ujgl21tbc01me65q0aoh,1,74.6,-1,2022-12-29T19:55:37.555Z,2023-01-01T18:04:28Z,3959729143,347,,3959730477,233,78,3959729141,56,Right,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920827,91,1,1,9,1,8b523ujgl21tbc01me65q0aoh,1,73,0,2022-12-29T19:55:40.765Z,2023-01-01T18:04:34Z,3959729611,56,Right,3959729609,107,,3959729613,140,57.2,3959729617,212,17.8,3959729619,213,2.8,3959729615,141,8.8,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920853,92,1,1,9,6,8b523ujgl21tbc01me65q0aoh,1,58.5,9.8,2022-12-29T19:55:45.243Z,2023-01-01T18:04:38Z,3959729731,141,1.9,3959729733,212,15.7,3962951897,178,,3959729735,213,5.9,3959729727,56,Right,3959729729,140,72.6,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920891,93,1,1,9,8,8b523ujgl21tbc01me65q0aoh,1,72.3,5.9,2022-12-29T19:55:47.373Z,2023-01-01T18:04:41Z,3959729933,140,72.8,3959729931,56,Center,3959729935,141,24.1,3959729939,213,1.5,3959729937,212,12.4,3962951943,178,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920937,95,4,1,9,10,8b523ujgl21tbc01me65q0aoh,1,71.9,26.2,2022-12-29T19:55:49.208Z,2023-01-01T18:04:49Z,3959730195,286,,3959730187,13,,3959730191,152,,3959730189,56,Center,3959730359,233,79,3959730193,265,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920969,79,4,1,9,10,80jtkz2echk6yyyb9e2595cxr,0,28.1,73.8,2022-12-29T19:55:49.209Z,2023-01-01T18:04:49Z,3959730353,152,,3959730351,56,Back,3959730355,265,,3962951985,178,,3959730349,13,,3959730357,285,,3959730367,233,95,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493920897,94,43,1,9,11,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-12-29T19:55:50.246Z,2022-12-29T19:55:57Z,3959730527,144,3,3959729975,286,0,3959729973,56,Center,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493921855,96,1,1,10,0,8b523ujgl21tbc01me65q0aoh,1,70.3,17.3,2022-12-29T19:56:38.935Z,2023-01-01T18:05:15Z,3959734993,212,35.8,3959734973,155,,3959734989,141,54.3,3959738609,210,16,3959734981,56,Center,3959738613,24,,3962952021,178,,3959734985,140,94.5,7hduohz6mo32mbtdepyv5u7yt,L. Evans,3959734971,5,3961129829,20,,,3961129827,224,,3959738611,154,,3959734977,152,,3959734997,213,0.8,3959734969,2,,3959735001,1,,,,,,,,,,,,1,,,
2493921861,97,16,1,10,2,8b523ujgl21tbc01me65q0aoh,1,96,52.4,2022-12-29T19:56:40.850Z,2023-01-01T18:05:15Z,3959738695,29,,3961131319,214,,3959738693,76,,3959738709,103,5.7,3959738707,102,51.9,3959735029,56,Center,3959735027,16,,3959738713,230,99.8,1244ja0ma2r0071i7d45t6yfp,C. Burgess,3961131323,396,3959738715,231,49.8,49.6,3959737533,72,,3959737537,374,2022-12-29 19:56:40.442,3961131321,395,0.6,3959738711,328,,3959737531,24,,3959738703,55,96,3959738697,154,3959737541,375,10:01.615,3962952259,178,,,,,,,
2493922319,80,1,1,10,48,80jtkz2echk6yyyb9e2595cxr,1,49.8,49.9,2022-12-29T19:57:27.060Z,2023-01-01T18:05:20Z,3962952309,178,,3959737441,56,Back,3959737443,140,36.1,3959737447,212,14.4,3959737449,213,3.2,3959927691,279,G,3959737445,141,47.9,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922329,81,1,1,10,51,80jtkz2echk6yyyb9e2595cxr,1,36.1,47.9,2022-12-29T19:57:30.029Z,2023-01-01T18:05:24Z,3959737497,212,19.4,3962952365,178,,3959737501,213,1.3,3959737489,140,40.7,3959737493,141,75.6,3959737485,56,Back,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922359,82,1,1,10,54,80jtkz2echk6yyyb9e2595cxr,1,40.7,75.6,2022-12-29T19:57:33.112Z,2023-01-01T18:05:27Z,3959737645,140,25.9,3959737649,212,24.3,3959737647,141,48.2,3959737651,213,4.0,3959737643,56,Back,3962952387,178,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922381,83,1,1,10,56,80jtkz2echk6yyyb9e2595cxr,1,25.9,48.2,2022-12-29T19:57:35.621Z,2023-01-01T18:05:29Z,3959737779,56,Back,3962952405,178,,3959737783,141,13.5,3959737781,140,26.8,3959737789,212,23.6,3959737791,213,4.8,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922407,84,1,1,10,59,80jtkz2echk6yyyb9e2595cxr,1,26.4,12.9,2022-12-29T19:57:38.105Z,2023-01-01T18:05:32Z,3959737921,140,35.6,3962952427,178,,3959737919,56,Back,3959737923,141,4.3,3959737927,213,5.7,3959737925,212,11.3,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922443,85,1,1,11,1,80jtkz2echk6yyyb9e2595cxr,1,35.6,4.3,2022-12-29T19:57:40.153Z,2023-01-01T18:05:34Z,3959738115,212,9.2,3959738117,213,2.9,3959738113,141,7.4,3962952441,178,,3959738109,56,Back,3959738111,140,27.1,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922449,86,1,1,11,2,80jtkz2echk6yyyb9e2595cxr,0,27.1,7.4,2022-12-29T19:57:40.916Z,2023-01-01T18:05:39Z,3959740301,1,,3959738143,56,Back,3959738151,213,5.8,3959740299,157,,3959738147,141,0.0,3959738149,212,13.8,3962952467,178,,3959738145,140,38.7,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922453,87,5,1,11,3,80jtkz2echk6yyyb9e2595cxr,0,48.1,-1.8,2022-12-29T19:57:42.416Z,2023-01-01T18:05:45Z,3959739127,233,98,3959738173,56,Back,3959738175,347,,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922613,98,5,1,11,3,8b523ujgl21tbc01me65q0aoh,1,51.9,101.8,2022-12-29T19:57:42.416Z,2023-01-01T18:05:45Z,3959739093,233,87,3959739083,56,Left,3959739087,347,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922681,99,1,1,11,20,8b523ujgl21tbc01me65q0aoh,1,42.5,100,2022-12-29T19:57:58.941Z,2023-01-01T18:05:49Z,3959739453,141,76.9,3959739451,140,40.8,3959739455,212,17.0,3959739449,56,Back,3959739447,107,,3959739457,213,4.6,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922721,100,1,1,11,22,8b523ujgl21tbc01me65q0aoh,1,43.2,71.2,2022-12-29T19:58:01.346Z,2023-01-01T18:06:43Z,3962952913,178,,3959739671,212,18.6,3959739673,213,4.4,3959739661,56,Back,3959739665,140,37.0,3959739669,141,45.5,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922807,101,1,1,11,25,8b523ujgl21tbc01me65q0aoh,1,37.1,43.3,2022-12-29T19:58:04.709Z,2023-01-01T18:06:45Z,3959740145,141,6.1,3959740149,213,5.2,3959740147,212,28.6,3959740143,140,49.9,3959740141,56,Back,3962952921,178,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922851,102,1,1,11,30,8b523ujgl21tbc01me65q0aoh,1,54.3,6.1,2022-12-29T19:58:09.036Z,2023-01-01T18:06:48Z,3962952961,178,,3959740381,212,22.2,3959740375,56,Back,3959740379,141,35.7,3959740377,140,45.4,3959740383,213,2.0,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922939,103,1,1,11,33,8b523ujgl21tbc01me65q0aoh,1,46.5,35.7,2022-12-29T19:58:12.589Z,2023-01-01T18:06:51Z,3959740915,140,58.8,3959740921,213,5.3,3959740919,212,23.9,3962952987,178,,3959740917,141,6.2,3959740913,56,Right,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922971,104,1,1,11,35,8b523ujgl21tbc01me65q0aoh,1,59,6,2022-12-29T19:58:14.735Z,2023-01-01T18:06:55Z,3959741065,56,Right,3959741069,141,2.9,3959741067,140,72.1,3959741071,212,13.9,3959741073,213,6.1,3962953023,178,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494183325,999,1,1,11,36,8b523ujgl21tbc01me65q0aoh,1,71.1,2.6,2022-12-29T19:58:14.841Z,2023-01-01T18:07:02Z,3961140663,141,3.2,3961140661,140,57.4,3961140665,212,14.4,3962953071,178,,3961140667,213,3.1,3961140659,56,Right,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494183785,1000,1,1,11,37,8b523ujgl21tbc01me65q0aoh,1,57.2,6.4,2022-12-29T19:58:16.425Z,2023-01-01T18:07:06Z,3961143151,212,33.7,3961143153,213,2.0,3961143145,56,Back,3962953119,178,,3961143155,1,,3961143147,140,44.0,3961143149,141,51.6,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922985,105,1,1,11,40,8b523ujgl21tbc01me65q0aoh,1,39.5,61.7,2022-12-29T19:58:19.495Z,2023-01-01T18:07:08Z,3959741149,56,Left,3962953141,178,,3959741155,141,92.9,3959741159,212,26.4,3959741163,213,0.9,3959741151,140,54.5,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923041,106,1,1,11,43,8b523ujgl21tbc01me65q0aoh,1,54.5,92.9,2022-12-29T19:58:21.840Z,2023-01-01T18:07:11Z,3959741471,213,4.0,3959741463,56,Back,3959741469,212,18.6,3959741467,141,71.5,3962953145,178,,3959741465,140,43.5,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923109,107,1,1,11,45,8b523ujgl21tbc01me65q0aoh,1,43.5,71.5,2022-12-29T19:58:24.160Z,2023-01-01T18:07:14Z,3959741825,56,Back,3959741827,140,18.4,3959741829,141,54.0,3962953157,178,,3959741831,212,28.9,3959741833,213,3.6,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923179,108,1,1,11,50,8b523ujgl21tbc01me65q0aoh,0,20.9,54.8,2022-12-29T19:58:29.288Z,2023-01-01T18:07:17Z,3959742213,56,Right,3959742227,212,63.5,3959742229,213,5.9,3959742207,155,,3959742225,141,20.1,3959742221,140,77.0,3962953183,178,,3959742231,1,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923257,88,1,1,11,53,80jtkz2echk6yyyb9e2595cxr,0,29.3,68.2,2022-12-29T19:58:32.350Z,2023-01-01T18:07:22Z,3959742593,56,Back,3959742591,3,,3959742595,140,34.0,3959742601,213,1.2,3959742599,212,13.3,3959742597,141,86.3,3962953239,388,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923187,109,43,1,11,54,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-12-29T19:58:33.413Z,2022-12-29T19:58:49Z,3959742279,56,Right,3959743481,144,44,3959742281,286,0,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923271,110,4,1,11,55,8b523ujgl21tbc01me65q0aoh,1,65.6,7.3,2022-12-29T19:58:34.763Z,2023-01-01T18:07:31Z,3959742685,56,Right,3959742689,265,,3959742687,152,,3959742691,286,,3959742843,233,89,3959742683,13,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923291,89,4,1,11,55,80jtkz2echk6yyyb9e2595cxr,0,34.4,92.7,2022-12-29T19:58:34.764Z,2023-01-01T18:07:31Z,3959742795,285,,3959742857,233,110,3962953315,389,,3959742793,265,,3959742789,56,Back,3959742787,13,,3959742791,152,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924093,111,1,1,13,0,8b523ujgl21tbc01me65q0aoh,0,64.3,5.9,2022-12-29T19:59:39Z,2023-01-01T18:07:34Z,3962953363,178,,3959747129,5,,3959747141,212,33.5,3959747127,2,,3959747135,56,Center,3959747133,152,,3961143175,20,,3959747137,140,89.3,7hduohz6mo32mbtdepyv5u7yt,L. Evans,3959747143,213,3959747139,141,36.6,0.7,3961143173,224,,3959747131,155,,3959747145,1,,,,,,,,,,,,,,,,,,,,,,,,
2493924133,90,12,1,13,1,80jtkz2echk6yyyb9e2595cxr,1,11.1,58.1,2022-12-29T19:59:40.097Z,2023-01-01T18:07:41Z,3959747345,140,25.6,3959747347,141,61.2,3959747349,212,15.4,3962953427,388,,3959747343,56,Back,3959747351,213,0.1,3959747371,15,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924157,91,1,1,13,4,80jtkz2echk6yyyb9e2595cxr,0,24.7,63,2022-12-29T19:59:43.190Z,2023-01-01T18:07:43Z,3959747483,56,Back,3959747481,3,,3959747485,140,35.0,3962953449,388,,3959747489,212,14.0,3959747491,213,5.6,3959747487,141,50.0,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924205,112,1,1,13,5,8b523ujgl21tbc01me65q0aoh,1,72.5,52.4,2022-12-29T19:59:44.516Z,2023-01-01T18:07:48Z,3959747757,213,4.5,3959747745,140,68.4,3959747749,141,27.0,3959747737,3,,3959747753,212,17.8,3962953489,178,,3959747741,56,Center,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924227,113,1,1,13,7,8b523ujgl21tbc01me65q0aoh,0,68.4,27,2022-12-29T19:59:46.436Z,2023-01-01T18:07:53Z,3959747871,212,30.7,3959747863,155,,3959747873,213,0.8,3959747865,56,Center,3962953549,178,,3959747869,141,58.7,3959747867,140,89.2,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924237,92,1,1,13,10,80jtkz2echk6yyyb9e2595cxr,0,13.5,37.4,2022-12-29T19:59:48.931Z,2023-01-01T18:08:00Z,3959747935,212,14.4,3959747929,56,Back,3959747927,3,,3959747937,213,6.0,3959747933,141,30.6,3962953597,388,,3959747931,140,26.5,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924365,93,43,1,13,14,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-12-29T19:59:53.230Z,2022-12-30T20:45:06Z,3959748631,285,0,3961144111,144,45,3959748629,56,Back,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925247,128,43,1,13,14,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-12-29T19:59:53.230Z,2022-12-30T20:45:04Z,3959753687,286,0,3961143981,144,3,3959753723,233,93,3959753685,56,Center,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924333,114,1,1,13,17,8b523ujgl21tbc01me65q0aoh,1,84.4,82,2022-12-29T19:59:56.152Z,2023-01-01T18:08:02Z,3959748443,141,54.9,3959748439,56,Center,3959748441,140,75.8,3959748445,212,20.5,3959748447,213,4.3,3962953619,178,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924347,115,1,1,13,18,8b523ujgl21tbc01me65q0aoh,1,75.8,54.9,2022-12-29T19:59:57.255Z,2023-01-01T18:08:06Z,3959748515,56,Left,3959748521,212,17.3,3962953633,178,,3959748519,141,80.2,3959748523,213,1.7,3959748517,140,73.9,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924379,116,1,1,13,20,8b523ujgl21tbc01me65q0aoh,1,73.9,80.2,2022-12-29T19:59:59.293Z,2023-01-01T18:08:10Z,3959748705,212,16.4,3959748707,213,3.3,3959748699,56,Center,3962953643,178,,3959748703,141,75.6,3959748701,140,58.6,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924397,117,1,1,13,22,8b523ujgl21tbc01me65q0aoh,1,58.6,75.7,2022-12-29T20:00:00.957Z,2023-01-01T18:08:17Z,3959748833,56,Center,3962953653,178,,3959748835,140,51.8,3959748841,213,4.3,3959748839,212,17.7,3959748837,141,51.9,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924423,118,1,1,13,24,8b523ujgl21tbc01me65q0aoh,1,53.2,52.4,2022-12-29T20:00:03.743Z,2023-01-01T18:08:20Z,3959749035,212,39.6,3959749029,56,Left,3959749027,155,,3959749037,213,0.7,3962953709,178,,3959749039,1,,3959749033,141,88.7,3959749031,140,82.7,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924441,119,1,1,13,28,8b523ujgl21tbc01me65q0aoh,1,83,89.1,2022-12-29T20:00:07.405Z,2023-01-01T18:08:25Z,3959749129,141,75.1,3959749127,140,81.0,3959749125,56,Center,3962953723,178,,3959749133,213,4.5,3959749131,212,9.7,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924515,120,1,1,13,30,8b523ujgl21tbc01me65q0aoh,1,77.8,75.7,2022-12-29T20:00:09.275Z,2023-01-01T18:08:27Z,3959749565,141,91.1,3959749569,213,2.3,3959749567,212,14.2,3962953731,178,,3959749563,140,68.7,3959749561,56,Left,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924559,121,1,1,13,34,8b523ujgl21tbc01me65q0aoh,1,67,90.2,2022-12-29T20:00:13.396Z,2023-01-01T18:08:29Z,3959749777,141,74.8,3959749779,212,19.4,3962953767,178,,3959749773,56,Center,3959749781,213,3.7,3959749775,140,51.4,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924621,122,1,1,13,37,8b523ujgl21tbc01me65q0aoh,1,51.4,74.1,2022-12-29T20:00:16.538Z,2023-01-01T18:08:32Z,3959750141,140,58.8,3959750143,141,15.9,3959750139,56,Right,3959750149,1,,3959750147,213,4.9,3959750145,212,40.3,3962953807,178,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924673,123,1,1,13,43,8b523ujgl21tbc01me65q0aoh,1,64.8,14,2022-12-29T20:00:21.908Z,2023-01-01T18:08:37Z,3959750439,212,10.4,3959750437,141,6.8,3959750441,213,5.8,3959750435,140,73.5,3962953847,178,,3959750433,56,Right,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924731,124,1,1,13,47,8b523ujgl21tbc01me65q0aoh,1,77.3,10.4,2022-12-29T20:00:26.184Z,2023-01-01T18:08:42Z,3959750757,141,18.8,3959750759,212,10.2,3959750755,140,69.2,3959750761,213,2.6,3959750753,56,Right,3962953883,178,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924783,125,1,1,13,50,8b523ujgl21tbc01me65q0aoh,1,69.5,18.2,2022-12-29T20:00:29.031Z,2023-01-01T18:08:45Z,3959751013,213,0.9,3961145259,223,,3959750993,155,,3959751009,212,31.2,3959750995,56,Center,3961145261,72,,3962953897,178,,3959750991,2,,28izur14k14lcgegg8qede7yt,C. Chaplin,3959751005,141,3959750999,140,87.1,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924791,126,61,1,13,51,8b523ujgl21tbc01me65q0aoh,1,87.1,55.2,2022-12-29T20:00:30.608Z,2023-01-01T18:08:55Z,3962953925,178,,3959751039,56,Center,,,,,,,,,,,,,,,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
