id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/13/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2484614241,70,1,1,6,44,b3vbyitzi3nrw9ehj1eoko219,0,31.6,100,2022-11-12T15:08:51.225Z,2022-11-15T01:33:32Z,3910527795,141,93.9,3910527797,212,29.6,3910527801,1,,3910527789,107,,3910527799,213,6.1,3910527791,56,Left,3910527793,140,59.3,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614265,64,44,1,6,46,5g1fnexeromjl0lvnxp8hpnhi,1,39.7,5.6,2022-11-12T15:08:53.076Z,2022-11-15T08:47:01Z,3910527913,285,,3910528069,233,71,3910527909,56,Back,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614273,71,44,1,6,46,b3vbyitzi3nrw9ehj1eoko219,0,60.3,94.4,2022-11-12T15:08:53.077Z,2022-11-15T01:33:38Z,3910528201,233,64,3910527963,286,,3910527961,56,Left,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614309,65,1,1,6,46,5g1fnexeromjl0lvnxp8hpnhi,1,38.2,5,2022-11-12T15:08:53.124Z,2022-11-15T08:47:01Z,3910528121,212,5.6,3910528123,213,1.0,3910528119,141,12.0,3910528113,3,,3910528115,56,Back,3917244935,388,,3910528117,140,41.0,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614333,66,49,1,6,47,5g1fnexeromjl0lvnxp8hpnhi,1,49.3,5.3,2022-11-12T15:08:53.868Z,2022-11-15T01:33:44Z,,,,,,,,,,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614445,67,50,1,6,48,5g1fnexeromjl0lvnxp8hpnhi,1,45.6,4.4,2022-11-12T15:08:55.067Z,2022-11-15T01:33:47Z,3910528817,56,Back,3910529085,233,72,3910528821,286,,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614459,72,7,1,6,48,b3vbyitzi3nrw9ehj1eoko219,1,54.4,95.6,2022-11-12T15:08:55.197Z,2022-11-15T01:33:54Z,3910528895,56,Left,3916832727,384,,3917244989,178,,3910528891,167,,3910528899,285,,3910529003,233,67,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614681,68,5,1,6,49,5g1fnexeromjl0lvnxp8hpnhi,1,49.7,-1.5,2022-11-12T15:08:55.956Z,2022-11-15T01:33:55Z,3910530055,347,,3910530081,233,73,3910530053,56,Back,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614499,73,5,1,6,49,b3vbyitzi3nrw9ehj1eoko219,0,50.3,101.5,2022-11-12T15:08:55.956Z,2022-11-15T01:33:55Z,3910529141,347,,3910530109,233,68,3910529139,56,Left,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484614889,69,1,1,6,59,5g1fnexeromjl0lvnxp8hpnhi,1,49,0,2022-11-12T15:09:05.533Z,2022-11-15T01:33:58Z,3910531231,212,38.1,3910531241,1,,3910531223,56,Back,3910531221,107,,3910531227,141,40.4,3910531225,140,25.1,3910531237,213,2.3,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484615055,70,1,1,7,5,5g1fnexeromjl0lvnxp8hpnhi,1,25.5,39.7,2022-11-12T15:09:11.451Z,2022-11-15T01:34:04Z,3917245033,178,,3910532127,213,1.3,3910532115,141,73.2,3910532111,56,Back,3910532119,212,23.8,3910532113,140,32.1,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484615273,71,1,1,7,8,5g1fnexeromjl0lvnxp8hpnhi,0,28.5,89,2022-11-12T15:09:14.804Z,2022-11-15T01:34:08Z,3910533259,213,0.1,3910533249,56,Left,3910533251,140,65.9,3910533263,1,,3910533255,141,92.9,3917245053,178,,3910533247,155,,3910533257,212,39.4,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484615235,74,61,1,7,10,b3vbyitzi3nrw9ehj1eoko219,1,38.9,4.9,2022-11-12T15:09:17.070Z,2022-11-15T01:34:20Z,3917245095,178,,3917245093,21,,3910533077,56,Back,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484615467,72,5,1,7,12,5g1fnexeromjl0lvnxp8hpnhi,1,61.8,101.8,2022-11-12T15:09:18.397Z,2022-11-15T01:34:22Z,3910534357,233,75,3910534283,347,,3910534277,56,Left,,,,,,,,,,,,,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484615267,75,5,1,7,12,b3vbyitzi3nrw9ehj1eoko219,0,38.2,-1.8,2022-11-12T15:09:18.397Z,2022-11-15T01:34:22Z,3910533241,347,,3910533239,56,Back,3910534401,233,72,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484615603,73,1,1,7,19,5g1fnexeromjl0lvnxp8hpnhi,1,65.6,100,2022-11-12T15:09:25.973Z,2022-11-15T01:34:26Z,3910534965,1,,3910534953,141,87.4,3910534959,212,30.9,3910534951,140,37.7,3910534943,56,Back,3910534941,107,,3910534963,213,3.5,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484615701,74,1,1,7,23,5g1fnexeromjl0lvnxp8hpnhi,1,34.9,87.5,2022-11-12T15:09:29.727Z,2022-11-15T01:34:33Z,3910535449,213,4.0,3910535441,56,Back,3910535443,140,26.0,3917245145,178,,3910535445,141,70.0,3910535447,212,15.1,,,,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484615819,75,1,1,7,25,5g1fnexeromjl0lvnxp8hpnhi,1,26,70,2022-11-12T15:09:32.141Z,2022-11-15T01:34:45Z,3910536095,212,20.2,3910536087,56,Back,3910536097,213,3.8,3910536091,141,51.5,3910536089,140,10.9,3917245167,178,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484615927,76,1,1,7,28,5g1fnexeromjl0lvnxp8hpnhi,1,10.6,50,2022-11-12T15:09:35.111Z,2022-11-15T01:34:54Z,3917245193,178,,3910536703,213,0.1,3910536693,141,53.7,3910536699,212,24.9,3910536685,140,34.2,3910536677,56,Back,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484615933,77,61,1,7,29,5g1fnexeromjl0lvnxp8hpnhi,0,33.7,55.2,2022-11-12T15:09:36.032Z,2022-11-15T01:35:03Z,3910536711,56,Back,3917245215,178,,,,,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485808317,740,61,1,7,31,b3vbyitzi3nrw9ehj1eoko219,1,71.7,36,2022-11-12T15:09:37.477Z,2022-11-15T01:35:10Z,3917245231,178,,3916833149,56,Center,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485883755,944,67,1,7,32,5g1fnexeromjl0lvnxp8hpnhi,1,29.1,69.2,2022-11-12T15:09:38.864Z,2022-11-15T08:47:01Z,3917251139,233,816,,,,,,,,,,,,,,,,,,,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485883753,816,67,1,7,32,b3vbyitzi3nrw9ehj1eoko219,0,70.9,30.8,2022-11-12T15:09:38.865Z,2022-11-15T01:57:43Z,3917251143,233,944,,,,,,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484616199,78,1,1,7,32,5g1fnexeromjl0lvnxp8hpnhi,0,28.9,72,2022-11-12T15:09:38.896Z,2022-11-15T08:47:02Z,3910538119,233,76,3910538123,286,,3910538021,140,30.3,3917245239,178,,3910538027,141,70.6,3910538015,56,Back,3910538117,236,,3910538033,212,1.8,48pxorkarv5aq03l6179bes45,B. Galloway,3910538037,213,,,,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,
2484616093,76,74,1,7,32,b3vbyitzi3nrw9ehj1eoko219,1,68.3,27.6,2022-11-12T15:09:38.897Z,2022-11-15T01:35:18Z,3910537513,56,Center,3917245253,178,,3910538203,233,78,3910537515,285,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484616159,77,5,1,7,34,b3vbyitzi3nrw9ehj1eoko219,0,57.3,-1.5,2022-11-12T15:09:40.835Z,2022-11-15T01:35:20Z,3910537801,56,Right,3910537803,347,,3910541067,233,79,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484616771,79,5,1,7,34,5g1fnexeromjl0lvnxp8hpnhi,1,42.7,101.5,2022-11-12T15:09:40.835Z,2022-11-15T01:35:20Z,3910541033,233,77,3910540995,56,Back,3910540997,347,,,,,,,,,,,,,,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484616899,80,1,1,7,51,5g1fnexeromjl0lvnxp8hpnhi,1,48,100,2022-11-12T15:09:57.724Z,2022-11-15T01:35:24Z,3910541665,1,,3910541655,141,89.7,3910541649,107,,3910541659,212,24.4,3910541653,140,26.0,3910541651,56,Back,3910541663,213,3.5,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484617303,81,1,1,7,54,5g1fnexeromjl0lvnxp8hpnhi,1,24.7,88.1,2022-11-12T15:10:01.229Z,2022-11-15T01:35:28Z,3910543839,212,25.1,3910543831,56,Back,3910543833,140,9.8,3910543843,213,4.0,3910543835,141,59.3,3917245313,178,,,,,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484617451,82,1,1,8,4,5g1fnexeromjl0lvnxp8hpnhi,1,8.7,41.2,2022-11-12T15:10:10.944Z,2022-11-15T01:35:32Z,3910544733,56,Right,3910544739,212,60.9,3910544731,157,,3910544743,1,,3910544741,213,5.9,3917245331,178,,3910544735,140,61.7,3910544737,141,4.7,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484617517,83,1,1,8,7,5g1fnexeromjl0lvnxp8hpnhi,0,61.7,4.7,2022-11-12T15:10:13.801Z,2022-11-15T01:35:36Z,3917245347,388,,3910545035,141,11.0,3916833215,168,,3910545037,212,26.3,3910545039,213,0.2,3910545033,140,86.4,3910545031,56,Right,3910545029,3,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484617585,78,49,1,8,12,b3vbyitzi3nrw9ehj1eoko219,1,9,92.4,2022-11-12T15:10:19.100Z,2022-11-15T01:35:40Z,,,,,,,,,,,,,,,,,,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484617605,79,1,1,8,12,b3vbyitzi3nrw9ehj1eoko219,0,9,92.4,2022-11-12T15:10:19.117Z,2022-11-15T01:35:49Z,3917245381,178,,3910545515,213,0.1,3910545509,140,16.5,3910545771,286,,3910545513,212,7.9,3910545511,141,93.6,3910545507,56,Back,3910545765,236,,292fas4iqplshrbyvtj5ins9h,J. Walsh,3910545767,233,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,
2484617637,84,74,1,8,12,5g1fnexeromjl0lvnxp8hpnhi,1,86.6,5.9,2022-11-12T15:10:19.151Z,2022-11-15T01:35:46Z,3917245389,178,,3910545721,285,,3910545719,56,Right,3910545837,233,79,,,,,,,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618015,80,5,1,8,13,b3vbyitzi3nrw9ehj1eoko219,1,11.6,101.6,2022-11-12T15:10:20.026Z,2022-11-15T01:35:51Z,3910547739,56,Back,3910547793,233,85,3910547741,347,,,,,,,,,,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484617741,85,5,1,8,13,5g1fnexeromjl0lvnxp8hpnhi,0,88.4,-1.6,2022-11-12T15:10:20.026Z,2022-11-15T01:35:52Z,3910546293,56,Right,3910547883,233,80,3910546297,347,,,,,,,,,,,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618061,81,1,1,8,25,b3vbyitzi3nrw9ehj1eoko219,1,8.1,100,2022-11-12T15:10:31.637Z,2022-11-15T01:35:54Z,3910548075,140,24.0,3910548077,141,93.2,3910548071,56,Back,3910548079,212,17.7,3910548081,213,5.9,3910548069,107,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618131,82,1,1,8,26,b3vbyitzi3nrw9ehj1eoko219,1,24,93.2,2022-11-12T15:10:33.042Z,2022-11-15T01:35:59Z,3910548521,141,95.7,3910548523,212,13.1,3910548513,56,Back,3917245449,178,,3910548517,140,11.6,3910548525,213,3.0,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618175,83,1,1,8,27,b3vbyitzi3nrw9ehj1eoko219,0,11.6,95.7,2022-11-12T15:10:33.718Z,2022-11-15T01:36:02Z,3910548685,213,5.9,3917245465,178,,3910548677,140,34.6,3910548683,212,26.0,3916833293,157,,3910548675,56,Back,3910548679,141,81.5,3916833295,1,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618291,86,1,1,8,29,5g1fnexeromjl0lvnxp8hpnhi,1,59.5,23.1,2022-11-12T15:10:35.413Z,2022-11-15T01:36:06Z,3910549245,140,68.2,3910549247,141,12.9,3910549243,56,Right,3910549251,213,5.6,3910549249,212,11.5,3910549241,3,,3917245485,388,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618309,87,61,1,8,30,5g1fnexeromjl0lvnxp8hpnhi,0,68.3,12.9,2022-11-12T15:10:36.523Z,2022-11-15T01:36:12Z,3917245517,178,,3910549313,56,Right,,,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618461,84,1,1,8,31,b3vbyitzi3nrw9ehj1eoko219,1,23.2,69,2022-11-12T15:10:37.785Z,2022-11-15T01:36:14Z,3910550167,140,36.9,3917245533,178,,3910550165,56,Back,3910550171,212,14.4,3910550173,213,0.1,3910550169,141,70.9,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484619109,86,4,1,8,34,b3vbyitzi3nrw9ehj1eoko219,1,45.1,71.6,2022-11-12T15:10:41.088Z,2022-11-15T01:36:18Z,3910553543,13,,3910553553,265,,3910553549,152,,3910553557,286,,3910553545,56,Back,3910555731,233,88,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618519,88,4,1,8,34,5g1fnexeromjl0lvnxp8hpnhi,0,54.9,28.4,2022-11-12T15:10:41.089Z,2022-11-15T01:36:18Z,3910550517,285,,3910555783,233,86,3910554851,265,,3910554843,13,,3910554847,152,,3910550513,56,Center,3917245553,178,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484618511,85,43,1,8,36,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-11-12T15:10:43.068Z,2022-11-12T15:11:04Z,3910550567,233,88,3910550465,286,0,3910554549,144,3,3910550463,56,Back,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620339,87,1,1,9,21,b3vbyitzi3nrw9ehj1eoko219,1,51,84.4,2022-11-12T15:11:27.365Z,2022-11-15T01:36:20Z,3910560267,152,,3910560269,56,Center,3910560263,155,,3910560277,212,45.7,3917245581,178,,3910560273,141,29.4,3910560279,213,5.3,3910560271,140,76.0,dz4jeb7rhr5jt3grs4evbs5bd,C. Vernam,3910560259,5,3910560283,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620433,88,1,1,9,24,b3vbyitzi3nrw9ehj1eoko219,1,76,29.4,2022-11-12T15:11:30.609Z,2022-11-15T01:36:25Z,3917245605,388,,3910560799,3,,3910560803,56,Center,3910560809,212,8.8,3910560807,141,34.9,3910560811,213,0.4,3910560805,140,83.6,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620487,89,1,1,9,25,b3vbyitzi3nrw9ehj1eoko219,1,83.6,34.9,2022-11-12T15:11:32.016Z,2022-11-15T01:36:32Z,3910561067,213,1.2,3910561057,155,,3910561065,212,9.0,3917245649,178,,3910561059,56,Center,3910561063,141,47.2,3910561061,140,86.7,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620499,90,1,1,9,27,b3vbyitzi3nrw9ehj1eoko219,0,86.7,47.2,2022-11-12T15:11:33.391Z,2022-11-15T01:36:36Z,3910561153,213,0.8,3910561151,212,9.6,3910561149,141,56.9,3910561143,3,,3917245661,388,,3910561145,56,Center,3910561147,140,93.4,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620469,89,12,1,9,27,5g1fnexeromjl0lvnxp8hpnhi,1,7.4,42.3,2022-11-12T15:11:34.160Z,2022-11-15T01:36:40Z,3916833767,141,42.9,3910560987,56,Back,3916833765,140,18.7,3916833771,213,0.0,3917245693,178,,3916833769,212,11.9,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620603,90,12,1,9,29,5g1fnexeromjl0lvnxp8hpnhi,1,23.7,34.5,2022-11-12T15:11:36.045Z,2022-11-15T01:36:45Z,3910561725,56,Back,3910561727,140,29.3,3910561729,141,12.8,3917245717,388,,3910561731,212,15.9,3910561733,213,5.1,3916833835,15,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484621213,92,45,1,9,31,5g1fnexeromjl0lvnxp8hpnhi,0,23.8,35.2,2022-11-12T15:11:38.101Z,2022-11-15T01:36:48Z,3910565009,285,,3910565007,56,Back,3910573759,233,98,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622827,98,3,1,9,31,b3vbyitzi3nrw9ehj1eoko219,1,76.2,64.8,2022-11-12T15:11:38.101Z,2022-11-15T01:36:48Z,3917245737,178,,3910573663,56,Center,3916833879,464,,3910573667,286,,3910573713,233,92,,,,,,,,,,dz4jeb7rhr5jt3grs4evbs5bd,C. Vernam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620755,91,13,1,9,33,b3vbyitzi3nrw9ehj1eoko219,1,74.8,59.4,2022-11-12T15:11:39.325Z,2022-11-15T01:36:52Z,3910564501,20,,3910562667,18,,3910566835,231,51.3,3910566833,230,98.4,3910562669,56,Center,3917245761,178,,3910566825,215,,3910566823,103,59.7,dz4jeb7rhr5jt3grs4evbs5bd,C. Vernam,3910566829,458,3910564499,24,3910566821,102,37.8,3910566819,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620821,91,5,1,9,34,5g1fnexeromjl0lvnxp8hpnhi,1,-0.9,59.1,2022-11-12T15:11:40.952Z,2022-11-15T01:36:57Z,3910563039,56,Back,3910563095,233,92,3910563041,346,,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484620797,92,5,1,9,34,b3vbyitzi3nrw9ehj1eoko219,0,100.9,40.9,2022-11-12T15:11:40.952Z,2022-11-15T01:36:58Z,3910562879,346,,3910562877,56,Center,3910563149,233,91,,,,,,,,,,,,,,,,dz4jeb7rhr5jt3grs4evbs5bd,C. Vernam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484621633,93,1,1,9,52,5g1fnexeromjl0lvnxp8hpnhi,1,4.4,61.1,2022-11-12T15:11:58.466Z,2022-11-15T01:37:01Z,3910567305,213,5.3,3910567297,56,Back,3910567301,141,33.4,3910567309,237,,3910567303,212,22.1,3910567299,140,15.4,3910567293,124,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484621855,94,1,1,9,57,5g1fnexeromjl0lvnxp8hpnhi,0,12.3,32.4,2022-11-12T15:12:03.482Z,2022-11-15T01:37:04Z,3910568525,56,Center,3910568537,1,,3917245825,178,,3910568527,140,88.0,3916834719,155,,3910568529,141,36.4,3910568531,212,79.5,3910568533,213,0.0,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484621873,93,52,1,10,1,b3vbyitzi3nrw9ehj1eoko219,1,13.4,67.8,2022-11-12T15:12:07.759Z,2022-11-15T01:37:08Z,3917245839,178,,3916834747,378,,,,,,,,,,,,,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622199,94,1,1,10,6,b3vbyitzi3nrw9ehj1eoko219,1,15,54,2022-11-12T15:12:12.975Z,2022-11-15T01:37:10Z,3910570373,140,17.7,3910570371,56,Back,3910570379,213,1.3,3917245847,178,,3910570367,123,,3910570375,141,70.9,3910570377,212,11.8,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622267,95,1,1,10,9,b3vbyitzi3nrw9ehj1eoko219,1,19.6,71.1,2022-11-12T15:12:16.235Z,2022-11-15T01:37:14Z,3910570743,141,46.1,3910570751,213,5.4,3917245871,178,,3910570747,212,21.7,3910570735,56,Back,3910570737,140,32.4,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485897931,1159,67,1,10,11,b3vbyitzi3nrw9ehj1eoko219,1,33,44.2,2022-11-12T15:12:17.527Z,2022-11-15T08:47:03Z,3917337505,233,1389,,,,,,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485897927,1389,67,1,10,11,5g1fnexeromjl0lvnxp8hpnhi,0,67,55.8,2022-11-12T15:12:17.528Z,2022-11-15T06:04:52Z,3917337509,233,1159,,,,,,,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484622367,96,1,1,10,11,b3vbyitzi3nrw9ehj1eoko219,0,32.4,46.1,2022-11-12T15:12:17.543Z,2022-11-15T08:47:03Z,3910571279,212,37.6,3910571271,56,Back,3910571283,1,,3910571269,155,,3910571281,213,1.5,3917245885,178,,3910571275,140,36.5,3910571277,141,100.0,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484623033,95,5,1,10,14,5g1fnexeromjl0lvnxp8hpnhi,1,63.2,-0.9,2022-11-12T15:12:20.649Z,2022-11-15T01:37:20Z,3910574727,347,,3910574725,56,Right,3910574803,233,97,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
