id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/10/value,assist,qualifier/14/value,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2494660477,66,1,1,6,23,5qwskbjpa17fvmtuu5qijy7cz,1,45.4,36.7,2023-01-02T15:09:01.829Z,2023-01-04T10:16:26Z,3963612057,141,38.6,3963612061,213,0.1,3965205229,388,,3963612059,212,12.4,3963612055,140,57.1,3963612053,56,Center,3963612051,3,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494660483,67,1,1,6,25,5qwskbjpa17fvmtuu5qijy7cz,0,54,34.6,2023-01-02T15:09:03.592Z,2023-01-04T10:16:35Z,3963612099,212,21.4,3963612091,168,,3963612095,140,72.6,3963612093,56,Center,3963612101,213,0.4,3963612089,3,,3963612097,141,47.5,3965205355,388,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494660499,77,49,1,6,26,3ptd7zlc5isrongig0wij2id4,1,38.7,65.2,2023-01-02T15:09:04.917Z,2023-01-04T10:17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494660577,78,1,1,6,28,3ptd7zlc5isrongig0wij2id4,1,35.2,62.6,2023-01-02T15:09:07.497Z,2023-01-04T10:17:18Z,3963612591,213,3.8,3963612587,141,37.6,3963612585,140,13.5,3963612583,56,Back,3963612589,212,28.4,3965205887,178,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494660613,79,1,1,6,32,3ptd7zlc5isrongig0wij2id4,0,20.9,32.1,2023-01-02T15:09:11.397Z,2023-01-04T10:18:14Z,3963612791,213,0.1,3963612793,1,,3963612779,56,Center,3963612789,212,46.4,3963612777,157,,3965206851,178,,3963612785,141,37.6,3963612781,140,64.9,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494660631,68,1,1,6,36,5qwskbjpa17fvmtuu5qijy7cz,0,31.1,56.1,2023-01-02T15:09:14.797Z,2023-01-04T10:18:31Z,3963612881,212,10.5,3963612883,213,6.3,3963612877,140,41.1,3963612875,56,Back,3963612873,3,,3965207251,388,,3963612879,141,56.0,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494660693,80,1,1,6,38,3ptd7zlc5isrongig0wij2id4,1,64.2,37,2023-01-02T15:09:16.522Z,2023-01-04T10:19:34Z,3963613215,212,8.6,3963613213,141,48.5,3963613211,140,67.7,3963613203,3,,3963613207,56,Center,3963613217,213,1.1,3965208109,388,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494660731,81,1,1,6,42,3ptd7zlc5isrongig0wij2id4,0,66.8,37.3,2023-01-02T15:09:21.216Z,2023-01-04T10:21:11Z,3963613401,140,87.3,3963613405,212,21.5,3963613403,141,36.6,3963613399,56,Center,3965208935,178,,3963613407,213,6.3,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494660751,69,8,1,6,44,5qwskbjpa17fvmtuu5qijy7cz,1,11.6,60.5,2023-01-02T15:09:23.126Z,2023-01-04T10:22:09Z,3964607747,14,,3963613511,56,Back,3965210405,389,,3964607251,385,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494660759,82,61,1,6,44,3ptd7zlc5isrongig0wij2id4,1,89.4,40.1,2023-01-02T15:09:23.250Z,2023-01-04T10:23:07Z,3963613539,56,Center,3965211301,178,,,,,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2494660799,83,16,1,6,47,3ptd7zlc5isrongig0wij2id4,1,91.9,59.2,2023-01-02T15:09:25.556Z,2023-01-04T10:23:44Z,3963616021,103,20.3,3963613803,56,Center,3965212049,178,,3963616019,102,52.8,3964607715,396,45.1,3963615253,20,,3963615261,375,06:46.621,3963613793,22,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,3963615257,374,2023-01-02 15:09:25.131,3963616029,231,,52.9,3963613797,17,3963616011,77,3964607713,395,3963616023,214,3.3,3963616015,55,3963616025,328,,3963616013,29,3963616027,230,96.4,,,,82,,,,,,,,,,
2494661423,70,1,1,7,44,5qwskbjpa17fvmtuu5qijy7cz,1,50.2,50.3,2023-01-02T15:10:23.374Z,2023-01-04T10:23:59Z,3963617301,212,1.4,3963617303,213,4.4,3963617305,279,G,3963617299,141,48.4,3963617295,56,Back,3965212347,178,,3963617297,140,49.8,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494661457,71,1,1,7,46,5qwskbjpa17fvmtuu5qijy7cz,1,49.7,48.2,2023-01-02T15:10:25.415Z,2023-01-04T10:25:26Z,3965213889,178,,3963617483,56,Back,3963617485,140,30.9,3963617489,212,21.5,3963617491,213,2.7,3963617487,141,60.9,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494661507,72,1,1,7,50,5qwskbjpa17fvmtuu5qijy7cz,1,30.9,60.9,2023-01-02T15:10:28.557Z,2023-01-04T10:25:38Z,3963617789,213,4.7,3965214095,178,,3963617783,140,30.4,3963617785,141,29.5,3963617781,56,Back,3963617787,212,21.4,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494661537,73,1,1,7,53,5qwskbjpa17fvmtuu5qijy7cz,1,31.9,33.3,2023-01-02T15:10:31.561Z,2023-01-04T10:26:15Z,3965214821,178,,3963617941,56,Back,3963617945,141,9.2,3963617943,140,31.7,3963617947,212,16.4,3963617949,213,4.7,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494661555,74,1,1,7,54,5qwskbjpa17fvmtuu5qijy7cz,1,31.8,10,2023-01-02T15:10:33.357Z,2023-01-04T10:37:32Z,3965224381,178,,3963618037,56,Back,3963618051,213,1.4,3963618045,141,32.2,3963618049,212,15.2,3963618039,140,33.8,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494661585,75,1,1,7,55,5qwskbjpa17fvmtuu5qijy7cz,1,35,27.3,2023-01-02T15:10:33.907Z,2023-01-04T10:37:45Z,3963618219,56,Center,3963618227,213,0.5,3965224617,178,,3964608055,155,,3963618225,212,23.2,3963618221,140,54.9,3963618223,141,42.2,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494661587,76,61,1,7,57,5qwskbjpa17fvmtuu5qijy7cz,0,54.5,44.5,2023-01-02T15:10:36.247Z,2023-01-04T10:38:35Z,3963618231,56,Center,3965225229,388,,3965225227,15,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494661583,84,49,1,7,58,3ptd7zlc5isrongig0wij2id4,1,47.9,74.5,2023-01-02T15:10:37.096Z,2023-01-04T10:40:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494661599,85,1,1,7,59,3ptd7zlc5isrongig0wij2id4,1,55.2,75.1,2023-01-02T15:10:38.332Z,2023-01-04T10:43:12Z,3963618291,141,69.3,3963618295,213,5.8,3963618293,212,9.4,3963618287,56,Center,3965228909,178,,3963618289,140,63.3,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495156047,1391,67,1,8,0,3ptd7zlc5isrongig0wij2id4,1,62.6,69.5,2023-01-02T15:10:39.255Z,2023-01-05T11:04:23Z,3966235779,233,1233,,,,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495156045,1233,67,1,8,0,5qwskbjpa17fvmtuu5qijy7cz,0,37.4,30.5,2023-01-02T15:10:39.256Z,2023-01-05T09:20:48Z,3966235787,233,1391,,,,,,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494661675,86,2,1,8,0,3ptd7zlc5isrongig0wij2id4,1,63.3,69.3,2023-01-02T15:10:39.289Z,2023-01-05T11:04:23Z,3963618683,140,71.1,3965229371,178,,3963618685,141,94.4,3963618681,56,Left,3963620137,7,ddc712ebtmrrpvj4shekecus5,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494661831,77,55,1,8,0,5qwskbjpa17fvmtuu5qijy7cz,1,30.5,32.4,2023-01-02T15:10:39.290Z,2023-01-05T09:20:45Z,,,,,,,,,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662027,78,1,1,8,27,5qwskbjpa17fvmtuu5qijy7cz,0,17.7,11.9,2023-01-02T15:11:05.608Z,2023-01-04T10:50:13Z,3963620613,189,,3963620495,241,,3963620499,56,Back,3963620503,141,47.3,3963620501,140,47.8,3963620509,1,,3963620505,212,39.7,3963620489,155,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,3965234837,178,,3963620485,5,,,3963620507,213,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,
2494662035,87,1,1,8,29,3ptd7zlc5isrongig0wij2id4,1,41.5,21.9,2023-01-02T15:11:08.039Z,2023-01-04T10:50:42Z,3963620557,212,8.2,3963620555,141,22.5,3963620553,140,49.3,3963620551,56,Back,3963620559,213,0.0,3963620549,3,,3965235289,388,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662043,88,49,1,8,31,3ptd7zlc5isrongig0wij2id4,1,49.3,22.5,2023-01-02T15:11:10.200Z,2023-01-04T10:51:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494851373,785,45,1,8,33,5qwskbjpa17fvmtuu5qijy7cz,0,53.4,67.4,2023-01-02T15:11:11.889Z,2023-01-04T10:52:37Z,3964659375,233,839,3964608947,285,,3964608945,56,Center,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494851371,839,3,1,8,33,3ptd7zlc5isrongig0wij2id4,1,46.6,32.6,2023-01-02T15:11:11.889Z,2023-01-04T10:52:37Z,3964608943,286,,3964608941,56,Back,3965237263,178,,3964659371,233,785,3964608983,465,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662135,89,1,1,8,38,3ptd7zlc5isrongig0wij2id4,1,67.4,25.3,2023-01-02T15:11:16.647Z,2023-01-04T10:53:01Z,3965237725,178,,3963621127,141,10.6,3963621131,213,5.6,3963621129,212,16.1,3963621125,140,79.4,3963621123,56,Right,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662145,90,1,1,8,41,3ptd7zlc5isrongig0wij2id4,0,90.1,9.2,2023-01-02T15:11:20.279Z,2023-01-04T11:07:01Z,3963621243,286,,3964609019,224,,3963621237,236,,3963621191,155,,3963621193,56,Right,3964609021,20,,3963621189,2,,3963621201,213,1.3,1la1hsnuheliwojwmcbxroy96,J. Knight,3963621239,233,79,3963621199,212,,6.9,3965251709,178,3963621195,140,3963621197,141,,,18.8,,,,,,,,,,,92.1,,,,,,,,,,,,,
2494662149,79,12,1,8,41,5qwskbjpa17fvmtuu5qijy7cz,1,11.6,84.5,2023-01-02T15:11:20.310Z,2023-01-04T11:19:13Z,3963621257,233,90,3965261491,178,,3963621209,185,,3963621211,56,Back,,,,,,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662179,80,1,1,8,44,5qwskbjpa17fvmtuu5qijy7cz,0,15.4,74.4,2023-01-02T15:11:23.028Z,2023-01-04T11:20:01Z,3963621431,140,36.1,3963621435,212,23.0,3963621433,141,85.4,3963621427,3,,3965262135,388,,3963621437,213,0.3,3963621429,56,Back,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662187,91,8,1,8,45,3ptd7zlc5isrongig0wij2id4,1,72.5,4.6,2023-01-02T15:11:24.419Z,2023-01-04T11:20:19Z,3963621469,56,Right,3964609077,384,,3965262337,388,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662223,92,1,1,8,48,3ptd7zlc5isrongig0wij2id4,1,75.9,5.8,2023-01-02T15:11:27.238Z,2023-01-04T11:20:37Z,3963621647,140,72.8,3965262565,178,,3963621645,56,Right,3963621653,213,3.4,3963621651,212,3.4,3963621649,141,4.4,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662237,93,1,1,8,50,3ptd7zlc5isrongig0wij2id4,0,71.6,3.4,2023-01-02T15:11:28.945Z,2023-01-04T11:22:59Z,3963621757,56,Center,3964609161,223,,3964609163,72,,3963621759,140,88.4,3963621755,155,,3963621765,213,0.9,3965264755,178,,3963621753,2,,bwu80wn3lca4x2txuelku0a21,M. Bird,3963621763,212,30.1,3963621761,141,,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662269,81,12,1,8,51,5qwskbjpa17fvmtuu5qijy7cz,1,11.5,61.2,2023-01-02T15:11:30.248Z,2023-01-04T11:23:11Z,3963621977,213,0.4,3965264953,178,,3963621975,212,20.6,3963621971,140,29.3,3963621973,141,73.9,3963621969,56,Back,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662265,94,1,1,8,55,3ptd7zlc5isrongig0wij2id4,0,66.3,28.3,2023-01-02T15:11:34.359Z,2023-01-04T11:23:26Z,3963621949,141,14.4,3963621953,213,5.2,3963621951,212,10.8,3963621945,56,Right,3963621947,140,71.2,3965265147,178,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662273,82,49,1,8,56,5qwskbjpa17fvmtuu5qijy7cz,1,31.5,81.4,2023-01-02T15:11:34.819Z,2023-01-04T11:29:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662313,83,1,1,8,58,5qwskbjpa17fvmtuu5qijy7cz,1,38.8,80,2023-01-02T15:11:37.168Z,2023-01-04T11:29:53Z,3963622213,140,31.0,3963622209,56,Back,3963622219,212,9.4,3963622221,213,3.7,3963622217,141,73.2,3965270959,178,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662327,84,1,1,8,59,5qwskbjpa17fvmtuu5qijy7cz,1,31,73.2,2023-01-02T15:11:38.309Z,2023-01-04T11:30:03Z,3965271121,178,,3963622307,213,3.2,3963622303,141,69.9,3963622301,140,10.8,3963622305,212,21.3,3963622299,56,Back,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662359,85,1,1,9,1,5qwskbjpa17fvmtuu5qijy7cz,1,10.8,69.9,2023-01-02T15:11:40.080Z,2023-01-04T11:30:10Z,3963622449,212,13.0,3963622451,213,4.3,3963622443,56,Back,3963622445,140,6.0,3965271251,178,,3963622447,141,52.2,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662403,86,1,1,9,3,5qwskbjpa17fvmtuu5qijy7cz,0,4.7,47.8,2023-01-02T15:11:42.420Z,2023-01-04T11:30:20Z,3963622737,140,45.7,3963622741,212,45.4,3963622745,1,,3963622743,213,6.0,3963622739,141,26.8,3963622733,157,,3963622735,56,Back,3965271333,178,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494851445,840,49,1,9,7,3ptd7zlc5isrongig0wij2id4,1,57.6,74.9,2023-01-02T15:11:46.030Z,2023-01-04T11:30:31Z,,,,,,,,,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662389,95,61,1,9,7,3ptd7zlc5isrongig0wij2id4,0,61.9,61.7,2023-01-02T15:11:46.090Z,2023-01-04T11:46:38Z,3963622671,56,Center,3965294121,178,,,,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662407,87,49,1,9,8,5qwskbjpa17fvmtuu5qijy7cz,1,43.3,25.5,2023-01-02T15:11:47.481Z,2023-01-04T11:46:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662423,88,1,1,9,9,5qwskbjpa17fvmtuu5qijy7cz,1,43.3,25.5,2023-01-02T15:11:47.561Z,2023-01-04T11:47:33Z,3963622829,212,14.5,3965295123,178,,3963622825,140,33.0,3963622823,56,Back,3963622831,213,3.9,3963622827,141,11.4,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662451,89,1,1,9,10,5qwskbjpa17fvmtuu5qijy7cz,1,33,11.4,2023-01-02T15:11:48.778Z,2023-01-04T11:47:52Z,3963622965,140,30.9,3963622963,56,Back,3965295995,178,,3963622969,212,12.2,3963622971,213,1.8,3963622967,141,29.1,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662517,90,1,1,9,11,5qwskbjpa17fvmtuu5qijy7cz,1,31.2,24.6,2023-01-02T15:11:50.451Z,2023-01-04T11:48:07Z,3965296483,178,,3963623297,141,28.8,3963623301,213,0.1,3963623293,56,Center,3963623295,140,57.8,3963623299,212,28.1,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662519,91,4,1,9,13,5qwskbjpa17fvmtuu5qijy7cz,1,43.4,24.8,2023-01-02T15:11:51.929Z,2023-01-04T11:48:58Z,3963623305,13,,3963623313,286,,3963623311,152,,3963623309,56,Back,3963623337,233,96,3963623307,294,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662513,96,4,1,9,13,3ptd7zlc5isrongig0wij2id4,0,56.6,75.2,2023-01-02T15:11:51.930Z,2023-01-04T11:48:58Z,3963623279,13,,3965297389,178,,3963623351,233,91,3963623283,56,Center,3963623285,152,,3963623281,294,,3963623289,285,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662657,92,1,1,9,26,5qwskbjpa17fvmtuu5qijy7cz,1,34.4,27.1,2023-01-02T15:12:05.370Z,2023-01-04T11:52:47Z,3963624117,212,19.7,3963624107,152,,3965301833,178,,3963624119,213,1.6,3963624105,5,,3963624111,56,Back,3963624115,141,56.1,3963624113,140,33.7,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662675,93,1,1,9,31,5qwskbjpa17fvmtuu5qijy7cz,1,33.2,55.4,2023-01-02T15:12:10Z,2023-01-04T11:52:59Z,3965302221,178,,3963624233,141,36.6,3963624235,212,13.5,3963624231,140,37.4,3963624229,56,Back,3963624237,213,5.0,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662737,94,1,1,9,33,5qwskbjpa17fvmtuu5qijy7cz,1,37.5,34.2,2023-01-02T15:12:11.570Z,2023-01-04T11:53:11Z,3963624557,212,12.0,3963624559,213,3.8,3963624555,141,22.7,3963624553,140,28.8,3963624551,56,Back,3965302531,178,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662757,95,1,1,9,36,5qwskbjpa17fvmtuu5qijy7cz,0,31.8,23.4,2023-01-02T15:12:15.310Z,2023-01-04T11:53:25Z,3963624687,1,,3965302855,178,,3963624679,140,63.9,3963624675,155,,3963624677,56,Center,3963624683,212,43.0,3963624685,213,0.7,3963624681,141,62.6,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662751,97,44,1,9,39,3ptd7zlc5isrongig0wij2id4,1,30.9,33.5,2023-01-02T15:12:18.180Z,2023-01-05T05:52:21Z,3963624783,233,96,3963624645,56,Back,3963624647,285,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662761,96,44,1,9,39,5qwskbjpa17fvmtuu5qijy7cz,0,69.1,66.5,2023-01-02T15:12:18.181Z,2023-01-04T11:53:40Z,3963624711,286,,3963624709,56,Center,3963624839,233,97,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662783,98,1,1,9,39,3ptd7zlc5isrongig0wij2id4,0,24.9,26.1,2023-01-02T15:12:18.271Z,2023-01-05T05:52:21Z,3963624847,140,35.8,3965303999,388,,3963624845,56,Back,3963624843,3,,3963624853,213,6.1,3963624851,212,11.6,3963624849,141,23.0,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662803,97,1,1,9,41,5qwskbjpa17fvmtuu5qijy7cz,0,56.7,75.9,2023-01-02T15:12:20.280Z,2023-01-04T11:54:31Z,3963624959,213,0.8,3963624949,3,,3963624951,56,Left,3963624955,141,95.1,3963624953,140,68.1,3965304307,388,,3963624957,212,17.7,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662825,99,1,1,9,43,3ptd7zlc5isrongig0wij2id4,0,30.6,7.3,2023-01-02T15:12:21.571Z,2023-01-04T11:54:51Z,3965304805,178,,3963625067,56,Back,3963625075,213,6.2,3963625071,141,6.7,3963625073,212,11.7,3963625069,140,41.7,3963625065,155,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662843,98,1,1,9,44,5qwskbjpa17fvmtuu5qijy7cz,1,47,87.4,2023-01-02T15:12:23.494Z,2023-01-04T11:55:04Z,3963625163,213,0.2,3963625161,212,14.5,3963625153,3,,3963625155,56,Left,3963625159,141,90.8,3965305125,178,,3963625157,140,60.6,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662873,99,1,1,9,46,5qwskbjpa17fvmtuu5qijy7cz,1,60.5,86.9,2023-01-02T15:12:25.490Z,2023-01-04T11:55:19Z,3963625317,56,Center,3963625321,140,50.8,3963625323,141,68.4,3965305455,178,,3963625331,213,4.0,3963625327,212,16.2,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494662901,100,1,1,9,48,5qwskbjpa17fvmtuu5qijy7cz,1,50.7,67.9,2023-01-02T15:12:27.382Z,2023-01-04T11:55:52Z,3963625467,141,91.1,3965306121,178,,3963625471,213,1.8,3963625469,212,16.2,3963625465,140,47.1,3963625463,56,Back,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
