id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/12/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2503822911,168,6,1,20,25,5g1fnexeromjl0lvnxp8hpnhi,1,89.9,53,2023-02-04T15:20:38.239Z,2023-02-06T19:09:44Z,4011731601,233,144,4011731563,56,Center,4011731565,73,,,,,,,,,,,,,,,,,38tea2leeefxjnkk8g2orjyll,T. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824429,169,1,1,21,17,5g1fnexeromjl0lvnxp8hpnhi,0,99.5,99.5,2023-02-04T15:21:30.914Z,2023-02-06T19:09:47Z,4011740055,56,Center,4011740063,213,4.5,4011740061,212,43.2,4011740053,223,,4011740051,155,,4011740065,1,,4011740057,140,90.0,4017714949,178,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,4011740049,6,,4017008183,20,,4011740059,141,,37.7,4011740047,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824457,145,12,1,21,20,1musyruv2ufjrjnj6gvdbr8kt,1,10.3,63.9,2023-02-04T15:21:33.652Z,2023-02-06T19:09:51Z,4011740207,56,Back,4011740365,15,,4011740215,213,6.2,4011740209,140,29.2,4017715037,388,,4011740211,141,60.4,4011740213,212,20.0,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504825661,684,49,1,21,22,1musyruv2ufjrjnj6gvdbr8kt,1,31.3,82.1,2023-02-04T15:21:35.703Z,2023-02-06T19:09:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824585,146,3,1,21,22,1musyruv2ufjrjnj6gvdbr8kt,0,29,67.8,2023-02-04T15:21:35.740Z,2023-02-06T19:10:00Z,4017008241,464,,4011740877,56,Back,4017715347,178,,4017008223,285,,4017008225,211,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824595,147,43,1,21,25,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-02-04T15:21:38.281Z,2023-02-04T15:21:40Z,4011740939,56,Back,4011741339,144,45,4011740943,285,0,,,,,,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824615,170,49,1,21,25,5g1fnexeromjl0lvnxp8hpnhi,1,57.9,21.2,2023-02-04T15:21:38.331Z,2023-02-06T19:10:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824765,171,1,1,21,26,5g1fnexeromjl0lvnxp8hpnhi,1,55.5,16.5,2023-02-04T15:21:39.892Z,2023-02-06T19:10:05Z,4011741931,140,71.2,4011741939,213,6.1,4011741929,56,Right,4011741935,141,10.9,4017715535,178,,4011741937,212,16.9,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824847,172,1,1,21,31,5g1fnexeromjl0lvnxp8hpnhi,1,69.2,6.8,2023-02-04T15:21:44.154Z,2023-02-06T19:10:10Z,4011742433,213,2.2,4011742431,212,14.1,4011742427,140,61.8,4011742425,56,Center,4017715619,178,,4011742429,141,24.1,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824969,173,1,1,21,33,5g1fnexeromjl0lvnxp8hpnhi,1,62.8,29.2,2023-02-04T15:21:46.871Z,2023-02-06T19:10:13Z,4011742989,140,84.5,4011742991,141,69.7,4011742993,212,35.7,4011742997,1,,4011742987,56,Center,4017715735,178,,4011742985,155,,4011742995,213,0.9,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824991,174,1,1,21,36,5g1fnexeromjl0lvnxp8hpnhi,0,84.5,69.7,2023-02-04T15:21:49.169Z,2023-02-06T19:10:19Z,4011743133,3,,4011743139,141,56.1,4011743141,212,9.3,4017716059,388,,4011743143,213,4.8,4011743135,56,Center,4011743137,140,85.5,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824975,148,61,1,21,36,1musyruv2ufjrjnj6gvdbr8kt,1,11.9,45.1,2023-02-04T15:21:49.828Z,2023-02-06T19:10:24Z,4011743021,56,Back,4017716265,178,,,,,,,,,,,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503825031,149,49,1,21,38,1musyruv2ufjrjnj6gvdbr8kt,1,15.3,44.2,2023-02-04T15:21:51.613Z,2023-02-06T19:10:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503825099,150,1,1,21,38,1musyruv2ufjrjnj6gvdbr8kt,1,15.3,44.2,2023-02-04T15:21:51.701Z,2023-02-06T19:10:35Z,4011743695,56,Back,4011743703,141,59.3,4011743707,213,0.7,4011743699,140,25.9,4017716659,178,,4011743705,212,15.1,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503825215,151,1,1,21,40,1musyruv2ufjrjnj6gvdbr8kt,1,24.2,59.9,2023-02-04T15:21:53.289Z,2023-02-06T19:10:39Z,4011744349,141,72.4,4011744347,140,10.0,4011744351,212,17.2,4011744353,213,2.6,4017716787,178,,4011744345,56,Back,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503825293,152,1,1,21,43,1musyruv2ufjrjnj6gvdbr8kt,0,11.1,75.6,2023-02-04T15:21:56.865Z,2023-02-06T19:10:42Z,4017716875,178,,4011744761,1,,4011744749,140,68.4,4011744745,157,,4011744751,141,100.0,4011744753,212,62.7,4011744759,213,0.3,4011744747,56,Left,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503825303,153,5,1,21,46,1musyruv2ufjrjnj6gvdbr8kt,0,68.2,101.4,2023-02-04T15:21:59.706Z,2023-02-06T19:10:44Z,4011744803,56,Left,4011744805,347,,4011748267,233,175,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503825915,175,5,1,21,46,5g1fnexeromjl0lvnxp8hpnhi,1,31.8,-1.4,2023-02-04T15:21:59.706Z,2023-02-06T19:10:44Z,4011748225,233,153,4011748077,56,Back,4011748079,347,,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503825983,176,1,1,22,2,5g1fnexeromjl0lvnxp8hpnhi,1,32.1,0,2023-02-04T15:22:15.618Z,2023-02-06T19:10:47Z,4011748401,56,Right,4011748403,140,51.5,4011748411,1,,4011748409,213,0.4,4011748405,141,10.6,4011748399,107,,4011748407,212,21.9,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826027,177,1,1,22,3,5g1fnexeromjl0lvnxp8hpnhi,1,51.5,10.6,2023-02-04T15:22:16.428Z,2023-02-06T19:10:50Z,4017717167,178,,4011748619,141,7.6,4011748615,56,Back,4011748617,140,42.9,4011748623,213,3.4,4011748621,212,9.3,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826133,178,1,1,22,5,5g1fnexeromjl0lvnxp8hpnhi,1,42.8,7,2023-02-04T15:22:18.227Z,2023-02-06T19:10:52Z,4011749207,213,3.1,4011749205,212,25.2,4011749199,56,Back,4017717221,178,,4011749201,140,18.9,4011749203,141,9.5,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826233,179,1,1,22,8,5g1fnexeromjl0lvnxp8hpnhi,1,18.9,9.5,2023-02-04T15:22:21.743Z,2023-02-06T19:10:55Z,4011749759,213,1.9,4011749753,140,12.6,4011749751,56,Back,4011749757,212,23.7,4017717339,178,,4011749755,141,43.0,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826337,180,1,1,22,11,5g1fnexeromjl0lvnxp8hpnhi,1,12.7,43,2023-02-04T15:22:24.909Z,2023-02-06T19:10:59Z,4011750343,56,Back,4011750349,212,34.2,4017717485,178,,4011750351,213,1.2,4011750353,1,,4011750345,140,23.9,4011750347,141,90.3,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826411,181,1,1,22,15,5g1fnexeromjl0lvnxp8hpnhi,1,24.3,91.1,2023-02-04T15:22:28.304Z,2023-02-06T19:11:02Z,4011750707,141,79.4,4011750705,140,34.8,4011750709,212,13.6,4017717607,178,,4011750711,213,5.7,4011750703,56,Back,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826469,182,1,1,22,17,5g1fnexeromjl0lvnxp8hpnhi,1,34.1,77.3,2023-02-04T15:22:30.248Z,2023-02-06T19:11:05Z,4011751027,213,3.8,4011751025,212,9.8,4011751019,56,Back,4011751023,141,68.4,4011751021,140,26.8,4017717665,178,,,,,,,,38tea2leeefxjnkk8g2orjyll,T. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826519,183,1,1,22,18,5g1fnexeromjl0lvnxp8hpnhi,1,25.6,66.8,2023-02-04T15:22:31.332Z,2023-02-06T19:11:07Z,4011751333,141,76.9,4011751331,140,13.4,4011751337,213,2.6,4017717825,178,,4011751329,56,Back,4011751335,212,14.5,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826579,184,1,1,22,20,5g1fnexeromjl0lvnxp8hpnhi,1,11.1,73,2023-02-04T15:22:33.157Z,2023-02-06T19:11:10Z,4011751679,140,3.2,4011751685,213,4.1,4011751677,56,Back,4011751683,212,15.4,4017717897,178,,4011751681,141,53.9,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826693,185,1,1,22,23,5g1fnexeromjl0lvnxp8hpnhi,1,2.8,56.1,2023-02-04T15:22:36.170Z,2023-02-06T19:11:14Z,4011752289,56,Back,4017718025,178,,4011752293,141,79.3,4011752291,140,9.5,4011752297,213,1.2,4011752295,212,17.3,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826769,186,1,1,22,26,5g1fnexeromjl0lvnxp8hpnhi,1,9.5,77.5,2023-02-04T15:22:39.457Z,2023-02-06T19:11:18Z,4011752693,212,15.4,4011752691,141,56.7,4011752689,140,3.7,4011752695,213,4.3,4017718113,178,,4011752687,56,Back,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826967,187,1,1,22,28,5g1fnexeromjl0lvnxp8hpnhi,1,6.3,57.5,2023-02-04T15:22:41.925Z,2023-02-06T19:11:25Z,4017718275,178,,4011753769,141,10.0,4011753777,1,,4011753773,213,4.8,4011753771,212,32.5,4011753765,56,Back,4011753767,140,9.4,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827105,188,1,1,22,34,5g1fnexeromjl0lvnxp8hpnhi,1,10.2,7.4,2023-02-04T15:22:47.408Z,2023-02-06T19:11:28Z,4011754511,141,37.3,4011754513,212,21.3,4017718417,178,,4011754509,140,4.3,4011754515,213,1.9,4011754507,56,Back,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827217,189,1,1,22,37,5g1fnexeromjl0lvnxp8hpnhi,1,3.6,41.2,2023-02-04T15:22:50.658Z,2023-02-06T19:11:33Z,4011755137,140,31.2,4011755149,1,,4011755129,155,,4011755143,212,47.5,4017718527,178,,4011755139,141,96.5,4011755147,213,0.9,4011755133,56,Back,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827269,190,1,1,22,40,5g1fnexeromjl0lvnxp8hpnhi,1,31.2,96.5,2023-02-04T15:22:53.205Z,2023-02-06T19:11:38Z,4011755465,141,92.4,4011755459,3,,4017718783,178,,4011755475,213,3.4,4011755463,140,21.5,4011755461,56,Back,4011755469,212,10.6,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827417,191,1,1,22,44,5g1fnexeromjl0lvnxp8hpnhi,1,15.4,89.6,2023-02-04T15:22:57.285Z,2023-02-06T19:11:44Z,4011756241,141,74.5,4011756243,212,13.0,4011756237,56,Back,4011756245,213,5.4,4017719023,178,,4011756239,140,23.0,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827599,192,1,1,22,48,5g1fnexeromjl0lvnxp8hpnhi,1,23.7,64,2023-02-04T15:23:01.993Z,2023-02-06T19:11:47Z,4011757189,213,4.7,4011757187,212,32.4,4011757177,140,23.5,4017719191,178,,4011757191,1,,4011757181,141,16.4,4011757171,56,Back,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827701,193,1,1,22,52,5g1fnexeromjl0lvnxp8hpnhi,0,29.8,14.1,2023-02-04T15:23:05.642Z,2023-02-06T19:11:51Z,4011757665,141,11.3,4011757659,155,,4011757671,1,,4011757667,212,37.3,4011757663,140,65.3,4011757661,56,Right,4017719301,178,,4011757669,213,6.2,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827679,154,8,1,22,54,1musyruv2ufjrjnj6gvdbr8kt,1,31.7,92.3,2023-02-04T15:23:07.501Z,2023-02-06T19:11:59Z,4017008735,385,,4011757545,56,Back,4017719553,389,,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827709,155,5,1,22,54,1musyruv2ufjrjnj6gvdbr8kt,0,32,101.8,2023-02-04T15:23:08.045Z,2023-02-06T19:12:02Z,4011757709,56,Back,4011759409,233,194,4011757711,347,,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828007,194,5,1,22,54,5g1fnexeromjl0lvnxp8hpnhi,1,68,-1.8,2023-02-04T15:23:08.045Z,2023-02-06T19:12:02Z,4011759271,347,,4011759369,233,155,4011759269,56,Right,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828159,195,1,1,23,2,5g1fnexeromjl0lvnxp8hpnhi,1,67.6,0,2023-02-04T15:23:16.043Z,2023-02-06T19:12:05Z,4011760115,141,10.6,4011760117,212,16.2,4011760111,56,Right,4011760113,140,54.4,4011760109,107,,4011760119,213,2.6,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828225,196,1,1,23,6,5g1fnexeromjl0lvnxp8hpnhi,0,54.5,10.1,2023-02-04T15:23:20.052Z,2023-02-06T19:12:08Z,4017719861,178,,4011760381,155,,4011760393,212,33.3,4011760391,141,27.0,4011760397,1,,4011760387,140,84.3,4011760385,56,Center,4011760395,213,0.4,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828299,156,1,1,23,8,1musyruv2ufjrjnj6gvdbr8kt,1,17,65.1,2023-02-04T15:23:21.507Z,2023-02-06T19:12:15Z,4011760813,140,23.6,4011760827,213,0.7,4011760809,56,Back,4011760819,141,73.3,4017720107,389,,4011760823,212,8.9,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828305,157,49,1,23,8,1musyruv2ufjrjnj6gvdbr8kt,1,23.3,73.3,2023-02-04T15:23:21.870Z,2023-02-06T19:12:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828411,158,4,1,23,10,1musyruv2ufjrjnj6gvdbr8kt,1,19.6,79.4,2023-02-04T15:23:23.247Z,2023-02-06T19:12:39Z,4011761461,56,Back,4011761463,152,,4011761457,13,,4011761459,294,,4011761871,233,197,4011761465,285,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828483,197,4,1,23,10,5g1fnexeromjl0lvnxp8hpnhi,0,80.4,20.6,2023-02-04T15:23:23.248Z,2023-02-06T19:12:38Z,4011761797,56,Right,4011761907,233,158,4017721027,178,,4011761801,286,,4011761795,294,,4011761799,152,,4011761793,13,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503829939,159,1,1,24,1,1musyruv2ufjrjnj6gvdbr8kt,0,21.4,84.2,2023-02-04T15:24:14.359Z,2023-02-06T19:12:43Z,4011770381,157,,4011770383,152,,4011770393,213,0.2,4011770391,212,47.3,4011770389,141,96.9,4011770377,5,,4011770385,56,Left,4011770395,1,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,4017721131,178,,4011770387,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504980205,950,67,1,24,4,5g1fnexeromjl0lvnxp8hpnhi,1,27.9,8.7,2023-02-04T15:24:17.996Z,2023-02-07T01:04:10Z,4017768841,233,786,,,,,,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504980199,786,67,1,24,4,1musyruv2ufjrjnj6gvdbr8kt,0,72.1,91.3,2023-02-04T15:24:17.997Z,2023-02-06T19:37:18Z,4017768885,233,950,,,,,,,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503829985,198,8,1,24,4,5g1fnexeromjl0lvnxp8hpnhi,1,29.1,9.8,2023-02-04T15:24:18.029Z,2023-02-07T01:04:11Z,4011770671,56,Back,4017008815,385,,4017721241,178,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830013,160,5,1,24,5,1musyruv2ufjrjnj6gvdbr8kt,1,67.2,101.2,2023-02-04T15:24:18.880Z,2023-02-06T19:12:49Z,4011770841,347,,4011771481,233,199,4011770839,56,Left,,,,,,,,,,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830117,199,5,1,24,5,5g1fnexeromjl0lvnxp8hpnhi,0,32.8,-1.2,2023-02-04T15:24:18.880Z,2023-02-06T19:12:49Z,4011771505,233,160,4011771387,56,Back,4011771389,347,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830277,161,1,1,24,15,1musyruv2ufjrjnj6gvdbr8kt,1,65.3,100,2023-02-04T15:24:28.552Z,2023-02-06T19:12:52Z,4011772365,213,4.2,4011772359,141,87.8,4011772353,56,Left,4011772357,140,59.9,4011772361,212,10.8,4011772349,107,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830321,162,1,1,24,16,1musyruv2ufjrjnj6gvdbr8kt,1,59.9,87.8,2023-02-04T15:24:29.375Z,2023-02-06T19:12:57Z,4017721613,388,,4011772563,212,7.6,4011772557,56,Left,4011772561,141,94.2,4011772565,213,0.6,4011772559,140,65.8,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830337,163,1,1,24,17,1musyruv2ufjrjnj6gvdbr8kt,0,64.7,94.5,2023-02-04T15:24:30.220Z,2023-02-06T19:13:00Z,4011772649,213,5.4,4011772641,140,67.6,4011772643,141,89.1,4011773103,233,200,4011773101,236,,4011772639,56,Left,4011773107,286,,4017721725,178,,3fjobcho19bkofw9h042i2v9x,M. Johnson,4011772647,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830409,200,74,1,24,17,5g1fnexeromjl0lvnxp8hpnhi,1,27.2,5,2023-02-04T15:24:30.414Z,2023-02-06T19:13:08Z,4011773163,233,163,4011773017,285,,4011773015,56,Back,4017722025,178,,4017722023,21,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830809,164,5,1,24,18,1musyruv2ufjrjnj6gvdbr8kt,1,69.9,101.4,2023-02-04T15:24:31.348Z,2023-02-06T19:13:11Z,4011775247,56,Left,4011775249,347,,4011775269,233,201,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830513,201,5,1,24,18,5g1fnexeromjl0lvnxp8hpnhi,0,30.1,-1.4,2023-02-04T15:24:31.348Z,2023-02-06T19:13:12Z,4011773555,56,Back,4011775331,233,164,4011773557,347,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830849,165,1,1,24,29,1musyruv2ufjrjnj6gvdbr8kt,1,72.8,100,2023-02-04T15:24:42.820Z,2023-02-06T19:13:16Z,4011775463,212,10.8,4011775457,56,Left,4011775461,141,87.8,4011775455,107,,4011775465,213,4.1,4011775459,140,67.1,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830867,166,1,1,24,30,1musyruv2ufjrjnj6gvdbr8kt,0,66.1,87.4,2023-02-04T15:24:43.957Z,2023-02-06T19:13:22Z,4011775537,140,73.7,4011775751,286,,4011775549,213,6.2,4017722483,388,,4011775743,233,202,4011775541,141,86.0,4011775535,56,Left,4011775739,236,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,4011775545,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830887,202,74,1,24,30,5g1fnexeromjl0lvnxp8hpnhi,1,33.2,10.9,2023-02-04T15:24:44.114Z,2023-02-06T19:13:26Z,4017722597,178,,4017722595,21,,4011775671,56,Back,4011775673,285,,4011775775,233,166,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504825747,685,56,1,24,32,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-02-04T15:24:45.503Z,2023-02-06T19:13:38Z,4017008869,56,Left,,,,,,,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503831189,167,5,1,24,32,1musyruv2ufjrjnj6gvdbr8kt,1,73.2,101.5,2023-02-04T15:24:45.970Z,2023-02-06T19:13:40Z,4011777393,233,203,4011777317,347,,4011777315,56,Left,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503831059,203,5,1,24,32,5g1fnexeromjl0lvnxp8hpnhi,0,26.8,-1.5,2023-02-04T15:24:45.970Z,2023-02-06T19:13:40Z,4011776595,347,,4011776593,56,Back,4011777411,233,167,,,,,,,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503831255,168,1,1,24,41,1musyruv2ufjrjnj6gvdbr8kt,1,75.1,100,2023-02-04T15:24:54.683Z,2023-02-06T19:13:44Z,4011777695,213,4.1,4011777685,107,,4011777687,56,Left,4011777691,141,88.3,4011777693,212,10.9,4011777689,140,68.9,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503831335,169,1,1,24,42,1musyruv2ufjrjnj6gvdbr8kt,1,69.8,93.6,2023-02-04T15:24:56.088Z,2023-02-06T19:13:46Z,4011778103,141,86.6,4011778101,140,89.6,4011778097,155,,4011778105,212,21.3,4011778099,56,Left,4011778107,213,6.1,4017723233,178,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
