id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2506371377,321,5,1,40,27,jv3jh5m5t7qy5t37vwwmnj16,1,-0.8,63.8,2023-02-11T15:43:36.744Z,2023-02-14T03:25:21Z,4025120823,56,Back,4025120827,346,,4025120901,233,349,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506371333,349,5,1,40,27,3ptd7zlc5isrongig0wij2id4,0,100.8,36.2,2023-02-11T15:43:36.744Z,2023-02-14T03:25:21Z,4025120611,346,,4025120607,56,Center,4025120963,233,321,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506371319,320,43,1,40,28,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-02-11T15:43:37.963Z,2023-02-11T15:43:55Z,4025120567,56,Back,4025120569,285,0,4025123737,144,44,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506372589,322,1,1,40,57,jv3jh5m5t7qy5t37vwwmnj16,1,4.7,41.9,2023-02-11T15:44:06.467Z,2023-02-14T03:25:26Z,4025127061,212,59.9,4025127065,1,,4025127071,74,,4025127053,124,,4025127063,213,6.2,4025127057,140,61.6,4025127059,141,35.1,4025127055,56,Center,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506372697,323,1,1,41,0,jv3jh5m5t7qy5t37vwwmnj16,1,60.7,34.3,2023-02-11T15:44:10.191Z,2023-02-14T03:25:45Z,4025127573,141,41.2,4025127563,3,,4025127577,212,10.7,4025127581,213,0.5,4031192761,168,,4025127567,56,Center,4025127569,140,69.9,4031733591,388,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506372713,324,61,1,41,3,jv3jh5m5t7qy5t37vwwmnj16,0,68.8,42.5,2023-02-11T15:44:12.395Z,2023-02-14T03:25:53Z,4025127665,56,Center,4031733637,178,,,,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506372769,351,1,1,41,3,3ptd7zlc5isrongig0wij2id4,0,32.6,55.4,2023-02-11T15:44:13.164Z,2023-02-14T03:25:59Z,4025127955,141,45.8,4025127951,140,47.7,4025127973,1,,4031733677,178,,4025127949,56,Back,4025127945,157,,4025127961,212,17.1,4025127967,213,5.9,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507642579,926,67,1,41,5,jv3jh5m5t7qy5t37vwwmnj16,1,53.1,54.4,2023-02-11T15:44:14.982Z,2023-02-14T06:51:08Z,4031793321,233,1060,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507642577,1060,67,1,41,5,3ptd7zlc5isrongig0wij2id4,0,46.9,45.6,2023-02-11T15:44:14.983Z,2023-02-14T05:55:27Z,4031793355,233,926,,,,,,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506372783,325,8,1,41,5,jv3jh5m5t7qy5t37vwwmnj16,1,53.7,54.8,2023-02-11T15:44:15.023Z,2023-02-14T06:51:09Z,4025128023,56,Center,4031192879,384,,4031733709,178,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506372843,352,49,1,41,6,3ptd7zlc5isrongig0wij2id4,1,38.9,43.3,2023-02-11T15:44:16.054Z,2023-02-14T03:26:13Z,,,,,,,,,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373025,353,1,1,41,8,3ptd7zlc5isrongig0wij2id4,1,40,36.9,2023-02-11T15:44:17.704Z,2023-02-14T03:26:23Z,4031733791,178,,4025129223,141,10.9,4025129227,213,4.8,4025129219,140,42.0,4025129215,56,Back,4025129225,212,17.8,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373107,354,1,1,41,12,3ptd7zlc5isrongig0wij2id4,1,42.3,11.7,2023-02-11T15:44:21.685Z,2023-02-14T03:26:29Z,4025129691,213,3.7,4025129683,56,Back,4025129687,141,4.4,4025129689,212,9.8,4025129685,140,34.3,4031733821,178,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373285,355,1,1,41,16,3ptd7zlc5isrongig0wij2id4,1,34.4,4.4,2023-02-11T15:44:25.357Z,2023-02-14T03:26:35Z,4025130493,140,25.0,4025130499,213,2.3,4025130491,56,Back,4025130497,212,14.3,4025130495,141,19.7,4031733841,178,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373427,356,1,1,41,19,3ptd7zlc5isrongig0wij2id4,1,20.3,16.1,2023-02-11T15:44:28.337Z,2023-02-14T03:26:40Z,4025131233,140,7.4,4031733849,178,,4025131235,141,37.0,4025131231,56,Back,4025131237,212,19.6,4025131239,213,2.3,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373621,357,1,1,41,23,3ptd7zlc5isrongig0wij2id4,1,15.5,52.2,2023-02-11T15:44:32.567Z,2023-02-14T03:26:46Z,4025132113,141,69.3,4025132117,213,0.9,4025132111,140,24.4,4025132115,212,14.9,4031733883,178,,4025132109,56,Back,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506373777,358,1,1,41,29,3ptd7zlc5isrongig0wij2id4,1,53.6,76.4,2023-02-11T15:44:38.556Z,2023-02-14T03:26:54Z,4025132877,140,57.5,4025132875,56,Left,4025132881,141,95.7,4025132885,213,1.3,4031733925,178,,4025132883,212,13.7,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374019,359,1,1,41,33,3ptd7zlc5isrongig0wij2id4,1,57.8,86.8,2023-02-11T15:44:42.467Z,2023-02-14T03:27:00Z,4025134013,141,82.4,4025134017,213,3.3,4025134011,140,42.2,4025134015,212,16.7,4031733947,178,,4025134009,56,Back,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374315,360,1,1,41,39,3ptd7zlc5isrongig0wij2id4,1,43.8,84.1,2023-02-11T15:44:48.351Z,2023-02-14T03:27:04Z,4031733961,178,,4025135413,140,36.6,4025135415,141,30.1,4025135419,213,4.5,4025135421,1,,4025135417,212,37.5,4025135411,56,Back,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374433,361,1,1,41,45,3ptd7zlc5isrongig0wij2id4,1,53.2,28.3,2023-02-11T15:44:54.557Z,2023-02-14T03:27:10Z,4025136013,141,3.8,4031733997,178,,4025136017,213,5.3,4025136015,212,20.5,4025136009,140,64.6,4025136007,56,Right,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374499,326,45,1,41,46,jv3jh5m5t7qy5t37vwwmnj16,0,27,94.5,2023-02-11T15:44:55.637Z,2023-02-14T03:27:18Z,4025137113,233,362,4025136285,56,Back,4025136289,285,,,,,,,,,,,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374643,362,3,1,41,46,3ptd7zlc5isrongig0wij2id4,1,73,5.5,2023-02-11T15:44:55.637Z,2023-02-14T03:27:17Z,4025137013,56,Right,4025137047,233,326,4031734053,178,,4031193319,465,,4025137015,286,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374755,363,1,1,41,52,3ptd7zlc5isrongig0wij2id4,0,97.2,30.3,2023-02-11T15:45:02.028Z,2023-02-14T03:27:24Z,4025137543,1,,4031734111,178,,4025137531,196,,4025137535,140,97.3,4025137533,56,Left,4025137537,141,100.0,4025137539,212,48.3,4025137541,213,1.6,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375723,327,5,1,41,57,jv3jh5m5t7qy5t37vwwmnj16,1,3.6,-1.2,2023-02-11T15:45:06.531Z,2023-02-14T03:27:29Z,4025142387,233,364,4025142345,347,,4025142343,56,Back,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506374761,364,5,1,41,57,3ptd7zlc5isrongig0wij2id4,0,96.4,101.2,2023-02-11T15:45:06.531Z,2023-02-14T03:27:29Z,4025137561,56,Left,4025137563,347,,4025142541,233,327,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375841,328,1,1,42,23,jv3jh5m5t7qy5t37vwwmnj16,1,7.8,0,2023-02-11T15:45:33.268Z,2023-02-14T03:27:35Z,4025143077,212,23.2,4025143069,140,29.6,4025143061,107,,4025143081,213,0.2,4025143065,56,Back,4025143085,1,,4025143073,141,4.1,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506375893,329,1,1,42,25,jv3jh5m5t7qy5t37vwwmnj16,0,29.6,4.1,2023-02-11T15:45:35.073Z,2023-02-14T03:27:40Z,4025143333,140,35.9,4031734225,388,,4025143329,3,,4025143339,213,1.2,4025143331,56,Back,4025143337,212,16.6,4025143335,141,26.5,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376031,365,1,1,42,28,3ptd7zlc5isrongig0wij2id4,1,64.7,69,2023-02-11T15:45:37.351Z,2023-02-14T03:27:46Z,4025144051,3,,4025144059,140,67.6,4031734273,388,,4025144055,56,Center,4025144063,212,8.8,4025144061,141,56.9,4025144065,213,5.1,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376051,366,4,1,42,29,3ptd7zlc5isrongig0wij2id4,1,68.3,56.6,2023-02-11T15:45:39.262Z,2023-02-14T03:27:55Z,4025144155,265,,4025144151,56,Center,4025144157,286,,4025144149,13,,4025144381,233,330,4025144153,152,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376057,330,4,1,42,29,jv3jh5m5t7qy5t37vwwmnj16,0,31.7,43.4,2023-02-11T15:45:39.263Z,2023-02-14T03:27:55Z,4025144185,13,,4031734315,178,,4025144189,152,,4025144187,56,Back,4025144193,285,,4025144435,233,366,4025144191,265,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376339,367,1,1,42,37,3ptd7zlc5isrongig0wij2id4,1,67.5,53.3,2023-02-11T15:45:46.372Z,2023-02-14T03:27:59Z,4025145755,152,,4025145757,56,Center,4025145759,140,64.6,4025145763,212,12.7,4025145753,5,,4031734333,178,,4025145765,213,4.5,4025145761,141,35.2,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376419,368,1,1,42,39,3ptd7zlc5isrongig0wij2id4,1,65.2,25.9,2023-02-11T15:45:49.052Z,2023-02-14T03:28:06Z,4025146163,56,Right,4025146171,213,5.1,4025146169,212,15.5,4025146167,141,4.9,4025146165,140,71.0,4031734367,178,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376539,369,1,1,42,42,3ptd7zlc5isrongig0wij2id4,1,71.5,5.3,2023-02-11T15:45:51.762Z,2023-02-14T03:28:13Z,4025146785,141,22.5,4025146789,213,1.7,4025146781,56,Center,4025146787,212,11.8,4025146783,140,69.7,4031734399,178,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376547,370,3,1,42,45,3ptd7zlc5isrongig0wij2id4,0,71.2,25.1,2023-02-11T15:45:54.603Z,2023-02-14T03:28:18Z,4025146833,56,Center,4025147159,233,331,4031734427,178,,4031193931,465,,4025146835,286,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376587,331,7,1,42,45,jv3jh5m5t7qy5t37vwwmnj16,0,28.8,74.9,2023-02-11T15:45:54.769Z,2023-02-14T03:28:31Z,4025147015,285,,4031193987,383,,4025147071,233,370,4025147013,56,Back,4031734519,178,,,,,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376835,372,2,1,42,45,3ptd7zlc5isrongig0wij2id4,1,72,24.6,2023-02-11T15:45:54.946Z,2023-02-14T03:28:50Z,4031734687,178,,4025148181,141,17.1,4025148175,7,f2d0i9t2qeyppfqrdv6xzc3px,4025148177,56,Right,4025148179,140,85.3,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376743,332,55,1,42,45,jv3jh5m5t7qy5t37vwwmnj16,1,11.6,80.5,2023-02-11T15:45:54.947Z,2023-02-14T03:28:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506376595,371,43,1,42,47,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-02-11T15:45:56.458Z,2023-02-11T15:46:04Z,4025147045,56,Center,4025148523,144,61,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506377797,333,1,1,43,16,jv3jh5m5t7qy5t37vwwmnj16,0,11.2,84.5,2023-02-11T15:46:25.971Z,2023-02-14T03:28:57Z,4025153173,140,66.3,4025153179,213,6.0,4025153177,212,59.6,4025153181,1,,4025153165,5,,4025153171,56,Center,4025153175,141,63.6,4025153169,241,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,4025153167,155,,4031734733,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506377809,373,61,1,43,20,3ptd7zlc5isrongig0wij2id4,1,35.7,50.6,2023-02-11T15:46:29.444Z,2023-02-14T03:29:07Z,4031734795,21,,4025153233,56,Back,4031734797,178,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506377867,374,49,1,43,21,3ptd7zlc5isrongig0wij2id4,1,37.5,56.4,2023-02-11T15:46:30.973Z,2023-02-14T03:29:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506377931,375,1,1,43,21,3ptd7zlc5isrongig0wij2id4,0,37.8,57.2,2023-02-11T15:46:31Z,2023-02-14T03:29:21Z,4031734875,178,,4025153913,56,Center,4025153917,141,72.0,4025153911,157,,4025153921,213,0.3,4025153919,212,37.5,4025153925,1,,4025153915,140,72.2,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506377957,334,49,1,43,25,jv3jh5m5t7qy5t37vwwmnj16,1,27,24,2023-02-11T15:46:35.191Z,2023-02-14T03:30:07Z,,,,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506378291,335,1,1,43,25,jv3jh5m5t7qy5t37vwwmnj16,1,26.5,24.9,2023-02-11T15:46:35.276Z,2023-02-14T06:00:46Z,4031795387,388,,4025155667,213,5.4,4025155661,140,35.0,4025155665,212,14.4,4025155657,155,,4025155659,56,Back,4025155663,141,8.3,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506378305,336,4,1,43,28,jv3jh5m5t7qy5t37vwwmnj16,1,34,5.8,2023-02-11T15:46:38.256Z,2023-02-14T03:30:20Z,4025155885,233,376,4025155895,286,,4025155721,56,Back,4025155719,294,,4025155723,152,,4025155717,13,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506378329,376,4,1,43,28,3ptd7zlc5isrongig0wij2id4,0,66,94.2,2023-02-11T15:46:38.257Z,2023-02-14T03:30:20Z,4025155919,233,336,4025155813,13,,4031735223,178,,4025155817,56,Left,4025155821,285,,4025155819,152,,4025155815,294,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506379611,337,1,1,44,7,jv3jh5m5t7qy5t37vwwmnj16,1,35,5.2,2023-02-11T15:47:16.744Z,2023-02-14T03:30:30Z,4025162289,155,,4025162293,56,Center,4025162287,5,,4025162301,213,0.6,4025162297,141,51.2,4025162299,212,56.7,4031735275,178,,4025162291,152,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,4025162303,1,,4025162295,140,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,
2506379623,338,61,1,44,10,jv3jh5m5t7qy5t37vwwmnj16,1,80,51.2,2023-02-11T15:47:20.139Z,2023-02-14T03:30:56Z,4031735437,178,,4025162351,56,Center,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506379659,339,61,1,44,11,jv3jh5m5t7qy5t37vwwmnj16,0,84.5,42.4,2023-02-11T15:47:20.412Z,2023-02-14T03:31:06Z,4025162507,56,Center,4031735525,21,,4031735503,178,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506379703,377,12,1,44,12,3ptd7zlc5isrongig0wij2id4,1,12.1,54.2,2023-02-11T15:47:21.329Z,2023-02-14T03:32:05Z,4025162779,212,7.9,4025162771,56,Back,4031735599,178,,4025162775,141,53.9,4025162785,213,6.3,4025162773,140,19.6,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506379717,378,49,1,44,13,3ptd7zlc5isrongig0wij2id4,1,19.6,53.9,2023-02-11T15:47:22.379Z,2023-02-14T03:32:18Z,,,,,,,,,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506379751,379,1,1,44,13,3ptd7zlc5isrongig0wij2id4,0,19.6,53.9,2023-02-11T15:47:22.424Z,2023-02-14T03:32:11Z,4025163033,212,36.9,4025163029,140,54.5,4025163027,56,Center,4025163025,157,,4025163035,213,6.2,4031735897,178,,4025163031,141,47.5,4025163037,1,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506379803,340,49,1,44,16,jv3jh5m5t7qy5t37vwwmnj16,1,46,48.8,2023-02-11T15:47:25.327Z,2023-02-14T03:32:24Z,,,,,,,,,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506380073,341,1,1,44,18,jv3jh5m5t7qy5t37vwwmnj16,1,43.1,47.3,2023-02-11T15:47:27.530Z,2023-02-14T03:32:32Z,4025164553,140,13.9,4025164563,213,3.2,4031735991,178,,4025164555,141,42.5,4025164551,56,Back,4025164559,212,30.8,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506380233,342,1,1,44,23,jv3jh5m5t7qy5t37vwwmnj16,1,13.1,34,2023-02-11T15:47:32.491Z,2023-02-14T03:32:37Z,4025165301,140,69.1,4025165307,213,6.3,4025165309,1,,4025165305,212,58.8,4031736013,178,,4025165303,141,31.6,4025165297,155,,4025165299,56,Center,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506380261,343,44,1,44,26,jv3jh5m5t7qy5t37vwwmnj16,1,67.6,31.4,2023-02-11T15:47:35.812Z,2023-02-14T06:51:09Z,4025165469,233,380,4025165415,286,,4025165411,56,Center,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506380209,380,44,1,44,26,3ptd7zlc5isrongig0wij2id4,0,32.4,68.6,2023-02-11T15:47:35.813Z,2023-02-14T03:32:46Z,4025165215,285,,4025165213,56,Back,4025165597,233,343,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506380357,344,1,1,44,26,jv3jh5m5t7qy5t37vwwmnj16,1,68.8,31.2,2023-02-11T15:47:35.833Z,2023-02-14T06:51:09Z,4031736069,388,,4025165841,212,15.3,4025165845,213,1.6,4025165823,3,,4025165833,141,53.7,4025165827,140,69.0,4025165825,56,Center,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506380457,345,1,1,44,29,jv3jh5m5t7qy5t37vwwmnj16,1,66.5,55.4,2023-02-11T15:47:38.472Z,2023-02-14T03:32:58Z,4025166255,155,,4025166259,56,Center,4031736109,178,,4025166263,141,37.7,4025166265,212,12.7,4025166267,213,5.0,4025166261,140,70.4,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506380473,346,1,1,44,31,jv3jh5m5t7qy5t37vwwmnj16,0,70.6,38.2,2023-02-11T15:47:41.042Z,2023-02-14T03:33:04Z,4031736157,178,,4025166331,212,10.6,4025166327,140,65.1,4025166329,141,51.3,4025166325,56,Center,4025166333,213,2.1,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506380511,381,61,1,44,31,3ptd7zlc5isrongig0wij2id4,1,36.5,48.4,2023-02-11T15:47:41.260Z,2023-02-14T03:33:16Z,4031736211,178,,4025166537,56,Back,,,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506380629,347,1,1,44,34,jv3jh5m5t7qy5t37vwwmnj16,1,75,49.1,2023-02-11T15:47:44.213Z,2023-02-14T03:33:27Z,4031736261,178,,4025167191,212,9.6,4025167185,56,Center,4025167189,141,39.7,4025167187,140,68.2,4025167193,213,3.9,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506380687,348,1,1,44,35,jv3jh5m5t7qy5t37vwwmnj16,1,67.3,38.2,2023-02-11T15:47:45.262Z,2023-02-14T09:30:47Z,4025167527,212,23.3,4025167529,213,0.7,4025167517,56,Center,4025167525,141,59.4,4025167513,155,,4025167523,140,84.7,4031736283,178,,4025169439,210,15,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506380773,349,3,1,44,37,jv3jh5m5t7qy5t37vwwmnj16,1,86.6,57.2,2023-02-11T15:47:47.153Z,2023-02-14T03:33:50Z,4025167959,286,,4025167957,56,Center,4025168089,233,382,4031195441,464,,4031736383,178,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506380725,382,45,1,44,37,3ptd7zlc5isrongig0wij2id4,0,13.4,42.8,2023-02-11T15:47:47.153Z,2023-02-14T03:33:50Z,4025167709,56,Back,4025168139,233,349,4025167711,285,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
