id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId
2533651965,76,1,1,9,30,82kapkjwonlv9j1ui0ytv5sii,1,4.9,43.3,2023-04-15T14:12:06.118Z,2023-04-18T02:39:04Z,4190391851,140,65.8,4190391855,212,64.9,4190391845,124,,4190391853,141,27.3,4190391847,155,,4190391863,74,,4190391857,213,6.1,4190391849,56,Center,ezg39hlg3h14utboy2h3lijmd,M. Maroši,4190391859,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654091,89,44,1,9,33,82kapkjwonlv9j1ui0ytv5sii,1,65.8,43.5,2023-04-15T14:12:09.547Z,2023-04-18T07:05:46Z,4190402813,56,Center,4190402849,233,90,4190402815,286,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651955,90,44,1,9,33,80jtkz2echk6yyyb9e2595cxr,0,34.2,56.5,2023-04-15T14:12:09.548Z,2023-04-18T02:39:09Z,4190391809,285,,4190391807,56,Back,4190402911,233,89,,,,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652041,77,1,1,9,33,82kapkjwonlv9j1ui0ytv5sii,1,65.8,27.3,2023-04-15T14:12:09.611Z,2023-04-18T07:05:47Z,4199432113,178,,4190392203,140,54.3,4190392207,212,12.3,4190392199,3,,4190392209,213,3.0,4190392201,56,Center,4190392205,141,30.7,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652083,78,1,1,9,35,82kapkjwonlv9j1ui0ytv5sii,1,54.3,30.7,2023-04-15T14:12:10.920Z,2023-04-18T02:39:19Z,4199432157,178,,4190392419,213,0.9,4190392415,141,42.1,4190392411,56,Center,4190392413,140,59.8,4190392417,212,9.7,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652167,79,1,1,9,36,82kapkjwonlv9j1ui0ytv5sii,1,59.8,42.1,2023-04-15T14:12:11.764Z,2023-04-18T02:39:23Z,4190392787,140,37.2,4190392783,3,,4199432195,178,,4190392785,56,Back,4190392791,141,23.7,4190392795,212,26.8,4190392799,213,3.6,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652259,80,1,1,9,39,82kapkjwonlv9j1ui0ytv5sii,1,35.1,23.1,2023-04-15T14:12:14.666Z,2023-04-18T02:39:27Z,4190393253,56,Back,4190393257,141,3.4,4190393261,212,13.4,4190393265,213,4.8,4190393255,140,36.1,4199432237,178,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652335,81,1,1,9,41,82kapkjwonlv9j1ui0ytv5sii,1,36.5,7.3,2023-04-15T14:12:17.603Z,2023-04-18T02:39:31Z,4199432273,178,,4190393653,212,16.8,4190393647,56,Back,4190393655,213,2.8,4190393651,141,16.4,4190393649,140,21.6,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652531,82,1,1,9,44,82kapkjwonlv9j1ui0ytv5sii,1,21.5,19.8,2023-04-15T14:12:19.820Z,2023-04-18T02:39:34Z,4190394683,140,12.1,4190394687,212,18.1,4199432301,178,,4190394691,213,2.1,4190394681,56,Back,4190394685,141,42.1,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652655,83,1,1,9,48,82kapkjwonlv9j1ui0ytv5sii,1,12.2,40.6,2023-04-15T14:12:24.452Z,2023-04-18T02:39:36Z,4190395327,141,10.6,4190395333,1,,4190395323,56,Right,4190395331,213,5.9,4190395325,140,62.3,4190395321,155,,4190395329,212,56.4,4199432335,178,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652679,84,44,1,9,51,82kapkjwonlv9j1ui0ytv5sii,1,63,11.6,2023-04-15T14:12:27.477Z,2023-04-18T07:05:47Z,4190395529,233,91,4190395469,56,Right,4190395475,286,,,,,,,,,,,,,,,,,1g9uh6aokaevbg7s6v2jh8h78,T. Bloxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652645,91,44,1,9,51,80jtkz2echk6yyyb9e2595cxr,0,37,88.4,2023-04-15T14:12:27.478Z,2023-04-18T02:39:41Z,4190395275,56,Back,4190395551,233,84,4190395277,285,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652715,85,1,1,9,51,82kapkjwonlv9j1ui0ytv5sii,0,62.3,10.6,2023-04-15T14:12:27.523Z,2023-04-18T07:05:47Z,4190395633,141,14.1,4190395629,56,Right,4198301121,168,,4190395631,140,74.8,4190395635,212,13.3,4190395627,3,,4199432391,388,,4190395639,213,0.2,1g9uh6aokaevbg7s6v2jh8h78,T. Bloxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535355125,1178,67,1,9,52,80jtkz2echk6yyyb9e2595cxr,1,26.8,78.3,2023-04-15T14:12:28.469Z,2023-04-18T07:05:48Z,4199443253,233,794,,,,,,,,,,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535355123,794,67,1,9,52,82kapkjwonlv9j1ui0ytv5sii,0,73.2,21.7,2023-04-15T14:12:28.470Z,2023-04-18T03:31:47Z,4199443267,233,1178,,,,,,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652745,92,1,1,9,52,80jtkz2echk6yyyb9e2595cxr,0,27.5,79.7,2023-04-15T14:12:28.477Z,2023-04-18T07:05:48Z,4190395789,141,77.2,4190395785,56,Back,4190395795,1,,4190395791,212,20.2,4199432433,388,,4190395787,140,46.7,4190395793,213,6.2,4190395783,157,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653155,86,1,1,9,59,82kapkjwonlv9j1ui0ytv5sii,1,57.7,57.2,2023-04-15T14:12:35.444Z,2023-04-18T02:39:53Z,4190397777,213,1.2,4190397773,141,91.7,4190397771,140,66.4,4190397775,212,25.2,4199432483,178,,4190397769,56,Left,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653369,87,1,1,10,3,82kapkjwonlv9j1ui0ytv5sii,1,69,93.2,2023-04-15T14:12:39.353Z,2023-04-18T02:39:57Z,4190398973,141,92.4,4190398977,213,6.2,4199432507,178,,4190398969,56,Left,4190398975,212,9.5,4190398971,140,78.0,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653455,88,1,1,10,8,82kapkjwonlv9j1ui0ytv5sii,0,73,87.5,2023-04-15T14:12:44.324Z,2023-04-18T02:40:00Z,4190399383,212,41.2,4198302203,223,,4190399387,1,,4190399379,140,98.8,4198302205,20,,4190399381,141,41.8,4190399385,213,5.4,4199432515,178,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,4190399375,155,,4190399371,2,4190399957,233,93,4190399377,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2533653463,93,11,1,10,10,80jtkz2echk6yyyb9e2595cxr,1,2.1,57.8,2023-04-15T14:12:46.337Z,2023-04-18T02:40:08Z,4198302355,378,,4190399849,88,,4190399847,56,Back,4190400011,233,88,4199432549,388,,,,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653775,94,1,1,10,14,80jtkz2echk6yyyb9e2595cxr,1,10.4,54.8,2023-04-15T14:12:50.341Z,2023-04-18T02:40:15Z,4190401119,213,4.9,4190401111,56,Back,4190401109,123,,4199432579,178,,4190401115,141,30.0,4190401113,140,13.9,4190401117,212,17.3,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654049,95,1,1,10,20,80jtkz2echk6yyyb9e2595cxr,1,20.7,27.7,2023-04-15T14:12:55.925Z,2023-04-18T02:40:18Z,4190402569,212,29.4,4190402561,140,18.4,4190402571,213,1.7,4190402555,56,Back,4190402563,141,70.8,4199432595,178,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654149,96,1,1,10,28,80jtkz2echk6yyyb9e2595cxr,1,37.6,82.6,2023-04-15T14:13:03.884Z,2023-04-18T02:40:22Z,4190403077,212,22.3,4190403081,213,5.8,4199432631,178,,4190403073,141,66.0,4190403063,56,Center,4190403069,140,55.9,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535355429,1233,67,1,10,29,80jtkz2echk6yyyb9e2595cxr,1,54.2,65.3,2023-04-15T14:13:04.867Z,2023-04-18T07:05:48Z,4199444715,233,809,,,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535355425,809,67,1,10,29,82kapkjwonlv9j1ui0ytv5sii,0,45.8,34.7,2023-04-15T14:13:04.868Z,2023-04-18T03:35:56Z,4199444719,233,1233,,,,,,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654247,97,1,1,10,30,80jtkz2echk6yyyb9e2595cxr,1,46.9,60.9,2023-04-15T14:13:06.535Z,2023-04-18T02:40:26Z,4190403521,212,12.2,4190403519,141,44.5,4190403515,56,Back,4190403517,140,42.2,4199432647,178,,4190403523,213,4.3,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654339,98,1,1,10,34,80jtkz2echk6yyyb9e2595cxr,1,45,39.8,2023-04-15T14:13:10.220Z,2023-04-18T02:40:32Z,4190404037,212,24.2,4190404033,140,44.1,4190404031,56,Back,4199432679,178,,4190404035,141,4.3,4190404039,213,4.7,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654413,99,1,1,10,36,80jtkz2echk6yyyb9e2595cxr,1,52.5,2.8,2023-04-15T14:13:12.438Z,2023-04-18T02:40:34Z,4190404293,56,Center,4190404307,213,1.0,4190404303,212,15.7,4190404297,140,60.1,4199432695,178,,4190404299,141,22.7,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654457,100,1,1,10,37,80jtkz2echk6yyyb9e2595cxr,1,60.1,22.7,2023-04-15T14:13:13.461Z,2023-04-18T02:40:37Z,4190404561,213,3.6,4190404555,140,42.9,4190404559,212,20.7,4190404553,56,Back,4199432715,178,,4190404557,141,7.9,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654543,101,1,1,10,39,80jtkz2echk6yyyb9e2595cxr,1,42.9,7.9,2023-04-15T14:13:15.084Z,2023-04-18T02:40:40Z,4190405023,213,2.3,4199432733,178,,4190405017,140,31.3,4190405021,212,18.1,4190405015,56,Back,4190405019,141,27.6,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654709,102,1,1,10,41,80jtkz2echk6yyyb9e2595cxr,1,31.7,27.7,2023-04-15T14:13:17.189Z,2023-04-18T02:40:42Z,4190405813,141,66.6,4190405817,212,26.5,4190405821,213,1.5,4199432755,178,,4190405809,140,32.3,4190405805,56,Back,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654901,103,1,1,10,44,80jtkz2echk6yyyb9e2595cxr,1,34.6,67.9,2023-04-15T14:13:20.258Z,2023-04-18T02:40:46Z,4190406861,1,,4190406849,140,81.8,4190406851,141,98.0,4199432813,178,,4190406841,155,,4190406845,56,Left,4190406853,212,53.6,4190406857,213,0.4,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654945,90,45,1,10,48,82kapkjwonlv9j1ui0ytv5sii,0,27.2,7.8,2023-04-15T14:13:24.416Z,2023-04-18T02:40:54Z,4190407081,285,,4190407079,56,Back,4190407383,233,104,,,,,,,,,,,,,,,,1g9uh6aokaevbg7s6v2jh8h78,T. Bloxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654995,104,3,1,10,48,80jtkz2echk6yyyb9e2595cxr,1,72.8,92.2,2023-04-15T14:13:24.416Z,2023-04-18T02:40:54Z,4190407361,233,90,4199432867,178,,4198303609,464,,4190407307,56,Left,4190407309,286,,,,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655091,105,1,1,10,51,80jtkz2echk6yyyb9e2595cxr,1,70.6,88.6,2023-04-15T14:13:27.339Z,2023-04-18T02:40:59Z,4190407789,140,77.5,4190407791,141,83.9,4190407795,213,5.9,4199432913,178,,4190407793,212,7.9,4190407787,56,Left,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655207,106,1,1,10,54,80jtkz2echk6yyyb9e2595cxr,1,73.3,84.1,2023-04-15T14:13:30.359Z,2023-04-18T02:41:26Z,4190408407,56,Center,4190408413,212,14.7,4190408415,213,4.1,4190408409,140,65.5,4190408411,141,66.1,4199433131,178,,,,,,,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655287,107,1,1,10,57,80jtkz2echk6yyyb9e2595cxr,1,65.2,62,2023-04-15T14:13:32.899Z,2023-04-18T02:41:31Z,4190408835,213,6.3,4190408831,141,61.8,4190408829,140,78.2,4190408827,56,Center,4199433175,178,,4190408833,212,13.7,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655323,108,43,1,10,58,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-04-15T14:13:33.839Z,2023-04-17T12:04:49Z,4190409027,213,5.1,4190409023,141,44.2,4190409025,212,3.6,4190409021,140,75.4,4198306285,144,1,4190409019,56,Center,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655345,109,1,1,10,59,80jtkz2echk6yyyb9e2595cxr,0,75.4,44.2,2023-04-15T14:13:35.455Z,2023-04-18T02:41:36Z,4199433193,178,,4190409111,212,6.6,4190409109,141,34.9,4190409105,56,Center,4190409113,213,5.0,4190409107,140,77.2,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655401,91,49,1,11,1,82kapkjwonlv9j1ui0ytv5sii,1,21.5,52.1,2023-04-15T14:13:36.811Z,2023-04-18T02:41:40Z,,,,,,,,,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655545,92,1,1,11,1,82kapkjwonlv9j1ui0ytv5sii,1,21.5,52.1,2023-04-15T14:13:36.856Z,2023-04-18T02:41:45Z,4199433259,178,,4190410183,140,34.1,4190410187,212,16.2,4190410193,213,0.6,4190410181,56,Back,4190410185,141,65.8,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655597,93,1,1,11,5,82kapkjwonlv9j1ui0ytv5sii,1,29,66,2023-04-15T14:13:41.596Z,2023-04-18T02:41:50Z,4190410499,212,11.3,4190410495,140,20.1,4190410501,213,2.5,4190410497,141,75.4,4199433325,178,,4190410493,56,Back,,,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655731,94,1,1,11,7,82kapkjwonlv9j1ui0ytv5sii,1,19.9,76.1,2023-04-15T14:13:43.202Z,2023-04-18T02:41:53Z,4190411213,140,28.1,4190411223,213,5.8,4199433347,178,,4190411215,141,69.1,4190411209,56,Back,4190411219,212,9.8,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655745,95,4,1,11,9,82kapkjwonlv9j1ui0ytv5sii,1,29.1,66.2,2023-04-15T14:13:44.989Z,2023-04-18T02:41:59Z,4190411285,56,Back,4190411289,265,,4190411291,285,,4190411287,152,,4190412413,233,111,4190411283,13,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655937,111,4,1,11,9,80jtkz2echk6yyyb9e2595cxr,0,70.9,33.8,2023-04-15T14:13:44.990Z,2023-04-18T02:41:59Z,4190412323,152,,4190412327,286,,4199433393,178,,4190412487,233,95,4190412319,13,,4190412321,56,Center,4190412325,265,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655685,110,43,1,11,10,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-04-15T14:13:45.872Z,2023-04-15T14:14:14Z,4190416281,144,49,,,,,,,,,,,,,,,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656687,112,17,1,11,35,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-04-15T14:14:11.218Z,2023-04-18T02:42:04Z,4190416213,13,243,4190416209,392,,4190416207,31,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657699,96,1,1,12,3,82kapkjwonlv9j1ui0ytv5sii,0,28.3,63.9,2023-04-15T14:14:38.926Z,2023-04-18T02:42:06Z,4199433459,178,,4190421429,155,,4190421449,213,5.8,4190421433,152,,4190421447,212,51.9,4190421439,56,Center,4190421443,140,71.0,4190421451,1,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,4190421423,5,,4190421445,141,,,,,,,,,,25.6,,,,,,,,,,,,,,,,,,,,,,
2533657689,113,44,1,12,6,80jtkz2echk6yyyb9e2595cxr,1,25,75,2023-04-15T14:14:41.821Z,2023-04-18T07:05:49Z,4190421393,285,,4190421693,233,97,4190421391,56,Back,,,,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657715,97,44,1,12,6,82kapkjwonlv9j1ui0ytv5sii,0,75,25,2023-04-15T14:14:41.822Z,2023-04-18T02:42:10Z,4190421507,56,Center,4190421947,233,113,4190421509,286,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657773,114,1,1,12,6,80jtkz2echk6yyyb9e2595cxr,1,21.1,75.6,2023-04-15T14:14:41.901Z,2023-04-18T07:05:49Z,4190421801,56,Back,4190421805,141,61.4,4190421807,212,16.0,4190421803,140,9.0,4190421799,3,,4190421809,213,3.8,4199433509,388,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657825,115,52,1,12,8,80jtkz2echk6yyyb9e2595cxr,1,9,61.4,2023-04-15T14:14:44.084Z,2023-04-18T02:42:16Z,4199433533,178,,4198310871,376,,,,,,,,,,,,,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658021,116,1,1,12,12,80jtkz2echk6yyyb9e2595cxr,1,13.4,47,2023-04-15T14:14:47.717Z,2023-04-18T02:42:19Z,4190423153,212,11.4,4190423139,123,,4199433563,178,,4190423145,140,18.8,4190423141,56,Back,4190423159,213,5.2,4190423149,141,32.4,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658281,117,1,1,12,15,80jtkz2echk6yyyb9e2595cxr,0,21.1,24.4,2023-04-15T14:14:51.612Z,2023-04-18T02:42:21Z,4190424523,1,,4190424517,141,17.4,4190424513,56,Right,4190424515,140,83.7,4199433579,178,,4190424511,155,,4190424519,212,65.9,4190424521,213,6.2,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658345,99,61,1,12,20,82kapkjwonlv9j1ui0ytv5sii,1,22.5,81.8,2023-04-15T14:14:56.053Z,2023-04-18T02:42:34Z,4199433673,15,,4190424865,56,Back,4199433675,388,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658333,98,43,1,12,22,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-04-15T14:14:58.302Z,2023-04-15T14:15:09Z,4190424821,56,Back,4190427007,144,44,4190424823,285,0,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535355741,826,83,1,12,25,82kapkjwonlv9j1ui0ytv5sii,1,5.3,88,2023-04-15T14:15:01.573Z,2023-04-18T03:39:48Z,4199445865,399,178016,,,,,,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658461,118,61,1,12,26,80jtkz2echk6yyyb9e2595cxr,0,97.6,8.8,2023-04-15T14:15:02.348Z,2023-04-18T02:42:39Z,4190425555,56,Right,4199433729,178,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658521,100,5,1,12,27,82kapkjwonlv9j1ui0ytv5sii,1,-0.8,86.4,2023-04-15T14:15:03.252Z,2023-04-18T02:42:42Z,4190425833,56,Back,4190425837,346,,4190425935,233,119,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658499,119,5,1,12,27,80jtkz2echk6yyyb9e2595cxr,0,100.8,13.6,2023-04-15T14:15:03.252Z,2023-04-18T02:42:42Z,4190425963,233,100,4190425681,346,,4190425677,56,Right,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659845,101,1,1,12,58,82kapkjwonlv9j1ui0ytv5sii,0,4.9,44.8,2023-04-15T14:15:33.956Z,2023-04-18T02:37:17Z,4190432495,212,64.9,4190432491,140,63.2,4190432511,74,,4190432499,213,5.9,4190432485,124,,4190432489,56,Right,4190432503,1,,4190432493,141,13.2,ezg39hlg3h14utboy2h3lijmd,M. Maroši,4190432487,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659863,120,44,1,13,1,80jtkz2echk6yyyb9e2595cxr,1,38.6,87.6,2023-04-15T14:15:37.211Z,2023-04-18T07:05:50Z,4190432791,233,102,4190432577,56,Back,4190432579,285,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659869,102,44,1,13,1,82kapkjwonlv9j1ui0ytv5sii,0,61.4,12.4,2023-04-15T14:15:37.212Z,2023-04-18T02:37:20Z,4190432605,56,Right,4190432609,286,,4190432923,233,120,,,,,,,,,,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659881,121,1,1,13,1,80jtkz2echk6yyyb9e2595cxr,0,40.4,88.3,2023-04-15T14:15:37.268Z,2023-04-18T07:05:50Z,4190432673,3,,4190432691,213,6.0,4190432677,56,Left,4190432683,141,82.9,4199431383,388,,4190432679,140,54.1,4190432687,212,14.8,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659979,103,1,1,13,2,82kapkjwonlv9j1ui0ytv5sii,1,51.4,24.3,2023-04-15T14:15:38.159Z,2023-04-18T02:37:29Z,4190433161,140,68.6,4190433165,212,18.6,4190433159,56,Right,4190433167,213,6.0,4199431435,178,,4190433163,141,17.9,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660123,104,61,1,13,3,82kapkjwonlv9j1ui0ytv5sii,0,64.2,10.7,2023-04-15T14:15:39.305Z,2023-04-18T02:37:43Z,4199431533,388,,4190433895,56,Right,4199431531,21,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
