id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/16/value
2532283847,732,1,2,45,6,ejm092fnt9zoxbpuklzd52ji8,0,72.1,84.4,2023-04-10T15:06:42.887Z,2023-04-12T22:07:02Z,4183132443,213,4.7,4183132433,3,,4183132435,56,Left,4185036769,388,,4183132437,140,72.1,4183132439,141,82.4,4183132441,212,1.4,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531823111,401,61,2,45,6,ahm0t06rup1bkd9z0mxl2lmph,1,27.9,16.5,2023-04-10T15:06:42.952Z,2023-04-12T20:41:18Z,4185036929,388,,4185036927,15,,4180665509,56,Back,,,,,,,,,,,,,,,,7ysjsg2vz5dgbm9pzvbx9u904,S. Negru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531823243,328,1,2,45,12,ejm092fnt9zoxbpuklzd52ji8,1,80.8,92.9,2023-04-10T15:06:49.218Z,2023-04-12T20:41:22Z,4180666103,212,6.2,4185037069,178,,4180666099,140,80.5,4180666101,141,83.8,4180666097,56,Left,4180666105,213,4.7,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531823287,329,1,2,45,13,ejm092fnt9zoxbpuklzd52ji8,1,80.5,83.8,2023-04-10T15:06:50.451Z,2023-04-12T20:41:26Z,4180666305,212,9.2,4180666301,140,89.1,4180666307,213,0.2,4180666299,56,Left,4185037151,178,,4180666303,141,86.2,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531823303,330,1,2,45,15,ejm092fnt9zoxbpuklzd52ji8,0,89.7,88,2023-04-10T15:06:51.850Z,2023-04-12T20:41:30Z,4180666401,141,70.3,4183132721,72,,4180666405,213,4.8,4180666403,212,12.1,4180666395,155,,4180666399,140,91.0,4180666397,56,Center,4183132717,225,,5ozfcga88glwzazkg65ahwa8l,M. Benning,4183132719,387,,4185037263,178,,4180666393,2,,,,,,,,,,,,,,,,,,,,,,,
2531823379,402,12,2,45,15,ahm0t06rup1bkd9z0mxl2lmph,1,9,30.6,2023-04-10T15:06:52.353Z,2023-04-12T20:41:35Z,4185037371,178,,4180666781,212,15.7,4180666827,15,,4180666775,56,Back,4180666783,213,0.6,4180666779,141,43.4,4180666777,140,21.5,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531823413,331,15,2,45,18,ejm092fnt9zoxbpuklzd52ji8,1,80.8,52,2023-04-10T15:06:54.667Z,2023-04-12T20:41:39Z,4180683003,147,50.2,4180682987,102,46.8,4180682999,146,96.8,4180682989,103,7.0,4180682995,458,,4180682985,80,,4180676523,20,,4180666933,56,Center,4y3hm9ljv62c5jswanl0gk5,T. Pett,4185037459,178,,4180666929,22,,4180676565,233,4180666931,18,,,,403,,,,,,,,,,,,,,,,,
2531823447,403,10,2,45,18,ahm0t06rup1bkd9z0mxl2lmph,1,3.7,51.6,2023-04-10T15:06:55.342Z,2023-04-12T20:41:46Z,4180676633,233,331,4180667169,56,Back,4180667165,182,,4180667159,173,,4180667645,179,,4183133469,376,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531823429,332,6,2,45,19,ejm092fnt9zoxbpuklzd52ji8,1,98.6,42.5,2023-04-10T15:06:56.499Z,2023-04-12T20:41:48Z,4180669657,75,,4180669679,233,404,4180667059,56,Center,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531823461,404,6,2,45,19,ahm0t06rup1bkd9z0mxl2lmph,0,1.4,57.5,2023-04-10T15:06:56.499Z,2023-04-12T20:41:48Z,4180667241,56,Back,4180669725,233,332,4180667243,73,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531823779,333,43,2,45,35,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-10T15:07:12.185Z,2023-04-10T15:07:21Z,4180668901,56,Right,4180670009,144,6,4180668903,75,0,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531824033,334,1,2,45,44,ejm092fnt9zoxbpuklzd52ji8,0,99.5,0.5,2023-04-10T15:07:21.435Z,2023-04-12T20:41:51Z,4180670333,56,Center,4185037731,178,,4180670325,2,,4180670341,213,1.7,4180670339,212,26.8,4180670337,141,39.7,4180675679,223,,4180670335,140,97.3,5ozfcga88glwzazkg65ahwa8l,M. Benning,4180670329,155,,4183136355,72,,4180670327,6,,,,,,,,,,,,,,,,,,,,,,,
2531824085,405,12,2,45,46,ahm0t06rup1bkd9z0mxl2lmph,1,4.6,59.6,2023-04-10T15:07:22.833Z,2023-04-12T20:41:56Z,4180670627,141,51.2,4180670629,212,18.4,4180670647,15,,4180670631,213,6.0,4180670625,140,21.3,4180670623,56,Back,4185037891,388,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531824107,335,1,2,45,49,ejm092fnt9zoxbpuklzd52ji8,1,81.5,53,2023-04-10T15:07:26.502Z,2023-04-12T20:42:02Z,4180670753,140,73.1,4180670747,3,,4180670761,213,3.6,4185038061,388,,4180670749,56,Center,4180670759,212,10.0,4180670755,141,46.0,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531824151,336,1,2,45,51,ejm092fnt9zoxbpuklzd52ji8,1,68.4,50.3,2023-04-10T15:07:27.897Z,2023-04-12T20:42:07Z,4180670971,140,78.8,4180670977,213,6.2,4180670975,212,10.9,4185038145,178,,4180670973,141,49.7,4180670969,56,Center,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532284709,733,1,2,45,52,ejm092fnt9zoxbpuklzd52ji8,0,74.7,50.1,2023-04-10T15:07:28.874Z,2023-04-12T20:42:13Z,4183136873,141,49.3,4183136869,56,Center,4183136867,168,,4183136877,213,6.2,4185038311,178,,4183136871,140,82.9,4183136875,212,8.6,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531824207,406,12,2,45,52,ahm0t06rup1bkd9z0mxl2lmph,1,17,54.8,2023-04-10T15:07:29.207Z,2023-04-12T20:42:27Z,4180671265,212,9.6,4185038627,178,,4180671261,140,24.9,4180671267,213,0.5,4180671259,56,Back,4180671263,141,61.8,4180671279,15,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532647665,984,83,2,45,55,ahm0t06rup1bkd9z0mxl2lmph,1,23.3,63,2023-04-10T15:07:31.580Z,2023-04-12T21:01:49Z,4185065091,399,112139,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531824239,337,3,2,45,56,ejm092fnt9zoxbpuklzd52ji8,0,76.6,36.8,2023-04-10T15:07:33.117Z,2023-04-12T20:42:48Z,4180671435,286,,4180671433,56,Center,4183326661,233,407,4185038769,178,,4183137131,465,,,,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531824291,407,7,2,45,56,ahm0t06rup1bkd9z0mxl2lmph,0,23.4,63.2,2023-04-10T15:07:33.218Z,2023-04-12T20:42:54Z,4183137151,383,,4185039117,178,,4180671821,233,337,4180671781,56,Back,4180671783,285,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531824259,338,1,2,45,57,ejm092fnt9zoxbpuklzd52ji8,1,74.6,32.4,2023-04-10T15:07:34.150Z,2023-04-12T20:42:59Z,4180694543,140,88.8,4180694545,141,15.9,4185039261,178,,4180694549,213,5.6,4180671547,56,Right,4180694547,212,18.7,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531824345,339,1,2,45,58,ejm092fnt9zoxbpuklzd52ji8,1,78.3,26.8,2023-04-10T15:07:35.478Z,2023-04-12T20:43:04Z,4180672095,141,25.2,4180672087,56,Center,4180672091,140,95.2,4180672099,212,17.8,4180672101,213,6.2,4185039361,178,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531824355,340,1,2,46,1,ejm092fnt9zoxbpuklzd52ji8,0,94.9,24.4,2023-04-10T15:07:37.692Z,2023-04-12T20:43:09Z,4180672165,140,94.7,4185039561,178,,4180672229,195,,4180672169,212,8.5,4180672167,141,36.9,4180672171,213,1.6,4180672163,56,Center,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531824441,408,61,2,46,1,ahm0t06rup1bkd9z0mxl2lmph,1,6.1,63.3,2023-04-10T15:07:37.983Z,2023-04-12T20:43:13Z,4180672593,56,Back,4185039703,178,,,,,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532284905,805,49,2,46,4,ahm0t06rup1bkd9z0mxl2lmph,1,1.8,87.9,2023-04-10T15:07:41.171Z,2023-04-12T20:43:16Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531824525,409,3,2,46,5,ahm0t06rup1bkd9z0mxl2lmph,0,5,90.7,2023-04-10T15:07:41.793Z,2023-04-12T20:43:23Z,4183137655,465,,4180673029,56,Back,4180673589,233,341,4185039937,178,,4180673031,285,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531824539,341,7,2,46,5,ejm092fnt9zoxbpuklzd52ji8,1,95,9.3,2023-04-10T15:07:41.816Z,2023-04-12T20:43:27Z,4180673515,233,409,4183137719,385,,4180673501,286,,4185040011,178,,4180673085,56,Right,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531824579,342,5,2,46,7,ejm092fnt9zoxbpuklzd52ji8,0,90.4,-1.2,2023-04-10T15:07:43.741Z,2023-04-12T20:43:30Z,4180673267,347,,4180676279,233,410,4180673265,56,Right,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531825129,410,5,2,46,7,ahm0t06rup1bkd9z0mxl2lmph,1,9.6,101.2,2023-04-10T15:07:43.741Z,2023-04-12T20:43:30Z,4180676245,233,342,4180676179,347,,4180676177,56,Back,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531825167,411,1,2,46,31,ahm0t06rup1bkd9z0mxl2lmph,0,16.9,100,2023-04-10T15:08:07.655Z,2023-04-12T20:43:44Z,4180676475,1,,4180676471,212,29.2,4180676463,107,,4180676465,56,Back,4180676473,213,6.1,4180676469,141,95.3,4180676467,140,44.4,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531825261,343,1,2,46,33,ejm092fnt9zoxbpuklzd52ji8,0,44,5.6,2023-04-10T15:08:09.894Z,2023-04-12T20:43:50Z,4180676983,3,,4180676993,213,0.0,4180676985,56,Right,4180676991,212,29.4,4180676987,140,72.0,4185040569,388,,4180676989,141,7.3,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531825315,412,1,2,46,35,ahm0t06rup1bkd9z0mxl2lmph,1,23.6,89.6,2023-04-10T15:08:11.649Z,2023-04-12T20:43:53Z,4180677301,141,67.8,4180677307,1,,4180677305,213,5.6,4185040637,178,,4180677295,157,,4180677303,212,24.4,4180677299,140,42.1,4180677297,56,Back,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531825337,413,1,2,46,36,ahm0t06rup1bkd9z0mxl2lmph,0,42.1,67.8,2023-04-10T15:08:12.779Z,2023-04-12T20:43:59Z,4180677415,56,Center,4180677423,213,0.2,4180677419,141,73.5,4180677417,140,62.0,4185040695,178,,4180677421,212,21.3,4180677413,3,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532285013,734,49,2,46,38,ejm092fnt9zoxbpuklzd52ji8,1,31.7,32,2023-04-10T15:08:15.148Z,2023-04-12T20:44:02Z,,,,,,,,,,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531825407,344,1,2,46,38,ejm092fnt9zoxbpuklzd52ji8,1,39.2,28.5,2023-04-10T15:08:15.236Z,2023-04-12T20:44:06Z,4185040901,178,,4180677785,56,Back,4180677789,140,13.5,4180677807,213,2.8,4180677797,141,41.0,4180677803,212,28.3,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531825413,345,43,2,46,41,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-04-10T15:08:18.497Z,2023-04-11T15:38:30Z,4183138265,144,49,,,,,,,,,,,,,,,,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531825761,346,1,2,46,42,ejm092fnt9zoxbpuklzd52ji8,0,12,48.4,2023-04-10T15:08:19.356Z,2023-04-12T20:44:09Z,4180679645,140,33.9,4185040993,178,,4180679643,56,Back,4180679653,213,0.5,4180679649,141,65.4,4180679651,212,25.7,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532647759,991,67,2,46,44,ahm0t06rup1bkd9z0mxl2lmph,1,66.5,34.4,2023-04-10T15:08:21.494Z,2023-04-12T22:07:02Z,4185065665,233,857,,,,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532647757,857,67,2,46,44,ejm092fnt9zoxbpuklzd52ji8,0,33.5,65.6,2023-04-10T15:08:21.495Z,2023-04-12T21:02:44Z,4185065689,233,991,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531825553,414,8,2,46,44,ahm0t06rup1bkd9z0mxl2lmph,1,67.5,31.2,2023-04-10T15:08:21.502Z,2023-04-12T22:07:03Z,4185041095,178,,4180678563,56,Center,4183138579,383,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531825887,347,1,2,46,53,ejm092fnt9zoxbpuklzd52ji8,1,29.6,94.5,2023-04-10T15:08:29.545Z,2023-04-12T20:44:21Z,4180680333,141,46.3,4180680331,140,66.8,4180680339,1,,4180680337,213,5.6,4180680329,56,Center,4180680335,212,51.0,4185041439,178,,4180680327,155,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531825901,348,44,2,46,56,ejm092fnt9zoxbpuklzd52ji8,1,69.4,29.8,2023-04-10T15:08:32.815Z,2023-04-12T22:07:03Z,4180680383,286,,4180680521,233,415,4180680381,56,Center,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531825861,415,44,2,46,56,ahm0t06rup1bkd9z0mxl2lmph,0,30.6,70.2,2023-04-10T15:08:32.816Z,2023-04-12T20:44:28Z,4180680459,233,348,4180680197,285,,4180680195,56,Back,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532285247,735,1,2,46,56,ejm092fnt9zoxbpuklzd52ji8,0,70.1,31.4,2023-04-10T15:08:32.910Z,2023-04-12T22:07:03Z,4183139647,3,,4183139649,168,,4183139657,212,2.2,4183139659,213,6.0,4183139651,56,Center,4183139655,141,30.6,4183139653,140,72.1,4185041693,388,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531825869,416,61,2,46,56,ahm0t06rup1bkd9z0mxl2lmph,1,29.8,75,2023-04-10T15:08:32.925Z,2023-04-12T20:44:47Z,4185041881,15,,4180680243,56,Back,4185041883,388,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531826019,349,1,2,46,59,ejm092fnt9zoxbpuklzd52ji8,1,62.3,49.4,2023-04-10T15:08:35.590Z,2023-04-12T20:44:55Z,4180681047,212,9.4,4180681037,56,Center,4185042433,178,,4180681041,140,71.2,4180681049,213,6.2,4180681045,141,48.7,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532285503,736,50,2,46,59,ejm092fnt9zoxbpuklzd52ji8,1,71.9,58.8,2023-04-10T15:08:36.280Z,2023-04-12T20:45:01Z,4183141311,56,Center,4183141313,286,,4183326691,233,806,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532285583,806,7,2,46,59,ahm0t06rup1bkd9z0mxl2lmph,1,28.1,41.2,2023-04-10T15:08:36.429Z,2023-04-12T20:45:04Z,4183326677,233,736,4185042595,178,,4183141881,384,,4183141877,56,Back,4183141879,285,,,,,,,,,,,7ysjsg2vz5dgbm9pzvbx9u904,S. Negru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531826113,417,4,2,47,1,ahm0t06rup1bkd9z0mxl2lmph,1,31.4,48.4,2023-04-10T15:08:37.706Z,2023-04-12T20:45:10Z,4180681515,56,Back,4180681521,285,,4180681519,265,,4180681563,233,350,4180681513,13,,4180681517,152,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531826031,350,4,2,47,1,ejm092fnt9zoxbpuklzd52ji8,0,68.6,51.6,2023-04-10T15:08:37.707Z,2023-04-12T20:45:09Z,4180681093,13,,4185042753,178,,4180681095,56,Center,4180681097,152,,4180681569,233,417,4180681099,265,,4180681101,286,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531826885,418,1,2,47,32,ahm0t06rup1bkd9z0mxl2lmph,1,29.4,47,2023-04-10T15:09:08.916Z,2023-04-12T20:45:14Z,4180685515,213,0.4,4180685517,1,,4180685511,141,89.6,4183142383,155,,4180685513,212,68.5,4185042923,178,,4180685501,5,,4180685509,140,88.5,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,4180685507,56,Left,4180685505,152,,,,,,,,,,,,,,,,,,,,,,,,,,
2531826965,419,1,2,47,35,ahm0t06rup1bkd9z0mxl2lmph,1,88.5,89.6,2023-04-10T15:09:12.300Z,2023-04-12T20:45:18Z,4180685983,140,86.9,4180685979,3,,4185043067,388,,4180685981,56,Center,4180685989,213,4.6,4180685987,212,16.5,4180685985,141,65.4,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827001,420,1,2,47,40,ahm0t06rup1bkd9z0mxl2lmph,1,87.3,68.8,2023-04-10T15:09:17.312Z,2023-04-12T20:45:22Z,4180686235,56,Left,4185043167,178,,4180686239,141,90.8,4180686241,212,17.3,4180686237,140,95.6,4180686243,213,1.0,,,,,,,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827045,421,1,2,47,42,ahm0t06rup1bkd9z0mxl2lmph,0,95.6,90.8,2023-04-10T15:09:19.184Z,2023-04-12T20:45:25Z,4180686531,2,,4180686541,140,95.4,4180686547,213,4.7,4180686537,56,Center,4180686545,212,28.2,4183142611,224,,4180686533,155,,4180686543,141,49.3,987r1vdgx95x30elzrisjrzs9,C. Brown,4185043203,178,,4183142613,72,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827111,351,12,2,47,44,ejm092fnt9zoxbpuklzd52ji8,1,6.2,49.6,2023-04-10T15:09:21.268Z,2023-04-12T20:45:30Z,4180686899,212,21.9,4180686901,213,5.5,4180686889,140,21.7,4180686885,56,Back,4183142655,15,,4180686893,141,28.0,4185043315,178,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827115,352,49,2,47,46,ejm092fnt9zoxbpuklzd52ji8,1,20.6,29.7,2023-04-10T15:09:23.025Z,2023-04-12T20:45:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827211,353,1,2,47,50,ejm092fnt9zoxbpuklzd52ji8,0,5.4,15.2,2023-04-10T15:09:26.702Z,2023-04-12T20:45:41Z,4180687435,212,3.9,4180687409,157,,4180687425,140,9.1,4180687641,286,,4180687433,141,15.5,4180687635,236,,4180687441,213,0.1,4185043507,178,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,4180687637,233,422,4180687419,56,Back,4180687443,1,,,,,,,,,,,,,,,,,,,,,,,
2531827233,422,74,2,47,50,ahm0t06rup1bkd9z0mxl2lmph,1,96.8,88.9,2023-04-10T15:09:26.764Z,2023-04-13T05:03:52Z,4180687563,56,Left,4180687565,285,,4180687671,233,353,4185505123,388,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827259,354,5,2,47,51,ejm092fnt9zoxbpuklzd52ji8,1,-1.5,13.2,2023-04-10T15:09:27.536Z,2023-04-12T20:45:48Z,4180687713,346,,4180687999,233,423,4180687709,56,Back,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827307,423,5,2,47,51,ahm0t06rup1bkd9z0mxl2lmph,0,101.5,86.8,2023-04-10T15:09:27.536Z,2023-04-12T20:45:47Z,4180687953,346,,4180688361,233,354,4180687951,56,Left,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531828117,355,1,2,48,23,ejm092fnt9zoxbpuklzd52ji8,1,5,37,2023-04-10T15:10:00.044Z,2023-04-12T20:45:51Z,4180692393,1,,4180692383,56,Center,4180692397,74,,4180692389,212,66.5,4180692381,124,,4180692391,213,0.4,4180692387,141,78.5,4180692385,140,62.4,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531828127,356,44,2,48,27,ejm092fnt9zoxbpuklzd52ji8,1,64.3,72.3,2023-04-10T15:10:04.092Z,2023-04-12T22:07:04Z,4180692439,56,Center,4180692679,233,424,4180692441,286,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531828131,424,44,2,48,27,ahm0t06rup1bkd9z0mxl2lmph,0,35.7,27.7,2023-04-10T15:10:04.093Z,2023-04-12T20:45:56Z,4180692455,56,Back,4180692457,285,,4180692535,233,356,,,,,,,,,,,,,,,,7ysjsg2vz5dgbm9pzvbx9u904,S. Negru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532287821,737,1,2,48,27,ejm092fnt9zoxbpuklzd52ji8,0,57.8,69.7,2023-04-10T15:10:04.207Z,2023-04-12T22:07:04Z,4183153575,212,21.0,4183153571,140,37.8,4183153577,213,3.1,4183153567,3,,4185043985,388,,4183153573,141,71.2,4183153569,56,Back,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531828157,425,43,2,48,29,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-04-10T15:10:06.109Z,2023-04-11T15:53:43Z,4180692621,212,26.5,4180692607,3,0,4183153451,144,1,4180692615,140,59.0,4180692623,213,6.3,4180692617,141,33.0,4180692611,56,Center,,,,7ysjsg2vz5dgbm9pzvbx9u904,S. Negru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531828191,426,49,2,48,29,ahm0t06rup1bkd9z0mxl2lmph,1,59,33,2023-04-10T15:10:06.147Z,2023-04-12T20:46:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531828205,427,50,2,48,30,ahm0t06rup1bkd9z0mxl2lmph,1,61.9,38.6,2023-04-10T15:10:06.665Z,2023-04-12T20:46:19Z,4180692863,286,,4180692861,56,Center,4180693381,233,358,,,,,,,,,,,,,,,,3cy13tw0tdconbwzlwteg6xas,G. O'Donkor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531828273,358,7,2,48,30,ejm092fnt9zoxbpuklzd52ji8,0,38.1,61.4,2023-04-10T15:10:06.718Z,2023-04-12T20:46:23Z,4180693259,167,,4180693263,56,Back,4183153817,384,,4180693351,233,427,4180693267,285,,4185044453,178,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
