id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2533647281,93,1,1,8,47,1musyruv2ufjrjnj6gvdbr8kt,1,75.9,47.5,2023-04-15T14:10:03.233Z,2023-04-18T03:53:53Z,4190367337,140,73.4,4199450735,178,,4190367335,56,Center,4190367343,212,14.9,4190367339,141,69.0,4190367347,213,1.7,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533647315,94,1,1,8,50,1musyruv2ufjrjnj6gvdbr8kt,0,75.1,70.9,2023-04-15T14:10:05.995Z,2023-04-18T03:53:59Z,4190367513,213,5.4,4190367503,141,43.9,4199450793,178,,4190367499,140,90.7,4190367509,212,24.6,4190367495,56,Center,4190367491,155,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533647431,90,12,1,8,51,8mbtyq0has0uu0565fm9t5cdo,1,10.3,51.5,2023-04-15T14:10:07.137Z,2023-04-18T03:55:29Z,4190368125,213,2.0,4190368121,141,90.5,4190368119,140,0.0,4190368793,15,,4199450855,388,,4190368229,167,,4190368117,56,Back,4190368123,212,28.8,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533647437,91,6,1,8,56,8mbtyq0has0uu0565fm9t5cdo,0,4.4,73.3,2023-04-15T14:10:12.510Z,2023-04-18T03:55:40Z,4190368155,73,,4190368153,56,Back,4190383321,233,95,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533647783,95,6,1,8,56,1musyruv2ufjrjnj6gvdbr8kt,1,95.6,26.7,2023-04-15T14:10:12.510Z,2023-04-18T03:55:39Z,4190383265,233,91,4190370037,75,,4190370033,56,Center,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533648719,96,1,1,9,23,1musyruv2ufjrjnj6gvdbr8kt,1,99.5,0.5,2023-04-15T14:10:39.009Z,2023-04-18T03:55:46Z,4190374941,212,22.1,4190374933,6,,4190374937,140,84.8,4199451545,178,,4190374939,141,23.7,4190374943,213,2.3,4190374935,56,Center,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533648821,97,1,1,9,25,1musyruv2ufjrjnj6gvdbr8kt,0,84.8,23.7,2023-04-15T14:10:41.191Z,2023-04-18T03:55:52Z,4190375427,2,,4190375439,213,0.9,4198687357,20,,4190375433,140,92.4,4190375437,212,13.4,4198687355,224,,4190375429,155,,4199451599,178,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,4190375431,56,Center,4190375435,141,,,,,,,,,39.5,,,,,,,,,,,,,,,,,,,,,,,,,
2533648803,92,44,1,9,26,8mbtyq0has0uu0565fm9t5cdo,1,8.3,60.2,2023-04-15T14:10:42.254Z,2023-04-18T06:25:50Z,4190375353,56,Back,4190375355,285,,4190375761,233,98,,,,,,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533648835,98,44,1,9,26,1musyruv2ufjrjnj6gvdbr8kt,0,91.7,39.8,2023-04-15T14:10:42.255Z,2023-04-18T03:56:02Z,4190375505,56,Center,4190375507,286,,4190375827,233,92,,,,,,,,,,,,,,,,8lvhd97efhjcg03fj1num1bzd,D. Adeniran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533648851,94,12,1,9,26,8mbtyq0has0uu0565fm9t5cdo,1,11.1,70.9,2023-04-15T14:10:42.315Z,2023-04-18T06:25:50Z,4190386413,213,4.6,4190390935,15,,4190386407,140,8.4,4199451757,388,,4190386411,212,24.6,4190386409,141,34.9,4190375587,56,Back,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533648813,93,43,1,9,28,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-04-15T14:10:44.312Z,2023-04-15T14:12:02Z,4190375381,56,Back,4190375385,141,59.3,4190375389,212,0,4190375377,3,0,4190375391,213,0,4190375379,168,0,4190375383,140,10.5,4190390119,144,1,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649005,96,49,1,9,28,8mbtyq0has0uu0565fm9t5cdo,1,42.5,28,2023-04-15T14:10:44.802Z,2023-04-18T03:56:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533648983,95,12,1,9,29,8mbtyq0has0uu0565fm9t5cdo,1,6.3,26.4,2023-04-15T14:10:44.848Z,2023-04-18T03:56:42Z,4199451997,178,,4190376247,140,42.5,4190376253,213,0.0,4190376245,56,Back,4190376249,141,28.0,4190376251,212,38.0,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649069,99,49,1,9,33,1musyruv2ufjrjnj6gvdbr8kt,1,62.5,73.3,2023-04-15T14:10:48.911Z,2023-04-18T05:31:23Z,,,,,,,,,,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649129,100,1,1,9,35,1musyruv2ufjrjnj6gvdbr8kt,1,63.4,76.1,2023-04-15T14:10:50.881Z,2023-04-18T03:56:53Z,4190376969,213,1.9,4190376961,140,61.1,4190376965,212,7.2,4190376959,56,Left,4199452125,178,,4190376963,141,86.0,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649367,101,1,1,9,36,1musyruv2ufjrjnj6gvdbr8kt,1,61,86,2023-04-15T14:10:52.366Z,2023-04-18T03:56:59Z,4190378159,213,4.1,4190378155,141,55.7,4190378151,56,Back,4190378157,212,25.9,4199452175,178,,4190378153,140,46.1,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649461,102,1,1,9,41,1musyruv2ufjrjnj6gvdbr8kt,1,46.4,45.2,2023-04-15T14:10:57.077Z,2023-04-18T03:57:05Z,4190378695,213,6.1,4190378691,141,33.9,4190378685,155,,4199452207,178,,4190378689,140,84.0,4190378697,1,,4190378693,212,40.2,4190378687,56,Center,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649581,103,1,1,9,43,1musyruv2ufjrjnj6gvdbr8kt,1,84,33.9,2023-04-15T14:10:59.436Z,2023-04-18T03:57:27Z,4190379283,212,9.3,4190379285,213,6.1,4190379281,141,31.0,4199452279,21,,4190379271,56,Center,4199452277,178,,4190381093,210,13,4190379277,140,92.7,btey8i9vnkak8ww7diqnb8lat,C. Paterson,4190381097,154,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649593,104,13,1,9,45,1musyruv2ufjrjnj6gvdbr8kt,1,92.9,34,2023-04-15T14:11:00.958Z,2023-04-18T03:57:27Z,4190379317,63,,4190381199,154,,4190380489,20,,4190379315,22,,4190381211,231,45.8,4190381209,230,98.5,4190381207,103,68.1,4190381193,81,,8lvhd97efhjcg03fj1num1bzd,D. Adeniran,4190379319,56,Center,4190381197,29,4190381201,55,4190381205,102,4199452323,178,,,,103,43.2,,,,,,,,,,,,,,,,,,,,,,,
2533649555,97,5,1,9,45,8mbtyq0has0uu0565fm9t5cdo,1,-1.4,48,2023-04-15T14:11:01.588Z,2023-04-18T03:57:34Z,4190379135,346,,4190379133,56,Back,4190379731,233,105,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533649655,105,5,1,9,45,1musyruv2ufjrjnj6gvdbr8kt,0,101.4,52,2023-04-15T14:11:01.588Z,2023-04-18T03:57:34Z,4190379619,56,Center,4190379761,233,97,4190379631,346,,,,,,,,,,,,,,,,,8lvhd97efhjcg03fj1num1bzd,D. Adeniran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651065,98,1,1,10,23,8mbtyq0has0uu0565fm9t5cdo,0,5,37,2023-04-15T14:11:39.058Z,2023-04-18T03:57:42Z,4190387039,212,57.0,4190387035,140,59.3,4190387043,1,,4190387031,124,,4190387047,74,,4190387037,141,36.7,4190387033,56,Center,4190387041,213,6.3,biwjsmk8ytz2k4d9f141jw15h,C. MacGillivray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651047,106,44,1,10,26,1musyruv2ufjrjnj6gvdbr8kt,1,39.2,61.8,2023-04-15T14:11:42.434Z,2023-04-18T06:25:50Z,4190386925,285,,4190386923,56,Back,4190387335,233,99,,,,,,,,,,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651077,99,44,1,10,26,8mbtyq0has0uu0565fm9t5cdo,0,60.8,38.2,2023-04-15T14:11:42.435Z,2023-04-18T03:57:49Z,4190387099,56,Center,4190387101,286,,4190387373,233,106,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651071,107,1,1,10,26,1musyruv2ufjrjnj6gvdbr8kt,0,39.2,62,2023-04-15T14:11:42.514Z,2023-04-18T06:25:51Z,4190387073,212,13.0,4190387067,56,Center,4190387069,140,51.3,4190387075,213,0.2,4190387065,3,,4190387071,141,66.0,4199452547,388,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651149,100,1,1,10,28,8mbtyq0has0uu0565fm9t5cdo,1,48.2,33.3,2023-04-15T14:11:44.156Z,2023-04-18T03:58:02Z,4199452587,178,,4190387579,213,5.2,4190387571,56,Right,4190387575,141,9.1,4190387577,212,18.5,4190387573,140,56.2,,,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651223,101,1,1,10,30,8mbtyq0has0uu0565fm9t5cdo,0,57,8,2023-04-15T14:11:46.452Z,2023-04-18T03:58:12Z,4190387923,213,6.1,4190387917,140,89.4,4190387913,155,,4199452641,178,,4190387915,56,Right,4190387919,141,0.0,4190387921,212,34.7,4190387925,1,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651233,102,5,1,10,32,8mbtyq0has0uu0565fm9t5cdo,0,85.8,-1.8,2023-04-15T14:11:48.552Z,2023-04-18T03:58:16Z,4190387961,56,Right,4190387969,347,,4190389815,233,108,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651559,108,5,1,10,32,1musyruv2ufjrjnj6gvdbr8kt,1,14.2,101.8,2023-04-15T14:11:48.552Z,2023-04-18T03:58:16Z,4190389649,56,Back,4190389651,347,,4190389807,233,102,,,,,,,,,,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651909,109,1,1,10,48,1musyruv2ufjrjnj6gvdbr8kt,1,23.6,100,2023-04-15T14:12:04.656Z,2023-04-18T03:58:23Z,4190391551,213,6.1,4190391541,140,53.7,4190391533,107,,4190391537,56,Left,4190391547,212,32.3,4190391553,1,,4190391543,141,91.4,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651917,110,44,1,10,50,1musyruv2ufjrjnj6gvdbr8kt,1,57.8,92,2023-04-15T14:12:06.449Z,2023-04-18T06:25:51Z,4190391593,56,Left,4190393681,233,103,4190391597,286,,,,,,,,,,,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651877,103,44,1,10,50,8mbtyq0has0uu0565fm9t5cdo,0,42.2,8,2023-04-15T14:12:06.450Z,2023-04-18T03:58:32Z,4190393745,233,110,4190391413,285,,4190391411,56,Back,,,,,,,,,,,,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651937,111,1,1,10,50,1musyruv2ufjrjnj6gvdbr8kt,0,53.7,91.4,2023-04-15T14:12:06.492Z,2023-04-18T06:25:51Z,4190391705,213,5.8,4190391701,141,89.3,4190391699,140,56.3,4190395609,168,,4190391703,212,3.1,4190391695,3,,4190391697,56,Left,4199452835,388,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651899,104,61,1,10,50,8mbtyq0has0uu0565fm9t5cdo,1,38.2,7.3,2023-04-15T14:12:06.507Z,2023-04-18T03:59:05Z,4199452885,178,,4199452911,15,,4190391505,56,Back,,,,,,,,,,,,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651911,105,5,1,10,51,8mbtyq0has0uu0565fm9t5cdo,0,42.8,-1,2023-04-15T14:12:07.829Z,2023-04-18T03:59:16Z,4190393583,233,112,4190391569,347,,4190391567,56,Back,,,,,,,,,,,,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652291,112,5,1,10,51,1musyruv2ufjrjnj6gvdbr8kt,1,57.2,101,2023-04-15T14:12:07.829Z,2023-04-18T03:59:16Z,4190393469,233,105,4190393411,347,,4190393409,56,Left,,,,,,,,,,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652573,113,1,1,11,6,1musyruv2ufjrjnj6gvdbr8kt,1,58.6,100,2023-04-15T14:12:22.367Z,2023-04-18T03:59:25Z,4190394861,213,3.4,4190394859,212,18.0,4190394855,140,42.3,4190394849,56,Back,4190394857,141,93.9,4190394847,107,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652689,114,1,1,11,9,1musyruv2ufjrjnj6gvdbr8kt,1,41.4,93.8,2023-04-15T14:12:25.415Z,2023-04-18T03:59:31Z,4190395525,213,4.4,4190395521,141,73.6,4190395519,140,36.5,4199453151,178,,4190395523,212,14.7,4190395517,56,Back,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652875,115,1,1,11,12,1musyruv2ufjrjnj6gvdbr8kt,0,36.6,67,2023-04-15T14:12:28.637Z,2023-04-18T03:59:41Z,4190396367,56,Right,4190396377,1,,4190396373,212,48.8,4199453231,178,,4190396371,141,10.4,4190396365,155,,4190396375,213,5.4,4190396369,140,65.1,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652885,106,44,1,11,16,8mbtyq0has0uu0565fm9t5cdo,1,33.4,91.2,2023-04-15T14:12:32.032Z,2023-04-18T06:25:52Z,4190396417,285,,4190396645,233,116,4190396413,56,Back,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652901,116,44,1,11,16,1musyruv2ufjrjnj6gvdbr8kt,0,66.6,8.8,2023-04-15T14:12:32.033Z,2023-04-18T03:59:50Z,4190396471,56,Right,4190396877,233,106,4190396473,286,,,,,,,,,,,,,,,,,8lvhd97efhjcg03fj1num1bzd,D. Adeniran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652963,107,1,1,11,16,8mbtyq0has0uu0565fm9t5cdo,0,32,92.7,2023-04-15T14:12:32.066Z,2023-04-18T06:25:52Z,4190396739,140,47.1,4190396743,212,15.9,4199453373,388,,4190396737,56,Back,4190396733,3,,4190396741,141,90.8,4190396745,213,6.2,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653029,117,1,1,11,18,1musyruv2ufjrjnj6gvdbr8kt,0,57.9,8.3,2023-04-15T14:12:34.017Z,2023-04-18T04:00:08Z,4190397105,140,79.3,4190397109,212,22.5,4190397111,213,6.2,4190397103,56,Right,4199453451,178,,4190397107,141,6.8,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655171,116,49,1,11,19,8mbtyq0has0uu0565fm9t5cdo,1,21.8,93.8,2023-04-15T14:12:35.762Z,2023-04-18T04:00:14Z,,,,,,,,,,,,,,,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653175,108,1,1,11,20,8mbtyq0has0uu0565fm9t5cdo,1,22.3,90.3,2023-04-15T14:12:35.846Z,2023-04-18T04:00:19Z,4199453541,178,,4190397891,213,0.0,4190397885,140,46.3,4198693177,1,,4190397889,212,25.2,4190397883,56,Back,4198693175,157,,4190397887,141,91.1,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653295,109,1,1,11,22,8mbtyq0has0uu0565fm9t5cdo,0,44.8,90.2,2023-04-15T14:12:38.481Z,2023-04-18T04:00:27Z,4199453627,178,,4190398583,212,22.9,4190398579,140,46.4,4190398575,3,,4190398577,56,Back,4190398585,213,4.8,4190398581,141,56.6,,,,enwfqkgv2m6hfwwjmbvfx9m1h,M. Carayol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535219277,869,49,1,11,27,1musyruv2ufjrjnj6gvdbr8kt,1,57.8,70.3,2023-04-15T14:12:43.358Z,2023-04-18T04:00:38Z,,,,,,,,,,,,,,,,,,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653439,119,1,1,11,27,1musyruv2ufjrjnj6gvdbr8kt,1,53.6,57.2,2023-04-15T14:12:43.366Z,2023-04-18T04:00:45Z,4190399319,213,2.2,4190399315,141,72.9,4190399311,56,Back,4190399317,212,13.1,4199453787,178,,4190399313,140,46.3,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653355,118,43,1,11,28,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-04-15T14:12:44.770Z,2023-04-15T14:13:20Z,4190405749,144,49,,,,,,,,,,,,,,,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653571,120,1,1,11,30,1musyruv2ufjrjnj6gvdbr8kt,0,47.4,78.2,2023-04-15T14:12:46.198Z,2023-04-18T04:00:52Z,4199453841,178,,4190400047,212,34.0,4190400043,140,78.4,4190400049,213,0.3,4190400051,1,,4190400045,141,92.4,4190400041,56,Left,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653509,110,49,1,11,32,8mbtyq0has0uu0565fm9t5cdo,1,12.4,11.7,2023-04-15T14:12:48.709Z,2023-04-18T04:00:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653615,111,1,1,11,32,8mbtyq0has0uu0565fm9t5cdo,1,15,11.4,2023-04-15T14:12:48.734Z,2023-04-18T04:01:04Z,4190400289,212,18.4,4190400285,140,32.3,4190400291,213,6.1,4199453927,178,,4190400287,141,7.1,4190400283,56,Back,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653641,112,1,1,11,35,8mbtyq0has0uu0565fm9t5cdo,0,32.3,7,2023-04-15T14:12:50.867Z,2023-04-18T04:01:08Z,4190400423,141,23.3,4190400427,213,1.8,4199453959,178,,4190400419,56,Back,4190400421,140,29.8,4190400425,212,11.4,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535368405,907,67,1,11,35,1musyruv2ufjrjnj6gvdbr8kt,1,70.1,79.2,2023-04-15T14:12:51.561Z,2023-04-18T06:25:53Z,4199500491,233,806,,,,,,,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535368401,806,67,1,11,35,8mbtyq0has0uu0565fm9t5cdo,0,29.9,20.8,2023-04-15T14:12:51.562Z,2023-04-18T05:33:57Z,4199500495,233,907,,,,,,,,,,,,,,,,,,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655337,131,8,1,11,35,1musyruv2ufjrjnj6gvdbr8kt,1,70.9,79.9,2023-04-15T14:12:51.578Z,2023-04-18T06:25:53Z,4198694933,384,,4199454017,178,,4190409083,56,Left,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653743,121,49,1,11,36,1musyruv2ufjrjnj6gvdbr8kt,1,76.1,88.4,2023-04-15T14:12:52.595Z,2023-04-18T04:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653953,122,1,1,11,40,1musyruv2ufjrjnj6gvdbr8kt,1,71.1,71.5,2023-04-15T14:12:56.176Z,2023-04-18T04:01:45Z,4190417231,210,15,4190402151,213,4.6,4199454159,178,,4190402133,56,Center,4190402139,140,68.9,4190402143,141,43.0,4190402147,212,19.5,,,,btey8i9vnkak8ww7diqnb8lat,C. Paterson,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653959,123,15,1,11,44,1musyruv2ufjrjnj6gvdbr8kt,1,74.4,51.5,2023-04-15T14:13:00.248Z,2023-04-18T04:01:45Z,4190415007,72,,4199454219,178,,4190417277,103,19,4190417271,55,122,4190415291,233,113,4190417281,146,81.6,4190415011,82,,4190417269,29,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,4190417279,215,,4190417287,231,4198696603,78,4190402169,18,4190417275,102,51.3,,51.1,,,4190402171,56,Center,4190417285,230,95.5,4190417283,147,51.4,4190402167,22,,,,,,,,,,,,
2533654015,113,10,1,11,44,8mbtyq0has0uu0565fm9t5cdo,1,21.1,50.1,2023-04-15T14:13:00.397Z,2023-04-18T04:01:54Z,4190415437,233,123,4190402405,94,,4190402409,56,Back,4199454247,178,,,,,,,,,,,,,,102xw59l2wg2jsd03w6vkgine,C. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654083,124,1,1,11,46,1musyruv2ufjrjnj6gvdbr8kt,1,63.8,37.1,2023-04-15T14:13:02.413Z,2023-04-18T04:02:01Z,4190402773,141,44.3,4190402777,213,1.3,4199454307,178,,4190402771,140,65.2,4190402775,212,5.1,4190402769,56,Center,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654203,125,1,1,11,48,1musyruv2ufjrjnj6gvdbr8kt,1,65.3,44.6,2023-04-15T14:13:04.277Z,2023-04-18T04:02:12Z,4199454361,178,,4190403335,141,66.1,4190403331,56,Center,4190403341,213,1.4,4190403333,140,68.0,4190403337,212,14.9,,,,,,,94opm6ljk3l7yqa2rzwq2gw6h,T. Bakinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654257,126,1,1,11,51,1musyruv2ufjrjnj6gvdbr8kt,1,67.2,75.4,2023-04-15T14:13:07.377Z,2023-04-18T04:02:21Z,4190403583,212,14.9,4199454405,178,,4190403579,140,75.4,4190403585,213,1.0,4190403581,141,93.2,4190403577,56,Left,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654405,127,1,1,11,53,1musyruv2ufjrjnj6gvdbr8kt,1,77.2,93.9,2023-04-15T14:13:09.704Z,2023-04-18T04:02:27Z,4199454437,178,,4190404259,56,Left,4190404265,212,23.9,4190404261,140,99.5,4190404263,141,87.1,4190404267,213,6.1,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
