id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/14/value,assist,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value,qualifier/15/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/18/value
2533764889,372,5,2,51,15,5qwskbjpa17fvmtuu5qijy7cz,1,80.2,-1.8,2023-04-15T15:13:51.798Z,2023-04-18T09:48:56Z,4190983773,56,Right,4190992079,233,427,4190983779,347,,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533764857,427,5,2,51,15,8rfydplrc9ki0sirqi0drcybk,0,19.8,101.8,2023-04-15T15:13:51.798Z,2023-04-18T09:48:56Z,4190992123,233,372,4190983611,347,,4190983609,56,Back,,,,,,,,,,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533765047,373,1,2,51,16,5qwskbjpa17fvmtuu5qijy7cz,1,79.2,0,2023-04-15T15:13:53.361Z,2023-04-18T09:49:05Z,4190984627,141,13.2,4190984631,213,0.5,4190984625,140,96.7,4190984621,107,,4190984629,212,20.8,4190984623,56,Right,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535203763,691,3,2,51,18,5qwskbjpa17fvmtuu5qijy7cz,0,96.6,11.3,2023-04-15T15:13:55.384Z,2023-04-18T09:49:33Z,4198600591,467,f1rmwe24zg4697bqpc3z0y40l,4198600589,465,,4198600585,56,Right,4198600587,286,,4199818211,178,,,,,,,,,,,46ums24te70jl5qclztg8xhwp,K. Adedoyin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533765051,374,4,2,51,19,5qwskbjpa17fvmtuu5qijy7cz,1,95.7,11.2,2023-04-15T15:13:55.769Z,2023-04-18T09:49:39Z,4190991475,233,429,4190984655,56,Right,4190984661,286,,4190984657,152,,4190984653,13,,4190984659,265,,,,,,,,46ums24te70jl5qclztg8xhwp,K. Adedoyin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533766051,429,4,2,51,19,8rfydplrc9ki0sirqi0drcybk,0,4.3,88.8,2023-04-15T15:13:55.770Z,2023-04-18T09:49:39Z,4190989931,13,,4190989939,265,,4190991559,233,374,4190989933,56,Back,4190989941,285,,4190989935,152,,4199818337,178,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533766823,375,1,2,52,18,5qwskbjpa17fvmtuu5qijy7cz,0,94.7,14.3,2023-04-15T15:14:55.017Z,2023-04-18T09:50:31Z,4198600989,72,,4190994101,56,Center,4190994115,212,21.5,4190994111,141,45.8,4198600987,223,,4190994119,213,1.5,4190994107,140,96.6,4190994095,5,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,4190994099,152,,4199819751,178,4190994091,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533766915,430,12,2,52,18,8rfydplrc9ki0sirqi0drcybk,1,2.7,57.7,2023-04-15T15:14:55.684Z,2023-04-18T09:50:37Z,4199819939,178,,4190994569,141,100.0,4190994575,212,44.4,4190994563,140,33.9,4190994559,56,Back,4190994655,167,,4190994579,213,0.7,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533767923,376,5,2,52,22,5qwskbjpa17fvmtuu5qijy7cz,1,58.7,-1.6,2023-04-15T15:14:59.273Z,2023-04-18T09:50:42Z,4191000047,56,Right,4191000049,347,,4191000093,233,431,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533766931,431,5,2,52,22,8rfydplrc9ki0sirqi0drcybk,0,41.3,101.6,2023-04-15T15:14:59.273Z,2023-04-18T09:50:42Z,4190994649,56,Back,4190994651,347,,4191000127,233,376,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533767971,377,1,2,52,54,5qwskbjpa17fvmtuu5qijy7cz,1,68.8,0,2023-04-15T15:15:31.369Z,2023-04-18T09:50:49Z,4191000281,56,Right,4191000283,140,78.5,4191000289,213,1.0,4191000279,107,,4191000287,212,18.3,4191000285,141,20.7,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533767985,378,1,2,52,56,5qwskbjpa17fvmtuu5qijy7cz,0,77.5,19.6,2023-04-15T15:15:32.723Z,2023-04-18T09:50:54Z,4191000339,140,87.0,4191000345,213,5.8,4191000337,56,Right,4191000341,141,12.0,4199820433,178,,4191000343,212,11.2,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533767981,432,49,2,52,56,8rfydplrc9ki0sirqi0drcybk,1,14.7,84.1,2023-04-15T15:15:33.403Z,2023-04-18T09:50:59Z,,,,,,,,,,,,,,,,,,,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533768109,433,1,2,52,58,8rfydplrc9ki0sirqi0drcybk,0,14.8,82,2023-04-15T15:15:34.818Z,2023-04-18T09:51:02Z,4191000993,141,52.0,4191000999,213,5.7,4191001001,1,,4191000989,140,44.9,4199820605,178,,4191000987,56,Back,4191000995,212,37.6,4191000985,157,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533768145,379,44,2,53,1,5qwskbjpa17fvmtuu5qijy7cz,1,56.2,53.6,2023-04-15T15:15:38.171Z,2023-04-18T12:49:30Z,4191001151,56,Center,4191001153,286,,4191001233,233,434,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533768119,434,44,2,53,1,8rfydplrc9ki0sirqi0drcybk,0,43.8,46.4,2023-04-15T15:15:38.172Z,2023-04-18T09:51:05Z,4191001057,56,Back,4191001361,233,379,4191001059,285,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533768161,380,1,2,53,1,5qwskbjpa17fvmtuu5qijy7cz,0,55.7,47.8,2023-04-15T15:15:38.248Z,2023-04-18T12:49:30Z,4191001285,213,0.3,4191001279,140,72.5,4191001283,212,18.4,4191001277,56,Center,4199820883,388,,4191001275,3,,4191001281,141,55.3,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533768251,435,2,2,53,3,8rfydplrc9ki0sirqi0drcybk,1,31.1,40.2,2023-04-15T15:15:39.884Z,2023-04-18T09:51:16Z,4191001759,56,Center,4199820989,178,,4191001765,141,34.9,4191001751,7,e8whj7tdfmuk66shr30htmhud,4191001755,1,,4191001761,140,63.2,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533768241,381,55,2,53,3,5qwskbjpa17fvmtuu5qijy7cz,1,45.3,57.1,2023-04-15T15:15:39.885Z,2023-04-18T09:51:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533769685,382,1,2,53,39,5qwskbjpa17fvmtuu5qijy7cz,0,40.7,70.3,2023-04-15T15:16:15.879Z,2023-04-18T09:51:28Z,4191009251,1,,4199821339,178,,4191009245,141,14.9,4191009247,212,59.7,4191009231,5,,4191009243,140,84.8,4191009249,213,5.6,4191009235,155,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,,4191009241,56,Right,4191009237,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533769735,436,1,2,53,42,8rfydplrc9ki0sirqi0drcybk,0,16.1,84.1,2023-04-15T15:16:19.346Z,2023-04-18T09:51:37Z,4191009573,157,,4191009579,141,70.5,4191009585,1,,4199821587,178,,4191009581,212,18.0,4191009575,56,Back,4191009583,213,5.7,4191009577,140,30.8,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533769837,383,1,2,53,46,5qwskbjpa17fvmtuu5qijy7cz,0,68.1,42.9,2023-04-15T15:16:23.164Z,2023-04-18T09:51:41Z,4191010087,56,Center,4191010095,213,6.1,4191010091,141,40.4,4199821661,178,,4191010089,140,75.8,4191010093,212,8.3,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533769897,437,8,2,53,46,8rfydplrc9ki0sirqi0drcybk,1,27.3,57.9,2023-04-15T15:16:23.312Z,2023-04-18T09:51:48Z,4199821823,178,,4191010353,56,Back,4198604191,385,,,,,,,,,,,,,,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533770039,438,44,2,53,47,8rfydplrc9ki0sirqi0drcybk,1,26.5,61.2,2023-04-15T15:16:24.538Z,2023-04-18T12:49:30Z,4191011131,233,384,4191011077,285,,4191011075,56,Back,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533769901,384,44,2,53,47,5qwskbjpa17fvmtuu5qijy7cz,0,73.5,38.8,2023-04-15T15:16:24.539Z,2023-04-18T09:51:53Z,4191011161,233,438,4191010389,286,,4191010387,56,Center,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533770075,439,1,2,53,47,8rfydplrc9ki0sirqi0drcybk,0,28.6,55.3,2023-04-15T15:16:24.645Z,2023-04-18T12:49:31Z,4191011299,141,60.0,4199822105,388,,4191011291,3,,4191011303,213,0.4,4191011295,56,Back,4191011301,212,7.4,4191011297,140,35.0,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533769997,385,1,2,53,49,5qwskbjpa17fvmtuu5qijy7cz,0,63.8,40.8,2023-04-15T15:16:26.111Z,2023-04-18T09:52:02Z,4191010893,212,9.6,4199822283,178,,4191010891,141,39.4,4191010889,140,72.9,4191010887,56,Center,4191010885,3,,4191010897,213,6.2,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533770099,441,61,2,53,49,8rfydplrc9ki0sirqi0drcybk,1,29.6,59.8,2023-04-15T15:16:26.382Z,2023-04-18T09:52:08Z,4199822489,178,,4191011393,56,Back,4199822487,15,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533770023,386,61,2,53,49,5qwskbjpa17fvmtuu5qijy7cz,1,67,40.6,2023-04-15T15:16:26.537Z,2023-04-18T09:52:14Z,4191011027,56,Center,4199822657,15,,4199822659,178,,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535204445,787,49,2,53,51,8rfydplrc9ki0sirqi0drcybk,1,28.9,71.8,2023-04-15T15:16:27.845Z,2023-04-18T09:52:20Z,,,,,,,,,,,,,,,,,,,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533770239,442,1,2,53,51,8rfydplrc9ki0sirqi0drcybk,0,26.6,70.9,2023-04-15T15:16:27.928Z,2023-04-18T09:52:27Z,4199823077,388,,4191012147,1,,4191012141,212,42.2,4191012129,56,Left,4191012137,141,100.0,4191012133,140,61.7,4191012145,213,0.5,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533770089,440,43,2,53,53,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-04-15T15:16:30.142Z,2023-04-15T15:17:30Z,4191023507,144,74,4191011361,56,Back,4191011363,285,0,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533771659,387,5,2,53,55,5qwskbjpa17fvmtuu5qijy7cz,1,45.2,-1.6,2023-04-15T15:16:32.363Z,2023-04-18T09:52:31Z,4191019841,233,444,4191019791,347,,4191019789,56,Back,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533770299,444,5,2,53,55,8rfydplrc9ki0sirqi0drcybk,0,54.8,101.6,2023-04-15T15:16:32.363Z,2023-04-18T09:52:32Z,4191012409,56,Left,4191012413,347,,4191019929,233,387,,,,,,,,,,,,,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533770281,443,43,2,53,56,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-04-15T15:16:33.005Z,2023-04-17T15:53:21Z,4191012327,212,16.7,4191012325,141,100.0,4191012321,56,Left,4198605049,144,1,4191012329,213,1.2,4191012323,140,56.9,,,,,,,2y1fhmv1aw0ocpu3h0wrfi1d6,S. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533771805,388,1,2,54,37,5qwskbjpa17fvmtuu5qijy7cz,0,44.4,0,2023-04-15T15:17:13.773Z,2023-04-18T09:52:37Z,4191020607,140,75.5,4191020625,1,,4191020611,212,34.3,4191020605,56,Right,4191020603,107,,4191020609,141,14.1,4191020617,213,0.3,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535204537,788,44,2,54,39,8rfydplrc9ki0sirqi0drcybk,1,29.1,83.9,2023-04-15T15:17:15.835Z,2023-04-18T12:49:31Z,4198605247,285,,4199642579,233,692,4198605245,56,Back,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535204557,692,44,2,54,39,5qwskbjpa17fvmtuu5qijy7cz,0,70.9,16.1,2023-04-15T15:17:15.836Z,2023-04-18T09:52:42Z,4198605335,56,Right,4199642593,233,788,4198605337,286,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533771859,445,1,2,54,39,8rfydplrc9ki0sirqi0drcybk,1,25.5,83.8,2023-04-15T15:17:15.933Z,2023-04-18T12:49:31Z,4191020913,213,4.8,4191020907,140,26.7,4191020911,212,12.9,4191020905,56,Back,4191020903,3,,4199823929,178,,4191020909,141,64.9,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533771871,446,49,2,54,41,8rfydplrc9ki0sirqi0drcybk,1,28.9,62.5,2023-04-15T15:17:17.941Z,2023-04-18T09:53:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533771959,447,1,2,54,41,8rfydplrc9ki0sirqi0drcybk,0,26.6,64.5,2023-04-15T15:17:18.010Z,2023-04-18T09:53:03Z,4191021433,1,,4191021427,141,90.3,4191021425,140,62.8,4199824171,178,,4191021431,213,0.4,4191021421,155,,4191021423,56,Left,4191021429,212,41.9,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533772089,389,1,2,54,43,5qwskbjpa17fvmtuu5qijy7cz,1,35.3,8.3,2023-04-15T15:17:20.535Z,2023-04-18T09:53:11Z,4199824351,178,,4191022097,212,9.3,4191022103,213,0.4,4191022095,141,13.7,4191022091,56,Back,4191022089,3,,4191022093,140,43.4,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533772111,390,1,2,54,45,5qwskbjpa17fvmtuu5qijy7cz,0,43.3,13.4,2023-04-15T15:17:22.586Z,2023-04-18T09:53:18Z,4191022205,140,56.6,4191022211,213,6.0,4191022207,141,7.3,4191022203,56,Right,4191022209,212,14.6,4199824557,178,,4191022201,3,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535442505,944,67,2,54,47,8rfydplrc9ki0sirqi0drcybk,1,42.7,92.6,2023-04-15T15:17:23.997Z,2023-04-18T12:49:32Z,4199875919,233,781,,,,,,,,,,,,,,,,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535442497,781,67,2,54,47,5qwskbjpa17fvmtuu5qijy7cz,0,57.3,7.4,2023-04-15T15:17:23.998Z,2023-04-18T10:20:12Z,4199875927,233,944,,,,,,,,,,,,,,,,,,,,,,46ums24te70jl5qclztg8xhwp,K. Adedoyin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533772151,448,8,2,54,47,8rfydplrc9ki0sirqi0drcybk,1,43.9,89.8,2023-04-15T15:17:24.045Z,2023-04-18T12:49:32Z,4198605777,384,,4199824739,178,,4191022387,56,Back,,,,,,,,,,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533772421,391,1,2,54,49,5qwskbjpa17fvmtuu5qijy7cz,0,37.3,2.1,2023-04-15T15:17:26.191Z,2023-04-18T09:53:29Z,4191023805,213,0.1,4191023791,56,Right,4191023789,157,,4199824895,389,,4191023799,141,7.5,4191023809,1,,4191023803,212,53.3,4191023795,140,87.9,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533772517,449,49,2,54,54,8rfydplrc9ki0sirqi0drcybk,1,10.8,92.9,2023-04-15T15:17:30.937Z,2023-04-18T09:53:48Z,,,,,,,,,,,,,,,,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533772665,450,1,2,54,57,8rfydplrc9ki0sirqi0drcybk,1,10,97.1,2023-04-15T15:17:33.953Z,2023-04-18T09:53:55Z,4191024941,213,4.0,4191024937,141,86.1,4199825541,178,,4191024935,140,3.4,4191024939,212,10.2,4191024933,56,Back,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533772721,451,1,2,54,58,8rfydplrc9ki0sirqi0drcybk,1,3.4,86.6,2023-04-15T15:17:35.257Z,2023-04-18T09:54:01Z,4199825641,178,,4191025233,141,92.9,4191025235,212,7.1,4191025237,213,0.6,4191025229,56,Back,4191025231,140,8.8,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533772759,392,45,2,55,0,5qwskbjpa17fvmtuu5qijy7cz,0,89.1,7.4,2023-04-15T15:17:37.213Z,2023-04-18T09:54:07Z,4191025533,233,452,4191025379,56,Right,4191025381,286,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533772767,452,3,2,55,0,8rfydplrc9ki0sirqi0drcybk,1,10.9,92.6,2023-04-15T15:17:37.213Z,2023-04-18T09:54:06Z,4191025475,233,392,4191025417,56,Back,4198606811,464,,4191025423,285,,4199825787,178,,,,,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533772821,453,1,2,55,2,8rfydplrc9ki0sirqi0drcybk,0,6.7,96,2023-04-15T15:17:39.245Z,2023-04-18T09:54:11Z,4199825865,178,,4191025697,213,6.2,4191025689,140,29.3,4191025687,56,Back,4191025695,212,23.9,4191025693,141,92.3,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533772883,393,49,2,55,4,5qwskbjpa17fvmtuu5qijy7cz,1,71.7,4.4,2023-04-15T15:17:41.221Z,2023-04-18T09:54:15Z,,,,,,,,,,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533773291,394,1,2,55,7,5qwskbjpa17fvmtuu5qijy7cz,1,79.6,3.4,2023-04-15T15:17:44.335Z,2023-04-18T09:54:20Z,4191027973,155,,4191029201,345,,4191028027,1,,4191027983,212,61.0,4199826059,178,,4191027979,140,83.8,4191027985,213,1.5,4198607129,224,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,4191027971,2,,4191027981,141,4191027977,56,Left,4198607131,20,,,,,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533773381,395,1,2,55,15,5qwskbjpa17fvmtuu5qijy7cz,0,90.7,96,2023-04-15T15:17:51.812Z,2023-04-18T09:54:40Z,4191028475,140,92.3,4191028469,155,,4191028489,1,,4199826599,178,,4191028483,212,45.4,4191028487,213,4.7,4191028479,141,29.3,4198607277,72,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,4191028471,56,Center,4198607275,224,4191028467,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533773495,454,12,2,55,17,8rfydplrc9ki0sirqi0drcybk,1,7.8,69.3,2023-04-15T15:17:54.238Z,2023-04-18T09:54:46Z,4199826751,388,,4191029071,212,23.1,4191029067,141,100.0,4191029051,56,Back,4191029143,167,,4191029073,213,1.2,4191029061,140,15.0,4191029371,15,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533773935,396,5,2,55,20,5qwskbjpa17fvmtuu5qijy7cz,1,79,-1.8,2023-04-15T15:17:56.916Z,2023-04-18T09:54:49Z,4191031533,233,455,4191031497,56,Right,4191031499,347,,,,,,,,,,,,,,,,,4eyngv286u5zbtppuih1g67s9,M. Sangare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533773501,455,5,2,55,20,8rfydplrc9ki0sirqi0drcybk,0,21,101.8,2023-04-15T15:17:56.916Z,2023-04-18T09:54:50Z,4191031563,233,396,4191029103,347,,4191029101,56,Back,,,,,,,,,,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533773997,397,1,2,55,32,5qwskbjpa17fvmtuu5qijy7cz,1,80.3,0,2023-04-15T15:18:09.663Z,2023-04-18T09:54:53Z,4191031757,212,14.9,4191031749,107,,4191031755,141,19.8,4191031751,56,Right,4191031759,213,1.9,4191031753,140,76.2,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533774215,398,1,2,55,35,5qwskbjpa17fvmtuu5qijy7cz,1,71.7,23.5,2023-04-15T15:18:12.568Z,2023-04-18T09:54:56Z,4191033019,140,66.4,4191033025,213,2.0,4191033021,141,39.4,4191033017,56,Center,4199826993,178,,4191033023,212,12.2,,,,,,,46ums24te70jl5qclztg8xhwp,K. Adedoyin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533774299,399,1,2,55,44,5qwskbjpa17fvmtuu5qijy7cz,1,57.6,39.2,2023-04-15T15:18:21.170Z,2023-04-18T09:55:03Z,4191033537,56,Right,4191033541,140,60.8,4191033549,212,24.6,4191033553,213,4.8,4191033545,141,3.4,4199827199,178,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533774357,400,1,2,55,47,5qwskbjpa17fvmtuu5qijy7cz,1,62.1,2.5,2023-04-15T15:18:24.138Z,2023-04-18T09:55:08Z,4199827311,178,,4191033845,141,2.7,4191033847,212,14.8,4191033843,140,76.2,4191033849,213,0.0,4191033841,56,Right,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
