id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,assist,qualifier/14/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2517012213,459,5,2,51,0,8rfydplrc9ki0sirqi0drcybk,0,100.9,80.6,2023-03-07T20:55:13.852Z,2023-03-10T09:39:14Z,4081341117,346,,4081341189,233,390,4081341115,56,Left,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012511,391,1,2,51,30,jv3jh5m5t7qy5t37vwwmnj16,1,4.6,48.1,2023-03-07T20:55:43.942Z,2023-03-10T09:39:25Z,4081342513,124,,4081342523,213,6.0,4081342517,140,61.1,4081342529,74,,4081342519,141,26.7,4081342525,1,,4081342515,56,Center,4081342521,212,61.1,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012517,392,44,2,51,34,jv3jh5m5t7qy5t37vwwmnj16,1,65.8,29.7,2023-03-07T20:55:47.521Z,2023-03-10T10:15:55Z,4081342565,286,,4081342563,56,Center,4081342593,233,460,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012507,460,44,2,51,34,8rfydplrc9ki0sirqi0drcybk,0,34.2,70.3,2023-03-07T20:55:47.522Z,2023-03-10T09:39:36Z,4081342501,56,Back,4081342503,285,,4081342659,233,392,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012531,393,1,2,51,34,jv3jh5m5t7qy5t37vwwmnj16,1,61.1,26.7,2023-03-07T20:55:47.586Z,2023-03-10T10:15:55Z,4085077209,388,,4081342689,213,0.7,4081342685,141,29.5,4081342683,140,63.4,4081342679,3,,4084052083,168,,4081342681,56,Center,4081342687,212,3.1,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517728349,1174,83,2,51,36,8rfydplrc9ki0sirqi0drcybk,1,36.8,70.6,2023-03-07T20:55:49.569Z,2023-03-10T10:19:43Z,4085128863,399,221293,,,,,,,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012559,394,1,2,51,37,jv3jh5m5t7qy5t37vwwmnj16,1,64.3,29.5,2023-03-07T20:55:50.525Z,2023-03-10T09:40:39Z,4081342841,56,Right,4085077725,178,,4081342843,140,83.3,4081342847,212,21.5,4081342849,213,5.9,4081342845,141,17.9,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517728517,978,67,2,51,39,jv3jh5m5t7qy5t37vwwmnj16,1,84.2,16.7,2023-03-07T20:55:52.534Z,2023-03-10T10:46:44Z,4085129751,233,1177,,,,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517728511,1177,67,2,51,39,8rfydplrc9ki0sirqi0drcybk,0,15.8,83.3,2023-03-07T20:55:52.535Z,2023-03-10T10:20:05Z,4085129759,233,978,,,,,,,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012607,395,1,2,51,39,jv3jh5m5t7qy5t37vwwmnj16,1,87.2,15.6,2023-03-07T20:55:52.539Z,2023-03-10T10:46:44Z,4084052357,224,,4081343081,2,,4081343093,141,87.7,4081343095,212,50.1,4081343099,1,,4085077765,178,,4081343097,213,1.4,4084052359,20,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,4081343091,140,96.8,4081343089,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012645,396,1,2,51,47,jv3jh5m5t7qy5t37vwwmnj16,0,91.6,93.2,2023-03-07T20:56:00.686Z,2023-03-10T09:40:47Z,4081343335,141,39.8,4081343339,213,4.7,4081343333,140,91.0,4085077799,178,,4081343329,155,,4084052621,20,,4081343327,2,,4081343337,212,36.3,4oogur7f8tfx3z011ap58ao5x,G. McCleary,4084052619,223,,4081343331,56,Center,4081343341,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012655,461,12,2,51,49,8rfydplrc9ki0sirqi0drcybk,1,8.4,64.2,2023-03-07T20:56:03.262Z,2023-03-10T09:40:52Z,4085077837,388,,4081343383,141,33.1,4081343381,140,10.4,4081343387,213,4.8,4081343385,212,21.3,4081343379,56,Back,4081343401,15,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012699,462,12,2,51,52,8rfydplrc9ki0sirqi0drcybk,1,9.8,31.8,2023-03-07T20:56:05.656Z,2023-03-10T09:41:45Z,4081343623,141,100.0,4081343627,212,76.6,4081343617,56,Left,4081343619,140,67.2,4081343677,167,,4081343631,213,0.7,4085078205,178,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012783,397,5,2,51,59,jv3jh5m5t7qy5t37vwwmnj16,1,33.7,-1.4,2023-03-07T20:56:12.475Z,2023-03-10T09:41:49Z,4081343957,347,,4081343955,56,Back,4081343963,233,463,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012709,463,5,2,51,59,8rfydplrc9ki0sirqi0drcybk,0,66.3,101.4,2023-03-07T20:56:12.475Z,2023-03-10T09:41:49Z,4081343659,347,,4081343657,56,Left,4081343983,233,397,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012813,398,1,2,52,7,jv3jh5m5t7qy5t37vwwmnj16,1,34.5,0,2023-03-07T20:56:20.366Z,2023-03-10T09:41:53Z,4081344089,107,,4081344091,56,Back,4081344095,141,5.8,4081344099,213,2.5,4081344097,212,8.3,4081344093,140,28.4,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012863,399,1,2,52,9,jv3jh5m5t7qy5t37vwwmnj16,1,28.4,5.8,2023-03-07T20:56:22.649Z,2023-03-10T09:41:58Z,4081344361,140,6.0,4085078287,178,,4081344359,56,Back,4081344367,213,2.5,4081344363,141,33.6,4081344365,212,30.2,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517529537,690,3,2,52,13,jv3jh5m5t7qy5t37vwwmnj16,1,6.3,41.6,2023-03-07T20:56:26.788Z,2023-03-10T09:42:04Z,4085078355,178,,4084053163,464,,4084053143,285,,4084053141,56,Back,4084153763,233,810,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517529539,810,45,2,52,13,8rfydplrc9ki0sirqi0drcybk,0,93.7,58.4,2023-03-07T20:56:26.788Z,2023-03-10T09:42:05Z,4084053147,286,,4084153771,233,690,4084053145,56,Center,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012931,400,1,2,52,14,jv3jh5m5t7qy5t37vwwmnj16,1,3,39.1,2023-03-07T20:56:28.036Z,2023-03-10T09:42:07Z,4081344693,213,5.1,4085078389,178,,4081344689,212,20.9,4081344685,140,10.4,4081344683,56,Back,4081344687,141,10.6,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012959,401,1,2,52,21,jv3jh5m5t7qy5t37vwwmnj16,0,30.1,4.4,2023-03-07T20:56:35.087Z,2023-03-10T09:42:10Z,4081344837,212,39.7,4081344833,140,67.9,4081344829,155,,4081344839,213,0.0,4081344835,141,6.2,4081344831,56,Right,4081344841,1,,4085078409,178,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012971,464,1,2,52,24,8rfydplrc9ki0sirqi0drcybk,1,20.5,90.6,2023-03-07T20:56:38.035Z,2023-03-10T09:42:14Z,4081344911,140,26.3,4085078445,178,,4081344913,141,83.0,4081344909,56,Back,4081344917,213,5.6,4081344915,212,8.0,4081344907,3,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517012973,465,49,2,52,25,8rfydplrc9ki0sirqi0drcybk,1,32.6,76.1,2023-03-07T20:56:38.973Z,2023-03-10T09:42:18Z,,,,,,,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013017,466,1,2,52,27,8rfydplrc9ki0sirqi0drcybk,1,34.9,65.7,2023-03-07T20:56:40.957Z,2023-03-10T09:42:21Z,4081345211,213,5.2,4081345207,141,48.1,4081345203,56,Back,4085078531,178,,4081345209,212,13.7,4081345205,140,41.2,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013049,467,1,2,52,31,8rfydplrc9ki0sirqi0drcybk,1,48.5,39.8,2023-03-07T20:56:44.791Z,2023-03-10T09:42:29Z,4081345373,212,13.7,4081345367,56,Back,4081345369,140,48.0,4081345375,213,4.7,4081345371,141,19.7,4085078617,178,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013087,468,1,2,52,34,8rfydplrc9ki0sirqi0drcybk,1,48.7,20.6,2023-03-07T20:56:48.003Z,2023-03-10T09:42:34Z,4081345561,212,9.3,4085078653,178,,4081345559,141,34.2,4081345555,56,Back,4081345563,213,1.7,4081345557,140,48.0,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013117,469,1,2,52,37,8rfydplrc9ki0sirqi0drcybk,1,53.1,34.6,2023-03-07T20:56:50.652Z,2023-03-10T09:42:37Z,4081345695,56,Center,4081345699,141,48.7,4081345697,140,54.3,4081345701,212,9.7,4085078683,178,,4081345703,213,1.4,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013161,470,1,2,52,39,8rfydplrc9ki0sirqi0drcybk,1,54.5,50.7,2023-03-07T20:56:52.605Z,2023-03-10T09:42:39Z,4081345903,141,37.1,4081345907,213,3.7,4081345899,56,Back,4081345905,212,18.5,4081345901,140,39.2,4085078707,178,,,,,,,,dw7bhxe9mbg94udlycw98gpgp,H. Macadam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013201,471,1,2,52,44,8rfydplrc9ki0sirqi0drcybk,1,43.2,31.5,2023-03-07T20:56:57.573Z,2023-03-10T09:42:42Z,4085078743,178,,4081346149,140,47.8,4081346153,212,10.6,4081346155,213,5.2,4081346147,56,Back,4081346151,141,17.6,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013235,472,1,2,52,47,8rfydplrc9ki0sirqi0drcybk,1,48.4,16.5,2023-03-07T20:57:00.700Z,2023-03-10T09:42:44Z,4081346247,56,Back,4081346255,213,1.9,4081346253,212,13.2,4081346249,140,44.8,4085078767,178,,4081346251,141,35.1,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013277,473,1,2,52,49,8rfydplrc9ki0sirqi0drcybk,1,44.8,35.1,2023-03-07T20:57:02.938Z,2023-03-10T09:42:46Z,4081346471,1,,4081346461,56,Back,4085078797,178,,4081346465,141,87.4,4081346469,213,1.6,4081346467,212,35.6,4081346463,140,44.6,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013295,474,1,2,52,53,8rfydplrc9ki0sirqi0drcybk,1,44.7,92.3,2023-03-07T20:57:07.029Z,2023-03-10T09:42:50Z,4081346553,140,56.5,4081346557,212,12.8,4081346555,141,96.9,4081346559,213,0.2,4081346551,56,Left,4085078845,178,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013375,475,1,2,52,54,8rfydplrc9ki0sirqi0drcybk,1,57.9,98.3,2023-03-07T20:57:07.923Z,2023-03-10T09:42:53Z,4081346883,213,3.4,4081346881,212,29.5,4081346877,140,30.9,4081346875,56,Back,4081346879,141,86.5,4085078869,178,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013451,476,1,2,53,0,8rfydplrc9ki0sirqi0drcybk,1,27.6,95.9,2023-03-07T20:57:13.512Z,2023-03-10T09:42:58Z,4081347271,141,75.7,4085078903,178,,4081347267,56,Back,4081347273,212,19.9,4081347275,213,3.9,4081347269,140,13.9,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013489,477,1,2,53,4,8rfydplrc9ki0sirqi0drcybk,1,12.4,60.9,2023-03-07T20:57:17.987Z,2023-03-10T09:43:01Z,4085078927,178,,4081347471,140,18.5,4081347469,56,Back,4081347475,212,18.1,4081347477,213,5.1,4081347473,141,36.0,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013515,478,1,2,53,9,8rfydplrc9ki0sirqi0drcybk,1,26.8,26.2,2023-03-07T20:57:22.729Z,2023-03-10T09:43:06Z,4081347641,213,5.3,4081347633,56,Back,4081347637,141,3.2,4085079001,178,,4081347635,140,37.7,4081347639,212,19.4,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013547,479,1,2,53,12,8rfydplrc9ki0sirqi0drcybk,1,37.7,3.4,2023-03-07T20:57:25.579Z,2023-03-10T09:43:10Z,4081347811,212,10.7,4085079017,178,,4081347807,140,35.2,4081347809,141,18.6,4081347805,56,Back,4081347813,213,1.8,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013585,480,1,2,53,15,8rfydplrc9ki0sirqi0drcybk,0,42.2,22.7,2023-03-07T20:57:28.434Z,2023-03-10T09:43:13Z,4081348019,140,74.6,4081348015,56,Center,4081348025,212,44.5,4081348029,213,0.7,4085079051,178,,4081348031,1,,4081348011,155,,4081348021,141,64.8,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013595,402,44,2,53,17,jv3jh5m5t7qy5t37vwwmnj16,1,25.2,35.6,2023-03-07T20:57:31.002Z,2023-03-10T10:15:55Z,4081348065,56,Back,4081348093,233,481,4081348067,285,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013589,481,44,2,53,17,8rfydplrc9ki0sirqi0drcybk,0,74.8,64.4,2023-03-07T20:57:31.003Z,2023-03-10T09:43:17Z,4081348049,56,Center,4081348051,286,,4081348145,233,402,,,,,,,,,,,,,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013607,403,1,2,53,17,jv3jh5m5t7qy5t37vwwmnj16,0,24.8,36.1,2023-03-07T20:57:31.097Z,2023-03-10T10:15:56Z,4081348123,213,1.0,4081348113,3,,4081348117,140,27.2,4085079091,388,,4081348115,56,Back,4081348119,141,41.6,4081348121,212,4.5,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013635,482,1,2,53,19,8rfydplrc9ki0sirqi0drcybk,1,74,61.5,2023-03-07T20:57:32.765Z,2023-03-10T09:43:23Z,4081348283,141,80.2,4081348287,213,1.1,4081348285,212,14.6,4081348281,140,80.9,4085079117,178,,4081348279,56,Left,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013659,483,1,2,53,21,8rfydplrc9ki0sirqi0drcybk,0,88.1,80.9,2023-03-07T20:57:35.268Z,2023-03-10T09:43:27Z,4081348401,56,Center,4081348453,233,404,4081348407,212,2.9,4081348451,236,,4081348397,2,,4081348457,286,,4084054779,224,,4085079179,178,,czwcateaukr5r9yibdem642qd,D. Andrew,4081348409,213,3.8,4081348405,141,78.2,4081348403,140,,86.0,4084054781,72,,,,,,,,,,,,,,,,,,,,,,,,,
2517013665,404,12,2,53,22,jv3jh5m5t7qy5t37vwwmnj16,1,9.9,16.8,2023-03-07T20:57:35.382Z,2023-03-10T09:43:31Z,4081348431,56,Back,4085079235,178,,4081348429,185,,4081348463,233,483,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013685,405,6,2,53,22,jv3jh5m5t7qy5t37vwwmnj16,0,11.6,20.2,2023-03-07T20:57:36.259Z,2023-03-10T09:43:33Z,4081348485,56,Back,4081348527,233,484,4081348487,73,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517013677,484,6,2,53,22,8rfydplrc9ki0sirqi0drcybk,1,88.4,79.8,2023-03-07T20:57:36.259Z,2023-03-10T09:43:33Z,4081348471,56,Left,4081348473,73,,4081348523,233,405,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517014063,485,1,2,53,59,8rfydplrc9ki0sirqi0drcybk,1,99.5,99.5,2023-03-07T20:58:13.290Z,2023-03-10T09:43:46Z,4081350521,2,,4081351113,154,,4081350531,140,92.1,4081350527,223,,4081350537,213,4.5,4085079333,178,,4081350535,212,38.5,4081350539,1,,3tlocewlh3mb53wd0hk8nucbt,P. Patterson,4081350523,6,,4084055267,20,,4081351111,210,1,13,4081350529,56,4081350525,155,4081350533,141,44.0,,,,,,,,,Center,,,,,,,,,,,
2517014065,486,13,2,54,1,8rfydplrc9ki0sirqi0drcybk,1,92.1,44,2023-03-07T20:58:14.878Z,2023-03-10T09:43:47Z,4081350917,328,,4081350911,25,,4081351121,29,,4081351131,103,23.6,4081350549,56,Center,4081351135,231,48.0,4081351123,154,,4081350913,15,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,4081351129,102,40.3,4081351119,75,,4081351125,55,,485,4085079443,178,4081351133,230,4081350547,17,,,,,,,,,,,,,99.3,,,,,,,,
2517014081,406,5,2,54,2,jv3jh5m5t7qy5t37vwwmnj16,1,-0.8,62.5,2023-03-07T20:58:15.703Z,2023-03-10T09:43:52Z,4081350645,56,Back,4081350647,346,,4081350667,233,487,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517014079,487,5,2,54,2,8rfydplrc9ki0sirqi0drcybk,0,100.8,37.5,2023-03-07T20:58:15.703Z,2023-03-10T09:43:52Z,4081350673,233,406,4081350633,56,Center,4081350635,346,,,,,,,,,,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517014333,407,1,2,54,35,jv3jh5m5t7qy5t37vwwmnj16,0,4.6,48.2,2023-03-07T20:58:48.379Z,2023-03-10T09:43:57Z,4081352053,212,58.1,4081352057,1,,4081352049,140,59.0,4081352045,155,,4081352055,213,6.1,4081352047,56,Center,4081352043,124,,4081352051,141,32.5,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,4081352061,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517014343,488,44,2,54,38,8rfydplrc9ki0sirqi0drcybk,1,39.7,65.3,2023-03-07T20:58:52.185Z,2023-03-10T10:15:56Z,4081352083,56,Back,4081352085,285,,4081352135,233,408,,,,,,,,,,,,,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517014345,408,44,2,54,38,jv3jh5m5t7qy5t37vwwmnj16,0,60.3,34.7,2023-03-07T20:58:52.186Z,2023-03-10T09:44:02Z,4081352089,286,,4081352167,233,488,4081352087,56,Center,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517014349,489,1,2,54,38,8rfydplrc9ki0sirqi0drcybk,0,41.6,54.6,2023-03-07T20:58:52.229Z,2023-03-10T10:15:56Z,4081352105,141,54.2,4081352109,213,4.7,4081352107,212,0.3,4081352103,140,41.6,4081352099,3,,4085079691,388,,4081352101,56,Back,,,,b5j2ib54sum2pmzthjmfmr55h,A. Nsiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517040151,685,61,2,54,38,jv3jh5m5t7qy5t37vwwmnj16,1,63,39.4,2023-03-07T20:58:52.251Z,2023-03-10T09:44:17Z,4085079715,15,,4081485077,56,Center,4085079717,388,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517040441,803,44,2,54,40,8rfydplrc9ki0sirqi0drcybk,1,38.2,47.7,2023-03-07T20:58:53.528Z,2023-03-10T10:15:57Z,4081487441,233,686,4081486711,285,,4081486709,56,Back,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517040591,686,44,2,54,40,jv3jh5m5t7qy5t37vwwmnj16,0,61.8,52.3,2023-03-07T20:58:53.529Z,2023-03-10T09:44:25Z,4081487437,56,Center,4081487453,233,803,4081487439,286,,,,,,,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517014353,490,1,2,54,40,8rfydplrc9ki0sirqi0drcybk,1,41.6,53.9,2023-03-07T20:58:53.568Z,2023-03-10T10:15:57Z,4081352147,212,9.1,4081352143,140,50.1,4085079855,388,,4081352139,3,,4081352149,213,0.2,4081352145,141,56.4,4081352141,56,Center,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517042425,806,1,2,54,41,8rfydplrc9ki0sirqi0drcybk,1,45.5,63.4,2023-03-07T20:58:54.346Z,2023-03-10T09:44:37Z,4081497403,3,,4084056389,168,,4081497407,140,54.5,4081497409,141,63.6,4081497405,56,Center,4081497413,213,0.0,4085079923,178,,4081497411,212,9.5,dw7bhxe9mbg94udlycw98gpgp,H. Macadam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517014363,491,1,2,54,42,8rfydplrc9ki0sirqi0drcybk,1,52.8,63.4,2023-03-07T20:58:55.459Z,2023-03-10T09:44:42Z,4081352195,56,Back,4081352199,141,78.5,4081352197,140,45.7,4085079993,388,,4081352193,3,,4081352201,212,12.7,4081352203,213,2.2,,,,e8whj7tdfmuk66shr30htmhud,J. Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517014367,492,49,2,54,43,8rfydplrc9ki0sirqi0drcybk,1,43.5,82.4,2023-03-07T20:58:56.425Z,2023-03-10T09:44:46Z,,,,,,,,,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517014421,493,1,2,54,47,8rfydplrc9ki0sirqi0drcybk,1,40.8,92.3,2023-03-07T20:59:00.656Z,2023-03-10T09:44:54Z,4081352467,213,3.9,4081352463,141,71.7,4081352459,56,Back,4085080105,178,,4081352465,212,20.9,4081352461,140,26.0,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517014463,494,1,2,54,50,8rfydplrc9ki0sirqi0drcybk,1,24.7,66.4,2023-03-07T20:59:03.473Z,2023-03-10T09:44:59Z,4081352699,140,33.7,4081352701,141,19.8,4081352697,56,Back,4085080151,178,,4081352705,213,5.0,4081352707,1,,4081352703,212,33.1,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517014579,495,1,2,54,57,8rfydplrc9ki0sirqi0drcybk,1,42.2,13.4,2023-03-07T20:59:11.075Z,2023-03-10T09:45:02Z,4081353241,56,Back,4081353243,140,27.8,4081353247,212,16.8,4081353245,141,24.1,4081353249,213,2.7,4085080181,178,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
