id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2488753371,125,1,1,16,45,8mbtyq0has0uu0565fm9t5cdo,0,5,39.7,2022-12-03T12:47:37.209Z,2022-12-06T01:53:57Z,3932292817,74,,3932292815,1,,3932292805,56,Center,3932292807,140,67.4,3932292803,124,,3932292813,213,0.0,3932292809,141,41.9,3932292811,212,65.5,3yamg9wboimwxyklpekdxgxxx,B. Garratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489386757,1002,43,1,16,48,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-03T12:47:40.340Z,2022-12-06T02:36:18Z,3935658721,144,67,3935657229,233,650,,,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489387361,1085,43,1,16,48,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-03T12:47:40.340Z,2022-12-06T02:36:58Z,3935658739,233,764,3935658749,144,67,,,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489387367,1086,67,1,16,48,8w89tsles26jm12aoelwvlttt,1,42.6,65.1,2022-12-03T12:47:40.340Z,2022-12-06T06:28:36Z,3935658759,233,765,,,,,,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489386755,650,43,1,16,48,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-12-03T12:47:40.341Z,2022-12-06T02:36:19Z,3935657233,233,1002,3935658723,144,67,,,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489387357,764,43,1,16,48,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-12-03T12:47:40.341Z,2022-12-06T02:36:59Z,3935658751,144,67,3935658743,233,1085,,,,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489387365,765,67,1,16,48,8mbtyq0has0uu0565fm9t5cdo,0,57.4,34.9,2022-12-03T12:47:40.341Z,2022-12-06T02:37:03Z,3935658763,233,1086,,,,,,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753383,190,1,1,16,48,8w89tsles26jm12aoelwvlttt,1,42.2,64.3,2022-12-03T12:47:40.381Z,2022-12-06T06:28:36Z,3932292911,140,50.6,3932292913,141,69.1,3932292909,56,Center,3935653889,178,,3932292915,212,9.4,3932292917,213,0.4,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753401,191,1,1,16,49,8w89tsles26jm12aoelwvlttt,1,50.6,69.1,2022-12-03T12:47:41.508Z,2022-12-06T01:54:05Z,3932293001,56,Back,3932293003,140,43.5,3932293009,213,3.4,3935653901,178,,3932293005,141,66.0,3932293007,212,7.7,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753415,192,1,1,16,51,8w89tsles26jm12aoelwvlttt,1,43.5,66,2022-12-03T12:47:42.790Z,2022-12-06T01:54:11Z,3932293089,213,0.8,3932293081,56,Left,3932293083,140,55.7,3932293085,141,83.9,3932293087,212,17.7,3935653913,178,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753417,193,49,1,16,52,8w89tsles26jm12aoelwvlttt,1,56.6,83,2022-12-03T12:47:44.607Z,2022-12-06T01:54:17Z,,,,,,,,,,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753435,194,1,1,16,54,8w89tsles26jm12aoelwvlttt,0,57.7,77.3,2022-12-03T12:47:46.624Z,2022-12-06T01:54:21Z,3935653941,178,,3932293169,141,40.3,3932293173,213,5.0,3932293171,212,26.0,3932293167,140,63.9,3932293165,56,Center,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753453,127,49,1,16,56,8mbtyq0has0uu0565fm9t5cdo,1,38.8,62.6,2022-12-03T12:47:48.497Z,2022-12-06T01:54:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753443,126,43,1,16,58,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-12-03T12:47:50.040Z,2022-12-05T10:32:36Z,3935055775,144,8,3932293213,56,Back,,,,,,,,,,,,,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753485,128,1,1,16,58,8mbtyq0has0uu0565fm9t5cdo,1,38.8,62.6,2022-12-03T12:47:50.093Z,2022-12-06T07:57:12Z,3932293439,213,4.2,3932293431,56,Back,3932293433,140,32.9,3935653983,178,,3932293435,141,47.5,3932293437,212,12.0,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753491,129,1,1,16,59,8mbtyq0has0uu0565fm9t5cdo,1,32.9,47.5,2022-12-03T12:47:50.939Z,2022-12-06T01:54:34Z,3932293489,141,25.0,3935654003,178,,3932293493,213,5.4,3932293491,212,19.6,3932293487,140,44.6,3932293485,56,Back,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753555,130,1,1,17,1,8mbtyq0has0uu0565fm9t5cdo,1,44.6,25,2022-12-03T12:47:53.266Z,2022-12-06T01:55:10Z,3932293831,140,53.4,3932293833,141,7.7,3935654121,178,,3932293835,212,15.0,3932293837,213,5.4,3932293829,56,Right,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753609,131,1,1,17,5,8mbtyq0has0uu0565fm9t5cdo,0,56.3,9.2,2022-12-03T12:47:56.645Z,2022-12-06T01:55:12Z,3932294007,140,81.1,3932294005,56,Center,3932294003,155,,3932294011,212,29.6,3932294009,141,29.8,3932294013,213,0.5,3935654131,178,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753643,195,44,1,17,6,8w89tsles26jm12aoelwvlttt,1,21.2,66.1,2022-12-03T12:47:58.424Z,2022-12-06T06:28:37Z,3932294201,285,,3932294203,233,132,3932294199,56,Back,,,,,,,,,,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753623,132,44,1,17,6,8mbtyq0has0uu0565fm9t5cdo,0,78.8,33.9,2022-12-03T12:47:58.425Z,2022-12-06T01:55:17Z,3932294211,233,195,3932294087,286,,3932294085,56,Center,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753655,196,1,1,17,6,8w89tsles26jm12aoelwvlttt,1,23.6,62,2022-12-03T12:47:58.445Z,2022-12-06T06:28:37Z,3932294267,3,,3935654183,388,,3932294273,141,53.7,3932294271,140,41.1,3932294277,213,6.0,3932294275,212,19.2,3932294269,56,Back,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753657,197,49,1,17,8,8w89tsles26jm12aoelwvlttt,1,41.1,53.7,2022-12-03T12:48:00.495Z,2022-12-06T01:55:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753675,198,1,1,17,9,8w89tsles26jm12aoelwvlttt,1,41.1,53.7,2022-12-03T12:48:01.495Z,2022-12-06T01:55:38Z,3932294381,212,24.5,3935654259,178,,3932294383,213,3.3,3932294375,56,Back,3932294377,140,18.1,3932294379,141,47.9,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753693,199,1,1,17,11,8w89tsles26jm12aoelwvlttt,1,18.1,47.9,2022-12-03T12:48:02.984Z,2022-12-06T07:57:14Z,3935654273,178,,3932294481,140,16.5,3932294483,141,22.1,3932294479,56,Back,3932294485,212,17.6,3932294487,213,4.6,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753743,200,1,1,17,14,8w89tsles26jm12aoelwvlttt,1,16.4,20.4,2022-12-03T12:48:06.257Z,2022-12-06T01:55:48Z,3932294757,140,31.9,3932294755,56,Back,3935654297,178,,3932294759,141,10.1,3932294763,213,5.9,3932294761,212,17.7,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753781,201,1,1,17,18,8w89tsles26jm12aoelwvlttt,1,23.7,7.9,2022-12-03T12:48:10.597Z,2022-12-06T01:56:08Z,3932294893,213,2.8,3932294891,212,14.9,3932294889,141,15.8,3932294887,140,10.5,3935654361,178,,3932294885,56,Back,,,,,,,7wgynxj11urhizi5r3girip2i,D. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753813,202,1,1,17,20,8w89tsles26jm12aoelwvlttt,0,10.5,15.8,2022-12-03T12:48:11.651Z,2022-12-06T01:56:10Z,3932295045,212,25.8,3932295039,56,Back,3932295047,213,0.2,3932295041,140,34.4,3935654365,178,,3932295043,141,24.6,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753829,133,49,1,17,22,8mbtyq0has0uu0565fm9t5cdo,1,60.3,73.8,2022-12-03T12:48:13.984Z,2022-12-06T01:56:15Z,,,,,,,,,,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753893,134,1,1,17,24,8mbtyq0has0uu0565fm9t5cdo,1,54.4,68.5,2022-12-03T12:48:16.414Z,2022-12-06T01:56:18Z,3932295433,141,48.1,3935654391,178,,3932295431,140,43.5,3932295437,213,4.0,3932295435,212,18.0,3932295429,56,Back,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753941,135,1,1,17,29,8mbtyq0has0uu0565fm9t5cdo,1,53.6,36.1,2022-12-03T12:48:21.085Z,2022-12-06T01:56:21Z,3932295723,213,5.3,3932295717,140,67.1,3932295721,212,24.8,3932295713,56,Right,3932295719,141,6.2,3935654399,178,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753963,136,1,1,17,32,8mbtyq0has0uu0565fm9t5cdo,1,71.5,5.5,2022-12-03T12:48:24.106Z,2022-12-06T01:56:23Z,3932295851,213,0.8,3932295843,56,Right,3932295849,212,12.0,3932295845,140,79.3,3932295847,141,18.3,3935654405,178,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488753975,137,1,1,17,33,8mbtyq0has0uu0565fm9t5cdo,0,79.3,18.3,2022-12-03T12:48:24.937Z,2022-12-06T01:56:26Z,3932295917,156,,3935654421,178,,3932295907,141,30.1,3932295905,140,74.5,3932295903,56,Center,3932295911,213,2.1,3932295909,212,9.5,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754003,203,1,1,17,34,8w89tsles26jm12aoelwvlttt,1,27.6,69.1,2022-12-03T12:48:26.363Z,2022-12-06T01:56:30Z,3935654439,178,,3932296067,212,14.1,3932296065,141,73.5,3932296069,213,0.2,3932296063,140,40.7,3932296061,56,Back,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754007,204,49,1,17,35,8w89tsles26jm12aoelwvlttt,1,40.7,73.5,2022-12-03T12:48:27.539Z,2022-12-06T01:56:33Z,,,,,,,,,,,,,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754025,205,1,1,17,36,8w89tsles26jm12aoelwvlttt,0,40.7,73.5,2022-12-03T12:48:28.497Z,2022-12-06T01:56:35Z,3932296155,56,Back,3932296157,140,47.8,3935654459,178,,3932296161,212,7.6,3932296163,213,0.2,3932296159,141,75.3,3935056487,155,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754045,138,61,1,17,37,8mbtyq0has0uu0565fm9t5cdo,1,65.3,31.6,2022-12-03T12:48:28.662Z,2022-12-06T01:56:41Z,3932296249,56,Center,3935654483,21,,3935654485,178,,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754069,139,49,1,17,39,8mbtyq0has0uu0565fm9t5cdo,1,56.1,56.9,2022-12-03T12:48:31.399Z,2022-12-06T01:56:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754107,140,1,1,17,41,8mbtyq0has0uu0565fm9t5cdo,1,57.4,62,2022-12-03T12:48:33.560Z,2022-12-06T01:56:58Z,3932296669,56,Left,3932296675,212,26.4,3932296677,213,1.2,3935654505,178,,3932296671,140,67.2,3932296673,141,97.7,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754147,141,1,1,17,46,8mbtyq0has0uu0565fm9t5cdo,1,67.2,96.9,2022-12-03T12:48:37.902Z,2022-12-06T01:57:00Z,3932296867,212,19.0,3932296865,141,89.4,3935654509,178,,3932296869,213,3.4,3932296863,140,49.8,3932296861,56,Back,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754179,142,1,1,17,48,8mbtyq0has0uu0565fm9t5cdo,1,49.8,89.4,2022-12-03T12:48:40.631Z,2022-12-06T01:57:03Z,3932297029,140,37.8,3935654517,178,,3932297035,213,4.1,3932297027,56,Back,3932297033,212,21.5,3932297031,141,63.7,,,,,,,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754207,143,1,1,17,52,8mbtyq0has0uu0565fm9t5cdo,0,37.2,63.9,2022-12-03T12:48:43.797Z,2022-12-06T01:57:05Z,3932297199,213,5.9,3932297191,56,Center,3932297193,140,100.0,3932297329,157,,3932297195,141,29.4,3935654521,178,,3932297197,212,70.9,3932297201,1,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754209,144,5,1,17,56,8mbtyq0has0uu0565fm9t5cdo,0,101.1,31.1,2022-12-03T12:48:48.224Z,2022-12-06T01:57:12Z,3932297205,346,,3932297203,56,Center,3932297275,233,206,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754213,206,5,1,17,56,8w89tsles26jm12aoelwvlttt,1,-1.1,68.9,2022-12-03T12:48:48.224Z,2022-12-06T01:57:11Z,3932297233,346,,3932297229,56,Back,3932297247,233,144,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754417,207,1,1,18,8,8w89tsles26jm12aoelwvlttt,1,3.6,43.3,2022-12-03T12:48:59.954Z,2022-12-06T01:57:17Z,3932298253,140,7.5,3932298263,237,,3932298251,56,Back,3932298259,213,1.2,3932298257,212,12.4,3932298255,141,60.5,3932298249,124,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754435,208,1,1,18,13,8w89tsles26jm12aoelwvlttt,1,14.2,57.6,2022-12-03T12:49:05.200Z,2022-12-06T07:57:19Z,3932298337,212,25.2,3932298335,141,93.0,3935654541,178,,3932298333,140,21.2,3932298331,56,Back,3932298339,213,1.3,,,,,,,2hhatd33vvokrbemn4echivhl,W. O'Hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754447,209,1,1,18,16,8w89tsles26jm12aoelwvlttt,0,18.8,93.2,2022-12-03T12:49:08.222Z,2022-12-06T01:57:25Z,3932298415,213,6.1,3932298417,1,,3932298407,56,Left,3932298405,155,,3935654553,178,,3932298411,141,80.5,3932298413,212,58.2,3932298409,140,73.6,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754475,145,1,1,18,19,8mbtyq0has0uu0565fm9t5cdo,1,29.2,35.3,2022-12-03T12:49:11.482Z,2022-12-06T01:57:50Z,3935654583,178,,3935057591,3,,3935057593,140,36.2,3935057599,213,5.5,3932298539,56,Back,3935057595,141,24.4,3935057597,212,10.4,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754511,146,1,1,18,21,8mbtyq0has0uu0565fm9t5cdo,1,37,14.4,2022-12-03T12:49:13.237Z,2022-12-06T01:57:54Z,3935654587,388,,3932298707,3,,3932298717,213,6.2,3932298715,212,11.2,3932298713,141,13.7,3932298709,56,Back,3932298711,140,47.7,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754513,147,49,1,18,22,8mbtyq0has0uu0565fm9t5cdo,1,50.4,13.8,2022-12-03T12:49:14.250Z,2022-12-06T01:57:59Z,,,,,,,,,,,,,,,,,,,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489386967,1027,43,1,18,23,8w89tsles26jm12aoelwvlttt,1,0,0,2022-12-03T12:49:14.934Z,2022-12-06T02:37:42Z,3935657741,399,461446,3935658765,144,83,,,,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489387369,1087,83,1,18,23,8w89tsles26jm12aoelwvlttt,1,54.8,85.4,2022-12-03T12:49:14.934Z,2022-12-06T02:37:46Z,3935658769,399,461446,,,,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754591,148,1,1,18,29,8mbtyq0has0uu0565fm9t5cdo,1,76.3,31,2022-12-03T12:49:21.399Z,2022-12-06T01:58:03Z,3935654605,178,,3932299141,140,84.3,3932299143,141,41.9,3932299145,212,11.2,3932299147,213,0.7,3932299139,56,Center,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754597,149,50,1,18,31,8mbtyq0has0uu0565fm9t5cdo,1,83.9,40.4,2022-12-03T12:49:22.971Z,2022-12-06T01:58:42Z,3932299359,233,210,3932299181,56,Center,3932299183,286,,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754621,210,7,1,18,31,8w89tsles26jm12aoelwvlttt,0,16.1,59.6,2022-12-03T12:49:22.996Z,2022-12-06T01:58:21Z,3932299303,56,Back,3935057949,385,,3935654617,178,,3932299341,233,149,3932299305,285,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754603,150,61,1,18,31,8mbtyq0has0uu0565fm9t5cdo,1,85,39.1,2022-12-03T12:49:23.372Z,2022-12-06T01:58:35Z,3935654629,178,,3932299197,56,Center,,,,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488778463,441,61,1,18,31,8w89tsles26jm12aoelwvlttt,1,15.5,60.3,2022-12-03T12:49:23.536Z,2022-12-06T01:58:31Z,3932427355,56,Back,3935654643,178,,,,,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489386991,686,67,1,18,32,8mbtyq0has0uu0565fm9t5cdo,1,83.9,36.4,2022-12-03T12:49:24.604Z,2022-12-06T06:28:37Z,3935657821,233,1028,,,,,,,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489386989,1028,67,1,18,32,8w89tsles26jm12aoelwvlttt,0,16.1,63.6,2022-12-03T12:49:24.605Z,2022-12-06T02:19:43Z,3935657825,233,686,,,,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488778481,354,1,1,18,33,8mbtyq0has0uu0565fm9t5cdo,0,83.6,37.3,2022-12-03T12:49:24.653Z,2022-12-06T06:28:38Z,3932427439,56,Center,3935059251,233,211,3935059055,212,1.6,3935059051,141,34.9,3935059145,286,,3935059047,140,83.8,3935059059,213,4.8,3935059143,236,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,3935654677,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754623,211,74,1,18,33,8w89tsles26jm12aoelwvlttt,1,15.1,63.1,2022-12-03T12:49:24.709Z,2022-12-06T01:58:57Z,3935059255,233,354,3932299311,56,Back,3935654685,178,,3935058987,285,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754655,151,1,1,18,35,8mbtyq0has0uu0565fm9t5cdo,1,81.2,43.9,2022-12-03T12:49:26.750Z,2022-12-06T01:59:01Z,3932299483,56,Center,3935654693,178,,3932299491,213,2.3,3932299489,212,5.2,3932299487,141,49.7,3932299485,140,77.9,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754681,152,1,1,18,36,8mbtyq0has0uu0565fm9t5cdo,1,77.9,49.7,2022-12-03T12:49:27.988Z,2022-12-06T01:59:06Z,3932299595,56,Center,3932299597,140,93.1,3935654705,178,,3932299603,213,0.9,3932299601,212,24.9,3932299599,141,77.9,,,,,,,39gerw0vkyeriats1e0rgdn56,B. Kamwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754707,153,1,1,18,39,8mbtyq0has0uu0565fm9t5cdo,1,94.8,77.8,2022-12-03T12:49:30.990Z,2022-12-06T01:59:20Z,3932299795,141,65.4,3932299797,212,8.7,3932303995,210,15,3932303997,154,,3932299799,213,4.4,3932299791,56,Center,3932299793,140,92.6,3935654723,178,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2488754711,154,15,1,18,40,8mbtyq0has0uu0565fm9t5cdo,1,90,60.6,2022-12-03T12:49:32.411Z,2022-12-06T01:59:20Z,3932304011,55,153,3935654739,178,,3932304025,231,51.6,3932303411,82,,3932304019,146,92.3,3932299817,22,,3932304023,230,98.9,3932304017,103,19,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,3932304033,233,212,3932304009,154,,3932299821,56,3935060167,17,,3932304007,29,,,3932303407,20,,3932304015,102,51.3,3935060169,78,,Center,3932304021,147,58.5,,,,,,,,,,,,
2488754719,212,10,1,18,40,8w89tsles26jm12aoelwvlttt,1,12.9,40.6,2022-12-03T12:49:32.437Z,2022-12-06T01:59:23Z,3932303439,233,154,3935654743,178,,3932299847,56,Back,3932299845,94,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
