id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2509179365,238,13,1,23,58,8b523ujgl21tbc01me65q0aoh,1,89.8,67.6,2023-02-18T15:26:03.500Z,2023-02-20T17:53:26Z,4039923805,154,,4039923817,230,98.4,4039923801,73,,4039919269,22,,4039923813,103,4.2,4039919283,56,Center,4039923819,231,53.2,4046586015,178,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,4039920271,72,,4039923815,328,,4039923811,102,61.5,4039923807,55,,237,4039923803,29,4039919275,64,,,,,,,,,,,,,,,,,,,,,,,
2509179355,192,5,1,23,59,17zuelixesst1z59fwcix2dil,1,-0.6,40.5,2023-02-18T15:26:04.426Z,2023-02-20T17:53:27Z,4039919207,346,,4039919595,233,239,4039919205,56,Back,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179411,239,5,1,23,59,8b523ujgl21tbc01me65q0aoh,0,100.6,59.5,2023-02-18T15:26:04.426Z,2023-02-20T17:53:27Z,4039919661,233,192,4039919537,346,,4039919535,56,Center,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180741,194,1,1,24,36,17zuelixesst1z59fwcix2dil,0,3.9,48.7,2023-02-18T15:26:42.035Z,2023-02-20T17:53:30Z,4039926911,140,67.8,4039926919,1,,4039926907,124,,4039926921,74,,4039926915,212,68.8,4039926913,141,26.1,4039926917,213,6.1,4039926909,56,Center,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180725,240,44,1,24,40,8b523ujgl21tbc01me65q0aoh,1,35.1,66.9,2023-02-18T15:26:45.586Z,2023-02-20T18:39:25Z,4039926837,285,,4039959667,233,211,4039926835,56,Back,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184677,211,44,1,24,40,17zuelixesst1z59fwcix2dil,0,64.9,33.1,2023-02-18T15:26:45.587Z,2023-02-20T17:53:40Z,4039959697,233,240,4039948579,286,,4039948577,56,Center,,,,,,,,,,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180787,241,1,1,24,40,8b523ujgl21tbc01me65q0aoh,1,28.4,66.6,2023-02-18T15:26:45.610Z,2023-02-20T18:39:25Z,4039927209,141,51.5,4039927205,56,Back,4046586249,388,,4039927213,213,5.2,4039927211,212,11.7,4039927207,140,33.8,4039927203,3,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180797,242,44,1,24,42,8b523ujgl21tbc01me65q0aoh,1,36.8,55.8,2023-02-18T15:26:47.594Z,2023-02-20T18:39:26Z,4039927271,285,,4039927269,56,Back,4039963887,233,195,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180831,195,44,1,24,42,17zuelixesst1z59fwcix2dil,0,63.2,44.2,2023-02-18T15:26:47.595Z,2023-02-20T17:53:44Z,4039927447,56,Center,4039963925,233,242,4039927451,286,,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180885,243,1,1,24,42,8b523ujgl21tbc01me65q0aoh,1,37,59,2023-02-18T15:26:47.638Z,2023-02-20T18:39:26Z,4039927713,212,6.3,4039927717,213,5.6,4039927705,56,Back,4039927703,3,,4046586593,388,,4039927707,140,41.5,4039927711,141,52.8,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180915,244,1,1,24,43,8b523ujgl21tbc01me65q0aoh,0,42,51.5,2023-02-18T15:26:48.939Z,2023-02-20T17:53:55Z,4039927907,140,56.8,4039927911,141,39.4,4039927921,213,5.8,4039927905,56,Center,4039927915,212,17.6,4046586771,178,,4039927903,155,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181109,197,1,1,24,45,17zuelixesst1z59fwcix2dil,0,42.2,70.3,2023-02-18T15:26:51.005Z,2023-02-20T17:54:00Z,4039928965,212,22.4,4039928957,56,Center,4039928961,141,72.7,4039928959,140,63.5,4039928955,3,,4039928967,213,0.1,4046586927,388,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181043,245,44,1,24,47,8b523ujgl21tbc01me65q0aoh,1,38.6,32.8,2023-02-18T15:26:52.502Z,2023-02-20T18:39:26Z,4040271291,233,212,4039928597,56,Back,4039928599,285,,,,,,,,,,,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184815,212,44,1,24,47,17zuelixesst1z59fwcix2dil,0,61.4,67.2,2023-02-18T15:26:52.503Z,2023-02-20T17:54:04Z,4039968515,233,245,4039949315,56,Center,4039949317,286,,,,,,,,,,,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509244943,488,1,1,24,47,8b523ujgl21tbc01me65q0aoh,0,37.9,29.7,2023-02-18T15:26:52.515Z,2023-02-20T18:39:27Z,4040265227,141,35.7,4040265231,213,1.3,4040265223,56,Back,4040265229,212,4.2,4040265221,3,,4040265225,140,39.0,4046587047,388,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181129,198,43,1,24,48,17zuelixesst1z59fwcix2dil,1,0,0,2023-02-18T15:26:53.854Z,2023-02-18T16:04:22Z,4039929061,286,0,4039929395,233,245,4040271215,144,44,4039929059,56,Center,,,,,,,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181123,247,44,1,24,48,8b523ujgl21tbc01me65q0aoh,1,36.7,35.4,2023-02-18T15:26:54.198Z,2023-02-20T18:39:27Z,4039929029,285,,4040271339,233,196,4039929023,56,Back,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180859,196,44,1,24,48,17zuelixesst1z59fwcix2dil,0,63.3,64.6,2023-02-18T15:26:54.199Z,2023-02-20T17:54:13Z,4039927607,56,Center,4039968223,286,,4039968323,233,247,,,,,,,,,,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181175,248,1,1,24,48,8b523ujgl21tbc01me65q0aoh,1,38.5,31.6,2023-02-18T15:26:54.244Z,2023-02-20T18:39:28Z,4039929311,213,5.7,4039929307,141,23.9,4039929303,56,Back,4039929305,140,46.4,4039929309,212,9.8,4039929301,3,,4046587135,388,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181101,246,43,1,24,49,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-02-18T15:26:54.405Z,2023-02-18T16:03:55Z,4039928907,3,0,4039928911,140,36.5,4039928915,212,3.8,4039928913,141,29.1,4040267769,144,1,4039928917,213,0.8,4039928909,56,Back,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181513,199,4,1,24,50,17zuelixesst1z59fwcix2dil,1,57.4,81,2023-02-18T15:26:55.520Z,2023-02-20T17:54:27Z,4039931167,152,,4039931213,233,249,4039931157,56,Left,4039931173,286,,4039931153,264,,4039931149,13,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181365,249,4,1,24,50,8b523ujgl21tbc01me65q0aoh,0,42.6,19,2023-02-18T15:26:55.521Z,2023-02-20T17:54:27Z,4039930393,285,,4039931277,264,,4046587359,388,,4039930385,152,,4039930381,56,Back,4039931445,233,199,4039930375,13,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182439,200,1,1,25,25,17zuelixesst1z59fwcix2dil,0,60.7,73.5,2023-02-18T15:27:31.035Z,2023-02-20T17:54:29Z,4039936433,213,5.6,4039936419,155,,4039936429,141,38.2,4039936421,152,,4039936425,140,90.4,4039936417,5,,4046587419,178,,4039936435,1,,5j1eftktnca9eso1vvhu2hf55,J. Robson,4039936423,56,Center,4039936431,212,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182471,250,44,1,25,28,8b523ujgl21tbc01me65q0aoh,1,9.6,62.1,2023-02-18T15:27:33.732Z,2023-02-20T18:39:28Z,4039936649,233,201,4039936589,285,,4039936587,56,Back,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182451,201,44,1,25,28,17zuelixesst1z59fwcix2dil,0,90.4,37.9,2023-02-18T15:27:33.733Z,2023-02-20T17:54:33Z,4039936499,56,Center,4039936677,233,250,4039936501,286,,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182501,251,12,1,25,28,8b523ujgl21tbc01me65q0aoh,1,9.5,62.4,2023-02-18T15:27:33.748Z,2023-02-20T18:39:28Z,4039936829,15,,4039936765,212,20.9,4046587581,388,,4039936761,140,29.2,4039936763,141,66.7,4039936759,56,Back,4039936767,213,0.1,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182883,254,49,1,25,29,8b523ujgl21tbc01me65q0aoh,1,31.1,69.6,2023-02-18T15:27:35.219Z,2023-02-20T17:54:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182653,252,1,1,25,29,8b523ujgl21tbc01me65q0aoh,0,21.1,69.7,2023-02-18T15:27:35.277Z,2023-02-20T17:54:53Z,4039937631,140,31.6,4044728509,157,,4039937635,212,24.1,4046587817,178,,4039937633,141,100.0,4039937629,56,Back,4039937637,213,1.1,4044728511,1,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182879,202,5,1,25,34,17zuelixesst1z59fwcix2dil,1,58,-1.2,2023-02-18T15:27:40.087Z,2023-02-20T17:55:01Z,4039938701,347,,4039938769,233,253,4039938699,56,Right,,,,,,,,,,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182741,253,5,1,25,34,8b523ujgl21tbc01me65q0aoh,0,42,101.2,2023-02-18T15:27:40.087Z,2023-02-20T17:55:02Z,4039938043,347,,4039938813,233,202,4039938039,56,Back,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182977,203,1,1,25,42,17zuelixesst1z59fwcix2dil,1,67.7,0,2023-02-18T15:27:47.941Z,2023-02-20T17:55:05Z,4039939319,56,Right,4039939337,213,2.2,4039939317,107,,4039939327,141,7.1,4039939323,140,63.1,4039939331,212,7.8,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182993,204,50,1,25,44,17zuelixesst1z59fwcix2dil,1,64.1,11.6,2023-02-18T15:27:49.472Z,2023-02-20T17:55:10Z,4039939391,56,Right,4039965803,233,279,4039939393,286,,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509187697,279,7,1,25,44,8b523ujgl21tbc01me65q0aoh,1,35.9,88.4,2023-02-18T15:27:49.534Z,2023-02-20T17:55:13Z,4039965707,285,,4044730199,384,,4039965705,56,Back,4039965739,233,204,4046588091,178,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183075,255,49,1,25,45,8b523ujgl21tbc01me65q0aoh,1,35,66,2023-02-18T15:27:51.062Z,2023-02-20T17:55:27Z,,,,,,,,,,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183249,256,1,1,25,45,8b523ujgl21tbc01me65q0aoh,1,35,66,2023-02-18T15:27:51.064Z,2023-02-20T17:55:24Z,4044730733,155,,4039940753,213,0.6,4039940749,141,90.9,4039940745,56,Left,4046588225,178,,4039940747,140,60.7,4039940751,212,31.9,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183289,257,3,1,25,50,8b523ujgl21tbc01me65q0aoh,0,68.2,80.8,2023-02-18T15:27:55.837Z,2023-02-20T17:55:34Z,4044731227,465,,4046588415,178,,4039940963,56,Left,4039940965,286,,4039941065,233,205,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183235,205,7,1,25,50,17zuelixesst1z59fwcix2dil,0,31.8,19.2,2023-02-18T15:27:56.014Z,2023-02-20T17:55:38Z,4039941053,233,257,4044731405,383,,4046588477,178,,4039940707,56,Back,4039940709,285,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510448797,908,83,1,25,53,17zuelixesst1z59fwcix2dil,1,21.4,18.5,2023-02-18T15:27:58.878Z,2023-02-20T18:20:41Z,4046631585,399,173818,,,,,,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183337,258,61,1,25,53,8b523ujgl21tbc01me65q0aoh,0,81.3,76,2023-02-18T15:27:59.114Z,2023-02-20T17:55:45Z,4046588529,178,,4039941221,56,Center,,,,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183421,206,1,1,25,54,17zuelixesst1z59fwcix2dil,1,24.7,24.9,2023-02-18T15:27:59.928Z,2023-02-20T17:55:48Z,4039941719,213,2.8,4039941711,56,Back,4039941715,141,30.0,4039941717,212,10.0,4046588611,178,,4039941713,140,15.8,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183427,207,49,1,25,56,17zuelixesst1z59fwcix2dil,1,15.8,30,2023-02-18T15:28:01.835Z,2023-02-20T17:55:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183505,208,1,1,25,56,17zuelixesst1z59fwcix2dil,1,14.5,30.1,2023-02-18T15:28:01.890Z,2023-02-20T17:55:56Z,4039942147,212,13.6,4039942139,141,44.9,4039942129,56,Back,4039942133,140,5.8,4046588777,178,,4039942153,213,2.3,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183601,209,1,1,25,58,17zuelixesst1z59fwcix2dil,0,5.1,40.1,2023-02-18T15:28:03.375Z,2023-02-20T17:56:01Z,4039942657,157,,4039942669,141,50.0,4046588881,178,,4039942681,213,0.1,4039942659,56,Center,4039942663,140,55.7,4039942675,212,53.6,4039942687,1,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183801,261,49,1,26,1,8b523ujgl21tbc01me65q0aoh,1,44.9,49.7,2023-02-18T15:28:06.686Z,2023-02-20T17:56:07Z,,,,,,,,,,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183691,259,1,1,26,1,8b523ujgl21tbc01me65q0aoh,1,44.9,48.5,2023-02-18T15:28:06.693Z,2023-02-20T17:56:16Z,4039943177,212,21.4,4039943169,3,,4046589135,388,,4039943173,140,54.1,4039943179,213,5.2,4039943171,56,Right,4039943175,141,20.4,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183791,260,1,1,26,5,8b523ujgl21tbc01me65q0aoh,1,60.3,7.5,2023-02-18T15:28:11.028Z,2023-02-20T17:56:26Z,4039943775,140,69.7,4039943779,212,10.8,4039943773,56,Right,4046589333,178,,4039943781,213,5.9,4039943777,141,1.1,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183879,262,1,1,26,8,8b523ujgl21tbc01me65q0aoh,1,78,2.3,2023-02-18T15:28:13.611Z,2023-02-20T17:56:28Z,4039944197,140,56.0,4039944203,213,3.0,4039944199,141,5.8,4046589399,178,,4039944195,56,Right,4039944201,212,23.2,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183979,263,1,1,26,9,8b523ujgl21tbc01me65q0aoh,1,56,5.8,2023-02-18T15:28:15.108Z,2023-02-20T17:56:31Z,4039944765,56,Back,4039944769,141,35.8,4039944773,213,2.1,4039944767,140,44.5,4039944771,212,23.7,4046589457,178,,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184141,264,1,1,26,13,8b523ujgl21tbc01me65q0aoh,1,44.7,35.4,2023-02-18T15:28:18.316Z,2023-02-20T17:56:34Z,4046589519,178,,4039945673,213,1.5,4039945669,212,27.6,4039945661,56,Back,4039945663,140,46.1,4039945667,141,75.9,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184349,265,1,1,26,17,8b523ujgl21tbc01me65q0aoh,1,54.3,78.1,2023-02-18T15:28:22.861Z,2023-02-20T17:56:37Z,4039946819,155,,4039946829,213,0.1,4039946821,56,Left,4039946825,141,83.3,4039946827,212,44.7,4046589551,178,,4039946823,140,96.7,4039946831,1,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184681,266,61,1,26,20,8b523ujgl21tbc01me65q0aoh,0,97.2,83.8,2023-02-18T15:28:26.061Z,2023-02-20T17:56:44Z,4039948591,56,Left,4046589651,178,,,,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184437,210,5,1,26,21,17zuelixesst1z59fwcix2dil,1,-0.6,28.7,2023-02-18T15:28:26.884Z,2023-02-20T17:56:48Z,4039962101,233,267,4039947263,56,Back,4039947265,346,,,,,,,,,,,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184685,267,5,1,26,21,8b523ujgl21tbc01me65q0aoh,0,100.6,71.3,2023-02-18T15:28:26.884Z,2023-02-20T17:56:48Z,4039948617,346,,4039948615,56,Center,4039962151,233,210,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185359,213,1,1,26,49,17zuelixesst1z59fwcix2dil,1,5.3,46.7,2023-02-18T15:28:54.441Z,2023-02-20T17:56:51Z,4039952343,140,20.7,4039952339,124,,4039952361,237,,4039952353,213,0.8,4039952341,56,Back,4039952349,212,23.8,4039952345,141,72.4,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185463,214,1,1,26,51,17zuelixesst1z59fwcix2dil,1,20.9,75.4,2023-02-18T15:28:57.134Z,2023-02-20T17:56:55Z,4039952925,140,5.1,4039952929,212,26.3,4039952923,56,Back,4039952931,213,4.0,4046589881,178,,4039952927,141,45.4,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185547,215,1,1,26,55,17zuelixesst1z59fwcix2dil,1,4.7,43.7,2023-02-18T15:29:00.929Z,2023-02-20T17:56:58Z,4039953433,56,Back,4039953429,157,,4039953437,140,44.9,4046589923,178,,4039953449,212,45.6,4039953443,141,18.2,4039953451,213,5.9,4039953455,1,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185649,216,1,1,26,58,17zuelixesst1z59fwcix2dil,1,46.2,21.9,2023-02-18T15:29:03.582Z,2023-02-20T17:57:04Z,4039954027,56,Center,4046590007,178,,4039954035,212,10.9,4039954029,140,54.6,4039954033,141,31.4,4039954025,3,,4039954037,213,0.6,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510449195,916,67,1,27,0,17zuelixesst1z59fwcix2dil,1,54.8,32.3,2023-02-18T15:29:06.226Z,2023-02-20T18:39:28Z,4046633663,233,1281,,,,,,,,,,,,,,,,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510449191,1281,67,1,27,0,8b523ujgl21tbc01me65q0aoh,0,45.2,67.7,2023-02-18T15:29:06.227Z,2023-02-20T18:22:05Z,4046633671,233,916,,,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185665,217,1,1,27,0,17zuelixesst1z59fwcix2dil,0,55.8,33.2,2023-02-18T15:29:06.234Z,2023-02-20T18:39:29Z,4039954119,56,Center,4039954309,236,,4039954121,140,54.8,4039954125,212,1.1,4039954313,233,268,4046590187,178,,4039954319,286,,4039954127,213,3.3,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,4039954123,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185685,268,74,1,27,0,8b523ujgl21tbc01me65q0aoh,1,45.6,66.6,2023-02-18T15:29:06.305Z,2023-02-20T17:57:17Z,4046590239,178,,4039954207,285,,4039954205,56,Back,4039954381,233,217,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185729,269,49,1,27,2,8b523ujgl21tbc01me65q0aoh,1,34.7,67,2023-02-18T15:29:07.951Z,2023-02-20T17:57:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185785,270,1,1,27,3,8b523ujgl21tbc01me65q0aoh,1,34.7,67,2023-02-18T15:29:09.269Z,2023-02-20T17:57:24Z,4046590357,178,,4039954669,213,0.0,4039954667,212,26.4,4039954661,56,Center,4039954665,141,68.2,4039954663,140,59.8,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185869,271,1,1,27,4,8b523ujgl21tbc01me65q0aoh,1,59.8,68.2,2023-02-18T15:29:10.011Z,2023-02-20T17:57:28Z,4039955203,213,3.0,4039955197,140,47.1,4046590443,178,,4039955195,56,Back,4039955201,212,13.6,4039955199,141,71.8,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509185969,272,1,1,27,8,8b523ujgl21tbc01me65q0aoh,0,54.6,67.3,2023-02-18T15:29:14.278Z,2023-02-20T17:57:31Z,4039955685,1,,4039955677,140,84.5,4039955681,212,38.8,4046590503,178,,4039955673,155,,4039955679,141,33.7,4039955675,56,Center,4039955683,213,5.7,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509186063,218,1,1,27,11,17zuelixesst1z59fwcix2dil,1,14.5,62.3,2023-02-18T15:29:16.432Z,2023-02-20T17:57:34Z,4039956179,212,10.8,4039956171,3,,4039956175,140,23.3,4046590545,388,,4039956173,56,Back,4039956177,141,54.2,4039956181,213,5.7,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
