id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2486549553,91,4,1,10,48,80jtkz2echk6yyyb9e2595cxr,0,59,21.8,2022-11-18T20:11:24.123Z,2022-11-20T22:50:10Z,3923131937,389,,3920666015,285,,3920666009,152,,3920666057,233,81,3920666011,265,,3920666005,13,,3920666007,56,Center,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549635,92,17,1,11,7,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-11-18T20:11:42.688Z,2022-11-20T22:50:31Z,3920666415,392,,3920666417,13,243,3920666413,31,,,,,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549735,82,1,1,11,36,3ptd7zlc5isrongig0wij2id4,1,43.7,71.4,2022-11-18T20:12:12.547Z,2022-11-20T22:50:35Z,3920666989,212,48.7,3920666979,155,,3920666987,141,40.0,3920666977,5,,3920666985,140,85.4,3920666993,1,,3920666981,152,,3920666983,56,Center,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,3923131945,178,,,3920666991,213,5.8,3920667295,189,,,,,,,,,,,,,,,,,,,,,,,,,
2486549837,86,44,1,11,37,3ptd7zlc5isrongig0wij2id4,1,85,39,2022-11-18T20:12:12.699Z,2022-11-21T00:30:04Z,3920667559,286,,3920667557,56,Center,3920670141,233,94,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549843,94,44,1,11,37,80jtkz2echk6yyyb9e2595cxr,0,15,61,2022-11-18T20:12:12.700Z,2022-11-20T22:50:43Z,3920667583,285,,3920667581,56,Back,3920670215,233,86,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549747,83,1,1,11,37,3ptd7zlc5isrongig0wij2id4,1,85.9,39.4,2022-11-18T20:12:12.726Z,2022-11-21T00:30:05Z,3920667075,212,11.2,3920667077,213,1.8,3920667067,3,,3923131953,388,,3920667073,141,55.5,3920667069,56,Center,3920667071,140,83.6,3920668647,154,,69lg8jmug501h6biol5itk02y,E. Cashin,3920668645,210,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549751,84,14,1,11,39,3ptd7zlc5isrongig0wij2id4,1,81.6,52.6,2022-11-18T20:12:14.836Z,2022-11-20T22:50:50Z,3920668671,55,83,3920668681,230,98.6,3920668665,74,,3920668667,29,,3920668683,231,50.4,3923131961,178,,3920667089,18,,3920668669,154,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,3920668589,20,,,3922886957,108,,3920668587,24,,3920668675,102,47.4,3920667091,56,Center,3920668677,103,,,,39.2,,,,,,,,,,,,
2486549753,85,5,1,11,40,3ptd7zlc5isrongig0wij2id4,0,101.5,43.8,2022-11-18T20:12:16.362Z,2022-11-20T22:50:53Z,3920667101,56,Center,3920667103,346,,3920667121,233,93,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549749,93,5,1,11,40,80jtkz2echk6yyyb9e2595cxr,1,-1.5,56.2,2022-11-18T20:12:16.362Z,2022-11-20T22:50:53Z,3920667083,346,,3920667105,233,85,3920667081,56,Back,,,,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549855,95,1,1,12,8,80jtkz2echk6yyyb9e2595cxr,1,4.1,50.1,2022-11-18T20:12:43.912Z,2022-11-20T22:51:20Z,3920667633,56,Back,3920667639,212,12.3,3920667637,141,32.4,3920667635,140,6.4,3920667641,213,4.9,3920667631,124,,3920667645,237,,,,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549863,96,1,1,12,8,80jtkz2echk6yyyb9e2595cxr,1,7.1,31.6,2022-11-18T20:12:43.920Z,2022-11-20T22:51:13Z,3920667667,140,15.7,3920667665,56,Back,3920667669,141,8.9,3920667673,213,5.2,3923131989,178,,3920667671,212,17.9,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549871,97,1,1,12,10,80jtkz2echk6yyyb9e2595cxr,0,18.2,5.9,2022-11-18T20:12:45.991Z,2022-11-20T22:51:24Z,3920667719,212,56.7,3920667713,56,Right,3920667721,213,0.1,3920667717,141,13.2,3923131997,178,,3920667715,140,72.0,3920667723,1,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549869,87,49,1,12,14,3ptd7zlc5isrongig0wij2id4,1,29.3,89.1,2022-11-18T20:12:50.224Z,2022-11-20T22:51:31Z,,,,,,,,,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549881,88,1,1,12,14,3ptd7zlc5isrongig0wij2id4,1,24.4,89.7,2022-11-18T20:12:50.246Z,2022-11-20T22:51:33Z,3920667771,213,3.6,3920667767,141,72.7,3920667765,140,2.6,3920667769,212,25.6,3920667763,56,Back,3923132007,178,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549893,89,1,1,12,16,3ptd7zlc5isrongig0wij2id4,0,2.1,73.8,2022-11-18T20:12:52.548Z,2022-11-20T22:51:36Z,3923132011,178,,3920667843,56,Back,3920667853,1,,3920667849,212,38.5,3920667845,140,37.8,3920667847,141,86.9,3920667841,157,,3920667851,213,0.2,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549891,98,44,1,12,20,80jtkz2echk6yyyb9e2595cxr,1,64.1,11,2022-11-18T20:12:55.828Z,2022-11-21T00:30:05Z,3920667837,56,Right,3920667881,233,90,3920667839,286,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549895,90,44,1,12,20,3ptd7zlc5isrongig0wij2id4,0,35.9,89,2022-11-18T20:12:55.829Z,2022-11-20T22:51:40Z,3920667899,233,98,3920667859,285,,3920667857,56,Back,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549897,99,1,1,12,20,80jtkz2echk6yyyb9e2595cxr,0,66,8.8,2022-11-18T20:12:55.882Z,2022-11-21T00:30:06Z,3920667863,56,Center,3920667869,212,12.1,3920667867,141,21.8,3923132019,388,,3920667865,140,73.8,3920667861,3,,3920667871,213,0.8,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549903,91,61,1,12,21,3ptd7zlc5isrongig0wij2id4,1,32.4,73.5,2022-11-18T20:12:57.428Z,2022-11-20T22:51:53Z,3920667903,56,Back,3923132025,178,,3923132023,21,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549913,92,1,1,12,23,3ptd7zlc5isrongig0wij2id4,0,31,67.3,2022-11-18T20:12:58.823Z,2022-11-20T22:51:58Z,3920667967,56,Back,3920667975,213,0.5,3920667965,3,,3920667973,212,7.0,3920667969,140,36.8,3920667971,141,72.4,3923132029,388,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549907,100,44,1,12,24,80jtkz2echk6yyyb9e2595cxr,1,64.8,26.6,2022-11-18T20:13:00.353Z,2022-11-21T00:30:06Z,3920667993,233,93,3920667937,56,Center,3920667939,286,,,,,,,,,,,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549921,93,44,1,12,24,3ptd7zlc5isrongig0wij2id4,0,35.2,73.4,2022-11-18T20:13:00.354Z,2022-11-20T22:52:03Z,3920667989,285,,3920668017,233,100,3920667987,56,Back,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549911,101,1,1,12,24,80jtkz2echk6yyyb9e2595cxr,0,65.1,24,2022-11-18T20:13:00.436Z,2022-11-21T00:30:06Z,3920667953,3,,3920667959,141,26.8,3920667955,56,Center,3920667961,212,5.5,3920667957,140,70.0,3923132039,388,,3920667963,213,0.4,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549929,94,1,1,12,26,3ptd7zlc5isrongig0wij2id4,0,33.3,72.3,2022-11-18T20:13:01.983Z,2022-11-20T22:52:12Z,3920668049,140,46.6,3920668053,212,14.7,3920668055,213,0.3,3920668045,3,,3920668047,56,Back,3923132043,388,,3920668051,141,79.1,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549931,102,8,1,12,27,80jtkz2echk6yyyb9e2595cxr,1,60.2,20,2022-11-18T20:13:03.475Z,2022-11-20T22:52:22Z,3923132049,388,,3920668057,56,Right,3923132047,21,,3922889491,383,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549945,95,3,1,12,28,3ptd7zlc5isrongig0wij2id4,1,38.6,73,2022-11-18T20:13:04.618Z,2022-11-20T22:52:27Z,3920668107,56,Back,3922889703,464,,3920669983,286,,3923132053,178,,3920670023,233,104,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549943,104,45,1,12,28,80jtkz2echk6yyyb9e2595cxr,0,61.4,27,2022-11-18T20:13:04.618Z,2022-11-20T22:52:28Z,3920668105,285,,3920668103,56,Center,3920670041,233,95,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549973,96,1,1,12,30,3ptd7zlc5isrongig0wij2id4,1,39,70,2022-11-18T20:13:05.942Z,2022-11-20T22:52:31Z,3920668247,212,37.8,3920668245,141,15.3,3923132059,178,,3920668243,140,45.6,3920668249,213,4.9,3920668251,1,,3920668241,56,Back,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549939,103,43,1,12,30,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-11-18T20:13:06.141Z,2022-11-18T20:13:08Z,3920668087,285,0,3920668085,56,Center,3920668113,144,45,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549977,97,1,1,12,37,3ptd7zlc5isrongig0wij2id4,1,63.6,11.9,2022-11-18T20:13:12.895Z,2022-11-20T22:52:34Z,3920668281,213,2.9,3920668271,56,Back,3923132063,178,,3920668275,141,18.8,3920668279,212,17.2,3920668273,140,47.8,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549979,98,1,1,12,39,3ptd7zlc5isrongig0wij2id4,1,46.5,25.8,2022-11-18T20:13:15.334Z,2022-11-20T22:52:38Z,3920668293,213,1.0,3920668291,212,5.9,3920668285,56,Back,3920668287,140,49.6,3920668289,141,33.1,3923132067,178,,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549985,99,1,1,12,40,3ptd7zlc5isrongig0wij2id4,1,49.6,34.8,2022-11-18T20:13:16.105Z,2022-11-20T22:52:41Z,3920668309,56,Back,3923132071,178,,3920668311,140,44.5,3920668313,141,23.7,3920668317,213,4.1,3920668315,212,9.3,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549991,100,1,1,12,42,3ptd7zlc5isrongig0wij2id4,1,44.5,25,2022-11-18T20:13:18.039Z,2022-11-20T22:52:43Z,3920668343,212,15.0,3920668339,140,36.5,3923132075,178,,3920668345,213,2.2,3920668341,141,43.3,3920668337,56,Back,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486549999,101,1,1,12,44,3ptd7zlc5isrongig0wij2id4,1,36.5,50.1,2022-11-18T20:13:20.262Z,2022-11-20T22:52:47Z,3923132079,178,,3920668403,213,1.3,3920668401,212,23.6,3920668399,141,83.2,3920668395,56,Back,3920668397,140,43.1,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550003,102,1,1,12,47,3ptd7zlc5isrongig0wij2id4,0,40.6,85.1,2022-11-18T20:13:22.702Z,2022-11-20T22:52:49Z,3920668433,213,0.5,3920668425,56,Left,3920668431,212,23.4,3920668427,140,60.4,3923132083,178,,3920668429,141,100.0,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550005,103,5,1,12,48,3ptd7zlc5isrongig0wij2id4,0,55,100.8,2022-11-18T20:13:23.907Z,2022-11-20T22:52:59Z,3920668441,56,Left,3920668443,347,,3920668649,233,105,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550041,105,5,1,12,48,80jtkz2echk6yyyb9e2595cxr,1,45,-0.8,2022-11-18T20:13:23.907Z,2022-11-20T22:52:58Z,3920668637,56,Back,3920668641,233,103,3920668639,347,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550107,106,1,1,13,17,80jtkz2echk6yyyb9e2595cxr,1,52.3,0,2022-11-18T20:13:52.835Z,2022-11-20T22:53:00Z,3920669035,1,,3920669033,213,1.1,3920669027,140,63.3,3920669031,212,25.4,3920669025,56,Center,3920669029,141,31.9,3920669023,107,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550115,107,1,1,13,18,80jtkz2echk6yyyb9e2595cxr,1,63.3,31.9,2022-11-18T20:13:54.583Z,2022-11-20T22:53:03Z,3920669057,140,57.6,3920669061,212,6.3,3920669055,56,Center,3920669059,141,28.9,3923132095,178,,3920669063,213,3.5,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550139,108,1,1,13,19,80jtkz2echk6yyyb9e2595cxr,1,57.6,28.9,2022-11-18T20:13:55.405Z,2022-11-20T22:53:05Z,3920669201,155,,3923132099,178,,3920669203,56,Center,3920669209,212,30.2,3920669205,140,54.0,3920669211,213,1.7,3920669207,141,73.0,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550151,109,1,1,13,26,80jtkz2echk6yyyb9e2595cxr,1,66.5,87.8,2022-11-18T20:14:02.030Z,2022-11-20T22:53:10Z,3920669277,213,2.4,3920669271,140,62.9,3920669275,212,5.0,3920669273,141,92.6,3920669269,56,Left,3923132103,178,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550157,110,1,1,13,28,80jtkz2echk6yyyb9e2595cxr,0,65.8,84.1,2022-11-18T20:14:04.505Z,2022-11-20T22:53:15Z,3923132109,178,,3920669309,141,66.3,3920669311,212,16.0,3920669305,56,Center,3920669307,140,75.8,3920669313,213,5.4,,,,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487017439,792,67,1,13,29,3ptd7zlc5isrongig0wij2id4,1,26.7,34.4,2022-11-18T20:14:05.293Z,2022-11-21T00:30:07Z,3923134721,233,831,,,,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487017437,831,67,1,13,29,80jtkz2echk6yyyb9e2595cxr,0,73.3,65.6,2022-11-18T20:14:05.294Z,2022-11-20T23:14:14Z,3923134725,233,792,,,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550159,104,8,1,13,29,3ptd7zlc5isrongig0wij2id4,1,28.3,37.3,2022-11-18T20:14:05.310Z,2022-11-21T00:30:07Z,3920669319,56,Back,3922893039,384,,3923132113,178,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550167,106,49,1,13,30,3ptd7zlc5isrongig0wij2id4,1,23.9,36.9,2022-11-18T20:14:06.118Z,2022-11-20T22:53:23Z,,,,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550165,105,1,1,13,30,3ptd7zlc5isrongig0wij2id4,1,31.3,33.4,2022-11-18T20:14:06.168Z,2022-11-20T22:53:26Z,3920669365,212,8.0,3920669367,213,2.8,3920669363,141,36.9,3920669361,140,24.0,3920669359,56,Back,3923132123,178,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550169,107,1,1,13,31,3ptd7zlc5isrongig0wij2id4,0,23.9,36.9,2022-11-18T20:14:06.927Z,2022-11-20T22:53:28Z,3920669401,141,15.9,3920669399,140,37.5,3923132127,178,,3920669395,155,,3920669397,56,Back,3920669405,213,5.5,3920669403,212,20.2,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486973399,738,44,1,13,33,3ptd7zlc5isrongig0wij2id4,1,32.7,18.5,2022-11-18T20:14:08.733Z,2022-11-21T00:30:08Z,3923073395,233,760,3922894097,285,,3922894095,56,Back,,,,,,,,,,,,,,,,e01znd47zh4hk0g8jx67wzl9m,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486973353,760,44,1,13,33,80jtkz2echk6yyyb9e2595cxr,0,67.3,81.5,2022-11-18T20:14:08.734Z,2022-11-20T22:53:31Z,3922893841,286,,3923073399,233,738,3922893839,56,Left,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550185,108,1,1,13,33,3ptd7zlc5isrongig0wij2id4,1,29.5,17.6,2022-11-18T20:14:08.830Z,2022-11-21T00:30:08Z,3920669479,56,Back,3920669477,3,,3920669485,212,10.7,3920669487,213,3.2,3923132141,388,,3920669483,141,16.1,3920669481,140,19.4,,,,e01znd47zh4hk0g8jx67wzl9m,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486557575,375,1,1,13,34,3ptd7zlc5isrongig0wij2id4,1,17.9,15,2022-11-18T20:14:10.548Z,2022-11-20T22:53:36Z,3920710923,141,23.1,3923132147,178,,3920710927,213,0.6,3920710925,212,10.2,3920710917,3,,3920710919,56,Back,3920710921,140,26.1,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550191,109,1,1,13,36,3ptd7zlc5isrongig0wij2id4,1,29.8,23,2022-11-18T20:14:12.307Z,2022-11-20T22:53:43Z,3920669521,140,13.2,3920669519,56,Back,3920669523,141,25.2,3920669525,212,17.5,3923132159,178,,3920669527,213,3.1,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550205,110,1,1,13,37,3ptd7zlc5isrongig0wij2id4,1,13,24.9,2022-11-18T20:14:13.431Z,2022-11-20T22:53:45Z,3920669615,213,0.0,3920669613,212,31.6,3920669611,141,26.5,3920669605,155,,3923132163,178,,3920669607,56,Back,3920669609,140,43.1,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550213,111,1,1,13,39,3ptd7zlc5isrongig0wij2id4,0,43.2,26.6,2022-11-18T20:14:15.136Z,2022-11-20T22:53:51Z,3920669665,141,36.9,3920669667,212,14.5,3920669669,213,0.5,3920669663,140,55.3,3923132167,388,,3920669661,56,Center,3920669657,3,,3920669659,168,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550215,111,49,1,13,41,80jtkz2echk6yyyb9e2595cxr,1,41.4,63.4,2022-11-18T20:14:17.639Z,2022-11-20T22:53:57Z,,,,,,,,,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550233,112,4,1,13,43,80jtkz2echk6yyyb9e2595cxr,1,33,67.5,2022-11-18T20:14:19.198Z,2022-11-20T22:54:02Z,3920669833,285,,3920669779,265,,3920669829,233,112,3920669773,13,,3920669777,152,,3920669775,56,Back,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550239,112,4,1,13,43,3ptd7zlc5isrongig0wij2id4,0,67,32.5,2022-11-18T20:14:19.199Z,2022-11-20T22:54:02Z,3920669807,13,,3920669811,152,,3920669809,56,Center,3923132183,178,,3920669815,286,,3920669813,265,,3920669835,233,112,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550381,113,1,1,14,16,80jtkz2echk6yyyb9e2595cxr,0,36.2,74.6,2022-11-18T20:14:52.310Z,2022-11-20T22:54:06Z,3920670635,141,15.1,3920670639,212,55.1,3923132197,178,,3920670643,213,5.5,3920670623,5,,3920670627,152,,3920670647,1,,3920670625,155,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,3920670631,140,71.8,,3920670629,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550395,113,1,1,14,20,3ptd7zlc5isrongig0wij2id4,0,33.3,88.2,2022-11-18T20:14:55.781Z,2022-11-20T22:54:09Z,3920670703,141,76.5,3920670697,3,,3920670707,213,5.9,3920670705,212,22.9,3920670699,56,Center,3923132201,388,,3920670701,140,53.8,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550407,114,1,1,14,23,80jtkz2echk6yyyb9e2595cxr,1,43.1,21.9,2022-11-18T20:14:59.493Z,2022-11-20T22:54:13Z,3923132211,178,,3920670769,140,33.4,3920670773,212,11.5,3920670771,141,29.7,3920670775,213,2.7,3920670767,56,Back,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550417,115,1,1,14,26,80jtkz2echk6yyyb9e2595cxr,1,34.2,32.5,2022-11-18T20:15:02.541Z,2022-11-20T22:54:15Z,3920670841,56,Back,3923132217,178,,3920670849,213,2.8,3920670843,140,14.4,3920670845,141,44.3,3920670847,212,22.3,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550441,116,1,1,14,31,80jtkz2echk6yyyb9e2595cxr,1,15.1,37.3,2022-11-18T20:15:07.108Z,2022-11-20T22:54:19Z,3920670985,140,62.8,3923132225,178,,3920670991,213,6.2,3920670987,141,31.6,3920670983,56,Center,3920670989,212,50.2,3920670981,155,,3920670993,1,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550443,117,61,1,14,35,80jtkz2echk6yyyb9e2595cxr,1,62.6,31.8,2022-11-18T20:15:11.315Z,2022-11-20T22:54:48Z,3923132263,178,,3920670997,56,Center,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550433,114,43,1,14,36,3ptd7zlc5isrongig0wij2id4,1,0,0,2022-11-18T20:15:12.528Z,2022-11-18T20:15:38Z,3920670941,285,0,3920670939,56,Back,3920671695,144,44,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550455,118,1,1,14,38,80jtkz2echk6yyyb9e2595cxr,1,47.1,10.9,2022-11-18T20:15:14.196Z,2022-11-20T22:55:05Z,3920671047,140,41.5,3920671045,56,Back,3923132291,178,,3920671049,141,12.0,3920671053,213,3.0,3920671051,212,5.9,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486550459,119,50,1,14,39,80jtkz2echk6yyyb9e2595cxr,1,42.2,13.9,2022-11-18T20:15:15.074Z,2022-11-20T22:55:09Z,3920671083,233,115,3920671069,56,Back,3920671071,286,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
