id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2483697927,16,44,1,1,32,82kapkjwonlv9j1ui0ytv5sii,1,62.6,95.1,2022-11-09T19:48:19.807Z,2022-11-12T04:07:36Z,3905754425,286,,3905754423,56,Left,3905754535,233,21,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697939,21,44,1,1,32,ahm0t06rup1bkd9z0mxl2lmph,0,37.4,4.9,2022-11-09T19:48:19.808Z,2022-11-11T08:51:45Z,3905754543,233,16,3905754483,56,Back,3905754485,285,,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697973,17,1,1,1,33,82kapkjwonlv9j1ui0ytv5sii,1,56.9,96.3,2022-11-09T19:48:19.838Z,2022-11-12T04:07:36Z,3905754641,140,67.4,3908051175,388,,3905754639,56,Left,3905754647,213,5.8,3905754645,212,12.3,3905754643,141,88.4,3905754637,3,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697977,18,61,1,1,34,82kapkjwonlv9j1ui0ytv5sii,0,76.7,86,2022-11-09T19:48:21.318Z,2022-11-11T08:52:00Z,3908051461,178,,3905754655,56,Left,,,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698791,30,61,1,1,34,ahm0t06rup1bkd9z0mxl2lmph,0,18.9,14,2022-11-09T19:48:21.571Z,2022-11-11T08:52:17Z,3905758937,56,Back,3908051799,178,,,,,,,,,,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483697995,19,49,1,1,36,82kapkjwonlv9j1ui0ytv5sii,1,78.1,72.1,2022-11-09T19:48:22.988Z,2022-11-11T08:52:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698009,20,50,1,1,37,82kapkjwonlv9j1ui0ytv5sii,1,76.2,71.4,2022-11-09T19:48:23.887Z,2022-11-11T08:52:29Z,3905754803,286,,3905755053,233,22,3905754799,56,Center,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698041,22,7,1,1,37,ahm0t06rup1bkd9z0mxl2lmph,1,23.8,28.6,2022-11-09T19:48:24.210Z,2022-11-11T08:52:35Z,3905754981,56,Back,3905755035,233,20,3905754983,285,,3908052201,178,,3907202535,384,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698049,23,49,1,1,38,ahm0t06rup1bkd9z0mxl2lmph,1,13.2,28.2,2022-11-09T19:48:25.252Z,2022-11-11T08:52:39Z,,,,,,,,,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698077,24,1,1,1,38,ahm0t06rup1bkd9z0mxl2lmph,0,13.2,28.2,2022-11-09T19:48:25.366Z,2022-11-11T08:52:47Z,3905755121,56,Back,3905755125,141,46.1,3905755123,140,28.4,3908052433,178,,3905755119,155,,3905755127,212,20.1,3905755129,213,0.7,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484152469,842,67,1,1,40,82kapkjwonlv9j1ui0ytv5sii,1,71.1,54.1,2022-11-09T19:48:27.527Z,2022-11-12T04:07:36Z,3908124809,233,810,,,,,,,,,,,,,,,,,,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484152465,810,67,1,1,40,ahm0t06rup1bkd9z0mxl2lmph,0,28.9,45.9,2022-11-09T19:48:27.528Z,2022-11-11T09:43:13Z,3908124815,233,842,,,,,,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698085,21,61,1,1,40,82kapkjwonlv9j1ui0ytv5sii,1,74.8,63.7,2022-11-09T19:48:27.551Z,2022-11-12T04:07:37Z,3908053291,388,,3905755149,56,Center,,,,,,,,,,,,,,,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698135,25,1,1,1,42,ahm0t06rup1bkd9z0mxl2lmph,1,28.8,33.6,2022-11-09T19:48:28.883Z,2022-11-11T08:53:33Z,3908053379,388,,3905755419,140,30.8,3905755417,56,Back,3905755423,212,5.8,3905755425,213,5.1,3905755421,141,25.6,3905755415,3,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698169,26,1,1,1,43,ahm0t06rup1bkd9z0mxl2lmph,0,31.1,22.7,2022-11-09T19:48:30.715Z,2022-11-11T08:53:38Z,3908053485,178,,3905755613,1,,3905755611,213,5.8,3905755607,141,0.0,3905755609,212,37.7,3905755603,56,Right,3905755605,140,63.2,3905755601,155,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698407,22,5,1,1,46,82kapkjwonlv9j1ui0ytv5sii,1,37.8,102,2022-11-09T19:48:33.498Z,2022-11-11T08:53:43Z,3905756901,347,,3905756899,56,Back,3905756919,233,27,,,,,,,,,,,,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698181,27,5,1,1,46,ahm0t06rup1bkd9z0mxl2lmph,0,62.2,-2,2022-11-09T19:48:33.498Z,2022-11-11T08:53:43Z,3905755651,56,Right,3905755653,347,,3905756929,233,22,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698445,23,1,1,2,3,82kapkjwonlv9j1ui0ytv5sii,1,34.7,100,2022-11-09T19:48:50.749Z,2022-11-11T08:53:48Z,3905757135,213,6.1,3905757133,212,24.0,3905757125,107,,3905757131,141,95.3,3905757127,56,Left,3905757137,1,,3905757129,140,57.1,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698455,24,1,1,2,5,82kapkjwonlv9j1ui0ytv5sii,0,57.1,95.3,2022-11-09T19:48:52.497Z,2022-11-11T08:54:12Z,3905757221,56,Left,3905757225,141,94.4,3905757223,140,70.9,3905757229,213,6.2,3905757227,212,14.5,3908054349,178,,3905757219,3,,3907203581,168,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698469,28,12,1,2,7,ahm0t06rup1bkd9z0mxl2lmph,1,28.4,10.9,2022-11-09T19:48:54.186Z,2022-11-11T08:54:17Z,3905757307,213,4.9,3905757299,56,Back,3905757413,167,,3908054497,178,,3905757301,140,30.0,3905757305,212,8.9,3905757303,141,0.0,3905757339,15,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698569,25,5,1,2,8,82kapkjwonlv9j1ui0ytv5sii,1,67.4,102,2022-11-09T19:48:54.836Z,2022-11-11T08:54:21Z,3905757817,233,29,3905757779,347,,3905757777,56,Left,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698483,29,5,1,2,8,ahm0t06rup1bkd9z0mxl2lmph,0,32.6,-2,2022-11-09T19:48:54.836Z,2022-11-11T08:54:21Z,3905757381,347,,3905757825,233,25,3905757379,56,Back,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483698675,26,1,1,2,19,82kapkjwonlv9j1ui0ytv5sii,1,62.8,100,2022-11-09T19:49:06.155Z,2022-11-11T08:54:28Z,3905758353,107,,3905758355,56,Left,3905758363,213,6.1,3905758365,1,,3905758361,212,27.8,3905758357,140,88.8,3905758359,141,94.2,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
