id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2475103811,116,5,1,13,12,3ptd7zlc5isrongig0wij2id4,1,-0.7,21.3,2022-10-21T19:14:09.666Z,2022-10-24T04:58:04Z,3860500851,233,134,3860500759,56,Back,3860500761,346,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475103821,134,5,1,13,12,8b523ujgl21tbc01me65q0aoh,0,100.7,78.7,2022-10-21T19:14:09.666Z,2022-10-24T04:58:04Z,3860500869,233,116,3860500833,346,,3860500831,56,Center,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104289,118,1,1,13,48,3ptd7zlc5isrongig0wij2id4,0,4.3,50.3,2022-10-21T19:14:45.762Z,2022-10-24T04:58:10Z,3860503337,56,Center,3860503341,141,77.3,3860503335,124,,3860503343,212,71.1,3860503345,213,0.3,3860503351,74,,3860503347,1,,3860503339,140,69.7,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104283,135,44,1,13,51,8b523ujgl21tbc01me65q0aoh,1,35,18,2022-10-21T19:14:48.958Z,2022-10-25T06:22:40Z,3860503305,285,,3860503409,233,119,3860503303,56,Back,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104297,119,44,1,13,51,3ptd7zlc5isrongig0wij2id4,0,65,82,2022-10-21T19:14:48.959Z,2022-10-24T04:58:15Z,3860503377,286,,3860503439,233,135,3860503375,56,Left,,,,,,,,,,,,,,,,bf7ph89zhr5y6rtct5k9bvqc4,W. Osula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104295,136,1,1,13,51,8b523ujgl21tbc01me65q0aoh,0,38.7,15.9,2022-10-21T19:14:48.976Z,2022-10-25T06:22:41Z,3860503367,140,22.8,3860503371,212,20.3,3860503373,213,3.7,3860503365,56,Back,3869283735,388,,3860503363,3,,3860503369,141,0.0,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104567,120,5,1,13,53,3ptd7zlc5isrongig0wij2id4,1,78.8,101.4,2022-10-21T19:14:50.840Z,2022-10-24T04:58:38Z,3860504859,56,Left,3860504861,347,,3860504907,233,137,,,,,,,,,,,,,,,,bf7ph89zhr5y6rtct5k9bvqc4,W. Osula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104301,137,5,1,13,53,8b523ujgl21tbc01me65q0aoh,0,21.2,-1.4,2022-10-21T19:14:50.840Z,2022-10-24T04:58:39Z,3860503381,56,Back,3860504921,233,120,3860503383,347,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104619,121,1,1,14,16,3ptd7zlc5isrongig0wij2id4,1,78,100,2022-10-21T19:15:13.207Z,2022-10-24T04:58:43Z,3860505115,141,89.9,3860505123,1,,3860505121,213,3.4,3860505107,56,Back,3860505103,107,,3860505119,212,35.1,3860505111,140,45.5,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104651,122,1,1,14,19,3ptd7zlc5isrongig0wij2id4,1,45.5,89.9,2022-10-21T19:15:16.471Z,2022-10-24T04:58:48Z,3860505247,213,4.8,3860505239,56,Back,3860505245,212,26.5,3869284097,178,,3860505243,141,51.0,3860505241,140,47.3,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104685,123,1,1,14,23,3ptd7zlc5isrongig0wij2id4,1,45,30.6,2022-10-21T19:15:20.524Z,2022-10-24T04:58:51Z,3869284125,178,,3860505411,56,Right,3860505413,140,63.0,3860505419,213,5.6,3860505417,212,24.9,3860505415,141,6.8,,,,,,,6l49pcwtyyv56v30g994nuz85,J. Chester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104731,124,1,1,14,24,3ptd7zlc5isrongig0wij2id4,1,63.1,6.8,2022-10-21T19:15:21.850Z,2022-10-24T04:58:54Z,3860505727,213,2.5,3860505725,212,22.3,3860505719,56,Back,3860505721,140,45.8,3860505723,141,25.8,3869284179,178,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104741,125,1,1,14,28,3ptd7zlc5isrongig0wij2id4,1,38.9,22.7,2022-10-21T19:15:25.368Z,2022-10-24T04:58:57Z,3860505787,212,8.4,3860505785,141,30.4,3860505781,56,Back,3860505783,140,45.1,3860505789,213,0.7,3869284221,178,,,,,,,,6l49pcwtyyv56v30g994nuz85,J. Chester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104781,126,1,1,14,29,3ptd7zlc5isrongig0wij2id4,1,45.1,30.4,2022-10-21T19:15:26.637Z,2022-10-24T04:59:04Z,3860506035,140,42.4,3860506041,141,18.8,3869284297,178,,3860506051,213,4.4,3860506047,212,8.4,3860506029,56,Back,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104807,127,1,1,14,31,3ptd7zlc5isrongig0wij2id4,0,44.8,18.9,2022-10-21T19:15:28.826Z,2022-10-24T04:59:08Z,3860506181,212,32.7,3860506183,213,0.3,3860506175,56,Center,3869284327,178,,3860506177,140,74.9,3860506179,141,31.3,3860506173,155,,3860506185,1,,6l49pcwtyyv56v30g994nuz85,J. Chester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104833,138,1,1,14,34,8b523ujgl21tbc01me65q0aoh,1,21.2,71.7,2022-10-21T19:15:31.263Z,2022-10-24T04:59:11Z,3860506387,141,87.8,3860506391,213,0.9,3860506385,140,30.2,3869284359,388,,3860506381,3,,3860506383,56,Back,3860506389,212,14.5,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104843,139,49,1,14,35,8b523ujgl21tbc01me65q0aoh,1,29.5,88.1,2022-10-21T19:15:32.738Z,2022-10-24T04:59:25Z,,,,,,,,,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104863,140,1,1,14,36,8b523ujgl21tbc01me65q0aoh,1,29.5,88.1,2022-10-21T19:15:33.643Z,2022-10-24T04:59:28Z,3860506563,140,28.3,3860506561,56,Back,3860506571,213,4.5,3860506565,141,78.1,3869284533,178,,3860506567,212,6.9,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104885,141,1,1,14,38,8b523ujgl21tbc01me65q0aoh,0,30.5,77.6,2022-10-21T19:15:36.044Z,2022-10-24T04:59:40Z,3860506669,141,93.3,3869284645,178,,3860506667,140,34.8,3860506673,213,1.2,3860506665,56,Back,3860506671,212,11.6,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104897,128,49,1,14,40,3ptd7zlc5isrongig0wij2id4,1,65.1,7,2022-10-21T19:15:37.473Z,2022-10-24T04:59:49Z,,,,,,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104927,129,1,1,14,42,3ptd7zlc5isrongig0wij2id4,1,65.1,7,2022-10-21T19:15:39.734Z,2022-10-24T04:59:52Z,3860506869,140,77.4,3869284783,178,,3860506863,56,Center,3860506875,213,0.8,3860506871,141,26.8,3860506873,212,18.7,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104941,130,1,1,14,43,3ptd7zlc5isrongig0wij2id4,1,77.4,26.8,2022-10-21T19:15:40.565Z,2022-10-24T04:59:56Z,3860506931,56,Center,3860506933,140,68.9,3860506939,213,2.6,3869284825,178,,3860506937,212,10.4,3860506935,141,34.6,3860506955,156,,,,,bf7ph89zhr5y6rtct5k9bvqc4,W. Osula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104979,131,61,1,14,44,3ptd7zlc5isrongig0wij2id4,0,76.9,39.4,2022-10-21T19:15:41.100Z,2022-10-24T05:03:49Z,3869287335,178,,3860507125,56,Center,,,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476792677,984,43,1,14,44,3ptd7zlc5isrongig0wij2id4,1,0,0,2022-10-21T19:15:42.009Z,2022-10-24T07:20:39Z,3869399723,144,83,3869398709,399,113862,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476793365,1123,67,1,14,44,8b523ujgl21tbc01me65q0aoh,1,24.4,61.4,2022-10-21T19:15:42.053Z,2022-10-25T06:22:41Z,3869401737,233,989,,,,,,,,,,,,,,,,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476793363,989,67,1,14,44,3ptd7zlc5isrongig0wij2id4,0,75.6,38.6,2022-10-21T19:15:42.054Z,2022-10-24T07:21:52Z,3869401741,233,1123,,,,,,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105011,142,1,1,14,46,8b523ujgl21tbc01me65q0aoh,0,23.6,56.1,2022-10-21T19:15:43.583Z,2022-10-25T06:22:11Z,3860507293,140,28.8,3860507291,56,Back,3860507299,213,5.1,3869287283,389,,3860507297,212,16.4,3860507295,141,33.4,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475104995,132,15,1,14,49,3ptd7zlc5isrongig0wij2id4,1,74.8,69.4,2022-10-21T19:15:46.435Z,2022-10-24T05:00:29Z,3860516959,233,143,3860516947,146,80.8,3860516939,102,49.5,3860516951,230,98.5,3860507203,22,,3860516945,458,,3860516941,103,19,3860516949,147,64.6,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,3860516937,78,3869285235,178,,,3860507207,56,3860516425,20,,3860516943,215,,Center,,3860516429,82,,3860507205,18,3860516953,231,52.0,,,,,,,,,,
2475105017,143,10,1,14,49,8b523ujgl21tbc01me65q0aoh,1,23.8,37.4,2022-10-21T19:15:46.541Z,2022-10-24T05:00:37Z,3860507319,94,,3860507321,56,Back,3860516435,233,132,3869285329,178,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105037,144,49,1,14,51,8b523ujgl21tbc01me65q0aoh,1,24,41.3,2022-10-21T19:15:48.264Z,2022-10-24T05:02:12Z,,,,,,,,,,,,,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105053,145,1,1,14,51,8b523ujgl21tbc01me65q0aoh,0,24,41.3,2022-10-21T19:15:48.788Z,2022-10-24T05:02:05Z,3860507497,213,5.8,3860507495,212,22.7,3860507489,56,Back,3869286339,178,,3860507491,140,42.8,3860507493,141,24.9,3860507487,155,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105067,133,49,1,14,53,3ptd7zlc5isrongig0wij2id4,1,61.2,81.7,2022-10-21T19:15:50.930Z,2022-10-24T05:01:40Z,,,,,,,,,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105093,134,3,1,14,54,3ptd7zlc5isrongig0wij2id4,1,63.5,80.8,2022-10-21T19:15:51.936Z,2022-10-24T05:01:52Z,3860507639,286,,3869286197,178,,3868022175,464,,3860507637,56,Left,3860507657,233,146,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105081,146,45,1,14,54,8b523ujgl21tbc01me65q0aoh,0,36.5,19.2,2022-10-21T19:15:51.936Z,2022-10-24T05:01:52Z,3860507591,56,Back,3860507593,285,,3860507663,233,134,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105155,135,1,1,14,56,3ptd7zlc5isrongig0wij2id4,1,64.9,80.6,2022-10-21T19:15:53.843Z,2022-10-24T05:01:58Z,3860507949,141,4.0,3860507943,196,,3860507941,155,,3860507955,1,,3869286269,178,,3860507953,213,5.0,3860507945,56,Right,3860507951,212,54.5,69lg8jmug501h6biol5itk02y,E. Cashin,3860507947,140,,,,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105205,136,1,1,15,2,3ptd7zlc5isrongig0wij2id4,1,89.1,8.8,2022-10-21T19:16:00.025Z,2022-10-24T05:06:54Z,3860508185,155,,3860508193,212,53.2,3860508189,140,89.8,3860508197,1,,3868022539,224,,3868022541,20,,3869289081,178,,3860508191,141,87.1,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,3860508187,56,3860508195,213,1.6,Left,3860508183,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105247,137,1,1,15,7,3ptd7zlc5isrongig0wij2id4,1,89.8,87.1,2022-10-21T19:16:05.066Z,2022-10-24T05:07:10Z,3860508419,213,2.7,3860508411,141,92.0,3860508401,56,Left,3869289259,178,,3860508407,140,83.1,3860508415,212,7.8,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105269,138,1,1,15,10,3ptd7zlc5isrongig0wij2id4,0,80.2,87.1,2022-10-21T19:16:07.640Z,2022-10-24T05:11:12Z,3869291435,178,,3860508519,141,72.9,3860508517,140,93.9,3860508515,56,Center,3860508523,213,5.7,3860508521,212,17.3,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105301,148,49,1,15,11,8b523ujgl21tbc01me65q0aoh,1,8.8,14,2022-10-21T19:16:08.747Z,2022-10-24T05:11:20Z,,,,,,,,,,,,,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105287,147,43,1,15,13,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-10-21T19:16:10.485Z,2022-10-23T17:56:00Z,3868023077,144,8,3860508625,56,Back,,,,,,,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105325,149,1,1,15,14,8b523ujgl21tbc01me65q0aoh,1,8.8,12.2,2022-10-21T19:16:11.308Z,2022-10-24T05:11:24Z,3860508853,140,11.4,3860508851,56,Back,3869291505,178,,3860508859,213,1.3,3860508857,212,11.5,3860508855,141,28.6,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105339,150,1,1,15,15,8b523ujgl21tbc01me65q0aoh,0,11.4,28.6,2022-10-21T19:16:12.118Z,2022-10-24T05:11:29Z,3860508921,155,,3860508931,213,5.9,3860508923,56,Back,3860508929,212,30.7,3860508927,141,10.7,3860508925,140,38.2,3869291547,178,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105371,139,1,1,15,16,3ptd7zlc5isrongig0wij2id4,1,59.6,84.4,2022-10-21T19:16:13.910Z,2022-10-24T05:11:34Z,3860509107,212,15.3,3860509105,141,77.3,3869291595,178,,3860509103,140,73.4,3860509101,56,Center,3860509109,213,6.0,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105375,140,49,1,15,18,3ptd7zlc5isrongig0wij2id4,1,73.7,78.4,2022-10-21T19:16:15.099Z,2022-10-24T05:11:40Z,,,,,,,,,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105475,141,1,1,15,24,3ptd7zlc5isrongig0wij2id4,1,89.4,92.7,2022-10-21T19:16:21.826Z,2022-10-24T05:11:54Z,3860509665,141,90.5,3860509667,212,11.6,3860509669,213,3.3,3860509661,56,Left,3860509663,140,78.4,3869291875,178,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105529,142,1,1,15,26,3ptd7zlc5isrongig0wij2id4,1,78.4,90.5,2022-10-21T19:16:23.700Z,2022-10-24T05:12:00Z,3860510041,1,,3869291987,178,,3860510037,212,60.6,3860510033,140,88.9,3868024497,224,,3860510035,141,2.9,3860510025,2,,3868024499,72,,69lg8jmug501h6biol5itk02y,E. Cashin,3860510039,213,3860510029,155,,4.9,3860510031,56,,,,,,,Right,,,,,,,,,,,,,,,,,,,
2475105561,143,1,1,15,34,3ptd7zlc5isrongig0wij2id4,1,85.9,13.1,2022-10-21T19:16:31.939Z,2022-10-24T05:12:22Z,3860510197,140,72.9,3860510195,56,Center,3860510199,141,22.5,3869292411,178,,3860510203,213,2.7,3860510201,212,15.1,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105599,144,1,1,15,37,3ptd7zlc5isrongig0wij2id4,1,72.7,22.4,2022-10-21T19:16:35.037Z,2022-10-24T05:12:26Z,3869292495,178,,3860510431,213,5.5,3860510423,56,Right,3860510429,212,15.6,3860510427,141,5.6,3860510425,140,82.8,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105633,145,1,1,15,40,3ptd7zlc5isrongig0wij2id4,1,80.3,4.4,2022-10-21T19:16:37.463Z,2022-10-24T05:12:46Z,3860510641,212,23.6,3860510637,141,12.2,3869292621,178,,3860510647,213,2.9,3860510629,56,Right,3860510633,140,58.4,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105653,146,1,1,15,43,3ptd7zlc5isrongig0wij2id4,1,60,14.4,2022-10-21T19:16:40.852Z,2022-10-24T05:12:50Z,3860510743,56,Back,3860510749,212,23.2,3860510747,141,42.4,3860510751,213,2.2,3860510745,140,47.3,3869292653,178,,,,,,,,6l49pcwtyyv56v30g994nuz85,J. Chester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105691,147,1,1,15,45,3ptd7zlc5isrongig0wij2id4,1,47.5,42.2,2022-10-21T19:16:42.955Z,2022-10-24T05:12:52Z,3860510949,140,55.3,3869292665,178,,3860510955,213,1.2,3860510951,141,70.0,3860510953,212,20.6,3860510947,56,Center,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105717,148,1,1,15,49,3ptd7zlc5isrongig0wij2id4,1,55.8,72.4,2022-10-21T19:16:46.170Z,2022-10-24T05:12:57Z,3860511155,212,25.2,3860511157,213,0.6,3860511149,56,Left,3860511153,141,94.4,3860511151,140,75.1,3869292709,178,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105731,149,1,1,15,52,3ptd7zlc5isrongig0wij2id4,0,80.5,95.7,2022-10-21T19:16:49.869Z,2022-10-24T05:13:16Z,3860511257,140,84.4,3860511255,56,Center,3860511261,212,14.6,3860511265,213,5.0,3869292845,178,,3860511259,141,75.1,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105735,151,8,1,15,53,8b523ujgl21tbc01me65q0aoh,1,18,19.1,2022-10-21T19:16:50.450Z,2022-10-24T05:13:20Z,3860511299,56,Back,3868025887,383,,3869292867,178,,,,,,,,,,,,,,,,,7hduohz6mo32mbtdepyv5u7yt,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476795467,1148,67,1,15,54,8b523ujgl21tbc01me65q0aoh,1,9.9,13.1,2022-10-21T19:16:51.776Z,2022-10-25T06:22:42Z,3869410869,233,1039,,,,,,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476795463,1039,67,1,15,54,3ptd7zlc5isrongig0wij2id4,0,90.1,86.9,2022-10-21T19:16:51.777Z,2022-10-24T07:28:58Z,3869410875,233,1148,,,,,,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105769,152,1,1,15,54,8b523ujgl21tbc01me65q0aoh,1,14,11.7,2022-10-21T19:16:51.789Z,2022-10-25T06:22:42Z,3860511459,141,11.0,3869292883,178,,3860511461,212,13.8,3860511463,213,6.2,3860511455,56,Back,3860511457,140,27.1,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105773,153,49,1,15,56,8b523ujgl21tbc01me65q0aoh,1,27.1,11,2022-10-21T19:16:53.489Z,2022-10-24T05:13:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105785,154,1,1,15,56,8b523ujgl21tbc01me65q0aoh,0,27.1,11,2022-10-21T19:16:53.546Z,2022-10-24T05:13:31Z,3860511541,213,0.6,3860511535,140,41.3,3860511537,141,25.0,3869292919,178,,3860511539,212,17.7,3860511533,56,Back,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105825,150,1,1,15,58,3ptd7zlc5isrongig0wij2id4,1,60.3,80.6,2022-10-21T19:16:55.276Z,2022-10-24T05:13:38Z,3860511781,155,,3860511783,56,Center,3860511789,212,13.4,3860511787,141,66.4,3860511791,213,5.5,3860511785,140,69.1,3869292971,178,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105827,151,49,1,15,59,3ptd7zlc5isrongig0wij2id4,1,69.1,64.9,2022-10-21T19:16:56.825Z,2022-10-24T05:13:42Z,,,,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105839,152,1,1,16,0,3ptd7zlc5isrongig0wij2id4,0,69.1,64.9,2022-10-21T19:16:57.880Z,2022-10-24T05:13:52Z,3860511853,141,62.6,3860511851,140,100.0,3860511859,1,,3869293081,178,,3860511849,56,Center,3860511857,213,6.2,3860511855,212,33.2,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105843,153,5,1,16,3,3ptd7zlc5isrongig0wij2id4,0,101,62.8,2022-10-21T19:17:00.710Z,2022-10-24T05:13:56Z,3860511877,346,,3860511875,56,Center,3860511941,233,155,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475105849,155,5,1,16,3,8b523ujgl21tbc01me65q0aoh,1,-1,37.2,2022-10-21T19:17:00.710Z,2022-10-24T05:13:55Z,3860511895,346,,3860511913,233,153,3860511893,56,Back,,,,,,,,,,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475106115,156,1,1,16,25,8b523ujgl21tbc01me65q0aoh,0,4.5,47.2,2022-10-21T19:17:22.373Z,2022-10-24T05:14:10Z,3860513251,212,41.5,3860513245,56,Back,3860513253,213,6.0,3860513247,140,42.5,3860513257,74,,3860513249,141,30.3,3860513255,1,,3860513241,124,,4905drgcc9husos98ppdup4gl,C. Walton,3860513243,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475106117,154,8,1,16,28,3ptd7zlc5isrongig0wij2id4,1,60.3,73.5,2022-10-21T19:17:25.568Z,2022-10-24T05:14:17Z,3860513259,56,Center,3868026957,384,,3869293235,178,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475106137,155,49,1,16,30,3ptd7zlc5isrongig0wij2id4,1,73.5,90.9,2022-10-21T19:17:27.660Z,2022-10-24T05:14:36Z,,,,,,,,,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475106199,156,1,1,16,32,3ptd7zlc5isrongig0wij2id4,1,80.6,90.9,2022-10-21T19:17:29.845Z,2022-10-24T05:14:40Z,3860513671,140,96.6,3860513673,141,77.5,3860513677,213,5.8,3860513669,56,Center,3860513675,212,19.1,3869293365,178,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
