id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/15/value,qualifier/18/value,qualifier/16/value
2488624367,206,12,1,21,49,8xeuwzxnm7hdlbjjuezgfkz3w,1,8.2,87.8,2022-12-02T20:07:11.388Z,2022-12-05T05:30:21Z,3931612909,185,,3934897659,389,,3931613001,233,170,3931612911,56,Back,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488624411,171,6,1,21,50,dv9l02o316cd9hbkxaho2u12f,1,96.5,9.3,2022-12-02T20:07:12.358Z,2022-12-05T05:29:03Z,3931613097,75,,3931613095,56,Right,3931613107,233,207,,,,,,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488624385,207,6,1,21,50,8xeuwzxnm7hdlbjjuezgfkz3w,0,3.5,90.7,2022-12-02T20:07:12.358Z,2022-12-05T05:29:04Z,3931613011,73,,3931613125,233,171,3931613009,56,Back,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488624717,172,1,1,22,26,dv9l02o316cd9hbkxaho2u12f,0,99.4,0.5,2022-12-02T20:07:47.967Z,2022-12-05T05:30:29Z,3934897703,178,,3931614829,2,,3931614833,155,,3931614843,212,38.5,3934148011,20,,3931614839,140,100.0,3931614837,56,Center,3931614831,6,,3j78tgfptah530cydckvfsauh,A. Collins,3931614841,141,57.1,3931614847,1,3931614835,224,,,3931614845,213,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,
2488624979,175,5,1,22,28,dv9l02o316cd9hbkxaho2u12f,0,100.8,56.6,2022-12-02T20:07:49.530Z,2022-12-05T05:30:38Z,3931616245,233,209,3931616215,346,,3931616213,56,Center,,,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488624941,209,5,1,22,28,8xeuwzxnm7hdlbjjuezgfkz3w,1,-0.8,43.4,2022-12-02T20:07:49.530Z,2022-12-05T05:30:38Z,3931616041,346,,3931616233,233,175,3931616039,56,Back,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488624747,208,43,1,22,35,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-12-02T20:07:56.559Z,2022-12-02T20:08:19Z,3931615941,144,4,3931615015,13,0,3931615023,285,0,3931615021,265,0,3931615055,233,173,3931615019,152,0,3931615017,56,Back,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488624723,173,43,1,22,35,dv9l02o316cd9hbkxaho2u12f,1,0,0,2022-12-02T20:07:56.560Z,2022-12-02T20:08:20Z,3931615969,144,4,3931614877,152,0,3931614879,286,0,3931614871,13,0,3931614873,294,0,3931614875,56,Center,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488624991,210,1,1,23,1,8xeuwzxnm7hdlbjjuezgfkz3w,1,4.7,47.2,2022-12-02T20:08:22.505Z,2022-12-05T05:30:42Z,3931616293,56,Back,3931616301,213,0.9,3931616295,140,12.2,3931616299,212,12.5,3931616297,141,61.5,3931616291,124,,3931616305,237,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488624955,174,43,1,23,1,dv9l02o316cd9hbkxaho2u12f,1,0,0,2022-12-02T20:08:22.871Z,2022-12-02T20:08:25Z,3931616099,286,0,3931616097,56,Center,3931616203,144,44,,,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625001,211,1,1,23,3,8xeuwzxnm7hdlbjjuezgfkz3w,1,12.2,61.5,2022-12-02T20:08:24.594Z,2022-12-05T05:30:46Z,3931616359,141,43.1,3931616357,140,11.2,3931616363,213,4.6,3931616361,212,12.6,3931616355,56,Back,3934897833,178,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625031,212,1,1,23,6,8xeuwzxnm7hdlbjjuezgfkz3w,1,11.2,43.1,2022-12-02T20:08:27.631Z,2022-12-05T05:30:49Z,3931616525,141,67.5,3934897871,178,,3931616523,140,21.9,3931616521,56,Back,3931616527,212,20.0,3931616529,213,1.0,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625059,213,1,1,23,9,8xeuwzxnm7hdlbjjuezgfkz3w,1,21.9,67.5,2022-12-02T20:08:30.736Z,2022-12-05T05:30:53Z,3931616659,212,14.1,3931616657,141,79.7,3934897911,178,,3931616655,140,32.8,3931616661,213,0.6,3931616653,56,Back,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625079,214,1,1,23,11,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.4,75.6,2022-12-02T20:08:33.406Z,2022-12-05T05:30:56Z,3934897941,178,,3931616775,212,9.3,3931616773,141,76.9,3931616769,56,Back,3931616771,140,20.6,3931616777,213,3.0,,,,,,,ncyqchqipvfl6nhgecnw3giy,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625121,215,1,1,23,13,8xeuwzxnm7hdlbjjuezgfkz3w,0,20.7,86.8,2022-12-02T20:08:35.155Z,2022-12-05T05:31:02Z,3931616987,140,47.6,3931616989,141,90.9,3934897985,178,,3931616995,1,,3931616993,213,0.1,3931616985,56,Back,3931616983,157,,3931616991,212,28.4,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489104707,887,1,1,23,15,dv9l02o316cd9hbkxaho2u12f,0,53.2,7.2,2022-12-02T20:08:36.621Z,2022-12-05T05:31:09Z,3934150597,141,5.8,3934150599,212,7.4,3934150601,213,6.2,3934898045,178,,3934150593,56,Right,3934150595,140,60.2,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625123,216,61,1,23,15,8xeuwzxnm7hdlbjjuezgfkz3w,1,47.1,87.5,2022-12-02T20:08:36.805Z,2022-12-05T05:31:13Z,3934898091,178,,3931617003,56,Back,,,,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625119,176,49,1,23,17,dv9l02o316cd9hbkxaho2u12f,1,41.3,13.4,2022-12-02T20:08:38.457Z,2022-12-05T05:31:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625139,177,1,1,23,17,dv9l02o316cd9hbkxaho2u12f,1,41.3,13.4,2022-12-02T20:08:38.467Z,2022-12-05T05:31:23Z,3931617077,141,26.2,3931617085,213,2.6,3931617073,56,Back,3931617075,140,28.8,3934898157,178,,3931617081,212,15.7,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625171,178,1,1,23,19,dv9l02o316cd9hbkxaho2u12f,1,28.8,26.2,2022-12-02T20:08:41.099Z,2022-12-05T05:31:27Z,3931617273,56,Back,3931617275,140,10.3,3934898191,178,,3931617281,213,2.6,3931617277,141,41.8,3931617279,212,22.1,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625193,179,1,1,23,21,dv9l02o316cd9hbkxaho2u12f,1,10.3,41.8,2022-12-02T20:08:42.903Z,2022-12-05T05:31:31Z,3934898239,178,,3931617393,212,55.2,3931617395,213,6.2,3931617389,140,62.6,3931617387,56,Center,3931617397,1,,3931617391,141,34.0,3931617385,155,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625221,180,1,1,23,23,dv9l02o316cd9hbkxaho2u12f,0,62.6,34,2022-12-02T20:08:45.391Z,2022-12-05T05:31:37Z,3931617527,140,84.7,3931617529,141,40.4,3934898263,388,,3931617531,212,23.6,3931617525,56,Center,3934151225,168,,3931617523,3,,3931617533,213,0.2,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625237,217,49,1,23,28,8xeuwzxnm7hdlbjjuezgfkz3w,1,16.6,66.6,2022-12-02T20:08:49.480Z,2022-12-05T05:31:42Z,,,,,,,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625279,218,1,1,23,32,8xeuwzxnm7hdlbjjuezgfkz3w,1,16,59.1,2022-12-02T20:08:53.869Z,2022-12-05T05:31:46Z,3934898339,178,,3931617851,213,0.2,3931617843,56,Back,3931617845,140,37.1,3931617847,141,65.7,3931617849,212,22.6,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625321,219,1,1,23,34,8xeuwzxnm7hdlbjjuezgfkz3w,1,37.2,66.7,2022-12-02T20:08:56.288Z,2022-12-05T05:31:51Z,3931618101,56,Back,3931618107,212,15.9,3931618109,213,2.0,3934898387,178,,3931618105,141,88.3,3931618103,140,31.3,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625381,220,1,1,23,38,8xeuwzxnm7hdlbjjuezgfkz3w,1,32.1,88.1,2022-12-02T20:08:59.766Z,2022-12-05T05:31:55Z,3931618423,141,37.9,3931618425,212,34.7,3934898433,178,,3931618427,213,4.5,3931618429,1,,3931618421,140,26.3,3931618419,56,Back,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625421,221,1,1,23,45,8xeuwzxnm7hdlbjjuezgfkz3w,0,37.6,27.7,2022-12-02T20:09:07.101Z,2022-12-05T05:31:59Z,3934898479,178,,3931618627,141,24.6,3931618629,212,25.6,3931618631,213,6.2,3931618625,140,61.9,3931618623,56,Center,,,,,,,5h89f4rz70l545xkozdp99ck5,A. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625417,181,49,1,23,46,dv9l02o316cd9hbkxaho2u12f,1,38.9,77.9,2022-12-02T20:09:07.937Z,2022-12-05T05:32:03Z,,,,,,,,,,,,,,,,,,,,,,,,,f4p7kokn0a6epac4icy01l9lh,J. Grounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625469,182,1,1,23,46,dv9l02o316cd9hbkxaho2u12f,1,38.9,77.9,2022-12-02T20:09:07.953Z,2022-12-05T05:32:10Z,3931618845,56,Left,3931618851,212,24.9,3931618853,213,0.4,3931618849,141,90.5,3931618847,140,61.2,3934898565,178,,,,,,,,f4p7kokn0a6epac4icy01l9lh,J. Grounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625475,183,50,1,23,50,dv9l02o316cd9hbkxaho2u12f,1,56.9,94.6,2022-12-02T20:09:12.135Z,2022-12-05T05:33:06Z,3931618865,286,,3931618863,56,Left,3934366297,233,222,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625495,222,7,1,23,50,8xeuwzxnm7hdlbjjuezgfkz3w,0,43.1,5.4,2022-12-02T20:09:12.149Z,2022-12-05T05:32:40Z,3934173655,383,,3931618959,56,Back,3931618981,233,183,3934898809,178,,3931618961,285,,,,,,,,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625543,185,4,1,23,52,dv9l02o316cd9hbkxaho2u12f,1,66.4,96.2,2022-12-02T20:09:14.056Z,2022-12-05T05:32:58Z,3931619253,233,223,3931619241,152,,3931619237,295,,3931619239,56,Left,3931619243,286,,3931619235,13,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625537,223,4,1,23,52,8xeuwzxnm7hdlbjjuezgfkz3w,0,33.6,3.8,2022-12-02T20:09:14.057Z,2022-12-05T05:32:57Z,3931619269,233,185,3934898895,178,,3931619203,56,Back,3931619199,13,,3931619205,152,,3931619207,285,,3931619201,295,,,,,5h89f4rz70l545xkozdp99ck5,A. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625515,184,43,1,23,54,dv9l02o316cd9hbkxaho2u12f,1,0,0,2022-12-02T20:09:15.701Z,2022-12-04T14:06:43Z,3934173995,144,61,3931619057,56,Left,,,,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625855,224,17,1,24,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-12-02T20:09:44.229Z,2022-12-05T05:33:14Z,3931620867,393,,3931620869,13,243,3931620865,31,,,,,,,,,,,,,,,,,5h89f4rz70l545xkozdp99ck5,A. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488625999,186,1,1,24,45,dv9l02o316cd9hbkxaho2u12f,1,68,96,2022-12-02T20:10:06.769Z,2022-12-05T05:33:17Z,3931621697,152,,3931621699,56,Center,3931621703,141,78.8,3931621705,212,17.7,3934899035,178,,3931621707,213,3.9,3931621701,140,55.3,3931621695,5,,f4p7kokn0a6epac4icy01l9lh,J. Grounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626033,187,1,1,24,47,dv9l02o316cd9hbkxaho2u12f,1,55.3,78.8,2022-12-02T20:10:09.015Z,2022-12-05T05:33:21Z,3931621917,140,52.8,3931621919,141,34.2,3931621921,212,30.4,3931621923,213,4.6,3931621915,56,Center,3934899061,178,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626065,188,1,1,24,52,dv9l02o316cd9hbkxaho2u12f,1,52.8,34,2022-12-02T20:10:13.807Z,2022-12-05T05:33:25Z,3931622087,213,1.8,3931622081,140,46.9,3931622079,56,Back,3934899091,178,,3931622083,141,73.9,3931622085,212,27.8,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626089,189,1,1,24,55,dv9l02o316cd9hbkxaho2u12f,1,55,74.4,2022-12-02T20:10:17.027Z,2022-12-05T05:33:28Z,3934899099,178,,3931622181,141,95.6,3931622177,56,Left,3931622179,140,71.5,3931622183,212,22.5,3931622185,213,0.7,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489246693,887,83,1,24,58,8xeuwzxnm7hdlbjjuezgfkz3w,1,25.9,3.4,2022-12-02T20:10:19.859Z,2022-12-05T06:11:21Z,3934912107,399,434128,,,,,,,,,,,,,,,,,,,,,,2ykne43vtv8c00rvviyr3rre2,C. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626137,190,1,1,24,58,dv9l02o316cd9hbkxaho2u12f,1,74.9,96.6,2022-12-02T20:10:19.875Z,2022-12-05T05:33:32Z,3931622433,140,46.2,3931622435,141,85.5,3931622439,213,3.4,3934899125,178,,3931622437,212,31.1,3931622431,56,Back,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626155,191,1,1,25,1,dv9l02o316cd9hbkxaho2u12f,1,44.6,77.5,2022-12-02T20:10:22.639Z,2022-12-05T05:33:37Z,3934899155,178,,3931622521,56,Back,3931622529,213,4.5,3931622527,212,25.4,3931622525,141,41.0,3931622523,140,39.3,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626213,192,1,1,25,5,dv9l02o316cd9hbkxaho2u12f,0,40.2,37.1,2022-12-02T20:10:27.074Z,2022-12-05T05:33:41Z,3931622841,141,0.0,3931622847,213,5.5,3931622837,56,Right,3934899177,178,,3931622839,140,65.7,3931622843,212,37.4,3931623175,1,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626219,193,5,1,25,7,dv9l02o316cd9hbkxaho2u12f,0,55.4,-1.4,2022-12-02T20:10:28.525Z,2022-12-05T05:33:51Z,3931623077,233,225,3931622885,347,,3931622883,56,Right,,,,,,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626253,225,5,1,25,7,8xeuwzxnm7hdlbjjuezgfkz3w,1,44.6,101.4,2022-12-02T20:10:28.525Z,2022-12-05T05:33:51Z,3931623071,347,,3931623069,56,Back,3931623073,233,193,,,,,,,,,,,,,,,,2ykne43vtv8c00rvviyr3rre2,C. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626283,226,1,1,25,17,8xeuwzxnm7hdlbjjuezgfkz3w,1,50.9,100,2022-12-02T20:10:38.682Z,2022-12-05T05:33:55Z,3931623249,56,Back,3931623255,212,32.9,3931623247,107,,3931623253,141,72.6,3931623251,140,25.9,3931623259,1,,3931623257,213,3.8,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626301,227,1,1,25,21,8xeuwzxnm7hdlbjjuezgfkz3w,1,26.6,71.7,2022-12-02T20:10:43.091Z,2022-12-05T05:33:58Z,3931623379,213,4.8,3931623377,212,26.1,3931623371,56,Back,3934899295,178,,3931623373,140,28.0,3931623375,141,33.4,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626351,228,1,1,25,24,8xeuwzxnm7hdlbjjuezgfkz3w,1,28.7,32.7,2022-12-02T20:10:46.411Z,2022-12-05T05:34:01Z,3934899319,178,,3931623749,213,1.6,3931623747,212,22.1,3931623741,56,Back,3931623743,140,28.7,3931623745,141,65.2,,,,,,,5h89f4rz70l545xkozdp99ck5,A. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626367,229,1,1,25,32,8xeuwzxnm7hdlbjjuezgfkz3w,1,32,68.4,2022-12-02T20:10:53.502Z,2022-12-05T05:34:05Z,3931623829,56,Back,3931623831,140,29.0,3931623837,213,4.6,3934899345,178,,3931623835,212,20.0,3931623833,141,39.4,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489246781,903,67,1,25,33,8xeuwzxnm7hdlbjjuezgfkz3w,1,27.7,45,2022-12-02T20:10:55.171Z,2022-12-05T06:51:01Z,3934912495,233,1076,,,,,,,,,,,,,,,,,,,,,,5h89f4rz70l545xkozdp99ck5,A. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489246779,1076,67,1,25,33,dv9l02o316cd9hbkxaho2u12f,0,72.3,55,2022-12-02T20:10:55.172Z,2022-12-05T06:12:31Z,3934912499,233,903,,,,,,,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626767,237,1,1,25,33,8xeuwzxnm7hdlbjjuezgfkz3w,0,27.3,45.2,2022-12-02T20:10:55.176Z,2022-12-05T06:51:01Z,3934899425,178,,3934215975,141,45.2,3934215973,140,27.6,3934215979,213,0.0,3934215977,212,0.3,3931626167,56,Back,,,,,,,5h89f4rz70l545xkozdp99ck5,A. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626371,194,61,1,25,33,dv9l02o316cd9hbkxaho2u12f,1,69,66.1,2022-12-02T20:10:55.216Z,2022-12-05T05:34:19Z,3931623869,56,Center,3934899451,178,,,,,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489116795,703,59,1,25,36,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-12-02T20:10:57.523Z,2022-12-05T05:34:33Z,3934216609,56,Back,,,,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626395,230,12,1,25,36,8xeuwzxnm7hdlbjjuezgfkz3w,1,22.1,45.4,2022-12-02T20:10:57.536Z,2022-12-05T05:34:47Z,3931624013,213,1.4,3931624007,140,24.6,3931624009,141,72.4,3931624011,212,18.5,3931624005,56,Back,3934899565,178,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626407,231,1,1,25,38,8xeuwzxnm7hdlbjjuezgfkz3w,1,24.6,72.4,2022-12-02T20:11:00.301Z,2022-12-05T05:35:01Z,3931624077,212,16.5,3931624079,213,6.1,3931624071,56,Back,3934899609,178,,3931624073,140,40.1,3931624075,141,68.7,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626409,232,61,1,25,40,8xeuwzxnm7hdlbjjuezgfkz3w,0,40.1,68.7,2022-12-02T20:11:01.470Z,2022-12-05T05:35:07Z,3934899651,178,,3931624083,56,Back,,,,,,,,,,,,,,,,,,,ncyqchqipvfl6nhgecnw3giy,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626411,195,49,1,25,41,dv9l02o316cd9hbkxaho2u12f,1,61.6,22.1,2022-12-02T20:11:03.304Z,2022-12-05T05:35:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626415,196,1,1,25,42,dv9l02o316cd9hbkxaho2u12f,1,62.4,14.4,2022-12-02T20:11:04.248Z,2022-12-05T05:35:17Z,3931624115,141,11.4,3931624113,140,73.0,3934899687,178,,3931624111,56,Right,3931624119,213,6.1,3931624117,212,11.3,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626451,197,1,1,25,44,dv9l02o316cd9hbkxaho2u12f,1,69.8,7.7,2022-12-02T20:11:05.946Z,2022-12-05T05:35:22Z,3934899721,178,,3931624311,141,10.8,3931624309,140,85.5,3931624307,56,Right,3931624315,213,0.1,3931624313,212,16.6,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489246895,1083,43,1,25,46,dv9l02o316cd9hbkxaho2u12f,1,0,0,2022-12-02T20:11:08.045Z,2022-12-05T06:14:23Z,3934912953,233,915,3934913013,144,67,,,,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489246893,915,43,1,25,46,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-12-02T20:11:08.046Z,2022-12-05T06:14:23Z,3934913011,144,67,3934912957,233,1083,,,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626461,198,1,1,25,50,dv9l02o316cd9hbkxaho2u12f,0,92.9,8.8,2022-12-02T20:11:12.305Z,2022-12-05T05:35:25Z,3931624361,141,12.3,3931624365,213,1.9,3931624357,56,Right,3931624359,140,92.0,3931624363,212,2.6,3934899757,178,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626469,233,8,1,25,51,8xeuwzxnm7hdlbjjuezgfkz3w,1,6.3,88.4,2022-12-02T20:11:12.539Z,2022-12-05T05:35:29Z,3934219241,385,,3934899795,178,,3931624381,56,Back,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626607,199,5,1,25,52,dv9l02o316cd9hbkxaho2u12f,1,95,-2,2022-12-02T20:11:13.575Z,2022-12-05T05:35:32Z,3931625225,347,,3931625223,56,Right,3931625661,233,234,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488626637,234,5,1,25,52,8xeuwzxnm7hdlbjjuezgfkz3w,0,5,102,2022-12-02T20:11:13.575Z,2022-12-05T05:35:32Z,3931625393,56,Back,3931625395,347,,3931625681,233,199,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
