id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2518458467,457,74,2,52,56,dmz37633qbsvl7gncq5s51yjw,1,81.5,4.6,2023-03-11T16:12:50.850Z,2023-03-14T13:02:16Z,4097791659,178,,4088963991,233,446,4088963857,285,,4088963855,56,Right,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458535,458,49,2,52,56,dmz37633qbsvl7gncq5s51yjw,1,74.1,4.3,2023-03-11T16:12:51.427Z,2023-03-14T13:02:54Z,,,,,,,,,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458655,459,1,2,52,58,dmz37633qbsvl7gncq5s51yjw,1,74.1,4.3,2023-03-11T16:12:53.201Z,2023-03-14T13:03:00Z,4088964807,140,77.0,4097792683,178,,4088964805,56,Right,4088964817,213,1.3,4088964815,212,10.6,4088964811,141,19.2,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458739,460,1,2,53,1,dmz37633qbsvl7gncq5s51yjw,1,90.7,18,2023-03-11T16:12:56.429Z,2023-03-14T13:03:10Z,4088970509,210,15,4088965303,212,9.2,4088965293,140,90.9,4088965309,213,1.5,4097792801,178,,4088965299,141,31.5,4088965291,56,Center,4088970511,154,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2518458749,461,15,2,53,4,dmz37633qbsvl7gncq5s51yjw,1,89.7,39.8,2023-03-11T16:12:58.625Z,2023-03-14T13:03:10Z,4088970581,103,19,4088970579,102,49.1,4088965353,56,Center,4096036469,17,,4088970583,146,92.8,4088968371,82,,4088970575,55,460,4089446787,78,,4lws9jepuxzs33zbt3w1ff9ih,S. Tracey,4088968361,20,,4088965345,22,4088970587,230,98.8,4088970585,147,42.6,4088968507,233,,,4097792885,178,,4088970589,231,48.9,447,4088970571,29,,4088970573,154,,,,,,,
2518458715,447,10,2,53,4,8w89tsles26jm12aoelwvlttt,1,7.7,59.4,2023-03-11T16:12:58.790Z,2023-03-14T13:03:13Z,4088968549,233,461,4097792981,178,,4088965177,94,,4088965179,56,Back,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458773,448,49,2,53,5,8w89tsles26jm12aoelwvlttt,1,14.9,86.8,2023-03-11T16:13:00.421Z,2023-03-14T13:03:22Z,,,,,,,,,,,,,,,,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458845,449,3,2,53,7,8w89tsles26jm12aoelwvlttt,1,19.4,85.9,2023-03-11T16:13:02.030Z,2023-03-14T13:03:27Z,4097793341,178,,4088965829,285,,4096043209,464,,4088966015,233,462,4088965827,56,Back,,,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458851,462,45,2,53,7,dmz37633qbsvl7gncq5s51yjw,0,80.6,14.1,2023-03-11T16:13:02.030Z,2023-03-14T13:03:28Z,4088965865,56,Right,4088965867,286,,4088966037,233,449,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518459121,450,1,2,53,8,8w89tsles26jm12aoelwvlttt,1,22.8,77.9,2023-03-11T16:13:03.476Z,2023-03-14T13:03:35Z,4088967359,212,8.8,4097793487,178,,4088967355,140,25.1,4088967357,141,65.5,4088967353,56,Back,4088967361,213,5.0,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519793077,811,3,2,53,10,8w89tsles26jm12aoelwvlttt,1,35.1,59.4,2023-03-11T16:13:05.493Z,2023-03-14T13:03:41Z,4097793597,178,,4096044497,464,,4096044389,286,,4096253673,233,850,4096044387,56,Back,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519793079,850,45,2,53,10,dmz37633qbsvl7gncq5s51yjw,0,64.9,40.6,2023-03-11T16:13:05.493Z,2023-03-14T13:03:41Z,4096044397,285,,4096044395,56,Center,4096253677,233,811,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518459129,451,4,2,53,15,8w89tsles26jm12aoelwvlttt,1,26,66,2023-03-11T16:13:09.756Z,2023-03-14T13:03:44Z,4088967407,56,Back,4088967405,295,,4088967409,152,,4088967687,233,463,4088967411,285,,4088967403,13,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518459167,463,4,2,53,15,dmz37633qbsvl7gncq5s51yjw,0,74,34,2023-03-11T16:13:09.757Z,2023-03-14T13:03:44Z,4088967715,233,451,4088967581,13,,4088967587,56,Center,4097793705,178,,4088967591,152,,4088967583,295,,4088967595,286,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460513,452,1,2,53,51,8w89tsles26jm12aoelwvlttt,1,29.8,61.1,2023-03-11T16:13:46.274Z,2023-03-14T13:03:47Z,4088974709,213,0.6,4088974699,152,,4088974713,1,,4088974695,5,,4088974707,212,41.3,4088974697,155,,4088974705,141,94.1,4088974701,56,Left,32sqctjujedqsab4xwy1pwlbd,J. Cumming,4097793795,178,,4088974703,140,,,,,,,,,62.8,,,,,,,,,,,,,,,,,,,,
2518460543,453,1,2,53,54,8w89tsles26jm12aoelwvlttt,0,62.8,94.2,2023-03-11T16:13:48.974Z,2023-03-14T13:03:51Z,4088974861,140,66.0,4097793857,388,,4088974865,212,11.8,4088974867,213,5.0,4088974857,3,,4088974859,56,Center,4088974863,141,77.6,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460597,464,44,2,53,56,dmz37633qbsvl7gncq5s51yjw,1,33.4,25.9,2023-03-11T16:13:51.449Z,2023-03-14T14:15:33Z,4088975177,233,454,4088975145,56,Back,4088975147,285,,,,,,,,,,,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460567,454,44,2,53,56,8w89tsles26jm12aoelwvlttt,0,66.6,74.1,2023-03-11T16:13:51.450Z,2023-03-14T13:03:55Z,4088974967,286,,4088975279,233,464,4088974965,56,Center,,,,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460695,465,1,2,53,56,dmz37633qbsvl7gncq5s51yjw,1,32.7,29.4,2023-03-11T16:13:51.508Z,2023-03-14T14:15:33Z,4088975659,212,8.9,4088975653,56,Back,4088975661,213,5.7,4088975655,140,39.9,4097793987,388,,4088975657,141,22.4,4088975651,3,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460727,466,1,2,53,58,dmz37633qbsvl7gncq5s51yjw,0,39.9,22.4,2023-03-11T16:13:53.106Z,2023-03-14T13:04:07Z,4088975773,140,54.7,4088975771,56,Center,4097794195,388,,4088975779,213,0.3,4088975775,141,29.1,4088975769,155,,4088975777,212,16.2,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460791,455,1,2,54,0,8w89tsles26jm12aoelwvlttt,0,51.2,73.2,2023-03-11T16:13:54.951Z,2023-03-14T13:04:10Z,4088976195,212,24.0,4088976183,56,Left,4097794293,178,,4088976191,141,83.9,4088976201,213,0.3,4088976179,155,,4088976189,140,73.0,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460881,467,1,2,54,3,dmz37633qbsvl7gncq5s51yjw,1,32.9,24.6,2023-03-11T16:13:57.627Z,2023-03-14T13:04:19Z,4088976683,141,17.3,4088976679,56,Back,4088976687,213,5.8,4088976685,212,11.6,4097794509,178,,4088976677,3,,4088976681,140,42.9,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460893,468,49,2,54,4,dmz37633qbsvl7gncq5s51yjw,1,42.9,17.3,2023-03-11T16:13:58.552Z,2023-03-14T13:04:21Z,,,,,,,,,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461083,469,1,2,54,4,dmz37633qbsvl7gncq5s51yjw,1,42.9,17.3,2023-03-11T16:13:59.479Z,2023-03-14T13:04:25Z,4097794671,178,,4088977743,56,Right,4088977739,157,,4088977777,213,0.1,4088977775,212,18.4,4088977779,1,,4088977745,140,60.4,4088977747,141,19.2,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518543877,833,1,2,54,6,dmz37633qbsvl7gncq5s51yjw,0,55.4,21.6,2023-03-11T16:14:00.702Z,2023-03-14T13:04:32Z,4089419553,3,,4089419561,212,10.1,4097794857,388,,4089419559,141,32.5,4089419563,213,2.3,4089419555,56,Back,4089419557,140,48.9,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461033,456,1,2,54,7,8w89tsles26jm12aoelwvlttt,1,52.8,60.6,2023-03-11T16:14:02.324Z,2023-03-14T13:05:13Z,4097795809,388,,4088977471,141,68.8,4088977465,3,,4088977479,213,1.0,4088977467,56,Center,4088977477,212,6.7,4088977469,140,56.3,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461051,457,49,2,54,9,8w89tsles26jm12aoelwvlttt,1,56.3,68.8,2023-03-11T16:14:03.874Z,2023-03-14T13:05:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461165,458,1,2,54,9,8w89tsles26jm12aoelwvlttt,0,56.3,68.8,2023-03-11T16:14:03.945Z,2023-03-14T13:05:22Z,4088978113,141,29.2,4097795997,178,,4088981103,157,,4088978109,56,Center,4088978111,140,73.5,4088978119,1,,4088978115,212,32.4,4088978117,213,5.3,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461109,470,1,2,54,11,dmz37633qbsvl7gncq5s51yjw,0,60.4,19.2,2023-03-11T16:14:06.424Z,2023-03-14T15:09:01Z,4088977887,3,,4088977893,140,55.2,4088977897,212,6.3,4088977895,141,23.9,4097798169,388,,4088977899,213,2.6,4088977891,56,Center,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461245,471,49,2,54,14,dmz37633qbsvl7gncq5s51yjw,1,26.8,69.3,2023-03-11T16:14:08.752Z,2023-03-14T13:07:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520150225,1455,83,2,54,16,8w89tsles26jm12aoelwvlttt,1,73.1,14.4,2023-03-11T16:14:10.861Z,2023-03-14T14:44:35Z,4097958389,399,134382,,,,,,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520150301,1456,83,2,54,17,8w89tsles26jm12aoelwvlttt,1,72.4,12,2023-03-11T16:14:12.229Z,2023-03-14T14:44:54Z,4097958905,399,134382,,,,,,,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461497,472,1,2,54,17,dmz37633qbsvl7gncq5s51yjw,0,28.5,87.4,2023-03-11T16:14:12.323Z,2023-03-14T13:07:44Z,4088979687,212,2.6,4088979749,286,,4088979685,141,89.3,4088979689,213,0.5,4088979681,56,Back,4088979745,233,459,4088979683,140,30.6,4097798899,178,,9c3iyi7y3hdraso115kxmd87p,L. Jones,4088979743,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461443,459,74,2,54,17,8w89tsles26jm12aoelwvlttt,1,68.2,4.6,2023-03-11T16:14:12.359Z,2023-03-14T13:07:53Z,4088979459,56,Right,4097799025,178,,4088979461,285,,4088979831,233,472,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461523,460,5,2,54,18,8w89tsles26jm12aoelwvlttt,0,67.6,-2,2023-03-11T16:14:12.746Z,2023-03-14T13:08:00Z,4088979845,56,Right,4088979847,347,,4088981823,233,473,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461873,473,5,2,54,18,dmz37633qbsvl7gncq5s51yjw,1,32.4,102,2023-03-11T16:14:12.746Z,2023-03-14T13:08:00Z,4088981677,56,Back,4088981679,347,,4088981773,233,460,,,,,,,,,,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462057,474,1,2,54,34,dmz37633qbsvl7gncq5s51yjw,1,31,100,2023-03-11T16:14:29.478Z,2023-03-14T13:08:08Z,4088982689,213,4.9,4088982677,107,,4088982681,140,32.6,4088982679,56,Back,4088982687,212,8.5,4088982685,141,89.6,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462121,475,1,2,54,35,dmz37633qbsvl7gncq5s51yjw,1,32.6,89.6,2023-03-11T16:14:30.268Z,2023-03-14T13:08:15Z,4088982991,141,91.1,4097799419,178,,4088982995,213,3.0,4088982989,140,24.3,4088982993,212,8.8,4088982987,56,Back,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462243,476,1,2,54,37,dmz37633qbsvl7gncq5s51yjw,1,24.3,91.1,2023-03-11T16:14:32.059Z,2023-03-14T13:08:18Z,4088983587,141,54.2,4088983585,140,8.2,4088983589,212,30.3,4088983583,56,Back,4097799465,178,,4088983591,213,4.1,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462287,477,1,2,54,40,dmz37633qbsvl7gncq5s51yjw,0,5,62.9,2023-03-11T16:14:35.160Z,2023-03-14T13:08:20Z,4088983799,141,86.3,4088983805,213,0.7,4097799519,178,,4088983797,140,22.4,4088983801,212,24.2,4088983795,56,Back,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462299,461,49,2,54,42,8w89tsles26jm12aoelwvlttt,1,78.6,10.7,2023-03-11T16:14:36.919Z,2023-03-14T13:08:24Z,,,,,,,,,,,,,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462575,462,1,2,54,44,8w89tsles26jm12aoelwvlttt,1,84,14.4,2023-03-11T16:14:39.076Z,2023-03-14T13:08:27Z,4088985133,212,19.7,4097799641,178,,4088985129,140,73.9,4088985135,213,2.1,4088985131,141,38.9,4088985127,56,Center,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462671,463,1,2,54,48,8w89tsles26jm12aoelwvlttt,1,75.8,35.2,2023-03-11T16:14:42.807Z,2023-03-14T13:08:35Z,4088985697,56,Right,4088985705,213,5.6,4088985699,140,94.9,4088985701,141,12.8,4088985703,212,25.2,4097799737,178,,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462779,464,1,2,54,52,8w89tsles26jm12aoelwvlttt,1,94.9,12.8,2023-03-11T16:14:46.547Z,2023-03-14T13:08:41Z,4088986289,56,Right,4088986293,141,14.3,4088986291,140,85.4,4097799809,178,,4088986295,212,10.0,4088986297,213,3.0,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462831,465,1,2,54,54,8w89tsles26jm12aoelwvlttt,1,90.3,15.8,2023-03-11T16:14:49.436Z,2023-03-14T13:08:48Z,4088986653,212,7.7,4088986649,140,86.0,4088986647,56,Right,4088986655,213,4.1,4097799883,178,,4088986651,141,6.7,,,,,,,299g43uwcj4dblia1bihagmol,N. Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462885,466,1,2,54,56,8w89tsles26jm12aoelwvlttt,0,86,6.7,2023-03-11T16:14:50.791Z,2023-03-14T13:08:52Z,4096049503,223,,4088986913,155,,4088986921,212,20.9,4088986923,213,1.4,4096049505,72,,4088986915,56,Center,4097799963,178,,4088986917,140,89.3,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,4088986911,2,,4088986919,141,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,
2518462959,478,12,2,54,57,dmz37633qbsvl7gncq5s51yjw,1,13.3,64.2,2023-03-11T16:14:51.802Z,2023-03-14T13:08:56Z,4088987391,15,,4097800027,388,,4088987339,56,Back,4088987351,213,0.1,4088987349,212,21.6,4088987341,140,33.8,4088987345,141,66.7,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518463021,467,1,2,54,59,8w89tsles26jm12aoelwvlttt,1,65,38.9,2023-03-11T16:14:53.962Z,2023-03-14T13:09:05Z,4088987663,56,Center,4088987667,141,45.5,4097800189,388,,4088987665,140,65.3,4088987671,213,1.5,4088987669,212,4.5,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518463099,468,1,2,55,0,8w89tsles26jm12aoelwvlttt,1,65.3,45.5,2023-03-11T16:14:55.135Z,2023-03-14T13:09:15Z,4088988041,56,Center,4088988049,213,5.2,4088988045,141,32.2,4088988043,140,69.6,4097800431,178,,4088988047,212,10.1,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518463225,469,1,2,55,2,8w89tsles26jm12aoelwvlttt,1,67.7,33.9,2023-03-11T16:14:57.441Z,2023-03-14T13:09:18Z,4088988713,141,63.4,4088988709,56,Center,4088988715,212,20.1,4088988717,213,1.5,4097800521,178,,4088988711,140,68.4,,,,,,,s2phyy6eoysnxu96rw2ivnx1,S. Kaikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518463303,470,1,2,55,4,8w89tsles26jm12aoelwvlttt,1,68.4,63.4,2023-03-11T16:14:59.362Z,2023-03-14T13:09:24Z,4097800669,178,,4088989109,212,6.5,4088989105,140,62.2,4088989107,141,63.9,4088989111,213,3.1,4088989103,56,Center,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518463543,471,1,2,55,7,8w89tsles26jm12aoelwvlttt,1,65.1,65.2,2023-03-11T16:15:01.765Z,2023-03-14T13:09:29Z,4088990275,212,29.6,4088990277,213,0.8,4088990269,140,84.6,4088990265,56,Left,4088990273,141,96.6,4097800787,178,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518463845,472,1,2,55,13,8w89tsles26jm12aoelwvlttt,1,87.1,95.6,2023-03-11T16:15:07.800Z,2023-03-14T13:09:36Z,4088991791,212,13.1,4088993165,210,15,4088991783,140,74.7,4097800861,178,,4088991779,56,Left,4088991793,213,3.3,4088991785,141,92.9,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2518463861,473,15,2,55,18,8w89tsles26jm12aoelwvlttt,1,69.8,58.5,2023-03-11T16:15:13.016Z,2023-03-14T13:09:37Z,4088993333,233,480,4096050287,76,,4097800953,178,,4088993193,55,472,4088993209,215,,4088993191,29,,4088991983,20,,4088991847,22,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,4088993203,103,5.7,4088993199,102,4088991849,18,,4088993211,146,97.7,4088993213,147,53.0,,4088991851,56,Center,,,,50.4,,,,,,,,,,,,
2518464007,480,10,2,55,19,dmz37633qbsvl7gncq5s51yjw,1,1.8,50.4,2023-03-11T16:15:14.328Z,2023-03-14T13:09:42Z,4088992565,56,Back,4088992761,233,473,4096050293,377,,4088992561,178,,4088992559,177,,4088992563,182,,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518463999,479,52,2,55,19,dmz37633qbsvl7gncq5s51yjw,1,1.8,50.4,2023-03-11T16:15:14.447Z,2023-03-14T13:09:47Z,4097801213,178,,4096050345,377,,,,,,,,,,,,,,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464169,481,1,2,55,23,dmz37633qbsvl7gncq5s51yjw,0,11.7,48.2,2023-03-11T16:15:17.727Z,2023-03-14T13:09:51Z,4088993389,1,,4088993375,140,65.9,4088993367,199,,4088993387,213,0,4088993379,141,48.2,4088993371,56,Center,4088993383,212,56.9,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464241,474,1,2,55,26,8w89tsles26jm12aoelwvlttt,1,28.9,49,2023-03-11T16:15:21.020Z,2023-03-14T13:10:01Z,4088993773,56,Back,4097801563,178,,4088993783,141,71.8,4088993769,3,,4088993789,213,1.0,4088993777,140,37.6,4088993787,212,18.0,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464251,475,49,2,55,28,8w89tsles26jm12aoelwvlttt,1,37.6,71.8,2023-03-11T16:15:23.280Z,2023-03-14T13:10:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464315,476,1,2,55,29,8w89tsles26jm12aoelwvlttt,1,42.4,73.5,2023-03-11T16:15:24.504Z,2023-03-14T13:10:44Z,4097802521,178,,4088994093,140,41.7,4088994089,56,Back,4088994107,212,13.8,4088994113,213,1.6,4088994099,141,93.8,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464327,477,1,2,55,31,8w89tsles26jm12aoelwvlttt,1,41.7,93.8,2023-03-11T16:15:25.928Z,2023-03-14T13:10:48Z,4088994173,140,54.2,4097802591,178,,4088994175,141,85.0,4088994181,213,5.9,4088994177,212,14.4,4088994171,56,Left,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464387,478,1,2,55,32,8w89tsles26jm12aoelwvlttt,1,54.2,85,2023-03-11T16:15:26.791Z,2023-03-14T13:10:52Z,4088994469,141,75.0,4097802725,178,,4088994471,212,16.6,4088994465,140,39.8,4088994457,56,Back,4088994473,213,3.6,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464539,479,1,2,55,34,8w89tsles26jm12aoelwvlttt,1,39.7,75,2023-03-11T16:15:28.657Z,2023-03-14T13:10:56Z,4088995231,140,44.5,4088995239,1,,4088995235,212,34.6,4088995229,56,Back,4088995233,141,24.7,4097802833,178,,4088995237,213,4.9,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464697,480,1,2,55,38,8w89tsles26jm12aoelwvlttt,1,51.2,19.4,2023-03-11T16:15:32.880Z,2023-03-14T13:11:00Z,4088996063,141,3.4,4088996059,56,Right,4088996067,213,5.6,4088996065,212,17.9,4097802957,178,,4088996061,140,64.7,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464781,481,1,2,55,43,8w89tsles26jm12aoelwvlttt,1,70.2,10.6,2023-03-11T16:15:38.376Z,2023-03-14T13:11:03Z,4088996497,56,Center,4088996505,213,0.7,4088996503,212,19.7,4097803027,178,,4088996499,140,84.3,4088996501,141,29.7,,,,,,,s2phyy6eoysnxu96rw2ivnx1,S. Kaikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464793,482,1,2,55,45,8w89tsles26jm12aoelwvlttt,0,87.6,29.2,2023-03-11T16:15:39.957Z,2023-03-14T13:11:08Z,4088996733,233,482,4097803151,178,,4088996737,286,,4088996559,56,Center,4088996731,236,,4088996567,213,1.0,4088996565,212,2.1,4088996561,140,88.6,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,4088996563,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
