id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2486695371,179,1,1,23,30,5g1fnexeromjl0lvnxp8hpnhi,1,27.4,9.2,2022-11-19T15:24:34.097Z,2022-11-22T06:16:32Z,3921423641,140,46.5,3921423639,56,Back,3921423643,141,1.6,3923818571,178,,3921423649,213,6.0,3921423645,212,20.7,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695407,180,1,1,23,32,5g1fnexeromjl0lvnxp8hpnhi,1,47.1,1.7,2022-11-19T15:24:36.286Z,2022-11-22T06:16:35Z,3923818597,178,,3921423825,140,27.6,3921423829,212,20.8,3921423827,141,7.0,3921423823,56,Back,3921423831,213,3.0,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695429,181,1,1,23,33,5g1fnexeromjl0lvnxp8hpnhi,1,27.6,7,2022-11-19T15:24:37.547Z,2022-11-22T06:17:04Z,3921423941,56,Center,3923818981,178,,3921423945,141,21.9,3921423943,140,52.7,3921423947,212,28.2,3921423949,213,0.4,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695477,182,1,1,23,35,5g1fnexeromjl0lvnxp8hpnhi,0,53.2,24.9,2022-11-19T15:24:39.025Z,2022-11-22T06:17:10Z,3921424191,212,14.0,3921424185,56,Right,3921424187,140,59.5,3921424193,213,5.2,3921424189,141,6.8,3923819051,178,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695491,185,8,1,23,35,8mbtyq0has0uu0565fm9t5cdo,1,39.9,95.1,2022-11-19T15:24:39.903Z,2022-11-22T06:46:01Z,3921424255,56,Back,3923619517,384,,3923819151,178,,,,,,,,,,,,,,,,,dt6qnodvlkioltvbbhn08tqs5,C. Borthwick-Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695513,186,61,1,23,36,8mbtyq0has0uu0565fm9t5cdo,0,43.2,93.6,2022-11-19T15:24:40.587Z,2022-11-22T06:17:23Z,3923819251,178,,3921424355,56,Back,,,,,,,,,,,,,,,,,,,2u29ogddmahu2ursn73e5yw9h,J. Dodoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695543,183,1,1,23,37,5g1fnexeromjl0lvnxp8hpnhi,1,47.9,11,2022-11-19T15:24:41.606Z,2022-11-22T06:17:43Z,3921424481,56,Back,3923819511,178,,3921424485,141,6.1,3921424489,213,3.7,3921424487,212,5.9,3921424483,140,43.3,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695585,184,1,1,23,39,5g1fnexeromjl0lvnxp8hpnhi,1,42.6,16.1,2022-11-19T15:24:43.023Z,2022-11-22T06:17:50Z,3923819609,178,,3921424715,141,48.0,3921424709,56,Back,3921424719,213,2.1,3921424713,140,31.3,3921424717,212,24.7,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695645,186,1,1,23,41,5g1fnexeromjl0lvnxp8hpnhi,1,26.3,51,2022-11-19T15:24:45.832Z,2022-11-22T06:17:58Z,3921425065,141,81.1,3921425069,213,1.2,3921425061,56,Back,3921425067,212,21.6,3921425063,140,32.8,3923819767,178,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695591,185,43,1,23,42,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-11-19T15:24:46.596Z,2022-11-21T19:25:23Z,3923619757,144,49,,,,,,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695745,187,1,1,23,44,5g1fnexeromjl0lvnxp8hpnhi,1,34.4,84.2,2022-11-19T15:24:48.604Z,2022-11-22T06:18:01Z,3921425529,140,56.2,3921425527,56,Left,3923819819,178,,3921425531,141,82.9,3921425533,212,22.9,3921425535,213,6.2,,,,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695805,188,1,1,23,49,5g1fnexeromjl0lvnxp8hpnhi,1,61.7,53,2022-11-19T15:24:53.118Z,2022-11-22T06:18:06Z,3921425773,213,4.1,3923819903,178,,3921425767,140,55.5,3921425763,56,Center,3921425769,141,38.9,3921425771,212,11.6,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695827,189,1,1,23,51,5g1fnexeromjl0lvnxp8hpnhi,0,55.5,38.9,2022-11-19T15:24:54.984Z,2022-11-22T06:18:10Z,3921425893,212,9.9,3921425883,56,Center,3921425887,141,28.9,3923819955,178,,3921425895,213,5.5,3921425885,140,62.3,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695847,187,8,1,23,51,8mbtyq0has0uu0565fm9t5cdo,1,33,69.7,2022-11-19T15:24:55.579Z,2022-11-22T06:18:22Z,3923820087,178,,3921425963,56,Back,3923620035,384,,,,,,,,,,,,,,,,,2u29ogddmahu2ursn73e5yw9h,J. Dodoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695867,188,44,1,23,53,8mbtyq0has0uu0565fm9t5cdo,1,22.6,56.6,2022-11-19T15:24:57.408Z,2022-11-22T07:06:30Z,3921430107,233,194,3921426059,56,Back,3921426061,285,,,,,,,,,,,,,,,,,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696523,194,44,1,23,53,5g1fnexeromjl0lvnxp8hpnhi,0,77.4,43.4,2022-11-19T15:24:57.409Z,2022-11-22T06:18:29Z,3921430157,233,188,3921429499,286,,3921429497,56,Center,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695877,189,1,1,23,53,8mbtyq0has0uu0565fm9t5cdo,0,21.5,62.9,2022-11-19T15:24:57.454Z,2022-11-22T07:06:30Z,3921426099,140,27.6,3921426103,212,6.4,3921426097,56,Back,3921426095,3,,3921426105,213,6.2,3921426101,141,62.3,3923820233,388,,,,,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487110593,824,61,1,23,54,5g1fnexeromjl0lvnxp8hpnhi,0,69.1,43.2,2022-11-19T15:24:58.158Z,2022-11-22T06:18:41Z,3923820321,178,,3923621063,56,Center,,,,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487151739,848,67,1,23,55,8mbtyq0has0uu0565fm9t5cdo,1,28.7,54.9,2022-11-19T15:24:58.954Z,2022-11-22T07:06:31Z,3923840739,233,1041,,,,,,,,,,,,,,,,,,,,,,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487151735,1041,67,1,23,55,5g1fnexeromjl0lvnxp8hpnhi,0,71.3,45.1,2022-11-19T15:24:58.955Z,2022-11-22T06:47:41Z,3923840757,233,848,,,,,,,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695917,190,1,1,23,55,8mbtyq0has0uu0565fm9t5cdo,0,26.1,54,2022-11-19T15:24:58.974Z,2022-11-22T07:06:31Z,3921426301,56,Back,3923620891,286,,3923620797,140,29.2,3923820457,178,,3923620803,213,0.0,3923620889,236,,3923621385,233,190,3923620801,212,3.3,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,3923620799,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695905,190,74,1,23,55,5g1fnexeromjl0lvnxp8hpnhi,1,73.6,44.3,2022-11-19T15:24:58.975Z,2022-11-22T06:19:09Z,3923620687,285,,3923621399,233,190,3921426237,56,Center,3923820505,178,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487110715,825,1,1,23,56,5g1fnexeromjl0lvnxp8hpnhi,1,76.3,44.4,2022-11-19T15:25:00.154Z,2022-11-22T06:19:45Z,3923621671,212,4.4,3923621665,56,Center,3923621667,140,76.7,3923821141,178,,3923621669,141,38.0,3923621673,213,4.8,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695965,191,50,1,23,57,5g1fnexeromjl0lvnxp8hpnhi,1,80,35.4,2022-11-19T15:25:00.930Z,2022-11-22T06:19:49Z,3921426755,233,191,3921426539,286,,3921426535,56,Center,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695989,191,7,1,23,57,8mbtyq0has0uu0565fm9t5cdo,1,20,64.6,2022-11-19T15:25:01.269Z,2022-11-22T06:19:55Z,3921426695,233,191,3921426645,285,,3923621809,385,,3921426643,56,Back,3923821247,178,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487110753,826,61,1,23,57,5g1fnexeromjl0lvnxp8hpnhi,1,85.3,44.4,2022-11-19T15:25:01.387Z,2022-11-22T06:20:00Z,3923621909,56,Center,3923821299,178,,,,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486695993,192,52,1,23,59,8mbtyq0has0uu0565fm9t5cdo,1,8.8,57,2022-11-19T15:25:03.319Z,2022-11-22T06:20:03Z,3923621959,376,,3923821347,389,,,,,,,,,,,,,,,,,,,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696167,193,1,1,24,2,8mbtyq0has0uu0565fm9t5cdo,1,9.4,51.6,2022-11-19T15:25:06.799Z,2022-11-22T06:20:07Z,3921427593,56,Back,3921427597,141,26.2,3921427595,140,17.6,3921427601,212,19.3,3921427591,123,,3923821397,178,,3921427605,213,5.2,,,,3yamg9wboimwxyklpekdxgxxx,B. Garratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696185,194,1,1,24,8,8mbtyq0has0uu0565fm9t5cdo,0,22,8.9,2022-11-19T15:25:12.578Z,2022-11-22T06:20:11Z,3921427945,233,192,3921427949,286,,3921427697,140,26.5,3921427693,155,,3921427701,212,4.7,3921427943,236,,3921427703,213,6.2,3921427695,56,Back,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,3923821447,178,,3921427699,141,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696223,192,74,1,24,8,5g1fnexeromjl0lvnxp8hpnhi,1,74.9,91.5,2022-11-19T15:25:12.618Z,2022-11-22T06:20:14Z,3921427979,233,194,3921427863,56,Left,3921427865,285,,3923821483,178,,,,,,,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696273,193,5,1,24,9,5g1fnexeromjl0lvnxp8hpnhi,0,73.8,101.5,2022-11-19T15:25:13.817Z,2022-11-22T06:20:22Z,3921428465,233,195,3921428145,347,,3921428143,56,Left,,,,,,,,,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696319,195,5,1,24,9,8mbtyq0has0uu0565fm9t5cdo,1,26.2,-1.5,2022-11-19T15:25:13.817Z,2022-11-22T06:20:23Z,3921428365,347,,3921428413,233,193,3921428359,56,Back,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696353,196,1,1,24,12,8mbtyq0has0uu0565fm9t5cdo,1,26.1,0,2022-11-19T15:25:16.749Z,2022-11-22T06:20:26Z,3921428581,107,,3921428591,212,20.1,3921428593,213,1.8,3921428589,141,26.8,3921428587,140,21.8,3921428585,56,Back,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696483,197,1,1,24,17,8mbtyq0has0uu0565fm9t5cdo,1,26.8,30.7,2022-11-19T15:25:20.977Z,2022-11-22T06:20:30Z,3923821695,178,,3921429271,212,29.0,3921429273,213,1.8,3921429267,140,21.7,3921429269,141,72.6,3921429265,56,Back,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696567,198,1,1,24,24,8mbtyq0has0uu0565fm9t5cdo,1,21.6,66.4,2022-11-19T15:25:28.896Z,2022-11-22T06:20:33Z,3921429805,212,20.6,3921429791,56,Back,3923821721,178,,3921429807,213,3.9,3921429795,140,7.2,3921429801,141,45.8,,,,,,,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696649,199,1,1,24,29,8mbtyq0has0uu0565fm9t5cdo,1,13.3,42.1,2022-11-19T15:25:33.292Z,2022-11-22T06:20:36Z,3921430245,140,63.4,3921430243,56,Left,3921430247,141,89.9,3921430249,212,61.8,3921430253,1,,3923622235,155,,3923821767,178,,3921430251,213,0.6,3yamg9wboimwxyklpekdxgxxx,B. Garratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696663,200,44,1,24,32,8mbtyq0has0uu0565fm9t5cdo,1,64.2,90.4,2022-11-19T15:25:36.119Z,2022-11-22T07:06:32Z,3921430319,56,Left,3921430497,233,195,3921430321,286,,,,,,,,,,,,,,,,,2u29ogddmahu2ursn73e5yw9h,J. Dodoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696685,195,44,1,24,32,5g1fnexeromjl0lvnxp8hpnhi,0,35.8,9.6,2022-11-19T15:25:36.120Z,2022-11-22T06:20:43Z,3921430565,233,200,3921430429,285,,3921430427,56,Back,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696841,201,1,1,24,32,8mbtyq0has0uu0565fm9t5cdo,1,63.4,89.9,2022-11-19T15:25:36.261Z,2022-11-22T07:06:32Z,3921431319,213,0.3,3921431315,141,97.5,3923821885,388,,3921431313,140,77.5,3921431317,212,15.7,3921431309,3,,3921431311,56,Left,,,,2u29ogddmahu2ursn73e5yw9h,J. Dodoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487111249,763,3,1,24,37,8mbtyq0has0uu0565fm9t5cdo,0,91.2,96.5,2022-11-19T15:25:41.164Z,2022-11-22T06:21:25Z,3923624953,56,Left,3923624957,465,,3923624959,467,4cyf8fcefkz6433g76okyd65m,3923624955,286,,3923822371,178,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696849,202,4,1,24,38,8mbtyq0has0uu0565fm9t5cdo,1,83.1,92.4,2022-11-19T15:25:42.387Z,2022-11-22T06:21:30Z,3921434041,295,,3921431385,13,,3921431389,56,Left,3921431393,152,,3921431401,286,,3921431751,233,197,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696923,197,4,1,24,38,5g1fnexeromjl0lvnxp8hpnhi,0,16.9,7.6,2022-11-19T15:25:42.388Z,2022-11-22T06:21:30Z,3923822445,178,,3921434189,295,,3921431763,233,202,3921431721,285,,3921431715,56,Back,3921431717,152,,3921431713,13,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486696755,196,43,1,24,39,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-11-19T15:25:43.515Z,2022-11-19T15:25:48Z,3921431193,144,50,3921430845,56,Back,3921430847,285,0,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697015,198,17,1,24,44,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-11-19T15:25:48.074Z,2022-11-22T06:21:34Z,3921432265,13,243,3921432263,393,,3921432261,31,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697775,203,1,1,25,34,8mbtyq0has0uu0565fm9t5cdo,1,86.2,95.1,2022-11-19T15:26:38.385Z,2022-11-22T06:21:41Z,3921436525,56,Center,3923627291,223,,3921436529,141,51.2,3921436517,2,,3923822553,178,,3923627293,20,,3921436527,140,90.8,3921436523,152,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,3921436531,212,30.2,3921436519,5,3921436521,155,,,3921436533,213,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697779,204,61,1,25,35,8mbtyq0has0uu0565fm9t5cdo,1,90.8,51.2,2022-11-19T15:26:39.765Z,2022-11-22T06:21:47Z,3921436541,56,Center,3923822629,178,,,,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487111835,827,12,1,25,36,5g1fnexeromjl0lvnxp8hpnhi,1,8.8,42.7,2022-11-19T15:26:40.594Z,2022-11-22T06:21:52Z,3923628041,212,35.1,3923628035,56,Back,3923628043,213,0.5,3923628037,140,37.4,3923628039,141,69.4,3923822689,178,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697921,205,2,1,25,42,8mbtyq0has0uu0565fm9t5cdo,1,54.6,29.7,2022-11-19T15:26:46.334Z,2022-11-22T06:21:57Z,3921437283,1,,3923822751,178,,3921438451,7,5n4yyffs5f8b7exry819c4xxx,3921437273,141,72.1,3921437265,56,Center,3921437269,140,85.9,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698193,200,55,1,25,42,5g1fnexeromjl0lvnxp8hpnhi,1,11.2,48.4,2022-11-19T15:26:46.335Z,2022-11-22T06:21:57Z,3923628677,189,,,,,,,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697953,206,43,1,25,46,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-11-19T15:26:50.066Z,2022-11-19T15:27:03Z,3921437435,56,Center,3921437441,212,17.2,3921437439,141,54.5,3921438627,144,1,3921437437,140,97.6,3921437433,3,0,3921437443,213,5.5,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486697961,199,43,1,25,48,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-11-19T15:26:52.036Z,2022-11-19T15:27:01Z,3921438435,144,52,,,,,,,,,,,,,,,,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698239,201,1,1,25,57,5g1fnexeromjl0lvnxp8hpnhi,1,11.2,48.4,2022-11-19T15:27:01.215Z,2022-11-22T06:22:02Z,3921438929,56,Back,3923822853,178,,3921438927,241,,3921438925,5,,3921438931,140,18.8,3921438935,212,16.0,3921438933,141,68.8,3921438937,213,1.0,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698279,202,1,1,26,1,5g1fnexeromjl0lvnxp8hpnhi,0,18.8,68.8,2022-11-19T15:27:05.118Z,2022-11-22T06:22:07Z,3923628787,155,,3921439165,212,56.2,3921439169,1,,3921439167,213,0.0,3921439163,141,70.9,3923822927,178,,3921439159,56,Center,3921439161,140,72.3,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698299,207,1,1,26,4,8mbtyq0has0uu0565fm9t5cdo,0,25.1,42.2,2022-11-19T15:27:08.537Z,2022-11-22T06:22:12Z,3921439239,56,Back,3921439237,3,,3921439257,213,1.5,3921439253,212,7.6,3921439249,141,53.3,3921439245,140,25.5,3923822995,388,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698363,208,43,1,26,6,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2022-11-19T15:27:10.523Z,2022-11-19T15:27:24Z,3921440717,144,1,3921439591,56,Back,3921439595,141,50.3,3921439593,140,25.9,3921439597,212,2.1,3921439599,213,4.9,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698337,203,61,1,26,6,5g1fnexeromjl0lvnxp8hpnhi,0,70.4,54.8,2022-11-19T15:27:10.590Z,2022-11-22T06:22:17Z,3921439495,56,Center,3923823071,178,,,,,,,,,,,,,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698393,209,1,1,26,7,8mbtyq0has0uu0565fm9t5cdo,1,22.7,49.7,2022-11-19T15:27:11.547Z,2022-11-22T06:22:26Z,3921439735,212,8.4,3921439737,213,5.9,3921439733,141,45.2,3923823195,178,,3921439731,140,30.2,3921439729,56,Back,,,,,,,5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698405,210,61,1,26,7,8mbtyq0has0uu0565fm9t5cdo,1,30.2,45.2,2022-11-19T15:27:11.705Z,2022-11-22T06:22:41Z,3921439779,56,Back,3923823411,178,,3923823409,21,,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698437,211,1,1,26,9,8mbtyq0has0uu0565fm9t5cdo,0,22.5,44.2,2022-11-19T15:27:13.124Z,2022-11-22T06:22:46Z,3923823481,178,,3921439945,212,49.4,3921439949,1,,3921439947,213,0.1,3921439943,141,50.4,3921439937,157,,3921439939,56,Center,3921439941,140,69.4,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698541,204,1,1,26,13,5g1fnexeromjl0lvnxp8hpnhi,1,30,53.4,2022-11-19T15:27:17.363Z,2022-11-22T06:22:49Z,3921440471,212,29.9,3921440467,140,3.7,3921440469,141,70.3,3921440465,56,Back,3923823527,178,,3921440473,213,2.7,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698591,205,1,1,26,17,5g1fnexeromjl0lvnxp8hpnhi,1,3.7,70.3,2022-11-19T15:27:21.045Z,2022-11-22T06:22:54Z,3921440771,213,1.1,3923823577,178,,3921440765,140,10.5,3921440769,212,16.2,3921440767,141,91.7,3921440763,56,Back,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486698619,206,1,1,26,21,5g1fnexeromjl0lvnxp8hpnhi,0,15.6,83.8,2022-11-19T15:27:25.065Z,2022-11-22T06:22:58Z,3921440921,212,31.9,3923823649,178,,3921440923,213,6.2,3921440917,140,45.9,3921440919,141,81.4,3921440915,56,Back,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487152385,880,67,1,26,22,8mbtyq0has0uu0565fm9t5cdo,1,52.6,20.9,2022-11-19T15:27:26.613Z,2022-11-22T07:06:33Z,3923843565,233,1093,,,,,,,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487152383,1093,67,1,26,22,5g1fnexeromjl0lvnxp8hpnhi,0,47.4,79.1,2022-11-19T15:27:26.614Z,2022-11-22T06:50:46Z,3923843579,233,880,,,,,,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
