id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId
2545097959,412,5,2,47,5,5g1fnexeromjl0lvnxp8hpnhi,0,93.4,-1.3,2023-05-07T12:05:16.124Z,2023-05-09T20:41:39Z,4258305629,56,Right,4258305633,347,,4258306647,233,380,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545098213,381,1,2,47,15,ejm092fnt9zoxbpuklzd52ji8,1,5.9,100,2023-05-07T12:05:25.842Z,2023-05-09T20:41:42Z,4258306731,107,,4261665169,189,,4258306733,56,Back,4258306741,213,5.5,4258306735,140,11.4,4258306739,212,8.3,4258306737,141,92.3,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545098241,382,1,2,47,17,ejm092fnt9zoxbpuklzd52ji8,1,15.2,91.4,2023-05-07T12:05:27.838Z,2023-05-09T20:41:48Z,4258306859,141,91.2,4258306857,140,3.4,4258306855,56,Back,4261665343,189,,4258306863,213,3.2,4265319817,178,,4258306861,212,12.4,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545098361,383,1,2,47,19,ejm092fnt9zoxbpuklzd52ji8,1,3.4,91.2,2023-05-07T12:05:29.645Z,2023-05-09T20:41:50Z,4261665357,189,,4258307437,213,0.2,4258307435,212,10.5,4258307429,56,Back,4265319841,178,,4258307433,141,94.1,4258307431,140,13.2,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545098395,384,1,2,47,22,ejm092fnt9zoxbpuklzd52ji8,0,15.2,93.8,2023-05-07T12:05:32.611Z,2023-05-09T20:41:54Z,4258307593,56,Center,4258307607,1,,4258307605,213,6.0,4258307589,155,,4258307603,212,55.3,4258307597,140,65.9,4265319883,178,,4258307601,141,71.7,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545098441,413,1,2,47,25,5g1fnexeromjl0lvnxp8hpnhi,0,29.1,33.4,2023-05-07T12:05:35.509Z,2023-05-09T20:42:02Z,4258307825,213,6.2,4258307823,212,8.6,4258307815,3,,4258307819,140,37.2,4258307817,56,Back,4265319989,388,,4258307821,141,31.8,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545098519,385,1,2,47,26,ejm092fnt9zoxbpuklzd52ji8,1,55.8,70.9,2023-05-07T12:05:37.139Z,2023-05-09T20:42:11Z,4258308153,140,61.4,4258308159,213,0.4,4258308155,141,74.2,4258308157,212,6.3,4258308149,3,,4258308151,56,Center,4265320115,388,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545098529,386,49,2,47,28,ejm092fnt9zoxbpuklzd52ji8,1,62,74.8,2023-05-07T12:05:39.149Z,2023-05-09T20:42:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545098565,387,1,2,47,29,ejm092fnt9zoxbpuklzd52ji8,1,62,74.8,2023-05-07T12:05:39.233Z,2023-05-09T20:42:19Z,4258308345,140,56.9,4258308349,141,69.9,4258308351,212,6.3,4265320205,388,,4258308353,213,3.7,4258308341,56,Center,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545098567,388,61,2,47,29,ejm092fnt9zoxbpuklzd52ji8,1,56.9,69.9,2023-05-07T12:05:39.488Z,2023-05-09T20:42:26Z,4265320265,21,,4265320267,178,,4258308357,56,Center,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546417743,1003,83,2,47,31,ejm092fnt9zoxbpuklzd52ji8,1,59.2,83,2023-05-07T12:05:41.360Z,2023-05-09T21:05:25Z,4265333571,399,135411,,,,,,,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545732813,630,3,2,47,32,5g1fnexeromjl0lvnxp8hpnhi,0,40.6,17.6,2023-05-07T12:05:43.164Z,2023-05-09T20:42:43Z,4261666955,467,4m9vn1q30f1c8ksiyxtei63ft,4261666953,464,,4265320503,178,,4261666949,56,Back,4261666951,286,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545098675,414,43,2,47,33,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-05-07T12:05:43.615Z,2023-05-07T12:14:21Z,4258308859,285,0,4258308857,56,Back,4258370629,144,7,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545098683,415,4,2,47,33,5g1fnexeromjl0lvnxp8hpnhi,1,29.8,15,2023-05-07T12:05:44.083Z,2023-05-09T20:42:49Z,4258308885,265,,4258308887,285,,4258308883,152,,4258308879,13,,4258308991,233,390,4258308881,56,Back,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545098701,390,4,2,47,33,ejm092fnt9zoxbpuklzd52ji8,0,70.2,85,2023-05-07T12:05:44.084Z,2023-05-09T20:42:49Z,4265320609,178,,4258308955,286,,4258308941,13,,4258308947,152,,4258308951,265,,4258309067,233,415,4258308943,56,Left,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545098637,389,43,2,47,34,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-05-07T12:05:45.024Z,2023-05-07T12:06:30Z,4258313719,144,7,4258308673,56,Center,4258308675,285,0,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545099083,416,1,2,47,47,5g1fnexeromjl0lvnxp8hpnhi,1,30.3,20.2,2023-05-07T12:05:58.044Z,2023-05-09T20:42:53Z,4258310807,213,2.0,4258310805,212,5.8,4261668237,189,,4258310803,141,28.1,4258310797,152,,4258310795,5,,4258310799,56,Back,4265320635,178,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,4258310801,140,,,,,,28.1,,,,,,,,,,,,,,,,,,,,,,,,
2545099209,417,1,2,47,53,5g1fnexeromjl0lvnxp8hpnhi,1,22.9,30.4,2023-05-07T12:06:03.599Z,2023-05-09T20:42:56Z,4258311433,155,,4265320675,178,,4258311441,212,46.8,4258311439,141,29.2,4258311437,140,67.5,4258311435,56,Center,4258311445,1,,4258311443,213,6.3,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,4261668279,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545099239,418,1,2,47,58,5g1fnexeromjl0lvnxp8hpnhi,1,70.6,17.6,2023-05-07T12:06:08.570Z,2023-05-09T20:43:03Z,4258311583,140,60.9,4258311589,213,3.6,4258311587,212,11.4,4258311585,141,10.1,4258311581,56,Right,4265320739,178,,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545099277,419,1,2,48,0,5g1fnexeromjl0lvnxp8hpnhi,1,60.9,9.5,2023-05-07T12:06:10.804Z,2023-05-09T20:43:06Z,4265320819,178,,4258311739,140,64.9,4258311735,56,Center,4258311751,213,1.3,4258311747,212,15.0,4258311743,141,30.6,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545099295,420,1,2,48,1,5g1fnexeromjl0lvnxp8hpnhi,0,64.9,30.6,2023-05-07T12:06:11.665Z,2023-05-09T20:43:15Z,4258311831,212,22.2,4265320953,178,,4258311825,56,Center,4258311829,141,33.0,4258311833,213,0.1,4258311827,140,86.0,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545099343,391,12,2,48,2,ejm092fnt9zoxbpuklzd52ji8,1,6.9,70.5,2023-05-07T12:06:12.862Z,2023-05-09T20:43:19Z,4258312067,140,21.8,4258312065,56,Back,4258312069,141,50.0,4258312071,212,21.0,4265321011,178,,4258312073,213,5.6,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545099349,392,61,2,48,3,ejm092fnt9zoxbpuklzd52ji8,1,21.8,49.6,2023-05-07T12:06:13.674Z,2023-05-09T20:43:24Z,4258312095,56,Back,4265321057,178,,,,,,,,,,,,,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545099373,421,15,2,48,4,5g1fnexeromjl0lvnxp8hpnhi,1,75.4,68,2023-05-07T12:06:15.129Z,2023-05-09T20:43:27Z,4258320549,328,,4258320545,215,,4261669571,78,,4258319459,20,,4258335047,233,394,4258320537,102,50.1,4258334957,146,99.1,4258334961,147,50.7,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,4258312225,22,4258312227,18,,4258312229,56,,Center,4265321123,178,,4258320541,103,4258320555,458,,,,,,,,,,,,,15.8,,,
2545099487,394,10,2,48,5,ejm092fnt9zoxbpuklzd52ji8,1,1.8,51,2023-05-07T12:06:15.986Z,2023-05-09T20:43:32Z,4258312733,176,,4258312739,56,Back,4258312737,182,,4258312735,178,,4258335105,233,421,4261669783,378,,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545099479,393,52,2,48,6,ejm092fnt9zoxbpuklzd52ji8,1,1.8,51,2023-05-07T12:06:16.403Z,2023-05-09T20:43:36Z,4261669959,378,,4265321203,178,,,,,,,,,,,,,,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545099965,395,1,2,48,26,ejm092fnt9zoxbpuklzd52ji8,0,15.2,39.5,2023-05-07T12:06:36.465Z,2023-05-09T20:43:40Z,4258315043,1,,4258315031,199,,4258315039,212,55.9,4258315037,141,25.5,4258315035,140,67.7,4258315041,213,6.1,4258315033,56,Center,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545100035,422,1,2,48,30,5g1fnexeromjl0lvnxp8hpnhi,1,23.1,73,2023-05-07T12:06:40.488Z,2023-05-09T20:43:45Z,4265321269,388,,4258315293,212,15.3,4258315283,56,Back,4258315289,141,61.7,4258315285,140,35.7,4258315297,213,5.8,4258315281,3,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545100045,423,44,2,48,33,5g1fnexeromjl0lvnxp8hpnhi,1,39.6,64.2,2023-05-07T12:06:43.348Z,2023-05-09T21:26:22Z,4258315431,233,396,4258315339,56,Back,4258315341,285,,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545100057,396,44,2,48,33,ejm092fnt9zoxbpuklzd52ji8,0,60.4,35.8,2023-05-07T12:06:43.349Z,2023-05-09T20:43:48Z,4258315461,233,423,4258315401,286,,4258315399,56,Center,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545100089,424,1,2,48,33,5g1fnexeromjl0lvnxp8hpnhi,0,35.7,61.7,2023-05-07T12:06:43.423Z,2023-05-09T21:26:22Z,4258315573,3,,4258315581,212,10.7,4265321331,388,,4258315579,141,46.6,4258315575,56,Back,4258315577,140,32.9,4258315583,213,4.4,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545100083,397,61,2,48,33,ejm092fnt9zoxbpuklzd52ji8,1,56.5,33.3,2023-05-07T12:06:43.425Z,2023-05-09T20:44:09Z,4258315523,56,Center,4265321583,388,,4265321581,15,,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545100109,425,49,2,48,34,5g1fnexeromjl0lvnxp8hpnhi,1,47.7,64.9,2023-05-07T12:06:44.877Z,2023-05-09T20:44:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545100205,426,1,2,48,35,5g1fnexeromjl0lvnxp8hpnhi,1,47.7,64.9,2023-05-07T12:06:45.327Z,2023-05-09T20:44:24Z,4258316101,213,5.4,4258316093,56,Center,4265321727,178,,4258316095,140,65.1,4258316097,141,28.8,4258316099,212,30.6,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545100283,427,1,2,48,39,5g1fnexeromjl0lvnxp8hpnhi,1,68.9,23.3,2023-05-07T12:06:49.495Z,2023-05-09T20:44:38Z,4258316515,212,21.0,4258316519,213,1.1,4265321757,178,,4258340507,154,,4258340505,210,15,4258316507,155,,4258316509,56,Center,4258316513,141,50.9,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,4258316511,140,,,,,,77.8,,,,,,,,,,,,,,,,,,,1,,,,,
2545100293,428,15,2,48,42,5g1fnexeromjl0lvnxp8hpnhi,1,88.9,65.8,2023-05-07T12:06:52.409Z,2023-05-09T20:44:38Z,4258340621,230,99.5,4258327921,233,398,4258316555,64,,4258340623,231,51.1,4258327865,20,,4265321875,178,,4258340607,154,,4258327871,82,,944ptuekuetkjifbeaycqcoh5,C. Wright,,4258340617,146,4258340615,103,19,4258340603,29,92.5,,4258340599,76,,4258316559,56,4258340613,102,4258340609,55,4258316551,22,,4258340619,147,61.7,,,,53.4,Center,427,,
2545100303,398,10,2,48,42,ejm092fnt9zoxbpuklzd52ji8,1,7.8,43.6,2023-05-07T12:06:52.531Z,2023-05-09T20:44:44Z,4258316593,56,Back,4265321995,178,,4258316591,94,,4258327965,233,428,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545100323,429,61,2,48,42,5g1fnexeromjl0lvnxp8hpnhi,1,83.7,65.1,2023-05-07T12:06:52.748Z,2023-05-09T20:44:48Z,4258316659,56,Center,4265322013,178,,,,,,,,,,,,,,,,,,,,944ptuekuetkjifbeaycqcoh5,C. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545106439,448,1,2,48,44,5g1fnexeromjl0lvnxp8hpnhi,1,86.4,36.1,2023-05-07T12:06:54.459Z,2023-05-09T20:45:01Z,4258347593,56,Center,4265322123,178,,4258347595,140,84.3,4258347597,141,33.6,4258347599,212,2.8,4258352805,154,,4258352803,210,13,4258347601,213,3.8,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2545100405,430,13,2,48,45,5g1fnexeromjl0lvnxp8hpnhi,1,85.4,38.9,2023-05-07T12:06:55.656Z,2023-05-09T20:45:02Z,4258352839,85,,4258316973,22,,4258352863,231,49.5,4265322159,178,,4258350769,20,,4258352849,55,448,4258352861,230,98.9,4258352859,328,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,4258352857,103,4258352841,29,,4258352855,102,59.7,52.4,4258316979,56,Center,4258316975,17,4258352843,154,,,,,,,,,,,,,,,,
2545100381,399,5,2,48,46,ejm092fnt9zoxbpuklzd52ji8,1,-1.2,51.7,2023-05-07T12:06:56.687Z,2023-05-09T20:45:06Z,4258317225,233,431,4258316881,56,Back,4258316883,346,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545100441,431,5,2,48,46,5g1fnexeromjl0lvnxp8hpnhi,0,101.2,48.3,2023-05-07T12:06:56.687Z,2023-05-09T20:45:06Z,4258317203,56,Center,4258317269,233,399,4258317205,346,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545101107,400,1,2,49,13,ejm092fnt9zoxbpuklzd52ji8,0,4.3,41.2,2023-05-07T12:07:23.874Z,2023-05-09T20:45:13Z,4258320405,56,Center,4258320411,212,58.2,4258320407,140,58.5,4258320409,141,23.4,4258320403,124,,4261674087,189,,4258320413,213,6.1,4258320415,1,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,4258320417,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545101211,432,1,2,49,17,5g1fnexeromjl0lvnxp8hpnhi,0,36.6,81.4,2023-05-07T12:07:27.709Z,2023-05-09T20:45:22Z,4258320877,140,51.1,4265322427,388,,4258320873,56,Center,4261675143,189,,4258320889,213,5.8,4258320869,3,,4258320887,212,16.8,4258320883,141,70.8,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546419695,1384,67,2,49,18,ejm092fnt9zoxbpuklzd52ji8,1,38.3,26.6,2023-05-07T12:07:28.987Z,2023-05-09T21:31:56Z,4265342745,233,985,,,,,,,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546419693,985,67,2,49,18,5g1fnexeromjl0lvnxp8hpnhi,0,61.7,73.4,2023-05-07T12:07:28.988Z,2023-05-09T21:31:36Z,4265342749,233,1384,,,,,,,,,,,,,,,,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545101245,401,1,2,49,18,ejm092fnt9zoxbpuklzd52ji8,0,37.4,27,2023-05-07T12:07:28.996Z,2023-05-09T21:31:57Z,4258321053,141,49.4,4258321049,56,Center,4258321047,157,,4258321051,140,55.2,4258321055,212,24.1,4258321059,1,,4258321057,213,0.7,4265322605,388,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545101265,433,1,2,49,21,5g1fnexeromjl0lvnxp8hpnhi,0,40.1,54.5,2023-05-07T12:07:31.744Z,2023-05-09T20:45:43Z,4258321153,141,34.5,4258321149,140,43.3,4258321147,56,Back,4258321145,3,,4258321161,213,5.0,4265322643,388,,4258321159,212,14.0,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545101519,402,3,2,49,31,ejm092fnt9zoxbpuklzd52ji8,1,75,81.2,2023-05-07T12:07:42.086Z,2023-05-09T20:45:49Z,4258322375,286,,4258322373,56,Left,4265322677,178,,4261676195,464,,4258322475,233,434,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545101491,434,45,2,49,31,5g1fnexeromjl0lvnxp8hpnhi,0,25,18.8,2023-05-07T12:07:42.086Z,2023-05-09T20:45:49Z,4258322243,285,,4258322241,56,Back,4258322503,233,402,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545101555,403,1,2,49,34,ejm092fnt9zoxbpuklzd52ji8,1,72.5,73.6,2023-05-07T12:07:44.289Z,2023-05-09T20:45:54Z,4258322549,56,Center,4258322553,140,66.7,4258322571,213,2.8,4265322737,178,,4258322559,141,77.2,4258322565,212,6.6,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545101581,404,1,2,49,35,ejm092fnt9zoxbpuklzd52ji8,1,65.7,77.3,2023-05-07T12:07:45.589Z,2023-05-09T20:45:57Z,4265322781,178,,4258322711,56,Center,4258322715,141,68.2,4258322719,213,4.8,4258322717,212,6.2,4258322713,140,66.1,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545101679,405,1,2,49,36,ejm092fnt9zoxbpuklzd52ji8,1,66.1,66.6,2023-05-07T12:07:46.909Z,2023-05-09T20:46:01Z,4258323199,140,59.0,4258323195,56,Center,4258323203,141,35.4,4265322823,178,,4258323205,212,22.5,4258323207,213,4.4,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545101831,406,1,2,49,39,ejm092fnt9zoxbpuklzd52ji8,1,63.3,36.6,2023-05-07T12:07:49.504Z,2023-05-09T20:46:06Z,4258323851,140,73.4,4258323849,56,Right,4258323855,212,20.8,4258323857,213,5.2,4265322845,178,,4258323853,141,10.3,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545734849,810,3,2,49,44,ejm092fnt9zoxbpuklzd52ji8,0,80.9,12.7,2023-05-07T12:07:54.327Z,2023-05-09T20:46:25Z,4261677141,286,,4265323019,178,,4261677139,56,Right,4261677147,467,5udpap0himq2ggsw4f0o5hqdx,4261677143,464,,,,,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545101849,407,1,2,49,45,ejm092fnt9zoxbpuklzd52ji8,0,88.3,6.1,2023-05-07T12:07:55.305Z,2023-05-09T20:46:28Z,4258323927,2,,4258323933,140,89.3,4258323929,155,,4261677643,20,,4258323939,213,1.5,4258323935,141,31.0,4258323937,212,17.0,4258323931,56,Center,3avfwbde1n5ti7w690ve0cges,J. Plant,,4261677641,224,4265323035,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545101889,435,12,2,49,45,5g1fnexeromjl0lvnxp8hpnhi,1,9.3,71.8,2023-05-07T12:07:55.993Z,2023-05-09T20:46:34Z,4265323113,178,,4258324123,140,30.6,4258324127,212,22.7,4258324129,213,0.2,4258324125,141,77.2,4258324121,56,Back,4258324207,15,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545102049,408,1,2,49,49,ejm092fnt9zoxbpuklzd52ji8,1,65.8,8.3,2023-05-07T12:07:59.544Z,2023-05-09T20:46:37Z,4258324953,140,73.3,4265323163,178,,4258324957,212,8.0,4258324959,213,6.1,4258324955,141,6.4,4258324951,56,Right,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545102075,409,1,2,49,52,ejm092fnt9zoxbpuklzd52ji8,1,66.5,2.5,2023-05-07T12:08:02.468Z,2023-05-09T20:47:15Z,4258325083,213,1.2,4265323557,178,,4258325079,141,11.1,4258325075,56,Right,4258325077,140,68.4,4258325081,212,6.2,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545102129,410,1,2,49,53,ejm092fnt9zoxbpuklzd52ji8,0,68.1,11.4,2023-05-07T12:08:03.770Z,2023-05-09T20:47:19Z,4258325331,212,35.0,4265323599,178,,4258325573,1,,4258325325,56,Right,4258325333,213,0.2,4258325329,141,20.7,4258325327,140,100.0,4258325323,155,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545102187,411,5,2,49,58,ejm092fnt9zoxbpuklzd52ji8,0,101,25.8,2023-05-07T12:08:08.782Z,2023-05-09T20:47:24Z,4258325585,346,,4258325661,233,436,4258325583,56,Center,,,,,,,,,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545102149,436,5,2,49,58,5g1fnexeromjl0lvnxp8hpnhi,1,-1,74.2,2023-05-07T12:08:08.782Z,2023-05-09T20:47:24Z,4258325641,233,411,4258325419,346,,4258325417,56,Back,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545103269,437,1,2,50,35,5g1fnexeromjl0lvnxp8hpnhi,1,5,63,2023-05-07T12:08:45.517Z,2023-05-09T20:47:45Z,4258331119,74,,4258331101,124,,4258331113,1,,4261679003,155,,4258331103,56,Center,4258331111,213,5.9,4258331109,212,66.8,4258331105,140,63.7,82h98ebusz83rox95oi9kafh1,C. Burton,,4258331107,141,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,
2545103301,438,1,2,50,39,5g1fnexeromjl0lvnxp8hpnhi,0,62.2,20.3,2023-05-07T12:08:49.218Z,2023-05-09T20:48:10Z,4258331313,213,6.3,4258331301,3,,4258331307,140,69.6,4258331305,56,Right,4258331309,141,20.0,4258331311,212,7.8,4265324353,388,,4258331303,168,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545103217,412,61,2,50,39,ejm092fnt9zoxbpuklzd52ji8,1,30.1,85.6,2023-05-07T12:08:49.250Z,2023-05-09T20:48:21Z,4265324495,21,,4265324497,178,,4258330849,56,Back,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
