id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2515102315,113,1,1,13,20,1musyruv2ufjrjnj6gvdbr8kt,0,32,69,2023-03-04T15:14:25.049Z,2023-03-07T08:51:07Z,4071176433,212,30.2,4071176425,157,,4071176437,1,,4079907609,388,,4071176435,213,6.3,4071176427,56,Center,4071176429,140,60.8,4071176431,141,68.2,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515102633,130,1,1,13,22,5jjqm8h6qm1w4s5f93uubhdrj,1,45.1,21.5,2023-03-04T15:14:26.564Z,2023-03-07T08:51:21Z,4071177903,212,21.7,4079907825,178,,4071177897,140,45.7,4071177905,213,1.5,4071177901,141,53.4,4071177889,56,Back,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515102741,131,1,1,13,29,5jjqm8h6qm1w4s5f93uubhdrj,1,58.5,82.6,2023-03-04T15:14:33.984Z,2023-03-07T08:51:26Z,4071178431,56,Center,4071178439,213,3.9,4079907963,178,,4071178433,140,54.3,4071178437,212,6.2,4071178435,141,76.1,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515102865,132,1,1,13,31,5jjqm8h6qm1w4s5f93uubhdrj,1,56.1,80.8,2023-03-04T15:14:36.045Z,2023-03-07T08:51:30Z,4071179045,212,7.9,4079908069,178,,4071179041,141,92.4,4071179049,213,1.5,4071179035,140,56.4,4071179027,56,Left,,,,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515103005,133,1,1,13,34,5jjqm8h6qm1w4s5f93uubhdrj,1,47.5,93.5,2023-03-04T15:14:39.106Z,2023-03-07T08:51:35Z,4079908145,178,,4071179799,141,68.8,4071179795,56,Back,4071179803,213,4.2,4071179797,140,37.8,4071179801,212,19.6,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515103263,134,1,1,13,37,5jjqm8h6qm1w4s5f93uubhdrj,1,38.8,70.5,2023-03-04T15:14:42.183Z,2023-03-07T08:51:46Z,4071183077,210,13,4071181151,141,23.1,4079908219,178,,4071181147,56,Center,4071181155,213,5.2,4071181153,212,37.4,4071181157,1,,4071181149,140,56.9,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2515103281,135,13,1,13,43,5jjqm8h6qm1w4s5f93uubhdrj,1,70.6,27.7,2023-03-04T15:14:47.605Z,2023-03-07T08:51:47Z,4071183167,55,134,4071183163,74,,4071183165,29,,4071181239,56,Center,4071183179,231,50,4079908363,178,,4071183173,103,98.6,4071183177,230,98.9,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,4071181235,22,,4071181595,20,4071183175,215,4071181237,18,,,,,4071183171,102,49.1,,,,,,,,,,,,,,,,,,,
2515103317,114,5,1,13,44,1musyruv2ufjrjnj6gvdbr8kt,1,-1.4,60,2023-03-04T15:14:49.025Z,2023-03-07T08:51:52Z,4071181379,56,Back,4071181387,346,,4071181503,233,136,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515103341,136,5,1,13,44,5jjqm8h6qm1w4s5f93uubhdrj,0,101.4,40,2023-03-04T15:14:49.025Z,2023-03-07T08:51:52Z,4071181479,346,,4071181543,233,114,4071181477,56,Center,,,,,,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515104525,115,1,1,14,6,1musyruv2ufjrjnj6gvdbr8kt,1,0.2,56.4,2023-03-04T15:15:11.433Z,2023-03-07T08:52:00Z,4071187429,140,15.1,4071187437,213,1.0,4071187441,237,,4071187433,141,89.6,4071187425,56,Back,4071187435,212,27.5,4071187423,124,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515104565,116,1,1,14,12,1musyruv2ufjrjnj6gvdbr8kt,1,22.2,88.3,2023-03-04T15:15:17.165Z,2023-03-07T08:52:05Z,4071187615,140,37.0,4071187613,56,Back,4071187617,141,96.8,4071187619,212,16.6,4079908789,178,,4071187621,213,0.4,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515104701,117,1,1,14,14,1musyruv2ufjrjnj6gvdbr8kt,1,37,96.8,2023-03-04T15:15:18.604Z,2023-03-07T08:52:08Z,4071188301,140,26.0,4079908865,178,,4071188309,213,3.8,4071188307,212,14.7,4071188297,56,Back,4071188305,141,83.5,,,,,,,9r7ngbyjgfukassxtl07wnn55,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515104789,118,1,1,14,16,1musyruv2ufjrjnj6gvdbr8kt,1,25,82.9,2023-03-04T15:15:21.144Z,2023-03-07T08:52:14Z,4071188805,212,23.8,4071188799,56,Back,4079909001,178,,4071188803,141,52.2,4071188807,213,4.2,4071188801,140,14.2,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515104865,119,1,1,14,19,1musyruv2ufjrjnj6gvdbr8kt,1,14.8,52.1,2023-03-04T15:15:24.004Z,2023-03-07T08:52:20Z,4071189245,213,5.2,4071189231,140,20.8,4071189227,56,Back,4071189235,141,33.6,4079909097,178,,4071189241,212,14.1,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105099,120,1,1,14,21,1musyruv2ufjrjnj6gvdbr8kt,1,21.2,33.6,2023-03-04T15:15:26.426Z,2023-03-07T08:52:25Z,4079909183,178,,4071190463,56,Back,4071190467,141,15.0,4071190465,140,24.1,4071190473,213,4.9,4071190469,212,13.0,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105161,121,1,1,14,27,1musyruv2ufjrjnj6gvdbr8kt,1,31.6,13.1,2023-03-04T15:15:31.574Z,2023-03-07T08:52:30Z,4071190827,56,Back,4071190835,213,2.4,4071190833,212,11.9,4079909253,178,,4071190831,141,24.4,4071190829,140,23.0,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105377,122,1,1,14,29,1musyruv2ufjrjnj6gvdbr8kt,1,23,24.4,2023-03-04T15:15:34.155Z,2023-03-07T08:52:32Z,4071192001,212,26.6,4071191997,140,25.5,4079909305,178,,4071191995,56,Back,4071192003,213,1.5,4071191999,141,63.4,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105467,123,1,1,14,35,1musyruv2ufjrjnj6gvdbr8kt,1,25.6,68.8,2023-03-04T15:15:40.094Z,2023-03-07T08:52:35Z,4071192469,56,Back,4071192477,213,4.7,4071192473,141,31.9,4071192475,212,25.1,4079909357,178,,4071192471,140,24.2,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105999,124,1,1,14,39,1musyruv2ufjrjnj6gvdbr8kt,1,28.7,14.7,2023-03-04T15:15:43.908Z,2023-03-07T08:52:40Z,4071195451,213,0.0,4071195439,56,Right,4071195447,212,66.7,4079909421,178,,4071195443,141,15.6,4071195453,1,,4071195437,155,,4071195441,140,92.2,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105903,137,4,1,14,41,5jjqm8h6qm1w4s5f93uubhdrj,1,21.6,87.8,2023-03-04T15:15:45.784Z,2023-03-07T08:52:56Z,4071194885,294,,4071194895,285,,4071194883,13,,4071194887,56,Back,4071196181,233,125,4071194891,152,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106109,125,4,1,14,41,1musyruv2ufjrjnj6gvdbr8kt,0,78.4,12.2,2023-03-04T15:15:45.785Z,2023-03-07T08:52:56Z,4071196259,233,137,4071196035,294,,4071196041,152,,4079909697,178,,4071196045,286,,4071196039,56,Right,4071196031,13,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106979,138,1,1,15,15,5jjqm8h6qm1w4s5f93uubhdrj,0,18.4,82.6,2023-03-04T15:16:20.304Z,2023-03-07T08:58:23Z,4079915047,178,,4071200609,155,,4071200607,5,,4071200621,141,60.8,4071200625,212,63.9,4071200615,152,,4071200617,56,Center,4071200629,213,6.0,4s848k6xkf7jqp11jkoit2a51,W. Norris,4071200619,140,77.6,4071201227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107109,126,44,1,15,19,1musyruv2ufjrjnj6gvdbr8kt,1,23.5,37.3,2023-03-04T15:16:23.743Z,2023-03-07T12:35:38Z,4071201347,285,,4071201345,56,Back,4071201455,233,139,,,,,,,,,,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107081,139,44,1,15,19,5jjqm8h6qm1w4s5f93uubhdrj,0,76.5,62.7,2023-03-04T15:16:23.744Z,2023-03-07T08:58:27Z,4071201505,233,126,4071201199,286,,4071201197,56,Center,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107157,127,1,1,15,19,1musyruv2ufjrjnj6gvdbr8kt,1,21.9,38.8,2023-03-04T15:16:23.973Z,2023-03-07T12:35:39Z,4071201579,56,Back,4079915289,388,,4071201593,213,0.6,4071201577,3,,4071201591,212,16.2,4071201583,140,34.6,4071201587,141,52.4,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107177,128,1,1,15,20,1musyruv2ufjrjnj6gvdbr8kt,0,36,50.3,2023-03-04T15:16:24.974Z,2023-03-07T08:58:38Z,4071201677,213,4.7,4071201673,141,40.6,4071201675,212,6.6,4079915419,388,,4071201669,56,Back,4071201671,140,35.8,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515314991,759,45,1,15,21,1musyruv2ufjrjnj6gvdbr8kt,0,28.4,30.2,2023-03-04T15:16:26.364Z,2023-03-07T08:58:44Z,4072305943,56,Back,4072306819,285,,4072306855,233,788,,,,,,,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515312923,788,3,1,15,21,5jjqm8h6qm1w4s5f93uubhdrj,1,71.6,69.8,2023-03-04T15:16:26.364Z,2023-03-07T08:58:44Z,4072294801,286,,4079915573,178,,4072306841,233,759,4078477249,465,,4072294799,56,Center,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107307,140,1,1,15,23,5jjqm8h6qm1w4s5f93uubhdrj,0,72.8,72.1,2023-03-04T15:16:27.594Z,2023-03-07T08:58:51Z,4078477599,140,73.4,4078477723,286,,4078477601,141,73.2,4078477721,236,,4078794999,233,129,4079915789,178,,4078477603,212,1.0,4078477605,213,0.9,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,4071202377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107341,129,74,1,15,23,1musyruv2ufjrjnj6gvdbr8kt,1,25.9,25.6,2023-03-04T15:16:27.685Z,2023-03-07T08:58:55Z,4078795003,233,140,4071202549,56,Back,4071202551,285,,4079915919,178,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107347,130,49,1,15,25,1musyruv2ufjrjnj6gvdbr8kt,1,28.1,18.5,2023-03-04T15:16:29.573Z,2023-03-07T08:59:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107405,131,1,1,15,25,1musyruv2ufjrjnj6gvdbr8kt,1,28.1,18.5,2023-03-04T15:16:29.604Z,2023-03-07T08:59:05Z,4071202885,56,Back,4079916087,178,,4071202893,212,8.4,4071202887,140,32.9,4071202895,213,5.4,4071202891,141,8.6,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107417,132,3,1,15,26,1musyruv2ufjrjnj6gvdbr8kt,1,28.6,6.8,2023-03-04T15:16:30.964Z,2023-03-07T08:59:12Z,4078478593,464,,4078795077,233,141,4071202943,56,Back,4071202947,285,,4079916235,178,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107395,141,45,1,15,26,5jjqm8h6qm1w4s5f93uubhdrj,0,71.4,93.2,2023-03-04T15:16:30.964Z,2023-03-07T08:59:12Z,4071202841,286,,4071202839,56,Left,4078795085,233,132,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107495,133,1,1,15,27,1musyruv2ufjrjnj6gvdbr8kt,1,27.2,10,2023-03-04T15:16:32.134Z,2023-03-07T08:59:17Z,4079916397,178,,4071203333,213,1.3,4071203325,141,24.1,4071203329,212,10.0,4071203317,56,Back,4071203321,140,29.8,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107525,134,1,1,15,29,1musyruv2ufjrjnj6gvdbr8kt,1,36.5,26.2,2023-03-04T15:16:33.985Z,2023-03-07T08:59:26Z,4071203523,213,3.9,4071203517,140,28.8,4079916607,178,,4071203515,56,Back,4071203521,212,10.7,4071203519,141,15.9,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107597,135,1,1,15,30,1musyruv2ufjrjnj6gvdbr8kt,1,26.2,17.6,2023-03-04T15:16:35.083Z,2023-03-07T08:59:29Z,4071203885,213,2.2,4071203877,56,Back,4079916697,178,,4071203883,212,6.8,4071203879,140,22.2,4071203881,141,25.5,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107647,136,1,1,15,31,1musyruv2ufjrjnj6gvdbr8kt,1,21.6,25.6,2023-03-04T15:16:36.333Z,2023-03-07T08:59:31Z,4071204093,212,21.1,4071204095,213,2.4,4071204087,56,Back,4079916773,178,,4071204089,140,7.4,4071204091,141,47.6,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107857,137,1,1,15,33,1musyruv2ufjrjnj6gvdbr8kt,1,9.3,44.8,2023-03-04T15:16:38.113Z,2023-03-07T08:59:36Z,4071205139,140,59.5,4071205145,213,6.1,4071205143,212,53.2,4079916897,178,,4071205149,1,,4071205135,157,,4071205141,141,34.3,4071205137,56,Center,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107693,142,43,1,15,34,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-03-04T15:16:39.003Z,2023-03-06T13:37:54Z,4078480499,144,61,4071204335,56,Center,,,,,,,,,,,,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107869,138,44,1,15,37,1musyruv2ufjrjnj6gvdbr8kt,1,61.2,34,2023-03-04T15:16:41.967Z,2023-03-07T12:35:39Z,4071205215,56,Center,4071205217,286,,4071205349,233,143,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107821,143,44,1,15,37,5jjqm8h6qm1w4s5f93uubhdrj,0,38.8,66,2023-03-04T15:16:41.968Z,2023-03-07T08:59:43Z,4071204951,56,Back,4071204953,285,,4071205393,233,138,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107943,139,1,1,15,37,1musyruv2ufjrjnj6gvdbr8kt,1,59.5,34.3,2023-03-04T15:16:42.024Z,2023-03-07T12:35:39Z,4071205739,141,34.2,4071205733,56,Center,4071205737,140,69.9,4071205741,212,10.9,4071205743,213,6.3,4071205729,3,,4071205731,168,,4079917193,388,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108107,140,1,1,15,41,1musyruv2ufjrjnj6gvdbr8kt,1,67.9,28.2,2023-03-04T15:16:46.164Z,2023-03-07T08:59:55Z,4071206531,141,9.2,4079917369,178,,4071206533,212,19.3,4071206535,213,5.6,4071206523,56,Right,4071206527,140,81.6,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108199,141,1,1,15,44,1musyruv2ufjrjnj6gvdbr8kt,1,85.2,9.1,2023-03-04T15:16:48.963Z,2023-03-07T08:59:59Z,4071207083,212,29.3,4071207085,213,1.7,4071207035,2,,4078481521,20,,4071207037,155,,4071207043,56,Center,4071207081,141,51.9,4071207079,140,81.9,cyrr9517kjkt2l5tuqe966zth,L. Palmer,4079917455,178,,4078481519,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108217,142,61,1,15,46,1musyruv2ufjrjnj6gvdbr8kt,0,81.9,51.9,2023-03-04T15:16:50.625Z,2023-03-07T09:00:09Z,4079917679,178,,4071207159,56,Center,,,,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108305,144,1,1,15,47,5jjqm8h6qm1w4s5f93uubhdrj,1,24.7,56,2023-03-04T15:16:51.993Z,2023-03-07T09:00:16Z,4071207563,212,16.5,4071207565,213,3.9,4071207555,3,,4071207557,56,Back,4071207561,141,39.5,4079917843,178,,4071207559,140,13.2,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108317,145,52,1,15,50,5jjqm8h6qm1w4s5f93uubhdrj,1,11.6,39.2,2023-03-04T15:16:55.480Z,2023-03-07T09:00:19Z,4078481913,377,,4079917967,178,,,,,,,,,,,,,,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108591,146,1,1,15,53,5jjqm8h6qm1w4s5f93uubhdrj,1,11.5,39.1,2023-03-04T15:16:57.884Z,2023-03-07T09:00:24Z,4079918107,178,,4071209089,141,16.2,4071209091,212,28.2,4071209083,123,,4071209087,140,33.9,4071209093,213,5.7,4071209085,56,Back,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108757,147,1,1,15,57,5jjqm8h6qm1w4s5f93uubhdrj,1,33.7,13.7,2023-03-04T15:17:01.747Z,2023-03-07T09:00:28Z,4071209961,213,2.7,4079918225,178,,4071209959,212,22.4,4071209957,141,28.5,4071209953,56,Back,4071209955,140,14.6,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108829,148,1,1,16,2,5jjqm8h6qm1w4s5f93uubhdrj,1,24.2,25.5,2023-03-04T15:17:06.785Z,2023-03-07T09:00:33Z,4071210369,213,5.0,4071210365,141,9.4,4071210363,140,27.0,4071210367,212,11.3,4071210361,56,Back,4079918337,178,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108925,149,1,1,16,4,5jjqm8h6qm1w4s5f93uubhdrj,1,28.7,6.4,2023-03-04T15:17:08.763Z,2023-03-07T09:00:35Z,4071210811,213,2.2,4071210799,56,Back,4071210803,140,14.1,4071210807,141,34.6,4079918397,178,,4071210809,212,24.6,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109067,150,1,1,16,7,5jjqm8h6qm1w4s5f93uubhdrj,1,12.1,41.8,2023-03-04T15:17:11.743Z,2023-03-07T09:00:37Z,4079918463,178,,4071211529,213,1.3,4071211525,141,61.7,4071211523,140,15.3,4071211521,56,Back,4071211527,212,13.9,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109165,151,1,1,16,10,5jjqm8h6qm1w4s5f93uubhdrj,1,11.9,70.5,2023-03-04T15:17:15.041Z,2023-03-07T09:00:41Z,4071212037,213,4.8,4071212033,141,25.3,4071212035,212,30.8,4079918575,178,,4071212031,140,13.2,4071212029,56,Back,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109233,152,1,1,16,14,5jjqm8h6qm1w4s5f93uubhdrj,1,16.8,12.9,2023-03-04T15:17:19.104Z,2023-03-07T09:00:45Z,4071212395,141,4.6,4071212393,140,26.8,4071212397,212,11.9,4071212399,213,5.8,4071212391,56,Back,4079918643,178,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109273,153,1,1,16,16,5jjqm8h6qm1w4s5f93uubhdrj,1,28.3,5.3,2023-03-04T15:17:21.205Z,2023-03-07T09:00:55Z,4071212629,213,1.3,4071212621,56,Back,4079918865,178,,4071212625,141,14.9,4071212627,212,6.8,4071212623,140,30.2,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109373,154,1,1,16,18,5jjqm8h6qm1w4s5f93uubhdrj,1,31.3,11,2023-03-04T15:17:22.604Z,2023-03-07T09:00:59Z,4071213147,56,Back,4071213151,141,8.0,4079918935,178,,4071213149,140,23.3,4071213153,212,8.6,4071213155,213,3.4,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109397,155,1,1,16,18,5jjqm8h6qm1w4s5f93uubhdrj,0,24.4,8.3,2023-03-04T15:17:23.115Z,2023-03-07T09:01:06Z,4071213265,140,44.5,4071213267,141,3.2,4071213263,56,Back,4079919039,178,,4071213271,213,6.1,4071213269,212,21.4,4071215099,155,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516783363,1145,67,1,16,20,1musyruv2ufjrjnj6gvdbr8kt,1,55.6,88.5,2023-03-04T15:17:24.987Z,2023-03-07T12:35:40Z,4080104615,233,1211,,,,,,,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516783357,1211,67,1,16,20,5jjqm8h6qm1w4s5f93uubhdrj,0,44.4,11.5,2023-03-04T15:17:24.988Z,2023-03-07T11:58:42Z,4080104627,233,1145,,,,,,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109455,143,8,1,16,20,1musyruv2ufjrjnj6gvdbr8kt,1,55.1,87.8,2023-03-04T15:17:24.995Z,2023-03-07T12:35:40Z,4078483373,385,,4079919123,178,,4071213525,56,Left,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109489,144,49,1,16,21,1musyruv2ufjrjnj6gvdbr8kt,1,57.9,88.7,2023-03-04T15:17:26.513Z,2023-03-07T09:01:17Z,,,,,,,,,,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109585,145,1,1,16,23,1musyruv2ufjrjnj6gvdbr8kt,1,57.9,88.7,2023-03-04T15:17:28.344Z,2023-03-07T09:01:23Z,4071214277,141,87.8,4079919365,178,,4071214275,140,65.8,4071214281,213,6.2,4071214271,56,Left,4071214279,212,8.3,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109637,146,1,1,16,24,1musyruv2ufjrjnj6gvdbr8kt,1,66.6,88,2023-03-04T15:17:28.955Z,2023-03-07T09:01:30Z,4071214521,213,2.5,4071214519,212,6.6,4071214517,141,93.6,4071214513,56,Left,4079919529,178,,4071214515,140,61.5,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
