id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/11/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2493238461,9,5,1,0,54,8rfydplrc9ki0sirqi0drcybk,0,57.1,-2,2022-12-26T15:03:00.912Z,2022-12-28T18:42:42Z,3956108807,56,Right,3956109979,233,9,3956108811,347,,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238751,10,1,1,1,2,1musyruv2ufjrjnj6gvdbr8kt,1,43,100,2022-12-26T15:03:09.627Z,2022-12-28T18:42:46Z,3956110235,56,Back,3956110237,140,28.1,3956110239,141,91.1,3956110241,212,17.3,3956110243,213,3.6,3956110233,107,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238847,11,1,1,1,6,1musyruv2ufjrjnj6gvdbr8kt,1,29.8,85.3,2022-12-26T15:03:12.998Z,2022-12-28T18:42:49Z,3956110709,56,Back,3958773605,178,,3956110713,141,49.7,3956110717,213,4.0,3956110711,140,10.7,3956110715,212,31.4,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238919,12,1,1,1,9,1musyruv2ufjrjnj6gvdbr8kt,1,13.4,42.8,2022-12-26T15:03:16.364Z,2022-12-28T18:42:54Z,3956111101,213,5.2,3956111091,56,Back,3956111099,212,28.3,3956111089,155,,3956111097,141,7.0,3956111095,140,27.2,3958773753,178,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238973,13,1,1,1,13,1musyruv2ufjrjnj6gvdbr8kt,1,29.6,6.4,2022-12-26T15:03:20.307Z,2022-12-28T18:43:01Z,3958773861,388,,3956111359,3,,3956111365,141,13.4,3956111367,212,12.3,3956111361,56,Back,3956111363,140,18.8,3956111369,213,2.7,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238991,14,1,1,1,15,1musyruv2ufjrjnj6gvdbr8kt,0,18.3,12.8,2022-12-26T15:03:22.154Z,2022-12-28T18:43:05Z,3956111479,56,Back,3956111483,141,13.7,3956111481,140,30.5,3958773881,178,,3956111487,213,0.0,3956111485,212,12.8,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239011,10,61,1,1,15,8rfydplrc9ki0sirqi0drcybk,1,78.7,84.5,2022-12-26T15:03:22.225Z,2022-12-28T18:43:20Z,3958774155,388,,3956111597,56,Left,,,,,,,,,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239047,11,49,1,1,17,8rfydplrc9ki0sirqi0drcybk,1,65.2,74.5,2022-12-26T15:03:23.971Z,2022-12-28T18:43:28Z,,,,,,,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239117,12,1,1,1,17,8rfydplrc9ki0sirqi0drcybk,1,65.2,74.5,2022-12-26T15:03:24.562Z,2022-12-28T18:43:32Z,3956112073,213,6.0,3956112071,212,9.7,3958774281,178,,3956112063,56,Center,3956112069,141,70.8,3956112065,140,74.1,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239127,13,4,1,1,19,8rfydplrc9ki0sirqi0drcybk,1,75.1,70,2022-12-26T15:03:26.097Z,2022-12-28T18:43:45Z,3956112121,286,,3956112119,265,,3956112113,13,,3956112149,233,15,3956112115,56,Center,3956112117,152,,,,,,,,8d6o15wvepi7do7e0ubjeoga2,G. Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239091,15,4,1,1,19,1musyruv2ufjrjnj6gvdbr8kt,0,24.9,30,2022-12-26T15:03:26.098Z,2022-12-28T18:43:44Z,3956111935,56,Back,3956111937,152,,3956112197,233,13,3956111939,265,,3956111941,285,,3956111933,13,,3958774345,178,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240573,14,1,1,2,28,8rfydplrc9ki0sirqi0drcybk,0,71.5,79.6,2022-12-26T15:04:35.358Z,2022-12-28T18:46:51Z,3956120035,212,33.9,3956120023,155,,3956120029,56,Center,3956120019,5,,3956120027,152,,3956120031,140,89.8,3956120043,1,,3956120033,141,38.5,74fouzsgp25muot2pp6as5otl,D. Batty,3958777661,178,3956120039,213,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240593,16,12,1,2,30,1musyruv2ufjrjnj6gvdbr8kt,1,11.8,57.1,2022-12-26T15:04:37.360Z,2022-12-28T18:46:56Z,3956120141,141,74.2,3956120135,56,Back,3956120143,212,22.5,3956120147,213,0.5,3956120139,140,30.1,3956120169,15,,3958777727,178,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240833,15,1,1,2,36,8rfydplrc9ki0sirqi0drcybk,1,53.8,17.3,2022-12-26T15:04:43.076Z,2022-12-28T18:47:00Z,3956121115,56,Right,3956121117,140,57.9,3956121123,213,5.5,3956121121,212,6.2,3956121119,141,10.7,3958777763,178,,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240857,16,1,1,2,37,8rfydplrc9ki0sirqi0drcybk,1,57.9,10.7,2022-12-26T15:04:44.428Z,2022-12-28T18:47:09Z,3956121231,213,2.9,3956121227,141,13.8,3956121225,140,51.1,3956121223,56,Right,3958777893,178,,3956121229,212,7.4,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240929,17,1,1,2,41,8rfydplrc9ki0sirqi0drcybk,0,51.2,13.8,2022-12-26T15:04:48.047Z,2022-12-28T18:47:12Z,3956121651,141,8.3,3956121653,212,30.3,3956121649,140,79.8,3956121655,213,6.2,3958777937,178,,3956121647,56,Right,3956121645,155,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240917,17,8,1,2,43,1musyruv2ufjrjnj6gvdbr8kt,1,19.4,92,2022-12-26T15:04:50.406Z,2022-12-28T18:47:17Z,3958777981,388,,3956121613,15,,3958446777,384,,3956121583,56,Back,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241055,18,5,1,2,45,8rfydplrc9ki0sirqi0drcybk,1,74.7,-1.6,2022-12-26T15:04:52.162Z,2022-12-28T18:47:18Z,3956122455,347,,3956122453,56,Right,3956122487,233,18,,,,,,,,,,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240943,18,5,1,2,45,1musyruv2ufjrjnj6gvdbr8kt,0,25.3,101.6,2022-12-26T15:04:52.162Z,2022-12-28T18:47:18Z,3956122515,233,18,3956121733,56,Back,3956121735,347,,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241135,19,1,1,2,51,8rfydplrc9ki0sirqi0drcybk,1,79.3,0,2022-12-26T15:04:58.149Z,2022-12-28T18:47:24Z,3956122861,213,0.5,3956122855,140,86.5,3956122851,107,,3956122853,56,Right,3956122857,141,4.1,3956122859,212,8.5,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241143,20,50,1,2,53,8rfydplrc9ki0sirqi0drcybk,1,81.6,6.8,2022-12-26T15:04:59.719Z,2022-12-28T18:47:32Z,3956123101,233,19,3956122897,56,Right,3956122899,286,,,,,,,,,,,,,,,,,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241171,19,7,1,2,53,1musyruv2ufjrjnj6gvdbr8kt,1,18.4,93.2,2022-12-26T15:05:00.320Z,2022-12-28T18:47:38Z,3956123011,285,,3958778285,178,,3956123009,56,Back,3958446869,383,,3956123063,233,20,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241195,20,12,1,2,54,1musyruv2ufjrjnj6gvdbr8kt,1,17.1,91.2,2022-12-26T15:05:01.231Z,2022-12-28T18:47:43Z,3956123163,167,,3956123113,140,24.3,3956123111,56,Back,3958778401,178,,3956123119,213,0.8,3956123117,212,10.5,3956123115,141,100.0,3956123133,15,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241267,21,5,1,2,55,8rfydplrc9ki0sirqi0drcybk,1,75.5,-1.7,2022-12-26T15:05:02.262Z,2022-12-28T18:47:45Z,3956123429,56,Right,3956123431,347,,3956123455,233,21,,,,,,,,,,,,,,,,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241209,21,5,1,2,55,1musyruv2ufjrjnj6gvdbr8kt,0,24.5,101.7,2022-12-26T15:05:02.262Z,2022-12-28T18:47:45Z,3956123527,233,21,3956123157,347,,3956123155,56,Back,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241319,22,1,1,2,57,8rfydplrc9ki0sirqi0drcybk,1,75.3,0,2022-12-26T15:05:03.844Z,2022-12-28T18:47:51Z,3956123669,56,Right,3956123681,213,0.4,3956123673,141,4.6,3956123671,140,85.2,3956123667,107,,3956123677,212,11.2,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493827925,1256,83,1,3,0,1musyruv2ufjrjnj6gvdbr8kt,1,9.9,94.5,2022-12-26T15:05:06.938Z,2022-12-29T07:01:46Z,3959221883,399,453537,,,,,,,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241363,24,3,1,3,1,8rfydplrc9ki0sirqi0drcybk,0,94.4,4.8,2022-12-26T15:05:07.803Z,2022-12-28T18:48:03Z,3956123919,56,Right,3958778699,178,,3958447149,465,,3958665299,233,22,3956123923,286,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241355,22,7,1,3,1,1musyruv2ufjrjnj6gvdbr8kt,1,5.6,95.2,2022-12-26T15:05:08.048Z,2022-12-28T18:48:23Z,3958447205,383,,3956123957,233,24,3956123885,285,,3958779055,178,,3956123883,56,Back,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241347,23,43,1,3,1,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-12-26T15:05:08.396Z,2022-12-26T15:05:19Z,3956123831,56,Right,3956123833,140,86.4,3956123839,213,0.3,3956123835,141,5.2,3956123837,212,1.2,3956125251,144,1,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241415,24,3,1,3,3,1musyruv2ufjrjnj6gvdbr8kt,0,11.4,91.4,2022-12-26T15:05:09.649Z,2022-12-28T18:48:36Z,3956124169,285,,3958447353,464,,3956124167,56,Back,3956124405,233,25,3958779207,178,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241407,23,43,1,3,3,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-12-26T15:05:10.158Z,2022-12-26T15:05:17Z,3956124899,144,3,3956124135,56,Back,3956124137,285,0,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241435,25,7,1,3,3,8rfydplrc9ki0sirqi0drcybk,0,88.6,8.6,2022-12-26T15:05:10.160Z,2022-12-28T18:48:39Z,3958779239,178,,3956124367,233,24,3958447359,383,,3956124301,56,Right,3956124303,286,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241483,25,1,1,3,4,1musyruv2ufjrjnj6gvdbr8kt,0,12.1,94.1,2022-12-26T15:05:11.397Z,2022-12-28T18:48:44Z,3956124591,56,Back,3956124593,140,29.6,3956124601,1,,3956124599,213,0.2,3958779329,178,,3956124595,141,100.0,3956124597,212,18.9,3956124589,157,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241489,26,5,1,3,5,1musyruv2ufjrjnj6gvdbr8kt,0,24,101,2022-12-26T15:05:12.463Z,2022-12-28T18:48:47Z,3956124643,347,,3956124641,56,Back,3956125875,233,26,,,,,,,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241697,26,5,1,3,5,8rfydplrc9ki0sirqi0drcybk,1,76,-1,2022-12-26T15:05:12.463Z,2022-12-28T18:48:46Z,3956125849,233,26,3956125805,347,,3956125801,56,Right,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241765,27,1,1,3,16,8rfydplrc9ki0sirqi0drcybk,1,81.5,0,2022-12-26T15:05:23.532Z,2022-12-28T18:48:52Z,3956126129,140,95.5,3956126135,213,0.9,3956126137,1,,3956126125,107,,3956126127,56,Center,3956126131,141,23.4,3956126133,212,22.3,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241795,28,1,1,3,21,8rfydplrc9ki0sirqi0drcybk,1,94.4,12.8,2022-12-26T15:05:27.938Z,2022-12-28T18:50:19Z,3956126305,213,4.3,3956126293,140,93.4,3956126301,212,2.4,3958780455,178,,3956126297,141,9.7,3956126289,56,Right,,,,,,,8d6o15wvepi7do7e0ubjeoga2,G. Garner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241959,29,1,1,3,22,8rfydplrc9ki0sirqi0drcybk,1,93.4,9.1,2022-12-26T15:05:29.228Z,2022-12-28T18:50:22Z,3956127159,212,46.8,3956127151,155,,3956127153,56,Center,3958447577,224,,3956127157,141,77.9,3958447579,20,,3956127149,2,,3956127155,140,92.8,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,3956127163,1,3958780499,178,,3956127161,213,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
