id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2506313803,118,1,1,14,24,5jjqm8h6qm1w4s5f93uubhdrj,0,57.5,58.7,2023-02-11T15:17:46.191Z,2023-02-14T03:44:01Z,4024814073,140,63.1,4024814067,3,,4024814075,141,65.5,4031739199,178,,4024814077,212,7.5,4024814071,56,Center,4024814079,213,0.7,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506313887,109,1,1,14,25,69t8imcdaqlgfbds2p58596my,1,43,30.9,2023-02-11T15:17:47.576Z,2023-02-14T03:44:09Z,4024814483,140,45.7,4024814485,141,53.6,4024814487,212,15.7,4024814481,56,Back,4024814489,213,1.4,4031739223,178,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506313809,108,43,1,14,26,69t8imcdaqlgfbds2p58596my,1,0,0,2023-02-11T15:17:47.895Z,2023-02-13T13:24:49Z,4030851333,144,8,4024814093,56,Back,,,,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506314121,110,1,1,14,28,69t8imcdaqlgfbds2p58596my,1,45.8,54.2,2023-02-11T15:17:49.778Z,2023-02-14T03:44:18Z,4024815761,212,19.0,4024815755,141,82.1,4031739281,178,,4024815749,140,46.5,4024815765,213,1.5,4024815743,56,Back,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506314157,111,3,1,14,32,69t8imcdaqlgfbds2p58596my,1,70,74.6,2023-02-11T15:17:54.265Z,2023-02-14T03:44:33Z,4030851519,465,,4031739329,178,,4024815973,56,Center,4024816019,233,119,4024815975,286,,,,,,,,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506314111,119,45,1,14,32,5jjqm8h6qm1w4s5f93uubhdrj,0,30,25.4,2023-02-11T15:17:54.265Z,2023-02-14T03:44:33Z,4024816069,233,111,4024815685,56,Back,4024815689,285,,,,,,,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506314273,112,1,1,14,34,69t8imcdaqlgfbds2p58596my,1,70.9,66.6,2023-02-11T15:17:56.082Z,2023-02-14T03:44:40Z,4024816525,141,75.3,4024816519,56,Center,4024816535,213,0.3,4024816521,140,86.6,4024816529,212,17.5,4031739357,178,,,,,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506314349,113,1,1,14,36,69t8imcdaqlgfbds2p58596my,0,86.6,75.3,2023-02-11T15:17:58.206Z,2023-02-14T03:44:56Z,4024817023,1,,4031739417,178,,4024817019,212,33.1,4024817015,140,100.0,4024817021,213,5.2,4024817017,141,32.2,4024817009,155,,4024817013,56,Center,96hgdxqla3prs8zusk58lmdey,L. Mbete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506314359,114,5,1,14,38,69t8imcdaqlgfbds2p58596my,0,101.3,28.4,2023-02-11T15:18:00.535Z,2023-02-14T03:45:02Z,4024817057,56,Center,4024817195,233,120,4024817063,346,,,,,,,,,,,,,,,,,96hgdxqla3prs8zusk58lmdey,L. Mbete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506314373,120,5,1,14,38,5jjqm8h6qm1w4s5f93uubhdrj,1,-1.3,71.6,2023-02-11T15:18:00.535Z,2023-02-14T03:45:02Z,4024817159,233,114,4024817125,346,,4024817123,56,Back,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315637,121,1,1,15,4,5jjqm8h6qm1w4s5f93uubhdrj,0,5.3,55.4,2023-02-11T15:18:26.126Z,2023-02-14T03:48:58Z,4024823723,56,Center,4024823733,212,69.1,4024823735,213,0.2,4024823737,1,,4024823725,140,69.8,4024823729,141,75.7,4024823721,124,,4024823741,74,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315659,115,44,1,15,9,69t8imcdaqlgfbds2p58596my,1,32.4,28.1,2023-02-11T15:18:30.959Z,2023-02-14T08:46:00Z,4024823987,233,122,4024823827,285,,4024823821,56,Back,,,,,,,,,,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315675,122,44,1,15,9,5jjqm8h6qm1w4s5f93uubhdrj,0,67.6,71.9,2023-02-11T15:18:30.960Z,2023-02-14T03:49:12Z,4024823883,56,Center,4024824111,233,115,4024823885,286,,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315709,116,1,1,15,9,69t8imcdaqlgfbds2p58596my,1,31.7,33.7,2023-02-11T15:18:31.035Z,2023-02-14T08:46:00Z,4024824039,213,5.0,4024824031,56,Back,4024824029,3,,4024824033,140,35.2,4024824037,212,12.8,4024824035,141,15.6,4031740599,388,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315803,117,1,1,15,11,69t8imcdaqlgfbds2p58596my,0,35.8,10.9,2023-02-11T15:18:33.698Z,2023-02-14T03:49:25Z,4024824531,212,13.1,4024824529,141,14.9,4031740641,178,,4024824533,213,0.2,4024824523,155,,4024824525,56,Back,4024824527,140,48.0,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315923,123,1,1,15,15,5jjqm8h6qm1w4s5f93uubhdrj,0,51.3,91.2,2023-02-11T15:18:36.800Z,2023-02-14T03:49:40Z,4024825141,141,91.5,4024825197,236,,4024825199,233,118,4024825203,286,,4024825145,213,0.0,4024825139,140,56.4,4024825143,212,5.4,4024825137,56,Left,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,4031740727,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315907,118,74,1,15,15,69t8imcdaqlgfbds2p58596my,1,46,10.7,2023-02-11T15:18:36.825Z,2023-02-14T03:49:45Z,4024825253,233,123,4024825069,56,Back,4031740755,178,,4024825071,285,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315963,119,5,1,15,16,69t8imcdaqlgfbds2p58596my,0,47.8,-1.8,2023-02-11T15:18:38.387Z,2023-02-14T03:49:53Z,4024825317,56,Back,4024827081,233,124,4024825319,347,,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506316269,124,5,1,15,16,5jjqm8h6qm1w4s5f93uubhdrj,1,52.2,101.8,2023-02-11T15:18:38.387Z,2023-02-14T03:49:53Z,4024826905,347,,4024826903,56,Left,4024827047,233,119,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506316433,125,1,1,15,28,5jjqm8h6qm1w4s5f93uubhdrj,1,54.5,100,2023-02-11T15:18:49.871Z,2023-02-14T03:49:57Z,4024827849,141,84.2,4024827853,213,5.2,4024827847,140,60.4,4024827845,56,Left,4024827843,107,,4024827851,212,13.6,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506316509,126,1,1,15,30,5jjqm8h6qm1w4s5f93uubhdrj,1,59.2,81.8,2023-02-11T15:18:52.140Z,2023-02-14T03:50:02Z,4024828311,212,10.5,4024828305,140,49.2,4031740869,178,,4024828303,56,Back,4024828313,213,3.1,4024828309,141,83.0,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506316615,127,1,1,15,32,5jjqm8h6qm1w4s5f93uubhdrj,1,46.7,78.8,2023-02-11T15:18:54.103Z,2023-02-14T03:50:05Z,4024828813,213,4.4,4024828809,141,48.8,4024828807,140,40.0,4031740887,178,,4024828805,56,Back,4024828811,212,21.6,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506316919,128,1,1,15,35,5jjqm8h6qm1w4s5f93uubhdrj,1,35.8,38.3,2023-02-11T15:18:56.814Z,2023-02-14T03:50:09Z,4024830455,212,16.4,4031740915,178,,4024830457,213,5.1,4024830453,141,16.4,4024830447,56,Back,4024830451,140,42.3,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507470787,845,3,1,15,39,5jjqm8h6qm1w4s5f93uubhdrj,0,67.5,5.5,2023-02-11T15:19:01.377Z,2023-02-14T03:50:17Z,4030852261,286,,4030852257,56,Right,4030852269,467,64tpd90skhh1yj8yztefhahn9,4031740969,178,,4030852265,465,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506316941,129,4,1,15,39,5jjqm8h6qm1w4s5f93uubhdrj,1,59.2,5.2,2023-02-11T15:19:01.629Z,2023-02-14T03:50:24Z,4024830545,13,,4024830547,56,Right,4024830551,265,,4024830553,286,,4024830587,233,120,4024830549,152,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506316933,120,4,1,15,39,69t8imcdaqlgfbds2p58596my,0,40.8,94.8,2023-02-11T15:19:01.630Z,2023-02-14T03:50:24Z,4024830513,285,,4024830509,152,,4024830507,56,Back,4024830511,265,,4024830505,13,,4024830661,233,129,4031741013,178,,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317571,130,1,1,15,54,5jjqm8h6qm1w4s5f93uubhdrj,1,64.1,1.7,2023-02-11T15:19:16.455Z,2023-02-14T03:50:28Z,4024833925,152,,4024833935,213,2.8,4024833927,56,Back,4024833933,212,24.1,4024833923,5,,4031741059,178,,4024833929,140,42.8,4024833931,141,15.0,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317595,131,1,1,15,56,5jjqm8h6qm1w4s5f93uubhdrj,1,44.7,15.9,2023-02-11T15:19:18.365Z,2023-02-14T03:50:34Z,4024834093,140,41.5,4024834097,212,18.7,4024834095,141,43.0,4031741101,178,,4024834099,213,1.8,4024834091,56,Back,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317681,132,1,1,15,58,5jjqm8h6qm1w4s5f93uubhdrj,1,41.5,43,2023-02-11T15:19:20.606Z,2023-02-14T03:50:38Z,4031741125,178,,4024834551,141,78.1,4024834547,56,Back,4024834553,212,24.4,4024834549,140,46.4,4024834555,213,1.4,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317773,133,1,1,16,1,5jjqm8h6qm1w4s5f93uubhdrj,1,47,76.3,2023-02-11T15:19:23.200Z,2023-02-14T03:50:43Z,4024835089,56,Center,4024835091,140,52.0,4024835097,213,5.1,4024835095,212,14.5,4024835093,141,56.5,4031741143,178,,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317829,134,1,1,16,3,5jjqm8h6qm1w4s5f93uubhdrj,1,51.9,58.4,2023-02-11T15:19:24.903Z,2023-02-14T03:50:47Z,4024835509,213,4.2,4024835499,140,42.5,4031741171,178,,4024835503,141,30.6,4024835495,56,Back,4024835507,212,21.3,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317951,135,1,1,16,5,5jjqm8h6qm1w4s5f93uubhdrj,1,39.9,30.3,2023-02-11T15:19:27.494Z,2023-02-14T03:50:51Z,4024836223,213,2.7,4024836215,56,Back,4024836221,212,30.4,4024836217,140,13.9,4031741227,178,,4024836219,141,49.9,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318179,136,1,1,16,9,5jjqm8h6qm1w4s5f93uubhdrj,1,11.8,54.2,2023-02-11T15:19:30.805Z,2023-02-14T03:50:54Z,4024837485,141,53.4,4024837487,212,13.2,4024837483,140,24.4,4031741247,178,,4024837481,56,Back,4024837489,213,6.2,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318193,137,4,1,16,11,5jjqm8h6qm1w4s5f93uubhdrj,1,24,60.2,2023-02-11T15:19:33.490Z,2023-02-14T03:51:08Z,4024837579,13,,4024837583,152,,4024837585,265,,4024837587,285,,4024837581,56,Back,4024837613,233,121,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318145,121,4,1,16,11,69t8imcdaqlgfbds2p58596my,0,76,39.8,2023-02-11T15:19:33.491Z,2023-02-14T03:51:07Z,4024837279,265,,4024837281,286,,4024837273,13,,4024837275,56,Center,4031741335,178,,4024837635,233,137,4024837277,152,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318425,138,1,1,16,19,5jjqm8h6qm1w4s5f93uubhdrj,1,24.5,65.1,2023-02-11T15:19:40.926Z,2023-02-14T03:51:12Z,4024838807,56,Back,4024838805,152,,4024838811,141,52.1,4024838803,5,,4024838813,212,13.8,4031741359,178,,4024838809,140,14.4,4024838815,213,3.8,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318555,139,1,1,16,22,5jjqm8h6qm1w4s5f93uubhdrj,1,13.5,50,2023-02-11T15:19:44.662Z,2023-02-14T03:51:15Z,4024839575,140,18.3,4024839577,141,24.9,4024839581,213,5.0,4024839573,56,Back,4031741375,178,,4024839579,212,17.8,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318719,140,1,1,16,26,5jjqm8h6qm1w4s5f93uubhdrj,1,21.1,26.8,2023-02-11T15:19:48.119Z,2023-02-14T03:51:18Z,4024840471,140,16.3,4024840475,141,64.8,4024840467,56,Back,4024840477,212,26.3,4031741395,178,,4024840481,213,1.8,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318815,141,1,1,16,30,5jjqm8h6qm1w4s5f93uubhdrj,1,14.7,70.8,2023-02-11T15:19:52.049Z,2023-02-14T03:51:25Z,4024841069,212,42.7,4024841071,213,0.2,4024841061,155,,4024841067,141,80.2,4031741433,178,,4024841065,140,54.9,4024841063,56,Left,4024841073,1,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318929,142,1,1,16,32,5jjqm8h6qm1w4s5f93uubhdrj,1,54.1,81.7,2023-02-11T15:19:53.833Z,2023-02-14T03:51:34Z,4024841719,140,68.5,4031741483,388,,4024841727,212,16.3,4024841711,168,,4024841721,141,90.8,4024841731,213,0.4,4024841715,56,Left,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507646399,914,83,1,16,35,69t8imcdaqlgfbds2p58596my,1,27.9,8.9,2023-02-11T15:19:57.351Z,2023-02-14T06:34:36Z,4031811267,399,241293,,,,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507646331,912,43,1,16,35,69t8imcdaqlgfbds2p58596my,1,0,0,2023-02-11T15:19:57.371Z,2023-02-14T06:34:23Z,4031810873,399,241293,4031811151,144,83,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319119,143,61,1,16,35,5jjqm8h6qm1w4s5f93uubhdrj,0,85.3,90.6,2023-02-11T15:19:57.377Z,2023-02-14T03:51:57Z,4024842721,56,Left,4031741607,178,,,,,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319013,122,49,1,16,37,69t8imcdaqlgfbds2p58596my,1,11.4,12.5,2023-02-11T15:19:59.484Z,2023-02-14T03:52:03Z,,,,,,,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319159,123,1,1,16,39,69t8imcdaqlgfbds2p58596my,0,4.4,6.5,2023-02-11T15:20:01.372Z,2023-02-14T03:52:08Z,4024842939,141,5.6,4031741709,178,,4024842941,212,30.2,4024842937,140,33.2,4030853817,155,,4024842943,213,6.3,4024842935,56,Back,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319179,144,61,1,16,42,5jjqm8h6qm1w4s5f93uubhdrj,0,64.2,89.6,2023-02-11T15:20:04.042Z,2023-02-14T03:52:16Z,4031741781,21,,4031741783,388,,4024843033,56,Left,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319465,124,1,1,16,43,69t8imcdaqlgfbds2p58596my,1,29.1,5.5,2023-02-11T15:20:04.789Z,2023-02-14T03:52:27Z,4024844673,141,4.7,4024844677,212,5.2,4024844665,56,Back,4024844669,140,34.0,4024844683,213,6.2,4024844661,3,,4031741841,388,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319485,125,4,1,16,47,69t8imcdaqlgfbds2p58596my,1,44.6,6.8,2023-02-11T15:20:09.354Z,2023-02-14T03:52:50Z,4024844775,56,Back,4024844777,152,,4024844871,233,145,4024844773,13,,4024844781,286,,4024844779,265,,,,,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319479,145,4,1,16,47,5jjqm8h6qm1w4s5f93uubhdrj,0,55.4,93.2,2023-02-11T15:20:09.355Z,2023-02-14T03:52:49Z,4024844747,13,,4024844751,152,,4031741983,178,,4024844755,285,,4024844753,265,,4024844749,56,Left,4024844969,233,125,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320563,126,1,1,17,16,69t8imcdaqlgfbds2p58596my,1,46.6,4.9,2023-02-11T15:20:38.372Z,2023-02-14T03:52:54Z,4024850667,152,,4024850675,212,12.3,4024850665,5,,4024850677,213,2.9,4031742007,178,,4024850673,141,9.4,4024850671,140,35.3,4024850669,56,Back,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320675,127,1,1,17,21,69t8imcdaqlgfbds2p58596my,1,36.8,20.4,2023-02-11T15:20:43.709Z,2023-02-14T03:52:59Z,4024851263,56,Back,4024851275,213,1.7,4024851267,141,67.2,4024851265,140,32.1,4024851271,212,32.2,4024851279,1,,4031742035,178,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320763,128,1,1,17,23,69t8imcdaqlgfbds2p58596my,1,32.1,67.2,2023-02-11T15:20:45.668Z,2023-02-14T03:53:04Z,4024851707,140,34.8,4024851711,141,88.6,4024851717,213,1.4,4024851701,56,Back,4024851715,212,14.8,4031742071,178,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320819,129,1,1,17,26,69t8imcdaqlgfbds2p58596my,1,34.8,88.6,2023-02-11T15:20:48.140Z,2023-02-14T03:53:09Z,4024852035,140,46.8,4024852043,213,0.3,4031742115,178,,4024852037,141,95.3,4024852039,212,13.4,4024852033,56,Back,,,,,,,96hgdxqla3prs8zusk58lmdey,L. Mbete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320993,130,1,1,17,28,69t8imcdaqlgfbds2p58596my,1,46.8,95.3,2023-02-11T15:20:49.908Z,2023-02-14T03:53:12Z,4024852965,213,3.4,4024852967,1,,4024852959,140,14.7,4031742145,178,,4024852963,212,34.6,4024852961,141,83.8,4024852957,56,Back,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321129,131,1,1,17,31,69t8imcdaqlgfbds2p58596my,1,14.7,83.8,2023-02-11T15:20:53.480Z,2023-02-14T03:53:21Z,4024853611,140,5.5,4024853615,212,19.3,4024853617,213,4.2,4024853609,56,Back,4031742213,178,,4024853613,141,59.3,,,,,,,96hgdxqla3prs8zusk58lmdey,L. Mbete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321229,132,1,1,17,34,69t8imcdaqlgfbds2p58596my,0,5.4,52.2,2023-02-11T15:20:56.672Z,2023-02-14T03:53:26Z,4024854223,212,47.7,4031742229,178,,4024854225,213,5.9,4024854219,140,47.0,4024854221,141,24.0,4024854217,56,Back,4024854231,1,,4024854215,155,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321267,146,44,1,17,37,5jjqm8h6qm1w4s5f93uubhdrj,1,48.6,80.7,2023-02-11T15:20:59.024Z,2023-02-14T08:46:01Z,4024854347,285,,4024854467,233,133,4024854343,56,Back,,,,,,,,,,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321255,133,44,1,17,37,69t8imcdaqlgfbds2p58596my,0,51.4,19.3,2023-02-11T15:20:59.025Z,2023-02-14T03:53:35Z,4024854313,56,Right,4024854695,286,,4024854701,233,146,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321313,147,1,1,17,37,5jjqm8h6qm1w4s5f93uubhdrj,0,36.8,81.6,2023-02-11T15:20:59.070Z,2023-02-14T08:46:01Z,4024854609,212,22.8,4024854603,56,Left,4024854595,3,,4031742331,388,,4024854607,141,81.0,4024854605,140,58.5,4024854611,213,6.3,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321353,134,44,1,17,39,69t8imcdaqlgfbds2p58596my,1,45.9,21.3,2023-02-11T15:21:01.106Z,2023-02-14T08:46:01Z,4024854777,56,Back,4024855039,233,148,4024854779,285,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321389,148,44,1,17,39,5jjqm8h6qm1w4s5f93uubhdrj,0,54.1,78.7,2023-02-11T15:21:01.107Z,2023-02-14T03:53:52Z,4024854969,286,,4024855119,233,134,4024854965,56,Center,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321419,135,1,1,17,39,69t8imcdaqlgfbds2p58596my,1,44.5,24.1,2023-02-11T15:21:01.134Z,2023-02-14T08:46:02Z,4031742407,388,,4024855157,56,Center,4024855155,3,,4024855161,140,58.2,4024855167,213,0.2,4024855165,212,14.7,4024855163,141,28.3,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321439,136,1,1,17,40,69t8imcdaqlgfbds2p58596my,0,61.2,28.8,2023-02-11T15:21:02.621Z,2023-02-14T03:54:01Z,4024855271,213,5.2,4024855261,56,Right,4024855267,212,10.7,4031742439,178,,4024855265,141,15.0,4024855263,140,66.1,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
