id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/16/value
2480365683,401,61,1,37,44,ahm0t06rup1bkd9z0mxl2lmph,0,67.6,25.3,2022-11-01T20:22:16.420Z,2022-11-03T06:31:23Z,3888363325,56,Center,3890496171,178,,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480783721,990,43,1,37,44,8rfydplrc9ki0sirqi0drcybk,1,0,0,2022-11-01T20:22:16.459Z,2022-11-03T07:04:10Z,3890522577,178,0,3890522701,144,82,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480365687,289,49,1,37,46,8rfydplrc9ki0sirqi0drcybk,1,37.1,62.7,2022-11-01T20:22:18.565Z,2022-11-03T06:31:28Z,,,,,,,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480365715,290,1,1,37,48,8rfydplrc9ki0sirqi0drcybk,1,37.4,57,2022-11-01T20:22:19.960Z,2022-11-03T06:31:35Z,3888363541,213,5.9,3888363537,141,41.5,3888363535,140,61.6,3890496343,178,,3888363539,212,27.5,3888363533,56,Center,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480365719,291,50,1,37,49,8rfydplrc9ki0sirqi0drcybk,1,63,45.3,2022-11-01T20:22:21.181Z,2022-11-03T06:31:45Z,3888363667,233,402,3888363549,56,Center,3888363551,286,,,,,,,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480365735,402,7,1,37,51,ahm0t06rup1bkd9z0mxl2lmph,1,37,54.7,2022-11-01T20:22:22.785Z,2022-11-03T06:31:49Z,3888363663,233,291,3890496559,178,,3888363629,56,Back,3888363631,285,,3889671583,384,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480365739,403,49,1,37,52,ahm0t06rup1bkd9z0mxl2lmph,1,45.1,48.5,2022-11-01T20:22:24.006Z,2022-11-03T06:31:53Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480365797,404,1,1,37,56,ahm0t06rup1bkd9z0mxl2lmph,1,52.5,28.2,2022-11-01T20:22:28.425Z,2022-11-03T06:32:06Z,3888363983,56,Back,3888363985,140,41.5,3888363991,213,4.1,3888363987,141,5.9,3888363989,212,19.1,3890496839,178,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480365817,405,1,1,37,59,ahm0t06rup1bkd9z0mxl2lmph,1,41.7,13.2,2022-11-01T20:22:31.459Z,2022-11-03T06:32:13Z,3888364141,213,2.8,3890496953,178,,3888364127,56,Back,3888364129,140,30.9,3888364137,212,11.9,3888364133,141,18.5,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480365853,406,1,1,38,3,ahm0t06rup1bkd9z0mxl2lmph,1,37,27.9,2022-11-01T20:22:34.902Z,2022-11-03T06:32:16Z,3888364331,141,72.3,3888364335,213,1.1,3888364329,140,52.9,3888364337,1,,3888364333,212,34.5,3890497021,178,,3888364327,56,Center,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480365907,407,1,1,38,6,ahm0t06rup1bkd9z0mxl2lmph,1,53,72.3,2022-11-01T20:22:38.193Z,2022-11-03T06:32:17Z,3888364669,212,18.7,3890497043,178,,3888364665,140,64.1,3888364667,141,93.8,3888364671,213,0.9,3888364663,56,Left,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480365937,408,1,1,38,9,ahm0t06rup1bkd9z0mxl2lmph,1,67.1,92.3,2022-11-01T20:22:41.475Z,2022-11-03T06:32:21Z,3890497115,178,,3888364789,141,73.8,3888364785,56,Center,3888364787,140,63.1,3888364791,212,13.3,3888364793,213,4.4,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480365959,409,1,1,38,12,ahm0t06rup1bkd9z0mxl2lmph,1,66,73.6,2022-11-01T20:22:44.031Z,2022-11-03T06:32:25Z,3888364925,213,1.6,3888364921,212,12.2,3888364915,140,65.2,3890497173,178,,3888364917,141,91.5,3888364913,56,Left,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480366029,410,1,1,38,14,ahm0t06rup1bkd9z0mxl2lmph,1,65.3,91.5,2022-11-01T20:22:45.902Z,2022-11-03T06:32:28Z,3888365281,212,23.8,3888365285,213,6.0,3888365271,140,87.2,3888365275,141,82.3,3890497219,178,,3888365265,56,Left,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480366107,411,1,1,38,19,ahm0t06rup1bkd9z0mxl2lmph,1,96.9,82.7,2022-11-01T20:22:51.607Z,2022-11-03T06:32:30Z,3888365711,155,,3888365715,140,86.2,3888365713,56,Right,3888365723,1,,3888365721,213,4.5,3889673539,345,,3888365717,141,4.9,3888365709,2,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,3889673253,224,3890497247,178,3888365719,212,54.1,3889673255,72,,,,,,,,,,,,,,,,,,,,,,,,
2480366165,412,1,1,38,25,ahm0t06rup1bkd9z0mxl2lmph,1,85.8,5.3,2022-11-01T20:22:57.058Z,2022-11-03T06:32:34Z,3888366059,212,16.3,3888366053,56,Center,3890497305,178,,3888366061,213,2.2,3888366057,141,24.1,3888366055,140,76.1,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480366213,413,1,1,38,29,ahm0t06rup1bkd9z0mxl2lmph,1,77.8,8.8,2022-11-01T20:23:00.910Z,2022-11-03T06:32:44Z,3888366309,213,1.9,3890497361,178,,3888367333,210,13,3888366303,140,74.3,3888366305,141,24.0,3888366301,56,Center,3888366307,212,11.0,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480366219,414,13,1,38,32,ahm0t06rup1bkd9z0mxl2lmph,1,75,31.6,2022-11-01T20:23:03.744Z,2022-11-03T06:32:44Z,3888367383,231,48.4,3890497475,178,,3888367381,230,98.5,3888367379,215,,3888366335,22,,3888367377,103,70.8,3888367369,29,,3888366337,18,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,3888366889,72,3888367375,102,3888366339,56,Center,3888367371,55,413,3888367367,77,,,,,,,,,,,,,,,,,,56.5,,,
2480366215,292,5,1,38,34,8rfydplrc9ki0sirqi0drcybk,1,-1.4,45,2022-11-01T20:23:05.686Z,2022-11-03T06:32:47Z,3888366449,233,415,3888366315,346,,3888366313,56,Back,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480366237,415,5,1,38,34,ahm0t06rup1bkd9z0mxl2lmph,0,101.4,55,2022-11-01T20:23:05.686Z,2022-11-03T06:32:47Z,3888366429,56,Center,3888366453,233,292,3888366431,346,,,,,,,,,,,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480366701,293,1,1,39,5,8rfydplrc9ki0sirqi0drcybk,1,5,37,2022-11-01T20:23:36.936Z,2022-11-03T06:32:52Z,3888369051,213,0.1,3888369057,74,,3888369049,212,63.2,3888369053,1,,3888369043,56,Center,3888369041,124,,3888369045,140,65.0,3888369047,141,44.3,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480366715,294,1,1,39,8,8rfydplrc9ki0sirqi0drcybk,0,65.2,44,2022-11-01T20:23:40.309Z,2022-11-03T06:32:58Z,3890497699,178,,3888369133,140,67.4,3888369135,141,57.3,3888369131,56,Center,3888369137,212,9.3,3888369139,213,1.3,3890497701,21,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480366739,416,49,1,39,10,ahm0t06rup1bkd9z0mxl2lmph,1,35.6,42.1,2022-11-01T20:23:42.242Z,2022-11-03T06:33:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480366767,417,1,1,39,10,ahm0t06rup1bkd9z0mxl2lmph,1,35.6,42.1,2022-11-01T20:23:42.322Z,2022-11-03T06:33:09Z,3888369393,56,Back,3888369395,140,28.4,3888369397,141,31.6,3890497887,178,,3888369401,213,3.9,3888369399,212,10.4,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480366807,418,1,1,39,13,ahm0t06rup1bkd9z0mxl2lmph,1,27.4,37.6,2022-11-01T20:23:45.522Z,2022-11-03T06:33:13Z,3888369597,141,43.1,3888369595,140,8.1,3888369593,56,Back,3890497965,178,,3888369599,212,20.6,3888369601,213,3.0,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480366883,419,1,1,39,15,ahm0t06rup1bkd9z0mxl2lmph,1,8.1,43.1,2022-11-01T20:23:47.554Z,2022-11-03T06:33:16Z,3888369999,213,5.3,3888369991,56,Back,3888369995,141,16.7,3888369997,212,22.2,3888369993,140,20.6,3890498029,178,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480366989,420,1,1,39,22,ahm0t06rup1bkd9z0mxl2lmph,1,31.6,4.7,2022-11-01T20:23:53.798Z,2022-11-03T06:33:20Z,3888370593,141,3.4,3888370591,140,61.7,3888370595,212,31.6,3888370597,213,6.3,3888370589,56,Right,3890498099,178,,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367013,421,1,1,39,30,ahm0t06rup1bkd9z0mxl2lmph,1,56.1,40.1,2022-11-01T20:24:02.293Z,2022-11-03T06:33:24Z,3888370723,141,80.9,3890498141,178,,3888370725,212,27.8,3888370721,140,58.3,3888370719,56,Left,3888370727,213,1.5,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367069,422,1,1,39,33,ahm0t06rup1bkd9z0mxl2lmph,1,62,81.2,2022-11-01T20:24:04.784Z,2022-11-03T06:33:29Z,3888371037,213,0.5,3888371029,56,Left,3888371035,212,18.1,3888371031,140,76.9,3890498233,178,,3888371033,141,94.5,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367101,423,1,1,39,36,ahm0t06rup1bkd9z0mxl2lmph,1,76.9,94.5,2022-11-01T20:24:08.364Z,2022-11-03T06:33:33Z,3888371233,141,73.0,3888371237,213,5.6,3888371229,56,Center,3888371235,212,21.9,3888371231,140,92.4,3890498277,178,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367109,424,3,1,39,40,ahm0t06rup1bkd9z0mxl2lmph,0,92.8,78.8,2022-11-01T20:24:11.805Z,2022-11-03T06:33:51Z,3888371277,286,,3889677207,465,,3888371275,56,Center,3888371321,233,295,3890498653,178,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367111,295,7,1,39,40,8rfydplrc9ki0sirqi0drcybk,1,7.2,21.2,2022-11-01T20:24:12.103Z,2022-11-03T06:33:54Z,3890498707,178,,3888371287,285,,3888371307,233,424,3888371285,56,Back,3889677317,384,,,,,,,,,,,430ffnfs8g98t6tkctdqhhd78,D. Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367115,296,49,1,39,42,8rfydplrc9ki0sirqi0drcybk,1,9.3,14.7,2022-11-01T20:24:14.032Z,2022-11-03T06:33:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367229,297,1,1,39,43,8rfydplrc9ki0sirqi0drcybk,1,8.4,9.4,2022-11-01T20:24:15.074Z,2022-11-03T06:34:04Z,3888371967,140,55.2,3888371973,213,0.1,3888371965,56,Right,3888371963,155,,3888371975,1,,3888371971,212,49.4,3890498891,178,,3888371969,141,17.1,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367287,298,1,1,39,52,8rfydplrc9ki0sirqi0drcybk,1,59.4,27.3,2022-11-01T20:24:23.991Z,2022-11-03T06:34:11Z,3890499045,178,,3888372337,1,,3888372331,141,82.7,3888372335,213,1.1,3888372329,140,75.8,3888372333,212,41.4,3888372325,155,,3888372327,56,Left,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367293,299,3,1,39,59,8rfydplrc9ki0sirqi0drcybk,0,76.1,72.4,2022-11-01T20:24:31.436Z,2022-11-03T06:34:21Z,3890499215,178,,3888372371,286,,3888372423,233,425,3888372369,56,Center,3889678893,464,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367297,425,7,1,40,0,ahm0t06rup1bkd9z0mxl2lmph,0,23.9,27.6,2022-11-01T20:24:31.921Z,2022-11-03T06:34:24Z,3888372397,285,,3890499263,178,,3888372395,56,Back,3888372399,233,299,3889679019,385,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367343,300,1,1,40,2,8rfydplrc9ki0sirqi0drcybk,1,63.6,58.2,2022-11-01T20:24:34.442Z,2022-11-03T06:34:27Z,3888372667,213,4.7,3888372661,140,63.5,3888372665,212,26.3,3888372663,141,19.5,3888372659,56,Right,3890499321,178,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367385,301,1,1,40,5,8rfydplrc9ki0sirqi0drcybk,1,63.7,23,2022-11-01T20:24:37.036Z,2022-11-03T06:34:59Z,3888372865,141,24.3,3888372861,56,Center,3888372867,212,23.2,3888372863,140,85.8,3890499799,178,,3888372869,213,0.0,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367401,302,1,1,40,8,8rfydplrc9ki0sirqi0drcybk,0,94.2,19.5,2022-11-01T20:24:40.425Z,2022-11-03T06:35:24Z,3890500207,178,,3889680241,386,,3888372967,2,,3888372973,140,93.7,3889680239,225,,3888372975,141,27.1,3888372971,56,Center,3888372977,212,5.2,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,3889680243,20,3888372979,213,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,
2480367427,426,61,1,40,8,ahm0t06rup1bkd9z0mxl2lmph,1,7.3,76.9,2022-11-01T20:24:40.601Z,2022-11-03T06:35:49Z,3888373135,56,Back,3890500655,178,,,,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367475,303,1,1,40,12,8rfydplrc9ki0sirqi0drcybk,1,76,11.3,2022-11-01T20:24:43.959Z,2022-11-03T06:35:55Z,3888373429,213,6.2,3888373423,140,91.0,3890500751,178,,3888373425,141,9.8,3888373421,56,Right,3888373427,212,15.8,,,,,,,74fouzsgp25muot2pp6as5otl,D. Batty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367531,304,1,1,40,15,8rfydplrc9ki0sirqi0drcybk,1,90.3,11.2,2022-11-01T20:24:46.745Z,2022-11-03T06:36:05Z,3888374065,210,15,3888373745,2,,3889681305,387,,3889681303,225,,3888373757,213,1.5,3890500855,178,,3888374067,154,,3889681309,20,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,1,3888373753,141,3888373751,140,3888373755,212,23.3,3888373749,56,Center,,,,,,45.4,,,,,,,,,,,,,,91.0,,,
2480784585,1514,83,1,40,18,ahm0t06rup1bkd9z0mxl2lmph,1,8.2,55.4,2022-11-01T20:24:50.316Z,2022-11-03T07:09:30Z,3890526133,399,229971,,,,,,,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367537,305,15,1,40,18,8rfydplrc9ki0sirqi0drcybk,1,92,40.8,2022-11-01T20:24:50.320Z,2022-11-03T06:36:05Z,3890500931,178,,3888373793,22,,3888374087,103,12.7,3888374075,29,,3888374089,146,99.0,3888374079,133,,3888374085,102,47.7,3888374091,147,47.7,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,3888374077,154,3888373795,17,3888374099,233,428,3888374073,80,,3888373797,56,Center,3888373881,20,,,,3888374081,55,,,,,,,,,,,304,,
2480367573,428,10,1,40,19,ahm0t06rup1bkd9z0mxl2lmph,1,1.8,52.2,2022-11-01T20:24:50.950Z,2022-11-03T06:36:09Z,3889682569,180,,3889682567,173,,3888373961,233,305,3888373943,56,Back,3888373941,182,,3889682575,376,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367567,427,52,1,40,20,ahm0t06rup1bkd9z0mxl2lmph,1,1.8,52.2,2022-11-01T20:24:51.925Z,2022-11-03T06:36:14Z,3889682665,376,,3890501049,178,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367641,429,1,1,40,26,ahm0t06rup1bkd9z0mxl2lmph,1,14.1,47,2022-11-01T20:24:58.115Z,2022-11-03T06:36:20Z,3888374317,56,Back,3888374315,123,,3890501137,178,,3888374323,212,18.6,3888374319,140,22.0,3888374321,141,22.5,3888374325,213,5.2,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367673,430,1,1,40,31,ahm0t06rup1bkd9z0mxl2lmph,1,22.7,21.2,2022-11-01T20:25:03.020Z,2022-11-03T06:36:25Z,3888374509,140,37.2,3888374513,212,20.7,3888374507,56,Back,3888374511,141,41.8,3890501237,178,,3888374515,213,0.7,,,,,,,c48yjuxzle51y3k7kr1fcyk4q,S. Seddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367757,431,1,1,40,33,ahm0t06rup1bkd9z0mxl2lmph,1,38.2,43.9,2022-11-01T20:25:05.520Z,2022-11-03T06:36:41Z,3888374911,212,32.7,3888374915,1,,3888374905,56,Left,3888374907,140,55.7,3888374913,213,1.0,3888374909,141,83.6,3890501447,178,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367803,432,1,1,40,40,ahm0t06rup1bkd9z0mxl2lmph,1,71.1,93.8,2022-11-01T20:25:12.539Z,2022-11-03T06:36:49Z,3888375149,140,64.0,3888375151,141,87.7,3888375155,213,3.6,3888375153,212,8.5,3890501551,178,,3888375147,56,Left,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367835,433,1,1,40,42,ahm0t06rup1bkd9z0mxl2lmph,1,64,87.7,2022-11-01T20:25:14.243Z,2022-11-03T06:36:55Z,3888375345,212,18.6,3888375341,141,60.9,3888375347,213,4.9,3890501637,178,,3888375337,140,67.5,3888375335,56,Center,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367859,434,1,1,40,44,ahm0t06rup1bkd9z0mxl2lmph,1,67.5,60.9,2022-11-01T20:25:16.040Z,2022-11-03T06:36:57Z,3888375477,56,Left,3888375479,140,75.5,3888375485,213,1.2,3888375481,141,95.4,3890501679,178,,3888375483,212,24.9,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367897,435,1,1,40,47,ahm0t06rup1bkd9z0mxl2lmph,1,75.5,95.4,2022-11-01T20:25:18.717Z,2022-11-03T06:37:01Z,3888375725,56,Left,3888375727,140,65.6,3888375733,213,3.6,3890501759,178,,3888375731,212,11.4,3888375729,141,88.4,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367945,436,1,1,40,49,ahm0t06rup1bkd9z0mxl2lmph,1,65.6,88.4,2022-11-01T20:25:21.030Z,2022-11-03T06:37:05Z,3888375969,141,48.5,3888375965,56,Center,3888375973,213,5.0,3888375967,140,74.1,3890501869,178,,3888375971,212,28.6,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480784735,1528,43,1,40,51,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-11-01T20:25:23.447Z,2022-11-03T07:10:30Z,3890526637,178,0,3890526661,144,82,,,,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367967,437,3,1,40,51,ahm0t06rup1bkd9z0mxl2lmph,0,74.1,49.4,2022-11-01T20:25:23.473Z,2022-11-03T06:37:16Z,3888376093,211,,3890502229,178,,3888376079,56,Center,3889683955,464,,3888376081,286,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367955,306,49,1,40,52,8rfydplrc9ki0sirqi0drcybk,1,23.9,41.8,2022-11-01T20:25:24.193Z,2022-11-03T06:37:18Z,,,,,,,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480367983,307,1,1,40,52,8rfydplrc9ki0sirqi0drcybk,1,23.9,41.8,2022-11-01T20:25:24.325Z,2022-11-03T06:37:22Z,3890502475,178,,3888376123,56,Back,3888376125,140,35.4,3888376127,141,51.0,3888376131,213,0.5,3888376129,212,13.6,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480368017,308,1,1,40,54,8rfydplrc9ki0sirqi0drcybk,1,35.4,51,2022-11-01T20:25:25.698Z,2022-11-03T06:37:27Z,3888376315,140,18.9,3888376311,56,Back,3888376327,213,3.8,3888376325,212,22.1,3888376319,141,30.9,3890502663,178,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480368043,309,3,1,40,56,8rfydplrc9ki0sirqi0drcybk,1,24.2,27.4,2022-11-01T20:25:28.142Z,2022-11-03T06:37:34Z,3890502943,178,,3888376445,56,Back,3888376447,285,,3888376479,233,438,3889684599,464,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480368011,438,45,1,40,56,ahm0t06rup1bkd9z0mxl2lmph,0,75.8,72.6,2022-11-01T20:25:28.142Z,2022-11-03T06:37:34Z,3888376287,56,Center,3888376289,286,,3888376487,233,309,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480368051,310,50,1,40,56,8rfydplrc9ki0sirqi0drcybk,1,26.4,26.2,2022-11-01T20:25:28.540Z,2022-11-03T06:37:42Z,3888376657,233,439,3888376475,285,,3888376471,56,Back,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480368067,439,7,1,40,58,ahm0t06rup1bkd9z0mxl2lmph,0,73.6,73.8,2022-11-01T20:25:30.116Z,2022-11-03T06:37:46Z,3888376591,56,Center,3890503199,178,,3889684851,385,,3888376639,233,310,3888376593,286,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480784859,1031,67,1,41,0,8rfydplrc9ki0sirqi0drcybk,1,42.1,22.7,2022-11-01T20:25:32.004Z,2022-11-03T07:23:02Z,3890527009,233,1534,,,,,,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480784857,1534,67,1,41,0,ahm0t06rup1bkd9z0mxl2lmph,0,57.9,77.3,2022-11-01T20:25:32.005Z,2022-11-03T07:11:04Z,3890527017,233,1031,,,,,,,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
