id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2521134093,86,1,1,10,30,1musyruv2ufjrjnj6gvdbr8kt,1,80.1,100,2023-03-17T19:59:05.999Z,2023-03-20T04:13:17Z,4103176107,107,,4103176111,140,62.3,4103176109,56,Left,4103176119,1,,4103176115,212,22.5,4103176113,141,83.3,4103176117,213,3.7,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521134117,87,1,1,10,33,1musyruv2ufjrjnj6gvdbr8kt,1,68.8,85.1,2023-03-17T19:59:09.705Z,2023-03-20T04:13:21Z,4111350803,224,,4103176245,56,Center,4111350805,72,,4103176243,155,,4103176241,2,,4103176249,141,22.2,4103176253,213,5.2,4103176255,1,,3hq7q7p30s923cbbvw1070lp1,R. James,4103176247,140,89.3,,4103176251,212,4112225023,178,,,,,,,,,,,,,,,,,,47.9,,,,,,,,
2521134127,88,1,1,10,36,1musyruv2ufjrjnj6gvdbr8kt,1,88.5,24.2,2023-03-17T19:59:12.229Z,2023-03-20T04:13:51Z,4103176305,141,48.2,4103176303,140,88.6,4103176301,56,Center,4103176299,3,,4103176309,213,1.6,4103176307,212,16.3,4112225149,388,,4103179369,154,,77yt60bz6k3rqv316v9qxxyad,A. Flint,4103179371,22,,,4103179367,210,,,,,,,,,,,,,,,,,,,,16,,1,,,,,,
2521134153,89,16,1,10,39,1musyruv2ufjrjnj6gvdbr8kt,1,90,52.2,2023-03-17T19:59:15.175Z,2023-03-20T04:13:51Z,4103179415,20,,4103176431,17,,4103179453,374,2023-03-17 19:59:14.275,4103179447,230,99.0,4103179417,77,,4103176429,22,,4103179421,154,,4103179457,375,10:38.493,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,4103179443,103,34.2,,4111353057,395,4103179437,102,4103179427,55,4103176433,56,Center,4103179449,231,50.4,4112225319,178,,4103179419,29,,4103179423,133,52.8,1.1,88,,4111353059,396,48.4,,,
2521134723,104,1,1,11,38,69t8imcdaqlgfbds2p58596my,1,49.9,49.9,2023-03-17T20:00:14.600Z,2023-03-20T04:13:58Z,4112225399,178,,4103179259,213,3.2,4103181401,279,G,4103179257,212,11.5,4103179253,141,48.2,4103179245,56,Back,4103179249,140,39.0,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521134765,105,1,1,11,41,69t8imcdaqlgfbds2p58596my,1,44.6,43.9,2023-03-17T20:00:17.250Z,2023-03-20T04:14:02Z,4103179507,140,44.7,4103179503,56,Back,4112225445,178,,4103179509,141,18.9,4103179511,212,17.0,4103179513,213,4.7,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521134809,106,1,1,11,44,69t8imcdaqlgfbds2p58596my,1,44.7,18.9,2023-03-17T20:00:20.007Z,2023-03-20T04:14:08Z,4103179731,213,6.1,4103179725,140,59.4,4103179729,212,15.8,4103179727,141,14.1,4103179723,56,Right,4112225529,178,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521134825,107,1,1,11,46,69t8imcdaqlgfbds2p58596my,1,57.1,13.5,2023-03-17T20:00:22.308Z,2023-03-20T04:14:17Z,4103179821,56,Center,4112225591,178,,4103179823,140,51.6,4103179827,212,11.6,4103179829,213,2.1,4103179825,141,28.3,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521134887,108,1,1,11,48,69t8imcdaqlgfbds2p58596my,1,46.2,31.6,2023-03-17T20:00:24.730Z,2023-03-20T04:14:22Z,4103180153,212,13.5,4103180149,140,34.2,4103180147,56,Back,4103180155,213,3.5,4112225639,178,,4103180151,141,24.6,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521134923,109,1,1,11,55,69t8imcdaqlgfbds2p58596my,1,41.7,28.5,2023-03-17T20:00:31.694Z,2023-03-20T04:14:29Z,4112225699,178,,4103180401,56,Back,4103180407,212,16.0,4103180403,140,44.8,4103180405,141,5.5,4103180409,213,4.9,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521134935,110,1,1,11,58,69t8imcdaqlgfbds2p58596my,1,44.8,5.5,2023-03-17T20:00:34.060Z,2023-03-20T04:14:35Z,4103180463,212,18.8,4103180465,213,0.4,4112225779,178,,4103180457,56,Right,4103180461,141,15.0,4103180459,140,61.6,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521134971,111,1,1,11,59,69t8imcdaqlgfbds2p58596my,1,61.6,15,2023-03-17T20:00:34.898Z,2023-03-20T04:14:48Z,4103180665,141,3.7,4103180669,213,4.5,4103180663,140,59.9,4103180667,212,7.9,4112225933,178,,4103180661,56,Right,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135013,112,1,1,12,1,69t8imcdaqlgfbds2p58596my,0,62,6.4,2023-03-17T20:00:37.416Z,2023-03-20T04:14:52Z,4103180901,141,26.4,4112225977,178,,4103180905,213,0.3,4103180899,140,100.0,4103180903,212,42.7,4103180907,1,,4103180897,56,Center,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135031,90,5,1,12,6,1musyruv2ufjrjnj6gvdbr8kt,1,-1,72.8,2023-03-17T20:00:42.060Z,2023-03-20T04:14:56Z,4103180993,56,Back,4103180995,346,,4103181023,233,113,,,,,,,,,,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135015,113,5,1,12,6,69t8imcdaqlgfbds2p58596my,0,101,27.2,2023-03-17T20:00:42.060Z,2023-03-20T04:14:56Z,4103180913,346,,4103181027,233,90,4103180911,56,Center,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135239,91,1,1,12,18,1musyruv2ufjrjnj6gvdbr8kt,1,4.7,59.6,2023-03-17T20:00:54.103Z,2023-03-20T04:15:02Z,4103182075,237,,4103182061,124,,4103182065,140,12.5,4103182071,213,5.1,4103182069,212,20.7,4103182067,141,31.6,4103182063,56,Back,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135287,92,1,1,12,24,1musyruv2ufjrjnj6gvdbr8kt,1,19.4,36.6,2023-03-17T20:00:59.918Z,2023-03-20T04:15:06Z,4112226167,178,,4103182315,213,0.0,4103182313,212,54.4,4103182317,1,,4103182307,56,Center,4103182309,140,71.2,4103182305,155,,4103182311,141,39.8,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135317,93,61,1,12,26,1musyruv2ufjrjnj6gvdbr8kt,1,74.6,40.1,2023-03-17T20:01:02.725Z,2023-03-20T04:15:13Z,4103182519,56,Center,4112226259,178,,4112226257,21,,,,,,,,,,,,,,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135349,94,1,1,12,31,1musyruv2ufjrjnj6gvdbr8kt,1,77.3,56.7,2023-03-17T20:01:07.059Z,2023-03-20T04:15:28Z,4103182691,140,70.3,4112226415,178,,4103182697,213,4.1,4103182693,141,41.3,4103182689,56,Center,4103182695,212,12.8,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135391,95,1,1,12,33,1musyruv2ufjrjnj6gvdbr8kt,1,70.4,31,2023-03-17T20:01:09.398Z,2023-03-20T04:15:38Z,4112226523,178,,4103182843,212,6.9,4103182845,213,5.0,4103182841,141,21.3,4103182839,140,72.2,4103182837,56,Center,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135417,96,1,1,12,35,1musyruv2ufjrjnj6gvdbr8kt,1,67.7,21.5,2023-03-17T20:01:11.556Z,2023-03-20T04:16:05Z,4103182991,213,0.6,4103182989,212,6.5,4103182985,140,72.9,4112226601,178,,4103182987,141,26.8,4103182983,56,Center,,,,,,,dwbbiqw9923azm3rpg2m8aqj9,J. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135439,97,1,1,12,39,1musyruv2ufjrjnj6gvdbr8kt,1,70.9,24.6,2023-03-17T20:01:14.881Z,2023-03-20T04:16:13Z,4111359969,141,31.4,4111359971,212,8.2,4111359967,140,77.4,4111359973,213,0.6,4112226871,178,,4103183069,56,Center,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522875891,921,67,1,12,40,1musyruv2ufjrjnj6gvdbr8kt,1,75.9,33.8,2023-03-17T20:01:15.922Z,2023-03-20T14:20:15Z,4112371541,233,1280,,,,,,,,,,,,,,,,,,,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522875887,1280,67,1,12,40,69t8imcdaqlgfbds2p58596my,0,24.1,66.2,2023-03-17T20:01:15.923Z,2023-03-20T07:03:34Z,4112371553,233,921,,,,,,,,,,,,,,,,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135449,98,1,1,12,40,1musyruv2ufjrjnj6gvdbr8kt,0,77.2,34.7,2023-03-17T20:01:15.938Z,2023-03-20T14:20:15Z,4103183123,141,22.5,4103183127,213,5.1,4103183119,56,Center,4112227045,178,,4103183117,155,,4103183125,212,9.0,4103183121,140,80.5,,,,583ujnml31x2cnl6jxwnbs2xh,L. Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135437,114,49,1,12,41,69t8imcdaqlgfbds2p58596my,1,21.4,81.8,2023-03-17T20:01:16.993Z,2023-03-20T04:16:53Z,,,,,,,,,,,,,,,,,,,,,,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135455,115,1,1,12,41,69t8imcdaqlgfbds2p58596my,0,21.4,81.8,2023-03-17T20:01:17.047Z,2023-03-20T04:16:57Z,4103183155,56,Back,4103183159,141,86.5,4103183157,140,33.5,4103183161,212,13.1,4112227397,178,,4103183163,213,0.2,,,,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135507,99,1,1,12,44,1musyruv2ufjrjnj6gvdbr8kt,1,80.7,11.7,2023-03-17T20:01:20.402Z,2023-03-20T04:17:07Z,4103183479,140,91.5,4103183491,213,0.4,4112227521,178,,4103183477,56,Right,4103183487,212,12.1,4103183483,141,17.9,,,,,,,dwbbiqw9923azm3rpg2m8aqj9,J. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522686673,698,49,1,12,47,1musyruv2ufjrjnj6gvdbr8kt,1,92.2,24.8,2023-03-17T20:01:23.547Z,2023-03-20T04:17:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135521,100,1,1,12,47,1musyruv2ufjrjnj6gvdbr8kt,0,93.8,22.5,2023-03-17T20:01:23.603Z,2023-03-20T04:17:28Z,4103183537,213,1.7,4103183533,141,41.0,4103183535,212,12.6,4103183529,56,Center,4103183531,140,92.7,4112227803,178,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135513,116,8,1,12,48,69t8imcdaqlgfbds2p58596my,1,4.5,54.9,2023-03-17T20:01:24.188Z,2023-03-20T04:17:38Z,4103183497,56,Back,4111363295,385,,4112227905,178,,,,,,,,,,,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135571,117,12,1,12,49,69t8imcdaqlgfbds2p58596my,1,7.5,62.7,2023-03-17T20:01:25.338Z,2023-03-20T04:17:48Z,4103183819,140,61.3,4103183823,212,62.6,4103183825,213,5.8,4103183817,56,Center,4103183821,141,23.0,4112227991,178,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135599,101,49,1,12,54,1musyruv2ufjrjnj6gvdbr8kt,1,40.8,86.2,2023-03-17T20:01:30.777Z,2023-03-20T04:17:54Z,,,,,,,,,,,,,,,,,,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135619,102,1,1,12,56,1musyruv2ufjrjnj6gvdbr8kt,0,40.8,86.2,2023-03-17T20:01:32.154Z,2023-03-20T04:17:59Z,4103184085,140,89.5,4103184089,212,52.9,4103184087,141,66.1,4103184093,1,,4103184083,56,Center,4112228111,178,,4111385225,157,,4103184091,213,6.0,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135639,118,52,1,13,1,69t8imcdaqlgfbds2p58596my,1,9.6,35.7,2023-03-17T20:01:37.491Z,2023-03-20T04:18:11Z,4112228287,178,,4111385581,378,,,,,,,,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135749,119,1,1,13,3,69t8imcdaqlgfbds2p58596my,1,9,36,2023-03-17T20:01:38.886Z,2023-03-20T04:18:17Z,4103184719,212,25.0,4103184715,140,23.5,4103184717,141,6.8,4103184713,56,Back,4112228367,178,,4103184721,213,5.4,4103184711,123,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135767,120,1,1,13,8,69t8imcdaqlgfbds2p58596my,1,32.4,6.5,2023-03-17T20:01:44.119Z,2023-03-20T04:18:25Z,4103184821,141,12.8,4103184825,213,0.2,4103184817,56,Right,4103184823,212,26.2,4103184819,140,57.0,4112228457,178,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135773,121,50,1,13,9,69t8imcdaqlgfbds2p58596my,1,54.6,15.4,2023-03-17T20:01:45.697Z,2023-03-20T04:18:32Z,4103184909,233,103,4103184859,286,,4103184857,56,Right,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135779,103,7,1,13,10,1musyruv2ufjrjnj6gvdbr8kt,0,45.4,84.6,2023-03-17T20:01:45.809Z,2023-03-20T04:18:38Z,4103184895,285,,4103184893,56,Back,4111386015,384,,4112228621,178,,4103184901,233,121,,,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135803,122,1,1,13,13,69t8imcdaqlgfbds2p58596my,1,42,24.7,2023-03-17T20:01:49.145Z,2023-03-20T04:18:45Z,4103185047,140,31.9,4103185045,56,Back,4103185053,213,1.9,4103185049,141,65.2,4112228733,178,,4103185051,212,29.5,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135829,123,1,1,13,16,69t8imcdaqlgfbds2p58596my,1,31.9,65.2,2023-03-17T20:01:52.072Z,2023-03-20T04:18:51Z,4103185211,212,14.4,4103185205,56,Back,4103185209,141,75.4,4103185207,140,43.9,4112228803,178,,4103185213,213,0.5,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135871,124,1,1,13,18,69t8imcdaqlgfbds2p58596my,1,43.9,75.4,2023-03-17T20:01:54.689Z,2023-03-20T04:18:57Z,4103185481,140,56.6,4103185477,56,Left,4112228873,178,,4103185493,213,0.8,4103185489,212,19.0,4103185485,141,95.3,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135901,125,1,1,13,21,69t8imcdaqlgfbds2p58596my,1,56.6,95.3,2023-03-17T20:01:57.196Z,2023-03-20T04:19:05Z,4103185625,212,17.9,4112228969,178,,4103185623,141,91.8,4103185627,213,3.3,4103185619,56,Back,4103185621,140,39.7,,,,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135925,126,1,1,13,23,69t8imcdaqlgfbds2p58596my,1,39.7,91.8,2023-03-17T20:01:59.518Z,2023-03-20T04:19:11Z,4112229007,178,,4103185725,140,33.9,4103185729,212,20.9,4103185723,56,Back,4103185727,141,62.4,4103185731,213,4.4,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135949,127,1,1,13,26,69t8imcdaqlgfbds2p58596my,1,33.9,62.4,2023-03-17T20:02:02.102Z,2023-03-20T04:19:15Z,4103185899,213,4.7,4103185895,141,35.4,4103185897,212,18.4,4103185893,140,33.4,4103185891,56,Back,4112229063,178,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521135995,128,1,1,13,31,69t8imcdaqlgfbds2p58596my,1,36.9,31.3,2023-03-17T20:02:06.846Z,2023-03-20T04:19:17Z,4103186161,213,5.7,4103186157,141,7.1,4103186153,56,Right,4103186155,140,58.6,4103186159,212,28.1,4112229107,178,,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136089,129,1,1,13,35,69t8imcdaqlgfbds2p58596my,0,60.8,5.9,2023-03-17T20:02:11.086Z,2023-03-20T04:19:22Z,4112229159,178,,4103186621,140,96.7,4103186623,141,23.0,4103186627,213,0.3,4103186619,56,Center,4103186625,212,39.4,4103186629,1,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136083,104,4,1,13,38,1musyruv2ufjrjnj6gvdbr8kt,1,2.6,76.8,2023-03-17T20:02:14.555Z,2023-03-20T04:19:27Z,4103186585,285,,4103186581,152,,4103186579,56,Back,4103186673,233,130,4103195235,294,,4103186577,13,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136093,130,4,1,13,38,69t8imcdaqlgfbds2p58596my,0,97.4,23.2,2023-03-17T20:02:14.556Z,2023-03-20T04:19:26Z,4103186649,294,,4103186653,152,,4103186647,13,,4103186655,286,,4112229241,178,,4103186697,233,104,4103186651,56,Center,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136497,105,1,1,14,6,1musyruv2ufjrjnj6gvdbr8kt,1,8,72.1,2023-03-17T20:02:42.364Z,2023-03-20T04:19:31Z,4103188633,212,21.2,4103188627,56,Back,4103188623,5,,4103188635,213,5.1,4103188625,152,,4103188629,140,15.0,4112229299,178,,4103188631,141,42.8,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136539,106,1,1,14,13,1musyruv2ufjrjnj6gvdbr8kt,0,25.4,20.4,2023-03-17T20:02:48.804Z,2023-03-20T04:19:35Z,4103188865,213,6.2,4112229365,178,,4103188863,212,45.1,4103188867,1,,4103188855,155,,4103188859,140,68.0,4103188861,141,11.9,4103188857,56,Right,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136575,131,1,1,14,15,69t8imcdaqlgfbds2p58596my,1,22.9,88.4,2023-03-17T20:02:51.771Z,2023-03-20T04:19:42Z,4103188989,3,,4103188999,213,5.4,4103188995,141,76.4,4103188993,140,29.2,4103188997,212,10.5,4103188991,56,Back,4112229463,388,,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136585,132,49,1,14,17,69t8imcdaqlgfbds2p58596my,1,29.2,76.4,2023-03-17T20:02:53.408Z,2023-03-20T04:19:49Z,,,,,,,,,,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136663,133,1,1,14,17,69t8imcdaqlgfbds2p58596my,1,29.2,76.4,2023-03-17T20:02:53.452Z,2023-03-20T04:19:54Z,4103189501,212,13.8,4112229643,178,,4103189503,213,0.7,4103189495,56,Back,4103189499,141,88.7,4103189493,155,,4103189497,140,39.6,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136671,134,4,1,14,21,69t8imcdaqlgfbds2p58596my,1,37.7,92.8,2023-03-17T20:02:57.431Z,2023-03-20T04:19:57Z,4103189547,56,Back,4103198027,233,107,4103189553,286,,4103189545,13,,4103189549,152,,4103189551,265,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136749,107,4,1,14,21,1musyruv2ufjrjnj6gvdbr8kt,0,62.3,7.2,2023-03-17T20:02:57.432Z,2023-03-20T04:19:57Z,4103189957,265,,4103189961,285,,4103189953,56,Right,4103189949,13,,4112229695,178,,4103189955,152,,4103198045,233,134,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136907,135,1,1,14,37,69t8imcdaqlgfbds2p58596my,1,39.6,93.2,2023-03-17T20:03:12.814Z,2023-03-20T04:20:02Z,4103190867,56,Back,4103190863,5,,4103190865,152,,4103190869,140,23.1,4103190871,141,84.4,4103190875,213,3.5,4103190873,212,18.3,4112229759,178,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136923,136,1,1,14,44,69t8imcdaqlgfbds2p58596my,1,23.9,82.4,2023-03-17T20:03:20.369Z,2023-03-20T04:20:07Z,4103190983,212,18.3,4103190985,213,5.9,4112229821,178,,4103190981,141,71.2,4103190979,140,39.7,4103190977,56,Back,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521136963,137,1,1,14,46,69t8imcdaqlgfbds2p58596my,1,39,72.6,2023-03-17T20:03:22.347Z,2023-03-20T04:20:12Z,4103191137,140,33.6,4103191139,141,93.2,4103191143,213,2.0,4112229859,178,,4103191135,56,Back,4103191141,212,15.1,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521137007,138,1,1,14,48,69t8imcdaqlgfbds2p58596my,1,32.7,92.3,2023-03-17T20:03:24.666Z,2023-03-20T04:20:17Z,4103191395,140,16.6,4103191401,213,3.3,4103191399,212,17.3,4103191397,141,87.2,4103191393,56,Back,4112229927,178,,,,,,,,64tpd90skhh1yj8yztefhahn9,D. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521137021,139,1,1,14,52,69t8imcdaqlgfbds2p58596my,1,20.1,88.3,2023-03-17T20:03:28.225Z,2023-03-20T04:20:27Z,4103191501,141,85.7,4112229985,178,,4103191497,56,Back,4103191505,213,6.1,4103191499,140,28.0,4103191503,212,8.5,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521137061,140,1,1,14,53,69t8imcdaqlgfbds2p58596my,1,28,85.7,2023-03-17T20:03:29.193Z,2023-03-20T04:20:32Z,4103191713,141,52.4,4112230023,178,,4103191723,213,4.0,4103191719,212,30.4,4103191709,56,Back,4103191711,140,8.7,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521137085,141,1,1,14,56,69t8imcdaqlgfbds2p58596my,1,8.7,52.4,2023-03-17T20:03:32.178Z,2023-03-20T04:20:35Z,4112230087,178,,4103191837,140,24.7,4103191833,56,Back,4103191843,141,47.9,4103191847,213,6.1,4103191845,212,17.1,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521137135,142,1,1,14,57,69t8imcdaqlgfbds2p58596my,1,24.7,47.9,2023-03-17T20:03:33.367Z,2023-03-20T04:20:40Z,4103192079,56,Back,4103192081,140,20.5,4103192083,141,23.9,4103192087,213,4.4,4112230175,178,,4103192085,212,16.9,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521137183,143,1,1,15,0,69t8imcdaqlgfbds2p58596my,1,23.2,23.1,2023-03-17T20:03:36.243Z,2023-03-20T04:20:45Z,4112230207,178,,4103192267,140,33.0,4103192263,56,Back,4103192269,141,3.4,4103192275,213,5.4,4103192273,212,16.9,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
