id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2472100863,179,1,1,20,50,5jjqm8h6qm1w4s5f93uubhdrj,1,71,18.5,2022-10-15T14:21:13.682Z,2022-10-17T21:22:12Z,3844629969,141,28.8,3844629967,140,74.1,3844629965,56,Center,3844629957,3,,3852825109,388,,3844629975,213,1.1,3844629971,212,7.7,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472100887,180,1,1,20,52,5jjqm8h6qm1w4s5f93uubhdrj,0,72.7,47.5,2022-10-15T14:21:14.894Z,2022-10-17T21:22:18Z,3844630103,56,Center,3844630113,213,0.8,3844630099,168,,3852825179,178,,3844630111,212,12.9,3844630107,140,81.7,3844630109,141,60.5,,,,3e79d5436l57bfj3ywbjvfr6y,R. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472100905,150,49,1,20,54,jv3jh5m5t7qy5t37vwwmnj16,1,13.9,34.6,2022-10-15T14:21:17.502Z,2022-10-17T21:22:26Z,,,,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472101145,151,1,1,20,56,jv3jh5m5t7qy5t37vwwmnj16,0,21.9,25.6,2022-10-15T14:21:19.320Z,2022-10-17T21:22:31Z,3844631513,212,68.7,3852825275,178,,3844631507,56,Right,3844631517,1,,3844631511,141,0.0,3844631515,213,6.0,3844631505,155,,3844631509,140,85.0,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472101157,152,5,1,21,1,jv3jh5m5t7qy5t37vwwmnj16,0,82.4,-1.2,2022-10-15T14:21:24.421Z,2022-10-17T21:22:34Z,3844631567,347,,3844635461,233,181,3844631565,56,Right,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472101849,181,5,1,21,1,5jjqm8h6qm1w4s5f93uubhdrj,1,17.6,101.2,2022-10-15T14:21:24.421Z,2022-10-17T21:22:34Z,3844635359,233,152,3844635301,347,,3844635299,56,Back,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472101913,182,1,1,21,21,5jjqm8h6qm1w4s5f93uubhdrj,0,22.7,100,2022-10-15T14:21:44.093Z,2022-10-17T21:22:37Z,3844635691,140,43.5,3844635695,212,23.3,3844635687,107,,3844635693,141,89.6,3844635697,213,5.9,3844635699,1,,3844635689,56,Back,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472102165,153,1,1,21,22,jv3jh5m5t7qy5t37vwwmnj16,1,57.2,6.7,2022-10-15T14:21:45.414Z,2022-10-17T21:22:44Z,3852825489,388,,3844637105,3,,3844637115,213,1.0,3844637111,141,33.9,3844637107,56,Center,3844637109,140,68.4,3844637113,212,21.9,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472102185,154,3,1,21,24,jv3jh5m5t7qy5t37vwwmnj16,0,57.2,41.2,2022-10-15T14:21:47.640Z,2022-10-17T21:23:43Z,3852301423,233,783,3852247865,464,,3844637209,56,Center,3852825647,178,,3852247813,286,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473547041,783,7,1,21,26,5jjqm8h6qm1w4s5f93uubhdrj,1,42.8,58.8,2022-10-15T14:21:49.409Z,2022-10-17T21:23:48Z,3852248051,285,,3852826291,178,,3852301417,233,154,3852248069,383,,3852826293,21,,3852248049,56,Back,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472102319,183,43,1,21,28,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2022-10-15T14:21:51.446Z,2022-10-15T14:23:00Z,3844637913,155,0,3844637923,212,15.4,3844648905,144,1,3844637917,140,55.0,3844637915,56,Center,3844637927,213,6.1,3844637919,141,57.5,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472105477,189,1,1,21,31,5jjqm8h6qm1w4s5f93uubhdrj,1,68.8,64.6,2022-10-15T14:21:54.727Z,2022-10-17T21:23:57Z,3844655495,141,39.5,3844655491,56,Center,3844655497,212,17.5,3844655499,213,4.9,3852826415,389,,3844655493,140,72.5,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472102529,184,1,1,21,34,5jjqm8h6qm1w4s5f93uubhdrj,1,70.7,38.5,2022-10-15T14:21:57.190Z,2022-10-17T21:24:18Z,3844639141,56,Center,3844639145,141,27.7,3844639147,212,9.0,3844639149,213,5.3,3844647537,22,,3844639143,140,75.6,3844647535,210,16,3852826427,178,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2472102537,185,16,1,21,38,5jjqm8h6qm1w4s5f93uubhdrj,1,75.6,38.9,2022-10-15T14:22:01.668Z,2022-10-17T21:24:19Z,3844639175,18,,3852249209,395,1.9,3844647609,29,,3844639167,22,,3844647649,375,21:37.726,3844639181,56,Center,3844647621,103,31.0,3852826617,178,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,3844647637,231,48.2,3844647619,102,49.1,3844647645,374,3844647607,79,3852249211,396,52.5,2022-10-15 15:22:00.555,3844647603,72,3844647633,230,97.5,,3844647625,215,,,3844647613,55,184,,,,,,,
2472104339,155,1,1,22,35,jv3jh5m5t7qy5t37vwwmnj16,1,49.7,50,2022-10-15T14:22:58.519Z,2022-10-17T21:24:24Z,3844649269,279,G,3844649267,213,3.2,3844649265,212,18.6,3844649261,140,32.0,3852826709,178,,3844649263,141,48.1,3844649259,56,Back,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104455,156,1,1,22,38,jv3jh5m5t7qy5t37vwwmnj16,0,32.1,46.4,2022-10-15T14:23:01.503Z,2022-10-17T21:24:30Z,3844649817,1,,3844649807,56,Right,3844649805,155,,3844649815,213,5.8,3844649811,141,11.1,3844649809,140,78.4,3844649813,212,54.2,3852826763,178,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104565,186,1,1,22,41,5jjqm8h6qm1w4s5f93uubhdrj,1,19.1,90,2022-10-15T14:23:04.219Z,2022-10-17T21:24:39Z,3844650439,140,28.1,3844650443,212,9.7,3852826829,388,,3844650437,56,Back,3844650435,3,,3844650445,213,0.2,3844650441,141,92.9,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104581,187,1,1,22,43,5jjqm8h6qm1w4s5f93uubhdrj,0,28.5,94.2,2022-10-15T14:23:06.372Z,2022-10-17T21:24:47Z,3844650523,141,100.0,3852826879,178,,3844650519,56,Back,3844650521,140,22.2,3844650525,212,8.5,3844650527,213,2.5,,,,,,,1zpxu396rz1b3gymuheg69h3p,B. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472105505,157,5,1,22,44,jv3jh5m5t7qy5t37vwwmnj16,1,78.4,-1.8,2022-10-15T14:23:07.337Z,2022-10-17T21:24:51Z,3844655641,56,Right,3844655643,347,,3844655711,233,188,,,,,,,,,,,,,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472104591,188,5,1,22,44,5jjqm8h6qm1w4s5f93uubhdrj,0,21.6,101.8,2022-10-15T14:23:07.337Z,2022-10-17T21:24:52Z,3844650575,56,Back,3844650577,347,,3844655779,233,157,,,,,,,,,,,,,,,,1zpxu396rz1b3gymuheg69h3p,B. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472105605,158,1,1,23,14,jv3jh5m5t7qy5t37vwwmnj16,0,84.3,0,2022-10-15T14:23:37.381Z,2022-10-17T21:24:56Z,3844656213,1,,3844656203,140,91.7,3844656209,212,23.7,3844656197,107,,3844656211,213,1.2,3844656199,56,Center,3844656207,141,31.9,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472105645,190,12,1,23,16,5jjqm8h6qm1w4s5f93uubhdrj,1,13.5,49.3,2022-10-15T14:23:39.118Z,2022-10-17T21:25:21Z,3852827273,388,,3844656491,212,14.4,3844656495,213,0.8,3844656483,56,Back,3844656487,141,64.2,3844656857,15,,3844656485,140,23.3,,,,1zpxu396rz1b3gymuheg69h3p,B. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472105791,159,1,1,23,18,jv3jh5m5t7qy5t37vwwmnj16,1,74,14.9,2022-10-15T14:23:41.628Z,2022-10-17T21:25:41Z,3844657333,140,85.3,3844657329,3,,3844657337,212,22.8,3852827487,388,,3844657331,56,Center,3844657335,141,43.6,3844657339,213,1.0,,,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472105803,160,44,1,23,20,jv3jh5m5t7qy5t37vwwmnj16,1,82.6,41.2,2022-10-15T14:23:43.484Z,2022-10-18T05:03:33Z,3844657399,286,,3844657447,233,191,3844657397,56,Center,,,,,,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472105783,191,44,1,23,20,5jjqm8h6qm1w4s5f93uubhdrj,0,17.4,58.8,2022-10-15T14:23:43.485Z,2022-10-17T21:25:48Z,3844657291,56,Back,3844657499,233,160,3844657293,285,,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472105843,161,1,1,23,20,jv3jh5m5t7qy5t37vwwmnj16,0,84.8,39.5,2022-10-15T14:23:43.534Z,2022-10-18T05:03:34Z,3844657603,56,Center,3852827577,388,,3844657611,213,1.3,3844657609,212,15.6,3844657599,3,,3844657605,140,88.4,3844657601,168,,3844657607,141,61.7,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472105833,192,49,1,23,23,5jjqm8h6qm1w4s5f93uubhdrj,1,17.6,34.2,2022-10-15T14:23:45.964Z,2022-10-17T21:26:04Z,,,,,,,,,,,,,,,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473656015,938,83,1,23,24,jv3jh5m5t7qy5t37vwwmnj16,1,77.4,73.7,2022-10-15T14:23:47.596Z,2022-10-17T22:02:38Z,3852849567,399,50255,,,,,,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106125,193,1,1,23,29,5jjqm8h6qm1w4s5f93uubhdrj,1,58.2,11.1,2022-10-15T14:23:52.218Z,2022-10-17T21:26:13Z,3844659139,212,17.9,3844659137,141,9.1,3852827723,178,,3844659135,140,75.2,3844659141,213,6.2,3844659133,56,Right,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106167,194,1,1,23,33,5jjqm8h6qm1w4s5f93uubhdrj,0,89.6,5.9,2022-10-15T14:23:56.301Z,2022-10-17T21:26:19Z,3844659389,141,52.7,3852250329,20,,3852250327,386,,3844659381,2,,3844659393,212,32.0,3844659385,56,Center,3852827799,178,,3852250325,225,,kxfjnow9ky2mxefjujv392ol,J. Ward,,3844659387,140,92.9,3844659399,1,,3844659397,213,3844659383,155,,,,1.5,,,,,,,,,,,,,,,,,,,,
2472106235,162,52,1,23,35,jv3jh5m5t7qy5t37vwwmnj16,1,7.5,50.9,2022-10-15T14:23:58.041Z,2022-10-17T21:26:27Z,3852250393,376,,3852827855,389,,,,,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106383,163,1,1,23,37,jv3jh5m5t7qy5t37vwwmnj16,1,8.3,52.1,2022-10-15T14:24:00.741Z,2022-10-17T21:26:33Z,3844660431,56,Back,3844660435,141,9.1,3844660437,212,37.4,3844660439,213,5.4,3844660501,287,,3844660433,140,30.5,3844660429,123,,3852827925,178,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,3844660441,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106783,164,1,1,23,43,jv3jh5m5t7qy5t37vwwmnj16,1,67.8,7.7,2022-10-15T14:24:06.805Z,2022-10-17T21:26:39Z,3852827981,178,,3844662561,141,3.5,3844662565,213,6.0,3844662557,56,Right,3844662563,212,11.9,3844662559,140,78.8,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473547541,744,3,1,23,50,jv3jh5m5t7qy5t37vwwmnj16,0,86.9,10.1,2022-10-15T14:24:13.608Z,2022-10-17T21:26:50Z,3852251089,465,,3852251085,56,Right,3852251087,286,,3852828091,178,,3852251091,467,1zpxu396rz1b3gymuheg69h3p,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106807,165,1,1,23,54,jv3jh5m5t7qy5t37vwwmnj16,0,97.2,12.6,2022-10-15T14:24:17.139Z,2022-10-17T21:26:58Z,3844662691,141,25.5,3844662695,213,2.4,3844662693,212,13.0,3844662687,56,Center,3852828163,178,,3844662689,140,88.0,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106813,195,8,1,23,54,5jjqm8h6qm1w4s5f93uubhdrj,1,12.9,72.1,2022-10-15T14:24:17.736Z,2022-10-17T21:27:08Z,3852251855,383,,3844662715,56,Back,3852828271,178,,,,,,,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106843,196,49,1,23,55,5jjqm8h6qm1w4s5f93uubhdrj,1,17.5,85.6,2022-10-15T14:24:18.274Z,2022-10-17T21:27:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106903,197,61,1,23,56,5jjqm8h6qm1w4s5f93uubhdrj,1,18,87.7,2022-10-15T14:24:19.275Z,2022-10-17T21:27:31Z,3844663251,56,Back,3852828479,178,,,,,,,,,,,,,,,,,,,,9iwkidg6lykej8vrhfz6z4ct1,J. Fuchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106933,198,1,1,23,57,5jjqm8h6qm1w4s5f93uubhdrj,0,18.8,95.4,2022-10-15T14:24:20.324Z,2022-10-17T21:27:37Z,3844663443,212,29.3,3844663439,141,79.6,3852828549,178,,3844663435,140,44.8,3844673629,1,,3844663445,213,5.9,3844673623,157,,3844663433,56,Back,3e79d5436l57bfj3ywbjvfr6y,R. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472106981,166,49,1,24,0,jv3jh5m5t7qy5t37vwwmnj16,1,54.6,23.1,2022-10-15T14:24:22.925Z,2022-10-17T21:27:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107197,167,1,1,24,2,jv3jh5m5t7qy5t37vwwmnj16,1,60.5,30,2022-10-15T14:24:25.004Z,2022-10-17T21:27:52Z,3852828657,178,,3844664861,212,13.4,3844664857,140,54.1,3844664855,56,Center,3844664863,213,2.1,3844664859,141,47.0,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107315,168,1,1,24,6,jv3jh5m5t7qy5t37vwwmnj16,1,54.5,37.4,2022-10-15T14:24:28.917Z,2022-10-17T21:28:00Z,3844665589,141,7.1,3844665593,213,5.8,3844665585,56,Right,3844665587,140,89.6,3852828753,178,,3844665591,212,42.2,3844665595,1,,3844665583,155,,ex186m2z3yp666b1g219a8ted,A. Mawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107367,169,1,1,24,10,jv3jh5m5t7qy5t37vwwmnj16,1,90.7,6.4,2022-10-15T14:24:32.916Z,2022-10-17T21:28:06Z,3852828817,178,,3844665967,213,2.0,3844665965,212,7.8,3844665961,140,87.5,3844665963,141,16.8,3844665959,56,Right,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107469,170,1,1,24,11,jv3jh5m5t7qy5t37vwwmnj16,0,88,16.5,2022-10-15T14:24:34.821Z,2022-10-17T21:28:12Z,3844666543,155,,3844666551,212,34.6,3844666555,1,,3852252269,20,,3844666549,141,67.0,3852252267,224,,3844666553,213,1.4,3844666547,140,92.4,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,3844666541,2,,3844666545,56,Center,3852828889,178,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107619,199,12,1,24,14,5jjqm8h6qm1w4s5f93uubhdrj,1,13.1,36.7,2022-10-15T14:24:36.906Z,2022-10-17T21:28:23Z,3844667369,212,28.7,3852829033,178,,3844667361,56,Back,3844667365,140,24.5,3844667367,141,0.0,3844667707,15,,3844667473,167,,3844667371,213,5.1,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107685,171,5,1,24,19,jv3jh5m5t7qy5t37vwwmnj16,1,75.8,101.6,2022-10-15T14:24:42.232Z,2022-10-17T21:28:30Z,3844667873,233,200,3844667801,56,Left,3844667803,347,,,,,,,,,,,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107631,200,5,1,24,19,5jjqm8h6qm1w4s5f93uubhdrj,0,24.2,-1.6,2022-10-15T14:24:42.232Z,2022-10-17T21:28:30Z,3844667913,233,171,3844667415,347,,3844667413,56,Back,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107763,172,1,1,24,20,jv3jh5m5t7qy5t37vwwmnj16,1,76.1,100,2022-10-15T14:24:42.924Z,2022-10-17T21:28:39Z,3844668239,107,,3844668243,140,59.0,3844668247,212,20.4,3844668241,56,Left,3844668245,141,87.1,3844668249,213,3.6,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107853,173,1,1,24,22,jv3jh5m5t7qy5t37vwwmnj16,1,55.7,86,2022-10-15T14:24:45.194Z,2022-10-17T21:28:45Z,3844668765,213,0.5,3844668761,141,95.7,3852829249,178,,3844668759,140,67.2,3844668763,212,13.8,3844668757,56,Left,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472107875,174,1,1,24,25,jv3jh5m5t7qy5t37vwwmnj16,0,67.2,96.5,2022-10-15T14:24:48.068Z,2022-10-17T21:28:53Z,3844668929,141,65.1,3844668919,155,,3852252561,224,,3844668917,2,,3844668921,56,Center,3844668925,140,86.9,3844668933,212,29.7,3852252563,72,,1kw6qz2pi7wlam068oeirztud,J. Obita,,3852829311,178,,3844668937,213,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108043,175,1,1,24,26,jv3jh5m5t7qy5t37vwwmnj16,0,67.3,62,2022-10-15T14:24:49.376Z,2022-10-17T21:29:36Z,3844669913,141,53.1,3852829559,388,,3844669917,213,6.0,3844669905,3,,3844669911,140,87.9,3844669915,212,22.5,3844669909,56,Center,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108035,201,12,1,24,29,5jjqm8h6qm1w4s5f93uubhdrj,1,12.1,40.9,2022-10-15T14:24:52.559Z,2022-10-17T21:30:09Z,3844669861,141,38.6,3844669867,213,6.2,3852829947,21,,3852829945,388,,3844669857,56,Back,3844669859,140,30.4,3844669863,212,19.3,,,,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108101,202,1,1,24,31,5jjqm8h6qm1w4s5f93uubhdrj,1,13.1,40.4,2022-10-15T14:24:54.383Z,2022-10-17T21:30:28Z,3844670221,141,45.7,3844670217,56,Back,3844670215,3,,3844670227,213,2.8,3844670219,140,3.6,3844670223,212,10.6,3852830125,178,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108109,203,52,1,24,32,5jjqm8h6qm1w4s5f93uubhdrj,1,3.6,45.7,2022-10-15T14:24:55.588Z,2022-10-17T21:30:35Z,3852830189,178,,3852252859,376,,,,,,,,,,,,,,,,,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108509,204,1,1,24,45,5jjqm8h6qm1w4s5f93uubhdrj,1,6.6,47.2,2022-10-15T14:25:08.347Z,2022-10-17T21:30:42Z,3844672329,56,Back,3844672333,141,40.1,3844672327,123,,3844672331,140,11.0,3844672335,212,6.7,3844672337,213,5.5,3852830243,178,,,,,2f49etxdi4l2tsobpmsg5i5pm,L. Bergström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108559,205,1,1,24,47,5jjqm8h6qm1w4s5f93uubhdrj,1,11.1,44.2,2022-10-15T14:25:10.767Z,2022-10-17T21:30:54Z,3852830339,178,,3844672641,141,66.3,3844672645,213,1.7,3844672637,56,Back,3844672643,212,15.2,3844672639,140,8.7,,,,,,,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473656351,1016,43,1,24,51,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2022-10-15T14:25:13.994Z,2022-10-17T22:07:57Z,3852851157,144,82,3852851141,178,0,,,,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108605,206,1,1,24,51,5jjqm8h6qm1w4s5f93uubhdrj,0,9.1,86.8,2022-10-15T14:25:14.047Z,2022-10-17T21:31:06Z,3844672949,140,50.1,3844672945,155,,3844672947,56,Left,3852830471,178,,3844672953,212,44.3,3844672951,141,100.0,3844672955,213,0.2,3844672957,1,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472109143,176,5,1,24,53,jv3jh5m5t7qy5t37vwwmnj16,1,54.6,-1.6,2022-10-15T14:25:16.640Z,2022-10-17T21:31:12Z,3844676085,347,,3844676081,56,Right,3844676137,233,207,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472108619,207,5,1,24,53,5jjqm8h6qm1w4s5f93uubhdrj,0,45.4,101.6,2022-10-15T14:25:16.640Z,2022-10-17T21:31:12Z,3844673015,347,,3844676207,233,176,3844673013,56,Back,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472109175,177,1,1,25,9,jv3jh5m5t7qy5t37vwwmnj16,1,66.4,0,2022-10-15T14:25:32.762Z,2022-10-17T21:31:19Z,3844676349,141,13.2,3844676345,56,Right,3844676353,213,0.9,3844676347,140,74.6,3844676351,212,13.5,3844676343,107,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473656445,972,43,1,25,10,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2022-10-15T14:25:33.823Z,2022-10-17T22:09:26Z,3852851639,144,82,3852851637,178,0,,,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472109313,178,1,1,25,11,jv3jh5m5t7qy5t37vwwmnj16,1,74.6,13.2,2022-10-15T14:25:33.889Z,2022-10-18T05:05:08Z,3852830765,178,,3844677047,141,5.2,3844677055,213,4.0,3844677051,212,7.1,3844677039,56,Right,3844677043,140,70.3,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472109385,179,1,1,25,14,jv3jh5m5t7qy5t37vwwmnj16,1,68.3,5.6,2022-10-15T14:25:36.856Z,2022-10-17T21:32:03Z,3844677429,213,3.3,3852831113,178,,3844677427,212,14.8,3844677425,141,2.9,3844677421,56,Right,3844677423,140,54.3,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
