id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2495569099,227,1,1,25,9,5g1fnexeromjl0lvnxp8hpnhi,0,34.3,0,2023-01-07T15:25:08.441Z,2023-01-10T05:36:03Z,3968406595,141,5.5,3968406601,1,,3968406593,140,62.0,3968406597,212,29.5,3968406599,213,0.2,3968406591,56,Right,3968406589,107,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495569173,264,1,1,25,11,69t8imcdaqlgfbds2p58596my,0,42,88.4,2023-01-07T15:25:10.211Z,2023-01-10T05:36:09Z,3968407025,56,Left,3968407023,3,,3968407027,140,52.3,3968407029,141,100.0,3968407033,213,0.7,3972244199,178,,3968407031,212,13.8,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495569159,228,5,1,25,13,5g1fnexeromjl0lvnxp8hpnhi,1,45.5,-1.5,2023-01-07T15:25:12.277Z,2023-01-10T05:36:20Z,3968406937,347,,3968406935,56,Back,3968407119,233,265,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495569183,265,5,1,25,13,69t8imcdaqlgfbds2p58596my,0,54.5,101.5,2023-01-07T15:25:12.277Z,2023-01-10T05:36:20Z,3968407143,233,228,3968407071,56,Left,3968407073,347,,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495569503,229,27,1,25,27,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-01-07T15:25:26.226Z,2023-01-10T05:36:28Z,3968409137,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495569527,266,27,1,25,27,69t8imcdaqlgfbds2p58596my,1,0,0,2023-01-07T15:25:26.226Z,2023-01-10T05:36:28Z,3968409107,53,do0vklx8voqfr05b3j04ilex,3968409105,41,Injury,3968409121,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571093,231,28,1,27,16,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-01-07T15:27:15.423Z,2023-01-10T05:36:36Z,3968417771,55,229,3968418183,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571157,267,28,1,27,16,69t8imcdaqlgfbds2p58596my,1,0,0,2023-01-07T15:27:15.423Z,2023-01-10T05:36:36Z,3968418099,55,266,3968418141,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571221,232,1,1,27,29,5g1fnexeromjl0lvnxp8hpnhi,1,48.7,0,2023-01-07T15:27:28.635Z,2023-01-10T05:36:40Z,3968418481,56,Back,3968418479,107,,3968418483,140,32.8,3968418487,212,17.8,3968418489,213,2.8,3968418485,141,7.6,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571271,233,1,1,27,33,5g1fnexeromjl0lvnxp8hpnhi,1,34.1,10.4,2023-01-07T15:27:31.871Z,2023-01-10T05:36:49Z,3968418767,56,Back,3968418771,141,38.0,3968418769,140,30.8,3968418773,212,19.1,3968418775,213,1.8,3972244585,178,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571309,234,1,1,27,35,5g1fnexeromjl0lvnxp8hpnhi,1,32.3,43.7,2023-01-07T15:27:34.416Z,2023-01-10T05:36:51Z,3968418991,56,Back,3968419005,212,21.9,3968418999,141,74.8,3968419009,213,1.3,3968418995,140,37.8,3972244623,178,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571385,235,1,1,27,38,5g1fnexeromjl0lvnxp8hpnhi,1,38.2,78.4,2023-01-07T15:27:37.368Z,2023-01-10T05:36:55Z,3972244667,178,,3968419405,213,4.2,3968419399,140,27.4,3968419397,56,Back,3968419401,141,48.5,3968419403,212,23.3,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571493,236,1,1,27,42,5g1fnexeromjl0lvnxp8hpnhi,1,38.9,55.4,2023-01-07T15:27:41.151Z,2023-01-10T05:36:57Z,3968419963,140,36.8,3968419967,212,29.3,3968419969,213,4.6,3968419961,56,Back,3968419965,141,12.5,3972244681,178,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571539,237,1,1,27,48,5g1fnexeromjl0lvnxp8hpnhi,1,39.7,12.8,2023-01-07T15:27:47.647Z,2023-01-10T05:37:02Z,3968420213,212,15.3,3968420211,141,7.3,3968420209,140,53.8,3972244751,178,,3968420215,213,6.0,3968420207,56,Right,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571589,238,1,1,27,51,5g1fnexeromjl0lvnxp8hpnhi,1,60.3,7.4,2023-01-07T15:27:50.585Z,2023-01-10T05:37:05Z,3968420485,56,Back,3968420495,1,,3972244781,178,,3968420489,141,28.6,3968420487,140,30.9,3968420491,212,34.1,3968420493,213,2.7,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571609,239,1,1,27,54,5g1fnexeromjl0lvnxp8hpnhi,1,30.6,29.2,2023-01-07T15:27:53.143Z,2023-01-10T05:37:08Z,3968420581,140,12.5,3972244813,178,,3968420579,56,Back,3968420587,213,2.5,3968420583,141,51.0,3968420585,212,24.1,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571725,240,1,1,27,56,5g1fnexeromjl0lvnxp8hpnhi,1,12.5,51,2023-01-07T15:27:54.880Z,2023-01-10T05:37:11Z,3968421241,141,73.5,3968421243,212,20.9,3968421239,140,26.1,3968421237,56,Back,3972244853,178,,3968421245,213,0.8,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571853,241,1,1,28,2,5g1fnexeromjl0lvnxp8hpnhi,1,30,86.6,2023-01-07T15:28:01.796Z,2023-01-10T05:37:14Z,3968421995,141,88.7,3972244869,178,,3968421993,140,89.4,3968421997,212,62.4,3968421999,213,0.0,3968421991,56,Left,3968422001,1,,3968421989,157,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496299393,980,43,1,28,8,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-01-07T15:28:07.745Z,2023-01-10T07:27:24Z,3972303429,144,67,3972262107,233,1286,,,,,,,,,,,,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496299391,1286,43,1,28,8,69t8imcdaqlgfbds2p58596my,1,0,0,2023-01-07T15:28:07.746Z,2023-01-10T07:27:24Z,3972262115,233,980,3972303439,144,67,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495571877,242,1,1,28,8,5g1fnexeromjl0lvnxp8hpnhi,0,91,93.8,2023-01-07T15:28:07.748Z,2023-01-10T05:37:28Z,3968422131,212,2.5,3968422133,213,4.8,3972244947,178,,3968422145,233,268,3968422121,2,,3968422151,286,,3968422129,141,90.2,3971831047,72,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,3968422127,140,3968422123,155,,91.2,3968422125,56,Left,3971831045,224,3968422141,236,,,,,,,,,,,,,,,,,,,,,,,,
2495571873,268,12,1,28,8,69t8imcdaqlgfbds2p58596my,1,6.8,5.6,2023-01-07T15:28:07.811Z,2023-01-10T05:37:32Z,3968422107,56,Back,3972244985,178,,3968422175,233,242,3968422105,185,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572241,243,5,1,28,9,5g1fnexeromjl0lvnxp8hpnhi,1,96.4,101.8,2023-01-07T15:28:08.296Z,2023-01-10T05:37:41Z,3968424117,347,,3968424115,56,Left,3968424921,233,269,,,,,,,,,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572323,269,5,1,28,9,69t8imcdaqlgfbds2p58596my,0,3.6,-1.8,2023-01-07T15:28:08.296Z,2023-01-10T05:37:40Z,3968424583,56,Back,3968424585,347,,3968424931,233,243,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572289,244,1,1,28,31,5g1fnexeromjl0lvnxp8hpnhi,1,97.4,100,2023-01-07T15:28:30.855Z,2023-01-10T05:37:44Z,3968424425,56,Center,3968424431,212,20.7,3968424429,141,72.1,3968424433,213,4.5,3968424423,107,,3968424427,140,92.6,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572311,245,1,1,28,34,5g1fnexeromjl0lvnxp8hpnhi,0,97.9,74.5,2023-01-07T15:28:33.244Z,2023-01-10T05:37:57Z,3968424539,212,25.3,3968424537,141,37.7,3968424533,56,Center,3968424531,155,,3968424541,213,4.9,3968424535,140,100.0,3972245273,389,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572315,246,5,1,28,35,5g1fnexeromjl0lvnxp8hpnhi,0,101.5,36.4,2023-01-07T15:28:34.543Z,2023-01-10T05:38:06Z,3968424549,346,,3968424547,56,Center,3968424667,233,270,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572331,270,5,1,28,35,69t8imcdaqlgfbds2p58596my,1,-1.5,63.6,2023-01-07T15:28:34.543Z,2023-01-10T05:38:06Z,3968424661,233,246,3968424631,346,,3968424629,56,Back,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572685,271,1,1,28,56,69t8imcdaqlgfbds2p58596my,1,3.8,50.6,2023-01-07T15:28:54.946Z,2023-01-10T05:38:09Z,3968426525,140,30.9,3968426537,237,,3968426533,1,,3968426529,212,40.1,3968426527,141,92.1,3968426523,56,Back,3968426531,213,0.8,3968426521,124,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572715,272,1,1,29,0,69t8imcdaqlgfbds2p58596my,1,30.9,92.1,2023-01-07T15:28:59.254Z,2023-01-10T05:38:13Z,3968426673,56,Back,3968426677,140,34.5,3968426681,141,75.4,3968426687,213,5.0,3972245599,178,,3968426685,212,12.0,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572799,273,1,1,29,1,69t8imcdaqlgfbds2p58596my,1,34.5,75.4,2023-01-07T15:29:00.297Z,2023-01-10T05:38:16Z,3972245655,178,,3968427207,141,74.5,3968427203,56,Back,3968427209,212,15.2,3968427211,213,3.2,3968427205,140,20.0,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572853,274,1,1,29,4,69t8imcdaqlgfbds2p58596my,1,20.4,75,2023-01-07T15:29:03.613Z,2023-01-10T05:38:19Z,3972245729,178,,3968427465,140,6.6,3968427463,56,Back,3968427467,141,66.0,3968427471,213,3.5,3968427469,212,15.7,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572885,275,1,1,29,8,69t8imcdaqlgfbds2p58596my,1,7.3,65.7,2023-01-07T15:29:07.008Z,2023-01-10T05:38:24Z,3968427611,212,9.4,3972245813,178,,3968427613,213,0.6,3968427605,56,Back,3968427607,140,14.7,3968427609,141,73.5,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572931,276,1,1,29,10,69t8imcdaqlgfbds2p58596my,1,14.7,73.5,2023-01-07T15:29:09.443Z,2023-01-10T05:38:26Z,3968427875,212,13.9,3968427865,56,Back,3972245845,178,,3968427879,213,1.1,3968427869,141,91.7,3968427867,140,20.7,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572967,277,1,1,29,12,69t8imcdaqlgfbds2p58596my,1,20.7,91.7,2023-01-07T15:29:11.501Z,2023-01-10T05:38:30Z,3971831383,155,,3968428071,140,46.8,3968428069,56,Back,3968428079,213,6.2,3968428077,212,27.5,3968428075,141,88.6,3972245863,178,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496299809,1333,67,1,29,14,69t8imcdaqlgfbds2p58596my,1,45.6,89.2,2023-01-07T15:29:13.111Z,2023-01-10T08:50:38Z,3972263789,233,1016,,,,,,,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496299807,1016,67,1,29,14,5g1fnexeromjl0lvnxp8hpnhi,0,54.4,10.8,2023-01-07T15:29:13.112Z,2023-01-10T06:18:36Z,3972263793,233,1333,,,,,,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495572997,278,1,1,29,14,69t8imcdaqlgfbds2p58596my,1,46.8,88.6,2023-01-07T15:29:13.136Z,2023-01-10T08:50:38Z,3968428261,56,Back,3972245897,178,,3968428269,213,3.5,3971831455,156,,3968428263,140,39.3,3968428267,212,8.4,3968428265,141,84.2,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573021,279,1,1,29,18,69t8imcdaqlgfbds2p58596my,1,41.6,79.4,2023-01-07T15:29:16.873Z,2023-01-10T05:38:43Z,3968428453,155,,3968428457,140,68.7,3968428459,141,94.2,3968428455,56,Left,3968428461,212,30.2,3972245939,178,,3968428463,213,0.3,,,,7edc89hg3r6ueacgnkde7fzvu,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573049,280,1,1,29,21,69t8imcdaqlgfbds2p58596my,0,69.1,94.4,2023-01-07T15:29:20.286Z,2023-01-10T05:38:46Z,3968428603,56,Center,3968428607,141,72.4,3968428609,212,28.3,3968428693,4,,3968428611,213,5.7,3972245965,178,,3968428605,140,92.0,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573065,247,52,1,29,23,5g1fnexeromjl0lvnxp8hpnhi,1,6,40,2023-01-07T15:29:22.749Z,2023-01-10T05:38:51Z,3972245983,389,,3971831525,376,,,,,,,,,,,,,,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573137,248,1,1,29,25,5g1fnexeromjl0lvnxp8hpnhi,1,11,37.4,2023-01-07T15:29:24.390Z,2023-01-10T05:38:55Z,3968429099,140,35.2,3968429097,56,Back,3968429105,213,6.2,3972246007,178,,3968429095,123,,3968429101,141,34.9,3968429103,212,25.5,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573203,249,1,1,29,31,5g1fnexeromjl0lvnxp8hpnhi,1,57.6,18.8,2023-01-07T15:29:30.341Z,2023-01-10T05:39:05Z,3968429471,141,6.4,3968429469,140,67.9,3968429467,56,Right,3968429473,212,13.7,3972246065,178,,3968429475,213,5.6,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573209,250,3,1,29,33,5g1fnexeromjl0lvnxp8hpnhi,0,67.2,7.5,2023-01-07T15:29:32.292Z,2023-01-10T05:39:09Z,3972246097,178,,3968429507,56,Right,3968429509,286,,3971831897,464,,3968429681,233,281,,,,,,,,,,944ptuekuetkjifbeaycqcoh5,C. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573235,281,7,1,29,33,69t8imcdaqlgfbds2p58596my,0,32.8,92.5,2023-01-07T15:29:32.529Z,2023-01-10T05:39:14Z,3968429625,56,Back,3971831903,383,,3968429659,233,250,3972246127,178,,3968429627,285,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573861,253,61,1,29,33,5g1fnexeromjl0lvnxp8hpnhi,1,56.3,11.3,2023-01-07T15:29:32.770Z,2023-01-10T05:39:19Z,3968433179,56,Right,3972246151,178,,,,,,,,,,,,,,,,,,,,944ptuekuetkjifbeaycqcoh5,C. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573237,282,49,1,29,35,69t8imcdaqlgfbds2p58596my,1,33.6,92,2023-01-07T15:29:34.407Z,2023-01-10T05:39:25Z,,,,,,,,,,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573277,283,1,1,29,35,69t8imcdaqlgfbds2p58596my,1,42.2,93.6,2023-01-07T15:29:34.459Z,2023-01-10T05:39:28Z,3968429893,56,Left,3968429897,140,52.1,3972246231,178,,3968429901,141,86.1,3968429909,213,5.8,3968429907,212,11.6,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573351,284,1,1,29,39,69t8imcdaqlgfbds2p58596my,1,46.6,64.3,2023-01-07T15:29:38.563Z,2023-01-10T05:39:33Z,3968430325,141,35.9,3972246251,178,,3968430327,212,19.4,3968430323,140,45.4,3968430329,213,4.6,3968430321,56,Back,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573423,286,4,1,29,44,69t8imcdaqlgfbds2p58596my,1,68.8,24.2,2023-01-07T15:29:43.023Z,2023-01-10T05:39:40Z,3968430677,152,,3968430673,13,,3968430681,286,,3968430679,265,,3968434065,233,252,3968430675,56,Center,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573777,252,4,1,29,44,5g1fnexeromjl0lvnxp8hpnhi,0,31.2,75.8,2023-01-07T15:29:43.024Z,2023-01-10T05:39:40Z,3968432661,56,Back,3968434085,233,286,3968432667,285,,3968432663,152,,3968432657,13,,3972246303,178,,3968432665,265,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573369,285,43,1,29,44,69t8imcdaqlgfbds2p58596my,1,0,0,2023-01-07T15:29:43.323Z,2023-01-09T15:49:16Z,3968430403,56,Center,3968430407,141,39.5,3968430409,212,16.5,3968430405,140,76.1,3968430411,213,0.2,3971832061,144,1,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495573367,251,43,1,29,45,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-01-07T15:29:44.538Z,2023-01-07T15:29:50Z,3968430725,144,8,3968430393,56,Back,,,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495574441,287,1,1,30,55,69t8imcdaqlgfbds2p58596my,1,72.7,30.7,2023-01-07T15:30:54.520Z,2023-01-10T05:20:38Z,3968436375,140,92.6,3968436367,5,,3968436383,1,,3968436369,155,,3968436371,152,,3972235129,178,,3968436381,213,0.9,3968436379,212,34.2,6q06inb8ukzfsrxy0arxl78q1,A. Morley,3968436377,141,3968436373,56,Center,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495574453,288,44,1,30,58,69t8imcdaqlgfbds2p58596my,1,88.6,71.4,2023-01-07T15:30:56.886Z,2023-01-10T08:50:39Z,3968436709,233,254,3968436463,286,,3968436461,56,Center,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495574487,254,44,1,30,58,5g1fnexeromjl0lvnxp8hpnhi,0,11.4,28.6,2023-01-07T15:30:56.887Z,2023-01-10T05:20:45Z,3968436655,56,Back,3968436657,285,,3968436725,233,288,,,,,,,,,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495574479,289,1,1,30,58,69t8imcdaqlgfbds2p58596my,0,92.6,70.5,2023-01-07T15:30:56.960Z,2023-01-10T08:50:39Z,3968436601,56,Center,3972235191,388,,3968436603,140,97.3,3968436607,212,9.7,3968436609,213,5.2,3968436597,3,,3968436605,141,58.2,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495574531,255,11,1,30,59,5g1fnexeromjl0lvnxp8hpnhi,1,5.1,43.3,2023-01-07T15:30:58.747Z,2023-01-10T05:20:53Z,3968436879,56,Back,3968436883,88,,3972235259,388,,3971832327,378,,,,,,,,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495574721,256,1,1,31,7,5g1fnexeromjl0lvnxp8hpnhi,1,13.8,42.9,2023-01-07T15:31:06.286Z,2023-01-10T05:20:57Z,3968488663,1,,3968437903,213,0.7,3968437895,56,Back,3968437901,212,46.6,3968437897,140,47.4,3968437893,123,,3972235305,178,,3968437899,141,87.6,247o80ri7od76lxfrkmccz2ay,M. Cooper,3968437923,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495574807,257,1,1,31,12,5g1fnexeromjl0lvnxp8hpnhi,1,51.1,90.5,2023-01-07T15:31:11.788Z,2023-01-10T05:21:00Z,3968438297,213,4.3,3968438293,141,70.3,3968438289,56,Back,3968438291,140,45.9,3968438295,212,14.8,3972235339,178,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495574845,258,1,1,31,15,5g1fnexeromjl0lvnxp8hpnhi,1,34.9,56.4,2023-01-07T15:31:14.251Z,2023-01-10T05:21:03Z,3972235381,178,,3968438495,141,42.7,3968438493,140,40.0,3968438497,212,10.7,3968438499,213,5.2,3968438491,56,Back,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495574923,259,1,1,31,17,5g1fnexeromjl0lvnxp8hpnhi,1,40.6,42.5,2023-01-07T15:31:16.250Z,2023-01-10T05:21:12Z,3968438903,140,47.2,3968438909,212,21.5,3972235441,178,,3968438899,56,Back,3968438913,213,5.0,3968438905,141,12.5,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495574971,260,1,1,31,21,5g1fnexeromjl0lvnxp8hpnhi,0,69.4,3.4,2023-01-07T15:31:20.133Z,2023-01-10T05:21:17Z,3968439155,212,41.4,3971832713,387,,3968439149,56,Center,3971832711,225,,3968439159,1,,3971832715,20,,3968439153,141,54.2,3968439157,213,1.0,oe0lbxtc4qftnd886dzfm385,J. Wilson,3968439151,140,3972235491,178,,91.2,3971832589,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495575009,290,11,1,31,23,69t8imcdaqlgfbds2p58596my,1,9.7,40.6,2023-01-07T15:31:22.846Z,2023-01-10T05:21:22Z,3968439309,56,Back,3972235531,388,,3971832719,378,,3968439311,88,,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495575083,291,1,1,31,26,69t8imcdaqlgfbds2p58596my,1,9.7,40.6,2023-01-07T15:31:25.045Z,2023-01-10T05:21:27Z,3968439689,141,50.0,3968439691,212,17.5,3968439683,123,,3968439687,140,25.2,3972235567,178,,3968439693,213,0.4,3968439685,56,Back,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495575137,292,1,1,31,28,69t8imcdaqlgfbds2p58596my,1,25.2,50,2023-01-07T15:31:26.888Z,2023-01-10T05:21:32Z,3968440011,56,Back,3968440017,212,30.5,3968440013,140,14.5,3968440021,213,4.3,3972235603,178,,3968440015,141,8.3,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
