id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist
2486682217,75,1,1,11,42,dmz37633qbsvl7gncq5s51yjw,0,66.3,2.8,2022-11-19T15:13:06.488Z,2022-11-22T04:48:32Z,3921353377,56,Right,3921353375,155,,3921353379,140,74.0,3921353383,212,10.6,3921353381,141,12.9,3921353385,213,0.7,3923773801,178,,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682293,93,1,1,11,44,5qwskbjpa17fvmtuu5qijy7cz,1,26.5,81.5,2022-11-19T15:13:08.311Z,2022-11-22T04:48:38Z,3921353789,3,,3923773813,388,,3921353797,140,17.6,3921353801,141,76.3,3921353793,56,Back,3921353805,212,10.0,3921353809,213,3.5,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682303,94,49,1,11,47,5qwskbjpa17fvmtuu5qijy7cz,1,15.5,79.9,2022-11-19T15:13:11Z,2022-11-22T04:48:44Z,,,,,,,,,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682371,95,1,1,11,49,5qwskbjpa17fvmtuu5qijy7cz,0,9.3,96.5,2022-11-19T15:13:13.366Z,2022-11-22T04:48:48Z,3921354211,140,27.4,3921354213,141,91.7,3921354215,212,19.3,3923773835,178,,3921354217,213,6.1,3921354207,155,,3921354209,56,Back,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682389,76,1,1,11,50,dmz37633qbsvl7gncq5s51yjw,0,66.5,1.7,2022-11-19T15:13:14.401Z,2022-11-22T04:48:51Z,3923773851,178,,3921354307,140,69.8,3921354305,56,Center,3921354309,141,24.4,3921354313,213,1.3,3921354311,212,15.8,3921354303,3,,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682411,96,1,1,11,52,5qwskbjpa17fvmtuu5qijy7cz,1,30.6,71.5,2022-11-19T15:13:15.975Z,2022-11-22T04:48:56Z,3921354419,141,83.6,3921354417,140,37.5,3921354415,56,Back,3921354423,213,0.8,3921354421,212,11.0,3921354413,3,,3923773875,388,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682417,97,1,1,11,53,5qwskbjpa17fvmtuu5qijy7cz,0,37.5,83.6,2022-11-19T15:13:17.023Z,2022-11-22T04:48:59Z,3921354463,212,26.1,3921354461,141,60.8,3923773883,178,,3921354457,56,Center,3921354459,140,57.5,3921354465,213,5.6,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682437,77,49,1,11,54,dmz37633qbsvl7gncq5s51yjw,1,47.5,33,2022-11-19T15:13:18.403Z,2022-11-22T04:49:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682537,78,1,1,11,55,dmz37633qbsvl7gncq5s51yjw,1,47.5,33,2022-11-19T15:13:19.402Z,2022-11-22T04:49:06Z,3921354951,141,68.7,3921354947,140,45.7,3921354959,213,1.6,3923773921,178,,3921354955,212,24.3,3921354943,56,Back,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682581,79,1,1,12,0,dmz37633qbsvl7gncq5s51yjw,1,56,80.2,2022-11-19T15:13:24.636Z,2022-11-22T04:49:08Z,3921355191,56,Left,3921355193,140,65.5,3923773945,178,,3921355199,213,0.7,3921355197,212,12.8,3921355195,141,92.1,,,,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682599,80,1,1,12,1,dmz37633qbsvl7gncq5s51yjw,0,65.5,92.1,2022-11-19T15:13:25.282Z,2022-11-22T04:49:24Z,3921355319,140,46.3,3921355317,56,Back,3923774003,178,,3921355321,141,83.3,3921355323,212,21.0,3921355325,213,3.4,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682617,98,49,1,12,3,5qwskbjpa17fvmtuu5qijy7cz,1,62.9,15.9,2022-11-19T15:13:27.499Z,2022-11-22T04:49:28Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487142345,863,43,1,12,9,dmz37633qbsvl7gncq5s51yjw,1,0,0,2022-11-19T15:13:33.081Z,2022-11-22T05:15:56Z,3923783141,144,83,3923783051,399,201083,,,,,,,,,,,,,,,,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487142353,864,83,1,12,9,dmz37633qbsvl7gncq5s51yjw,1,25.9,67.6,2022-11-19T15:13:33.081Z,2022-11-22T05:16:00Z,3923783163,399,201083,,,,,,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682791,99,1,1,12,10,5qwskbjpa17fvmtuu5qijy7cz,1,73.5,33.1,2022-11-19T15:13:34.532Z,2022-11-22T04:49:35Z,3921356311,140,73.6,3921356313,141,55.4,3923774037,178,,3921356315,212,15.2,3921356317,213,1.6,3921356309,56,Center,3921358053,210,15,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2486682801,100,15,1,12,11,5qwskbjpa17fvmtuu5qijy7cz,1,71.6,47.8,2022-11-19T15:13:35.796Z,2022-11-22T04:49:35Z,3921356757,233,81,3921358077,146,79.0,3923774049,178,,3921356369,22,,3921356371,18,,3923509475,78,,3921356373,56,Center,3921358063,29,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,3921358083,231,50,3921358075,328,,3921358065,55,99,3921358073,215,,3921356719,82,,3921358081,230,98.6,3921358079,147,48.0,3921358069,102,48.6,,3921356715,20,3921358071,103,19,,
2486682799,81,10,1,12,12,dmz37633qbsvl7gncq5s51yjw,1,21.2,55.8,2022-11-19T15:13:35.914Z,2022-11-22T04:49:38Z,3921356359,94,,3921356361,56,Back,3921356781,233,100,3923774071,178,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682845,82,6,1,12,14,dmz37633qbsvl7gncq5s51yjw,0,13.6,62.9,2022-11-19T15:13:37.989Z,2022-11-22T04:49:44Z,3921356621,56,Back,3921356623,75,,3921356665,233,101,,,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486682817,101,6,1,12,14,5qwskbjpa17fvmtuu5qijy7cz,1,86.4,37.1,2022-11-19T15:13:37.989Z,2022-11-22T04:49:44Z,3921356657,233,82,3921356437,56,Center,3921356439,75,,,,,,,,,,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683217,102,1,1,12,29,5qwskbjpa17fvmtuu5qijy7cz,1,99.5,0.5,2022-11-19T15:13:53.517Z,2022-11-22T04:49:49Z,3923774113,178,,3921358555,141,12.2,3921358559,212,8.6,3921358561,213,1.9,3921358549,56,Right,3921358545,6,,3921358553,140,96.5,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683229,103,3,1,12,32,5qwskbjpa17fvmtuu5qijy7cz,0,98.4,28.6,2022-11-19T15:13:56.569Z,2022-11-22T04:49:53Z,3923774139,178,,3921358607,56,Center,3923511233,233,83,3923509559,465,,3921358609,286,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683243,83,7,1,12,33,dmz37633qbsvl7gncq5s51yjw,1,1.6,71.4,2022-11-19T15:13:57.018Z,2022-11-22T04:49:57Z,3923774159,178,,3921358691,285,,3921358777,233,103,3923509561,383,,3921358689,56,Back,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683253,84,49,1,12,35,dmz37633qbsvl7gncq5s51yjw,1,1.1,70.8,2022-11-19T15:13:59.687Z,2022-11-22T04:50:02Z,,,,,,,,,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683311,85,1,1,12,35,dmz37633qbsvl7gncq5s51yjw,0,1.2,71.8,2022-11-19T15:13:59.736Z,2022-11-22T04:50:05Z,3923774231,178,,3921358959,56,Back,3921358957,155,,3921358963,141,91.1,3921358961,140,30.9,3921358967,213,0.4,3921358965,212,33.8,3921358969,1,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683287,104,49,1,12,38,5qwskbjpa17fvmtuu5qijy7cz,1,76.3,12.3,2022-11-19T15:14:02.571Z,2022-11-22T04:50:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683391,105,3,1,12,40,5qwskbjpa17fvmtuu5qijy7cz,0,70.6,3.6,2022-11-19T15:14:04.795Z,2022-11-22T04:50:34Z,3923509699,465,,3921359479,286,,3923511237,233,86,3921359475,56,Right,3923774385,178,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683421,86,7,1,12,41,dmz37633qbsvl7gncq5s51yjw,1,29.4,96.4,2022-11-19T15:14:05.150Z,2022-11-22T04:50:38Z,3923509713,385,,3921359641,285,,3921359721,233,105,3923774405,178,,3921359637,167,,3921359639,56,Back,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683435,87,5,1,12,44,dmz37633qbsvl7gncq5s51yjw,0,27.7,101.6,2022-11-19T15:14:08.843Z,2022-11-22T04:50:39Z,3921360327,233,106,3921359697,56,Back,3921359701,347,,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683543,106,5,1,12,44,5qwskbjpa17fvmtuu5qijy7cz,1,72.3,-1.6,2022-11-19T15:14:08.843Z,2022-11-22T04:50:39Z,3921360283,233,87,3921360203,347,,3921360199,56,Right,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683649,107,1,1,12,49,5qwskbjpa17fvmtuu5qijy7cz,1,74.1,0,2022-11-19T15:14:13.406Z,2022-11-22T04:50:42Z,3921360849,212,17.8,3921360841,56,Right,3921360845,140,62.9,3921360847,141,18.0,3921360853,213,2.3,3921360837,107,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683705,108,1,1,12,51,5qwskbjpa17fvmtuu5qijy7cz,1,65.6,16.4,2022-11-19T15:14:15.203Z,2022-11-22T04:50:46Z,3921361117,56,Center,3921361119,140,53.7,3921361121,141,38.0,3921361129,213,2.3,3923774449,178,,3921361125,212,19.3,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683749,109,1,1,12,55,5qwskbjpa17fvmtuu5qijy7cz,0,61.1,38.8,2022-11-19T15:14:19.408Z,2022-11-22T04:50:49Z,3921361393,213,0.9,3921361391,212,55.1,3921361383,196,,3921361395,1,,3921361389,141,100.0,3923774471,178,,3921361387,140,93.9,3921361385,56,Left,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683857,88,5,1,12,59,dmz37633qbsvl7gncq5s51yjw,1,9.6,-1.5,2022-11-19T15:14:23.004Z,2022-11-22T04:50:53Z,3921361851,347,,3921361849,56,Back,3921361909,233,110,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486683757,110,5,1,12,59,5qwskbjpa17fvmtuu5qijy7cz,0,90.4,101.5,2022-11-19T15:14:23.004Z,2022-11-22T04:50:53Z,3921361417,347,,3921361955,233,88,3921361415,56,Left,,,,,,,,,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486684213,89,1,1,13,20,dmz37633qbsvl7gncq5s51yjw,0,16.5,0,2022-11-19T15:14:44.238Z,2022-11-22T04:50:58Z,3921363813,107,,3921363825,1,,3921363819,141,3.5,3921363815,56,Back,3921363817,140,42.8,3921363821,212,27.7,3921363823,213,0.1,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486684251,111,1,1,13,22,5qwskbjpa17fvmtuu5qijy7cz,1,65.4,90.6,2022-11-19T15:14:46.190Z,2022-11-22T04:51:02Z,3923774569,388,,3921364041,140,71.2,3921364043,141,91.7,3921364039,56,Left,3921364037,3,,3921364047,213,0.1,3921364045,212,6.1,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487142411,877,67,1,13,23,5qwskbjpa17fvmtuu5qijy7cz,1,62.7,91.6,2022-11-19T15:14:47.262Z,2022-11-22T05:49:00Z,3923783879,233,866,,,,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487142409,866,67,1,13,23,dmz37633qbsvl7gncq5s51yjw,0,37.3,8.4,2022-11-19T15:14:47.263Z,2022-11-22T05:17:30Z,3923783883,233,877,,,,,,,,,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487142407,876,43,1,13,23,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-11-19T15:14:47.282Z,2022-11-22T05:17:25Z,3923783825,144,67,3923783807,233,865,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487142405,865,43,1,13,23,dmz37633qbsvl7gncq5s51yjw,1,0,0,2022-11-19T15:14:47.283Z,2022-11-22T05:17:26Z,3923783811,233,876,3923783833,144,67,,,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486684259,112,1,1,13,23,5qwskbjpa17fvmtuu5qijy7cz,0,72.3,91.8,2022-11-19T15:14:47.318Z,2022-11-22T05:49:01Z,3923774593,178,,3921364087,141,100.0,3921364095,213,0.9,3921364083,140,77.0,3921364079,56,Left,3921364091,212,8.0,3921364077,155,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486684271,90,5,1,13,25,dmz37633qbsvl7gncq5s51yjw,1,29.8,-1.2,2022-11-19T15:14:49.862Z,2022-11-22T04:51:07Z,3921364207,233,113,3921364149,347,,3921364147,56,Back,,,,,,,,,,,,,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486684267,113,5,1,13,25,5qwskbjpa17fvmtuu5qijy7cz,0,70.2,101.2,2022-11-19T15:14:49.862Z,2022-11-22T04:51:08Z,3921364137,347,,3921364133,56,Left,3921364213,233,90,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486684453,91,1,1,13,32,dmz37633qbsvl7gncq5s51yjw,1,36.7,0,2022-11-19T15:14:55.924Z,2022-11-22T04:51:10Z,3921364963,107,,3921364969,141,14.9,3921364965,56,Back,3921364967,140,41.8,3921364971,212,12.2,3921364973,213,1.1,,,,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486684533,92,1,1,13,34,dmz37633qbsvl7gncq5s51yjw,0,43.1,2.9,2022-11-19T15:14:58.746Z,2022-11-22T04:51:12Z,3921365413,155,,3921365425,1,,3923774665,178,,3921365417,140,95.0,3921365415,56,Center,3921365419,141,25.5,3921365423,213,0.3,3921365421,212,56.6,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486684521,114,49,1,13,39,5qwskbjpa17fvmtuu5qijy7cz,1,10.3,70.2,2022-11-19T15:15:03.242Z,2022-11-22T04:51:20Z,,,,,,,,,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486684591,115,12,1,13,39,5qwskbjpa17fvmtuu5qijy7cz,1,3.9,79,2022-11-19T15:15:03.268Z,2022-11-22T04:51:22Z,3921365803,167,,3921365753,141,100.0,3921365751,140,3.9,3921365749,56,Back,3923774745,178,,3921365755,212,15.6,3921365757,213,1.6,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486684675,93,5,1,13,41,dmz37633qbsvl7gncq5s51yjw,1,94.6,-1.8,2022-11-19T15:15:05.023Z,2022-11-22T04:51:24Z,3921366257,56,Right,3921366259,347,,3921366353,233,116,,,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486684597,116,5,1,13,41,5qwskbjpa17fvmtuu5qijy7cz,0,5.4,101.8,2022-11-19T15:15:05.023Z,2022-11-22T04:51:24Z,3921366421,233,93,3921365783,56,Back,3921365787,347,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486685139,94,1,1,14,8,dmz37633qbsvl7gncq5s51yjw,0,91.2,0,2022-11-19T15:15:31.888Z,2022-11-22T04:51:28Z,3921368683,56,Center,3921368681,107,,3921368691,213,1.4,3921368693,1,,3921368685,140,96.5,3921368687,141,44.3,3921368689,212,31.4,,,,68emhvrwqi5m0q155ww2bzn1m,L. Simper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486685159,117,11,1,14,10,5qwskbjpa17fvmtuu5qijy7cz,1,7.7,61.7,2022-11-19T15:15:34.121Z,2022-11-22T04:51:33Z,3923509883,378,,3921368765,88,,3923774859,388,,3921368759,56,Back,,,,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486685223,118,1,1,14,12,5qwskbjpa17fvmtuu5qijy7cz,1,13.4,52.7,2022-11-19T15:15:36.380Z,2022-11-22T04:51:35Z,3921369179,1,,3921369177,213,5.7,3921369175,212,49.9,3921369219,287,,3921369171,140,52.5,3921369173,141,11.0,3923774889,178,,3921369169,56,Right,1aq6osi0b0c580dlu9ugnjaei,T. Savin,3921369167,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486685321,119,1,1,14,17,5qwskbjpa17fvmtuu5qijy7cz,0,59.2,11.7,2022-11-19T15:15:41.204Z,2022-11-22T04:51:43Z,3921369671,56,Center,3921369673,140,80.9,3921369677,212,27.5,3923774981,178,,3921369675,141,34.3,3921369679,213,0.6,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487142445,868,67,1,14,19,dmz37633qbsvl7gncq5s51yjw,1,19.8,59.1,2022-11-19T15:15:43.142Z,2022-11-22T05:49:01Z,3923784261,233,879,,,,,,,,,,,,,,,,,,,,,,bkpr0uwpx5kbu2ms41uxoljah,J. Okedina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487142443,879,67,1,14,19,5qwskbjpa17fvmtuu5qijy7cz,0,80.2,40.9,2022-11-19T15:15:43.143Z,2022-11-22T05:18:12Z,3923784273,233,868,,,,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486685359,95,12,1,14,19,dmz37633qbsvl7gncq5s51yjw,1,18.4,54.2,2022-11-19T15:15:43.180Z,2022-11-22T05:49:02Z,3921369951,56,Back,3923510263,167,,3923775013,178,,3923510271,213,2.2,3923510269,212,34.3,3923510267,141,95.2,3923510265,140,0.0,,,,bkpr0uwpx5kbu2ms41uxoljah,J. Okedina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486685413,96,6,1,14,20,dmz37633qbsvl7gncq5s51yjw,0,9,76,2022-11-19T15:15:44.461Z,2022-11-22T04:51:49Z,3921370217,73,,3921370287,233,120,3921370211,56,Back,,,,,,,,,,,,,,,,bkpr0uwpx5kbu2ms41uxoljah,J. Okedina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486685371,120,6,1,14,20,5qwskbjpa17fvmtuu5qijy7cz,1,91,24,2022-11-19T15:15:44.461Z,2022-11-22T04:51:49Z,3921370253,233,96,3921370491,75,,3921370025,56,Center,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486685933,121,1,1,14,47,5qwskbjpa17fvmtuu5qijy7cz,1,99.5,0.2,2022-11-19T15:16:11.113Z,2022-11-22T04:51:51Z,3921372935,212,18.4,3921372937,213,2.7,3921372929,56,Right,3921372927,6,,3923775047,178,,3921372931,140,83.8,3921372933,141,12.2,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486685955,122,1,1,14,50,5qwskbjpa17fvmtuu5qijy7cz,0,79.1,16.4,2022-11-19T15:16:13.971Z,2022-11-22T04:51:55Z,3923510413,223,,3921373081,141,57.5,3921455629,213,1.1,3921373077,56,Center,3921373079,140,91.4,3921455627,212,30.8,3923775059,178,,3923510415,72,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,3921373073,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486686151,97,12,1,14,51,dmz37633qbsvl7gncq5s51yjw,1,0.8,47.8,2022-11-19T15:16:15.464Z,2022-11-22T04:51:58Z,3921374143,56,Back,3921374151,213,0.2,3921374149,212,9.6,3921374145,140,9.8,3923775087,388,,3921374147,141,50.1,3921374165,15,,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486722227,318,2,1,14,51,5qwskbjpa17fvmtuu5qijy7cz,1,91,57.7,2022-11-19T15:16:15.741Z,2022-11-22T04:52:09Z,3921567535,140,93.5,3921567537,141,60.0,3921567739,8,,3921567215,56,Center,3921567533,7,74x5iaolqfr7r3on2uuriooyy,3923775155,178,,3923775157,21,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486686785,98,55,1,14,51,dmz37633qbsvl7gncq5s51yjw,1,6.6,42.4,2022-11-19T15:16:15.742Z,2022-11-22T04:52:09Z,,,,,,,,,,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486687531,99,1,1,16,10,dmz37633qbsvl7gncq5s51yjw,0,8.7,40.1,2022-11-19T15:17:34.034Z,2022-11-22T04:34:51Z,3921381677,241,,3921381675,157,,3921381679,56,Center,3921381683,141,35.2,3921381681,140,67.4,3923769627,178,,3921381673,5,,3921381689,1,,886i2kpcsn38tt7wqios1ip5,W. Mannion,3921381685,212,61.7,3921381687,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2486687539,123,44,1,16,13,5qwskbjpa17fvmtuu5qijy7cz,1,35.4,57,2022-11-19T15:17:37.286Z,2022-11-22T05:49:02Z,3921381821,233,100,3921381729,56,Back,3921381731,285,,,,,,,,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486687537,100,44,1,16,13,dmz37633qbsvl7gncq5s51yjw,0,64.6,43,2022-11-19T15:17:37.287Z,2022-11-22T04:34:57Z,3921381987,233,123,3921381725,56,Center,3921381727,286,,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486687559,124,1,1,16,13,5qwskbjpa17fvmtuu5qijy7cz,1,38.2,50.3,2022-11-19T15:17:37.423Z,2022-11-22T05:49:03Z,3921381873,213,1.5,3921381865,56,Back,3921381867,140,39.0,3921381863,3,,3923769683,388,,3921381871,212,16.1,3921381869,141,74.0,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486687597,125,49,1,16,15,5qwskbjpa17fvmtuu5qijy7cz,1,33.2,76.4,2022-11-19T15:17:38.935Z,2022-11-22T04:35:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
