id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2493313647,441,44,2,47,29,5g1fnexeromjl0lvnxp8hpnhi,0,47.4,36.7,2022-12-26T16:09:17.957Z,2022-12-28T12:01:51Z,3956513287,233,406,3956513195,56,Back,3956513197,285,,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313667,407,1,2,47,29,fvr504m6gaxsfmtx4fwm7iq1,1,53.2,58.8,2022-12-26T16:09:18.006Z,2022-12-28T13:18:10Z,3956513321,212,5.8,3956513311,56,Center,3956513315,140,52.3,3956513319,141,67.2,3956513323,213,1.7,3956513309,3,,3958421421,388,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493683455,1047,83,2,47,31,5g1fnexeromjl0lvnxp8hpnhi,1,47.8,33.4,2022-12-26T16:09:20.079Z,2022-12-28T13:02:37Z,3958451061,399,49139,,,,,,,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313679,408,61,2,47,31,fvr504m6gaxsfmtx4fwm7iq1,0,51.7,63,2022-12-26T16:09:20.112Z,2022-12-28T13:01:31Z,3958421651,178,,3956513373,56,Center,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313673,442,49,2,47,31,5g1fnexeromjl0lvnxp8hpnhi,1,54,33,2022-12-26T16:09:20.595Z,2022-12-28T13:01:39Z,,,,,,,,,,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313703,443,1,2,47,33,5g1fnexeromjl0lvnxp8hpnhi,0,59.2,33.1,2022-12-26T16:09:22.127Z,2022-12-28T12:02:58Z,3956513493,140,75.5,3958422141,178,,3956513495,141,30.0,3956513499,213,6.2,3956513491,56,Center,3956513497,212,17.2,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313707,409,8,2,47,34,fvr504m6gaxsfmtx4fwm7iq1,1,34.6,70.6,2022-12-26T16:09:22.923Z,2022-12-28T12:03:06Z,3958422199,178,,3956513501,56,Back,3958006603,385,,,,,,,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313791,444,1,2,47,36,5g1fnexeromjl0lvnxp8hpnhi,0,47.1,28.5,2022-12-26T16:09:25.116Z,2022-12-28T12:03:33Z,3956513985,56,Center,3956513989,141,28.3,3958422521,388,,3956513983,3,,3956513987,140,64.9,3956513991,212,18.7,3956513993,213,6.3,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313783,410,44,2,47,37,fvr504m6gaxsfmtx4fwm7iq1,1,31.8,69.8,2022-12-26T16:09:26.822Z,2022-12-28T13:18:11Z,3956514073,233,445,3956513927,56,Back,3956513929,285,,,,,,,,,,,,,,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313801,445,44,2,47,37,5g1fnexeromjl0lvnxp8hpnhi,0,68.2,30.2,2022-12-26T16:09:26.823Z,2022-12-28T12:03:36Z,3956514023,286,,3956514139,233,410,3956514021,56,Center,,,,,,,,,,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313829,411,1,2,47,38,fvr504m6gaxsfmtx4fwm7iq1,1,28.5,67.8,2022-12-26T16:09:26.918Z,2022-12-28T13:18:11Z,3956514183,212,9.2,3956514177,56,Back,3958422675,388,,3956514181,141,77.9,3956514185,213,0.8,3956514175,3,,3956514179,140,34.4,,,,af7cmpeqlk4lcxz3bxgzjh8lx,C. Raglan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313845,412,1,2,47,39,fvr504m6gaxsfmtx4fwm7iq1,0,33.6,77.3,2022-12-26T16:09:28.602Z,2022-12-28T12:04:23Z,3956514291,213,0.1,3956514287,141,77.5,3956514289,212,2.4,3956514285,140,35.9,3958423311,389,,3956514283,56,Back,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493596787,843,61,2,47,39,5g1fnexeromjl0lvnxp8hpnhi,1,63.5,23.6,2022-12-26T16:09:28.774Z,2022-12-28T12:10:08Z,3958427709,389,,3958007175,56,Center,,,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313849,413,49,2,47,40,fvr504m6gaxsfmtx4fwm7iq1,1,35.2,72.9,2022-12-26T16:09:29.198Z,2022-12-28T12:10:17Z,,,,,,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493313931,414,1,2,47,41,fvr504m6gaxsfmtx4fwm7iq1,1,35.2,72.9,2022-12-26T16:09:30.324Z,2022-12-28T12:10:23Z,3956514733,212,15.0,3956514729,140,43.3,3956514731,141,91.1,3956514735,213,1.0,3958427959,178,,3956514727,56,Back,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493684349,988,43,2,47,42,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2022-12-26T16:09:31.330Z,2022-12-29T07:53:50Z,3959239109,144,67,3958454989,233,1090,,,,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493684347,1090,43,2,47,42,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-12-26T16:09:31.331Z,2022-12-29T07:53:49Z,3958454995,233,988,3959239107,144,67,,,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493684417,1099,83,2,47,43,5g1fnexeromjl0lvnxp8hpnhi,1,60.1,11,2022-12-26T16:09:32.749Z,2022-12-28T13:08:01Z,3958455225,399,200088,,,,,,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314035,415,1,2,47,46,fvr504m6gaxsfmtx4fwm7iq1,1,40.7,77,2022-12-26T16:09:35.729Z,2022-12-28T12:10:28Z,3956515319,56,Back,3956515321,140,32.3,3956515325,212,29.8,3956515323,141,35.1,3956515327,213,4.4,3958428023,178,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314075,416,1,2,47,50,fvr504m6gaxsfmtx4fwm7iq1,0,47.1,28.5,2022-12-26T16:09:39.767Z,2022-12-28T12:10:45Z,3956515567,56,Center,3956515577,1,,3958428141,178,,3956515573,212,42.9,3956515569,140,77.8,3956515565,155,,3956515571,141,70.2,3956515575,213,0.7,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314137,446,1,2,47,53,5g1fnexeromjl0lvnxp8hpnhi,1,29.1,28.3,2022-12-26T16:09:42.455Z,2022-12-28T12:10:57Z,3956515887,140,43.8,3956515891,212,18.1,3958428259,388,,3956515893,213,0.5,3956515889,141,42.2,3956515885,56,Back,3956515883,3,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314557,448,4,2,47,54,5g1fnexeromjl0lvnxp8hpnhi,1,32.4,29.4,2022-12-26T16:09:43.215Z,2022-12-28T12:11:35Z,3958009827,294,,3956521899,285,,3956521887,233,417,3956518139,13,,3956518143,152,,3956518141,56,Back,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314527,417,4,2,47,54,fvr504m6gaxsfmtx4fwm7iq1,0,67.6,70.6,2022-12-26T16:09:43.216Z,2022-12-28T12:11:34Z,3956518003,286,,3956517997,56,Center,3958009869,294,,3956521909,233,448,3956517995,13,,3958428629,178,,3956517999,152,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493314143,447,43,2,47,56,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-12-26T16:09:45.852Z,2022-12-27T20:10:47Z,3958009689,144,49,,,,,,,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315285,450,1,2,48,48,5g1fnexeromjl0lvnxp8hpnhi,1,35,40.9,2022-12-26T16:10:37.520Z,2022-12-28T12:11:43Z,3956522171,5,,3956522179,141,11.4,3956522175,56,Back,3956522173,152,,3956522177,140,35.0,3956522183,213,4.7,3956522181,212,20.1,3958428765,178,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315329,451,1,2,48,51,5g1fnexeromjl0lvnxp8hpnhi,0,35.1,10.4,2022-12-26T16:10:40.435Z,2022-12-28T12:11:46Z,3956522417,1,,3956522407,56,Right,3958428799,178,,3956522411,141,15.2,3956522415,213,0.1,3956522405,155,,3956522409,140,68.7,3956522413,212,35.4,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315397,418,1,2,48,54,fvr504m6gaxsfmtx4fwm7iq1,1,24.2,92.9,2022-12-26T16:10:42.941Z,2022-12-28T12:11:54Z,3956522805,56,Left,3956522809,141,93.0,3956522813,213,0.0,3956522803,157,,3956522811,212,34.5,3956522815,1,,3956522807,140,57.1,3958428861,178,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315403,419,61,2,48,55,fvr504m6gaxsfmtx4fwm7iq1,0,57.1,93,2022-12-26T16:10:44.840Z,2022-12-28T12:11:59Z,3956522827,56,Left,3958428927,178,,,,,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315535,453,1,2,49,0,5g1fnexeromjl0lvnxp8hpnhi,1,30.6,14.1,2022-12-26T16:10:49.023Z,2022-12-28T12:12:04Z,3958428955,178,,3956523607,140,11.1,3956523611,212,32.8,3956523615,1,,3956523613,213,2.2,3956523609,141,51.8,3956523605,56,Back,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315451,452,43,2,49,0,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-12-26T16:10:49.108Z,2022-12-26T16:10:53Z,3956523565,144,49,,,,,,,,,,,,,,,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315575,454,1,2,49,2,5g1fnexeromjl0lvnxp8hpnhi,0,11.1,51.8,2022-12-26T16:10:50.997Z,2022-12-28T12:12:10Z,3958429041,178,,3956523831,157,,3956523839,212,37.4,3956523835,140,40.8,3956523833,56,Back,3956523841,213,5.7,3956523837,141,21.5,3956523843,1,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315571,420,44,2,49,6,fvr504m6gaxsfmtx4fwm7iq1,1,58.5,81.2,2022-12-26T16:10:55.045Z,2022-12-28T13:18:12Z,3956523805,56,Left,3956523809,286,,3956523915,233,455,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315583,455,44,2,49,6,5g1fnexeromjl0lvnxp8hpnhi,0,41.5,18.8,2022-12-26T16:10:55.046Z,2022-12-28T12:12:13Z,3956523867,285,,3956523865,56,Back,3956523985,233,420,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315593,421,1,2,49,6,fvr504m6gaxsfmtx4fwm7iq1,1,57.8,83.9,2022-12-26T16:10:55.084Z,2022-12-28T13:18:13Z,3956523949,213,6.1,3956523945,141,80.8,3956523943,140,66.7,3956523939,56,Left,3956523935,3,,3956523947,212,9.6,3958429095,388,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315675,422,2,2,49,7,fvr504m6gaxsfmtx4fwm7iq1,1,66.7,80.8,2022-12-26T16:10:55.978Z,2022-12-28T12:12:31Z,3956524423,56,Center,3956524421,3,,3956524425,140,69.6,3956524419,7,7617zihboc2wywyoyou6nhuqd,3956524427,141,71.7,3958429277,388,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315699,456,55,2,49,7,5g1fnexeromjl0lvnxp8hpnhi,1,24.9,30.9,2022-12-26T16:10:55.979Z,2022-12-28T12:12:31Z,,,,,,,,,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315941,457,1,2,49,20,5g1fnexeromjl0lvnxp8hpnhi,1,15.4,32.4,2022-12-26T16:11:09.205Z,2022-12-28T12:12:59Z,3956525935,213,6.0,3956525931,141,26.8,3956525923,5,,3956525933,212,13.4,3958011639,189,,3956525925,241,,3956525929,140,27.6,3958429525,178,,247o80ri7od76lxfrkmccz2ay,M. Cooper,3956525927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493315977,458,1,2,49,21,5g1fnexeromjl0lvnxp8hpnhi,1,27.6,26.8,2022-12-26T16:11:10.771Z,2022-12-28T12:13:03Z,3956526185,213,1.4,3956526181,141,41.3,3956526183,212,10.0,3956526177,56,Back,3958429569,178,,3956526179,140,29.2,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493316019,459,1,2,49,24,5g1fnexeromjl0lvnxp8hpnhi,1,29.2,41.3,2022-12-26T16:11:13.049Z,2022-12-28T12:13:08Z,3956526437,56,Back,3956526445,213,1.4,3956526441,141,81.5,3956526443,212,27.9,3956526439,140,34.6,3958429623,178,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597639,844,1,2,49,25,5g1fnexeromjl0lvnxp8hpnhi,1,35.1,87,2022-12-26T16:11:14.673Z,2022-12-28T12:13:13Z,3958011823,213,4.2,3958011819,141,68.0,3958011815,56,Back,3958011821,212,14.6,3958011817,140,28.7,3958429711,178,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597665,845,1,2,49,28,5g1fnexeromjl0lvnxp8hpnhi,1,27.7,64.5,2022-12-26T16:11:17.301Z,2022-12-28T12:13:19Z,3958011979,56,Back,3958011987,213,4.7,3958011983,141,41.8,3958011981,140,27.1,3958429771,178,,3958011985,212,15.4,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493316091,460,1,2,49,30,5g1fnexeromjl0lvnxp8hpnhi,1,26.8,32.8,2022-12-26T16:11:19.572Z,2022-12-28T12:13:26Z,3956526833,140,44.1,3958429855,178,,3956526831,56,Back,3956526835,141,6.4,3956526839,212,25.5,3956526843,213,5.5,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493316141,461,1,2,49,35,5g1fnexeromjl0lvnxp8hpnhi,1,45.6,6.8,2022-12-26T16:11:24.048Z,2022-12-28T12:13:33Z,3956527129,213,0.6,3956527125,141,24.4,3956527121,56,Center,3958429953,178,,3956527123,140,62.9,3956527127,212,21.8,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493597719,846,1,2,49,36,5g1fnexeromjl0lvnxp8hpnhi,0,56.8,21,2022-12-26T16:11:25.368Z,2022-12-28T12:13:47Z,3958012317,213,0.2,3958012307,140,67.7,3958012315,212,11.8,3958430159,178,,3958012311,141,25.1,3958012303,56,Center,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493316165,424,61,2,49,37,fvr504m6gaxsfmtx4fwm7iq1,1,35.1,80,2022-12-26T16:11:25.889Z,2022-12-28T12:13:59Z,3958430275,178,,3956527257,56,Back,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493316157,423,61,2,49,37,fvr504m6gaxsfmtx4fwm7iq1,0,37.2,80.4,2022-12-26T16:11:26.599Z,2022-12-28T12:14:09Z,3956532065,56,Back,3958430357,178,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493316233,462,1,2,49,39,5g1fnexeromjl0lvnxp8hpnhi,1,64.2,16.4,2022-12-26T16:11:28.344Z,2022-12-28T12:14:14Z,3956527599,212,24.1,3956527595,140,48.7,3956527593,56,Back,3956527601,213,2.3,3956527597,141,42.5,3958430437,178,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493316269,463,1,2,49,41,5g1fnexeromjl0lvnxp8hpnhi,1,48.7,42.5,2022-12-26T16:11:30.424Z,2022-12-28T12:14:18Z,3958430489,178,,3956527779,140,45.7,3956527783,212,16.0,3956527777,56,Back,3956527785,213,1.8,3956527781,141,65.5,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493316343,464,1,2,49,43,5g1fnexeromjl0lvnxp8hpnhi,1,45.7,65.5,2022-12-26T16:11:32.176Z,2022-12-28T12:14:22Z,3956528205,141,76.3,3956528201,56,Center,3956528209,213,0.4,3956528203,140,64.0,3956528207,212,20.6,3958430549,178,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493316401,465,2,2,49,48,5g1fnexeromjl0lvnxp8hpnhi,1,78.9,77,2022-12-26T16:11:37.513Z,2022-12-28T12:14:27Z,3956538029,7,4lz9m2nwif7tql9hqsv2u7vft,3956528515,140,92.1,3956528517,141,75.6,3958430623,178,,3956528513,56,Center,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493316549,426,55,2,49,48,fvr504m6gaxsfmtx4fwm7iq1,1,14.7,57.1,2022-12-26T16:11:37.514Z,2022-12-28T12:14:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493316409,466,43,2,49,51,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-12-26T16:11:39.970Z,2022-12-26T16:13:01Z,3956528545,56,Center,3956537487,144,61,,,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493316455,425,43,2,49,53,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2022-12-26T16:11:42.295Z,2022-12-27T20:14:47Z,3958013575,144,49,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493316745,467,43,2,49,57,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-12-26T16:11:46.319Z,2022-12-26T16:12:58Z,3956537327,144,4,3956530417,152,0,3956530537,233,426,3956530413,13,0,3956530421,286,0,3956530419,265,0,3956530415,56,Left,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493317203,427,1,2,50,24,fvr504m6gaxsfmtx4fwm7iq1,0,12.6,25.9,2022-12-26T16:12:12.956Z,2022-12-28T12:14:33Z,3956532953,141,29.4,3956532943,5,,3956532959,1,,3956532955,212,71.0,3956532951,140,80.2,3956537937,241,,3956532949,56,Center,3956532945,157,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,3956532957,213,0.0,3958430657,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493317279,468,1,2,50,29,5g1fnexeromjl0lvnxp8hpnhi,1,24,66.6,2022-12-26T16:12:18.549Z,2022-12-28T12:14:36Z,3956533427,213,0.2,3956533419,140,38.3,3956533415,56,Back,3956533425,212,15.3,3956533429,1,,3956533423,141,71.2,3958430673,178,,3956533409,157,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493317283,469,61,2,50,31,5g1fnexeromjl0lvnxp8hpnhi,0,38.4,71.2,2022-12-26T16:12:20.737Z,2022-12-28T12:15:02Z,3958430857,388,,3956533445,56,Back,,,,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493317251,428,43,2,50,33,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2022-12-26T16:12:22.126Z,2022-12-27T20:18:19Z,3956533261,56,Center,3958016703,144,8,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493317331,429,1,2,50,33,fvr504m6gaxsfmtx4fwm7iq1,1,66.2,30,2022-12-26T16:12:22.347Z,2022-12-28T12:15:06Z,3958430891,178,,3956533817,56,Right,3956533823,212,11.8,3956533819,140,60.5,3956533825,213,4.2,3956533821,141,15.0,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493317339,430,1,2,50,35,fvr504m6gaxsfmtx4fwm7iq1,0,60.5,14,2022-12-26T16:12:24.129Z,2022-12-28T12:15:11Z,3956533847,212,20.4,3956533839,155,,3956533843,140,79.9,3958430959,178,,3956533841,56,Right,3956533845,141,15.8,3956533849,213,0.1,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493317391,470,43,2,50,39,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-12-26T16:12:28.708Z,2022-12-26T16:12:41Z,3956534159,213,2.3,3956534155,212,5.3,3956534161,1,0,3956535201,144,1,3956534145,56,Back,3956534149,140,23.3,3956534153,141,89.4,3956534143,157,0,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493317433,471,1,2,50,40,5g1fnexeromjl0lvnxp8hpnhi,0,22.7,89.1,2022-12-26T16:12:29.454Z,2022-12-28T12:15:16Z,3956534379,140,30.5,3956534381,141,76.9,3956534385,213,5.5,3956534377,56,Back,3958431007,178,,3956534383,212,11.7,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493317469,431,1,2,50,43,fvr504m6gaxsfmtx4fwm7iq1,1,75.8,27,2022-12-26T16:12:32.148Z,2022-12-28T12:15:19Z,3958431065,178,,3956534563,56,Right,3956534571,213,5.7,3956534565,140,88.1,3956534569,212,15.8,3956534567,141,13.5,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493317471,432,3,2,50,44,fvr504m6gaxsfmtx4fwm7iq1,0,86.2,12.8,2022-12-26T16:12:33.156Z,2022-12-28T12:15:26Z,3956534577,56,Right,3956534811,233,472,3958017213,465,,3956534579,286,,3958431157,178,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493317513,472,7,2,50,44,5g1fnexeromjl0lvnxp8hpnhi,1,13.8,87.2,2022-12-26T16:12:33.285Z,2022-12-28T12:15:49Z,3956534789,233,432,3956534781,56,Back,3958431435,178,,3956534783,285,,3958017275,383,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493317485,433,6,2,50,46,fvr504m6gaxsfmtx4fwm7iq1,1,100,9.4,2022-12-26T16:12:35.286Z,2022-12-28T12:15:52Z,3956534639,56,Right,3956539313,75,,3956539357,233,473,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493317543,473,6,2,50,46,5g1fnexeromjl0lvnxp8hpnhi,0,0,90.6,2022-12-26T16:12:35.286Z,2022-12-28T12:15:52Z,3956534975,56,Back,3956534979,73,,3956539363,233,433,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
