id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value
2494157861,118,1,1,16,20,dmz37633qbsvl7gncq5s51yjw,0,72.2,87.7,2022-12-30T20:02:36.174Z,2023-01-02T06:13:14Z,3962439809,224,,3960998763,141,43.6,3962439811,72,,3960998761,140,88.2,3963244231,178,,3960998755,2,,3960998757,155,,3960998759,56,Center,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,3960998769,1,,3960998765,212,34.4,3960998767,213,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2494157741,160,49,1,16,26,3ptd7zlc5isrongig0wij2id4,1,15.2,78.2,2022-12-30T20:02:41.574Z,2023-01-02T06:13:18Z,,,,,,,,,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494157795,161,1,1,16,29,3ptd7zlc5isrongig0wij2id4,0,26.4,96,2022-12-30T20:02:44.590Z,2023-01-02T06:13:21Z,3963244271,178,,3960998397,141,92.4,3960998399,212,23.0,3960998395,140,48.2,3960998401,213,6.2,3960998393,56,Back,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494157865,119,1,1,16,30,dmz37633qbsvl7gncq5s51yjw,1,51.1,13.7,2022-12-30T20:02:45.499Z,2023-01-02T06:13:26Z,3960998791,212,16.4,3963244291,178,,3960998793,213,1.4,3960998785,56,Center,3960998789,141,37.4,3960998787,140,53.8,,,,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494157869,120,49,1,16,32,dmz37633qbsvl7gncq5s51yjw,1,53.8,37.4,2022-12-30T20:02:48.286Z,2023-01-02T06:13:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494157901,121,1,1,16,33,dmz37633qbsvl7gncq5s51yjw,1,53.8,37.4,2022-12-30T20:02:48.381Z,2023-01-02T06:14:13Z,3960998991,141,30.7,3963244603,178,,3960998997,213,3.5,3960998987,56,Back,3960998989,140,43.7,3960998993,212,11.5,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494157923,122,1,1,16,33,dmz37633qbsvl7gncq5s51yjw,1,43.7,30.7,2022-12-30T20:02:49.218Z,2023-01-02T06:14:19Z,3960999081,141,33.0,3963244651,178,,3960999085,213,0.1,3960999079,140,60.6,3960999077,56,Center,3960999083,212,17.8,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494157971,123,1,1,16,37,dmz37633qbsvl7gncq5s51yjw,1,70.7,32.4,2022-12-30T20:02:53.141Z,2023-01-02T06:14:24Z,3963244693,178,,3960999321,212,12.1,3960999323,213,4.8,3960999319,141,14.7,3960999315,56,Right,3960999317,140,72.1,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494157983,124,1,1,16,42,dmz37633qbsvl7gncq5s51yjw,1,72.9,23.9,2022-12-30T20:02:57.634Z,2023-01-02T06:15:03Z,3960999443,213,1.7,3963245021,178,,3960999435,56,Center,3960999437,140,71.5,3960999439,141,37.3,3960999441,212,9.2,,,,,,,4lws9jepuxzs33zbt3w1ff9ih,S. Tracey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494157997,125,1,1,16,44,dmz37633qbsvl7gncq5s51yjw,1,73.4,33.2,2022-12-30T20:02:59.601Z,2023-01-02T06:15:12Z,3960999521,212,7.6,3963245107,178,,3960999515,56,Center,3960999517,140,70.1,3960999523,213,4.2,3960999519,141,23.3,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158031,126,1,1,16,45,dmz37633qbsvl7gncq5s51yjw,1,68.5,20.9,2022-12-30T20:03:01.061Z,2023-01-02T06:15:16Z,3963245147,178,,3960999701,140,84.3,3960999703,141,7.1,3960999699,56,Right,3960999705,212,19.1,3960999707,213,5.8,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158075,127,1,1,16,49,dmz37633qbsvl7gncq5s51yjw,1,81.9,5.3,2022-12-30T20:03:04.948Z,2023-01-02T06:15:23Z,3963245225,178,,3960999923,141,5.6,3960999919,56,Right,3960999925,212,17.4,3960999927,213,3.1,3960999921,140,65.3,,,,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158107,128,1,1,16,52,dmz37633qbsvl7gncq5s51yjw,1,61.2,6.5,2022-12-30T20:03:08.014Z,2023-01-02T06:15:30Z,3963245287,178,,3961000091,213,2.9,3961000087,141,13.8,3961000089,212,19.3,3961000085,140,43.4,3961000083,56,Back,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158119,129,1,1,16,55,dmz37633qbsvl7gncq5s51yjw,0,39.5,3.6,2022-12-30T20:03:10.754Z,2023-01-02T06:15:35Z,3961000153,141,3.6,3961000155,212,1.9,3961000157,213,0,3961000149,56,Back,3963245339,178,,3961000151,140,41.3,,,,,,,bkpr0uwpx5kbu2ms41uxoljah,J. Okedina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494437305,893,61,1,16,55,3ptd7zlc5isrongig0wij2id4,1,60.4,98.3,2022-12-30T20:03:10.806Z,2023-01-02T06:15:49Z,3963245487,178,,3962440121,56,Left,,,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158115,162,49,1,16,55,3ptd7zlc5isrongig0wij2id4,1,55.6,93.5,2022-12-30T20:03:11.350Z,2023-01-02T06:15:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158175,163,3,1,17,0,3ptd7zlc5isrongig0wij2id4,0,61.4,71.3,2022-12-30T20:03:15.812Z,2023-01-02T06:16:03Z,3961000453,286,,3961000561,233,130,3963245671,178,,3961000451,56,Center,3962440217,464,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158195,130,7,1,17,0,dmz37633qbsvl7gncq5s51yjw,0,38.6,28.7,2022-12-30T20:03:15.932Z,2023-01-02T06:16:10Z,3963245735,178,,3961000539,285,,3961000537,56,Back,3962440231,385,,3961000543,233,163,,,,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158231,164,1,1,17,2,3ptd7zlc5isrongig0wij2id4,1,56.7,72.1,2022-12-30T20:03:17.695Z,2023-01-02T06:16:14Z,3963245781,178,,3961000731,141,91.8,3961000737,1,,3961000735,213,2.7,3961000733,212,34.5,3961000729,140,26.4,3961000727,56,Back,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158271,165,1,1,17,8,3ptd7zlc5isrongig0wij2id4,1,26.4,91.8,2022-12-30T20:03:23.807Z,2023-01-02T06:16:18Z,3961000963,56,Back,3963245811,178,,3961000967,141,50.9,3961000969,212,27.9,3961000965,140,24.0,3961000971,213,4.6,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158299,166,1,1,17,11,3ptd7zlc5isrongig0wij2id4,1,23.6,50.9,2022-12-30T20:03:27.118Z,2023-01-02T06:16:21Z,3961001147,140,29.4,3961001149,141,27.9,3961001145,56,Back,3961001153,213,5.1,3963245849,178,,3961001151,212,16.8,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158353,167,1,1,17,13,3ptd7zlc5isrongig0wij2id4,1,29.4,27.9,2022-12-30T20:03:29.329Z,2023-01-02T06:16:26Z,3961001391,212,19.1,3961001393,213,5.3,3961001389,141,4.1,3961001385,56,Back,3961001387,140,39.1,3963245885,178,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158401,168,1,1,17,19,3ptd7zlc5isrongig0wij2id4,1,38.5,8.5,2022-12-30T20:03:34.439Z,2023-01-02T06:16:32Z,3961001701,212,19.3,3963245947,178,,3961001703,213,2.0,3961001699,141,34.8,3961001697,140,31.6,3961001695,56,Back,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158439,169,1,1,17,21,3ptd7zlc5isrongig0wij2id4,1,31.6,34.8,2022-12-30T20:03:36.956Z,2023-01-02T06:16:35Z,3961001941,141,72.0,3961001937,56,Back,3961001939,140,33.5,3961001945,213,1.5,3961001943,212,25.4,3963245993,178,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158471,170,1,1,17,25,3ptd7zlc5isrongig0wij2id4,1,33.6,72.9,2022-12-30T20:03:40.626Z,2023-01-02T06:16:41Z,3961002113,140,61.9,3963246057,178,,3961002117,212,33.7,3961002119,213,0.5,3961002115,141,96.2,3961002121,1,,3961002111,56,Left,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158541,171,1,1,17,28,3ptd7zlc5isrongig0wij2id4,0,61.9,96.2,2022-12-30T20:03:43.549Z,2023-01-02T06:16:51Z,3961002481,141,95.4,3961002485,213,6.3,3961002479,140,80.9,3961002477,56,Left,3963246135,178,,3961002483,212,20.0,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494621559,952,67,1,17,30,dmz37633qbsvl7gncq5s51yjw,1,18.5,3.7,2022-12-30T20:03:45.875Z,2023-01-02T12:06:04Z,3963434937,233,1402,,,,,,,,,,,,,,,,,,,,,,bkpr0uwpx5kbu2ms41uxoljah,J. Okedina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494621557,1402,67,1,17,30,3ptd7zlc5isrongig0wij2id4,0,81.5,96.3,2022-12-30T20:03:45.876Z,2023-01-02T11:52:55Z,3963434941,233,952,,,,,,,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158531,131,8,1,17,30,dmz37633qbsvl7gncq5s51yjw,1,24.2,6.2,2022-12-30T20:03:45.906Z,2023-01-02T12:06:05Z,3962443775,385,,3961002417,56,Back,3963246267,389,,,,,,,,,,,,,,,,,bkpr0uwpx5kbu2ms41uxoljah,J. Okedina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158571,172,61,1,17,30,3ptd7zlc5isrongig0wij2id4,1,79.3,96.3,2022-12-30T20:03:45.907Z,2023-01-02T11:52:31Z,3963246307,178,,3961002653,56,Left,,,,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158641,132,5,1,17,31,dmz37633qbsvl7gncq5s51yjw,1,23.8,-1.4,2022-12-30T20:03:46.535Z,2023-01-02T06:17:23Z,3961003045,347,,3961003087,233,173,3961003043,56,Back,,,,,,,,,,,,,,,,bkpr0uwpx5kbu2ms41uxoljah,J. Okedina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158587,173,5,1,17,31,3ptd7zlc5isrongig0wij2id4,0,76.2,101.4,2022-12-30T20:03:46.535Z,2023-01-02T06:17:23Z,3961002727,347,,3961003113,233,132,3961002725,56,Left,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158767,133,1,1,17,49,dmz37633qbsvl7gncq5s51yjw,1,22.9,0,2022-12-30T20:04:04.631Z,2023-01-02T06:17:27Z,3961003731,141,5.5,3961003735,213,0.3,3961003733,212,16.1,3961003727,56,Back,3961003725,107,,3961003729,140,37.6,,,,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494437955,666,44,1,17,50,dmz37633qbsvl7gncq5s51yjw,1,37.6,4.6,2022-12-30T20:04:06.012Z,2023-01-02T11:30:45Z,3962443961,56,Back,3962833865,233,894,3962443963,285,,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494437957,894,44,1,17,50,3ptd7zlc5isrongig0wij2id4,0,62.4,95.4,2022-12-30T20:04:06.013Z,2023-01-02T06:17:40Z,3962443965,56,Left,3962443967,286,,3962833897,233,666,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158791,134,1,1,17,50,dmz37633qbsvl7gncq5s51yjw,0,37.6,5.5,2022-12-30T20:04:06.050Z,2023-01-02T11:30:45Z,3961003891,140,57.5,3963246519,388,,3961003899,212,21.5,3961003895,141,13.1,3961003887,56,Right,3961003885,168,,3961003903,213,0.2,3961003883,3,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158815,174,1,1,17,51,3ptd7zlc5isrongig0wij2id4,0,46.3,89.1,2022-12-30T20:04:07.071Z,2023-01-02T06:18:01Z,3963246671,178,,3961004031,3,,3961004033,56,Center,3961004041,213,5.2,3961004035,140,53.3,3961004037,141,67.8,3961004039,212,16.2,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158849,135,1,1,17,54,dmz37633qbsvl7gncq5s51yjw,0,50.1,36.6,2022-12-30T20:04:09.920Z,2023-01-02T06:18:21Z,3961004223,56,Center,3963246797,389,,3961004229,212,19.4,3961004225,140,67.4,3961004227,141,46.7,3961004231,213,0.4,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158837,175,49,1,17,56,3ptd7zlc5isrongig0wij2id4,1,37.1,47,2022-12-30T20:04:11.790Z,2023-01-02T06:18:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158859,176,1,1,17,56,3ptd7zlc5isrongig0wij2id4,1,37.1,47,2022-12-30T20:04:11.853Z,2023-01-02T06:18:29Z,3961004297,212,11.5,3961004299,213,1.2,3961004285,56,Back,3961004295,141,62.7,3961004291,140,41.2,3963246863,178,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494158889,177,1,1,17,57,3ptd7zlc5isrongig0wij2id4,1,41.2,62.7,2022-12-30T20:04:12.749Z,2023-01-02T06:18:32Z,3961004463,141,47.8,3961004455,56,Back,3961004459,140,37.3,3961004467,212,10.9,3961004471,213,4.3,3963246891,178,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159013,178,1,1,17,59,3ptd7zlc5isrongig0wij2id4,1,36.4,44.2,2022-12-30T20:04:14.588Z,2023-01-02T06:18:36Z,3961005101,212,21.8,3961005103,213,5.6,3963246927,178,,3961005097,140,52.5,3961005095,56,Center,3961005099,141,24.0,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159059,179,1,1,18,7,3ptd7zlc5isrongig0wij2id4,1,61.8,8.6,2022-12-30T20:04:23.075Z,2023-01-02T06:18:41Z,3961005339,212,8.7,3961005335,140,53.8,3961005337,141,11.7,3963246975,178,,3961005341,213,2.9,3961005333,56,Right,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159135,180,1,1,18,11,3ptd7zlc5isrongig0wij2id4,1,56.1,16.4,2022-12-30T20:04:26.780Z,2023-01-02T06:18:49Z,3961005763,212,12.2,3961005759,140,64.8,3961005757,56,Right,3961005765,213,5.6,3963247039,178,,3961005761,141,4.4,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159139,181,1,1,18,17,3ptd7zlc5isrongig0wij2id4,0,92.7,6.6,2022-12-30T20:04:32.515Z,2023-01-02T06:18:54Z,3961005931,286,,3961005781,140,92.9,3961005779,56,Right,3961005775,2,,3961005785,212,1.2,3961005787,213,1.4,3962444177,224,,3962444179,20,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,3961005925,236,,3961005783,141,8.3,3961005927,233,136,3963247087,178,,,,,,,,,,,,,,,,,,,,,,,,
2494159149,136,12,1,18,17,dmz37633qbsvl7gncq5s51yjw,1,7.6,90.8,2022-12-30T20:04:32.552Z,2023-01-02T06:19:02Z,3961005941,233,181,3963247157,178,,3961005847,56,Back,3961005845,185,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159175,137,6,1,18,18,dmz37633qbsvl7gncq5s51yjw,0,3.4,88.4,2022-12-30T20:04:33.376Z,2023-01-02T06:19:08Z,3961006057,233,182,3961006013,56,Back,3961006033,73,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159179,182,6,1,18,18,3ptd7zlc5isrongig0wij2id4,1,96.6,11.6,2022-12-30T20:04:33.376Z,2023-01-02T06:19:08Z,3961006035,56,Right,3961006037,75,,3961006051,233,137,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159405,183,1,1,18,45,3ptd7zlc5isrongig0wij2id4,0,99.5,0.5,2022-12-30T20:05:00.515Z,2023-01-02T06:19:19Z,3962444223,72,,3961007363,140,96.2,3963247237,178,,3961007353,2,,3961007371,1,,3961007361,56,Center,3961007369,213,1.7,3961007367,212,34.1,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,3961007365,141,50.4,3961007357,155,,3961007359,223,,3961007355,6,,,,,,,,,,,,,,,,,,,,,,,,
2494159451,138,61,1,18,46,dmz37633qbsvl7gncq5s51yjw,1,3.6,53.4,2022-12-30T20:05:02.098Z,2023-01-02T06:19:30Z,3963247325,21,,3963247327,388,,3961007589,56,Back,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159501,184,1,1,18,52,3ptd7zlc5isrongig0wij2id4,0,92.2,90.2,2022-12-30T20:05:07.621Z,2023-01-02T06:19:33Z,3961007835,140,94.0,3963247363,178,,3961007837,141,49.6,3961007839,212,27.7,3961007841,213,4.8,3961007929,233,139,3961007831,155,,3961007829,2,,bwu80wn3lca4x2txuelku0a21,M. Bird,3961007833,56,Center,3962444347,223,,3962444349,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159513,139,11,1,18,53,dmz37633qbsvl7gncq5s51yjw,1,4,52.8,2022-12-30T20:05:09.140Z,2023-01-02T06:19:39Z,3961007899,56,Back,3961007941,233,184,3961007901,88,,3962444351,378,,3963247397,388,,,,,,,,,,,886i2kpcsn38tt7wqios1ip5,W. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159779,140,1,1,19,12,dmz37633qbsvl7gncq5s51yjw,0,16,47.8,2022-12-30T20:05:27.953Z,2023-01-02T06:19:44Z,3961009351,1,,3961009341,56,Center,3961009339,199,,3961009347,212,52.5,3961009349,213,0.0,3961009345,141,49.1,3961009343,140,66.0,,,,886i2kpcsn38tt7wqios1ip5,W. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159805,185,1,1,19,15,3ptd7zlc5isrongig0wij2id4,0,32.6,53.4,2022-12-30T20:05:30.580Z,2023-01-02T06:19:50Z,3961009489,56,Center,3961009497,213,6.0,3961009487,3,,3961009495,212,22.7,3963247517,178,,3961009493,141,45.2,3961009491,140,53.6,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159841,141,1,1,19,17,dmz37633qbsvl7gncq5s51yjw,0,50.4,52.6,2022-12-30T20:05:32.566Z,2023-01-02T06:19:57Z,3961009655,140,46.7,3961009659,141,56.7,3961009651,56,Back,3961009661,212,4.8,3963247585,178,,3961009663,213,2.5,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159879,187,49,1,19,17,3ptd7zlc5isrongig0wij2id4,1,52.7,54.2,2022-12-30T20:05:32.822Z,2023-01-02T06:20:07Z,,,,,,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159857,186,43,1,19,20,3ptd7zlc5isrongig0wij2id4,1,0,0,2022-12-30T20:05:35.905Z,2023-01-01T12:45:43Z,3962444543,144,61,3961009721,56,Center,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159955,188,1,1,19,21,3ptd7zlc5isrongig0wij2id4,1,52.6,56.7,2022-12-30T20:05:36.556Z,2023-01-02T06:20:13Z,3961010245,213,1.2,3963247731,178,,3961010231,56,Left,3961010243,212,24.1,3961010239,141,89.6,3961010235,140,61.2,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159963,189,50,1,19,27,3ptd7zlc5isrongig0wij2id4,1,90.5,73.2,2022-12-30T20:05:42.785Z,2023-01-02T06:20:24Z,3961010295,286,,3961010293,56,Center,3962833913,233,142,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159967,142,7,1,19,28,dmz37633qbsvl7gncq5s51yjw,0,9.5,26.8,2022-12-30T20:05:43.719Z,2023-01-02T06:21:04Z,3961010303,285,,3963248135,178,,3961010319,233,189,3961010301,56,Back,3962444653,385,,,,,,,,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159997,190,1,1,19,29,3ptd7zlc5isrongig0wij2id4,0,98.2,76.3,2022-12-30T20:05:45.064Z,2023-01-02T06:21:08Z,3961010501,141,58.1,3962444691,155,,3963248181,178,,3961010499,140,100.0,3961010503,212,12.8,3961010497,56,Center,3961010505,213,5.0,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494159993,143,5,1,19,30,dmz37633qbsvl7gncq5s51yjw,1,-1.4,37,2022-12-30T20:05:45.718Z,2023-01-02T06:21:16Z,3961010563,233,191,3961010459,346,,3961010457,56,Back,,,,,,,,,,,,,,,,61aryp2zoj2ymcd318t9i70lx,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494160001,191,5,1,19,30,3ptd7zlc5isrongig0wij2id4,0,101.4,63,2022-12-30T20:05:45.718Z,2023-01-02T06:21:15Z,3961010521,346,,3961010587,233,143,3961010519,56,Center,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494160367,144,1,1,20,0,dmz37633qbsvl7gncq5s51yjw,0,4.7,40.6,2022-12-30T20:06:16.076Z,2023-01-02T06:21:54Z,3961012597,141,23.4,3961012595,140,63.4,3961012599,212,62.7,3961012601,213,6.1,3961012593,56,Center,3961012591,124,,3961012603,1,,3961012605,74,,886i2kpcsn38tt7wqios1ip5,W. Mannion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494623099,1488,67,1,20,4,3ptd7zlc5isrongig0wij2id4,1,34.8,83.5,2022-12-30T20:06:20.171Z,2023-01-02T12:06:05Z,3963439551,233,959,,,,,,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494623095,959,67,1,20,4,dmz37633qbsvl7gncq5s51yjw,0,65.2,16.5,2022-12-30T20:06:20.172Z,2023-01-02T12:48:08Z,3963439555,233,1488,,,,,,,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494160363,192,8,1,20,4,3ptd7zlc5isrongig0wij2id4,1,34.5,83.9,2022-12-30T20:06:20.184Z,2023-01-02T12:06:06Z,3963249271,178,,3962444845,385,,3961012577,56,Back,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
