id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,assist,qualifier/18/value,qualifier/17/value
2520203223,12,52,1,0,49,5pfqedkme2kabtqhkln35pf3l,1,6,57.9,2023-03-14T19:47:42.322Z,2023-03-16T06:22:50Z,4099432069,376,,4100393325,178,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203295,13,1,1,0,54,5pfqedkme2kabtqhkln35pf3l,1,6,57.9,2023-03-14T19:47:48.038Z,2023-03-16T06:22:55Z,4098247397,123,,4098247405,212,14.3,4098247407,213,5.3,4100393363,178,,4098247401,140,14.1,4098247399,56,Back,4098247403,141,41.0,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203363,14,1,1,0,57,5pfqedkme2kabtqhkln35pf3l,1,13.3,40.3,2023-03-14T19:47:50.444Z,2023-03-16T06:23:00Z,4098247669,56,Back,4098247675,212,37.3,4098247677,213,5.5,4098247679,1,,4098247673,141,3.1,4100393411,178,,4098247671,140,39.4,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203411,15,1,1,1,2,5pfqedkme2kabtqhkln35pf3l,1,60.3,8.6,2023-03-14T19:47:55.875Z,2023-03-16T06:23:06Z,4098247921,56,Right,4098247931,141,8.2,4100393471,178,,4098247939,213,6.3,4098247935,212,24.0,4098247925,140,83.2,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203443,16,1,1,1,6,5pfqedkme2kabtqhkln35pf3l,0,89.1,7,2023-03-14T19:47:59.540Z,2023-03-16T06:23:10Z,4099432307,20,,4100393503,178,,4099432305,224,,4098248131,141,43.6,4098248123,2,,4098248125,155,,4098248127,56,Center,4098248129,140,95.4,bdquc37ytagmw19zgrehnryz9,A. Collins,4098248133,212,25.8,4098248135,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203463,16,12,1,1,7,jv3jh5m5t7qy5t37vwwmnj16,1,8.7,60.5,2023-03-14T19:48:00.628Z,2023-03-16T06:23:19Z,4098248223,213,3.4,4098248219,141,56.9,4098248221,212,10.6,4100393563,178,,4098248243,15,,4098248215,56,Back,4098248217,140,0.0,4098248293,167,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203491,17,6,1,1,8,5pfqedkme2kabtqhkln35pf3l,1,98.2,43.4,2023-03-14T19:48:01.477Z,2023-03-16T06:23:23Z,4098248341,75,,4098248339,56,Center,4098248351,233,17,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203475,17,6,1,1,8,jv3jh5m5t7qy5t37vwwmnj16,0,1.8,56.6,2023-03-14T19:48:01.477Z,2023-03-16T06:23:23Z,4098248363,233,17,4098248267,73,,4098248261,56,Back,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203771,18,1,1,1,42,5pfqedkme2kabtqhkln35pf3l,0,99.5,0.5,2023-03-14T19:48:35.340Z,2023-03-16T06:23:27Z,4099432881,20,,4100393627,178,,4098249881,2,,4098249889,56,Center,4098249891,140,90.2,4098249897,213,1.9,4098249895,212,28.6,4098249885,155,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,4098249887,224,,4098249883,6,,4098249893,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203843,19,4,1,1,43,jv3jh5m5t7qy5t37vwwmnj16,1,8.3,61.4,2023-03-14T19:48:36.665Z,2023-03-16T06:23:39Z,4098250273,152,,4098250271,56,Back,4099433409,294,,4098250293,233,19,4098250277,285,,4098250269,13,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203821,19,4,1,1,43,5pfqedkme2kabtqhkln35pf3l,0,91.7,38.6,2023-03-14T19:48:36.666Z,2023-03-16T06:23:39Z,4099433463,294,,4098250181,56,Center,4098250183,152,,4100393719,388,,4098250299,233,19,4098250187,286,,4098250179,13,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520203781,18,43,1,1,44,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-14T19:48:38.102Z,2023-03-14T19:48:47Z,4098249961,212,13.9,4098249963,213,0.4,4098249957,140,21.6,4098249955,56,Back,4098249965,15,0,4098249959,141,67.8,4098250367,144,12,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204151,20,1,1,2,24,jv3jh5m5t7qy5t37vwwmnj16,0,9.2,62.1,2023-03-14T19:49:17.882Z,2023-03-16T06:23:45Z,4100393787,178,,4098251935,155,,4098251937,152,,4098251945,212,58.2,4098251947,213,0.3,4098251941,140,61.8,4098251943,141,89.0,4098251939,56,Left,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,4098251933,5,,4098251949,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204161,20,1,1,2,28,5pfqedkme2kabtqhkln35pf3l,0,39.9,33.7,2023-03-14T19:49:21.114Z,2023-03-16T06:23:55Z,4098251991,56,Center,4098251993,140,55.7,4098251989,3,,4098251999,213,0.7,4100393875,388,,4098251997,212,21.2,4098251995,141,53.1,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204173,21,1,1,2,29,jv3jh5m5t7qy5t37vwwmnj16,0,47.6,53.6,2023-03-14T19:49:23.001Z,2023-03-16T06:24:07Z,4098252069,213,5.6,4098252063,140,58.7,4098252061,56,Center,4098252065,141,38.8,4100393985,178,,4098252067,212,15.4,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204171,21,49,1,2,31,5pfqedkme2kabtqhkln35pf3l,1,41.8,63.1,2023-03-14T19:49:24.393Z,2023-03-16T06:24:17Z,,,,,,,,,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204175,22,43,1,2,32,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-14T19:49:25.213Z,2023-03-14T19:49:44Z,4098252731,144,61,4098252073,56,Center,,,,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204191,22,1,1,2,32,5pfqedkme2kabtqhkln35pf3l,1,42.8,63.3,2023-03-14T19:49:25.449Z,2023-03-16T06:24:25Z,4098252195,141,60.3,4098252197,212,13.4,4100394159,178,,4098252199,213,6.1,4098252193,140,55.4,4098252191,56,Center,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204209,23,1,1,2,34,5pfqedkme2kabtqhkln35pf3l,1,58.7,62.1,2023-03-14T19:49:27.546Z,2023-03-16T06:24:32Z,4098252311,213,0.2,4098252303,56,Center,4098252309,212,25.4,4100394169,178,,4098252305,140,82.2,4098252307,141,71.2,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204227,24,1,1,2,37,5pfqedkme2kabtqhkln35pf3l,1,89,72,2023-03-14T19:49:31.082Z,2023-03-16T06:24:48Z,4098252379,140,92.2,4098252385,213,4.9,4100394247,178,,4098252759,154,,4098252377,56,Center,4098252383,212,23.8,4098252381,141,37.4,4098252757,210,15,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204229,25,15,1,2,40,5pfqedkme2kabtqhkln35pf3l,1,92.3,32,2023-03-14T19:49:33.642Z,2023-03-16T06:24:48Z,4098252393,63,,4098252805,146,97.6,4098252787,102,50.1,4098252795,328,,4098252791,103,19,4098252617,233,23,4098252803,100,,4100394409,178,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,4098252807,147,44.4,4098252395,56,Center,4098252779,154,,,4098252809,230,99.1,4098252777,29,4098252811,231,48.4,4098252607,82,4098252781,55,24,4098252603,20,4099437057,23,4099435635,78,,,,,,,,
2520204247,23,10,1,2,40,jv3jh5m5t7qy5t37vwwmnj16,1,4.4,59.7,2023-03-14T19:49:34.022Z,2023-03-16T06:24:57Z,4098252501,56,Back,4098252499,94,,4098252621,233,25,4100394489,178,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204257,24,6,1,2,41,jv3jh5m5t7qy5t37vwwmnj16,0,6.4,62.8,2023-03-14T19:49:34.227Z,2023-03-16T06:25:04Z,4098252551,73,,4098252549,56,Back,4098252579,233,26,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204261,26,6,1,2,41,5pfqedkme2kabtqhkln35pf3l,1,93.6,37.2,2023-03-14T19:49:34.227Z,2023-03-16T06:25:04Z,4098252557,56,Center,4098252559,75,,4098252575,233,24,,,,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204481,27,1,1,3,6,5pfqedkme2kabtqhkln35pf3l,0,99.5,0.5,2023-03-14T19:49:59.311Z,2023-03-16T06:25:14Z,4098253835,56,Center,4098253837,140,94.6,4098253829,6,,4100394547,178,,4098253841,212,29.2,4098253833,224,,4098253827,2,,4098253839,141,42.8,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,4098253843,213,1.7,4098253831,155,,4099438007,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204511,25,12,1,3,7,jv3jh5m5t7qy5t37vwwmnj16,1,3.4,56.1,2023-03-14T19:50:00.556Z,2023-03-16T06:25:21Z,4098254011,15,,4098253999,141,49.0,4098254003,212,17.7,4098253993,56,Back,4098253995,140,19.6,4100394671,388,,4098254005,213,6.0,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204521,28,13,1,3,9,5pfqedkme2kabtqhkln35pf3l,1,84.2,50.2,2023-03-14T19:50:02.778Z,2023-03-16T06:25:32Z,4098254389,17,,4098254681,328,,4098254675,102,45.2,4098254677,103,68.1,4098254673,74,,4098254057,56,Center,4100394755,178,,4098254683,458,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,4098254383,25,,4098254385,72,,4098254685,230,98.6,,4098254687,231,50.2,,,,,,,,,,,,,,,,,,,,,,,,
2520204537,26,5,1,3,10,jv3jh5m5t7qy5t37vwwmnj16,1,-0.9,53.7,2023-03-14T19:50:03.777Z,2023-03-16T06:25:38Z,4098254125,56,Back,4098254127,346,,4098254147,233,29,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204533,29,5,1,3,10,5pfqedkme2kabtqhkln35pf3l,0,100.9,46.3,2023-03-14T19:50:03.777Z,2023-03-16T06:25:38Z,4098254155,233,26,4098254111,56,Center,4098254113,346,,,,,,,,,,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520204871,27,1,1,3,45,jv3jh5m5t7qy5t37vwwmnj16,1,4.7,39.4,2023-03-14T19:50:38.155Z,2023-03-16T06:25:42Z,4098255847,155,,4098255861,1,,4098255851,56,Right,4098255859,213,5.9,4098255843,124,,4098255857,212,59.1,4098255855,141,9.1,4098255853,140,57.5,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,4098255865,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
