id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,keyPass,qualifier/15/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value
2521839247,433,1,1,38,46,9q0arba2kbnywth8bkxlhgmdr,1,39.7,73.5,2023-03-18T18:09:38.527Z,2023-03-19T03:53:33Z,4106856251,140,30.2,4106856253,141,57.2,4108637947,178,,4106856245,5,,4106856255,212,14.9,4106856247,152,,4106856249,56,Back,4106856257,213,4.0,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839329,434,1,1,38,48,9q0arba2kbnywth8bkxlhgmdr,1,31.1,53.6,2023-03-18T18:09:40.364Z,2023-03-19T03:53:35Z,4106856679,213,4.6,4106856673,212,17.7,4106856665,56,Back,4106856669,141,27.7,4108638015,178,,4106856667,140,29.6,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839369,435,1,1,38,52,9q0arba2kbnywth8bkxlhgmdr,1,28.5,31.3,2023-03-18T18:09:44.710Z,2023-03-19T03:53:39Z,4106856869,140,24.2,4106856867,56,Back,4106856873,212,21.8,4106856871,141,62.6,4108638093,178,,4106856877,213,1.8,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839403,436,1,1,38,55,9q0arba2kbnywth8bkxlhgmdr,1,25.7,66.3,2023-03-18T18:09:46.996Z,2023-03-19T03:53:42Z,4106857043,56,Back,4106857051,213,1.0,4106857045,140,35.0,4106857049,212,17.5,4108638177,178,,4106857047,141,87.6,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839435,437,1,1,38,57,9q0arba2kbnywth8bkxlhgmdr,1,36.4,86.3,2023-03-18T18:09:49.581Z,2023-03-19T03:53:45Z,4106857245,141,67.5,4106857247,212,13.1,4106857249,213,4.9,4106857239,56,Back,4108638319,178,,4106857243,140,39.1,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839473,438,1,1,39,0,9q0arba2kbnywth8bkxlhgmdr,1,38.5,69.9,2023-03-18T18:09:52.731Z,2023-03-19T03:53:47Z,4106857351,56,Center,4108638397,178,,4106857353,140,64.9,4106857355,141,69.6,4106857359,212,27.7,4106857361,213,6.3,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839481,439,1,1,39,2,9q0arba2kbnywth8bkxlhgmdr,1,64.9,69.6,2023-03-18T18:09:53.807Z,2023-03-19T03:53:58Z,4106857391,56,Center,4106857393,140,59.9,4106857397,212,7.0,4108638633,178,,4106857399,213,2.4,4106857395,141,76.4,4106857433,156,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839557,440,1,1,39,4,9q0arba2kbnywth8bkxlhgmdr,0,65.2,74.6,2023-03-18T18:09:56.499Z,2023-03-19T03:54:02Z,4106857799,213,0.1,4106857797,212,25.8,4106857795,141,77.9,4107958499,4,,4106857791,56,Center,4108638701,178,,4106857793,140,89.7,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839563,244,49,1,39,8,ehd2iemqmschhj2ec0vayztzz,1,7.9,17,2023-03-18T18:10:00.519Z,2023-03-19T03:54:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839605,245,12,1,39,8,ehd2iemqmschhj2ec0vayztzz,1,5.2,12.8,2023-03-18T18:10:00.552Z,2023-03-19T03:54:54Z,4106858033,141,0.0,4108639833,178,,4106858029,56,Back,4106858031,140,11.8,4106858085,167,,4106858037,213,5.3,4106858035,212,12.2,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839609,246,5,1,39,9,ehd2iemqmschhj2ec0vayztzz,0,13.8,-1.7,2023-03-18T18:10:01.188Z,2023-03-19T03:55:04Z,4106858041,56,Back,4106859835,233,441,4106858043,347,,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839931,441,5,1,39,9,9q0arba2kbnywth8bkxlhgmdr,1,86.2,101.7,2023-03-18T18:10:01.188Z,2023-03-19T03:55:04Z,4106859779,347,,4106859819,233,246,4106859773,56,Left,,,,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839997,442,1,1,39,28,9q0arba2kbnywth8bkxlhgmdr,1,78.9,100,2023-03-18T18:10:20.005Z,2023-03-19T03:55:10Z,4106860137,213,3.9,4106860135,212,7.8,4106860131,140,73.4,4106860129,56,Left,4106860127,107,,4106860133,141,94.2,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840003,443,61,1,39,29,9q0arba2kbnywth8bkxlhgmdr,0,73.5,95.6,2023-03-18T18:10:20.970Z,2023-03-19T03:55:27Z,4108640641,178,,4106860169,56,Left,,,,,,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840021,247,1,1,39,30,ehd2iemqmschhj2ec0vayztzz,1,21.4,3.1,2023-03-18T18:10:22.399Z,2023-03-19T03:55:33Z,4106860261,213,0.7,4108640863,178,,4106860255,140,28.1,4106860259,212,9.2,4106860247,3,,4106860257,141,11.8,4106860251,56,Back,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840025,248,49,1,39,31,ehd2iemqmschhj2ec0vayztzz,1,28.1,11.8,2023-03-18T18:10:23.496Z,2023-03-19T03:55:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840069,249,3,1,39,32,ehd2iemqmschhj2ec0vayztzz,1,25.9,10.8,2023-03-18T18:10:24.023Z,2023-03-19T03:55:40Z,4107959621,464,,4106860391,285,,4106860389,56,Back,4106860397,233,444,4108641041,178,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840051,444,45,1,39,32,9q0arba2kbnywth8bkxlhgmdr,0,74.1,89.2,2023-03-18T18:10:24.023Z,2023-03-19T03:55:41Z,4106860333,56,Left,4106860407,233,249,4106860335,286,,,,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840085,250,1,1,39,34,ehd2iemqmschhj2ec0vayztzz,1,28.6,12.2,2023-03-18T18:10:26.741Z,2023-03-19T03:55:54Z,4106860483,56,Back,4106860485,140,31.3,4106860487,141,21.6,4106860491,213,1.2,4108641437,178,,4106860489,212,7.0,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840127,251,1,1,39,35,ehd2iemqmschhj2ec0vayztzz,1,31.3,21.6,2023-03-18T18:10:27.501Z,2023-03-19T03:55:59Z,4106860693,141,24.5,4106860689,56,Back,4106860691,140,17.9,4108641587,178,,4106860697,213,3.0,4106860695,212,14.2,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840155,252,1,1,39,37,ehd2iemqmschhj2ec0vayztzz,1,12.5,25.5,2023-03-18T18:10:29.582Z,2023-03-19T03:56:02Z,4108641721,178,,4106860861,212,18.4,4106860859,141,48.6,4106860863,213,2.1,4106860857,140,3.4,4106860855,56,Back,,,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840185,253,1,1,39,41,ehd2iemqmschhj2ec0vayztzz,1,3.4,48.6,2023-03-18T18:10:32.858Z,2023-03-19T03:56:05Z,4106861027,56,Back,4106861031,141,44.9,4106861029,140,17.6,4108641825,178,,4106861033,212,15.1,4106861035,213,6.1,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840237,254,1,1,39,42,ehd2iemqmschhj2ec0vayztzz,1,17.3,44.9,2023-03-18T18:10:34.354Z,2023-03-19T03:56:09Z,4106861285,212,15.7,4106861287,213,2.8,4106861279,56,Back,4106861283,141,52.8,4108641939,178,,4106861281,140,3.3,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840281,255,1,1,39,45,ehd2iemqmschhj2ec0vayztzz,1,4,64.7,2023-03-18T18:10:37.095Z,2023-03-19T03:56:13Z,4106861483,213,0.9,4108642075,178,,4106861481,212,30.1,4106861479,141,98.6,4106861477,140,22.4,4106861475,56,Back,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840283,256,61,1,39,47,ehd2iemqmschhj2ec0vayztzz,0,22.4,98.6,2023-03-18T18:10:39.193Z,2023-03-19T03:56:16Z,4108642121,178,,4106861493,56,Back,,,,,,,,,,,,,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840295,257,5,1,39,47,ehd2iemqmschhj2ec0vayztzz,0,21.1,101.5,2023-03-18T18:10:39.584Z,2023-03-19T03:56:20Z,4106861521,56,Back,4106861523,347,,4106862429,233,445,,,,,,,,,,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840421,445,5,1,39,47,9q0arba2kbnywth8bkxlhgmdr,1,78.9,-1.5,2023-03-18T18:10:39.584Z,2023-03-19T03:56:20Z,4106862281,233,257,4106862257,347,,4106862253,56,Right,,,,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840461,446,1,1,39,53,9q0arba2kbnywth8bkxlhgmdr,1,80.8,0,2023-03-18T18:10:45.114Z,2023-03-19T03:56:24Z,4106862481,141,5.0,4106862475,107,,4106862485,212,24.3,4106862491,1,,4106862489,213,3.0,4106862477,56,Right,4106862479,140,58.0,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840473,447,1,1,39,56,9q0arba2kbnywth8bkxlhgmdr,1,55,7.9,2023-03-18T18:10:48.004Z,2023-03-19T03:56:28Z,4106862565,141,22.0,4106862571,212,16.3,4106862561,56,Back,4106862563,140,42.4,4108642437,178,,4106862577,213,2.5,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840515,448,1,1,39,57,9q0arba2kbnywth8bkxlhgmdr,1,41.7,22.7,2023-03-18T18:10:49.701Z,2023-03-19T03:56:30Z,4108642509,178,,4106862775,140,53.3,4106862787,213,6.2,4106862779,141,20.5,4106862783,212,12.3,4106862771,56,Right,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840535,449,1,1,39,58,9q0arba2kbnywth8bkxlhgmdr,1,53.2,19.9,2023-03-18T18:10:50.458Z,2023-03-19T03:56:33Z,4106862939,141,4.9,4106862937,140,43.2,4106862935,56,Back,4108642633,178,,4106862943,213,3.9,4106862941,212,14.6,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840541,450,50,1,40,0,9q0arba2kbnywth8bkxlhgmdr,1,45,4.6,2023-03-18T18:10:51.813Z,2023-03-19T03:56:41Z,4106862973,56,Back,4106863161,233,258,4106862975,286,,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840557,258,7,1,40,0,ehd2iemqmschhj2ec0vayztzz,1,55,95.4,2023-03-18T18:10:52.401Z,2023-03-19T03:56:47Z,4106863039,285,,4106863037,56,Left,4106863035,167,,4108643041,178,,4107965555,385,,4106863095,233,450,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840565,259,5,1,40,1,ehd2iemqmschhj2ec0vayztzz,0,52.8,101.8,2023-03-18T18:10:52.863Z,2023-03-19T03:56:54Z,4106864769,233,451,4106863059,347,,4106863057,56,Left,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840863,451,5,1,40,1,9q0arba2kbnywth8bkxlhgmdr,1,47.2,-1.8,2023-03-18T18:10:52.863Z,2023-03-19T03:56:54Z,4106864653,56,Back,4106864715,233,259,4106864655,347,,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840895,452,1,1,40,18,9q0arba2kbnywth8bkxlhgmdr,1,51.6,0,2023-03-18T18:11:10.381Z,2023-03-19T03:56:59Z,4106864815,213,1.9,4106864811,141,21.1,4106864805,107,,4106864809,140,47.2,4106864813,212,15.8,4106864807,56,Back,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840905,453,1,1,40,20,9q0arba2kbnywth8bkxlhgmdr,0,47.2,21.1,2023-03-18T18:11:12.066Z,2023-03-19T03:57:05Z,4106864861,56,Back,4106864971,233,260,4108643539,178,,4106864863,140,46.1,4106864969,236,,4106864867,212,1.2,4106864975,286,,4106864865,141,21.4,ehopba709zukxj4vgcync942d,M. Kovačić,4106864871,213,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840915,260,74,1,40,20,ehd2iemqmschhj2ec0vayztzz,1,57.2,84,2023-03-18T18:11:12.128Z,2023-03-19T03:57:10Z,4108643723,178,,4106864921,56,Left,4106864925,285,,4106865047,233,453,,,,,,,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840961,261,45,1,40,22,ehd2iemqmschhj2ec0vayztzz,0,51.6,64.3,2023-03-18T18:11:14.489Z,2023-03-19T03:57:18Z,4106865161,56,Center,4106865165,285,,4106865379,233,454,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840987,454,3,1,40,22,9q0arba2kbnywth8bkxlhgmdr,1,48.4,35.7,2023-03-18T18:11:14.489Z,2023-03-19T03:57:17Z,4106865283,56,Back,4108643905,178,,4106865341,233,261,4107966015,464,,4106865287,286,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841011,455,1,1,40,24,9q0arba2kbnywth8bkxlhgmdr,1,45.1,44.2,2023-03-18T18:11:16.142Z,2023-03-19T03:57:20Z,4108644029,178,,4106865435,213,1.8,4106865427,56,Back,4106865429,140,41.6,4106865431,141,68.6,4106865433,212,17.0,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841109,456,1,1,40,25,9q0arba2kbnywth8bkxlhgmdr,1,41.5,71.4,2023-03-18T18:11:17.498Z,2023-03-19T03:57:25Z,4106865931,140,60.9,4106865929,56,Left,4106865933,141,94.1,4108644163,178,,4106865935,212,25.6,4106865937,213,0.6,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841143,457,1,1,40,31,9q0arba2kbnywth8bkxlhgmdr,1,75,76.5,2023-03-18T18:11:22.960Z,2023-03-19T03:57:28Z,4106866127,213,0.6,4106866125,212,10.0,4106866121,140,83.1,4108644221,178,,4106866123,141,84.3,4106866119,56,Left,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841163,458,1,1,40,32,9q0arba2kbnywth8bkxlhgmdr,0,89.8,87.5,2023-03-18T18:11:24.782Z,2023-03-19T03:57:31Z,4108644307,178,,4106866223,212,24.3,4106866215,155,,4107966397,224,,4107966399,72,,4106866225,213,5.0,4106866213,2,,4106866219,140,97.2,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,4106866217,56,Center,4106866221,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841203,262,43,1,40,35,ehd2iemqmschhj2ec0vayztzz,1,0,0,2023-03-18T18:11:26.811Z,2023-03-18T23:43:26Z,4106866431,233,458,4106866343,56,Back,4107966627,378,0,4106866347,88,0,4107967249,144,11,,,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841225,263,52,1,40,35,ehd2iemqmschhj2ec0vayztzz,1,3.6,43.8,2023-03-18T18:11:27.367Z,2023-03-19T05:57:16Z,4108772453,178,,4107966815,377,,,,,,,,,,,,,,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841497,264,1,1,40,44,ehd2iemqmschhj2ec0vayztzz,1,13.7,48.5,2023-03-18T18:11:36.379Z,2023-03-19T03:57:42Z,4106867845,189,,4106867777,212,23.1,4106867779,213,5.1,4106867775,141,17.4,4106867773,140,22.5,4108644665,178,,4106867769,123,,4106867771,56,Back,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841541,265,1,1,40,48,ehd2iemqmschhj2ec0vayztzz,1,19.5,18.9,2023-03-18T18:11:40.697Z,2023-03-19T03:57:46Z,4106868011,56,Back,4106868013,140,8.4,4106868015,141,38.3,4106868017,212,17.6,4108644825,178,,4106868019,213,2.3,,,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841587,266,1,1,40,52,ehd2iemqmschhj2ec0vayztzz,0,8.2,47.6,2023-03-18T18:11:44.397Z,2023-03-19T03:57:49Z,4106868321,212,49.7,4106868323,213,0.3,4106868315,56,Center,4108644937,178,,4106868319,141,67.4,4106868317,140,53.8,4106868325,1,,4106868313,155,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841607,459,1,1,40,55,9q0arba2kbnywth8bkxlhgmdr,1,44.4,32.2,2023-03-18T18:11:46.847Z,2023-03-19T03:59:55Z,4106868453,140,60.8,4106868451,56,Center,4106868455,141,37.7,4108647993,178,,4106868459,213,0.2,4106868457,212,17.6,4106868449,3,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841611,460,49,1,40,56,9q0arba2kbnywth8bkxlhgmdr,1,60.9,37.7,2023-03-18T18:11:47.932Z,2023-03-19T04:00:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841653,461,1,1,40,56,9q0arba2kbnywth8bkxlhgmdr,1,60.9,37.7,2023-03-18T18:11:47.980Z,2023-03-19T04:00:11Z,4108648319,178,,4106868703,56,Center,4106868707,141,37.1,4106868709,212,8.2,4106868705,140,68.7,4106868711,213,6.2,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522172267,1696,67,1,40,57,9q0arba2kbnywth8bkxlhgmdr,1,70.5,38.5,2023-03-18T18:11:49.008Z,2023-03-19T04:38:35Z,4108687835,233,961,,,,,,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522172263,961,67,1,40,57,ehd2iemqmschhj2ec0vayztzz,0,29.5,61.5,2023-03-18T18:11:49.009Z,2023-03-19T04:38:27Z,4108687841,233,1696,,,,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841661,462,61,1,40,57,9q0arba2kbnywth8bkxlhgmdr,0,68.6,37.1,2023-03-18T18:11:49.036Z,2023-03-19T04:38:35Z,4108648381,178,,4106868739,56,Center,,,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841665,267,49,1,40,59,ehd2iemqmschhj2ec0vayztzz,1,42.8,66.6,2023-03-18T18:11:50.845Z,2023-03-19T04:00:20Z,,,,,,,,,,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841789,268,3,1,41,3,ehd2iemqmschhj2ec0vayztzz,1,68.7,66.4,2023-03-18T18:11:55.313Z,2023-03-19T04:00:29Z,4106869513,233,463,4106869449,286,,4106869447,56,Center,4107968647,465,,4108648581,178,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841733,463,45,1,41,3,9q0arba2kbnywth8bkxlhgmdr,0,31.3,33.6,2023-03-18T18:11:55.313Z,2023-03-19T04:00:30Z,4106869537,233,268,4106869149,285,,4106869147,56,Back,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841799,269,3,1,41,6,ehd2iemqmschhj2ec0vayztzz,0,87.2,66.3,2023-03-18T18:11:58.136Z,2023-03-19T04:00:47Z,4107968849,465,,4108648813,178,,4106869495,286,,4106869493,56,Center,4106869645,233,464,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841825,464,7,1,41,6,9q0arba2kbnywth8bkxlhgmdr,0,12.8,33.7,2023-03-18T18:11:58.319Z,2023-03-19T04:00:50Z,4106869639,233,269,4108648877,178,,4107968937,385,,4106869631,56,Back,4106869633,285,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521842271,271,61,1,41,6,ehd2iemqmschhj2ec0vayztzz,1,86.2,73.9,2023-03-18T18:11:58.628Z,2023-03-19T04:01:05Z,4108649103,178,,4106871903,56,Center,,,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841887,270,5,1,41,8,ehd2iemqmschhj2ec0vayztzz,0,100.8,65.1,2023-03-18T18:12:00.575Z,2023-03-19T04:01:08Z,4106869873,56,Center,4106872505,346,,4106888207,233,466,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521842299,466,5,1,41,8,9q0arba2kbnywth8bkxlhgmdr,1,-0.8,34.9,2023-03-18T18:12:00.575Z,2023-03-19T04:01:08Z,4106888191,233,270,4106872027,346,,4106872025,56,Back,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521841837,465,43,1,41,8,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-03-18T18:12:00.735Z,2023-03-18T18:12:31Z,4106872167,144,6,4106869965,233,270,4106869679,56,Back,4106869681,73,0,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521842483,467,1,1,41,44,9q0arba2kbnywth8bkxlhgmdr,1,4.3,51,2023-03-18T18:12:35.963Z,2023-03-19T04:01:22Z,4106873091,1,,4106873089,213,0.9,4106873079,124,,4106873087,212,34.8,4106873085,141,91.4,4106873083,140,24.7,4106873081,56,Back,4106873095,237,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
