id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/8/value,qualifier/12/value,qualifier/15/value,qualifier/11/value,qualifier/10/value,qualifier/9/value,qualifier/14/value,qualifier/16/value,assist
2496795691,263,3,1,24,15,9q0arba2kbnywth8bkxlhgmdr,0,11.4,85.4,2023-01-12T20:24:32.391Z,2023-01-13T05:20:11Z,3974841765,233,210,3974841701,56,Back,3974841703,285,,3975000333,178,,3974939579,465,,,,,,,,,,,8i46yzejeiwdmz0tywmy42o2y,L. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496795695,210,7,1,24,15,hzqh7z0mdl3v7gwete66syxp,1,88.6,14.6,2023-01-12T20:24:32.663Z,2023-01-13T05:19:45Z,3975000355,178,,3974841711,286,,3974841725,233,263,3974939585,383,,3974841709,56,Right,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496795701,211,49,1,24,17,hzqh7z0mdl3v7gwete66syxp,1,92.5,18.4,2023-01-12T20:24:34.419Z,2023-01-13T05:20:20Z,,,,,,,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496795711,212,1,1,24,17,hzqh7z0mdl3v7gwete66syxp,0,92.5,18.4,2023-01-12T20:24:34.494Z,2023-01-13T05:20:29Z,3974841817,213,1.6,3974841795,155,,3974841799,56,Center,3974939843,224,,3974841803,140,92.4,3974939845,20,,3975000577,178,,3974841807,141,58.8,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,3974841811,212,,3974841793,2,,,,,,,,,,,,,,,,,,,,,,27.5,,,,,,,,
2496795721,264,12,1,24,18,9q0arba2kbnywth8bkxlhgmdr,1,7,43.4,2023-01-12T20:24:35.830Z,2023-01-13T05:20:38Z,3974841861,212,13.7,3974841863,213,5.0,3974841859,141,23.9,3974841855,56,Back,3975000617,178,,3974841857,140,10.4,3974841867,15,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496795735,213,16,1,24,24,hzqh7z0mdl3v7gwete66syxp,1,87.5,66.6,2023-01-12T20:24:41.610Z,2023-01-13T05:21:04Z,3974843485,458,,3974842759,375,24:23.177,3975000745,178,,3974841983,56,Center,3974843481,102,45.8,3974842751,20,,3974843477,80,,3974843489,231,52.9,afcwu800ox2u5zx6xaiygg1qt,Willian,3974841981,64,,3974842755,374,3974843483,103,3974841979,22,3974939965,396,3974843493,138,,3974843479,133,3974843487,230,3974939963,395,3974843495,273,,3974843491,300,,,48.0,98.1,,5.7,2023-01-12 20:24:40.238,,2.4,
2496795991,266,1,1,25,40,9q0arba2kbnywth8bkxlhgmdr,1,49.6,50.5,2023-01-12T20:25:57.551Z,2023-01-14T17:47:05Z,3974843317,213,3.1,3974843319,279,G,3974843315,212,19.6,3975001533,178,,3974843309,56,Back,3974843313,141,50.7,3974843311,140,30.9,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796197,273,1,1,25,44,9q0arba2kbnywth8bkxlhgmdr,1,43.3,53.6,2023-01-12T20:26:01.868Z,2023-01-14T17:47:03Z,3974844265,141,75.2,3974844269,213,1.9,3975001561,178,,3974844267,212,15.7,3974844261,56,Back,3974844263,140,37.9,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796017,267,1,1,25,51,9q0arba2kbnywth8bkxlhgmdr,1,40.3,77.6,2023-01-12T20:26:08.757Z,2023-01-13T05:23:08Z,3974843401,56,Center,3974843403,140,53.3,3975001605,178,,3974843405,141,67.7,3974843409,213,5.8,3974843407,212,15.2,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796021,268,1,1,25,53,9q0arba2kbnywth8bkxlhgmdr,1,53.3,67.7,2023-01-12T20:26:10.222Z,2023-01-13T05:23:14Z,3974843425,56,Center,3974843429,141,56.3,3974843427,140,51.0,3974843433,213,4.4,3974843431,212,8.1,3975001625,178,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796031,269,1,1,25,56,9q0arba2kbnywth8bkxlhgmdr,0,63,53.9,2023-01-12T20:26:13.301Z,2023-01-13T05:23:18Z,3974843517,1,,3974843515,213,0.4,3975001641,178,,3974843509,140,100.0,3974843513,212,44.2,3974843507,56,Left,3974940151,4,,3974843511,141,81.8,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796039,214,5,1,26,0,hzqh7z0mdl3v7gwete66syxp,1,-1.1,19.7,2023-01-12T20:26:17.255Z,2023-01-13T05:23:19Z,3974843543,346,,3974843545,233,270,3974843541,56,Back,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796035,270,5,1,26,0,9q0arba2kbnywth8bkxlhgmdr,0,101.1,80.3,2023-01-12T20:26:17.255Z,2023-01-13T05:23:20Z,3974843535,346,,3974843549,233,214,3974843533,56,Left,,,,,,,,,,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796115,215,43,1,26,16,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-01-12T20:26:34.055Z,2023-01-14T17:47:32Z,3974843887,124,0,3974843895,212,6.6,3974843889,56,Back,3974843901,237,0,3978134549,144,1,3974843891,140,5.5,3974843897,213,1.5,3974843893,141,60.3,2f79rc4i712sxstahjkq6pxp1,B. Leno,3974844079,189,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
2496796117,216,1,1,26,18,hzqh7z0mdl3v7gwete66syxp,1,5.5,60.3,2023-01-12T20:26:35.996Z,2023-01-14T17:47:44Z,3974843903,56,Back,3978135035,124,,3978135037,237,,3974843907,141,49.6,3974843911,213,4.4,3974843909,212,7.7,3974843905,140,3.2,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796129,217,1,1,26,20,hzqh7z0mdl3v7gwete66syxp,1,3.2,49.6,2023-01-12T20:26:37.784Z,2023-01-13T05:23:47Z,3974843959,141,10.7,3974843955,56,Back,3975001749,178,,3974843957,140,9.8,3974843961,212,27.3,3974843963,213,5.0,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796131,218,1,1,26,23,hzqh7z0mdl3v7gwete66syxp,0,9.8,10.7,2023-01-12T20:26:40.923Z,2023-01-13T05:23:59Z,3974843967,155,,3974844025,236,,3974843971,140,11.7,3974843969,56,Back,3974844031,286,,3974843975,212,2.1,3974844027,233,271,3974843973,141,11.6,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,3975001785,178,,3974843977,213,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,
2496796141,271,74,1,26,23,9q0arba2kbnywth8bkxlhgmdr,1,88.6,91.8,2023-01-12T20:26:40.945Z,2023-01-13T05:24:04Z,3974844039,233,218,3975001817,178,,3974844019,56,Left,3974844021,285,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796147,219,5,1,26,25,hzqh7z0mdl3v7gwete66syxp,1,10,-1.2,2023-01-12T20:26:43.019Z,2023-01-13T05:24:06Z,3974844095,233,272,3974844049,347,,3974844047,56,Back,,,,,,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796145,272,5,1,26,25,9q0arba2kbnywth8bkxlhgmdr,0,90,101.2,2023-01-12T20:26:43.019Z,2023-01-13T05:24:07Z,3974844045,347,,3974844043,56,Left,3974844139,233,219,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796211,220,1,1,26,41,hzqh7z0mdl3v7gwete66syxp,0,17.7,0,2023-01-12T20:26:58.428Z,2023-01-13T05:24:09Z,3974844339,1,,3974844335,212,21.8,3974844327,107,,3974844337,213,0.5,3974844329,56,Back,3974844331,140,36.0,3974844333,141,13.7,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796223,274,1,1,26,43,9q0arba2kbnywth8bkxlhgmdr,1,63.6,86.6,2023-01-12T20:27:00.093Z,2023-01-13T05:24:15Z,3974844411,213,0.0,3974844407,141,86.9,3974844409,212,5.0,3974844405,140,68.4,3974844403,56,Left,3975001879,178,,3974844401,3,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796229,275,1,1,26,43,9q0arba2kbnywth8bkxlhgmdr,0,68.4,86.9,2023-01-12T20:27:00.813Z,2023-01-13T05:24:28Z,3974844443,212,11.4,3974844441,141,100.0,3975001937,388,,3974844437,56,Left,3974844439,140,73.7,3974844445,213,1.1,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796241,222,56,1,26,45,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-01-12T20:27:02.984Z,2023-01-13T05:24:35Z,3974844473,56,Back,,,,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796311,223,5,1,26,46,hzqh7z0mdl3v7gwete66syxp,1,28.7,-1.5,2023-01-12T20:27:03.791Z,2023-01-13T05:24:37Z,3974844733,56,Back,3974844737,233,276,3974844735,347,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796231,276,5,1,26,46,9q0arba2kbnywth8bkxlhgmdr,0,71.3,101.5,2023-01-12T20:27:03.791Z,2023-01-13T05:24:38Z,3974844449,347,,3974844447,56,Left,3974844743,233,223,,,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796235,221,43,1,26,47,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-01-12T20:27:04.082Z,2023-01-12T20:27:07Z,3974844519,144,12,3974844457,56,Back,3974844455,185,0,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796321,224,1,1,27,1,hzqh7z0mdl3v7gwete66syxp,1,32,0,2023-01-12T20:27:18.522Z,2023-01-13T05:24:42Z,3974844781,212,13.3,3974844773,140,44.0,3974844765,107,,3974844769,56,Back,3974844777,141,5.0,3974844787,213,0.3,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796331,225,1,1,27,3,hzqh7z0mdl3v7gwete66syxp,1,44,5,2023-01-12T20:27:20.449Z,2023-01-13T05:24:47Z,3974844823,56,Back,3975002029,178,,3974844831,213,1.4,3974844821,155,,3974844827,141,8.9,3974844825,140,44.4,3974844829,212,2.7,,,,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796349,226,1,1,27,4,hzqh7z0mdl3v7gwete66syxp,0,44.5,9.1,2023-01-12T20:27:21.429Z,2023-01-13T05:24:56Z,3974847823,1,,3974844907,56,Right,3974844911,141,10.6,3974847821,157,,3974844909,140,59.5,3974844913,212,15.8,3974844915,213,0.1,3975002077,388,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796355,277,1,1,27,8,9q0arba2kbnywth8bkxlhgmdr,1,44.4,90,2023-01-12T20:27:25.369Z,2023-01-13T05:25:13Z,3974844951,141,86.6,3974844953,212,8.4,3975002189,388,,3974844955,213,6.0,3974844947,56,Left,3974844949,140,52.1,3974844945,3,,,,,8i46yzejeiwdmz0tywmy42o2y,L. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796361,278,1,1,27,9,9q0arba2kbnywth8bkxlhgmdr,1,52.1,86.6,2023-01-12T20:27:26.701Z,2023-01-13T05:25:19Z,3974844969,56,Left,3974844971,140,60.8,3974844973,141,82.7,3975002233,178,,3974844975,212,9.5,3974844977,213,6.0,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796363,279,49,1,27,10,9q0arba2kbnywth8bkxlhgmdr,1,60.8,82.7,2023-01-12T20:27:27.912Z,2023-01-13T05:26:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796367,280,1,1,27,10,9q0arba2kbnywth8bkxlhgmdr,0,60.8,82.7,2023-01-12T20:27:27.935Z,2023-01-13T05:26:07Z,3974844987,140,62.9,3975002283,178,,3974844989,141,94.7,3974844985,56,Left,3974844993,213,1.3,3974844991,212,8.5,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796377,228,8,1,27,12,hzqh7z0mdl3v7gwete66syxp,1,35.6,7.1,2023-01-12T20:27:29.096Z,2023-01-13T05:26:15Z,3975002509,178,,3974845027,56,Back,3974940217,383,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796373,227,50,1,27,12,hzqh7z0mdl3v7gwete66syxp,1,35.9,5.9,2023-01-12T20:27:29.233Z,2023-01-13T05:27:07Z,3974845071,233,281,3974845013,286,,3974845011,56,Back,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796383,281,7,1,27,12,9q0arba2kbnywth8bkxlhgmdr,1,64.1,94.1,2023-01-12T20:27:29.444Z,2023-01-13T05:27:14Z,3974845049,285,,3974845067,233,227,3975002575,178,,3974940275,384,,3974845047,56,Left,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796387,282,61,1,27,13,9q0arba2kbnywth8bkxlhgmdr,0,64.9,89.6,2023-01-12T20:27:30.106Z,2023-01-13T05:27:19Z,3974845061,56,Left,3975002777,178,,,,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796391,229,50,1,27,13,hzqh7z0mdl3v7gwete66syxp,1,39,6.9,2023-01-12T20:27:30.950Z,2023-01-13T05:27:24Z,3974845083,286,,3974845081,56,Back,3974845143,233,283,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796393,283,7,1,27,13,9q0arba2kbnywth8bkxlhgmdr,1,61,93.1,2023-01-12T20:27:31.030Z,2023-01-13T05:27:27Z,3974845139,233,229,3974845087,56,Left,3975002827,178,,3974845089,285,,3974845085,167,,3974940235,385,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796405,230,5,1,27,15,hzqh7z0mdl3v7gwete66syxp,1,37.2,-1.2,2023-01-12T20:27:32.484Z,2023-01-13T05:27:31Z,3974845151,56,Back,3974845155,233,284,3974845153,347,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796399,284,5,1,27,15,9q0arba2kbnywth8bkxlhgmdr,0,62.8,101.2,2023-01-12T20:27:32.484Z,2023-01-13T05:27:31Z,3974845159,233,230,3974845121,56,Left,3974845123,347,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796413,231,1,1,27,18,hzqh7z0mdl3v7gwete66syxp,1,37.7,0,2023-01-12T20:27:35.776Z,2023-01-13T05:27:36Z,3974845187,140,20.4,3974845195,1,,3974845185,56,Back,3974845189,141,19.0,3974845193,213,2.5,3974845183,107,,3974845191,212,22.7,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796443,232,1,1,27,23,hzqh7z0mdl3v7gwete66syxp,1,19.5,24.7,2023-01-12T20:27:40.185Z,2023-01-13T05:27:45Z,3974845343,213,1.3,3975002941,178,,3974845341,212,26.3,3974845337,140,25.0,3974845339,141,62.4,3974845335,56,Back,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796447,233,1,1,27,30,hzqh7z0mdl3v7gwete66syxp,1,26.6,65,2023-01-12T20:27:47.649Z,2023-01-13T05:28:00Z,3974845363,141,90.9,3974845361,140,33.3,3975003015,178,,3974845367,213,1.2,3974845359,56,Back,3974845365,212,19.0,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796451,234,1,1,27,32,hzqh7z0mdl3v7gwete66syxp,0,33.3,90.9,2023-01-12T20:27:49.272Z,2023-01-13T05:28:05Z,3974845379,140,38.8,3974845377,56,Back,3974845383,212,6.0,3975003033,178,,3974845385,213,6.0,3974845443,286,,3974845439,233,285,3974845381,141,88.4,bgc1psqiv7vagmphfl920nbah,A. Robinson,3974845437,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796461,285,74,1,27,32,9q0arba2kbnywth8bkxlhgmdr,1,61,4.3,2023-01-12T20:27:49.436Z,2023-01-13T05:28:10Z,3974845445,233,234,3975003053,178,,3974845423,285,,3974845421,56,Right,,,,,,,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496831183,1513,43,1,27,33,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-01-12T20:27:50.519Z,2023-01-13T06:43:11Z,3975023911,144,67,3975023389,233,1485,,,,,,,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496831181,1485,43,1,27,33,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-01-12T20:27:50.520Z,2023-01-13T06:43:11Z,3975023393,233,1513,3975023909,144,67,,,,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496831175,1512,43,1,27,33,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-01-12T20:27:50.529Z,2023-01-13T06:38:06Z,3975023373,144,67,3975023365,233,1484,,,,,,,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496831171,1484,43,1,27,33,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-01-12T20:27:50.530Z,2023-01-13T06:38:06Z,3975023369,233,1512,3975023371,144,67,,,,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796465,286,49,1,27,33,9q0arba2kbnywth8bkxlhgmdr,1,62.4,13.9,2023-01-12T20:27:50.532Z,2023-01-13T05:28:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496831193,1514,67,1,27,33,9q0arba2kbnywth8bkxlhgmdr,1,59.6,13.3,2023-01-12T20:27:50.534Z,2023-01-13T07:14:10Z,3975023413,233,1487,,,,,,,,,,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496831191,1487,67,1,27,33,hzqh7z0mdl3v7gwete66syxp,0,40.4,86.7,2023-01-12T20:27:50.535Z,2023-01-13T06:38:25Z,3975023425,233,1514,,,,,,,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796471,287,1,1,27,33,9q0arba2kbnywth8bkxlhgmdr,1,62.4,13.9,2023-01-12T20:27:50.560Z,2023-01-13T07:14:11Z,3974845467,212,10.4,3974845465,141,7.4,3974845469,213,5.8,3975003117,178,,3974845463,140,71.4,3974845461,56,Right,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796479,288,1,1,27,36,9q0arba2kbnywth8bkxlhgmdr,1,71.4,7.3,2023-01-12T20:27:53.556Z,2023-01-13T05:28:27Z,3974845497,141,19.7,3974845501,213,1.3,3974845499,212,8.8,3974845495,140,73.9,3975003173,178,,3974845493,56,Right,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796483,289,1,1,27,37,9q0arba2kbnywth8bkxlhgmdr,0,73.9,19.7,2023-01-12T20:27:54.565Z,2023-01-13T05:28:32Z,3974845577,233,235,3974845519,141,22.6,3974845515,56,Center,3974845523,213,0.8,3974845517,140,75.6,3974845521,212,2.7,3974845575,236,,3974845581,286,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,3975003211,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796491,235,74,1,27,37,hzqh7z0mdl3v7gwete66syxp,1,30.5,71.3,2023-01-12T20:27:54.694Z,2023-01-13T05:28:35Z,3975003231,178,,3974845563,56,Back,3974845565,285,,3974845609,233,289,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796499,236,49,1,27,39,hzqh7z0mdl3v7gwete66syxp,1,39.2,57.5,2023-01-12T20:27:56.543Z,2023-01-13T05:28:39Z,,,,,,,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796507,237,1,1,27,39,hzqh7z0mdl3v7gwete66syxp,1,39.2,57.5,2023-01-12T20:27:56.583Z,2023-01-13T05:28:43Z,3974845633,141,63.3,3974845631,140,32.6,3975003291,178,,3974845629,56,Back,3974845637,213,2.6,3974845635,212,8.0,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796515,238,1,1,27,41,hzqh7z0mdl3v7gwete66syxp,1,33.7,60.6,2023-01-12T20:27:58.914Z,2023-01-13T05:28:50Z,3975003323,178,,3974845673,140,39.7,3974845671,56,Back,3974845677,212,7.2,3974845675,141,65.7,3974845679,213,0.5,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796523,239,1,1,27,43,hzqh7z0mdl3v7gwete66syxp,0,41.1,64.7,2023-01-12T20:28:00.069Z,2023-01-13T05:29:03Z,3975003397,178,,3974845721,212,6.1,3974845717,140,36.6,3974845719,141,59.0,3974845715,56,Back,3974845723,213,3.8,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796531,290,49,1,27,43,9q0arba2kbnywth8bkxlhgmdr,1,63.8,40.4,2023-01-12T20:28:00.837Z,2023-01-13T05:29:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796541,291,1,1,27,43,9q0arba2kbnywth8bkxlhgmdr,1,63.8,40.4,2023-01-12T20:28:00.912Z,2023-01-13T05:29:21Z,3975003503,178,,3974845793,56,Center,3974845797,141,48.1,3974845801,213,2.4,3974845795,140,58.0,3974845799,212,8.0,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796559,292,1,1,27,44,9q0arba2kbnywth8bkxlhgmdr,1,57.9,48.1,2023-01-12T20:28:01.932Z,2023-01-13T05:29:30Z,3975003519,178,,3974845919,213,0.5,3974845915,141,64.2,3974845917,212,22.0,3974846125,210,15,3974845911,56,Center,3974845913,140,76.1,3974846127,154,,ehopba709zukxj4vgcync942d,M. Kovačić,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496796561,293,15,1,27,48,9q0arba2kbnywth8bkxlhgmdr,1,85.5,63.8,2023-01-12T20:28:05.545Z,2023-01-13T05:29:31Z,3974846179,233,241,3974846147,154,,3974845927,64,,3974846157,102,53.2,3974845925,22,,3974846003,72,,3974846161,146,96.2,3975003553,178,,4z60ztggqxzfbp8w9ijoqefop,João Félix,3974846141,76,,3974846159,103,3974845929,56,3974846143,29,3974846153,55,3974846163,147,53.6,,,,,,,,,,,,,,292,,,Center,0.6,,,
