id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2445384249,545,1,2,46,22,a3nyxabgsqlnqfkeg41m6tnpp,1,67.7,10.1,2022-08-13T15:07:19.199Z,2022-08-13T23:29:00Z,3702476545,213,2.3,3702476541,141,33.1,3702476539,140,53.6,3702476537,56,Center,3702476543,212,21.5,3704598421,178,,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445384309,546,1,2,46,26,a3nyxabgsqlnqfkeg41m6tnpp,1,53.1,35.9,2022-08-13T15:07:23.743Z,2022-08-13T23:29:03Z,3702476859,56,Right,3702476865,141,7.1,3702476873,213,5.3,3704598505,178,,3702476863,140,64.3,3702476869,212,22.8,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445384369,547,1,2,46,29,a3nyxabgsqlnqfkeg41m6tnpp,1,64.3,7.7,2022-08-13T15:07:26.423Z,2022-08-13T23:29:07Z,3702477167,212,7.6,3702477169,213,1.4,3702477163,140,65.7,3702477161,56,Right,3702477165,141,18.7,3704598547,178,,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445384535,548,1,2,46,30,a3nyxabgsqlnqfkeg41m6tnpp,1,65.7,18.7,2022-08-13T15:07:27.654Z,2022-08-13T23:29:11Z,3702477945,140,61.0,3702477951,212,8.3,3702477939,56,Right,3702477949,141,8.8,3702477953,213,4.1,3704598711,178,,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445384685,549,1,2,46,36,a3nyxabgsqlnqfkeg41m6tnpp,1,62.8,20.9,2022-08-13T15:07:33.185Z,2022-08-13T23:29:14Z,3702478671,56,Center,3702478675,141,60.3,3702478673,140,52.9,3704598771,178,,3702478679,213,1.9,3702478677,212,28.7,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445384753,550,1,2,46,39,a3nyxabgsqlnqfkeg41m6tnpp,1,54.7,66.6,2022-08-13T15:07:36.503Z,2022-08-13T23:29:21Z,3702479017,213,0.8,3702479013,141,86.4,3702479009,56,Left,3704599001,178,,3702479011,140,68.1,3702479015,212,19.5,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445384937,551,1,2,46,42,a3nyxabgsqlnqfkeg41m6tnpp,1,74,83.1,2022-08-13T15:07:39.349Z,2022-08-13T23:29:25Z,3702479893,212,16.7,3702479889,140,88.7,3704599129,178,,3702479887,56,Left,3702479895,213,0.4,3702479891,141,92.4,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445385013,552,1,2,46,46,a3nyxabgsqlnqfkeg41m6tnpp,0,79,86.7,2022-08-13T15:07:43.615Z,2022-08-13T23:29:27Z,3702480219,140,96.1,3702480217,56,Center,3702480223,212,19.6,3702480225,213,5.9,3702480221,141,75.0,3704599163,178,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445856377,1819,83,2,46,49,a3nyxabgsqlnqfkeg41m6tnpp,1,94.7,74,2022-08-13T15:07:46.132Z,2022-08-14T01:18:37Z,3705037273,399,223911,,,,,,,,,,,,,,,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445385113,303,12,2,46,49,1pse9ta7a45pi2w2grjim70ge,1,6,26,2022-08-13T15:07:46.187Z,2022-08-13T23:29:29Z,3702480703,141,19.1,3702480707,213,5.2,3704599231,178,,3702480699,56,Back,3702480701,140,8.2,3702480705,212,5.2,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445385127,304,49,2,46,51,1pse9ta7a45pi2w2grjim70ge,1,7.8,16.3,2022-08-13T15:07:48.360Z,2022-08-13T23:29:33Z,,,,,,,,,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445385199,305,1,2,46,51,1pse9ta7a45pi2w2grjim70ge,0,7.8,16.3,2022-08-13T15:07:48.426Z,2022-08-13T23:29:36Z,3702481019,56,Back,3702481027,213,6.2,3702481029,1,,3702481023,141,9.1,3702481017,155,,3704599453,178,,3702481021,140,43.3,3702481025,212,37.6,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445385215,553,1,2,46,53,a3nyxabgsqlnqfkeg41m6tnpp,0,57.9,89.1,2022-08-13T15:07:50.679Z,2022-08-13T23:29:41Z,3702481093,141,82.4,3702481097,213,5.5,3702481087,3,,3702481089,56,Left,3702481095,212,6.2,3702481091,140,61.9,3704599609,388,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445385543,306,1,2,46,57,1pse9ta7a45pi2w2grjim70ge,1,56.4,30.4,2022-08-13T15:07:54.609Z,2022-08-13T23:29:44Z,3702482699,213,1.2,3702482693,140,68.4,3702482697,212,34.2,3702482701,1,,3702482691,56,Center,3702482695,141,77.1,3704599677,178,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445385571,307,1,2,47,5,1pse9ta7a45pi2w2grjim70ge,1,61.8,89.6,2022-08-13T15:08:02.429Z,2022-08-13T23:29:49Z,3702482883,212,12.5,3702482881,141,73.8,3704599813,178,,3702482885,213,4.2,3702482879,140,55.8,3702482877,56,Center,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445385675,308,1,2,47,6,1pse9ta7a45pi2w2grjim70ge,1,56.2,73.8,2022-08-13T15:08:03.339Z,2022-08-13T23:29:54Z,3702483371,212,17.2,3704600017,178,,3702483375,213,2.6,3702483363,140,42.3,3702483361,56,Back,3702483365,141,87.3,,,,,,,2ubxzcc4zioelrh0cvxnae4lx,B. Pearson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445385769,309,1,2,47,9,1pse9ta7a45pi2w2grjim70ge,1,43.2,86.9,2022-08-13T15:08:06.104Z,2022-08-13T23:29:57Z,3702483829,56,Center,3704600095,178,,3702483835,141,73.7,3702483831,140,55.8,3702483837,212,16.0,3702483839,213,5.7,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445385935,310,1,2,47,11,1pse9ta7a45pi2w2grjim70ge,1,53.3,71.9,2022-08-13T15:08:08.668Z,2022-08-13T23:29:59Z,3702484681,213,3.6,3702484679,212,19.8,3702484673,56,Back,3702484677,141,58.5,3704600173,178,,3702484675,140,36.6,,,,,,,2ubxzcc4zioelrh0cvxnae4lx,B. Pearson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445386205,311,1,2,47,16,1pse9ta7a45pi2w2grjim70ge,1,30.6,53.1,2022-08-13T15:08:13.581Z,2022-08-13T23:30:02Z,3702486009,213,1.6,3702485991,56,Back,3702486003,212,15.7,3702485995,140,30.2,3702485999,141,76.2,3704600253,178,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445386257,312,1,2,47,24,1pse9ta7a45pi2w2grjim70ge,1,35.3,74,2022-08-13T15:08:21.815Z,2022-08-13T23:30:06Z,3702486233,56,Back,3702486239,212,8.7,3702486237,141,74.6,3702486235,140,43.6,3702486241,213,0.0,3704600407,178,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445386307,313,1,2,47,25,1pse9ta7a45pi2w2grjim70ge,1,43.6,74.6,2022-08-13T15:08:22.414Z,2022-08-13T23:31:49Z,3702486499,141,93.9,3702486501,212,14.6,3704603993,178,,3702486503,213,2.0,3703856573,156,,3702486495,140,37.4,3702486491,56,Back,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445386387,314,1,2,47,26,1pse9ta7a45pi2w2grjim70ge,1,37.4,93.9,2022-08-13T15:08:23.815Z,2022-08-13T23:31:53Z,3702486949,213,3.4,3702486943,140,26.5,3702486947,212,11.9,3704604129,178,,3702486945,141,89.0,3702486941,56,Back,,,,,,,bzjzvw54k5cmo93wdkjv89knp,J. Stacey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445386535,315,1,2,47,29,1pse9ta7a45pi2w2grjim70ge,1,28.9,87.6,2022-08-13T15:08:26.816Z,2022-08-13T23:31:56Z,3702487703,56,Back,3702487709,212,29.2,3702487707,141,47.9,3702487705,140,18.3,3702487711,213,4.3,3704604181,178,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445386639,316,1,2,47,32,1pse9ta7a45pi2w2grjim70ge,1,13.9,40.3,2022-08-13T15:08:29.859Z,2022-08-13T23:32:08Z,3702488189,56,Back,3702488201,213,5.9,3702488191,140,29.9,3702488197,212,18.0,3702488193,141,30.7,3704604499,178,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445386791,317,1,2,47,35,1pse9ta7a45pi2w2grjim70ge,0,29.8,30.7,2022-08-13T15:08:32.677Z,2022-08-13T23:32:11Z,3702489251,155,,3702488925,212,66.4,3702488921,140,86.4,3702488929,1,,3702488923,141,74.1,3702488919,56,Center,3702488927,213,0.5,3704604655,178,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445386849,554,52,2,47,40,a3nyxabgsqlnqfkeg41m6tnpp,1,13.3,26.2,2022-08-13T15:08:37.107Z,2022-08-13T23:32:13Z,3704604713,178,,3703857481,376,,,,,,,,,,,,,,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445387019,555,1,2,47,41,a3nyxabgsqlnqfkeg41m6tnpp,1,14.1,31.9,2022-08-13T15:08:38.930Z,2022-08-13T23:32:15Z,3702490031,123,,3702490035,140,22.5,3704604809,178,,3702490041,213,1.2,3702490037,141,67.7,3702490039,212,25.9,3702490033,56,Back,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445387297,556,1,2,47,45,a3nyxabgsqlnqfkeg41m6tnpp,1,26.5,66.6,2022-08-13T15:08:42.321Z,2022-08-13T23:32:17Z,3702491433,212,25.9,3704604845,178,,3702491429,140,44.1,3702491427,56,Back,3702491431,141,93.2,3702491435,213,0.8,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445387403,557,1,2,47,53,a3nyxabgsqlnqfkeg41m6tnpp,1,54.2,89.4,2022-08-13T15:08:50.243Z,2022-08-13T23:32:20Z,3702492015,56,Back,3702492021,212,22.7,3704604949,178,,3702492023,213,3.9,3702492017,140,38.6,3702492019,141,66.3,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445387507,558,1,2,47,56,a3nyxabgsqlnqfkeg41m6tnpp,1,40,65,2022-08-13T15:08:53.426Z,2022-08-13T23:32:24Z,3702492537,212,24.4,3702492533,140,45.3,3702492539,213,4.9,3704605023,178,,3702492535,141,30.1,3702492531,56,Back,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445387631,559,1,2,47,59,a3nyxabgsqlnqfkeg41m6tnpp,1,46.4,26,2022-08-13T15:08:56.139Z,2022-08-13T23:32:27Z,3702493169,213,5.7,3702493159,140,66.4,3704605149,178,,3702493157,56,Right,3702493165,212,24.5,3702493161,141,7.4,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445387793,560,1,2,48,3,a3nyxabgsqlnqfkeg41m6tnpp,1,66.3,7.6,2022-08-13T15:09:00.258Z,2022-08-13T23:32:30Z,3702494049,141,31.1,3702494059,213,2.5,3704605247,178,,3702494045,140,47.6,3702494055,212,25.3,3702494041,56,Back,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445387893,561,1,2,48,6,a3nyxabgsqlnqfkeg41m6tnpp,1,52.5,39.1,2022-08-13T15:09:04.018Z,2022-08-13T23:32:32Z,3702494563,212,18.5,3704605331,178,,3702494561,141,66.3,3702494565,213,1.5,3702494553,56,Center,3702494557,140,53.4,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445388039,562,1,2,48,9,a3nyxabgsqlnqfkeg41m6tnpp,1,54.4,70.1,2022-08-13T15:09:07.018Z,2022-08-13T23:32:34Z,3702495239,212,12.6,3702495243,213,1.0,3702495231,140,60.9,3702495235,141,85.7,3704605417,178,,3702495227,56,Left,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445642223,600,45,2,48,11,1pse9ta7a45pi2w2grjim70ge,0,41.4,16.4,2022-08-13T15:09:08.923Z,2022-08-13T23:32:39Z,3704337725,233,994,3703860275,285,,3703860273,56,Back,,,,,,,,,,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445642221,994,3,2,48,11,a3nyxabgsqlnqfkeg41m6tnpp,1,58.6,83.6,2022-08-13T15:09:08.923Z,2022-08-13T23:32:39Z,3704605601,178,,3703860265,56,Left,3704337717,233,600,3703860267,286,,3703860437,464,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445388177,563,1,2,48,13,a3nyxabgsqlnqfkeg41m6tnpp,1,47.1,70.1,2022-08-13T15:09:11.045Z,2022-08-13T23:32:42Z,3702495891,141,25.9,3702495887,140,43.2,3704605697,178,,3702495885,56,Back,3702495897,213,4.6,3702495893,212,30.3,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445388259,564,1,2,48,17,a3nyxabgsqlnqfkeg41m6tnpp,1,43.2,25.9,2022-08-13T15:09:14.266Z,2022-08-13T23:32:46Z,3704605875,178,,3702496207,141,7.7,3702496209,212,24.2,3702496203,56,Right,3702496205,140,63.0,3702496211,213,5.7,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445388287,565,1,2,48,20,a3nyxabgsqlnqfkeg41m6tnpp,1,55.9,14.3,2022-08-13T15:09:17.290Z,2022-08-13T23:32:49Z,3702496359,140,55.9,3702496357,56,Center,3702496365,213,1.6,3704606021,178,,3702496361,141,27.5,3702496363,212,9.0,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445388369,566,1,2,48,20,a3nyxabgsqlnqfkeg41m6tnpp,1,55.9,27.5,2022-08-13T15:09:18.020Z,2022-08-13T23:32:52Z,3702496741,213,2.8,3702496735,140,41.9,3704606125,178,,3702496739,212,15.5,3702496733,56,Back,3702496737,141,34.7,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445388513,567,1,2,48,23,a3nyxabgsqlnqfkeg41m6tnpp,1,45.6,45.1,2022-08-13T15:09:20.759Z,2022-08-13T23:32:55Z,3702497479,56,Center,3704606277,178,,3702497481,140,52.6,3702497485,212,22.6,3702497487,213,1.2,3702497483,141,76.5,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445388629,568,1,2,48,27,a3nyxabgsqlnqfkeg41m6tnpp,1,53.3,75.3,2022-08-13T15:09:24.611Z,2022-08-13T23:32:59Z,3702498077,212,6.7,3704606411,178,,3702498079,213,4.9,3702498073,140,54.2,3702498071,56,Center,3702498075,141,65.6,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445388743,569,1,2,48,30,a3nyxabgsqlnqfkeg41m6tnpp,1,53.6,59.4,2022-08-13T15:09:27.099Z,2022-08-13T23:33:01Z,3702498699,212,39.0,3702498693,56,Right,3702498697,141,6.1,3702498701,213,5.1,3704606535,178,,3702498703,1,,3702498691,155,,3702498695,140,67.3,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445388811,570,1,2,48,34,a3nyxabgsqlnqfkeg41m6tnpp,1,67.2,18.7,2022-08-13T15:09:31.739Z,2022-08-13T23:33:07Z,3704606813,178,,3702499009,141,23.9,3702499017,213,2.7,3702498999,56,Center,3702499005,140,60.8,3702499015,212,7.6,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445388957,571,1,2,48,35,a3nyxabgsqlnqfkeg41m6tnpp,1,60.8,23.9,2022-08-13T15:09:32.576Z,2022-08-13T23:33:10Z,3704606959,178,,3702499803,56,Right,3702499809,212,15.2,3702499807,141,8.8,3702499805,140,71.5,3702499811,213,5.5,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445389063,572,1,2,48,40,a3nyxabgsqlnqfkeg41m6tnpp,1,71.6,23.6,2022-08-13T15:09:37.908Z,2022-08-13T23:33:12Z,3702500377,213,1.6,3704607049,178,,3702500373,141,61.4,3702500369,56,Center,3702500371,140,71.1,3702500375,212,25.7,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445389225,573,1,2,48,43,a3nyxabgsqlnqfkeg41m6tnpp,1,72.4,66.3,2022-08-13T15:09:40.778Z,2022-08-13T23:33:15Z,3702501197,140,87.4,3704607133,178,,3702501199,141,89.7,3702501203,213,0.8,3702501201,212,22.4,3702501195,56,Left,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445389265,574,1,2,48,47,a3nyxabgsqlnqfkeg41m6tnpp,0,86.3,81,2022-08-13T15:09:44.595Z,2022-08-13T23:33:17Z,3702501345,56,Center,3702501351,212,3.1,3702501341,2,,3703863001,20,,3702501759,286,,3702501753,236,,3702501347,140,86.4,3704607287,178,,29pq64smaxdwlraopnxoleqxh,João Cancelo,3702501755,233,318,3703862999,223,3702501353,213,4.7,,,3702501343,155,3702501349,141,76.5,,,,,,,,,,,,,,,,,,,,,,
2445389301,318,12,2,48,47,1pse9ta7a45pi2w2grjim70ge,1,15.1,19.6,2022-08-13T15:09:44.615Z,2022-08-13T23:33:23Z,3702501591,56,Back,3702502163,233,574,3702501589,185,,3704607505,178,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445389489,575,1,2,48,50,a3nyxabgsqlnqfkeg41m6tnpp,1,66.6,78.5,2022-08-13T15:09:47.581Z,2022-08-13T23:33:26Z,3702502635,141,64.5,3702502631,56,Back,3702502639,213,3.5,3702502633,140,42.0,3702502637,212,27.5,3704607619,178,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445389613,576,1,2,48,53,a3nyxabgsqlnqfkeg41m6tnpp,1,40.6,63.5,2022-08-13T15:09:50.558Z,2022-08-13T23:33:29Z,3702503279,140,41.4,3702503277,56,Back,3704607811,178,,3702503283,141,32.3,3702503287,212,21.2,3702503291,213,4.8,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445389735,577,1,2,48,56,a3nyxabgsqlnqfkeg41m6tnpp,1,41.4,32.3,2022-08-13T15:09:53.378Z,2022-08-13T23:33:34Z,3702503933,140,18.4,3702503939,213,2.7,3702503937,212,26.8,3704608073,178,,3702503931,56,Back,3702503935,141,49.3,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445389805,578,1,2,49,0,a3nyxabgsqlnqfkeg41m6tnpp,1,23.1,53.1,2022-08-13T15:09:57.788Z,2022-08-13T23:33:36Z,3702504301,141,87.9,3702504297,56,Back,3702504305,213,1.0,3702504299,140,37.4,3702504303,212,28.0,3704608139,178,,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445389981,579,1,2,49,4,a3nyxabgsqlnqfkeg41m6tnpp,1,40.6,86.9,2022-08-13T15:10:01.759Z,2022-08-13T23:33:38Z,3702505195,56,Left,3702505205,212,15.7,3702505209,213,0.4,3702505199,140,54.1,3702505203,141,96.8,3704608251,178,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445390101,580,1,2,49,7,a3nyxabgsqlnqfkeg41m6tnpp,0,54.4,95.6,2022-08-13T15:10:04.409Z,2022-08-13T23:33:42Z,3702505825,56,Center,3702505833,213,5.7,3702505823,155,,3702505829,141,63.5,3702505827,140,89.4,3704608453,178,,3702505835,1,,3702505831,212,42.7,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445390217,319,41,2,49,10,1pse9ta7a45pi2w2grjim70ge,1,12,31.7,2022-08-13T15:10:07.050Z,2022-08-13T23:33:47Z,3702506457,212,25.1,3702506447,140,21.8,3702506461,213,5.1,3704608597,178,,3702506451,141,0.0,3703864875,378,,,,,,,,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445390235,320,5,2,49,12,1pse9ta7a45pi2w2grjim70ge,0,22.5,-1.4,2022-08-13T15:10:09.835Z,2022-08-13T23:34:30Z,3702506543,56,Back,3702506545,347,,3702507807,233,581,,,,,,,,,,,,,,,,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445390437,581,5,2,49,12,a3nyxabgsqlnqfkeg41m6tnpp,1,77.5,101.4,2022-08-13T15:10:09.835Z,2022-08-13T23:34:30Z,3702507613,347,,3702507611,56,Left,3702507749,233,320,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445390517,582,1,2,49,17,a3nyxabgsqlnqfkeg41m6tnpp,1,71.7,100,2022-08-13T15:10:14.489Z,2022-08-13T23:34:44Z,3702508019,56,Left,3702508027,213,5.3,3702508023,141,93.1,3702508017,107,,3702508025,212,7.0,3702508021,140,75.6,3702508887,189,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445390583,583,1,2,49,19,a3nyxabgsqlnqfkeg41m6tnpp,1,68.2,91.3,2022-08-13T15:10:16.682Z,2022-08-13T23:34:49Z,3702508373,141,75.2,3702508377,213,5.0,3704610809,178,,3702508371,140,70.8,3702508375,212,11.3,3702508369,56,Center,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445390675,584,1,2,49,22,a3nyxabgsqlnqfkeg41m6tnpp,1,74.8,84.9,2022-08-13T15:10:19.071Z,2022-08-13T23:34:52Z,3704610969,178,,3702508835,141,96.6,3702508831,56,Left,3702508837,212,8.1,3702508839,213,1.7,3702508833,140,73.6,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445390761,585,1,2,49,24,a3nyxabgsqlnqfkeg41m6tnpp,1,73.6,96.6,2022-08-13T15:10:21.361Z,2022-08-13T23:34:55Z,3702509283,141,77.7,3702509287,213,4.1,3704611081,178,,3702509285,212,15.9,3702509281,140,64.7,3702509279,56,Center,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445390939,586,1,2,49,26,a3nyxabgsqlnqfkeg41m6tnpp,1,64.7,77.1,2022-08-13T15:10:23.557Z,2022-08-13T23:34:58Z,3704611243,178,,3702510223,212,48.8,3702510217,56,Right,3702510227,1,,3702510219,140,71.6,3702510213,155,,3702510215,196,,3702510225,213,4.9,dqfk7czrayirrvonirtk2mk15,Rodri,3702510221,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
