id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/17/value,qualifier/12/value
2494349445,16,61,1,3,19,ehd2iemqmschhj2ec0vayztzz,1,35.9,5.2,2022-12-31T15:05:58.766Z,2022-12-31T23:56:57Z,3961989999,56,Back,3962286235,178,,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349449,17,50,1,3,20,ehd2iemqmschhj2ec0vayztzz,1,37.2,15.6,2022-12-31T15:05:59.918Z,2022-12-31T23:57:32Z,3961990013,56,Back,3961990145,233,17,3961990015,286,,,,,,,,,,,,,,,,,374kcix9j7e1cob4uxmfncwyd,D. Calvert-Lewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349471,17,7,1,3,21,a3nyxabgsqlnqfkeg41m6tnpp,0,62.8,84.4,2022-12-31T15:06:00.577Z,2022-12-31T23:57:39Z,3961990119,56,Left,3961990121,285,,3962286375,178,,3961990141,233,17,3962145509,384,,,,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352965,90,1,1,3,22,ehd2iemqmschhj2ec0vayztzz,1,37.7,23.3,2022-12-31T15:06:01.568Z,2022-12-31T23:57:47Z,3962008687,140,36.5,3962008689,141,27.4,3962286409,178,,3962008685,56,Back,3962008691,212,3.1,3962008693,213,2.0,,,,,,,374kcix9j7e1cob4uxmfncwyd,D. Calvert-Lewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349465,18,4,1,3,23,ehd2iemqmschhj2ec0vayztzz,1,35.2,26.2,2022-12-31T15:06:02.928Z,2022-12-31T23:57:59Z,3961990267,233,18,3961990079,56,Back,3961990259,13,,3961990265,286,,3961990263,265,,3961990261,152,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349475,18,4,1,3,23,a3nyxabgsqlnqfkeg41m6tnpp,0,64.8,73.8,2022-12-31T15:06:02.929Z,2022-12-31T23:57:59Z,3961990133,265,,3961990127,13,,3961990135,285,,3961990129,56,Center,3961990131,152,,3962286461,178,,3961990285,233,18,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349467,19,43,1,3,25,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-12-31T15:06:04.825Z,2022-12-31T15:06:11Z,3961990101,212,10.3,3961990103,213,3.6,3961990097,140,23.3,3961990099,141,18.6,3961990095,56,Back,3961990211,144,1,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349571,20,43,1,3,46,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-12-31T15:06:25.770Z,2022-12-31T20:42:56Z,3961990617,213,2.5,3961990613,141,42.2,3961990605,5,0,3961991101,189,0,3961990609,56,Back,3961990607,152,0,3961990615,212,29.4,3961990611,140,10.5,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,3962241173,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349621,21,1,1,3,54,ehd2iemqmschhj2ec0vayztzz,0,15.1,40.1,2022-12-31T15:06:34.302Z,2022-12-31T23:58:10Z,3962241177,5,,3962241179,152,,3961990883,1,,3961990875,140,76.5,3961990879,212,67.2,3961990877,141,12.0,3962286501,178,,3961990881,213,6.0,e8dina16u5kt5ho4u5igtmimt,J. Pickford,3961990873,56,Right,3962241189,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349631,22,44,1,3,58,ehd2iemqmschhj2ec0vayztzz,1,77.7,14.4,2022-12-31T15:06:38.383Z,2023-01-01T02:28:55Z,3961990931,233,19,3961990927,56,Right,3961990929,286,,,,,,,,,,,,,,,,,374kcix9j7e1cob4uxmfncwyd,D. Calvert-Lewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349625,19,44,1,3,58,a3nyxabgsqlnqfkeg41m6tnpp,0,22.3,85.6,2022-12-31T15:06:38.384Z,2022-12-31T23:58:16Z,3961990895,285,,3961990941,233,22,3961990891,56,Back,,,,,,,,,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349637,23,1,1,3,59,ehd2iemqmschhj2ec0vayztzz,0,77.4,11.3,2022-12-31T15:06:38.506Z,2023-01-01T02:28:55Z,3961990959,212,11.4,3961990957,141,28.0,3961990951,3,,3962286539,388,,3961990955,140,77.0,3961990961,213,1.6,3961990953,56,Center,,,,374kcix9j7e1cob4uxmfncwyd,D. Calvert-Lewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349633,20,49,1,4,0,a3nyxabgsqlnqfkeg41m6tnpp,1,23,65.4,2022-12-31T15:06:39.546Z,2022-12-31T23:58:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349659,21,1,1,4,0,a3nyxabgsqlnqfkeg41m6tnpp,0,31.5,80,2022-12-31T15:06:39.616Z,2022-12-31T23:58:31Z,3961991073,213,0.7,3962286575,178,,3961991067,140,44.6,3961991069,141,97.7,3961991065,56,Back,3961991063,155,,3961991071,212,18.3,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349807,32,4,1,4,3,ehd2iemqmschhj2ec0vayztzz,1,57.6,2.5,2022-12-31T15:06:42.894Z,2022-12-31T23:59:16Z,3961991877,286,,3961991875,152,,3961992709,233,23,3961991873,56,Right,3961991871,294,,3961991869,13,,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349693,23,4,1,4,3,a3nyxabgsqlnqfkeg41m6tnpp,0,42.4,97.5,2022-12-31T15:06:42.895Z,2022-12-31T23:59:16Z,3961991249,152,,3961991253,285,,3961991247,56,Back,3962286735,178,,3961991245,13,,3961992723,233,32,3961991907,294,,,,,atzboo800gv7gic2rgvgo0kq1,E. Haaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349655,24,43,1,4,6,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-12-31T15:06:45.977Z,2022-12-31T15:07:03Z,3961991455,144,5,3961991049,347,0,3961991047,56,Right,,,,,,,,,,,,,,,,374kcix9j7e1cob4uxmfncwyd,D. Calvert-Lewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349661,22,43,1,4,7,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2022-12-31T15:06:47.447Z,2022-12-31T15:06:56Z,3961991079,347,0,3961991077,56,Back,3961991275,144,5,3961991097,233,24,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349717,25,1,1,4,14,ehd2iemqmschhj2ec0vayztzz,1,56.8,2.9,2022-12-31T15:06:54.372Z,2022-12-31T23:59:21Z,3962286751,178,,3961991357,213,3.0,3961991351,140,45.9,3961991979,5,,3961991355,212,11.5,3961991981,152,,3961991353,141,4.7,3961991349,56,Back,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349721,26,1,1,4,16,ehd2iemqmschhj2ec0vayztzz,1,45.6,5.2,2022-12-31T15:06:56.358Z,2022-12-31T23:59:35Z,3961991387,213,2.3,3962286777,178,,3961991381,140,30.8,3961991385,212,22.2,3961991383,141,28.5,3961991379,56,Back,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349741,27,1,1,4,20,ehd2iemqmschhj2ec0vayztzz,1,30.6,29.2,2022-12-31T15:07:00.236Z,2022-12-31T23:59:38Z,3961991499,56,Back,3961991505,212,24.6,3961991503,141,56.1,3961991501,140,14.9,3962286789,178,,3961991507,213,2.3,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349751,28,1,1,4,25,ehd2iemqmschhj2ec0vayztzz,1,15.3,54.3,2022-12-31T15:07:04.681Z,2022-12-31T23:59:41Z,3961991599,212,47.7,3961991597,141,7.0,3962286799,178,,3961991595,140,48.8,3961991593,56,Back,3961991601,213,5.5,3961991603,1,,3961991591,155,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349757,29,1,1,4,27,ehd2iemqmschhj2ec0vayztzz,1,48.8,7,2022-12-31T15:07:07.365Z,2022-12-31T23:59:49Z,3961991645,140,37.3,3961991643,56,Back,3962286823,388,,3961991647,141,13.2,3961991649,212,12.8,3961991651,213,2.8,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349779,30,1,1,4,31,ehd2iemqmschhj2ec0vayztzz,1,37.1,16.8,2022-12-31T15:07:10.664Z,2022-12-31T23:59:55Z,3961991747,56,Back,3961991753,212,12.6,3961991749,140,26.5,3962286841,178,,3961991755,213,2.6,3961991751,141,25.6,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349783,31,2,1,4,34,ehd2iemqmschhj2ec0vayztzz,1,26.9,26.4,2022-12-31T15:07:13.773Z,2022-12-31T23:59:59Z,3961991761,56,Right,3961991765,141,16.7,3961991763,140,54.7,3961991759,7,374kcix9j7e1cob4uxmfncwyd,3962286853,178,,,,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
