id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,assist
2485643929,1381,67,1,9,8,hzqh7z0mdl3v7gwete66syxp,0,64.8,82.7,2022-11-13T16:39:55.682Z,2022-11-14T00:19:27Z,3915990765,233,1231,,,,,,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433157,111,1,1,9,8,6eqit8ye8aomdsrrq0hk3v7gh,0,29.7,17.3,2022-11-13T16:39:55.692Z,2022-11-14T01:53:11Z,3914816485,141,3.7,3914816481,56,Back,3914816487,212,14.4,3915964173,178,,3914816489,213,5.6,3914816483,140,40.2,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433151,99,49,1,9,10,hzqh7z0mdl3v7gwete66syxp,1,54.4,95.5,2022-11-13T16:39:57.696Z,2022-11-13T23:33:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433221,100,61,1,9,11,hzqh7z0mdl3v7gwete66syxp,0,53.3,96.2,2022-11-13T16:39:58.254Z,2022-11-13T23:33:16Z,3915964331,178,,3914816721,56,Left,,,,,,,,,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433259,101,5,1,9,12,hzqh7z0mdl3v7gwete66syxp,0,55.5,101.8,2022-11-13T16:39:58.960Z,2022-11-13T23:33:21Z,3914817075,233,112,3914816925,56,Left,3914816927,347,,,,,,,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433281,112,5,1,9,12,6eqit8ye8aomdsrrq0hk3v7gh,1,44.5,-1.8,2022-11-13T16:39:58.960Z,2022-11-13T23:33:20Z,3914817065,233,101,3914817033,347,,3914817031,56,Back,,,,,,,,,,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433579,113,1,1,9,24,6eqit8ye8aomdsrrq0hk3v7gh,1,43.3,0,2022-11-13T16:40:10.740Z,2022-11-13T23:33:55Z,3914818581,56,Back,3914818579,107,,3914819633,189,,3914818585,141,18.5,3914818587,212,18.1,3914818583,140,31.9,3914818589,213,2.3,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433605,114,1,1,9,27,6eqit8ye8aomdsrrq0hk3v7gh,1,31.6,19.4,2022-11-13T16:40:14.094Z,2022-11-13T23:33:57Z,3914818733,140,32.0,3914818737,141,48.2,3914818741,212,19.6,3914819463,189,,3915964629,178,,3914818743,213,1.5,3914818731,56,Back,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433675,115,1,1,9,30,6eqit8ye8aomdsrrq0hk3v7gh,1,33.7,49.9,2022-11-13T16:40:17.729Z,2022-11-13T23:34:01Z,3914819085,141,55.6,3914819079,155,,3914819089,213,0.1,3914819087,212,48.0,3914820713,4,,3914819081,56,Center,3914819091,1,,3914819083,140,79.3,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,3915964649,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433689,116,61,1,9,33,6eqit8ye8aomdsrrq0hk3v7gh,0,79.3,55.6,2022-11-13T16:40:20.330Z,2022-11-13T23:34:05Z,3914819129,56,Center,3915964669,388,,,,,,,,,,,,,,,,,,,,3ikhefktnj44ys7rqjzr5q09h,A. Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433681,102,52,1,9,34,hzqh7z0mdl3v7gwete66syxp,1,11.2,38.1,2022-11-13T16:40:21.443Z,2022-11-13T23:34:12Z,3915964735,178,,3915362989,377,,,,,,,,,,,,,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485433979,103,1,1,9,41,hzqh7z0mdl3v7gwete66syxp,1,11.8,34.9,2022-11-13T16:40:28.517Z,2022-11-13T23:34:30Z,3914820695,212,18.5,3914821431,189,,3914820689,141,22.8,3914820677,123,,3914820697,213,5.8,3915964837,178,,3914820685,140,27.6,3914820681,56,Back,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434017,104,1,1,9,45,hzqh7z0mdl3v7gwete66syxp,1,28.3,23,2022-11-13T16:40:32.624Z,2022-11-13T23:34:35Z,3914820889,141,37.5,3914820891,212,9.9,3914820887,140,28.6,3915964903,178,,3914820885,56,Back,3914820893,213,1.5,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434111,105,1,1,9,47,hzqh7z0mdl3v7gwete66syxp,1,28.6,37.5,2022-11-13T16:40:34.251Z,2022-11-13T23:34:47Z,3914821399,141,37.5,3914821407,213,3.1,3914821395,140,10.0,3914821391,56,Back,3914821403,212,19.5,3915965065,178,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434275,106,1,1,9,59,hzqh7z0mdl3v7gwete66syxp,1,15.3,42.7,2022-11-13T16:40:45.774Z,2022-11-13T23:34:51Z,3914822305,212,21.4,3914822301,140,21.8,3914822299,56,Back,3915965173,178,,3914822309,213,5.0,3914822303,141,12.9,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434313,107,1,1,10,1,hzqh7z0mdl3v7gwete66syxp,1,22.2,16.7,2022-11-13T16:40:48.442Z,2022-11-13T23:34:53Z,3914822611,212,19.7,3914822609,141,38.1,3914822607,140,9.5,3915965197,178,,3914822605,56,Back,3914822613,213,2.3,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434397,108,1,1,10,2,hzqh7z0mdl3v7gwete66syxp,0,9.2,36.3,2022-11-13T16:40:49.658Z,2022-11-13T23:34:58Z,3914823077,157,,3914823079,56,Back,3914823085,212,38.9,3915965259,178,,3914823081,140,43.3,3914823089,1,,3914823083,141,13.9,3914823087,213,5.9,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434437,117,1,1,10,7,6eqit8ye8aomdsrrq0hk3v7gh,0,55.6,83.4,2022-11-13T16:40:54.101Z,2022-11-13T23:35:05Z,3914823275,212,16.0,3914823271,140,70.6,3914823267,3,,3915965323,388,,3914823279,213,6.1,3914823273,141,79.2,3914823269,56,Left,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434433,109,43,1,10,9,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-11-13T16:40:56.423Z,2022-11-13T16:41:09Z,3914824429,144,49,,,,,,,,,,,,,,,,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434477,110,1,1,10,10,hzqh7z0mdl3v7gwete66syxp,1,28.2,13.5,2022-11-13T16:40:56.917Z,2022-11-13T23:35:15Z,3915965457,178,,3914823515,56,Back,3914823517,140,42.9,3914823523,213,5.9,3914823519,141,5.1,3914823521,212,16.5,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434487,111,1,1,10,11,hzqh7z0mdl3v7gwete66syxp,0,42.6,4.9,2022-11-13T16:40:58.180Z,2022-11-13T23:35:20Z,3914829019,236,,3914829021,233,118,3914823581,141,10.1,3915965487,178,,3914823583,212,5.1,3914823577,56,Back,3914829025,286,,3914823585,213,0.8,dlpk0a4jgiswcm2r75uh1czpx,H. Wilson,3914823579,140,46.1,3914823575,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434473,118,74,1,10,11,6eqit8ye8aomdsrrq0hk3v7gh,1,54.7,94.1,2022-11-13T16:40:58.481Z,2022-11-13T23:35:23Z,3914828805,285,,3914828873,233,111,3915965577,178,,3914823487,56,Left,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434581,112,1,1,10,13,hzqh7z0mdl3v7gwete66syxp,0,42.2,17.6,2022-11-13T16:40:59.996Z,2022-11-13T23:35:31Z,3914824187,213,0.5,3914824183,141,21.9,3914824185,212,6.7,3914824179,56,Back,3914824181,140,47.9,3915965743,178,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436059,130,8,1,10,13,6eqit8ye8aomdsrrq0hk3v7gh,1,52.1,82.1,2022-11-13T16:41:00.350Z,2022-11-13T23:35:55Z,3915371189,385,,3915965849,178,,3915966047,21,,3914832567,56,Left,,,,,,,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434605,113,1,1,10,18,hzqh7z0mdl3v7gwete66syxp,0,73.9,26,2022-11-13T16:41:05.659Z,2022-11-13T23:36:05Z,3914824303,56,Center,3914824309,141,47.8,3914824311,212,17.0,3915966157,178,,3914824313,213,1.1,3914824307,140,81.9,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435007,119,12,1,10,20,6eqit8ye8aomdsrrq0hk3v7gh,1,19.1,52.1,2022-11-13T16:41:07.650Z,2022-11-13T23:36:09Z,3914826707,140,39.3,3914826711,212,33.4,3914826709,141,90.1,3914826713,213,0.9,3914826705,56,Back,3915966205,178,,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434675,114,1,1,10,24,hzqh7z0mdl3v7gwete66syxp,1,58.7,10.9,2022-11-13T16:41:10.963Z,2022-11-13T23:36:15Z,3914824727,212,8.4,3914824729,213,1.0,3914824723,140,62.9,3915966301,388,,3914824725,141,21.4,3914824721,56,Center,3914824719,3,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434699,115,1,1,10,25,hzqh7z0mdl3v7gwete66syxp,1,62.9,21.4,2022-11-13T16:41:12.133Z,2022-11-13T23:36:17Z,3914824875,212,11.1,3915966331,178,,3914824871,141,5.5,3914824867,56,Right,3914824879,213,4.9,3914824869,140,65.2,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434723,116,1,1,10,27,hzqh7z0mdl3v7gwete66syxp,1,67.9,10.5,2022-11-13T16:41:14.359Z,2022-11-13T23:36:21Z,3914825011,141,18.8,3914825009,140,64.3,3915966393,178,,3914825015,213,2.2,3914825007,56,Right,3914825013,212,6.8,,,,,,,dlpk0a4jgiswcm2r75uh1czpx,H. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434809,117,1,1,10,28,hzqh7z0mdl3v7gwete66syxp,1,63.8,17.5,2022-11-13T16:41:15.518Z,2022-11-13T23:36:28Z,3914825597,140,58.2,3914825603,213,4.1,3915966457,178,,3914825599,141,6.3,3914825595,56,Right,3914825601,212,9.6,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434839,118,1,1,10,34,hzqh7z0mdl3v7gwete66syxp,1,62.1,8.7,2022-11-13T16:41:20.764Z,2022-11-13T23:36:31Z,3914825779,212,12.5,3914825773,56,Center,3914825781,213,1.1,3914825777,141,25.4,3915966513,178,,3914825775,140,67.0,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434859,119,1,1,10,35,hzqh7z0mdl3v7gwete66syxp,1,67,25.4,2022-11-13T16:41:22.365Z,2022-11-13T23:36:35Z,3914825889,141,34.3,3914825895,213,1.6,3915966599,178,,3914825885,140,66.8,3914825893,212,6.1,3914825881,56,Center,,,,,,,dlpk0a4jgiswcm2r75uh1czpx,H. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434913,120,1,1,10,36,hzqh7z0mdl3v7gwete66syxp,1,66.1,34.7,2022-11-13T16:41:23.498Z,2022-11-13T23:36:40Z,3915966657,178,,3914826143,56,Center,3914826147,141,47.4,3914826151,212,16.2,3914826155,213,2.6,3914826145,140,53.0,,,,,,,cgvp2cli2gi4cnyl62kt80r11,T. Cairney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485434951,121,1,1,10,38,hzqh7z0mdl3v7gwete66syxp,1,53,47.4,2022-11-13T16:41:25.107Z,2022-11-13T23:36:49Z,3914826431,213,0.9,3914826425,140,68.5,3914826429,212,27.8,3914826423,56,Left,3914826427,141,80.6,3915966711,178,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435001,122,1,1,10,41,hzqh7z0mdl3v7gwete66syxp,0,73.3,82.9,2022-11-13T16:41:28.409Z,2022-11-13T23:36:51Z,3914826681,2,,3914826693,213,5.1,3915966723,178,,3915374343,72,,3915374341,224,,3914826691,212,38.4,3914826683,155,,3914826685,56,Center,bgc1psqiv7vagmphfl920nbah,A. Robinson,3914826687,140,88.2,3914826695,1,,3914826689,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435045,120,61,1,10,43,6eqit8ye8aomdsrrq0hk3v7gh,1,10.2,55.8,2022-11-13T16:41:29.954Z,2022-11-13T23:37:05Z,3915966821,178,,3915966819,15,,3914826905,56,Back,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435055,121,49,1,10,47,6eqit8ye8aomdsrrq0hk3v7gh,1,22.7,88.6,2022-11-13T16:41:34.006Z,2022-11-13T23:37:18Z,,,,,,,,,,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435155,122,3,1,10,50,6eqit8ye8aomdsrrq0hk3v7gh,0,41.7,94.8,2022-11-13T16:41:36.993Z,2022-11-13T23:37:22Z,3914827517,56,Back,3914827519,286,,3915374949,465,,3914827777,233,123,3915966981,178,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435177,123,7,1,10,50,hzqh7z0mdl3v7gwete66syxp,1,58.3,5.2,2022-11-13T16:41:37.243Z,2022-11-13T23:37:25Z,3914827641,56,Right,3915375259,385,,3914827637,167,,3914827645,285,,3914827713,233,122,3915967007,178,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435277,123,5,1,10,52,6eqit8ye8aomdsrrq0hk3v7gh,1,37.1,101.6,2022-11-13T16:41:39.375Z,2022-11-13T23:37:27Z,3914828171,347,,3914828227,233,124,3914828169,56,Back,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435191,124,5,1,10,52,hzqh7z0mdl3v7gwete66syxp,0,62.9,-1.6,2022-11-13T16:41:39.375Z,2022-11-13T23:37:28Z,3914827691,56,Right,3914827693,347,,3914828269,233,123,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435501,124,1,1,11,8,6eqit8ye8aomdsrrq0hk3v7gh,1,37.6,100,2022-11-13T16:41:55.739Z,2022-11-13T23:37:37Z,3914829483,140,41.0,3914829489,212,7.7,3914829475,107,,3914829493,213,5.2,3914829485,141,91.4,3914829479,56,Back,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435521,125,1,1,11,10,6eqit8ye8aomdsrrq0hk3v7gh,1,41,91.4,2022-11-13T16:41:57.711Z,2022-11-13T23:37:40Z,3914829585,140,38.2,3915967189,178,,3914829591,213,2.1,3914829583,56,Back,3914829589,212,5.4,3914829587,141,98.1,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435689,126,1,1,11,11,6eqit8ye8aomdsrrq0hk3v7gh,1,38.2,98.1,2022-11-13T16:41:58.399Z,2022-11-13T23:37:43Z,3915967209,178,,3914830515,141,17.3,3914830521,1,,3914830519,213,4.8,3914830517,212,55.1,3914830507,155,,3914830511,56,Back,3914830509,196,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,3914830513,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435755,127,1,1,11,21,6eqit8ye8aomdsrrq0hk3v7gh,1,46.2,27.7,2022-11-13T16:42:08.722Z,2022-11-13T23:37:50Z,3914830855,140,32.0,3915967281,178,,3914830861,213,2.6,3914830857,141,41.0,3914830859,212,17.4,3914830853,56,Back,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435821,128,1,1,11,24,6eqit8ye8aomdsrrq0hk3v7gh,1,32,41,2022-11-13T16:42:10.817Z,2022-11-13T23:37:54Z,3915967331,178,,3914831135,212,13.6,3914831131,140,31.6,3914831133,141,61.0,3914831129,56,Back,3914831137,213,1.6,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435891,129,2,1,11,27,6eqit8ye8aomdsrrq0hk3v7gh,1,34.7,62.1,2022-11-13T16:42:14.714Z,2022-11-13T23:37:59Z,3914831623,140,80.6,3914831617,7,3vtjjrqof5z2tjj84ehadqc45,3914831621,56,Center,3914831619,1,,3915967383,178,,3914831627,141,41.0,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435925,125,55,1,11,27,hzqh7z0mdl3v7gwete66syxp,1,31.5,53.4,2022-11-13T16:42:14.715Z,2022-11-13T23:38:00Z,,,,,,,,,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436221,126,1,1,11,49,hzqh7z0mdl3v7gwete66syxp,1,21.5,58.3,2022-11-13T16:42:36.385Z,2022-11-13T23:38:17Z,3914833513,140,13.8,3914833519,213,4.2,3914833517,212,15.6,3915967471,178,,3914833507,5,,3914833509,241,,3914833511,56,Back,3914833515,141,38.7,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436235,127,1,1,11,52,hzqh7z0mdl3v7gwete66syxp,1,13.8,38.7,2022-11-13T16:42:39.541Z,2022-11-13T23:38:20Z,3914833605,212,12.9,3915967677,178,,3914833589,56,Back,3914833607,213,5.3,3914833593,140,20.7,3914833599,141,23.0,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436283,128,1,1,11,54,hzqh7z0mdl3v7gwete66syxp,1,20.7,23,2022-11-13T16:42:41.083Z,2022-11-13T23:38:23Z,3914833861,56,Back,3915967723,178,,3914833865,141,46.6,3914833863,140,7.8,3914833869,213,2.3,3914833867,212,21.0,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436341,129,1,1,11,57,hzqh7z0mdl3v7gwete66syxp,1,8.9,49.6,2022-11-13T16:42:44.546Z,2022-11-13T23:38:27Z,3914834111,56,Back,3914834115,141,76.0,3915967763,178,,3914834113,140,9.9,3914834119,213,1.5,3914834117,212,18.0,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436437,130,1,1,11,59,hzqh7z0mdl3v7gwete66syxp,1,9.6,76.2,2022-11-13T16:42:46.369Z,2022-11-13T23:38:31Z,3915967789,178,,3914834731,212,16.1,3914834727,140,23.6,3914834723,56,Back,3914834729,141,66.5,3914834733,213,5.9,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485644939,1313,83,1,12,2,6eqit8ye8aomdsrrq0hk3v7gh,1,76.4,30.2,2022-11-13T16:42:48.782Z,2022-11-14T00:26:27Z,3915995527,399,76357,,,,,,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436485,131,1,1,12,5,hzqh7z0mdl3v7gwete66syxp,1,30.8,76.2,2022-11-13T16:42:52.429Z,2022-11-13T23:38:39Z,3914834969,140,40.7,3914834973,212,16.5,3914834967,56,Back,3915967837,178,,3914834975,213,0.9,3914834971,141,95.1,,,,,,,cgvp2cli2gi4cnyl62kt80r11,T. Cairney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436547,132,1,1,12,8,hzqh7z0mdl3v7gwete66syxp,0,42.6,94.3,2022-11-13T16:42:54.905Z,2022-11-13T23:38:48Z,3915967971,178,,3914835313,141,72.2,3914835319,1,,3914835317,213,6.0,3914835307,155,,3914835309,56,Center,3914835311,140,90.5,3914835315,212,52.5,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436579,131,59,1,12,11,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2022-11-13T16:42:57.786Z,2022-11-13T23:38:59Z,3914835483,56,Back,,,,,,,,,,,,,,,,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436585,132,52,1,12,11,6eqit8ye8aomdsrrq0hk3v7gh,1,12,25.1,2022-11-13T16:42:57.962Z,2022-11-13T23:39:02Z,3915378749,377,,3915968177,178,,,,,,,,,,,,,,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436703,133,1,1,12,15,6eqit8ye8aomdsrrq0hk3v7gh,1,12.7,28.5,2022-11-13T16:43:01.989Z,2022-11-13T23:39:15Z,3914836145,123,,3915968215,178,,3914836155,213,5.8,3914837609,287,,3914836151,141,3.5,3914836147,56,Back,3914836153,212,33.9,3914836157,1,,e00004wkpfc8jawioejmpu1n9,David de Gea,3914836149,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436737,134,1,1,12,19,6eqit8ye8aomdsrrq0hk3v7gh,1,56.1,6,2022-11-13T16:43:06.280Z,2022-11-13T23:39:26Z,3914836331,56,Right,3914836347,213,6.1,3914836335,140,62.9,3915968303,178,,3914836339,141,3.7,3914836345,212,7.3,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436765,135,1,1,12,20,6eqit8ye8aomdsrrq0hk3v7gh,1,62.9,3.7,2022-11-13T16:43:07.240Z,2022-11-13T23:39:35Z,3914836503,56,Right,3914836511,213,2.7,3914836509,212,7.5,3914836507,141,8.5,3915968347,178,,3914836505,140,56.5,,,,,,,5wengf05apke7rv3kms186j56,A. Elanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436825,136,1,1,12,22,6eqit8ye8aomdsrrq0hk3v7gh,1,56.6,8.9,2022-11-13T16:43:09.357Z,2022-11-13T23:39:40Z,3914836849,212,5.4,3914836843,56,Right,3914836851,213,2.1,3914836847,141,15.6,3914836845,140,53.9,3915968375,178,,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436917,137,1,1,12,24,6eqit8ye8aomdsrrq0hk3v7gh,1,58.8,18.3,2022-11-13T16:43:11.296Z,2022-11-13T23:39:45Z,3914837343,140,95.0,3915968453,178,,3914837341,56,Left,3914837351,1,,3914837347,212,59.2,3914837349,213,0.9,3914837337,155,,3914837345,141,85.1,6nb8hub5usi3iasywa2fjf1lh,Casemiro,3914837339,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485436921,138,3,1,12,31,6eqit8ye8aomdsrrq0hk3v7gh,0,97.7,76.2,2022-11-13T16:43:17.845Z,2022-11-13T23:40:30Z,3915968603,178,,3914837375,56,Center,3915379989,465,,3914837505,233,133,3914837377,286,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
