id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/8/value,keyPass,qualifier/9/value,qualifier/12/value
2460925279,266,43,1,28,31,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2022-09-17T11:59:30.903Z,2022-09-17T11:59:36Z,3785163971,144,49,,,,,,,,,,,,,,,,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925317,238,1,1,28,32,b9si1jn1lfxfund69e9ogcu2n,0,52.7,39.2,2022-09-17T11:59:32.163Z,2022-09-17T18:31:49Z,3785163937,212,13.5,3785163933,140,62.2,3787631121,178,,3785163931,56,Center,3785163935,141,52.5,3785163939,213,0.7,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925341,269,8,1,28,32,a3nyxabgsqlnqfkeg41m6tnpp,1,35.3,57.9,2022-09-17T11:59:32.641Z,2022-09-17T18:31:54Z,3787631647,178,,3786259109,383,,3785164041,56,Back,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925337,239,1,1,28,34,b9si1jn1lfxfund69e9ogcu2n,1,61.5,61.1,2022-09-17T11:59:34.179Z,2022-09-17T18:31:58Z,3785164029,212,22.2,3785164025,140,77.0,3787632145,178,,3785164031,213,0.8,3785164027,141,83.4,3785164023,56,Left,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925357,240,3,1,28,36,b9si1jn1lfxfund69e9ogcu2n,1,75.5,82.5,2022-09-17T11:59:36.575Z,2022-09-17T18:32:03Z,3786260461,464,,3785164151,233,270,3785164131,56,Left,3787632457,178,,3785164133,286,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925349,270,45,1,28,36,a3nyxabgsqlnqfkeg41m6tnpp,0,24.5,17.5,2022-09-17T11:59:36.575Z,2022-09-17T18:32:03Z,3785164195,233,240,3785164101,285,,3785164099,56,Back,,,,,,,,,,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925383,241,1,1,28,39,b9si1jn1lfxfund69e9ogcu2n,0,68.8,74.6,2022-09-17T11:59:39.543Z,2022-09-17T18:32:06Z,3785164239,140,68.1,3785164241,141,45.2,3785164245,213,4.7,3785164243,212,20.0,3787632847,178,,3785164237,56,Center,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461414111,1265,67,1,28,40,a3nyxabgsqlnqfkeg41m6tnpp,1,33.4,61.4,2022-09-17T11:59:40.547Z,2022-09-17T21:43:57Z,3787763903,233,959,,,,,,,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461414105,959,67,1,28,40,b9si1jn1lfxfund69e9ogcu2n,0,66.6,38.6,2022-09-17T11:59:40.548Z,2022-09-17T19:01:57Z,3787763921,233,1265,,,,,,,,,,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925379,271,8,1,28,40,a3nyxabgsqlnqfkeg41m6tnpp,1,30.8,61.5,2022-09-17T11:59:40.558Z,2022-09-17T21:43:58Z,3787633187,178,,3785164231,56,Back,3786262487,384,,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925401,242,61,1,28,42,b9si1jn1lfxfund69e9ogcu2n,0,69.3,54.3,2022-09-17T11:59:42.100Z,2022-09-17T18:32:22Z,3785164345,56,Center,3787634319,178,,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925393,272,49,1,28,43,a3nyxabgsqlnqfkeg41m6tnpp,1,29.4,42.7,2022-09-17T11:59:42.980Z,2022-09-17T18:32:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925409,273,1,1,28,43,a3nyxabgsqlnqfkeg41m6tnpp,1,29.4,42.7,2022-09-17T11:59:43.095Z,2022-09-17T18:32:30Z,3785164393,56,Back,3785164397,141,46.3,3785164401,213,0.3,3787635167,178,,3785164399,212,9.2,3785164395,140,37.8,3785164391,155,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925429,274,1,1,28,45,a3nyxabgsqlnqfkeg41m6tnpp,1,38.1,50.4,2022-09-17T11:59:45.507Z,2022-09-17T18:32:38Z,3785164513,140,35.1,3785164517,212,8.2,3785164509,56,Back,3787635931,178,,3785164515,141,61.5,3785164519,213,2.0,,,,,,,atzboo800gv7gic2rgvgo0kq1,E. Haaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925469,275,1,1,28,47,a3nyxabgsqlnqfkeg41m6tnpp,1,36.3,74.4,2022-09-17T11:59:47.547Z,2022-09-17T18:32:41Z,3787636179,178,,3785164681,212,12.0,3785164669,56,Back,3785164685,213,1.6,3785164677,141,92.0,3785164673,140,35.9,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925501,276,1,1,28,53,a3nyxabgsqlnqfkeg41m6tnpp,1,59,92.7,2022-09-17T11:59:52.914Z,2022-09-17T18:32:44Z,3785164847,56,Left,3785164853,212,5.8,3785164855,213,5.0,3785164851,141,84.7,3787636479,178,,3785164849,140,60.8,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925513,277,1,1,28,56,a3nyxabgsqlnqfkeg41m6tnpp,0,73.8,83.2,2022-09-17T11:59:56.141Z,2022-09-17T18:32:47Z,3785164907,141,86.3,3785164903,56,Left,3787636695,178,,3785164913,213,0.3,3785164909,212,6.6,3785164905,140,79.8,,,,,,,atzboo800gv7gic2rgvgo0kq1,E. Haaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925517,243,49,1,28,57,b9si1jn1lfxfund69e9ogcu2n,1,23.3,15.5,2022-09-17T11:59:57.570Z,2022-09-17T18:32:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925525,244,1,1,28,57,b9si1jn1lfxfund69e9ogcu2n,1,23.3,15.5,2022-09-17T11:59:57.624Z,2022-09-17T18:32:54Z,3785164933,56,Back,3785164937,141,25.7,3785164939,212,7.3,3787637445,178,,3785164935,140,21.1,3785164941,213,1.9,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925545,245,1,1,28,59,b9si1jn1lfxfund69e9ogcu2n,1,21.2,25.7,2022-09-17T11:59:59.049Z,2022-09-17T18:32:58Z,3785165029,140,23.7,3785165033,212,5.3,3785165031,141,19.0,3785165039,213,5.2,3787637749,178,,3785165027,56,Back,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925565,246,1,1,29,2,b9si1jn1lfxfund69e9ogcu2n,1,35.9,18.1,2022-09-17T12:00:02.123Z,2022-09-17T18:33:02Z,3785165097,56,Back,3785165103,212,19.0,3787638253,178,,3785165105,213,2.0,3785165101,141,43.7,3785165099,140,28.7,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925589,247,1,1,29,6,b9si1jn1lfxfund69e9ogcu2n,1,29.7,48.4,2022-09-17T12:00:06.565Z,2022-09-17T18:33:06Z,3785165191,212,15.0,3785165187,140,28.7,3785165189,141,70.4,3787638643,178,,3785165185,56,Back,3785165193,213,1.6,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925601,248,1,1,29,9,b9si1jn1lfxfund69e9ogcu2n,1,30.8,68.4,2022-09-17T12:00:09.378Z,2022-09-17T18:33:09Z,3785165261,140,45.6,3785165265,212,15.6,3787638925,178,,3785165267,213,0.1,3785165263,141,70.4,3785165259,56,Back,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925661,249,1,1,29,10,b9si1jn1lfxfund69e9ogcu2n,1,45.6,70.4,2022-09-17T12:00:10.144Z,2022-09-17T18:33:14Z,3787639361,178,,3785165557,213,1.1,3785165547,140,54.0,3785165549,141,94.2,3785165551,212,18.4,3785165545,56,Left,,,,,,,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925673,250,50,1,29,15,b9si1jn1lfxfund69e9ogcu2n,1,63.6,92.3,2022-09-17T12:00:15.624Z,2022-09-17T18:33:21Z,3785165603,56,Left,3785165719,286,,3785171775,233,278,,,,,,,,,,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925677,278,7,1,29,16,a3nyxabgsqlnqfkeg41m6tnpp,1,36.4,7.7,2022-09-17T12:00:16.011Z,2022-09-17T18:33:27Z,3786268169,385,,3785165621,56,Back,3786268569,167,,3785171747,233,250,3785165623,285,,3787640501,178,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925689,251,5,1,29,19,b9si1jn1lfxfund69e9ogcu2n,1,59,101.2,2022-09-17T12:00:19.042Z,2022-09-17T18:33:39Z,3785165661,347,,3785165673,233,279,3785165657,56,Left,,,,,,,,,,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925681,279,5,1,29,19,a3nyxabgsqlnqfkeg41m6tnpp,0,41,-1.2,2022-09-17T12:00:19.042Z,2022-09-17T18:33:40Z,3785165689,233,251,3785165633,56,Back,3785165635,347,,,,,,,,,,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925751,252,1,1,29,25,b9si1jn1lfxfund69e9ogcu2n,1,50.3,100,2022-09-17T12:00:25.299Z,2022-09-17T18:33:51Z,3785165941,140,44.2,3785165945,212,15.4,3785165939,56,Back,3785165937,107,,3785165943,141,81.0,3785165947,213,4.3,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925787,253,1,1,29,28,b9si1jn1lfxfund69e9ogcu2n,1,44.1,80.1,2022-09-17T12:00:28.380Z,2022-09-17T18:33:54Z,3785166133,140,58.8,3785166137,212,18.4,3787642991,178,,3785166139,213,5.7,3785166131,56,Center,3785166135,141,65.3,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925793,254,50,1,29,29,b9si1jn1lfxfund69e9ogcu2n,1,60.6,66,2022-09-17T12:00:29.759Z,2022-09-17T18:34:00Z,3785166173,286,,3785166227,233,280,3785166171,56,Center,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925799,280,7,1,29,30,a3nyxabgsqlnqfkeg41m6tnpp,1,39.4,34,2022-09-17T12:00:30.195Z,2022-09-17T18:34:03Z,3785166191,56,Back,3785166217,233,254,3786269777,384,,3785166193,285,,3787643921,178,,,,,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925801,281,49,1,29,30,a3nyxabgsqlnqfkeg41m6tnpp,1,35.7,34.6,2022-09-17T12:00:30.474Z,2022-09-17T18:34:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925823,282,1,1,29,34,a3nyxabgsqlnqfkeg41m6tnpp,1,35.9,36.7,2022-09-17T12:00:34.781Z,2022-09-17T18:34:11Z,3787644777,178,,3785166295,140,29.9,3785166299,212,9.1,3785166293,56,Back,3785166297,141,27.1,3785166301,213,3.9,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925833,283,1,1,29,36,a3nyxabgsqlnqfkeg41m6tnpp,1,29.9,27.1,2022-09-17T12:00:36.100Z,2022-09-17T18:34:21Z,3785166351,213,5.3,3785166345,140,34.5,3785166349,212,8.3,3785166343,56,Back,3785166347,141,17.1,3787645689,178,,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925859,284,1,1,29,37,a3nyxabgsqlnqfkeg41m6tnpp,1,34.5,17.1,2022-09-17T12:00:36.917Z,2022-09-17T18:34:23Z,3785166441,140,34.3,3785166445,212,8.8,3787645903,178,,3785166447,213,1.6,3785166443,141,30.0,3785166439,56,Back,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925877,285,1,1,29,37,a3nyxabgsqlnqfkeg41m6tnpp,1,34.3,30,2022-09-17T12:00:37.585Z,2022-09-17T18:34:26Z,3785166525,56,Back,3787646133,178,,3785166529,141,25.0,3785166533,213,5.7,3785166531,212,6.4,3785166527,140,39.5,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925879,286,4,1,29,39,a3nyxabgsqlnqfkeg41m6tnpp,1,37.4,27.2,2022-09-17T12:00:39.420Z,2022-09-17T18:34:29Z,3785166537,13,,3785166647,233,255,3785166543,265,,3785166541,152,,3785166545,286,,3785166539,56,Back,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460925905,255,4,1,29,39,b9si1jn1lfxfund69e9ogcu2n,0,62.6,72.8,2022-09-17T12:00:39.421Z,2022-09-17T18:34:29Z,3785166629,285,,3785166621,13,,3785166625,152,,3785166657,233,286,3787646411,178,,3785166623,56,Center,3785166627,265,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926005,287,1,1,29,47,a3nyxabgsqlnqfkeg41m6tnpp,1,31.6,34.5,2022-09-17T12:00:47.394Z,2022-09-17T18:34:36Z,3785167043,141,30.3,3785167047,213,6.0,3785167037,152,,3787647157,178,,3786274249,189,,3785167039,56,Back,3785167035,5,,3785167041,140,41.0,dqfk7czrayirrvonirtk2mk15,Rodri,,3785167045,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,,,
2461150563,982,1,1,29,50,a3nyxabgsqlnqfkeg41m6tnpp,1,43.4,27.4,2022-09-17T12:00:50.153Z,2022-09-17T18:34:38Z,3786336765,56,Back,3786336843,189,,3786336779,213,3.1,3786336775,212,11.1,3786336771,141,28.5,3787647321,178,,3786336767,140,32.9,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926051,288,1,1,29,51,a3nyxabgsqlnqfkeg41m6tnpp,1,31.5,33.1,2022-09-17T12:00:51.012Z,2022-09-17T18:34:41Z,3785167283,141,44.6,3785167291,213,0.8,3785167279,56,Back,3787647687,178,,3785167289,212,10.7,3785167281,140,38.4,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926103,289,1,1,29,58,a3nyxabgsqlnqfkeg41m6tnpp,1,52.7,74.5,2022-09-17T12:00:58.014Z,2022-09-17T18:34:46Z,3785167513,213,1.6,3785167509,141,95.4,3785167505,56,Left,3785167511,212,14.2,3787648201,178,,3785167507,140,51.9,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926111,290,1,1,30,0,a3nyxabgsqlnqfkeg41m6tnpp,1,51.9,95.3,2022-09-17T12:01:00.100Z,2022-09-17T18:20:58Z,3785167557,212,8.7,3785167553,140,60.0,3787577187,178,,3785167559,213,0.2,3785167555,141,98.0,3785167551,56,Left,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926125,291,1,1,30,1,a3nyxabgsqlnqfkeg41m6tnpp,1,59.9,97.2,2022-09-17T12:01:01.265Z,2022-09-17T18:21:04Z,3785167609,56,Left,3785167617,213,3.4,3785167613,141,93.2,3785167623,156,,3787577777,178,,3785167611,140,51.5,3785167615,212,9.2,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926157,292,1,1,30,3,a3nyxabgsqlnqfkeg41m6tnpp,1,46.5,91.8,2022-09-17T12:01:03.613Z,2022-09-17T18:21:07Z,3785167763,213,4.0,3785167751,140,35.4,3785167755,141,70.0,3785167759,212,18.9,3787577985,178,,3785167747,56,Back,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926245,293,1,1,30,5,a3nyxabgsqlnqfkeg41m6tnpp,1,34.5,68.7,2022-09-17T12:01:05.850Z,2022-09-17T18:21:11Z,3785168125,140,34.0,3785168129,212,25.4,3787578285,178,,3785168127,141,31.3,3785168123,56,Back,3785168131,213,4.7,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926279,294,1,1,30,12,a3nyxabgsqlnqfkeg41m6tnpp,1,45.8,26.5,2022-09-17T12:01:12.630Z,2022-09-17T18:21:15Z,3785168211,212,9.3,3785168207,140,53.4,3787578683,178,,3785168209,141,33.6,3785168213,213,0.5,3785168205,56,Center,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926305,295,1,1,30,13,a3nyxabgsqlnqfkeg41m6tnpp,1,53.1,33.6,2022-09-17T12:01:13.473Z,2022-09-17T18:21:20Z,3787579193,178,,3785168343,141,35.5,3785168347,213,3.1,3785168341,140,37.8,3785168345,212,16.1,3785168339,56,Back,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926389,296,1,1,30,16,a3nyxabgsqlnqfkeg41m6tnpp,1,37.6,35.5,2022-09-17T12:01:15.913Z,2022-09-17T18:21:26Z,3785168743,213,6.1,3787579821,178,,3785168737,140,47.2,3785168739,141,32.1,3785168735,56,Back,3785168741,212,10.3,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461412255,896,83,1,30,19,b9si1jn1lfxfund69e9ogcu2n,1,49.1,66.4,2022-09-17T12:01:19.784Z,2022-09-17T18:58:36Z,3787753321,399,97299,,,,,,,,,,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926395,297,1,1,30,19,a3nyxabgsqlnqfkeg41m6tnpp,0,51.4,33,2022-09-17T12:01:19.791Z,2022-09-17T18:21:33Z,3785173375,141,24.2,3785173379,213,3.6,3785168757,56,Back,3787580527,178,,3785173373,140,39.7,3785173377,212,13.7,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926429,256,49,1,30,21,b9si1jn1lfxfund69e9ogcu2n,1,65.2,82.4,2022-09-17T12:01:21.497Z,2022-09-17T18:21:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926481,257,1,1,30,25,b9si1jn1lfxfund69e9ogcu2n,1,64.4,77.6,2022-09-17T12:01:25.435Z,2022-09-17T18:21:46Z,3785169095,141,57.3,3785169091,56,Center,3787581859,178,,3785169099,213,4.8,3785169097,212,13.8,3785169093,140,65.0,,,,,,,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926517,258,1,1,30,27,b9si1jn1lfxfund69e9ogcu2n,1,65.1,57.3,2022-09-17T12:01:27.501Z,2022-09-17T18:21:49Z,3785169231,212,22.6,3785169227,140,72.4,3785169229,141,26.0,3787582081,178,,3785169225,56,Center,3785169233,213,5.1,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926531,259,3,1,30,29,b9si1jn1lfxfund69e9ogcu2n,1,74.2,31.4,2022-09-17T12:01:29.539Z,2022-09-17T18:22:17Z,3786360557,464,,3787584789,178,,3785169281,233,298,3785169275,286,,3785169273,56,Center,,,,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926511,298,45,1,30,29,a3nyxabgsqlnqfkeg41m6tnpp,0,25.8,68.6,2022-09-17T12:01:29.539Z,2022-09-17T18:22:17Z,3785169209,285,,3785169207,56,Back,3785169291,233,259,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461494931,1959,83,1,30,29,a3nyxabgsqlnqfkeg41m6tnpp,1,26.5,65.1,2022-09-17T12:01:29.569Z,2022-09-17T21:33:42Z,3788224009,399,114128,,,,,,,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926549,260,3,1,30,31,b9si1jn1lfxfund69e9ogcu2n,1,75.4,39.6,2022-09-17T12:01:30.931Z,2022-09-17T18:22:21Z,3785169329,286,,3785169353,233,299,3787585337,178,,3786360807,464,,3785169327,56,Center,,,,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926541,299,45,1,30,31,a3nyxabgsqlnqfkeg41m6tnpp,0,24.6,60.4,2022-09-17T12:01:30.931Z,2022-09-17T18:22:21Z,3785169311,56,Back,3785169313,285,,3785169383,233,260,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926589,261,1,1,30,32,b9si1jn1lfxfund69e9ogcu2n,0,74.6,45.2,2022-09-17T12:01:31.979Z,2022-09-17T18:22:30Z,3787586185,389,,3785169503,56,Center,3785169507,141,63.6,3785169511,213,1.0,3785169505,140,83.0,3785169509,212,15.3,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926581,300,8,1,30,33,a3nyxabgsqlnqfkeg41m6tnpp,1,16.2,36.7,2022-09-17T12:01:33.229Z,2022-09-17T18:22:34Z,3785169453,56,Back,3787586495,178,,3786361347,384,,,,,,,,,,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926607,301,49,1,30,34,a3nyxabgsqlnqfkeg41m6tnpp,1,25.6,22.1,2022-09-17T12:01:33.974Z,2022-09-17T18:22:40Z,,,,,,,,,,,,,,,,,,,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926675,302,1,1,30,36,a3nyxabgsqlnqfkeg41m6tnpp,1,29.9,24.1,2022-09-17T12:01:36.801Z,2022-09-17T18:22:45Z,3785169855,140,37.2,3785169859,212,9.0,3785169861,213,5.7,3785169857,141,17.3,3787587489,178,,3785169853,56,Back,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460926703,303,1,1,30,39,a3nyxabgsqlnqfkeg41m6tnpp,1,37.1,25,2022-09-17T12:01:39.517Z,2022-09-17T18:22:48Z,3785170029,212,15.6,3785170031,213,1.6,3785170025,140,37.0,3787587715,178,,3785170023,56,Back,3785170027,141,47.9,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
