id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,assist,qualifier/18/value
2495071349,93,1,1,10,31,1qtaiy11gswx327s0vkibf70n,0,80.8,75.8,2023-01-04T19:40:52.524Z,2023-01-05T03:41:23Z,3965814705,233,87,3965814699,212,1.6,3965814697,141,73.6,3966090487,178,,3965814577,56,Center,3965814695,140,80.3,3965814703,236,,3965814701,213,4.4,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,3965814709,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071351,87,74,1,10,31,d5ydtvt96bv7fq04yqm2w2632,1,21,24.6,2023-01-04T19:40:52.625Z,2023-01-05T03:41:28Z,3965814583,285,,3965814719,233,93,3965814581,56,Back,3966090515,178,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071357,88,4,1,10,31,d5ydtvt96bv7fq04yqm2w2632,1,22.8,26.6,2023-01-04T19:40:52.953Z,2023-01-05T03:41:33Z,3965814619,152,,3965814621,285,,3965814623,233,94,3965814613,13,,3965814617,56,Back,3965814615,295,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071355,94,4,1,10,31,1qtaiy11gswx327s0vkibf70n,0,77.2,73.4,2023-01-04T19:40:52.954Z,2023-01-05T03:41:32Z,3966090533,178,,3965814603,13,,3965814611,286,,3965814605,56,Center,3965814633,233,88,3965814607,152,,3965817543,295,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071437,89,1,1,11,0,d5ydtvt96bv7fq04yqm2w2632,0,22.4,25.4,2023-01-04T19:41:21.855Z,2023-01-05T03:41:46Z,3965815081,213,0.2,3965815079,212,74.0,3965815069,157,,3965815083,1,,3965815067,5,,3965815077,141,47.6,3965815071,152,,3965815075,140,91.4,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,3966090617,178,,3965815073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071439,95,52,1,11,5,1qtaiy11gswx327s0vkibf70n,1,7.5,53.9,2023-01-04T19:41:26.946Z,2023-01-05T03:41:56Z,3966090683,388,,3966015115,378,,,,,,,,,,,,,,,,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071443,96,1,1,11,8,1qtaiy11gswx327s0vkibf70n,1,8.7,50.9,2023-01-04T19:41:29.049Z,2023-01-05T03:41:59Z,3965815099,56,Back,3966090693,178,,3965815103,141,37.7,3965815105,212,10.5,3965815101,140,13.8,3965815107,213,5.3,3965815097,123,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071449,97,1,1,11,10,1qtaiy11gswx327s0vkibf70n,1,13.3,35.4,2023-01-04T19:41:31.377Z,2023-01-05T03:42:01Z,3966090715,178,,3965815141,141,5.9,3965815145,213,5.6,3965815143,212,30.4,3965815139,140,35.0,3965815137,56,Back,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071451,98,61,1,11,12,1qtaiy11gswx327s0vkibf70n,0,35,5.9,2023-01-04T19:41:33.049Z,2023-01-05T03:42:10Z,3965815149,56,Back,3966090789,178,,,,,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071453,90,5,1,11,13,d5ydtvt96bv7fq04yqm2w2632,1,62.1,101.8,2023-01-04T19:41:34.052Z,2023-01-05T03:42:14Z,3965815153,56,Left,3965815155,347,,3965815161,233,99,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071455,99,5,1,11,13,1qtaiy11gswx327s0vkibf70n,0,37.9,-1.8,2023-01-04T19:41:34.052Z,2023-01-05T03:42:14Z,3965815159,347,,3965815165,233,90,3965815157,56,Back,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071477,91,1,1,11,19,d5ydtvt96bv7fq04yqm2w2632,1,63.2,100,2023-01-04T19:41:40.741Z,2023-01-05T03:42:17Z,3965815275,56,Left,3965815277,140,78.6,3965815281,212,16.9,3965815283,213,6.0,3965815273,107,,3965815279,141,94.9,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495124825,1049,67,1,11,21,d5ydtvt96bv7fq04yqm2w2632,1,80.1,95,2023-01-04T19:41:42.337Z,2023-01-05T06:34:33Z,3966107683,233,799,,,,,,,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495124821,799,67,1,11,21,1qtaiy11gswx327s0vkibf70n,0,19.9,5,2023-01-04T19:41:42.338Z,2023-01-05T04:17:48Z,3966107699,233,1049,,,,,,,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071481,92,61,1,11,21,d5ydtvt96bv7fq04yqm2w2632,0,78.5,94.9,2023-01-04T19:41:42.363Z,2023-01-05T06:34:33Z,3966090869,178,,3965815289,56,Left,,,,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071491,100,49,1,11,22,1qtaiy11gswx327s0vkibf70n,1,19.6,11.1,2023-01-04T19:41:43.402Z,2023-01-05T04:18:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495124859,1050,43,1,11,22,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2023-01-04T19:41:43.406Z,2023-01-05T04:18:18Z,3966107885,233,803,3966107997,144,67,,,,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495124857,803,43,1,11,22,1qtaiy11gswx327s0vkibf70n,1,0,0,2023-01-04T19:41:43.407Z,2023-01-05T04:18:18Z,3966107893,233,1050,3966107991,144,67,,,,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495124885,808,67,1,11,22,1qtaiy11gswx327s0vkibf70n,1,22,8.2,2023-01-04T19:41:43.476Z,2023-01-05T06:34:33Z,3966108085,233,1051,,,,,,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495124883,1051,67,1,11,22,d5ydtvt96bv7fq04yqm2w2632,0,78,91.8,2023-01-04T19:41:43.477Z,2023-01-05T04:18:51Z,3966108089,233,808,,,,,,,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071505,101,4,1,11,24,1qtaiy11gswx327s0vkibf70n,1,20.8,10.1,2023-01-04T19:41:45.224Z,2023-01-05T03:42:43Z,3965815397,56,Back,3965815391,295,,3965815401,152,,3965815403,285,,3965815429,233,93,3965815387,13,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071511,93,4,1,11,24,d5ydtvt96bv7fq04yqm2w2632,0,79.2,89.9,2023-01-04T19:41:45.225Z,2023-01-05T03:42:43Z,3965815421,56,Left,3965815419,295,,3965815425,286,,3965815423,152,,3965815433,233,101,3966091041,178,,3965815417,13,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071569,102,1,1,11,36,1qtaiy11gswx327s0vkibf70n,1,24.6,16.7,2023-01-04T19:41:57.717Z,2023-01-05T03:43:17Z,3965815737,56,Back,3965815735,152,,3966015279,189,,3965815743,212,34.9,3965815741,141,68.0,3965815731,5,,3966091523,178,,3965815739,140,24.2,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,3965815747,1,,3965815745,213,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495107481,735,1,1,11,41,1qtaiy11gswx327s0vkibf70n,1,20.4,82.8,2023-01-04T19:42:02.898Z,2023-01-05T03:43:20Z,3966091567,178,,3966015413,56,Back,3966015415,140,31.5,3966015417,141,78.9,3966015421,213,6.1,3966015419,212,12.0,3966015443,189,,,,,cfpqqzqrpzv6dq89yw7nfd1p1,W. Boly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495124973,1053,43,1,11,43,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2023-01-04T19:42:04.675Z,2023-01-05T05:52:17Z,3966109227,399,179519,3966156183,144,83,,,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071573,103,1,1,11,43,1qtaiy11gswx327s0vkibf70n,1,33.5,73,2023-01-04T19:42:04.696Z,2023-01-05T03:43:30Z,3966091671,178,,3965815769,141,67.9,3965815767,140,29.4,3965815765,56,Back,3965815775,213,3.8,3965815771,212,5.5,,,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071579,104,1,1,11,44,1qtaiy11gswx327s0vkibf70n,1,29.4,67.9,2023-01-04T19:42:05.671Z,2023-01-05T03:43:33Z,3965815793,56,Back,3965815795,140,39.4,3965815797,141,76.3,3965815799,212,12.0,3965815801,213,0.5,3966091693,178,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071603,105,1,1,11,46,1qtaiy11gswx327s0vkibf70n,1,39.4,76.3,2023-01-04T19:42:07.679Z,2023-01-05T03:43:35Z,3966091705,178,,3965815917,56,Left,3965815925,213,0.2,3965815919,140,86.8,3965815927,1,,3965815921,141,91.2,3965815923,212,50.8,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071613,106,1,1,11,51,1qtaiy11gswx327s0vkibf70n,1,86.8,84.1,2023-01-04T19:42:12.920Z,2023-01-05T03:43:47Z,3965816365,154,,3965815953,56,Center,3965815955,140,80.5,3965815961,213,4.4,3965815957,141,52.0,3965816363,210,13,3965815959,212,22.8,3966091729,178,,55eiicx10oqok1601fqyovt1x,T. Awoniyi,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071615,107,13,1,11,53,1qtaiy11gswx327s0vkibf70n,1,80.4,51.5,2023-01-04T19:42:14.800Z,2023-01-05T03:43:47Z,3965816367,75,,3966091767,178,,3965816371,154,,3965817233,328,,3965817231,215,,3965816373,55,106,3965815969,18,,3965816385,147,43.5,ece7xph4emgawvh7mr56319ex,R. Yates,3965816265,72,,3965816387,230,99.1,3965816379,103,1,3965816377,102,3965816269,153,,3965816389,231,3965815967,22,,3965816381,391,8.3,31.6,52.0,3965816383,146,90.2,3965815971,56,Center,3965816369,29,,,
2495071625,108,14,1,11,55,1qtaiy11gswx327s0vkibf70n,1,91,43.7,2023-01-04T19:42:16.647Z,2023-01-05T03:43:50Z,3965816553,74,,3965816567,214,,3965816421,20,,3965816035,56,Center,3965816563,103,41.1,3965816571,231,46.8,3965816561,102,50.7,3965816555,29,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,3965816557,55,107,3965816569,230,97.3,3965816031,22,,3966091783,178,3965816033,17,,,,,,,,,,,,,,,,,,,,,,
2495071629,94,5,1,11,58,d5ydtvt96bv7fq04yqm2w2632,1,-1.4,28.2,2023-01-04T19:42:19.761Z,2023-01-05T03:44:30Z,3965816089,233,109,3965816065,56,Back,3965816067,346,,,,,,,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071633,109,5,1,11,58,1qtaiy11gswx327s0vkibf70n,0,101.4,71.8,2023-01-04T19:42:19.761Z,2023-01-05T03:44:30Z,3965816093,233,94,3965816085,346,,3965816083,56,Center,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071777,97,1,1,12,34,d5ydtvt96bv7fq04yqm2w2632,1,2.8,47.2,2023-01-04T19:42:55.615Z,2023-01-05T03:44:36Z,3965818335,140,67.7,3965818337,141,46.0,3965818599,74,,3965818343,1,,3965818341,213,6.3,3965818333,56,Center,3965818331,124,,3965818385,189,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,3965818339,212,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495115177,921,44,1,12,37,d5ydtvt96bv7fq04yqm2w2632,1,65.3,30.3,2023-01-04T19:42:58.184Z,2023-01-05T06:34:34Z,3966060277,233,738,3966052171,286,,3966052169,56,Center,3966052345,189,,,,,,,,,,,,,,1qcj2upaz0xa98zkc835djo8a,S. Mara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495115205,738,44,1,12,37,1qtaiy11gswx327s0vkibf70n,0,34.7,69.7,2023-01-04T19:42:58.185Z,2023-01-05T03:45:03Z,3966060285,233,921,3966052359,189,,3966052313,56,Back,3966052315,285,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495115187,922,1,1,12,37,d5ydtvt96bv7fq04yqm2w2632,1,63.7,27.4,2023-01-04T19:42:58.224Z,2023-01-05T06:34:35Z,3966052225,213,0.5,3966052367,189,,3966052215,168,,3966052217,56,Center,3966052221,141,33.6,3966052219,140,71.4,3966052223,212,9.1,3966092181,388,,1qcj2upaz0xa98zkc835djo8a,S. Mara,3966052213,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071967,106,1,1,12,39,d5ydtvt96bv7fq04yqm2w2632,1,70.5,42.3,2023-01-04T19:43:00.331Z,2023-01-05T03:45:14Z,3965818673,56,Center,3966092345,178,,3965818675,140,67.2,3965818677,141,46.6,3965818679,212,4.5,3965818681,213,2.4,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071761,96,61,1,12,39,d5ydtvt96bv7fq04yqm2w2632,0,67,44.5,2023-01-04T19:43:00.599Z,2023-01-05T03:45:17Z,3966092375,178,,3965816677,56,Center,,,,,,,,,,,,,,,,,,,1qcj2upaz0xa98zkc835djo8a,S. Mara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071765,110,49,1,12,41,1qtaiy11gswx327s0vkibf70n,1,26.8,35.8,2023-01-04T19:43:02.416Z,2023-01-05T03:45:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071769,111,1,1,12,41,1qtaiy11gswx327s0vkibf70n,1,26.8,35.8,2023-01-04T19:43:02.470Z,2023-01-05T03:45:25Z,3965816709,56,Back,3966092421,178,,3965816713,141,21.9,3965816715,212,17.2,3965816717,213,5.7,3965816711,140,40.5,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071771,112,1,1,12,44,1qtaiy11gswx327s0vkibf70n,1,38.3,30.7,2023-01-04T19:43:05.122Z,2023-01-05T03:45:28Z,3965816729,213,1.2,3965816723,140,40.1,3966092457,178,,3965816721,56,Back,3965816727,212,5.8,3965816725,141,38.8,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071783,113,1,1,12,44,1qtaiy11gswx327s0vkibf70n,1,40.1,38.8,2023-01-04T19:43:05.944Z,2023-01-05T03:45:30Z,3965816813,56,Center,3966092469,178,,3965816817,141,27.6,3965816815,140,58.8,3965816819,212,21.1,3965816821,213,5.9,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071811,114,1,1,12,48,1qtaiy11gswx327s0vkibf70n,0,68.2,19.4,2023-01-04T19:43:09.734Z,2023-01-05T03:45:33Z,3965816979,196,,3965816983,140,88.9,3965816987,212,57.1,3965816981,56,Left,3965816985,141,97.1,3965816991,1,,3965816989,213,1.2,3966092497,178,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,3965816977,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071813,98,49,1,12,56,d5ydtvt96bv7fq04yqm2w2632,1,13.8,7.6,2023-01-04T19:43:17.762Z,2023-01-05T03:45:48Z,,,,,,,,,,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071829,99,1,1,12,58,d5ydtvt96bv7fq04yqm2w2632,1,13.8,7.6,2023-01-04T19:43:19.334Z,2023-01-05T03:45:59Z,3965817089,213,1.5,3965817085,212,13.6,3965817081,140,15.1,3965817079,56,Back,3966092669,178,,3965817083,141,27.5,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071855,100,1,1,13,2,d5ydtvt96bv7fq04yqm2w2632,1,21.3,32.8,2023-01-04T19:43:23.910Z,2023-01-05T03:46:09Z,3965817241,141,50.4,3965817245,213,1.6,3965817239,140,21.2,3965817243,212,12.0,3966092729,178,,3965817237,56,Back,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071881,101,1,1,13,11,d5ydtvt96bv7fq04yqm2w2632,1,28,32.6,2023-01-04T19:43:32.811Z,2023-01-05T03:46:12Z,3966092749,178,,3965817391,213,4.9,3965817381,56,Back,3965817387,212,20.4,3965817385,141,3.4,3965817383,140,32.5,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071897,102,1,1,13,16,d5ydtvt96bv7fq04yqm2w2632,1,29.6,10.3,2023-01-04T19:43:37.646Z,2023-01-05T03:46:15Z,3965817499,56,Back,3965817503,141,43.5,3966092761,178,,3965817505,212,27.5,3965817501,140,14.6,3965817507,213,2.2,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071907,103,1,1,13,22,d5ydtvt96bv7fq04yqm2w2632,1,22.8,41.3,2023-01-04T19:43:43.040Z,2023-01-05T03:46:18Z,3965817573,212,6.9,3965817567,56,Back,3965817571,141,50.5,3965817575,213,1.1,3965817569,140,25.5,3966092791,178,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071927,104,1,1,13,26,d5ydtvt96bv7fq04yqm2w2632,1,32.3,44.6,2023-01-04T19:43:47.468Z,2023-01-05T03:46:21Z,3965817649,212,37.9,3966092801,178,,3965817651,213,5.5,3965817645,140,56.7,3965817641,155,,3965817647,141,3.6,3965817643,56,Right,3965817653,1,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071929,105,4,1,13,30,d5ydtvt96bv7fq04yqm2w2632,1,60.4,2.3,2023-01-04T19:43:51.181Z,2023-01-05T03:46:32Z,3965817657,13,,3965817665,286,,3965817661,152,,3965817671,233,116,3965817663,265,,3965817659,56,Right,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071925,116,4,1,13,30,1qtaiy11gswx327s0vkibf70n,0,39.6,97.7,2023-01-04T19:43:51.182Z,2023-01-05T03:46:31Z,3965817639,285,,3966092859,178,,3965817677,233,105,3965817633,56,Back,3965817631,13,,3965817637,265,,3965817635,152,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071991,107,1,1,13,47,d5ydtvt96bv7fq04yqm2w2632,1,54.8,6.9,2023-01-04T19:44:08.805Z,2023-01-05T03:46:40Z,3965817999,56,Back,3965818011,189,,3965818007,213,2.1,3965818005,212,24.5,3965818003,141,37.3,3965818001,140,42.2,3966092891,178,,3965817997,152,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,3965817995,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495071997,108,1,1,13,52,d5ydtvt96bv7fq04yqm2w2632,0,43.5,37.3,2023-01-04T19:44:13.317Z,2023-01-05T03:47:11Z,3965818049,141,66.9,3965818043,155,,3965818053,213,0.4,3965818051,212,49.7,3965818055,1,,3965818047,140,86.8,3965818045,56,Center,3966092937,178,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495072007,117,8,1,13,54,1qtaiy11gswx327s0vkibf70n,1,13.1,40.6,2023-01-04T19:44:15.612Z,2023-01-05T03:47:21Z,3966016535,385,,3965818111,15,,3966093011,388,,3965818105,56,Back,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495072013,118,49,1,13,56,1qtaiy11gswx327s0vkibf70n,1,12.8,25.6,2023-01-04T19:44:17.431Z,2023-01-05T03:47:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495072019,119,1,1,13,56,1qtaiy11gswx327s0vkibf70n,1,8.3,25.6,2023-01-04T19:44:17.475Z,2023-01-05T03:47:30Z,3965818151,213,0.1,3965818147,141,29.1,3965818145,140,25.9,3965818143,56,Back,3966093225,178,,3965818149,212,18.6,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495125395,831,67,1,13,58,1qtaiy11gswx327s0vkibf70n,1,26.7,29.5,2023-01-04T19:44:19.632Z,2023-01-05T06:34:35Z,3966112051,233,1106,,,,,,,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495125393,1106,67,1,13,58,d5ydtvt96bv7fq04yqm2w2632,0,73.3,70.5,2023-01-04T19:44:19.633Z,2023-01-05T04:24:52Z,3966112055,233,831,,,,,,,,,,,,,,,,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495072023,120,1,1,13,58,1qtaiy11gswx327s0vkibf70n,1,24.8,31,2023-01-04T19:44:19.650Z,2023-01-05T06:34:36Z,3965818169,56,Back,3965818175,212,4.1,3965818171,140,24.2,3965818177,213,1.7,3965818173,141,37.0,3966093281,178,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495072031,121,1,1,13,59,1qtaiy11gswx327s0vkibf70n,1,23.2,33.2,2023-01-04T19:44:20.172Z,2023-01-05T03:47:48Z,3965818217,155,,3966093331,388,,3965818223,141,42.1,3965818225,212,16.9,3965818219,56,Back,3965818221,140,38.2,3965818227,213,0.4,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495072035,122,44,1,14,1,1qtaiy11gswx327s0vkibf70n,1,39.2,40.6,2023-01-04T19:44:22.159Z,2023-01-05T06:34:36Z,3965818243,56,Back,3965818245,285,,3965818249,233,109,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495072033,109,44,1,14,1,d5ydtvt96bv7fq04yqm2w2632,0,60.8,59.4,2023-01-04T19:44:22.160Z,2023-01-05T03:47:51Z,3965818235,56,Center,3965818255,233,122,3965818237,286,,,,,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495072037,123,1,1,14,1,1qtaiy11gswx327s0vkibf70n,1,38.2,43.3,2023-01-04T19:44:22.285Z,2023-01-05T06:34:37Z,3966093383,388,,3965818269,212,10.7,3965818263,56,Back,3965818261,3,,3965818267,141,57.8,3965818265,140,34.3,3965818271,213,2.0,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495072057,124,1,1,14,2,1qtaiy11gswx327s0vkibf70n,1,32.3,55.3,2023-01-04T19:44:23.844Z,2023-01-05T03:48:02Z,3965818405,141,3.1,3965818407,212,43.7,3965818401,56,Right,3965818403,140,56.6,3965818411,1,,3966093445,178,,3965818409,213,5.3,3965818399,155,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
