id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/8/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2510050855,426,44,2,48,7,4txjdaqveermfryvbfrr4taf7,0,54.3,56.6,2023-02-19T17:37:24.628Z,2023-02-20T00:58:23Z,4044510717,233,558,4044510601,56,Center,4044510603,286,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510050867,559,1,2,48,7,22doj4sgsocqpxw45h607udje,1,46.4,42.3,2023-02-19T17:37:24.719Z,2023-02-20T02:58:05Z,4044510665,56,Center,4044510667,140,56.8,4044510669,141,31.2,4045522001,388,,4044510673,213,5.7,4044510671,212,13.3,4044510663,3,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510050881,560,49,2,48,9,22doj4sgsocqpxw45h607udje,1,59.4,26.5,2023-02-19T17:37:26.616Z,2023-02-20T00:58:28Z,,,,,,,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510050895,561,61,2,48,10,22doj4sgsocqpxw45h607udje,0,64,14.3,2023-02-19T17:37:27.569Z,2023-02-20T00:58:40Z,4045522447,178,,4044510845,56,Right,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510050909,427,49,2,48,11,4txjdaqveermfryvbfrr4taf7,1,32.2,82.1,2023-02-19T17:37:28.779Z,2023-02-20T00:58:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510050937,428,50,2,48,13,4txjdaqveermfryvbfrr4taf7,1,29.3,86.8,2023-02-19T17:37:30.499Z,2023-02-20T00:58:49Z,4044511071,285,,4044511069,56,Back,4044511169,233,562,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510050949,562,7,2,48,13,22doj4sgsocqpxw45h607udje,1,70.7,13.2,2023-02-19T17:37:30.944Z,2023-02-20T00:58:51Z,4044511163,233,428,4044511137,56,Right,4045122601,383,,4045522673,178,,4044511139,286,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510050959,563,49,2,48,16,22doj4sgsocqpxw45h607udje,1,78,10.6,2023-02-19T17:37:33.122Z,2023-02-20T00:58:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510050971,564,1,2,48,16,22doj4sgsocqpxw45h607udje,0,80.3,12,2023-02-19T17:37:33.225Z,2023-02-20T00:58:57Z,4045522943,178,,4044511205,140,81.3,4044511209,212,2.3,4044511203,56,Right,4044511211,213,1.1,4044511207,141,15.0,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510050991,429,61,2,48,16,4txjdaqveermfryvbfrr4taf7,1,17.4,83.9,2023-02-19T17:37:33.547Z,2023-02-20T00:59:06Z,4044511317,56,Back,4045523293,178,,,,,,,,,,,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510051039,566,13,2,48,18,22doj4sgsocqpxw45h607udje,1,91,32.6,2023-02-19T17:37:35.232Z,2023-02-20T00:59:30Z,4044511585,22,,4044513109,103,2.8,4044513113,108,,4044511587,63,,4044511589,56,Center,4045524017,178,,4044513111,214,,4044513107,102,90.3,b9g4qurpll4wizajo95c406hh,H. Kane,,4044513121,231,4044513103,73,4044513119,230,4044511781,20,4044513115,328,4044513117,458,,,,,,,97.3,43.9,,,,,,,,,,,,,,
2510051021,430,5,2,48,19,4txjdaqveermfryvbfrr4taf7,1,-1,19.7,2023-02-19T17:37:36.811Z,2023-02-20T00:59:34Z,4044511467,56,Back,4044511563,233,565,4044511469,346,,,,,,,,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510051031,565,5,2,48,19,22doj4sgsocqpxw45h607udje,0,101,80.3,2023-02-19T17:37:36.811Z,2023-02-20T00:59:33Z,4044511601,233,430,4044511533,56,Left,4044511535,346,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510051575,431,1,2,49,2,4txjdaqveermfryvbfrr4taf7,0,4.7,48.2,2023-02-19T17:38:19.708Z,2023-02-20T00:59:36Z,4044514377,124,,4044514385,140,62.9,4044514393,212,62.6,4044514381,56,Center,4044514403,1,,4044514397,213,6.1,4044514389,141,28.0,4044514407,74,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,4044514379,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510051569,567,44,2,49,6,22doj4sgsocqpxw45h607udje,1,38.4,69.8,2023-02-19T17:38:23.301Z,2023-02-20T02:58:05Z,4044514359,285,,4044514357,56,Back,4044514423,233,432,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510051581,432,44,2,49,6,4txjdaqveermfryvbfrr4taf7,0,61.6,30.2,2023-02-19T17:38:23.302Z,2023-02-20T00:59:40Z,4044514415,56,Center,4044514433,233,567,4044514417,286,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510051591,568,1,2,49,6,22doj4sgsocqpxw45h607udje,0,40.2,67.5,2023-02-19T17:38:23.332Z,2023-02-20T02:58:05Z,4044514475,56,Center,4044514477,140,61.3,4044514481,212,22.6,4045524465,388,,4044514483,213,6.1,4044514479,141,61.2,4044514473,3,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510051611,433,1,2,49,8,4txjdaqveermfryvbfrr4taf7,1,37.2,39.7,2023-02-19T17:38:25.207Z,2023-02-20T00:59:49Z,4044514603,56,Back,4044514609,212,11.9,4044514607,141,35.5,4044514611,213,6.0,4045524633,178,,4044514601,3,,4044514605,140,48.2,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510267451,1370,43,2,49,9,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-19T17:38:26.367Z,2023-02-20T02:47:52Z,4045671845,233,1891,4045672347,144,67,,,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510267449,1891,43,2,49,9,22doj4sgsocqpxw45h607udje,1,0,0,2023-02-19T17:38:26.368Z,2023-02-20T02:47:52Z,4045672341,144,67,4045671853,233,1370,,,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510259561,1360,43,2,49,9,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-19T17:38:26.416Z,2023-02-20T02:46:51Z,4045629739,233,1888,4045671709,144,67,,,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510259455,1359,43,2,49,9,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-19T17:38:26.417Z,2023-02-20T02:07:45Z,4045629513,144,67,4045629143,233,1887,,,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510259557,1888,43,2,49,9,22doj4sgsocqpxw45h607udje,1,0,0,2023-02-19T17:38:26.417Z,2023-02-20T02:46:51Z,4045671695,144,67,4045629747,233,1360,,,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510250899,971,43,2,49,9,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-19T17:38:26.418Z,2023-02-20T02:07:23Z,4045586589,233,1399,4045629003,144,67,,,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510259453,1887,43,2,49,9,22doj4sgsocqpxw45h607udje,1,0,0,2023-02-19T17:38:26.418Z,2023-02-20T02:07:45Z,4045629151,233,1359,4045629495,144,67,,,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510250887,1399,43,2,49,9,22doj4sgsocqpxw45h607udje,1,0,0,2023-02-19T17:38:26.419Z,2023-02-20T02:07:22Z,4045628997,144,67,4045586611,233,971,,,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510051871,437,1,2,49,9,4txjdaqveermfryvbfrr4taf7,1,46.2,33.4,2023-02-19T17:38:26.454Z,2023-02-20T02:55:37Z,4044516173,213,5.8,4044516167,140,55.2,4044516161,157,,4045524707,178,,4044516165,56,Center,4044516169,141,25.9,4044516171,212,10.7,4044516175,1,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510051641,434,1,2,49,11,4txjdaqveermfryvbfrr4taf7,1,56,29.3,2023-02-19T17:38:28.976Z,2023-02-20T02:47:35Z,4044514833,3,,4044514841,212,5.5,4044514839,141,34.0,4044514837,140,60.3,4045524921,178,,4044514835,56,Center,4044514843,213,0.6,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510165197,783,3,2,49,13,4txjdaqveermfryvbfrr4taf7,0,64.5,35.7,2023-02-19T17:38:30.208Z,2023-02-20T01:00:06Z,4045125321,286,,4045125325,467,3gsprcdyogabeb8lr2y0bmytx,4045125319,56,Center,4045525191,178,,4045125323,465,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510051661,436,4,2,49,13,4txjdaqveermfryvbfrr4taf7,1,63.3,34.4,2023-02-19T17:38:30.380Z,2023-02-20T01:00:22Z,4044514969,152,,4044514971,265,,4044514961,13,,4044515137,233,569,4044514965,56,Center,4044514973,286,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510051685,569,4,2,49,13,22doj4sgsocqpxw45h607udje,0,36.7,65.6,2023-02-19T17:38:30.381Z,2023-02-20T01:00:20Z,4045525659,178,,4044515093,152,,4044515089,13,,4044515097,285,,4044515091,56,Back,4044515141,233,436,4044515095,265,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510051659,435,43,2,49,13,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-19T17:38:30.723Z,2023-02-19T17:38:53Z,4044514955,286,0,4044514953,56,Center,4044516407,144,3,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510052113,438,1,2,49,49,4txjdaqveermfryvbfrr4taf7,1,63.8,30.2,2023-02-19T17:39:06.787Z,2023-02-20T01:00:24Z,4044517521,152,,4044517525,140,71.9,4045525765,178,,4044517527,141,4.7,4044517529,212,19.3,4044517531,213,5.2,4044517519,5,,4044517523,56,Right,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510052157,439,1,2,49,52,4txjdaqveermfryvbfrr4taf7,1,72.4,5.5,2023-02-19T17:39:09.378Z,2023-02-20T01:00:27Z,4044517747,213,0.3,4044517733,140,91.2,4044517743,212,20.4,4044517729,56,Right,4045525865,178,,4044517737,141,13.0,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510052159,440,1,2,49,54,4txjdaqveermfryvbfrr4taf7,0,91.2,13,2023-02-19T17:39:11.369Z,2023-02-20T01:00:30Z,4044517763,141,14.8,4044517815,236,,4044517817,233,570,4044517761,140,91.4,4044517755,2,,4045125917,224,,4044517821,286,,4045525911,178,,44zyk38a8ffdjr5bmj355bt2h,F. Downes,,4044517767,213,4044517759,56,4044517765,212,4045125919,20,,,,,,,,Right,,,1.2,1.4,,,,,,,,,,,,,,
2510052163,570,12,2,49,54,22doj4sgsocqpxw45h607udje,1,4.1,82.6,2023-02-19T17:39:11.461Z,2023-02-20T01:00:34Z,4044517785,56,Back,4045526127,178,,4044517783,185,,4044517849,233,440,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510052189,441,6,2,49,54,4txjdaqveermfryvbfrr4taf7,1,93.6,16.1,2023-02-19T17:39:11.899Z,2023-02-20T01:00:37Z,4044517923,233,571,4044517899,56,Right,4044517901,75,,,,,,,,,,,,,,,,,44zyk38a8ffdjr5bmj355bt2h,F. Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510052183,571,6,2,49,54,22doj4sgsocqpxw45h607udje,0,6.4,83.9,2023-02-19T17:39:11.899Z,2023-02-20T01:00:37Z,4044517883,73,,4044517879,56,Back,4044517933,233,441,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510052495,442,1,2,50,19,4txjdaqveermfryvbfrr4taf7,0,99.5,0.5,2023-02-19T17:39:37.048Z,2023-02-20T01:00:40Z,4044519553,6,,4044519561,140,93.5,4044519563,141,44.0,4044519551,2,,4044519567,213,1.8,4044519559,56,Center,4045526461,178,,4044519565,212,30.2,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,4044519555,155,4045126339,72,4044519557,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510052513,572,12,2,50,21,22doj4sgsocqpxw45h607udje,1,7.7,57,2023-02-19T17:39:38.329Z,2023-02-20T01:00:45Z,4044519677,141,44.6,4044519681,213,3.9,4044519795,15,,4044519675,140,0.0,4044519671,56,Back,4044519703,167,,4045526539,388,,4044519679,212,12.6,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510052531,443,6,2,50,22,4txjdaqveermfryvbfrr4taf7,1,97.4,49.7,2023-02-19T17:39:39.526Z,2023-02-20T01:00:49Z,4044519769,56,Center,4044519771,75,,4044519797,233,573,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510052517,573,6,2,50,22,22doj4sgsocqpxw45h607udje,0,2.6,50.3,2023-02-19T17:39:39.526Z,2023-02-20T01:00:50Z,4044519697,73,,4044519811,233,443,4044519695,56,Back,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510052919,444,1,2,50,55,4txjdaqveermfryvbfrr4taf7,0,99.5,0.5,2023-02-19T17:40:12.736Z,2023-02-20T01:00:56Z,4044522107,212,27.5,4044522105,141,39.8,4045526945,178,,4045126591,72,,4044522093,2,,4044522109,213,1.8,4044522097,155,,4044522095,6,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,4044522101,56,4044522103,140,4044522099,223,,,,,,,,,,93.2,,,,Center,,,,,,,,,,,,,,
2510052931,574,12,2,50,57,22doj4sgsocqpxw45h607udje,1,7,57.8,2023-02-19T17:40:14.131Z,2023-02-20T01:01:00Z,4044522329,15,,4044522173,212,31.8,4044522167,56,Back,4044522171,141,100.0,4044522169,140,16.8,4044522175,213,1.2,4044522205,167,,4045527047,388,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053059,445,5,2,50,59,4txjdaqveermfryvbfrr4taf7,1,84.9,-1.6,2023-02-19T17:40:16.453Z,2023-02-20T01:01:03Z,4044522937,56,Right,4044522943,233,575,4044522939,347,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510052937,575,5,2,50,59,22doj4sgsocqpxw45h607udje,0,15.1,101.6,2023-02-19T17:40:16.453Z,2023-02-20T01:01:04Z,4044522195,56,Back,4044522947,233,445,4044522197,347,,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053099,446,1,2,51,13,4txjdaqveermfryvbfrr4taf7,0,82.9,0,2023-02-19T17:40:30.397Z,2023-02-20T01:01:05Z,4044523173,107,,4044523179,141,39.2,4044523183,213,1.3,4044523181,212,28.6,4044523185,1,,4044523177,140,90.3,4044523175,56,Center,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053103,576,44,2,51,15,22doj4sgsocqpxw45h607udje,1,8.4,57.2,2023-02-19T17:40:32.454Z,2023-02-20T02:58:06Z,4044523245,233,447,4044523205,56,Back,4044523207,285,,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053105,447,44,2,51,15,4txjdaqveermfryvbfrr4taf7,0,91.6,42.8,2023-02-19T17:40:32.455Z,2023-02-20T01:01:09Z,4044523209,56,Center,4044523309,233,576,4044523211,286,,,,,,,,,,,,,,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053119,577,12,2,51,15,22doj4sgsocqpxw45h607udje,1,7.7,52.4,2023-02-19T17:40:32.518Z,2023-02-20T02:58:06Z,4044526289,213,5.5,4045527659,388,,4044526283,140,13.7,4044523259,56,Back,4044526285,141,43.1,4044526287,212,8.9,4044526493,15,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053125,448,61,2,51,16,4txjdaqveermfryvbfrr4taf7,0,88.1,39.2,2023-02-19T17:40:33.113Z,2023-02-20T01:02:38Z,4044523295,56,Center,4045530175,178,,,,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053135,578,43,2,51,16,22doj4sgsocqpxw45h607udje,1,0,0,2023-02-19T17:40:33.162Z,2023-02-19T17:41:48Z,4044528599,144,7,4044523351,285,0,4044523349,56,Back,,,,,,,,,,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053141,579,49,2,51,16,22doj4sgsocqpxw45h607udje,1,22,49,2023-02-19T17:40:33.487Z,2023-02-20T01:03:01Z,,,,,,,,,,,,,,,,,,,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053143,449,45,2,51,17,4txjdaqveermfryvbfrr4taf7,0,81.4,49.7,2023-02-19T17:40:34.733Z,2023-02-20T01:03:11Z,4044523425,233,580,4044523381,56,Center,4044523383,286,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053149,580,3,2,51,17,22doj4sgsocqpxw45h607udje,1,18.6,50.3,2023-02-19T17:40:34.733Z,2023-02-20T01:03:10Z,4045127265,465,,4044526443,233,449,4044523429,56,Back,4045531435,178,,4044523431,285,,,,,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053201,581,1,2,51,19,22doj4sgsocqpxw45h607udje,1,28.7,49.7,2023-02-19T17:40:36.274Z,2023-02-20T01:03:14Z,4045531645,178,,4044523689,213,5.5,4044523683,140,39.3,4044523685,141,32.8,4044523681,56,Back,4044523687,212,16.0,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053217,582,1,2,51,23,22doj4sgsocqpxw45h607udje,0,46.5,35.1,2023-02-19T17:40:40.247Z,2023-02-20T01:03:16Z,4044523797,140,76.1,4044523803,213,0.2,4044523893,4,,4044523795,56,Center,4045531809,178,,4044523793,155,,4044523801,212,32.0,4044523799,141,46.3,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053289,450,59,2,51,25,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-19T17:40:42.262Z,2023-02-20T01:03:19Z,4044524171,56,Back,,,,,,,,,,,,,,,,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053309,451,12,2,51,25,4txjdaqveermfryvbfrr4taf7,1,24.4,54.3,2023-02-19T17:40:42.313Z,2023-02-20T01:03:24Z,4044524311,212,61.9,4044524307,140,75.0,4044524341,167,,4044524305,56,Left,4044524309,141,100.0,4044524313,213,0.5,4045532155,178,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053311,452,5,2,51,30,4txjdaqveermfryvbfrr4taf7,0,71,100.9,2023-02-19T17:40:47.781Z,2023-02-20T01:03:28Z,4044524327,347,,4044524623,233,583,4044524325,56,Left,,,,,,,,,,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053357,583,5,2,51,30,22doj4sgsocqpxw45h607udje,1,29,-0.9,2023-02-19T17:40:47.781Z,2023-02-20T01:03:28Z,4044524581,233,452,4044524545,347,,4044524543,56,Back,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053373,584,1,2,51,32,22doj4sgsocqpxw45h607udje,1,33.9,0,2023-02-19T17:40:49.604Z,2023-02-20T01:07:46Z,4044524687,1,,4044524675,107,,4044524677,56,Back,4044524685,213,1.8,4044524681,141,31.0,4044524683,212,22.1,4044524679,140,29.6,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053421,585,1,2,51,37,22doj4sgsocqpxw45h607udje,1,30.3,41.8,2023-02-19T17:40:54.157Z,2023-02-20T01:03:36Z,4044524969,213,1.3,4044524963,140,36.1,4044524961,56,Back,4044524965,141,75.7,4045532593,178,,4044524967,212,23.8,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053471,586,1,2,51,41,22doj4sgsocqpxw45h607udje,1,37.5,80.2,2023-02-19T17:40:58.200Z,2023-02-20T01:03:43Z,4044525321,212,11.4,4044525317,140,31.5,4044525315,56,Back,4045532857,178,,4044525319,141,66.3,4044525323,213,4.1,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053531,587,1,2,51,45,22doj4sgsocqpxw45h607udje,1,33.8,57.5,2023-02-19T17:41:02.995Z,2023-02-20T01:03:46Z,4044525741,212,16.2,4044525739,141,33.9,4044525737,140,31.7,4044525735,56,Back,4045532951,178,,4044525743,213,4.6,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053553,588,1,2,51,48,22doj4sgsocqpxw45h607udje,1,32.4,46.1,2023-02-19T17:41:05.935Z,2023-02-20T01:03:50Z,4044525843,56,Back,4044525851,213,1.6,4044525849,212,27.5,4044525847,141,86.6,4045532999,178,,4044525845,140,32.9,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053557,589,1,2,51,53,22doj4sgsocqpxw45h607udje,1,34.9,91.8,2023-02-19T17:41:10.105Z,2023-02-20T01:03:53Z,4045533097,178,,4044525867,56,Back,4044525873,212,11.9,4044525869,140,45.8,4044525871,141,96.6,4044525875,213,0.3,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510053571,590,1,2,51,54,22doj4sgsocqpxw45h607udje,0,46.2,93.8,2023-02-19T17:41:11.256Z,2023-02-20T01:03:56Z,4045533191,178,,4044525993,56,Center,4044526001,213,5.7,4044525999,212,25.3,4044525997,141,73.2,4044525991,155,,4044525995,140,66.3,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
