id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/18/value,qualifier/14/value,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2521190865,443,1,2,50,28,7vn2i2kd35zuetw6b38gw9jsz,1,83.3,92.2,2023-03-17T21:09:20.739Z,2023-03-18T04:40:58Z,4103484191,56,Center,4103484195,141,76.5,4103862113,178,,4103484193,140,86.1,4103484199,213,5.0,4103484197,212,11.1,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521190891,444,1,2,50,29,7vn2i2kd35zuetw6b38gw9jsz,1,86.1,76.5,2023-03-17T21:09:22.429Z,2023-03-18T04:41:06Z,4103484305,141,78.8,4103484301,56,Center,4103484303,140,78.9,4103484309,213,2.9,4103484543,210,13,4103484307,212,7.7,4103862161,178,,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521190893,445,13,2,50,31,7vn2i2kd35zuetw6b38gw9jsz,1,79,76.3,2023-03-17T21:09:24.145Z,2023-03-18T04:41:06Z,4103607147,120,,4103484397,20,,4103862253,178,,4103484581,102,41.8,4103484591,215,,4103484319,56,Center,4103484317,18,,4103484569,29,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,4103484601,231,52.2,4103484597,230,4103484575,55,444,98.6,,4103484565,87,4103484315,22,,4103484585,103,55.6,,,,,,,,,,,,,,,,,,,,,,,,
2521190895,398,5,2,50,33,1qtaiy11gswx327s0vkibf70n,1,-1.6,57,2023-03-17T21:09:25.790Z,2023-03-18T04:41:10Z,4103484367,233,446,4103484337,346,,4103484335,56,Back,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521190899,446,5,2,50,33,7vn2i2kd35zuetw6b38gw9jsz,0,101.6,43,2023-03-17T21:09:25.790Z,2023-03-18T04:41:09Z,4103484353,346,,4103484389,233,398,4103484351,56,Center,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191187,399,1,2,50,56,1qtaiy11gswx327s0vkibf70n,0,4.6,53,2023-03-17T21:09:48.706Z,2023-03-18T05:15:53Z,4103485827,140,57.8,4103485829,141,78.3,4103486961,189,,4103485837,74,,4103485825,56,Center,4103485833,213,0.3,4103485831,212,58.4,4103485835,1,,9sme7jykdv8msgfu0nxx6h39x,K. Navas,4103485823,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521217897,834,44,2,50,59,7vn2i2kd35zuetw6b38gw9jsz,1,40.4,24.2,2023-03-17T21:09:52.089Z,2023-03-18T06:28:12Z,4103635559,285,,4103635835,189,,4103635557,56,Back,4103641133,233,686,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521217901,686,44,2,50,59,1qtaiy11gswx327s0vkibf70n,0,59.6,75.8,2023-03-17T21:09:52.090Z,2023-03-18T04:42:11Z,4103641137,233,834,4103635833,189,,4103635569,286,,4103635567,56,Center,,,,,,,,,,,,,a4qjllaut1bo0ng3x4xu5lq6t,A. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191319,451,1,2,50,59,7vn2i2kd35zuetw6b38gw9jsz,0,40.5,23.5,2023-03-17T21:09:52.164Z,2023-03-18T06:28:13Z,4103635683,140,52.8,4103862479,388,,4103635685,141,34.7,4103635681,3,,4103486989,189,,4103486457,56,Center,4103635687,212,15.0,4103635689,213,0.5,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191215,400,8,2,51,1,1qtaiy11gswx327s0vkibf70n,1,48.3,66.2,2023-03-17T21:09:53.710Z,2023-03-18T04:41:37Z,4103635789,384,,4103862851,388,,4103635763,15,,4103485939,56,Back,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191237,401,3,2,51,2,1qtaiy11gswx327s0vkibf70n,0,54.2,58.9,2023-03-17T21:09:55.465Z,2023-03-18T04:42:00Z,4103863247,178,,4103486083,233,447,4103486039,56,Center,4103486041,286,,4103607399,465,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191233,447,7,2,51,2,7vn2i2kd35zuetw6b38gw9jsz,1,45.8,41.1,2023-03-17T21:09:55.500Z,2023-03-18T04:42:27Z,4103486067,233,401,4103486027,56,Back,4103486031,285,,4103863607,389,,4103607415,384,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191243,448,61,2,51,3,7vn2i2kd35zuetw6b38gw9jsz,1,42.8,44.3,2023-03-17T21:09:55.898Z,2023-03-18T04:42:34Z,4103486061,56,Back,4103863663,178,,,,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191249,449,49,2,51,4,7vn2i2kd35zuetw6b38gw9jsz,1,45.4,47.4,2023-03-17T21:09:56.949Z,2023-03-18T04:42:38Z,,,,,,,,,,,,,,,,,,,,,,,,,exzca2akgjl00jfd2hzh33h7t,E. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191301,450,1,2,51,6,7vn2i2kd35zuetw6b38gw9jsz,0,53.1,41.5,2023-03-17T21:09:59.527Z,2023-03-18T04:42:44Z,4103486383,140,89.3,4103863855,178,,4103486385,141,23.9,4103486381,56,Center,4103486391,1,,4103486379,155,,4103486387,212,39.8,4103486389,213,6.0,exzca2akgjl00jfd2hzh33h7t,E. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191293,402,49,2,51,11,1qtaiy11gswx327s0vkibf70n,1,8,80,2023-03-17T21:10:04.048Z,2023-03-18T04:43:05Z,,,,,,,,,,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521213959,684,3,2,51,14,1qtaiy11gswx327s0vkibf70n,0,13.5,86.2,2023-03-17T21:10:06.673Z,2023-03-18T04:43:29Z,4103607583,285,,4103864751,178,,4103607585,465,,4103607587,467,7x6mnev1ob4u5ffmdsvusb4rt,4103607581,56,Back,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191353,403,4,2,51,14,1qtaiy11gswx327s0vkibf70n,1,21.4,86.2,2023-03-17T21:10:07.155Z,2023-03-18T04:43:32Z,4103486649,265,,4103486647,152,,4103486733,233,452,4103486645,56,Back,4103486643,13,,4103486651,285,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191365,452,4,2,51,14,7vn2i2kd35zuetw6b38gw9jsz,0,78.6,13.8,2023-03-17T21:10:07.156Z,2023-03-18T04:43:32Z,4103864861,178,,4103486705,286,,4103486701,152,,4103486767,233,403,4103486699,56,Right,4103486703,265,,4103486697,13,,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191741,404,1,2,51,50,1qtaiy11gswx327s0vkibf70n,0,19.4,84.6,2023-03-17T21:10:43.173Z,2023-03-18T04:43:36Z,4103488609,212,58.1,4103488607,141,68.4,4103864983,178,,4103488601,152,,4103488597,5,,4103488599,157,,4103488603,56,Center,4103488613,1,,9sme7jykdv8msgfu0nxx6h39x,K. Navas,4103488605,140,73.7,4103488611,213,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191777,453,1,2,51,53,7vn2i2kd35zuetw6b38gw9jsz,0,21.6,36.7,2023-03-17T21:10:46.425Z,2023-03-18T04:43:53Z,4103488799,3,,4103488801,56,Back,4103488805,141,36.6,4103488803,140,26.8,4103488809,213,6.3,4103488807,212,5.5,4103865363,388,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191771,405,61,2,51,53,1qtaiy11gswx327s0vkibf70n,1,73.7,68.4,2023-03-17T21:10:46.510Z,2023-03-18T04:45:12Z,4103867005,388,,4103488777,56,Center,,,,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192019,457,49,2,51,54,7vn2i2kd35zuetw6b38gw9jsz,1,33.1,31.5,2023-03-17T21:10:46.953Z,2023-03-18T04:45:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191789,454,1,2,51,55,7vn2i2kd35zuetw6b38gw9jsz,0,28.5,36.5,2023-03-17T21:10:48.053Z,2023-03-18T04:45:41Z,4103498801,140,29.5,4103498807,213,1.0,4103498805,212,2.0,4103488841,56,Back,4103498803,141,39.0,4103866011,178,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521193131,424,61,2,51,55,1qtaiy11gswx327s0vkibf70n,1,67.6,68.6,2023-03-17T21:10:48.315Z,2023-03-18T04:45:53Z,4103867683,178,,4103495371,56,Center,4103867681,21,,,,,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192281,416,49,2,51,55,1qtaiy11gswx327s0vkibf70n,1,63,37.7,2023-03-17T21:10:48.514Z,2023-03-18T05:18:39Z,,,,,,,,,,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191843,406,1,2,51,57,1qtaiy11gswx327s0vkibf70n,1,65.3,62.4,2023-03-17T21:10:49.892Z,2023-03-18T04:46:02Z,4103489067,213,4.8,4103489061,140,66.8,4103867839,178,,4103489065,212,31.6,4103489057,155,,4103489063,141,16.0,4103489059,56,Right,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191863,407,1,2,52,2,1qtaiy11gswx327s0vkibf70n,1,67.8,9.8,2023-03-17T21:10:55.121Z,2023-03-18T04:46:15Z,4103489153,140,79.7,4103867975,178,,4103489151,56,Right,4103489155,141,7.4,4103489157,212,12.6,4103489159,213,6.2,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191867,408,3,2,52,4,1qtaiy11gswx327s0vkibf70n,0,79.8,5.8,2023-03-17T21:10:56.734Z,2023-03-18T04:46:20Z,4103489355,233,455,4103868111,178,,4103489169,286,,4103607887,465,,4103489167,56,Right,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191879,455,7,2,52,4,7vn2i2kd35zuetw6b38gw9jsz,1,20.2,94.2,2023-03-17T21:10:56.752Z,2023-03-18T04:46:23Z,4103489215,285,,4103489211,167,,4103868185,178,,4103607931,385,,4103489213,56,Back,4103489323,233,408,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191889,409,5,2,52,4,1qtaiy11gswx327s0vkibf70n,1,80.5,-1.7,2023-03-17T21:10:57.089Z,2023-03-18T04:46:34Z,4103489261,56,Right,4103489333,233,456,4103489263,347,,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521191893,456,5,2,52,4,7vn2i2kd35zuetw6b38gw9jsz,0,19.5,101.7,2023-03-17T21:10:57.089Z,2023-03-18T04:46:34Z,4103489343,233,409,4103489281,56,Back,4103489283,347,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192117,410,1,2,52,27,1qtaiy11gswx327s0vkibf70n,1,76.5,0,2023-03-17T21:11:19.859Z,2023-03-18T04:46:42Z,4103490543,141,9.8,4103490539,56,Right,4103490545,212,19.1,4103490541,140,93.1,4103490537,107,,4103490547,213,0.4,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192139,411,1,2,52,29,1qtaiy11gswx327s0vkibf70n,1,93.1,9.8,2023-03-17T21:11:21.942Z,2023-03-18T04:46:50Z,4103490669,212,6.1,4103490667,141,5.0,4103868739,178,,4103490671,213,3.7,4103490665,140,88.2,4103490663,56,Right,,,,,,,a4qjllaut1bo0ng3x4xu5lq6t,A. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192153,412,1,2,52,30,1qtaiy11gswx327s0vkibf70n,1,88.2,5,2023-03-17T21:11:23.268Z,2023-03-18T04:46:56Z,4103490729,56,Right,4103490733,141,12.8,4103490735,212,5.5,4103490737,213,1.8,4103490731,140,86.9,4103868875,178,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192205,413,3,2,52,32,1qtaiy11gswx327s0vkibf70n,1,90,15.6,2023-03-17T21:11:24.804Z,2023-03-18T04:47:04Z,4103608271,464,,4103490979,56,Right,4103490981,286,,4103490987,233,458,4103869059,178,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192193,458,45,2,52,32,7vn2i2kd35zuetw6b38gw9jsz,0,10,84.4,2023-03-17T21:11:24.804Z,2023-03-18T04:47:04Z,4103491019,233,413,4103490937,56,Back,4103490939,285,,,,,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192207,414,1,2,52,33,1qtaiy11gswx327s0vkibf70n,0,97.4,14.7,2023-03-17T21:11:26.533Z,2023-03-18T04:47:40Z,4103608315,224,,4103494869,141,23.5,4103494867,140,100.0,4103869763,178,,4103608317,20,,4103494863,2,,4103494873,213,1.0,4103494871,212,7.1,ece7xph4emgawvh7mr56319ex,R. Yates,4103490983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192225,415,5,2,52,34,1qtaiy11gswx327s0vkibf70n,0,101.1,27.4,2023-03-17T21:11:27.653Z,2023-03-18T04:47:44Z,4103491061,56,Center,4103491085,233,459,4103491063,346,,,,,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192213,459,5,2,52,34,7vn2i2kd35zuetw6b38gw9jsz,1,-1.1,72.6,2023-03-17T21:11:27.653Z,2023-03-18T04:47:44Z,4103491003,56,Back,4103491077,233,415,4103491005,346,,,,,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192301,460,1,2,52,40,7vn2i2kd35zuetw6b38gw9jsz,1,3.1,51.6,2023-03-17T21:11:33.652Z,2023-03-18T04:47:48Z,4103491383,56,Back,4103491381,124,,4103491385,140,5.5,4103491395,237,,4103491391,213,4.9,4103491387,141,31.8,4103491389,212,13.7,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192321,461,1,2,52,43,7vn2i2kd35zuetw6b38gw9jsz,1,5.5,31.8,2023-03-17T21:11:35.931Z,2023-03-18T04:47:54Z,4103869939,178,,4103491469,141,6.8,4103491467,140,14.3,4103491473,213,5.2,4103491471,212,19.3,4103491465,56,Back,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192349,462,1,2,52,46,7vn2i2kd35zuetw6b38gw9jsz,1,15.2,10.3,2023-03-17T21:11:38.935Z,2023-03-18T04:47:57Z,4103491647,212,24.7,4103491649,213,0.6,4103869965,178,,4103491645,141,31.8,4103491641,56,Back,4103491643,140,34.2,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192417,463,1,2,52,48,7vn2i2kd35zuetw6b38gw9jsz,1,34.2,31.8,2023-03-17T21:11:40.888Z,2023-03-18T04:48:01Z,4103491993,212,40.3,4103491985,155,,4103491995,213,5.9,4103491991,141,11.4,4103491989,140,70.2,4103491987,56,Right,4103491997,1,,4103870029,178,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192443,464,1,2,52,55,7vn2i2kd35zuetw6b38gw9jsz,1,66.9,11.7,2023-03-17T21:11:48.114Z,2023-03-18T04:48:04Z,4103492103,212,11.6,4103492099,140,65.7,4103492097,56,Center,4103492101,141,28.6,4103492105,213,1.7,4103870061,178,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192475,465,1,2,52,57,7vn2i2kd35zuetw6b38gw9jsz,1,67.9,30.8,2023-03-17T21:11:50.617Z,2023-03-18T04:48:07Z,4103870073,178,,4103492249,140,68.5,4103492247,56,Center,4103492255,213,1.5,4103492251,141,73.8,4103492253,212,29.2,,,,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192483,466,61,2,52,59,7vn2i2kd35zuetw6b38gw9jsz,0,68.5,73.8,2023-03-17T21:11:51.843Z,2023-03-18T04:48:12Z,4103870141,178,,4103492271,56,Center,,,,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192735,417,5,2,53,2,1qtaiy11gswx327s0vkibf70n,1,30.6,-1.8,2023-03-17T21:11:55.051Z,2023-03-18T04:48:20Z,4103493477,347,,4103493475,56,Back,4103494507,233,467,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192499,467,5,2,53,2,7vn2i2kd35zuetw6b38gw9jsz,0,69.4,101.8,2023-03-17T21:11:55.051Z,2023-03-18T04:48:20Z,4103492329,56,Left,4103492331,347,,4103494531,233,417,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192763,418,1,2,53,24,1qtaiy11gswx327s0vkibf70n,1,33,0,2023-03-17T21:12:16.837Z,2023-03-18T04:48:38Z,4103493627,107,,4103493639,213,1.4,4103493637,212,7.1,4103493633,140,33.9,4103493635,141,8.9,4103493631,56,Back,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192799,419,1,2,53,26,1qtaiy11gswx327s0vkibf70n,1,32.9,5.9,2023-03-17T21:12:19.264Z,2023-03-18T04:48:42Z,4103493793,56,Back,4103870579,178,,4103493803,213,2.5,4103493799,141,40.6,4103493801,212,37.4,4103493797,140,5.3,4103493805,1,,,,,b7eoho4q34nfispye73m8b00l,J. Shelvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192839,420,1,2,53,30,1qtaiy11gswx327s0vkibf70n,0,5.3,40.6,2023-03-17T21:12:22.821Z,2023-03-18T04:48:45Z,4103493979,140,55.6,4103870643,178,,4103493987,1,,4103493983,212,53.5,4103493975,56,Center,4103493973,157,,4103493985,213,6.1,4103493981,141,28.4,9sme7jykdv8msgfu0nxx6h39x,K. Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192859,468,44,2,53,33,7vn2i2kd35zuetw6b38gw9jsz,1,45.2,74.2,2023-03-17T21:12:26.541Z,2023-03-18T06:28:13Z,4103494131,233,421,4103494077,285,,4103494075,56,Back,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192845,421,44,2,53,33,1qtaiy11gswx327s0vkibf70n,0,54.8,25.8,2023-03-17T21:12:26.542Z,2023-03-18T04:48:51Z,4103494021,56,Center,4103494171,233,468,4103494023,286,,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192865,469,61,2,53,33,7vn2i2kd35zuetw6b38gw9jsz,1,46.3,77,2023-03-17T21:12:26.609Z,2023-03-18T06:28:14Z,4103870887,388,,4103494099,56,Back,4103870885,15,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192947,422,1,2,53,35,1qtaiy11gswx327s0vkibf70n,1,58.8,26.2,2023-03-17T21:12:28.275Z,2023-03-18T04:49:09Z,4103494463,56,Right,4103494473,213,5.4,4103494461,3,,4103494471,212,12.4,4103870953,388,,4103494467,140,66.1,4103494469,141,11.9,,,,a4qjllaut1bo0ng3x4xu5lq6t,A. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521192961,423,1,2,53,38,1qtaiy11gswx327s0vkibf70n,0,70.4,11,2023-03-17T21:12:31.200Z,2023-03-18T04:49:22Z,4103494549,141,12.0,4103497793,286,,4103497789,233,487,4103497787,236,,4103494541,56,Right,4103871213,178,,4103494553,212,1.1,4103494555,213,0.7,1l228p52d8wdf8qhfxqu8rca,B. Johnson,4103494545,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521193555,487,74,2,53,38,7vn2i2kd35zuetw6b38gw9jsz,1,33.8,80.9,2023-03-17T21:12:31.222Z,2023-03-18T04:49:26Z,4103497835,233,423,4103497699,285,,4103497697,56,Back,4103871283,178,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521193001,470,52,2,53,42,7vn2i2kd35zuetw6b38gw9jsz,1,5.9,74.3,2023-03-17T21:12:35.240Z,2023-03-18T04:49:31Z,4103871393,178,,4103608849,376,,,,,,,,,,,,,,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521193145,471,1,2,53,48,7vn2i2kd35zuetw6b38gw9jsz,1,8.7,46.5,2023-03-17T21:12:41.511Z,2023-03-18T04:49:33Z,4103495427,212,17.9,4103495429,213,5.0,4103495421,56,Back,4103495425,141,21.2,4103495419,123,,4103871431,178,,4103495423,140,13.3,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521193157,472,1,2,53,55,7vn2i2kd35zuetw6b38gw9jsz,1,26.2,13.9,2023-03-17T21:12:47.739Z,2023-03-18T04:49:37Z,4103495507,141,4.8,4103495509,212,6.2,4103495503,56,Back,4103495511,213,4.8,4103495505,140,26.7,4103871513,178,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521193179,473,1,2,53,56,7vn2i2kd35zuetw6b38gw9jsz,1,26.7,4.8,2023-03-17T21:12:48.704Z,2023-03-18T04:49:39Z,4103495629,212,23.9,4103871527,178,,4103495627,141,30.3,4103495623,56,Back,4103495631,213,2.3,4103495625,140,11.1,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521193247,474,1,2,53,59,7vn2i2kd35zuetw6b38gw9jsz,1,11.1,30.3,2023-03-17T21:12:51.884Z,2023-03-18T04:49:41Z,4103871589,178,,4103495979,56,Back,4103495987,213,1.1,4103495983,141,47.5,4103495981,140,16.7,4103495985,212,13.1,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
