id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2528641977,174,1,1,19,50,b496gs285it6bheuikox6z9mj,1,54.8,70.5,2023-04-04T19:05:46.295Z,2023-04-05T00:48:01Z,4164281167,178,,4163732091,213,4.2,4163732085,140,46.0,4163732089,212,20.6,4163732087,141,43.5,4163732083,56,Back,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642007,175,1,1,19,54,b496gs285it6bheuikox6z9mj,1,48,41.9,2023-04-04T19:05:50.447Z,2023-04-05T00:48:05Z,4163732253,1,,4163732245,140,67.0,4163732249,212,32.6,4163732243,56,Right,4163732247,141,4.0,4163732241,155,,4163732251,213,5.4,4164281269,178,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528774101,821,83,1,19,58,avxknfz4f6ob0rv9dbnxdzde0,1,39.3,93.2,2023-04-04T19:05:54.139Z,2023-04-05T02:32:35Z,4164435899,399,215711,,,,,,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642025,176,1,1,20,0,b496gs285it6bheuikox6z9mj,1,60.7,6.8,2023-04-04T19:05:55.719Z,2023-04-05T00:48:07Z,4163732373,56,Back,4163732379,212,18.0,4163732377,141,10.1,4163732375,140,43.7,4164281307,178,,4163732381,213,3.0,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642057,177,1,1,20,3,b496gs285it6bheuikox6z9mj,1,40.6,10.9,2023-04-04T19:05:58.754Z,2023-04-05T00:48:31Z,4163732535,141,31.5,4163732533,140,34.9,4163732539,213,2.0,4163732537,212,15.2,4163732531,56,Back,4164282145,178,,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642079,178,1,1,20,6,b496gs285it6bheuikox6z9mj,1,34.9,34.3,2023-04-04T19:06:01.869Z,2023-04-05T00:48:34Z,4164282193,178,,4163732637,141,58.1,4163732639,212,16.2,4163732633,56,Back,4163732635,140,35.6,4163732641,213,1.5,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642089,179,1,1,20,10,b496gs285it6bheuikox6z9mj,1,40.4,63,2023-04-04T19:06:05.855Z,2023-04-05T00:48:38Z,4163732689,141,63.3,4163732687,140,59.2,4163732685,56,Center,4163732693,213,0.0,4163732691,212,19.7,4164282375,178,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642107,180,1,1,20,11,b496gs285it6bheuikox6z9mj,1,59.2,63.3,2023-04-04T19:06:07.130Z,2023-04-05T00:48:41Z,4163732775,212,19.5,4163732773,141,61.6,4163732777,213,3.2,4163732769,56,Back,4163732771,140,40.7,4163732781,156,,4164282463,178,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642153,181,1,1,20,19,b496gs285it6bheuikox6z9mj,1,40,59,2023-04-04T19:06:15.045Z,2023-04-05T00:48:44Z,4163732981,213,4.9,4164282503,178,,4163732979,212,19.6,4163732973,56,Back,4163732977,141,30.4,4163732975,140,42.6,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642167,182,1,1,20,22,b496gs285it6bheuikox6z9mj,1,42.6,28.9,2023-04-04T19:06:17.731Z,2023-04-05T00:48:47Z,4164282577,178,,4163733037,212,20.7,4163733033,140,56.8,4163733039,213,5.5,4163733035,141,7.8,4163733031,56,Right,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642203,183,1,1,20,25,b496gs285it6bheuikox6z9mj,0,57.8,3.8,2023-04-04T19:06:21.488Z,2023-04-05T00:48:51Z,4163733185,140,88.1,4163733183,56,Center,4163733187,141,26.3,4163733189,212,35.3,4164282683,178,,4163733191,213,0.4,4163733193,1,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642211,152,52,1,20,29,avxknfz4f6ob0rv9dbnxdzde0,1,12.2,65,2023-04-04T19:06:25.052Z,2023-04-05T00:48:55Z,4164282737,178,,4164044385,376,,,,,,,,,,,,,,,,,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642311,153,1,1,20,31,avxknfz4f6ob0rv9dbnxdzde0,1,12.4,46,2023-04-04T19:06:26.707Z,2023-04-05T00:48:57Z,4163733705,213,5.4,4163733691,123,,4163733703,212,24.4,4163733697,140,26.6,4163733693,56,Back,4163733701,141,17.6,4164282841,178,,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528709285,609,1,1,20,35,avxknfz4f6ob0rv9dbnxdzde0,1,28.3,15,2023-04-04T19:06:31.579Z,2023-04-05T00:49:07Z,4164091805,56,Back,4164091803,189,,4164091813,213,2.2,4164091809,141,25.1,4164091807,140,23.1,4164091811,212,8.8,4164282923,178,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642329,154,1,1,20,38,avxknfz4f6ob0rv9dbnxdzde0,1,23.5,29.3,2023-04-04T19:06:33.818Z,2023-04-05T05:17:22Z,4163733785,213,1.5,4163733783,212,25.5,4163734021,189,,4163733781,141,66.8,4163733779,140,24.2,4163733777,56,Back,4164283541,178,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528797439,1049,1,1,20,40,avxknfz4f6ob0rv9dbnxdzde0,1,23.3,68,2023-04-04T19:06:36.179Z,2023-04-05T05:32:05Z,4164567283,141,80.4,4164567287,213,0.6,4164567285,212,14.0,4164567281,140,33.9,4164567279,56,Back,4164567473,178,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642353,155,1,1,20,42,avxknfz4f6ob0rv9dbnxdzde0,1,26.9,73.6,2023-04-04T19:06:38.591Z,2023-04-05T00:49:28Z,4163733901,141,64.5,4163733899,140,20.9,4163733897,56,Back,4163733905,213,3.9,4163733903,212,8.8,4164283959,178,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642375,156,1,1,20,47,avxknfz4f6ob0rv9dbnxdzde0,1,24.3,55.2,2023-04-04T19:06:43.103Z,2023-04-05T00:49:35Z,4163733997,141,32.9,4163733999,212,15.4,4163733993,56,Back,4163733995,140,21.8,4163734001,213,4.5,4164284243,178,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642415,157,1,1,20,51,avxknfz4f6ob0rv9dbnxdzde0,1,20.5,32.2,2023-04-04T19:06:47.005Z,2023-04-05T00:49:39Z,4163734151,212,13.6,4163734153,213,2.3,4164284379,178,,4163734145,56,Back,4163734149,141,47.4,4163734147,140,12.1,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642453,158,1,1,20,55,avxknfz4f6ob0rv9dbnxdzde0,1,13.9,46.7,2023-04-04T19:06:50.873Z,2023-04-05T00:49:42Z,4164284471,178,,4163734351,212,17.3,4163734341,56,Back,4163734343,140,20.5,4163734347,141,23.4,4163734355,213,5.1,,,,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642479,159,1,1,20,58,avxknfz4f6ob0rv9dbnxdzde0,1,21.6,24.2,2023-04-04T19:06:53.747Z,2023-04-05T00:49:45Z,4164284575,178,,4163734491,141,66.0,4163734495,213,1.7,4163734493,212,28.6,4163734487,56,Back,4163734489,140,18.8,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642553,160,1,1,21,0,avxknfz4f6ob0rv9dbnxdzde0,1,18.8,66,2023-04-04T19:06:55.735Z,2023-04-05T00:49:53Z,4163734801,213,3.8,4163734797,141,48.2,4163734793,56,Back,4163734799,212,19.0,4164284833,178,,4163734795,140,4.9,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642597,161,1,1,21,5,avxknfz4f6ob0rv9dbnxdzde0,1,6.8,44.6,2023-04-04T19:07:01.301Z,2023-04-05T00:49:56Z,4164284979,178,,4163734919,140,12.9,4163734917,56,Back,4163734925,213,1.3,4163734923,212,22.0,4163734921,141,75.6,,,,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642617,162,1,1,21,7,avxknfz4f6ob0rv9dbnxdzde0,1,14.2,75.9,2023-04-04T19:07:03.581Z,2023-04-05T00:50:00Z,4163735053,213,1.1,4163735049,141,90.9,4163735047,140,19.3,4163735045,56,Back,4164285171,178,,4163735051,212,11.5,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642623,163,1,1,21,10,avxknfz4f6ob0rv9dbnxdzde0,1,22.2,92.9,2023-04-04T19:07:06.601Z,2023-04-05T00:50:04Z,4163735071,212,8.3,4163735077,213,0.0,4163735065,140,30.1,4163735063,56,Back,4163735067,141,93.0,4164285321,178,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642637,164,1,1,21,12,avxknfz4f6ob0rv9dbnxdzde0,0,30.2,93,2023-04-04T19:07:07.781Z,2023-04-05T00:50:09Z,4163735135,56,Back,4163735139,141,88.3,4163735137,140,48.3,4163735141,212,19.3,4164285469,178,,4163735143,213,6.1,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642645,184,8,1,21,13,b496gs285it6bheuikox6z9mj,1,54.4,15.5,2023-04-04T19:07:08.914Z,2023-04-05T00:52:35Z,4163735169,56,Right,4164289759,178,,4164044775,385,,,,,,,,,,,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642667,185,1,1,21,13,b496gs285it6bheuikox6z9mj,0,58.1,20.7,2023-04-04T19:07:09.618Z,2023-04-05T00:52:45Z,4163735267,3,,4163735269,168,,4163735277,212,14.6,4163735279,213,0.7,4163735273,140,69.1,4163735275,141,33.8,4163735271,56,Center,4164290001,178,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642741,165,1,1,21,15,avxknfz4f6ob0rv9dbnxdzde0,1,34.4,54.7,2023-04-04T19:07:11.451Z,2023-04-05T00:52:51Z,4164290171,178,,4163735587,3,,4163735589,56,Back,4163735595,212,8.4,4163735593,141,66.6,4163735597,213,1.8,4163735591,140,32.2,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642759,166,1,1,21,21,avxknfz4f6ob0rv9dbnxdzde0,1,37,81.1,2023-04-04T19:07:17.150Z,2023-04-05T00:52:55Z,4164290305,178,,4163735689,212,9.8,4163735683,56,Back,4163735687,141,90.9,4163735685,140,30.2,4163735691,213,2.4,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642797,167,1,1,21,25,avxknfz4f6ob0rv9dbnxdzde0,1,32,91.6,2023-04-04T19:07:21.014Z,2023-04-05T00:52:59Z,4163735859,212,15.0,4163735857,141,69.6,4163735853,56,Back,4163735855,140,32.6,4163735861,213,4.8,4164290409,178,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642811,168,1,1,21,28,avxknfz4f6ob0rv9dbnxdzde0,1,30.1,70.9,2023-04-04T19:07:24.408Z,2023-04-05T00:53:02Z,4163735919,56,Back,4163735925,212,8.5,4163735927,213,3.8,4163735923,141,63.2,4163735921,140,23.7,4164290477,178,,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642831,169,1,1,21,30,avxknfz4f6ob0rv9dbnxdzde0,1,23.5,63,2023-04-04T19:07:25.790Z,2023-04-05T00:53:05Z,4164290591,178,,4163736021,56,Back,4163736025,141,34.7,4163736029,213,4.7,4163736027,212,19.3,4163736023,140,22.4,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642899,170,1,1,21,32,avxknfz4f6ob0rv9dbnxdzde0,1,22.5,34.8,2023-04-04T19:07:28.050Z,2023-04-05T00:53:15Z,4163736345,140,22.2,4163736349,212,21.6,4163736343,56,Back,4163736347,141,66.5,4163736353,213,1.6,4164290873,178,,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642927,171,1,1,21,39,avxknfz4f6ob0rv9dbnxdzde0,1,29.7,50.2,2023-04-04T19:07:35.426Z,2023-04-05T00:53:24Z,4163736461,56,Back,4163736463,140,26.8,4163736467,212,16.6,4163736469,213,4.5,4163736465,141,26.2,4164291097,178,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642951,172,1,1,21,42,avxknfz4f6ob0rv9dbnxdzde0,1,27.5,16.7,2023-04-04T19:07:38.020Z,2023-04-05T00:53:27Z,4163736581,213,5.8,4164291139,178,,4163736573,56,Back,4163736579,212,21.2,4163736577,141,3.2,4163736575,140,45.7,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642991,173,1,1,21,44,avxknfz4f6ob0rv9dbnxdzde0,1,43.2,6.3,2023-04-04T19:07:40.289Z,2023-04-05T00:53:30Z,4163736765,56,Back,4163736767,140,36.5,4163736769,141,14.1,4163736773,213,2.5,4163736771,212,8.8,4164291219,178,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643009,174,1,1,21,48,avxknfz4f6ob0rv9dbnxdzde0,1,29.5,5.8,2023-04-04T19:07:44.169Z,2023-04-05T00:53:43Z,4163736863,213,3.0,4163736861,212,15.9,4164291495,178,,4163736859,141,9.1,4163736857,140,14.5,4163736855,56,Back,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643057,175,1,1,21,51,avxknfz4f6ob0rv9dbnxdzde0,1,14.6,9.1,2023-04-04T19:07:46.729Z,2023-04-05T00:53:49Z,4163737123,212,28.6,4163737117,56,Back,4163737119,140,3.9,4163737125,213,2.0,4164291737,178,,4163737121,141,47.7,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643109,176,1,1,21,54,avxknfz4f6ob0rv9dbnxdzde0,1,7.8,49.3,2023-04-04T19:07:50.362Z,2023-04-05T00:53:51Z,4163737397,140,12.0,4163737399,141,76.7,4163737401,212,19.1,4163737395,56,Back,4164291795,178,,4163737403,213,1.3,,,,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643135,177,1,1,21,59,avxknfz4f6ob0rv9dbnxdzde0,1,28.9,89.3,2023-04-04T19:07:55.461Z,2023-04-05T00:53:58Z,4164291867,178,,4163737521,56,Back,4163737525,141,83.9,4163737529,213,6.0,4163737527,212,14.0,4163737523,140,41.8,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643151,178,1,1,22,1,avxknfz4f6ob0rv9dbnxdzde0,1,52.8,84.9,2023-04-04T19:07:57.529Z,2023-04-05T00:54:04Z,4163737611,141,94.7,4163737613,212,12.8,4163737609,140,63.2,4163737607,56,Left,4163737615,213,0.5,4164291959,178,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643185,179,2,1,22,4,avxknfz4f6ob0rv9dbnxdzde0,1,60.5,93.5,2023-04-04T19:07:59.831Z,2023-04-05T00:54:22Z,4164292407,178,,4163737781,7,18paf5a7rfe4kutxjl4cwd695,4163737787,141,84.4,4163737783,56,Left,4163737785,140,82.0,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643183,186,55,1,22,4,b496gs285it6bheuikox6z9mj,1,27.6,15.1,2023-04-04T19:07:59.832Z,2023-04-05T00:54:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643393,187,1,1,22,31,b496gs285it6bheuikox6z9mj,1,25.4,11.7,2023-04-04T19:08:27.270Z,2023-04-05T00:54:36Z,4163738863,212,10.9,4163738865,213,1.7,4163739073,189,,4164292421,178,,4163738861,141,27.6,4163738853,5,,4163738859,140,24.5,4163738857,56,Back,7paw998ux29k7hx4t1g0wu85x,A. Young,4163738855,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643429,188,1,1,22,40,b496gs285it6bheuikox6z9mj,1,24.9,32.9,2023-04-04T19:08:35.699Z,2023-04-05T00:54:45Z,4163739065,141,55.1,4163739067,212,15.1,4163739069,213,1.5,4163739063,140,25.3,4164292451,178,,4163739061,56,Back,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643441,189,1,1,22,43,b496gs285it6bheuikox6z9mj,1,26.7,59,2023-04-04T19:08:38.756Z,2023-04-05T00:54:57Z,4163739133,56,Back,4163739137,140,34.8,4164293053,178,,4163739151,213,5.7,4163739147,212,10.5,4163739143,141,49.9,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643465,190,1,1,22,45,b496gs285it6bheuikox6z9mj,1,33.7,43.9,2023-04-04T19:08:41.085Z,2023-04-05T00:55:00Z,4163739285,213,4.8,4163739283,212,22.7,4163739281,141,10.8,4164293121,178,,4163739279,140,36.2,4163739277,56,Back,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643535,191,1,1,22,49,b496gs285it6bheuikox6z9mj,1,33.1,10.8,2023-04-04T19:08:44.959Z,2023-04-05T00:55:03Z,4163739601,213,2.3,4164293189,178,,4163739597,141,26.0,4163739599,212,13.8,4163739593,56,Back,4163739595,140,24.4,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643547,192,1,1,22,55,b496gs285it6bheuikox6z9mj,1,29.8,32.7,2023-04-04T19:08:51.331Z,2023-04-05T00:55:06Z,4163739695,213,0.7,4163739677,140,43.9,4163739673,56,Back,4163739681,141,51.9,4164293225,178,,4163739687,212,19.7,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643567,193,1,1,22,57,b496gs285it6bheuikox6z9mj,1,43.9,51.9,2023-04-04T19:08:52.941Z,2023-04-05T00:55:10Z,4163739775,56,Back,4163739779,140,48.8,4164293307,178,,4163739781,141,56.4,4163739783,212,6.0,4163739785,213,0.5,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643621,194,1,1,22,58,b496gs285it6bheuikox6z9mj,1,55.4,57.5,2023-04-04T19:08:54.613Z,2023-04-05T00:55:28Z,4163742385,4,,4163741961,22,,4163740081,212,16.3,4163740083,213,0.0,4164293457,178,,4163740075,56,Center,4163740077,140,70.9,4163740079,141,58.1,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,4163741957,210,16,4163741959,154,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2528643623,195,16,1,23,5,b496gs285it6bheuikox6z9mj,1,86.3,49.4,2023-04-04T19:09:00.760Z,2023-04-05T00:55:29Z,4163742001,114,,4163741269,20,,4163742017,214,,4163742013,102,53.6,4163742007,154,,4163742003,76,,4164293801,178,,4163740091,17,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,4163740093,56,Center,4163742021,230,4163740089,22,,91.2,,4163742023,231,4163741273,374,2023-04-04 20:08:58.717,4163741277,375,23:03.036,50.2,4163742019,215,4163742009,55,4163742015,103,4163742005,29,,,194,2.5,4164046541,395,9.3,4164046543,396,51.4,,,,,,
2528644623,180,1,1,25,1,avxknfz4f6ob0rv9dbnxdzde0,1,50.1,49.9,2023-04-04T19:10:57.352Z,2023-04-05T00:55:37Z,4164294015,178,,4163744951,213,3.1,4163744953,279,G,4163745719,189,,4163744949,212,13.9,4163744947,141,50.9,4163744943,56,Back,4163744945,140,36.9,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528644645,181,1,1,25,4,avxknfz4f6ob0rv9dbnxdzde0,1,42.4,56.5,2023-04-04T19:10:59.757Z,2023-04-05T00:55:45Z,4163745071,213,5.6,4163745061,155,,4163745067,141,10.4,4163745069,212,47.7,4163745063,56,Right,4163745065,140,76.6,4163745073,1,,4164294277,178,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528644659,182,44,1,25,6,avxknfz4f6ob0rv9dbnxdzde0,1,75,10.7,2023-04-04T19:11:02.656Z,2023-04-05T01:45:23Z,4163745147,233,196,4163745123,56,Right,4163745129,286,,,,,,,,,,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528644649,196,44,1,25,6,b496gs285it6bheuikox6z9mj,0,25,89.3,2023-04-04T19:11:02.657Z,2023-04-05T00:55:49Z,4163745091,285,,4163745155,233,182,4163745089,56,Back,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528644671,183,1,1,25,7,avxknfz4f6ob0rv9dbnxdzde0,0,75.8,10.6,2023-04-04T19:11:02.738Z,2023-04-05T01:45:23Z,4163745191,213,0.3,4163745185,140,91.6,4163745183,56,Right,4163745189,212,17.6,4163745187,141,19.4,4163745181,3,,4164294411,388,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528644677,197,49,1,25,8,b496gs285it6bheuikox6z9mj,1,9,86.8,2023-04-04T19:11:04.644Z,2023-04-05T00:55:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528644691,198,1,1,25,10,b496gs285it6bheuikox6z9mj,1,8.9,87.4,2023-04-04T19:11:05.826Z,2023-04-05T00:55:58Z,4163745275,56,Back,4163745279,141,93.7,4163745281,212,5.8,4163745277,140,12.6,4163745283,213,0.8,4164294611,178,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528644703,199,1,1,25,10,b496gs285it6bheuikox6z9mj,0,12.6,93.7,2023-04-04T19:11:06.503Z,2023-04-05T00:56:01Z,4163745333,168,,4163745339,141,93.7,4163745337,140,17.8,4163745335,56,Back,4163745341,212,5.5,4163745343,213,0,4164294691,178,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
