id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/10/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,assist,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2476229845,85,49,1,8,30,b9si1jn1lfxfund69e9ogcu2n,1,34.5,25,2022-10-23T13:08:49.183Z,2022-10-23T19:35:13Z,,,,,,,,,,,,,,,,,,,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229925,86,1,1,8,30,b9si1jn1lfxfund69e9ogcu2n,1,30,29.8,2022-10-23T13:08:49.252Z,2022-10-23T19:35:16Z,3866428099,213,2.5,3866428095,141,44.0,3866428093,140,18.6,3866428091,56,Back,3868378953,178,,3866428097,212,15.4,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476229993,87,1,1,8,35,b9si1jn1lfxfund69e9ogcu2n,0,21.6,38.6,2022-10-23T13:08:54.307Z,2022-10-23T19:35:20Z,3866428519,141,30.8,3866428523,212,41.0,3866428513,56,Center,3866428531,1,,3866428511,155,,3868379189,178,,3866428517,140,60.3,3866428527,213,6.2,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230037,69,1,1,8,38,avxknfz4f6ob0rv9dbnxdzde0,1,41.5,75.5,2022-10-23T13:08:57.245Z,2022-10-23T19:35:26Z,3868379575,178,,3866428797,212,19.5,3866428791,56,Center,3866428789,3,,3866428795,141,76.0,3866428793,140,60.1,3866428799,213,0.0,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230041,70,49,1,8,40,avxknfz4f6ob0rv9dbnxdzde0,1,60.1,76,2022-10-23T13:08:58.492Z,2022-10-23T19:35:32Z,,,,,,,,,,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230069,71,1,1,8,40,avxknfz4f6ob0rv9dbnxdzde0,0,60.1,76,2022-10-23T13:08:58.573Z,2022-10-23T19:35:35Z,3868380097,178,,3866428971,140,42.2,3866428969,56,Back,3866428975,212,21.2,3866428977,213,2.7,3866428973,141,90.4,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476614501,1206,43,1,8,43,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-10-23T13:09:01.395Z,2022-10-23T20:02:21Z,3868461665,144,82,3868461525,178,0,,,,,,,,,,,,,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476614581,1209,43,1,8,43,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-10-23T13:09:01.451Z,2022-10-23T20:02:30Z,3868461999,144,82,3868461881,178,0,,,,,,,,,,,,,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230085,88,49,1,8,43,b9si1jn1lfxfund69e9ogcu2n,1,59.9,6.7,2022-10-23T13:09:01.456Z,2022-10-23T19:35:38Z,,,,,,,,,,,,,,,,,,,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230145,72,45,1,8,44,avxknfz4f6ob0rv9dbnxdzde0,0,42.4,88.1,2022-10-23T13:09:02.733Z,2022-10-23T19:35:46Z,3866429811,233,89,3866429391,56,Back,3866429395,285,,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230197,89,3,1,8,44,b9si1jn1lfxfund69e9ogcu2n,1,57.6,11.9,2022-10-23T13:09:02.733Z,2022-10-23T19:35:46Z,3866429703,286,,3866429701,56,Right,3866429755,233,72,3868380701,178,,3867559665,464,,,,,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230311,90,1,1,8,47,b9si1jn1lfxfund69e9ogcu2n,1,60.8,29,2022-10-23T13:09:05.719Z,2022-10-23T19:35:51Z,3866430417,140,64.1,3866430421,212,22.1,3868381081,178,,3866430415,56,Center,3866430423,213,1.4,3866430419,141,61.1,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230303,73,43,1,8,47,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-10-23T13:09:06.187Z,2022-10-23T13:09:49Z,3866436303,144,61,3866430367,56,Back,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476237859,149,50,1,8,48,b9si1jn1lfxfund69e9ogcu2n,1,62.6,57.3,2022-10-23T13:09:06.752Z,2022-10-23T19:36:02Z,3866473087,56,Center,3866473535,233,80,3866473089,286,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230345,74,43,1,8,49,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-10-23T13:09:07.467Z,2022-10-23T13:09:12Z,3866430569,56,Back,3866431403,144,56,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231219,80,7,1,8,49,avxknfz4f6ob0rv9dbnxdzde0,0,37.4,42.7,2022-10-23T13:09:07.467Z,2022-10-23T19:36:06Z,3868381951,178,,3866435499,56,Back,3867560587,385,,3866473489,233,149,3866435503,285,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230363,91,1,1,8,51,b9si1jn1lfxfund69e9ogcu2n,0,64.9,58.4,2022-10-23T13:09:09.608Z,2022-10-23T19:36:11Z,3866430677,213,6.1,3868382233,178,,3866430925,4,,3866430669,56,Center,3866430671,140,92.2,3866430673,141,48.7,3866430667,155,,3866430675,212,29.4,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230419,75,52,1,8,53,avxknfz4f6ob0rv9dbnxdzde0,1,8.1,51.2,2022-10-23T13:09:11.536Z,2022-10-23T19:36:14Z,3867561247,377,,3868382527,178,,,,,,,,,,,,,,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230651,76,1,1,8,58,avxknfz4f6ob0rv9dbnxdzde0,1,13.5,55.9,2022-10-23T13:09:17.332Z,2022-10-23T19:36:21Z,3866432269,123,,3866432271,56,Back,3868382885,178,,3866432277,212,12.7,3866433231,189,,3866432279,213,6.3,3866432273,140,25.6,3866432275,141,55.5,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230709,77,1,1,9,2,avxknfz4f6ob0rv9dbnxdzde0,1,27.8,45.6,2022-10-23T13:09:21.155Z,2022-10-23T19:36:27Z,3866432557,140,25.0,3868383107,178,,3866432565,213,4.3,3866432563,212,7.5,3866432555,56,Back,3866432559,141,35.5,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230759,78,1,1,9,5,avxknfz4f6ob0rv9dbnxdzde0,0,25.8,37.2,2022-10-23T13:09:23.544Z,2022-10-23T19:36:30Z,3866432829,212,47.1,3866432819,155,,3866432833,1,,3866432823,56,Back,3866432825,140,41.7,3866432821,196,,3866432831,213,1.2,3866432827,141,100.0,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,3868383169,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476230767,79,5,1,9,8,avxknfz4f6ob0rv9dbnxdzde0,0,40.2,101.7,2022-10-23T13:09:26.762Z,2022-10-23T19:36:32Z,3866432865,347,,3866432861,56,Back,3866434521,233,92,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231031,92,5,1,9,8,b9si1jn1lfxfund69e9ogcu2n,1,59.8,-1.7,2022-10-23T13:09:26.762Z,2022-10-23T19:36:32Z,3866434423,347,,3866434421,56,Right,3866434445,233,79,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231091,93,1,1,9,19,b9si1jn1lfxfund69e9ogcu2n,1,58.8,0,2022-10-23T13:09:37.614Z,2022-10-23T19:36:37Z,3866434773,213,2.8,3866434767,140,37.0,3866434775,1,,3866434771,212,24.3,3866434769,141,10.9,3866434763,107,,3866434765,56,Back,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231167,94,1,1,9,21,b9si1jn1lfxfund69e9ogcu2n,1,33.3,30.4,2022-10-23T13:09:39.648Z,2022-10-23T19:36:41Z,3866435165,56,Back,3866435169,141,72.6,3866435171,212,28.7,3866435167,140,31.8,3868383805,178,,3866435173,213,1.6,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231245,95,1,1,9,26,b9si1jn1lfxfund69e9ogcu2n,1,39.4,85.1,2022-10-23T13:09:44.706Z,2022-10-23T19:36:49Z,3866435609,213,1.2,3866435603,140,42.1,3866435605,141,95.1,3866435601,56,Back,3868384411,178,,3866435607,212,7.4,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231313,96,1,1,9,28,b9si1jn1lfxfund69e9ogcu2n,1,37.8,93.9,2022-10-23T13:09:47.362Z,2022-10-23T19:36:55Z,3866435963,141,74.0,3866435965,212,14.8,3866435967,213,4.3,3866435959,56,Back,3866435961,140,32.2,3868384749,178,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231407,97,1,1,9,30,b9si1jn1lfxfund69e9ogcu2n,1,32.2,74,2022-10-23T13:09:48.921Z,2022-10-23T19:36:57Z,3866436507,56,Back,3866436515,212,27.0,3868384891,178,,3866436511,141,61.2,3866436509,140,7.9,3866436517,213,3.5,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231489,98,1,1,9,34,b9si1jn1lfxfund69e9ogcu2n,1,8.2,58.4,2022-10-23T13:09:53.333Z,2022-10-23T19:37:02Z,3868385185,178,,3866436957,213,0.6,3866436953,141,68.9,3866436955,212,13.3,3866436945,56,Back,3866436949,140,18.9,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231541,99,1,1,9,37,b9si1jn1lfxfund69e9ogcu2n,1,19.7,68.1,2022-10-23T13:09:56Z,2022-10-23T19:37:05Z,3866437271,140,24.4,3866437269,56,Back,3866437275,212,11.2,3868385349,178,,3866437277,213,5.2,3866437273,141,53.3,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231645,100,1,1,9,39,b9si1jn1lfxfund69e9ogcu2n,1,25.1,46.7,2022-10-23T13:09:58.083Z,2022-10-23T19:37:10Z,3866437907,212,14.1,3866437901,56,Back,3868385567,178,,3866437905,141,25.9,3866437903,140,25.0,3866437909,213,4.7,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231687,101,1,1,9,41,b9si1jn1lfxfund69e9ogcu2n,1,25.5,23,2022-10-23T13:10:00.028Z,2022-10-23T19:37:15Z,3866438063,140,38.5,3866438065,141,6.2,3866438069,213,5.6,3868385941,178,,3866438067,212,17.8,3866438061,56,Back,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231789,102,1,1,9,43,b9si1jn1lfxfund69e9ogcu2n,1,38.5,6.2,2022-10-23T13:10:02.133Z,2022-10-23T19:37:20Z,3866438549,141,20.9,3866438545,56,Back,3866438553,213,2.2,3866438551,212,12.3,3868386251,178,,3866438547,140,31.7,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231955,103,1,1,9,47,b9si1jn1lfxfund69e9ogcu2n,1,56.4,35.3,2022-10-23T13:10:06.276Z,2022-10-23T19:37:31Z,3866439517,212,21.3,3867569953,4,,3866439511,56,Center,3866446661,154,,3866439513,140,76.3,3866439515,141,29.2,3866446659,210,15,3868386409,178,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,1,3866439519,213,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476617173,894,83,1,9,51,avxknfz4f6ob0rv9dbnxdzde0,1,16.4,66.9,2022-10-23T13:10:10.332Z,2022-10-23T20:06:14Z,3868473589,399,465351,,,,,,,,,,,,,,,,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476231963,104,15,1,9,52,b9si1jn1lfxfund69e9ogcu2n,1,90.2,37.6,2022-10-23T13:10:10.743Z,2022-10-23T19:37:32Z,3866446715,78,,3866446735,146,95.5,3868386943,178,,3866439573,22,,3866444581,20,,3866447885,233,81,3866446729,103,5.7,3866439577,56,Center,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,3866446717,29,,3866446737,147,43.9,3866446719,154,3866446721,55,3866446725,102,50.5,3866444583,17,,,,,,,,,,,,103,,,,,,,,,,,,,
2476231935,81,10,1,9,52,avxknfz4f6ob0rv9dbnxdzde0,1,4.2,56.9,2022-10-23T13:10:10.960Z,2022-10-23T19:37:35Z,3866447979,233,104,3867569759,180,,3866439411,173,,3867569761,376,,3866439417,56,Back,3866454293,183,,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476617621,901,83,1,9,57,avxknfz4f6ob0rv9dbnxdzde0,1,11.1,67.9,2022-10-23T13:10:16.090Z,2022-10-23T20:06:45Z,3868475593,399,465351,,,,,,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476617529,1336,43,1,9,57,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-10-23T13:10:16.090Z,2022-10-23T20:06:40Z,3868475177,178,0,3868475375,144,82,,,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232141,105,1,1,9,58,b9si1jn1lfxfund69e9ogcu2n,0,82.2,31.1,2022-10-23T13:10:17.024Z,2022-10-23T19:37:56Z,3866440497,140,77.8,3866440509,212,4.9,3866440493,56,Center,3866440501,141,28.9,3868388257,178,,3866440515,213,3.5,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232099,82,8,1,9,59,avxknfz4f6ob0rv9dbnxdzde0,1,26.6,66.5,2022-10-23T13:10:18.029Z,2022-10-23T19:38:01Z,3868388585,178,,3866440273,56,Back,3867571051,384,,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232151,83,1,1,10,1,avxknfz4f6ob0rv9dbnxdzde0,0,28.6,58.9,2022-10-23T13:10:19.657Z,2022-10-23T19:38:07Z,3866440557,140,27.0,3866440565,213,2.8,3866440845,236,,3866440853,286,,3866440555,56,Back,3866440561,212,1.8,3868388839,178,,3866440847,233,106,otz9c2ifww514ummo10nfoix,P. Daka,,3866440559,141,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232193,106,74,1,10,1,b9si1jn1lfxfund69e9ogcu2n,1,76.5,32.8,2022-10-23T13:10:19.784Z,2022-10-23T19:38:14Z,3866440813,56,Center,3866440815,285,,3868389309,178,,3866440885,233,83,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232233,107,1,1,10,3,b9si1jn1lfxfund69e9ogcu2n,1,78.4,30.5,2022-10-23T13:10:22.183Z,2022-10-23T19:38:21Z,3866441081,56,Center,3866441087,212,10.2,3866441089,213,6.1,3866441083,140,87.9,3868389689,178,,3866441085,141,27.4,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476618085,1357,67,1,10,5,b9si1jn1lfxfund69e9ogcu2n,1,87.4,28.1,2022-10-23T13:10:23.809Z,2022-10-23T21:37:13Z,3868477673,233,908,,,,,,,,,,,,,,,,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476618079,908,67,1,10,5,avxknfz4f6ob0rv9dbnxdzde0,0,12.6,71.9,2022-10-23T13:10:23.810Z,2022-10-23T20:07:21Z,3868477707,233,1357,,,,,,,,,,,,,,,,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232285,108,1,1,10,5,b9si1jn1lfxfund69e9ogcu2n,1,87.9,27.4,2022-10-23T13:10:23.814Z,2022-10-23T21:37:14Z,3866441353,213,1.6,3866441343,56,Center,3866441345,140,87.4,3866441349,141,42.7,3866441351,212,10.4,3866452737,210,15,3868389991,178,,3866452739,154,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232301,109,15,1,10,6,b9si1jn1lfxfund69e9ogcu2n,1,89.6,45.4,2022-10-23T13:10:24.517Z,2022-10-23T19:38:30Z,3866441433,17,,3866442909,146,93.0,3866442911,147,45.7,3866452759,29,,3866442903,102,46.2,3866452761,154,,3866442915,231,48.7,3866471257,80,,6s577yqayjceifu1e05f280yd,Diego Costa,,3868390259,178,,3866452767,328,,3866441435,56,3866442905,103,3866442607,233,84,3866452763,55,3866442549,20,,3866442913,230,98.6,3866441431,22,3866442553,82,,19,Center,,,,,,108,,,,,,
2476232295,84,10,1,10,6,avxknfz4f6ob0rv9dbnxdzde0,1,6.5,51.7,2022-10-23T13:10:24.644Z,2022-10-23T19:38:50Z,3866441403,56,Back,3866442653,233,109,3868391461,178,,3866441401,94,,,,,,,,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232339,85,49,1,10,8,avxknfz4f6ob0rv9dbnxdzde0,1,26.1,49.7,2022-10-23T13:10:27.236Z,2022-10-23T19:38:57Z,,,,,,,,,,,,,,,,,,,,,,,,,otz9c2ifww514ummo10nfoix,P. Daka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232373,86,1,1,10,8,avxknfz4f6ob0rv9dbnxdzde0,1,26.1,49.7,2022-10-23T13:10:27.349Z,2022-10-23T19:39:02Z,3866441877,141,46.8,3868392047,178,,3866441875,140,29.9,3866441873,56,Back,3866441881,213,5.8,3866441879,212,4.5,,,,,,,otz9c2ifww514ummo10nfoix,P. Daka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232433,87,1,1,10,9,avxknfz4f6ob0rv9dbnxdzde0,1,29.9,46.8,2022-10-23T13:10:27.927Z,2022-10-23T19:39:05Z,3866442277,140,39.0,3866442285,213,1.3,3868392379,178,,3866442279,141,95.8,3866442281,212,34.7,3866442287,1,,3866442275,56,Back,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232553,88,1,1,10,13,avxknfz4f6ob0rv9dbnxdzde0,0,39,95.8,2022-10-23T13:10:31.888Z,2022-10-23T19:39:14Z,3866442999,213,6.0,3866442995,212,42.7,3866442987,56,Center,3868393031,178,,3866443001,1,,3866442991,141,78.7,3866442989,140,78.1,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232573,110,49,1,10,17,b9si1jn1lfxfund69e9ogcu2n,1,17.2,22.7,2022-10-23T13:10:36.110Z,2022-10-23T19:39:17Z,,,,,,,,,,,,,,,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232675,111,1,1,10,17,b9si1jn1lfxfund69e9ogcu2n,1,17.2,22.7,2022-10-23T13:10:36.114Z,2022-10-23T19:39:20Z,3868393487,178,,3866443659,141,4.6,3866443661,212,19.9,3866443655,56,Back,3866443663,213,5.6,3866443657,140,32.1,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232739,112,1,1,10,23,b9si1jn1lfxfund69e9ogcu2n,1,30.7,9.8,2022-10-23T13:10:42.355Z,2022-10-23T19:39:23Z,3868393599,178,,3866444021,140,28.5,3866444027,212,15.4,3866444019,56,Back,3866444029,213,1.7,3866444025,141,32.2,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232907,113,1,1,10,27,b9si1jn1lfxfund69e9ogcu2n,1,27.9,37.4,2022-10-23T13:10:45.476Z,2022-10-23T19:39:26Z,3866444995,212,26.5,3866444993,141,76.1,3868393787,178,,3866444997,213,1.4,3866444991,140,31.1,3866444989,56,Back,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476232995,114,1,1,10,32,b9si1jn1lfxfund69e9ogcu2n,1,40.5,82.4,2022-10-23T13:10:50.993Z,2022-10-23T19:39:29Z,3866445559,140,94.7,3866445561,141,77.4,3866445563,212,57.0,3866445567,1,,3868393979,178,,3866445565,213,6.2,3866445557,56,Center,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476233069,115,1,1,10,37,b9si1jn1lfxfund69e9ogcu2n,0,94.7,77.4,2022-10-23T13:10:56.238Z,2022-10-23T19:39:33Z,3866445957,56,Center,3866445965,212,16.9,3868394179,178,,3866445959,140,83.8,3866445969,213,4.0,3866445961,141,59.1,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476233083,89,61,1,10,40,avxknfz4f6ob0rv9dbnxdzde0,1,18,45.1,2022-10-23T13:10:58.438Z,2022-10-23T19:39:39Z,3868394551,178,,3866446025,56,Back,,,,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476233239,90,12,1,10,42,avxknfz4f6ob0rv9dbnxdzde0,1,10.4,27.2,2022-10-23T13:11:00.548Z,2022-10-23T19:39:44Z,3868394817,178,,3866447035,140,15.3,3866447039,212,13.3,3866447041,213,5.1,3866447037,141,9.1,3866447031,56,Back,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476233207,116,1,1,10,44,b9si1jn1lfxfund69e9ogcu2n,1,77.1,92,2022-10-23T13:11:03.239Z,2022-10-23T19:39:48Z,3866446801,141,80.3,3866446797,56,Left,3866446809,213,5.4,3868395053,178,,3866446799,140,83.0,3866446805,212,10.1,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476233235,117,1,1,10,45,b9si1jn1lfxfund69e9ogcu2n,0,83,80.3,2022-10-23T13:11:03.660Z,2022-10-23T19:39:53Z,3866446977,141,83.7,3866446973,56,Left,3868395447,178,,3866446975,140,90.9,3866446981,213,0.3,3866446979,212,8.6,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476619513,917,67,1,10,46,avxknfz4f6ob0rv9dbnxdzde0,1,8.6,16.7,2022-10-23T13:11:04.984Z,2022-10-23T21:37:14Z,3868483953,233,1411,,,,,,,,,,,,,,,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
