id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/12/value,qualifier/13/value,qualifier/15/value
2448641751,273,1,1,23,0,4dsgumo7d4zupm2ugsvm4zm4d,1,39.9,47.2,2022-08-20T16:53:12.795Z,2022-08-21T01:12:38Z,3719762097,56,Back,3719762099,140,33.7,3721542611,178,,3719762103,212,6.6,3719762101,141,45.5,3719762105,213,3.3,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448641779,274,1,1,23,1,4dsgumo7d4zupm2ugsvm4zm4d,1,32.9,46.7,2022-08-20T16:53:13.746Z,2022-08-21T01:12:42Z,3719762285,212,24.1,3719762287,213,1.5,3719762281,140,33.5,3719762283,141,82.1,3719762279,56,Back,3721542871,178,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448641799,275,1,1,23,6,4dsgumo7d4zupm2ugsvm4zm4d,1,37.3,86.8,2022-08-20T16:53:18.965Z,2022-08-21T01:12:46Z,3721543049,178,,3719762425,212,14.9,3719762427,213,4.3,3719762423,141,67.0,3719762415,56,Back,3719762419,140,31.2,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448641815,276,1,1,23,7,4dsgumo7d4zupm2ugsvm4zm4d,1,30.5,62.1,2022-08-20T16:53:20.326Z,2022-08-21T01:12:51Z,3719762515,56,Back,3719762523,212,5.3,3719762519,140,35.3,3719762525,213,0.3,3719762521,141,64.5,3721543495,178,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448641837,277,1,1,23,11,4dsgumo7d4zupm2ugsvm4zm4d,1,41.7,68.1,2022-08-20T16:53:23.760Z,2022-08-21T01:12:55Z,3719762641,140,46.2,3719762653,213,1.1,3719762649,212,11.4,3719762639,56,Back,3719762645,141,83.3,3721543709,178,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448641865,278,1,1,23,12,4dsgumo7d4zupm2ugsvm4zm4d,1,45.9,80.9,2022-08-20T16:53:25.346Z,2022-08-21T01:13:00Z,3719762803,212,18.5,3719762799,140,35.4,3719762797,56,Back,3719762805,213,4.1,3721544111,178,,3719762801,141,59.0,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448641909,279,1,1,23,17,4dsgumo7d4zupm2ugsvm4zm4d,1,36.5,41.2,2022-08-20T16:53:29.877Z,2022-08-21T01:13:04Z,3719763071,141,28.2,3719763075,213,4.7,3719763073,212,8.8,3721544399,178,,3719763069,140,36.2,3719763067,56,Back,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448641925,280,1,1,23,22,4dsgumo7d4zupm2ugsvm4zm4d,1,43.2,33.7,2022-08-20T16:53:34.830Z,2022-08-21T01:13:07Z,3719763171,213,1.5,3719763169,212,10.3,3719763167,141,48.8,3719763165,140,44.3,3721544615,178,,3719763163,56,Back,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448641957,281,1,1,23,23,4dsgumo7d4zupm2ugsvm4zm4d,1,44.4,52.8,2022-08-20T16:53:36.398Z,2022-08-21T01:13:11Z,3719763355,56,Back,3719763357,140,36.8,3721544889,178,,3719763359,141,76.4,3719763361,212,17.9,3719763363,213,2.0,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448641989,282,1,1,23,25,4dsgumo7d4zupm2ugsvm4zm4d,1,37.7,86,2022-08-20T16:53:38.331Z,2022-08-21T01:13:15Z,3721545229,178,,3719763503,141,97.4,3719763493,56,Left,3719763499,140,54.0,3719763509,213,0.4,3719763507,212,18.8,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642003,283,1,1,23,28,4dsgumo7d4zupm2ugsvm4zm4d,1,55.5,96.2,2022-08-20T16:53:40.541Z,2022-08-21T01:13:21Z,3721545671,178,,3719763577,56,Left,3719763579,140,57.6,3719763585,213,4.9,3719763581,141,82.6,3719763583,212,9.5,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642019,284,1,1,23,29,4dsgumo7d4zupm2ugsvm4zm4d,1,54.3,83.8,2022-08-20T16:53:41.727Z,2022-08-21T01:13:31Z,3719763663,212,7.9,3719763661,141,92.0,3719763665,213,2.4,3721546365,178,,3719763657,56,Back,3719763659,140,49.0,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642033,285,1,1,23,30,4dsgumo7d4zupm2ugsvm4zm4d,1,48.4,92,2022-08-20T16:53:42.541Z,2022-08-21T01:13:35Z,3721546657,178,,3719763725,140,42.0,3719763729,212,18.7,3719763727,141,66.3,3719763723,56,Back,3719763731,213,4.3,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642071,286,1,1,23,32,4dsgumo7d4zupm2ugsvm4zm4d,1,41.1,67.5,2022-08-20T16:53:44.853Z,2022-08-21T01:13:39Z,3721546961,178,,3719763975,56,Back,3719763977,140,40.2,3719763979,141,80.0,3719763981,212,8.6,3719763983,213,1.7,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642127,287,1,1,23,36,4dsgumo7d4zupm2ugsvm4zm4d,1,43,69.3,2022-08-20T16:53:49.329Z,2022-08-21T01:13:42Z,3719764201,141,53.7,3719764197,56,Back,3719764205,213,4.2,3719764199,140,37.7,3719764203,212,12.0,3721547165,178,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642149,288,1,1,23,42,4dsgumo7d4zupm2ugsvm4zm4d,1,44.9,46.9,2022-08-20T16:53:55.066Z,2022-08-21T01:13:46Z,3721547463,178,,3719764331,141,54.2,3719764335,213,0.5,3719764329,140,53.4,3719764333,212,10.2,3719764327,56,Center,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642151,289,1,1,23,43,4dsgumo7d4zupm2ugsvm4zm4d,1,53.5,54.3,2022-08-20T16:53:55.921Z,2022-08-21T01:13:52Z,3721547855,178,,3719764353,140,45.6,3719764351,56,Back,3719764359,213,3.8,3719764357,212,10.9,3719764355,141,44.0,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642167,290,1,1,23,45,4dsgumo7d4zupm2ugsvm4zm4d,1,45.5,44.2,2022-08-20T16:53:57.922Z,2022-08-21T01:13:55Z,3719764447,56,Right,3719764449,140,56.0,3719764453,141,12.3,3719764457,212,24.3,3721548031,178,,3719764459,213,5.2,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642197,291,1,1,23,47,4dsgumo7d4zupm2ugsvm4zm4d,0,57.1,15.6,2022-08-20T16:53:59.570Z,2022-08-21T01:14:00Z,3719764611,1,,3719764607,212,39.6,3719764601,56,Right,3719764609,213,6.2,3719764605,141,11.6,3719764599,155,,3721548425,178,,3719764603,140,94.7,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642209,162,4,1,23,51,1pse9ta7a45pi2w2grjim70ge,1,3.3,89.9,2022-08-20T16:54:03.888Z,2022-08-21T01:14:04Z,3719764671,285,,3719764727,233,292,3719764669,152,,3719764667,56,Back,3719764665,294,,3719764663,13,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642219,292,4,1,23,51,4dsgumo7d4zupm2ugsvm4zm4d,0,96.7,10.1,2022-08-20T16:54:03.889Z,2022-08-21T01:14:04Z,3719764705,294,,3721548735,178,,3719764707,56,Right,3719764709,152,,3719764703,13,,3719764735,233,162,3719764711,286,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642521,163,1,1,24,24,1pse9ta7a45pi2w2grjim70ge,0,3.3,90.5,2022-08-20T16:54:37.262Z,2022-08-21T01:14:09Z,3719766211,140,62.9,3719766219,1,,3719766217,213,6.1,3719766215,212,63.5,3721549017,178,,3719766213,141,74.7,3719766203,5,,3719766209,56,Center,12l99v9rpet6ug6n121tg6ay1,M. Travers,3719766207,152,,3719766205,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642531,293,44,1,24,28,4dsgumo7d4zupm2ugsvm4zm4d,1,32.8,22.1,2022-08-20T16:54:40.853Z,2022-08-21T05:00:14Z,3719766335,233,164,3719766267,56,Back,3719766269,285,,,,,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642527,164,44,1,24,28,1pse9ta7a45pi2w2grjim70ge,0,67.2,77.9,2022-08-20T16:54:40.854Z,2022-08-21T01:14:13Z,3719766245,56,Center,3719766363,233,293,3719766249,286,,,,,,,,,,,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642543,294,1,1,24,28,4dsgumo7d4zupm2ugsvm4zm4d,0,28.6,18.9,2022-08-20T16:54:40.974Z,2022-08-21T05:00:14Z,3721549945,388,,3719766351,213,0.4,3719766343,56,Back,3719766345,140,43.0,3719766347,141,27.3,3719766341,3,,3719766349,212,16.2,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642549,165,1,1,24,30,1pse9ta7a45pi2w2grjim70ge,1,58.8,73.2,2022-08-20T16:54:42.970Z,2022-08-21T01:14:27Z,3719766383,140,65.5,3719766385,141,81.4,3719766387,212,9.0,3719766381,56,Left,3719766389,213,0.7,3719766379,155,,3721550541,178,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642605,166,1,1,24,31,1pse9ta7a45pi2w2grjim70ge,0,65,81.5,2022-08-20T16:54:44.061Z,2022-08-21T01:14:40Z,3719766611,141,100.0,3719766615,213,0.8,3719766613,212,19.0,3721551421,178,,3719766609,140,78.1,3719766607,56,Left,,,,,,,2ubxzcc4zioelrh0cvxnae4lx,B. Pearson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642607,167,5,1,24,34,1pse9ta7a45pi2w2grjim70ge,0,77.8,101,2022-08-20T16:54:47.328Z,2022-08-21T01:14:44Z,3719766621,56,Left,3719766623,347,,3719766917,233,295,,,,,,,,,,,,,,,,2ubxzcc4zioelrh0cvxnae4lx,B. Pearson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642655,295,5,1,24,34,4dsgumo7d4zupm2ugsvm4zm4d,1,22.2,-1,2022-08-20T16:54:47.328Z,2022-08-21T01:14:44Z,3719766907,347,,3719766909,233,167,3719766905,56,Back,,,,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642667,296,1,1,24,39,4dsgumo7d4zupm2ugsvm4zm4d,1,22.6,0,2022-08-20T16:54:51.721Z,2022-08-21T01:14:51Z,3719767003,141,20.0,3719767001,140,12.5,3719766999,56,Back,3719767007,213,2.2,3719766997,107,,3719767005,212,18.0,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642685,297,1,1,24,42,4dsgumo7d4zupm2ugsvm4zm4d,1,11.2,19.2,2022-08-20T16:54:54.497Z,2022-08-21T01:14:54Z,3719767103,213,1.4,3719767101,212,16.3,3721552471,178,,3719767095,56,Back,3719767099,141,42.9,3719767097,140,13.7,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642705,298,1,1,24,45,4dsgumo7d4zupm2ugsvm4zm4d,1,18.8,51.3,2022-08-20T16:54:58.403Z,2022-08-21T01:14:59Z,3719767211,212,25.7,3721552779,178,,3719767213,213,5.0,3719767203,56,Back,3719767209,141,15.2,3719767205,140,26.1,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642719,299,1,1,24,49,4dsgumo7d4zupm2ugsvm4zm4d,1,30.3,11,2022-08-20T16:55:02.048Z,2022-08-21T01:15:03Z,3719767307,56,Back,3719767309,140,41.5,3719767315,213,5.9,3721553113,178,,3719767311,141,4.3,3719767313,212,12.6,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642737,300,1,1,24,51,4dsgumo7d4zupm2ugsvm4zm4d,1,40.7,3.4,2022-08-20T16:55:04.225Z,2022-08-21T01:15:08Z,3719767401,56,Back,3719767409,213,2.9,3719767407,212,13.8,3719767405,141,8.9,3719767403,140,28.0,3721553407,178,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642767,301,1,1,24,52,4dsgumo7d4zupm2ugsvm4zm4d,1,29.5,10,2022-08-20T16:55:04.956Z,2022-08-21T01:15:14Z,3719767567,155,,3719767569,56,Center,3719767577,213,0.4,3719767571,140,54.7,3719767575,212,28.5,3721553793,178,,3719767573,141,25.5,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642771,302,3,1,24,54,4dsgumo7d4zupm2ugsvm4zm4d,0,60.2,22,2022-08-20T16:55:07.391Z,2022-08-21T01:15:22Z,3720863353,465,,3721554253,178,,3719767659,233,168,3719767593,56,Center,3719767595,286,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642777,168,7,1,24,55,1pse9ta7a45pi2w2grjim70ge,0,39.8,78,2022-08-20T16:55:08.026Z,2022-08-21T01:15:26Z,3719767623,56,Back,3721554561,178,,3719767641,233,302,3720863439,385,,3719767625,285,,,,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448643827,328,61,1,24,55,4dsgumo7d4zupm2ugsvm4zm4d,1,60.8,13.7,2022-08-20T16:55:08.295Z,2022-08-21T01:15:36Z,3721555041,178,,3719773223,56,Right,,,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642781,169,49,1,24,56,1pse9ta7a45pi2w2grjim70ge,1,40.9,77.5,2022-08-20T16:55:09.378Z,2022-08-21T01:15:47Z,,,,,,,,,,,,,,,,,,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642805,170,1,1,24,56,1pse9ta7a45pi2w2grjim70ge,1,41.3,77.5,2022-08-20T16:55:09.390Z,2022-08-21T01:15:45Z,3721555727,178,,3719767751,56,Center,3719767759,213,6.3,3719767757,212,16.2,3719767755,141,77.2,3719767753,140,56.7,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642809,171,61,1,24,57,1pse9ta7a45pi2w2grjim70ge,0,57.1,77.2,2022-08-20T16:55:10.018Z,2022-08-21T01:15:53Z,3721556407,178,,3719767771,56,Center,,,,,,,,,,,,,,,,,,,2ubxzcc4zioelrh0cvxnae4lx,B. Pearson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642823,303,49,1,24,59,4dsgumo7d4zupm2ugsvm4zm4d,1,43.4,22.7,2022-08-20T16:55:12.051Z,2022-08-21T01:15:59Z,,,,,,,,,,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448839893,975,1,1,24,59,4dsgumo7d4zupm2ugsvm4zm4d,1,43.8,19.3,2022-08-20T16:55:12.106Z,2022-08-21T01:16:02Z,3720865837,212,8.9,3720865831,56,Back,3720865839,213,1.7,3720865835,141,32.3,3721556929,178,,3720865833,140,42.8,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642845,304,1,1,25,0,4dsgumo7d4zupm2ugsvm4zm4d,1,41.2,31.9,2022-08-20T16:55:13.214Z,2022-08-21T01:16:10Z,3721557587,178,,3719767917,140,40.8,3719767919,141,27.9,3719767915,56,Back,3719767923,213,4.6,3719767921,212,2.8,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642851,305,1,1,25,1,4dsgumo7d4zupm2ugsvm4zm4d,1,41.1,26.7,2022-08-20T16:55:13.865Z,2022-08-21T01:16:14Z,3719767949,212,3.5,3719767947,141,31.8,3719767945,140,40.8,3719767951,213,1.7,3719767943,56,Back,3721557887,178,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448989441,1373,67,1,25,2,4dsgumo7d4zupm2ugsvm4zm4d,1,40.6,31.6,2022-08-20T16:55:14.528Z,2022-08-21T05:00:15Z,3721704669,233,1031,,,,,,,,,,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448989437,1031,67,1,25,2,1pse9ta7a45pi2w2grjim70ge,0,59.4,68.4,2022-08-20T16:55:14.529Z,2022-08-21T01:59:23Z,3721704677,233,1373,,,,,,,,,,,,,,,,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642875,306,1,1,25,2,4dsgumo7d4zupm2ugsvm4zm4d,0,41,29.5,2022-08-20T16:55:14.557Z,2022-08-21T05:00:15Z,3719768051,213,4.7,3719768043,56,Back,3719768045,140,41.3,3721558321,178,,3719768047,141,13.5,3719768049,212,10.9,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642869,172,61,1,25,2,1pse9ta7a45pi2w2grjim70ge,1,64.7,69.7,2022-08-20T16:55:14.576Z,2022-08-21T01:16:27Z,3721558803,178,,3719768027,56,Center,,,,,,,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642895,307,1,1,25,4,4dsgumo7d4zupm2ugsvm4zm4d,1,39.6,11.3,2022-08-20T16:55:16.822Z,2022-08-21T01:16:34Z,3721559357,178,,3719768151,212,18.6,3719768145,56,Back,3719768153,213,2.3,3719768149,141,30.9,3719768147,140,27.2,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642915,308,1,1,25,6,4dsgumo7d4zupm2ugsvm4zm4d,1,27.7,31.9,2022-08-20T16:55:19.086Z,2022-08-21T01:16:37Z,3719768243,141,69.3,3719768247,213,1.7,3719768241,140,24.9,3719768245,212,25.6,3719768239,56,Back,3721559585,178,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642937,309,1,1,25,9,4dsgumo7d4zupm2ugsvm4zm4d,1,24.5,70.9,2022-08-20T16:55:21.553Z,2022-08-21T01:16:42Z,3719768335,141,96.0,3719768339,213,1.1,3719768331,56,Back,3719768337,212,18.9,3719768333,140,32.3,3721559947,178,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448642999,310,1,1,25,11,4dsgumo7d4zupm2ugsvm4zm4d,1,31.8,94.5,2022-08-20T16:55:23.499Z,2022-08-21T01:16:49Z,3721560355,178,,3719768659,141,53.1,3719768657,140,23.6,3719768655,56,Back,3719768661,212,29.4,3719768663,213,4.4,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448643033,311,1,1,25,18,4dsgumo7d4zupm2ugsvm4zm4d,1,42.4,38.5,2022-08-20T16:55:30.868Z,2022-08-21T01:16:55Z,3721560777,178,,3719768825,141,17.6,3719768829,213,5.4,3719768821,56,Right,3719768827,212,18.1,3719768823,140,53.1,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448643103,312,1,1,25,21,4dsgumo7d4zupm2ugsvm4zm4d,1,60.3,16.1,2022-08-20T16:55:33.792Z,2022-08-21T01:16:59Z,3719769215,213,5.8,3719769211,212,16.9,3721561015,178,,3719769201,56,Right,3719769207,141,5.6,3719769203,140,74.9,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448643125,313,1,1,25,27,4dsgumo7d4zupm2ugsvm4zm4d,1,74.3,26.5,2022-08-20T16:55:40.281Z,2022-08-21T01:17:06Z,3721561435,178,,3719769335,213,2.4,3719769331,141,42.2,3719769327,56,Center,3719769333,212,15.3,3719769329,140,63.8,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448643145,314,1,1,25,30,4dsgumo7d4zupm2ugsvm4zm4d,0,62.3,44.3,2022-08-20T16:55:42.772Z,2022-08-21T01:17:10Z,3719769443,213,0.1,3719769435,56,Center,3719769441,212,8.8,3719769437,140,70.6,3719769439,141,46.1,3721561775,178,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448643135,173,49,1,25,31,1pse9ta7a45pi2w2grjim70ge,1,28.3,46.1,2022-08-20T16:55:44.191Z,2022-08-21T01:17:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448643165,174,1,1,25,32,1pse9ta7a45pi2w2grjim70ge,0,28.3,46.1,2022-08-20T16:55:44.873Z,2022-08-21T01:17:21Z,3721562461,178,,3719769543,141,24.9,3719769547,213,5.5,3719769541,140,42.9,3719769545,212,21.0,3719769539,56,Back,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448643161,315,49,1,25,35,4dsgumo7d4zupm2ugsvm4zm4d,1,54.9,84.2,2022-08-20T16:55:47.595Z,2022-08-21T01:17:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448643205,316,1,1,25,36,4dsgumo7d4zupm2ugsvm4zm4d,1,54,71.5,2022-08-20T16:55:49.306Z,2022-08-21T01:17:32Z,3721563333,178,,3719769801,213,3.4,3719769793,56,Back,3719769797,141,67.2,3719769799,212,10.9,3719769795,140,44.0,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448643231,317,1,1,25,39,4dsgumo7d4zupm2ugsvm4zm4d,1,45.6,57.6,2022-08-20T16:55:51.875Z,2022-08-21T01:17:35Z,3721563477,178,,3719769945,56,Back,3719769949,141,26.1,3719769953,213,4.9,3719769947,140,49.3,3719769951,212,21.8,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448643281,318,1,1,25,42,4dsgumo7d4zupm2ugsvm4zm4d,0,55.9,21.8,2022-08-20T16:55:55.400Z,2022-08-21T01:17:39Z,3719770173,1,,3719770171,213,1.0,3719770159,155,,3719770167,141,92.7,3719770161,196,,3719770169,212,58.3,3719770165,140,87.1,3721563721,178,,cnmlhoum9aahwqruxgmz2gcfd,B. White,3719770163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448839895,776,49,1,25,48,1pse9ta7a45pi2w2grjim70ge,1,16.3,8.9,2022-08-20T16:56:01.136Z,2022-08-21T01:17:46Z,,,,,,,,,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
