id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/17/value
2484647023,219,1,1,22,1,48gk2hpqtsl6p9sx9kjhaydq4,1,36.3,60.6,2022-11-12T15:22:56.252Z,2022-11-13T00:24:27Z,3910704243,213,3.6,3910704241,212,21.3,3910704239,141,45.8,3910704235,56,Back,3912826715,178,,3910704237,140,18.4,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484647269,220,1,1,22,5,48gk2hpqtsl6p9sx9kjhaydq4,1,18.4,45.8,2022-11-12T15:23:00.065Z,2022-11-13T00:24:31Z,3910705609,155,,3910705627,212,45.9,3910705637,1,,3910705615,140,53.5,3910705611,56,Right,3910705621,141,5.5,3910705635,213,5.6,3912826775,178,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484647285,221,1,1,22,8,48gk2hpqtsl6p9sx9kjhaydq4,0,56.8,5.8,2022-11-12T15:23:02.802Z,2022-11-13T00:24:39Z,3912826901,388,,3910707059,141,0.0,3910707055,3,,3910707063,213,5.9,3910707061,212,11.8,3910705693,56,Right,3910707057,140,67.0,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484647309,222,5,1,22,10,48gk2hpqtsl6p9sx9kjhaydq4,0,64.2,-0.6,2022-11-12T15:23:04.659Z,2022-11-13T00:24:42Z,3910705809,56,Right,3910706317,233,248,3910705811,347,,,,,,,,,,,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484647399,248,5,1,22,10,22doj4sgsocqpxw45h607udje,1,35.8,100.6,2022-11-12T15:23:04.659Z,2022-11-13T00:24:42Z,3910706203,56,Back,3910706275,233,222,3910706207,347,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484647525,249,1,1,22,14,22doj4sgsocqpxw45h607udje,1,25.6,100,2022-11-12T15:23:09.052Z,2022-11-13T00:24:46Z,3910706855,56,Back,3910706853,107,,3910706859,141,84.9,3910706863,213,4.0,3910706861,212,14.5,3910706857,140,16.9,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484647651,250,1,1,22,17,22doj4sgsocqpxw45h607udje,1,14.9,82.2,2022-11-12T15:23:12.051Z,2022-11-13T00:24:51Z,3910707515,213,4.7,3910707511,141,39.7,3910707513,212,28.9,3910707507,56,Back,3912827117,178,,3910707509,140,14.9,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484647889,251,1,1,22,21,22doj4sgsocqpxw45h607udje,1,19.7,35.6,2022-11-12T15:23:15.540Z,2022-11-13T00:24:57Z,3910708867,212,34.9,3910708871,1,,3910708863,140,45.6,3910708865,141,3.5,3910708861,56,Back,3910708869,213,5.6,3912827219,178,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484647957,252,1,1,22,28,22doj4sgsocqpxw45h607udje,1,58.3,5.5,2022-11-12T15:23:22.814Z,2022-11-13T00:25:02Z,3910709303,141,15.2,3910709301,140,40.6,3910709305,212,19.7,3910709299,56,Back,3910709307,213,2.8,3912827291,178,,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484648067,253,1,1,22,30,22doj4sgsocqpxw45h607udje,1,40.6,15.2,2022-11-12T15:23:24.609Z,2022-11-13T00:25:06Z,3912827359,178,,3910709859,56,Back,3910709873,213,1.6,3910709861,140,40.4,3910709865,141,46.3,3910709869,212,21.1,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484648157,254,1,1,22,33,22doj4sgsocqpxw45h607udje,1,40.7,57.3,2022-11-12T15:23:27.555Z,2022-11-13T00:25:09Z,3910710399,140,45.6,3912827397,178,,3910710397,56,Back,3910710403,212,19.5,3910710405,213,1.3,3910710401,141,84.9,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484648281,255,1,1,22,35,22doj4sgsocqpxw45h607udje,1,45.6,86.9,2022-11-12T15:23:29.651Z,2022-11-13T00:25:13Z,3910711087,141,91.8,3912827481,178,,3910711085,140,59.9,3910711091,213,0.2,3910711081,56,Left,3910711089,212,15.4,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484648361,256,1,1,22,37,22doj4sgsocqpxw45h607udje,1,60.9,92.3,2022-11-12T15:23:31.429Z,2022-11-13T00:25:20Z,3910711553,213,5.4,3910711537,140,71.4,3910711547,212,17.1,3910711533,56,Center,3912827585,178,,3910711541,141,73.1,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484648397,257,1,1,22,38,22doj4sgsocqpxw45h607udje,0,73.6,69.8,2022-11-12T15:23:32.761Z,2022-11-13T00:25:27Z,3910711761,213,2.4,3910711749,140,71.2,3910711755,212,3.6,3912827721,178,,3910711751,141,73.5,3910711747,56,Center,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484648321,223,49,1,22,39,48gk2hpqtsl6p9sx9kjhaydq4,1,28.3,31.1,2022-11-12T15:23:33.332Z,2022-11-13T00:25:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484648429,224,1,1,22,40,48gk2hpqtsl6p9sx9kjhaydq4,1,28.3,31.1,2022-11-12T15:23:34.420Z,2022-11-13T00:25:36Z,3912827951,178,,3910711931,56,Back,3910711933,140,31.7,3910711939,141,45.4,3910711945,213,1.2,3910711943,212,10.4,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484648559,225,1,1,22,42,48gk2hpqtsl6p9sx9kjhaydq4,1,32.7,47,2022-11-12T15:23:36.502Z,2022-11-13T00:25:41Z,3912828039,178,,3910712685,213,5.8,3910712681,212,19.6,3910712673,140,49.6,3910712677,141,34.7,3910712669,56,Back,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484648635,226,1,1,22,44,48gk2hpqtsl6p9sx9kjhaydq4,1,48.2,40,2022-11-12T15:23:38.299Z,2022-11-13T00:25:45Z,3910713079,56,Back,3912828097,178,,3910713085,212,29.0,3910713081,140,41.9,3910713083,141,81.5,3910713087,213,1.8,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484648831,227,1,1,22,47,48gk2hpqtsl6p9sx9kjhaydq4,1,44.1,80.9,2022-11-12T15:23:41.773Z,2022-11-13T00:25:49Z,3910714045,140,61.7,3910714043,56,Left,3910714049,212,21.4,3910714051,213,0.5,3910714047,141,96.9,3912828151,178,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484648963,228,2,1,22,52,48gk2hpqtsl6p9sx9kjhaydq4,1,64.3,85.8,2022-11-12T15:23:46.306Z,2022-11-13T00:25:53Z,3910714735,4,,3910714711,140,90.2,3910714713,141,67.7,3912828257,178,,3910714709,56,Center,3910715771,7,4hmivvhmplqof776e9tbqg251,,,,,,,7sdbx7mzjxhvofvke9mp26kbu,C. Summerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484649055,258,55,1,22,52,22doj4sgsocqpxw45h607udje,1,22.5,42.3,2022-11-12T15:23:46.307Z,2022-11-13T00:25:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484649313,259,1,1,23,4,22doj4sgsocqpxw45h607udje,1,14.3,59.3,2022-11-12T15:23:58.411Z,2022-11-13T00:25:58Z,3910716715,5,,3910716719,241,,3910716729,141,48.8,3910716735,213,5.9,3910716731,212,18.7,3910716725,56,Back,3912828377,178,,3910716727,140,30.8,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484649467,260,1,1,23,5,22doj4sgsocqpxw45h607udje,1,31,48.1,2022-11-12T15:24:00.122Z,2022-11-13T00:26:03Z,3910717571,213,1.1,3910717567,141,82.4,3912828433,178,,3910717569,212,26.9,3910717565,140,43.7,3910717563,56,Back,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484649573,229,45,1,23,9,48gk2hpqtsl6p9sx9kjhaydq4,0,46.4,11.4,2022-11-12T15:24:03.798Z,2023-02-16T11:17:09Z,3910718133,285,,3910718131,56,Back,4035332411,233,261,,,,,,,,,,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484649475,261,3,1,23,9,22doj4sgsocqpxw45h607udje,1,53.6,88.6,2022-11-12T15:24:03.798Z,2023-02-16T10:52:00Z,3912828559,178,,3910717595,56,Left,3912302273,465,,3910717601,286,,3910718313,233,229,,,,,,,,,,c5zmr0m17riujelm4up44etih,Richarlison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484649685,262,1,1,23,11,22doj4sgsocqpxw45h607udje,1,67.7,82.7,2022-11-12T15:24:06.221Z,2022-11-13T00:26:20Z,3912828751,178,,3910718683,212,12.6,3910718685,213,5.3,3910718681,141,67.7,3910718679,140,74.7,3910718677,56,Center,,,,,,,c5zmr0m17riujelm4up44etih,Richarlison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484649819,263,1,1,23,14,22doj4sgsocqpxw45h607udje,1,74.7,67.7,2022-11-12T15:24:08.548Z,2022-11-13T00:26:26Z,3910719447,212,34.1,3910719451,213,5.0,3910719455,1,,3910719437,56,Right,3912828839,178,,3910719445,141,19.3,3910719441,140,83.3,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484649965,264,1,1,23,17,22doj4sgsocqpxw45h607udje,1,88.2,21.2,2022-11-12T15:24:11.921Z,2022-11-13T00:26:30Z,3910720127,213,2.3,3910720117,141,29.9,3912828905,178,,3910720121,212,7.8,3910720113,140,83.4,3910720111,56,Center,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484650051,265,1,1,23,20,22doj4sgsocqpxw45h607udje,1,81.1,30.8,2022-11-12T15:24:14.628Z,2022-11-13T00:26:36Z,3910720551,140,72.7,3910720555,212,8.8,3910720553,141,29.9,3910720557,213,3.2,3912829043,178,,3910720549,56,Center,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484650409,266,1,1,23,21,22doj4sgsocqpxw45h607udje,1,72.2,26.2,2022-11-12T15:24:15.798Z,2022-11-13T00:26:39Z,3910722349,140,95.3,3910722343,56,Center,3912829109,178,,3910722339,155,,3910722367,213,0.9,3910722353,141,73.4,3910722359,212,40.2,3910722375,1,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484650491,267,1,1,23,29,22doj4sgsocqpxw45h607udje,1,89.8,87.6,2022-11-12T15:24:24.263Z,2022-11-13T00:26:45Z,3912829217,178,,3910722749,213,5.4,3910722743,140,94.5,3910722745,141,79.5,3910722741,56,Left,3910722747,212,7.4,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484650513,268,1,1,23,32,22doj4sgsocqpxw45h607udje,0,95.6,77.3,2022-11-12T15:24:26.550Z,2022-11-13T00:26:50Z,3910722859,2,,3912306253,72,,3910722871,213,4.8,3910722865,140,96.1,3910722861,155,,3910722869,212,4.1,3910723375,233,230,3910723381,286,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,3912829355,178,,3910722867,141,3912306251,224,,3910722863,56,Center,3910723373,236,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484650573,230,12,1,23,32,48gk2hpqtsl6p9sx9kjhaydq4,1,4.5,31.1,2022-11-12T15:24:26.658Z,2022-11-13T00:26:55Z,3910723475,233,268,3910723215,185,,3912829483,178,,3910723217,56,Back,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484650635,231,6,1,23,33,48gk2hpqtsl6p9sx9kjhaydq4,0,4.2,29.9,2022-11-12T15:24:28.104Z,2022-11-13T00:26:58Z,3910723763,233,269,3910723539,56,Back,3910723543,73,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484650587,269,6,1,23,33,22doj4sgsocqpxw45h607udje,1,95.8,70.1,2022-11-12T15:24:28.104Z,2022-11-13T00:26:59Z,3910723303,73,,3910723301,56,Center,3910723671,233,231,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484651863,270,1,1,24,4,22doj4sgsocqpxw45h607udje,0,99.5,99.5,2022-11-12T15:24:58.979Z,2022-11-13T00:27:02Z,3910730009,1,,3910729997,223,,3910730001,140,93.3,3910730005,212,37.9,3912307089,20,,3910729993,6,,3910730003,141,44.6,3912829589,178,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,3910729999,56,Center,3910729991,2,3910729995,155,,3910730007,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484651885,232,44,1,24,6,48gk2hpqtsl6p9sx9kjhaydq4,1,5.9,55.6,2022-11-12T15:25:00.757Z,2022-11-13T02:01:22Z,3910730203,233,271,3910730101,285,,3910730099,56,Back,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484651879,271,44,1,24,6,22doj4sgsocqpxw45h607udje,0,94.1,44.4,2022-11-12T15:25:00.758Z,2022-11-13T00:27:07Z,3910730069,286,,3910730313,233,232,3910730067,56,Center,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484651911,233,12,1,24,6,48gk2hpqtsl6p9sx9kjhaydq4,1,5.1,55.8,2022-11-12T15:25:00.850Z,2022-11-13T02:01:23Z,3910730227,213,1.9,3910730219,56,Back,3912829709,388,,3910730223,141,85.1,3910730225,212,20.8,3910730403,15,,3910730221,140,0.0,3910730665,167,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484651957,234,6,1,24,8,48gk2hpqtsl6p9sx9kjhaydq4,0,3.1,70.3,2022-11-12T15:25:02.409Z,2022-11-13T00:27:14Z,3910730483,73,,3910730479,56,Back,3910730761,233,272,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484651979,272,6,1,24,8,22doj4sgsocqpxw45h607udje,1,96.9,29.7,2022-11-12T15:25:02.409Z,2022-11-13T00:27:14Z,3910730705,233,234,3910730613,56,Center,3910730617,75,,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484652935,273,1,1,24,35,22doj4sgsocqpxw45h607udje,0,99.5,0.5,2022-11-12T15:25:29.367Z,2022-11-13T00:27:20Z,3910735819,155,,3912308573,72,,3910735815,6,,3910735833,212,29.5,3910735825,56,Center,3910735821,223,,3910735829,141,43.4,3910735813,2,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,3910735835,213,1.7,3912829851,178,3910735827,140,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484652965,235,12,1,24,36,48gk2hpqtsl6p9sx9kjhaydq4,1,3.3,59,2022-11-12T15:25:30.650Z,2022-11-13T00:27:25Z,3910736259,167,,3910736099,15,,3910735977,141,40.3,3910735979,212,13.6,3910735973,56,Back,3912829931,388,,3910735981,213,4.3,3910735975,140,0.0,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484652989,236,6,1,24,37,48gk2hpqtsl6p9sx9kjhaydq4,0,1.6,48.4,2022-11-12T15:25:31.713Z,2022-11-13T00:27:29Z,3910736453,233,274,3910736133,56,Back,3910736137,73,,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484653027,274,6,1,24,37,22doj4sgsocqpxw45h607udje,1,98.4,51.6,2022-11-12T15:25:31.713Z,2022-11-13T00:27:29Z,3910736357,56,Center,3910736359,75,,3910736441,233,236,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484653663,275,1,1,24,55,22doj4sgsocqpxw45h607udje,0,99.5,0.5,2022-11-12T15:25:49.539Z,2022-11-13T00:27:34Z,3910739791,213,1.6,3910739781,223,,3910739785,140,97.3,3910739775,2,,3910739789,212,33.5,3910739779,155,,3910740893,233,237,3912830099,178,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,3910739783,56,Center,3910739793,1,3912309595,72,,3910739777,6,,3910739787,141,,,,,,,,,,,,,,,,49.7,,,,,,,,,,,,,,
2484658105,248,44,1,24,56,48gk2hpqtsl6p9sx9kjhaydq4,1,2.7,50.8,2022-11-12T15:25:51.047Z,2022-11-13T02:01:24Z,3910762269,233,277,3910762203,56,Back,3910762205,285,,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656605,277,44,1,24,56,22doj4sgsocqpxw45h607udje,0,97.3,49.2,2022-11-12T15:25:51.048Z,2022-11-13T00:27:41Z,3910754643,286,,3910754641,56,Center,3910762355,233,248,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484653831,237,41,1,24,56,48gk2hpqtsl6p9sx9kjhaydq4,1,2.6,52.4,2022-11-12T15:25:51.163Z,2022-11-13T02:01:25Z,3910740639,140,5.2,3912830287,388,,3910740649,213,5.1,3910740643,141,41.0,3910740933,233,275,3910740645,212,8.2,3912310979,378,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484653817,276,16,1,24,59,22doj4sgsocqpxw45h607udje,1,92.1,54.5,2022-11-12T15:25:53.686Z,2022-11-13T00:28:04Z,3910754283,231,47.8,3910740595,17,,3910754275,103,25.3,3910754271,77,,3912317833,396,52.3,3910746559,375,24:58.870,3910754277,214,,3910746549,25,,b9g4qurpll4wizajo95c406hh,H. Kane,3910754273,102,54.3,3912317831,395,3910740597,56,Center,3910754281,230,100,3910754279,458,0.2,,3912830563,178,,3910746551,20,,3910746555,374,,,,,,,2022-11-12 15:25:53.169,,,,,,,,,,,,,
2484656797,239,1,1,26,11,48gk2hpqtsl6p9sx9kjhaydq4,1,49.9,50.4,2022-11-12T15:27:05.907Z,2022-11-13T00:28:11Z,3910755679,56,Back,3910755689,279,G,3910755681,140,39.0,3910755685,212,11.4,3910755683,141,50.3,3912830729,178,,3910755687,213,3.1,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656861,240,1,1,26,14,48gk2hpqtsl6p9sx9kjhaydq4,1,39,50.3,2022-11-12T15:27:08.641Z,2022-11-13T00:28:16Z,3910756037,213,4.2,3912830771,178,,3910756029,56,Back,3910756031,140,33.9,3910756035,212,10.7,3910756033,141,36.7,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656903,241,1,1,26,16,48gk2hpqtsl6p9sx9kjhaydq4,1,33.9,36.7,2022-11-12T15:27:11.168Z,2022-11-13T00:28:20Z,3912830821,178,,3910756259,140,35.9,3910756263,212,15.6,3910756265,213,4.8,3910756261,141,13.9,3910756257,56,Back,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656913,242,1,1,26,18,48gk2hpqtsl6p9sx9kjhaydq4,0,35.7,13.4,2022-11-12T15:27:13.017Z,2022-11-13T00:28:26Z,3910756319,56,Back,3912830933,178,,3910756327,213,1.4,3910756321,140,37.1,3910756325,212,7.7,3910756323,141,24.5,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656999,278,8,1,26,19,22doj4sgsocqpxw45h607udje,1,59.9,66.3,2022-11-12T15:27:13.927Z,2022-11-13T00:28:33Z,3912320489,384,,3910756803,56,Center,3912831059,389,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657051,279,49,1,26,21,22doj4sgsocqpxw45h607udje,1,52.5,49.9,2022-11-12T15:27:15.475Z,2022-11-13T00:28:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657177,280,1,1,26,23,22doj4sgsocqpxw45h607udje,1,52.2,41.5,2022-11-12T15:27:18.105Z,2022-11-13T00:28:42Z,3912831167,178,,3910757731,212,22.1,3910757735,213,5.2,3910757723,141,12.1,3910757719,140,61.2,3910757715,56,Right,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657187,281,1,1,26,25,22doj4sgsocqpxw45h607udje,0,61.2,12.1,2022-11-12T15:27:19.954Z,2022-11-13T00:28:47Z,3910757809,213,0.8,3910757801,141,20.6,3910757805,212,8.5,3910757789,56,Right,3912831239,178,,3910757795,140,67.1,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485042891,1131,67,1,26,26,48gk2hpqtsl6p9sx9kjhaydq4,1,33.1,79.4,2022-11-12T15:27:20.735Z,2022-11-13T02:01:25Z,3912848903,233,1169,,,,,,,,,,,,,,,,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485042881,1169,67,1,26,26,22doj4sgsocqpxw45h607udje,0,66.9,20.6,2022-11-12T15:27:20.736Z,2022-11-13T00:52:06Z,3912848917,233,1131,,,,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657261,243,8,1,26,26,48gk2hpqtsl6p9sx9kjhaydq4,1,34.4,78.9,2022-11-12T15:27:20.754Z,2022-11-13T02:01:26Z,3912831753,178,,3912321975,383,,3910758169,56,Back,,,,,,,,,,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657287,244,49,1,26,27,48gk2hpqtsl6p9sx9kjhaydq4,1,37.1,77.4,2022-11-12T15:27:22.126Z,2022-11-13T00:29:24Z,,,,,,,,,,,,,,,,,,,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
