id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value
2533784889,466,27,2,47,25,1pse9ta7a45pi2w2grjim70ge,1,0,0,2023-04-15T15:22:40.981Z,2023-04-15T22:21:54Z,4191139535,233,426,4191089519,53,8u46wgn2upd99tmmchxuw1gbt,4191089517,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533783417,425,43,2,47,30,22doj4sgsocqpxw45h607udje,1,0,0,2023-04-15T15:22:45.723Z,2023-04-15T15:23:10Z,4191086059,144,61,4191081603,56,Center,,,,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533785363,427,28,2,48,28,22doj4sgsocqpxw45h607udje,1,0,0,2023-04-15T15:23:44.232Z,2023-04-15T22:21:57Z,4191092133,55,426,4191092423,233,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533785387,467,28,2,48,28,1pse9ta7a45pi2w2grjim70ge,1,0,0,2023-04-15T15:23:44.232Z,2023-04-15T22:21:56Z,4191092337,55,466,4191092497,233,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533785679,468,18,2,48,31,1pse9ta7a45pi2w2grjim70ge,1,0,0,2023-04-15T15:23:46.917Z,2023-04-15T22:22:03Z,4191093695,59,18,4191093691,41,,4191093693,44,Defender,4191093733,55,469,,,,,,,,,,,,,8u46wgn2upd99tmmchxuw1gbt,M. Viña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533785683,469,19,2,48,31,1pse9ta7a45pi2w2grjim70ge,1,0,0,2023-04-15T15:23:46.918Z,2023-04-15T22:22:04Z,4191093711,44,Midfielder,4191139069,292,5,4191139071,293,2,4191093707,145,3,4191093709,59,15,4191093703,41,,4191093713,55,468,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533788217,488,40,2,48,39,1pse9ta7a45pi2w2grjim70ge,1,0,0,2023-04-15T15:23:54.738Z,2023-04-15T15:25:28Z,4191107471,194,1um5sa7iogc29aadvkabadyad,4191107469,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4191107467,130,17,4191107459,30,"1um5sa7iogc29aadvkabadyad, 80bmtj7l07ohb2h475w955n9, b3gobhr43y8oxpafvp4f8rgmh, 7gyfpskzbb3r5nhiniky22o6h, e6la6wx7o6x7k4srpq8tdsafp, bvlkh4zxfuo5frhj7ogpnecbt, 2u0613a3yx2fk1pefmb722rbp, 6gxyeuqjnyj9bl4n8kz14sv6d, dvj6rdi2k0td95oxldbj6e28l, cr4c6htcw2jewsvboj6s8p045, 33cny48k38nlo8pcx3i24ldqt, 12l99v9rpet6ug6n121tg6ay1, djelmk2oafas355n2u0d1bumt, dg4782hj9xdqg46w225kzph5g, efq6i6kz6ca3u91snwmptef2t, 7tnuxlg9l4rjhc7j3ko36hduy, 95pzsjfh0wf6isp6qpf9lddyh, 2u6hj8z2g0r7b5roxpluy4sbu, 8cmkqkrjme3wb0gegzn1e6xre",4191107465,59,"13, 15, 16, 5, 3, 6, 14, 8, 9, 10, 29, 1, 4, 11, 21, 24, 25, 27, 32",4191107461,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786015,428,1,2,48,45,22doj4sgsocqpxw45h607udje,0,81.4,0,2023-04-15T15:24:01.332Z,2023-04-15T22:22:11Z,4191095759,238,,4191095559,140,88.6,4191095567,213,1.0,4191095565,212,14.7,4192203717,189,,4191095563,141,16.6,4191095555,107,,4191095557,56,Right,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786003,470,49,2,48,48,1pse9ta7a45pi2w2grjim70ge,1,10.9,83.5,2023-04-15T15:24:03.657Z,2023-04-15T22:22:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786159,471,1,2,48,49,1pse9ta7a45pi2w2grjim70ge,1,10.9,83.7,2023-04-15T15:24:04.714Z,2023-04-15T22:22:20Z,4191096331,213,6.3,4191096335,1,,4192871905,178,,4191096327,141,83.1,4191096319,56,Back,4191096329,212,37.8,4191096323,140,46.9,4191096315,157,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786203,472,44,2,48,51,1pse9ta7a45pi2w2grjim70ge,1,47.4,83.8,2023-04-15T15:24:07.491Z,2023-04-15T22:33:36Z,4191096549,56,Back,4191097141,233,429,4191096553,285,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786219,429,44,2,48,51,22doj4sgsocqpxw45h607udje,0,52.6,16.2,2023-04-15T15:24:07.492Z,2023-04-15T22:22:24Z,4191097187,233,472,4191096617,56,Right,4191096619,286,,,,,,,,,,,,,,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786237,473,1,2,48,51,1pse9ta7a45pi2w2grjim70ge,0,47.2,83.1,2023-04-15T15:24:07.571Z,2023-04-15T22:33:36Z,4191096707,168,,4191096711,140,58.9,4191096715,212,15.3,4191096717,213,5.6,4192872411,178,,4191096713,141,69.7,4191096703,3,,4191096709,56,Center,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786303,430,49,2,48,54,22doj4sgsocqpxw45h607udje,1,40.7,34.5,2023-04-15T15:24:10.256Z,2023-04-15T22:22:36Z,,,,,,,,,,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786339,431,1,2,48,55,22doj4sgsocqpxw45h607udje,1,40.7,34.5,2023-04-15T15:24:10.928Z,2023-04-15T22:22:38Z,4191097273,56,Back,4191097279,212,11.8,4192872695,178,,4191097277,141,18.0,4191097275,140,37.1,4191097281,213,4.4,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786355,432,1,2,48,57,22doj4sgsocqpxw45h607udje,1,36.2,17.6,2023-04-15T15:24:13.007Z,2023-04-15T22:23:15Z,4192874131,178,,4191097387,140,42.9,4191097393,213,5.3,4191097391,212,12.4,4191097383,56,Back,4191097389,141,2.6,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786391,433,1,2,48,59,22doj4sgsocqpxw45h607udje,0,42.9,2.6,2023-04-15T15:24:15.015Z,2023-04-15T22:23:18Z,4191097567,141,5.6,4191097565,140,56.6,4192874315,178,,4191097563,56,Right,4191097571,213,0.1,4191097569,212,14.5,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786401,474,8,2,49,0,1pse9ta7a45pi2w2grjim70ge,1,43.9,93.1,2023-04-15T15:24:15.990Z,2023-04-15T22:23:22Z,4192874529,178,,4191097643,56,Back,4192205763,385,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786475,434,5,2,49,0,22doj4sgsocqpxw45h607udje,1,57.9,-1.6,2023-04-15T15:24:16.384Z,2023-04-15T22:23:26Z,4191098059,56,Right,4191098061,347,,4191098119,233,475,,,,,,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786443,475,5,2,49,0,1pse9ta7a45pi2w2grjim70ge,0,42.1,101.6,2023-04-15T15:24:16.384Z,2023-04-15T22:23:26Z,4191097915,347,,4191097913,56,Back,4191098151,233,434,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786569,435,1,2,49,3,22doj4sgsocqpxw45h607udje,0,56.5,0,2023-04-15T15:24:19.210Z,2023-04-15T22:23:29Z,4191098545,107,,4191098567,212,21.8,4191098559,141,29.3,4191098553,140,61.0,4191098573,1,,4191098571,213,1.4,4191098549,56,Center,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534122161,1066,67,2,49,5,1pse9ta7a45pi2w2grjim70ge,1,38.6,68.5,2023-04-15T15:24:20.788Z,2023-04-15T22:57:16Z,4192920197,233,1149,,,,,,,,,,,,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534122157,1149,67,2,49,5,22doj4sgsocqpxw45h607udje,0,61.4,31.5,2023-04-15T15:24:20.789Z,2023-04-15T22:49:34Z,4192920215,233,1066,,,,,,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786601,476,8,2,49,5,1pse9ta7a45pi2w2grjim70ge,1,34.9,70.9,2023-04-15T15:24:20.816Z,2023-04-15T22:57:16Z,4192874939,178,,4191098727,56,Back,4192207253,385,,,,,,,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786681,477,49,2,49,6,1pse9ta7a45pi2w2grjim70ge,1,39.6,89.8,2023-04-15T15:24:22.268Z,2023-04-15T22:23:35Z,,,,,,,,,,,,,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786583,436,43,2,49,6,22doj4sgsocqpxw45h607udje,1,0,0,2023-04-15T15:24:22.282Z,2023-04-15T15:24:43Z,4191101617,144,61,4191098629,56,Center,,,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533788645,452,45,2,49,6,22doj4sgsocqpxw45h607udje,0,58.8,14.2,2023-04-15T15:24:22.543Z,2023-04-15T22:23:43Z,4191109659,56,Right,4191125683,233,500,4191109661,285,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533791693,500,3,2,49,6,1pse9ta7a45pi2w2grjim70ge,1,41.2,85.8,2023-04-15T15:24:22.543Z,2023-04-15T22:23:42Z,4192207635,464,,4192875337,178,,4191125621,233,452,4191125567,286,,4191125565,56,Back,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786757,478,1,2,49,9,1pse9ta7a45pi2w2grjim70ge,1,39.1,93.7,2023-04-15T15:24:25.524Z,2023-04-15T22:23:48Z,4191099469,141,86.4,4191099471,212,10.8,4192875633,178,,4191099473,213,3.6,4191099467,140,30.0,4191099465,56,Back,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786909,479,1,2,49,12,1pse9ta7a45pi2w2grjim70ge,1,25.1,87.6,2023-04-15T15:24:27.655Z,2023-04-15T22:23:50Z,4191100245,213,4.0,4191100241,141,61.0,4191100239,140,9.0,4191100237,56,Back,4191100243,212,24.8,4192875805,178,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533786999,480,1,2,49,16,1pse9ta7a45pi2w2grjim70ge,0,9.3,54.5,2023-04-15T15:24:32.129Z,2023-04-15T22:23:53Z,4191100683,213,5.5,4191100679,212,44.9,4191100673,140,39.5,4192875945,178,,4191100685,1,,4191100669,155,,4191100671,56,Back,4191100675,141,7.8,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787027,437,44,2,49,19,22doj4sgsocqpxw45h607udje,1,62.4,91,2023-04-15T15:24:35.468Z,2023-04-15T22:33:37Z,4191100861,233,481,4191100811,56,Left,4191100813,286,,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787007,481,44,2,49,19,1pse9ta7a45pi2w2grjim70ge,0,37.6,9,2023-04-15T15:24:35.469Z,2023-04-15T22:23:56Z,4191100725,285,,4191100917,233,437,4191100723,56,Back,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787051,438,1,2,49,19,22doj4sgsocqpxw45h607udje,1,64.7,89.7,2023-04-15T15:24:35.576Z,2023-04-15T22:33:37Z,4191100969,212,7.8,4191100971,213,4.8,4191100963,56,Center,4192876161,388,,4191100967,141,78.3,4191100965,140,65.3,4191100961,3,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787061,439,49,2,49,21,22doj4sgsocqpxw45h607udje,1,64.9,78.3,2023-04-15T15:24:36.692Z,2023-04-15T22:24:01Z,,,,,,,,,,,,,,,,,,,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787233,440,1,2,49,22,22doj4sgsocqpxw45h607udje,1,64.9,78.3,2023-04-15T15:24:38.256Z,2023-04-15T22:24:06Z,4192876405,178,,4191101813,213,3.7,4191101807,140,53.2,4191101805,56,Center,4191101811,212,14.6,4191101809,141,66.7,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787389,441,1,2,49,29,22doj4sgsocqpxw45h607udje,1,55,64.3,2023-04-15T15:24:44.644Z,2023-04-15T22:24:09Z,4191102687,213,4.7,4191102685,212,31.5,4192876517,178,,4191102681,140,53.3,4191102683,141,18.0,4191102679,56,Right,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787419,442,1,2,49,34,22doj4sgsocqpxw45h607udje,1,58,15.8,2023-04-15T15:24:49.646Z,2023-04-15T22:24:12Z,4192876757,178,,4191102817,140,56.0,4191102823,141,52.6,4191102829,212,25.1,4191102833,213,1.7,4191102813,56,Center,,,,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787453,443,1,2,49,35,22doj4sgsocqpxw45h607udje,1,56,52.6,2023-04-15T15:24:51.118Z,2023-04-15T22:24:28Z,4191103025,213,6.1,4191103021,141,49.2,4191103019,140,67.2,4191103023,212,12.0,4191103017,56,Center,4192877315,178,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787513,444,1,2,49,37,22doj4sgsocqpxw45h607udje,1,67.5,48.4,2023-04-15T15:24:53.351Z,2023-04-15T22:24:31Z,4191103429,212,6.5,4191103423,140,73.2,4191103419,56,Center,4191103425,141,44.5,4192877401,178,,4191103431,213,5.9,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787567,445,1,2,49,39,22doj4sgsocqpxw45h607udje,1,73.2,44.5,2023-04-15T15:24:55.441Z,2023-04-15T22:24:34Z,4191103739,212,16.5,4191103733,140,81.8,4192877495,178,,4191103745,213,5.3,4191103731,56,Center,4191103735,141,24.2,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787661,446,1,2,49,42,22doj4sgsocqpxw45h607udje,1,80.3,30.3,2023-04-15T15:24:58.503Z,2023-04-15T22:24:37Z,4191104219,56,Right,4191104221,140,89.9,4192877663,178,,4191104225,212,12.4,4191104227,213,5.7,4191104223,141,19.6,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787757,447,1,2,49,45,22doj4sgsocqpxw45h607udje,1,96,20,2023-04-15T15:25:00.938Z,2023-04-15T22:24:40Z,4191104745,155,,4191104755,213,1.8,4191104751,141,63.3,4191104749,140,88.6,4192210797,225,,4192210799,387,,4192210801,20,,4191104747,56,Center,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,4191104753,212,30.5,,4192877765,178,,4191104743,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787767,448,1,2,49,47,22doj4sgsocqpxw45h607udje,0,88.6,63.3,2023-04-15T15:25:02.829Z,2023-04-15T22:24:44Z,4191104793,3,,4191104801,141,54.5,4191104799,140,84.8,4191104807,213,4.1,4191104805,212,7.2,4192877987,178,,4191104795,56,Center,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787807,482,49,2,49,48,1pse9ta7a45pi2w2grjim70ge,1,12.2,40.3,2023-04-15T15:25:03.813Z,2023-04-15T22:24:47Z,,,,,,,,,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787929,483,1,2,49,48,1pse9ta7a45pi2w2grjim70ge,0,11.7,40.3,2023-04-15T15:25:04.574Z,2023-04-15T22:24:51Z,4191105797,140,31.8,4191105795,56,Back,4191105809,1,,4191105803,212,21.8,4191105793,157,,4192878305,178,,4191105799,141,32.3,4191105807,213,6.0,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787955,450,49,2,49,52,22doj4sgsocqpxw45h607udje,1,71.2,63.4,2023-04-15T15:25:08.585Z,2023-04-15T22:24:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787965,451,1,2,49,53,22doj4sgsocqpxw45h607udje,0,71.2,63.4,2023-04-15T15:25:08.664Z,2023-04-15T22:24:57Z,4191106007,56,Center,4191106005,155,,4191106017,213,6.1,4191106011,141,61.9,4191106013,212,6.1,4191106009,140,76.9,4192878557,178,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787943,449,43,2,49,54,22doj4sgsocqpxw45h607udje,1,0,0,2023-04-15T15:25:09.674Z,2023-04-15T15:25:14Z,4191106353,144,49,,,,,,,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533787981,484,1,2,49,54,1pse9ta7a45pi2w2grjim70ge,1,23.6,35.8,2023-04-15T15:25:09.759Z,2023-04-15T22:24:59Z,4191106149,212,2.7,4191106143,56,Back,4192878639,388,,4191106151,213,4.8,4191106145,140,23.7,4191106147,141,31.9,4191106141,3,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533788005,485,1,2,49,55,1pse9ta7a45pi2w2grjim70ge,1,23.7,31.9,2023-04-15T15:25:11.554Z,2023-04-15T22:25:04Z,4192878763,388,,4191106293,140,26.9,4191106299,213,1.0,4191106291,56,Back,4191106295,141,39.4,4191106297,212,6.1,4191106289,3,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533788123,486,1,2,49,57,1pse9ta7a45pi2w2grjim70ge,1,27,39.6,2023-04-15T15:25:12.683Z,2023-04-15T22:25:08Z,4191106945,3,,4191106953,140,3.9,4191106967,213,3.1,4192878895,178,,4191106957,141,42.5,4191106963,212,24.3,4191106949,56,Back,,,,2u0613a3yx2fk1pefmb722rbp,J. Rothwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533788135,487,52,2,50,3,1pse9ta7a45pi2w2grjim70ge,1,3.9,42.5,2023-04-15T15:25:19.359Z,2023-04-15T22:25:15Z,4192212339,376,,4192879057,178,,,,,,,,,,,,,,,,,,,,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533788625,489,1,2,50,14,1pse9ta7a45pi2w2grjim70ge,1,13.7,41.9,2023-04-15T15:25:30.224Z,2023-04-15T22:25:18Z,4192879193,178,,4191109539,213,0.2,4191109533,140,27.5,4191109531,56,Back,4191109535,141,45.4,4191109537,212,14.7,4191109527,123,,,,,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533788715,490,1,2,50,17,1pse9ta7a45pi2w2grjim70ge,1,29.2,45.1,2023-04-15T15:25:33.588Z,2023-04-15T22:25:21Z,4191109983,56,Back,4191109989,140,39.9,4191110009,212,19.9,4191110007,141,21.0,4192879315,178,,4191110011,213,5.3,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533788761,491,1,2,50,20,1pse9ta7a45pi2w2grjim70ge,1,40.9,18.3,2023-04-15T15:25:36.010Z,2023-04-15T22:25:24Z,4191110237,212,8.5,4191110235,141,6.9,4191110231,56,Back,4191110233,140,37.6,4191110239,213,4.3,4192879469,178,,,,,,,,2u0613a3yx2fk1pefmb722rbp,J. Rothwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533788881,492,1,2,50,22,1pse9ta7a45pi2w2grjim70ge,1,37,8.4,2023-04-15T15:25:38.012Z,2023-04-15T22:25:27Z,4191110833,212,16.5,4191110829,140,25.2,4192879569,178,,4191110827,56,Back,4191110835,213,2.4,4191110831,141,24.4,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533789061,493,1,2,50,24,1pse9ta7a45pi2w2grjim70ge,1,23.6,27.7,2023-04-15T15:25:40.364Z,2023-04-15T22:25:32Z,4191111733,212,22.2,4192879671,178,,4191111723,140,9.8,4191111727,141,52.4,4191111721,56,Back,4191111737,213,2.3,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533789147,494,1,2,50,27,1pse9ta7a45pi2w2grjim70ge,1,9.8,52.4,2023-04-15T15:25:43.132Z,2023-04-15T22:25:34Z,4191112247,213,1.0,4192879749,178,,4191112215,141,91.6,4191112217,212,32.0,4191112211,56,Back,4191112209,155,,4191112249,1,,4191112213,140,26.7,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533789189,495,1,2,50,31,1pse9ta7a45pi2w2grjim70ge,0,26.9,92.2,2023-04-15T15:25:47.075Z,2023-04-15T22:25:36Z,4191112409,56,Back,4191112411,140,47.2,4191112421,213,6.2,4191112413,141,89.2,4191112419,212,21.4,4191123525,155,,4192879825,178,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533789201,453,8,2,50,32,22doj4sgsocqpxw45h607udje,1,53.5,8.1,2023-04-15T15:25:47.901Z,2023-04-15T22:25:40Z,4192880025,388,,4191112537,15,,4192214051,385,,4191112455,56,Right,,,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533789359,496,1,2,50,36,1pse9ta7a45pi2w2grjim70ge,1,66.6,71.1,2023-04-15T15:25:52.611Z,2023-04-15T22:25:45Z,4191113313,56,Center,4191113321,213,0.5,4191113319,212,8.6,4191113315,140,73.8,4191113317,141,77.2,4192880185,178,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533789369,454,45,2,50,38,22doj4sgsocqpxw45h607udje,0,23.1,26.2,2023-04-15T15:25:53.831Z,2023-04-15T22:25:56Z,4191113349,56,Back,4191113351,285,,4191113699,233,497,,,,,,,,,,,,,,,,4k0ni039sbjs4sqipk4v7k79x,D. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
