id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/17/value
2506319173,189,1,1,19,46,avxknfz4f6ob0rv9dbnxdzde0,1,45.9,36.4,2023-02-11T15:20:00.544Z,2023-02-12T00:45:33Z,4024842987,56,Back,4024842999,213,1.7,4024842989,140,44.2,4024842997,212,19.9,4027126037,178,,4024842993,141,65.5,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319329,190,1,1,19,51,avxknfz4f6ob0rv9dbnxdzde0,1,47.3,61.2,2023-02-11T15:20:05.253Z,2023-02-12T00:45:35Z,4024843873,213,4.7,4024843857,56,Back,4024843869,212,15.2,4024843859,140,46.8,4024843863,141,38.8,4027126093,178,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319389,191,1,1,19,55,avxknfz4f6ob0rv9dbnxdzde0,1,52.8,31.6,2023-02-11T15:20:08.718Z,2023-02-12T00:45:37Z,4024844189,213,5.7,4027126147,178,,4024844183,212,22.7,4024844167,155,,4024844171,56,Right,4024844175,140,70.2,4024844179,141,11.9,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319505,192,1,1,19,56,avxknfz4f6ob0rv9dbnxdzde0,1,70.2,11.9,2023-02-11T15:20:10.627Z,2023-02-12T00:45:44Z,4024844861,212,5.0,4024844857,140,69.1,4027126381,388,,4024844859,141,19.1,4024844855,56,Right,4024844863,213,1.8,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319599,193,1,1,19,59,avxknfz4f6ob0rv9dbnxdzde0,1,72.9,23,2023-02-11T15:20:13.159Z,2023-02-12T00:45:48Z,4024845367,212,26.2,4024845357,140,97.1,4024845361,141,13.5,4027126481,178,,4024845353,56,Right,4024845373,213,6.0,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319667,194,1,1,20,1,avxknfz4f6ob0rv9dbnxdzde0,0,97.1,13.5,2023-02-11T15:20:15.550Z,2023-02-12T00:45:53Z,4024845767,2,,4024845771,56,Center,4024845775,141,51.0,4024845769,155,,4024845783,213,1.7,4026123403,20,,4024845781,212,25.7,4026123401,224,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,4027126583,178,4024845773,140,,,,,,,,,,,,,,,,,,,,,,,94.2,,,,,,,,,,,,
2506319855,149,12,1,20,3,22doj4sgsocqpxw45h607udje,1,4.6,48.2,2023-02-11T15:20:16.809Z,2023-02-12T00:45:58Z,4024846831,140,25.5,4024846841,213,5.5,4027126703,388,,4024846827,56,Back,4024846837,212,32.1,4027126705,21,,4024846833,141,13.7,,,,8wz5pdydepr5kzcichz17pv4l,F. Forster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319901,195,1,1,20,9,avxknfz4f6ob0rv9dbnxdzde0,1,67.9,85.1,2023-02-11T15:20:22.889Z,2023-02-12T00:46:02Z,4024847093,56,Center,4024847101,213,5.6,4027126747,178,,4024847097,141,73.2,4024847095,140,77.4,4024847099,212,12.8,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320013,196,1,1,20,9,avxknfz4f6ob0rv9dbnxdzde0,1,77.1,73.6,2023-02-11T15:20:23.690Z,2023-02-12T00:46:07Z,4024847661,56,Left,4024847665,141,94.7,4024847667,212,14.3,4027126873,178,,4024847673,213,1.6,4024847663,140,77.0,,,,,,,51xwrb0qit04oz9x01p2gghjp,K. Ịheanachọ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320157,197,1,1,20,12,avxknfz4f6ob0rv9dbnxdzde0,1,74.1,94.4,2023-02-11T15:20:26.224Z,2023-02-12T00:46:12Z,4024848413,140,67.7,4024848417,212,17.9,4027126921,178,,4024848415,141,70.0,4024848419,213,4.3,4024848411,56,Center,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506563701,881,3,1,20,15,avxknfz4f6ob0rv9dbnxdzde0,0,73.1,74.3,2023-02-11T15:20:28.835Z,2023-02-12T00:46:17Z,4026125683,464,,4026125679,56,Center,4026125681,286,,4026125685,467,4zxrdmwphkxvkvo6bt30uanrp,4027126965,178,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320163,198,4,1,20,16,avxknfz4f6ob0rv9dbnxdzde0,1,69,70.8,2023-02-11T15:20:29.737Z,2023-02-12T00:46:21Z,4024848445,13,,4024848457,152,,4024848461,265,,4024848711,233,150,4024848451,56,Center,4024848467,286,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320187,150,4,1,20,16,22doj4sgsocqpxw45h607udje,0,31,29.2,2023-02-11T15:20:29.738Z,2023-02-12T00:46:21Z,4024848781,233,198,4024848587,265,,4024848591,285,,4024848585,152,,4024848581,56,Back,4027127099,178,,4024848579,13,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320545,199,1,1,20,25,avxknfz4f6ob0rv9dbnxdzde0,1,68.9,66.1,2023-02-11T15:20:38.788Z,2023-02-12T00:46:35Z,4024850575,141,26.2,4024850579,213,4.6,4024850567,5,,4024850571,56,Center,4024850577,212,27.4,4024850569,152,,4024850573,140,65.3,4027127311,178,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320641,200,1,1,20,28,avxknfz4f6ob0rv9dbnxdzde0,1,64.4,22.5,2023-02-11T15:20:41.816Z,2023-02-12T00:46:28Z,4024851107,212,8.1,4024851101,56,Right,4024851109,213,5.6,4024851105,141,14.9,4024851103,140,70.3,4027127389,178,,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320783,201,1,1,20,32,avxknfz4f6ob0rv9dbnxdzde0,1,71.2,21,2023-02-11T15:20:46.441Z,2023-02-12T00:46:41Z,4024851833,56,Center,4024851837,141,21.2,4027127795,178,,4024851835,140,60.1,4024851841,213,3.1,4024851839,212,11.7,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320889,202,1,1,20,35,avxknfz4f6ob0rv9dbnxdzde0,1,63.1,25.5,2023-02-11T15:20:49.046Z,2023-02-12T00:46:48Z,4024852391,56,Center,4024852399,213,2.0,4024852395,141,54.9,4024852397,212,21.6,4024852393,140,55.2,4027127901,178,,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321007,203,1,1,20,38,avxknfz4f6ob0rv9dbnxdzde0,1,54.6,53.1,2023-02-11T15:20:52.039Z,2023-02-12T00:46:52Z,4024853029,140,55.8,4024853025,56,Center,4024853031,141,34.0,4024853035,213,4.8,4027128157,178,,4024853033,212,13.0,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321081,204,1,1,20,40,avxknfz4f6ob0rv9dbnxdzde0,1,56,25.6,2023-02-11T15:20:54.215Z,2023-02-12T00:46:54Z,4024853377,212,15.0,4024853371,56,Center,4024853375,141,28.8,4024853379,213,0.1,4027128201,178,,4024853373,140,70.1,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321103,205,61,1,20,41,avxknfz4f6ob0rv9dbnxdzde0,0,70.1,28.8,2023-02-11T15:20:54.988Z,2023-02-12T00:47:00Z,4027128333,178,,4024853489,56,Center,,,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321107,151,49,1,20,43,22doj4sgsocqpxw45h607udje,1,34.4,71.1,2023-02-11T15:20:56.702Z,2023-02-12T00:47:05Z,,,,,,,,,,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321227,152,1,1,20,44,22doj4sgsocqpxw45h607udje,0,36.7,62,2023-02-11T15:20:58.411Z,2023-02-12T00:47:07Z,4024854211,212,10.7,4027128563,178,,4024854209,141,57.3,4024854205,56,Back,4024854213,213,6.0,4024854207,140,46.4,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506757431,1005,67,1,20,46,avxknfz4f6ob0rv9dbnxdzde0,1,53.4,44.2,2023-02-11T15:20:59.927Z,2023-02-12T02:49:24Z,4027173753,233,960,,,,,,,,,,,,,,,,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506757421,960,67,1,20,46,22doj4sgsocqpxw45h607udje,0,46.6,55.8,2023-02-11T15:20:59.928Z,2023-02-12T01:12:47Z,4027173769,233,1005,,,,,,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321215,206,8,1,20,46,avxknfz4f6ob0rv9dbnxdzde0,1,54.6,47.6,2023-02-11T15:21:00.007Z,2023-02-12T02:49:24Z,4026128675,384,,4027128721,389,,4024854157,56,Center,,,,,,,,,,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321321,207,49,1,20,47,avxknfz4f6ob0rv9dbnxdzde0,1,60.1,44,2023-02-11T15:21:01.235Z,2023-02-12T00:47:17Z,,,,,,,,,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321371,153,45,1,20,49,22doj4sgsocqpxw45h607udje,0,37,57.2,2023-02-11T15:21:02.772Z,2023-02-12T00:47:20Z,4024854849,56,Back,4024854853,285,,4024855787,233,208,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321505,208,3,1,20,49,avxknfz4f6ob0rv9dbnxdzde0,1,63,42.8,2023-02-11T15:21:02.772Z,2023-02-12T00:47:20Z,4024855559,56,Center,4024855561,286,,4026129135,465,,4027128815,178,,4024855727,233,153,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321527,209,13,1,20,51,avxknfz4f6ob0rv9dbnxdzde0,1,70.2,53.4,2023-02-11T15:21:04.887Z,2023-02-12T04:06:25Z,4024858369,103,68.1,4024858365,102,59.5,4024858355,29,,4024858359,55,206,4024856957,72,,4024858353,77,,4026130249,215,,4024858381,231,50,79nno03ww57p02dz5o0g60rqi,Tetê,,4026130245,18,4024855673,56,4027128881,178,,4024858377,230,98.6,4024855665,22,,,,,,,,,,,,,,,Center,,,,,,,,,,,,
2506321475,154,5,1,20,53,22doj4sgsocqpxw45h607udje,1,-0.8,42,2023-02-11T15:21:07.230Z,2023-02-12T00:47:34Z,4024855421,56,Back,4024856251,233,210,4024855423,346,,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321607,210,5,1,20,53,avxknfz4f6ob0rv9dbnxdzde0,0,100.8,58,2023-02-11T15:21:07.230Z,2023-02-12T00:47:34Z,4024856323,233,154,4024856109,56,Center,4024856115,346,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506322585,155,1,1,21,21,22doj4sgsocqpxw45h607udje,0,4.1,47,2023-02-11T15:21:34.907Z,2023-02-12T00:47:38Z,4024861443,74,,4024861423,124,,4024861433,140,54.0,4024861427,155,,4024861437,212,52.7,4024861431,56,Center,4024861441,1,,4024861439,213,0.1,8wz5pdydepr5kzcichz17pv4l,F. Forster,,4024861435,141,,,,,,,,,,,,,55.8,,,,,,,,,,,,,,,,,,,,,,,,
2506322615,211,49,1,21,23,avxknfz4f6ob0rv9dbnxdzde0,1,49.2,48.4,2023-02-11T15:21:37.299Z,2023-02-12T00:47:42Z,,,,,,,,,,,,,,,,,,,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506322761,212,1,1,21,25,avxknfz4f6ob0rv9dbnxdzde0,1,50.8,51,2023-02-11T15:21:39.585Z,2023-02-12T00:47:45Z,4027129361,178,,4024862335,213,2.0,4024862329,212,17.9,4024862317,56,Back,4024862323,141,74.5,4024862319,140,43.1,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506322847,213,1,1,21,29,avxknfz4f6ob0rv9dbnxdzde0,1,42.2,74.8,2023-02-11T15:21:43.440Z,2023-02-12T00:47:48Z,4024862835,212,6.3,4024862821,56,Back,4024862839,213,5.4,4024862831,141,67.8,4027129429,178,,4024862827,140,46.1,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506323083,214,1,1,21,33,avxknfz4f6ob0rv9dbnxdzde0,1,46.3,66.9,2023-02-11T15:21:47.279Z,2023-02-12T00:47:53Z,4027129565,178,,4024864133,213,5.6,4024864123,56,Center,4024864129,212,12.5,4024864125,140,55.6,4024864127,141,55.4,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506324691,163,45,1,21,34,22doj4sgsocqpxw45h607udje,0,44,40.2,2023-02-11T15:21:48.479Z,2023-02-12T00:47:57Z,4024872747,56,Back,4024896645,233,229,4024872749,285,,,,,,,,,,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506328707,229,3,1,21,34,avxknfz4f6ob0rv9dbnxdzde0,1,56,59.8,2023-02-11T15:21:48.479Z,2023-02-12T00:47:57Z,4027129653,178,,4024896605,233,163,4024894537,56,Center,4026132245,465,,4024894539,286,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506323093,215,61,1,21,36,avxknfz4f6ob0rv9dbnxdzde0,0,68.2,60.8,2023-02-11T15:21:50.612Z,2023-02-12T00:48:22Z,4027129823,178,,4024864155,56,Center,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506323237,219,43,1,21,37,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-02-11T15:21:50.956Z,2023-02-11T18:35:54Z,4024864929,233,156,4024864877,141,70.0,4024864879,212,2.1,4024864927,236,0,4024864875,140,95.7,4026136789,144,1,4024864873,56,Center,4024864933,286,0,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,4024864881,213,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,
2506323091,156,43,1,21,37,22doj4sgsocqpxw45h607udje,1,0,0,2023-02-11T15:21:50.957Z,2023-02-11T18:35:54Z,4024864151,56,Back,4026136807,144,74,4024864153,285,0,,,,,,,,,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506323113,158,49,1,21,38,22doj4sgsocqpxw45h607udje,1,26,30.5,2023-02-11T15:21:52.131Z,2023-02-12T00:48:27Z,,,,,,,,,,,,,,,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506323105,157,3,1,21,38,22doj4sgsocqpxw45h607udje,0,30,29.2,2023-02-11T15:21:52.196Z,2023-02-12T00:48:31Z,4026133821,465,,4024867955,233,299,4027130481,178,,4024864191,285,,4024864189,56,Back,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345707,299,7,1,21,38,avxknfz4f6ob0rv9dbnxdzde0,1,70,70.8,2023-02-11T15:21:52.270Z,2023-02-12T00:48:35Z,4027130607,178,,4024986569,286,,4024986437,56,Center,4024986565,233,157,4026134017,384,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506323233,218,49,1,21,39,avxknfz4f6ob0rv9dbnxdzde0,1,69.2,64.3,2023-02-11T15:21:52.904Z,2023-02-12T00:48:45Z,,,,,,,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506323223,217,1,1,21,40,avxknfz4f6ob0rv9dbnxdzde0,1,79.3,70.2,2023-02-11T15:21:54.377Z,2023-02-12T00:48:49Z,4024864807,212,18.2,4024864805,141,72.7,4024864809,213,0.1,4024864801,56,Center,4024864803,140,96.6,4027131035,178,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506323109,216,1,1,21,42,avxknfz4f6ob0rv9dbnxdzde0,0,71.1,70.3,2023-02-11T15:21:55.877Z,2023-02-12T00:48:56Z,4024868219,236,,4027131185,178,,4024868221,233,159,4024868225,286,,4024868185,213,5.2,4024868181,141,66.8,4024864211,56,Center,4024868179,140,72.4,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,4024868183,212,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,
2506323205,159,74,1,21,42,22doj4sgsocqpxw45h607udje,1,4.2,30.2,2023-02-11T15:21:55.939Z,2023-02-12T00:49:05Z,4024864687,56,Back,4027131385,389,,4024864951,233,216,4024864691,285,,,,,,,,,,,,,,5gb7v3m0qisn24c7h49xn250p,J. Tanganga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506323241,160,6,1,21,43,22doj4sgsocqpxw45h607udje,0,4.2,30.2,2023-02-11T15:21:56.739Z,2023-02-12T00:49:08Z,4024864895,56,Back,4024865459,233,220,4024864897,73,,,,,,,,,,,,,,,,,5gb7v3m0qisn24c7h49xn250p,J. Tanganga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506323325,220,6,1,21,43,avxknfz4f6ob0rv9dbnxdzde0,1,95.8,69.8,2023-02-11T15:21:56.739Z,2023-02-12T00:49:07Z,4024865327,73,,4024865325,56,Center,4024865395,233,160,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506324383,221,1,1,22,14,avxknfz4f6ob0rv9dbnxdzde0,1,99.5,99.5,2023-02-11T15:22:27.805Z,2023-02-12T02:49:25Z,4024871103,141,64.2,4024871089,2,,4024871091,6,,4024871095,223,,4024871099,140,90.7,4024888517,154,,4024871093,155,,4024871109,213,4.3,a1yoz8f4985o166nzcyigpj2t,J. Maddison,1,4027131507,178,4024888513,210,4024871097,56,Center,4024871107,212,25.7,4026138587,20,,,,,,,,,,,,,,,15,,,,,,,,,,,,
2506324399,222,44,1,22,15,avxknfz4f6ob0rv9dbnxdzde0,1,91.1,60.9,2023-02-11T15:22:28.835Z,2023-02-12T02:49:24Z,4024871173,56,Center,4024871175,286,,4024871287,233,161,,,,,,,,,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506324357,161,44,1,22,15,22doj4sgsocqpxw45h607udje,0,8.9,39.1,2023-02-11T15:22:28.836Z,2023-02-12T00:49:13Z,4024870973,285,,4024871345,233,222,4024870971,56,Back,,,,,,,,,,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506324411,223,15,1,22,15,avxknfz4f6ob0rv9dbnxdzde0,1,92.6,64.3,2023-02-11T15:22:28.907Z,2023-02-12T02:49:25Z,4027131675,388,,4024888647,154,,4024888663,147,50.2,4024888655,103,19,4024871231,56,Center,4024888645,29,,4024886349,328,,4024888657,100,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,4024886343,25,4024871229,64,4024888653,102,47.7,4024888661,146,98.6,4024888665,230,4024886351,82,,98.1,,4024888659,101,4024886423,233,162,4024888649,55,221,,,4024886345,15,4024888667,231,54.5,4024888643,80,,,,,
2506324391,162,10,1,22,16,22doj4sgsocqpxw45h607udje,1,2.5,52.1,2023-02-11T15:22:29.990Z,2023-02-12T00:49:28Z,4027131993,15,,4024886457,233,223,4024871731,14,,4024871149,56,Back,4024871147,94,,4027131991,388,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506325097,224,16,1,22,20,avxknfz4f6ob0rv9dbnxdzde0,1,84.6,28.5,2023-02-11T15:22:33.695Z,2023-02-12T00:49:35Z,4024875027,63,,4024884287,280,ATTEMPT_SAVED,4024884281,458,,4024884285,231,47.8,4024879199,375,22:19.097,4026143523,395,98.9,4024884279,328,,4024884277,103,31.6,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,4026143513,215,4024884289,281,4024879189,25,,4024879191,20,,4024884291,282,4027132121,178,,13,,4026143525,396,4024879195,374,2023-02-11 15:22:32.789,4024875029,56,Center,46.4,p87gxg8kc9ta6iipqt5fxmtx,4024884271,81,4024884275,102,47.4,4024884283,230,98.9,,,,
2506326891,164,1,1,23,26,22doj4sgsocqpxw45h607udje,1,49.9,49.9,2023-02-11T15:23:40.439Z,2023-02-12T00:49:41Z,4024884767,279,G,4024884759,140,44.5,4024884765,213,2.9,4024884757,56,Back,4024884761,141,51.8,4024884763,212,5.8,4027132273,178,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506326933,165,1,1,23,28,22doj4sgsocqpxw45h607udje,1,44.5,51.8,2023-02-11T15:23:42.117Z,2023-02-12T00:49:43Z,4024885003,56,Back,4024885013,213,2.0,4024885007,141,72.8,4027132339,178,,4024885009,212,15.6,4024885005,140,38.5,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506327027,166,1,1,23,31,22doj4sgsocqpxw45h607udje,1,38.5,72.8,2023-02-11T15:23:45.123Z,2023-02-12T00:49:46Z,4024885533,56,Back,4024885539,212,9.8,4024885535,140,45.0,4027132419,178,,4024885545,213,5.5,4024885537,141,62.4,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506327113,167,1,1,23,33,22doj4sgsocqpxw45h607udje,1,46.4,68.7,2023-02-11T15:23:47.014Z,2023-02-12T00:49:48Z,4024886043,56,Left,4024886057,213,0.7,4024886049,141,80.0,4024886045,140,55.7,4027132551,178,,4024886053,212,12.4,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506327273,168,1,1,23,35,22doj4sgsocqpxw45h607udje,1,54,81,2023-02-11T15:23:48.846Z,2023-02-12T00:49:52Z,4027132647,178,,4024886849,213,4.0,4024886825,140,35.1,4024886835,141,47.0,4024886841,212,30.5,4024886817,56,Back,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506327377,169,1,1,23,38,22doj4sgsocqpxw45h607udje,1,35.1,47,2023-02-11T15:23:52.111Z,2023-02-12T00:49:54Z,4024887403,213,6.2,4024887395,56,Back,4024887399,141,45.2,4024887401,212,12.1,4024887397,140,46.6,4027132697,178,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506327525,170,1,1,23,41,22doj4sgsocqpxw45h607udje,1,45.7,43.9,2023-02-11T15:23:55.509Z,2023-02-12T00:49:57Z,4027132789,178,,4024888123,212,22.6,4024888117,56,Back,4024888119,140,37.4,4024888125,213,2.0,4024888121,141,74.6,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
