id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2453642011,894,83,1,21,8,hzqh7z0mdl3v7gwete66syxp,1,43.7,90.6,2022-08-30T18:51:53.595Z,2022-08-31T02:35:08Z,3746423971,399,423649,,,,,,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453420919,201,1,1,21,8,e5p0ehyguld7egzhiedpdnc3w,0,55.2,8.3,2022-08-30T18:51:53.600Z,2022-08-31T02:01:53Z,3745214225,212,5.9,3745214221,140,53.4,3745214223,141,16.5,3746391395,178,,3745214219,56,Right,3745214227,213,1.9,,,,,,,2up6hmpgok15ge6cqkb8j444p,E. Mwepu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453420957,211,49,1,21,9,hzqh7z0mdl3v7gwete66syxp,1,48.5,82.9,2022-08-30T18:51:55.391Z,2022-08-31T02:02:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453420989,212,50,1,21,10,hzqh7z0mdl3v7gwete66syxp,1,48,83.2,2022-08-30T18:51:55.929Z,2022-08-31T02:02:24Z,3745214577,286,,3745214575,56,Back,3745562271,233,202,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453420981,202,7,1,21,10,e5p0ehyguld7egzhiedpdnc3w,0,52,16.8,2022-08-30T18:51:56.384Z,2022-08-31T02:02:28Z,3745214527,285,,3746392219,178,,3745214665,233,212,3745214521,56,Right,3746173919,383,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453484113,401,61,1,21,11,hzqh7z0mdl3v7gwete66syxp,1,42.4,76.6,2022-08-30T18:51:56.554Z,2022-08-31T02:02:30Z,3745563531,56,Back,3746392263,178,,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453420995,203,49,1,21,11,e5p0ehyguld7egzhiedpdnc3w,1,53.9,19.2,2022-08-30T18:51:57.247Z,2022-08-31T02:02:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421029,204,1,1,21,12,e5p0ehyguld7egzhiedpdnc3w,1,54.1,20.4,2022-08-30T18:51:57.654Z,2022-08-31T02:02:45Z,3746392509,178,,3745214809,213,2.5,3745214807,212,9.7,3745214803,140,46.5,3745214801,56,Back,3745214805,141,28.4,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421055,205,1,1,21,13,e5p0ehyguld7egzhiedpdnc3w,0,46.5,28.8,2022-08-30T18:51:59.322Z,2022-08-31T02:02:49Z,3745214937,141,32.1,3745214939,212,22.8,3746392617,178,,3745214941,213,0.1,3745214935,140,68.1,3745214933,56,Center,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421071,213,49,1,21,15,hzqh7z0mdl3v7gwete66syxp,1,29.7,65.4,2022-08-30T18:52:01.047Z,2022-08-31T02:02:58Z,,,,,,,,,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421099,214,1,1,21,15,hzqh7z0mdl3v7gwete66syxp,1,29.7,65.4,2022-08-30T18:52:01.125Z,2022-08-31T02:02:56Z,3745215157,56,Back,3745215159,140,28.9,3745215165,213,4.6,3745215161,141,50.0,3745215163,212,10.5,3746392749,178,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421139,215,1,1,21,17,hzqh7z0mdl3v7gwete66syxp,1,28.9,50,2022-08-30T18:52:02.983Z,2022-08-31T02:03:03Z,3745215351,212,9.8,3745215345,140,29.6,3745215341,56,Back,3745215353,213,1.5,3745215349,141,64.3,3746392945,178,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421189,216,1,1,21,19,hzqh7z0mdl3v7gwete66syxp,1,30.2,67.8,2022-08-30T18:52:05.077Z,2022-08-31T02:03:05Z,3745215633,213,0.2,3745215631,212,17.7,3745215625,56,Back,3745215629,141,73.6,3745215627,140,46.6,3746393003,178,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453648085,1273,67,1,21,20,hzqh7z0mdl3v7gwete66syxp,1,45.6,74,2022-08-30T18:52:06.228Z,2022-08-31T04:00:47Z,3746454025,233,1711,,,,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453648081,1711,67,1,21,20,e5p0ehyguld7egzhiedpdnc3w,0,54.4,26,2022-08-30T18:52:06.229Z,2022-08-31T03:41:11Z,3746454029,233,1273,,,,,,,,,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453424363,250,1,1,21,20,hzqh7z0mdl3v7gwete66syxp,0,44.5,73.8,2022-08-30T18:52:06.249Z,2022-08-31T04:00:47Z,3745233405,212,1.0,3745233403,141,75.1,3745233407,213,2.0,3745233777,286,,3746393227,178,,3745233773,233,206,3745233401,140,44.1,3745233399,56,Back,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,3745233771,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453642081,1105,43,1,21,20,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-08-30T18:52:06.268Z,2022-08-31T03:41:13Z,3746454035,144,67,3746424273,233,902,,,,,,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453642079,902,43,1,21,20,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-08-30T18:52:06.269Z,2022-08-31T03:41:14Z,3746424277,233,1105,3746454037,144,67,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421211,206,74,1,21,20,e5p0ehyguld7egzhiedpdnc3w,1,55.7,26.4,2022-08-30T18:52:06.272Z,2022-08-31T03:25:09Z,3745233791,233,250,3746393291,178,,3745215711,56,Center,3745233523,285,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421265,217,1,1,21,21,hzqh7z0mdl3v7gwete66syxp,1,38.1,72.9,2022-08-30T18:52:07.361Z,2022-08-31T02:03:23Z,3746393363,178,,3745215991,141,95.6,3745215995,213,2.1,3745215993,212,18.2,3745215989,140,28.9,3745215987,56,Back,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421333,218,1,1,21,25,hzqh7z0mdl3v7gwete66syxp,1,27.9,95.3,2022-08-30T18:52:10.660Z,2022-08-31T02:03:27Z,3745216337,213,4.4,3745216329,56,Back,3746393439,178,,3745216335,212,17.6,3745216333,141,71.1,3745216331,140,22.0,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421407,219,1,1,21,27,hzqh7z0mdl3v7gwete66syxp,1,26.6,67,2022-08-30T18:52:13.060Z,2022-08-31T02:03:32Z,3745216737,212,21.9,3745216739,213,4.9,3745216731,56,Back,3745216735,141,35.5,3745216733,140,30.8,3746393563,178,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421461,220,1,1,21,32,hzqh7z0mdl3v7gwete66syxp,1,38.3,31,2022-08-30T18:52:17.691Z,2022-08-31T02:03:38Z,3745217049,141,13.1,3745217047,140,42.9,3746393651,178,,3745217043,56,Back,3745217051,212,13.1,3745217053,213,5.1,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421505,221,1,1,21,34,hzqh7z0mdl3v7gwete66syxp,1,43.7,12.2,2022-08-30T18:52:20.372Z,2022-08-31T02:03:43Z,3745217301,213,5.9,3745217295,141,3.8,3745217291,140,56.4,3746393785,178,,3745217299,212,14.5,3745217287,56,Right,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421621,222,1,1,21,36,hzqh7z0mdl3v7gwete66syxp,0,56.9,2.3,2022-08-30T18:52:21.993Z,2022-08-31T02:03:49Z,3745217885,56,Center,3745217891,212,40.9,3745217895,1,,3745217893,213,0.4,3745217889,141,27.9,3746393931,178,,3745217887,140,92.1,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421597,207,49,1,21,40,e5p0ehyguld7egzhiedpdnc3w,1,7.4,72.8,2022-08-30T18:52:25.753Z,2022-08-31T02:03:54Z,,,,,,,,,,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421667,208,1,1,21,40,e5p0ehyguld7egzhiedpdnc3w,1,7,72.4,2022-08-30T18:52:25.856Z,2022-08-31T02:03:59Z,3745218131,213,4.5,3745218125,140,3.5,3745218123,56,Back,3745218127,141,50.0,3746394117,178,,3745218129,212,15.7,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421717,209,1,1,21,41,e5p0ehyguld7egzhiedpdnc3w,1,3.7,51.2,2022-08-30T18:52:27.388Z,2022-08-31T02:04:06Z,3745218455,56,Back,3746394247,178,,3745218461,212,29.3,3745218463,213,1.3,3745218457,140,11.8,3745218459,141,92.5,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421751,210,1,1,21,44,e5p0ehyguld7egzhiedpdnc3w,1,11.8,92.5,2022-08-30T18:52:30.016Z,2022-08-31T02:04:10Z,3745218651,213,5.7,3745218645,140,18.4,3745218643,56,Back,3746394311,178,,3745218649,212,8.6,3745218647,141,85.1,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421799,211,1,1,21,46,e5p0ehyguld7egzhiedpdnc3w,1,18.5,85.1,2022-08-30T18:52:31.599Z,2022-08-31T02:04:16Z,3745218877,141,88.1,3745218879,212,8.2,3745218873,56,Back,3745218875,140,26.1,3745218881,213,0.3,3746394401,388,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421817,212,1,1,21,47,e5p0ehyguld7egzhiedpdnc3w,1,26.1,87.3,2022-08-30T18:52:32.452Z,2022-08-31T02:04:26Z,3745218993,212,4.0,3745218991,141,82.2,3745218995,213,4.2,3745218989,140,24.2,3745218987,56,Back,3745220643,156,,3746394587,388,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421877,213,1,1,21,48,e5p0ehyguld7egzhiedpdnc3w,1,24.2,82,2022-08-30T18:52:33.913Z,2022-08-31T02:04:31Z,3746394837,178,,3745219359,212,14.0,3745219357,141,67.5,3745219361,213,5.5,3745219353,56,Back,3745219355,140,33.7,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421921,214,1,1,21,50,e5p0ehyguld7egzhiedpdnc3w,1,33.9,67.5,2022-08-30T18:52:35.713Z,2022-08-31T02:04:40Z,3745219573,140,47.4,3745219571,56,Back,3745219575,141,70.2,3745219577,212,14.3,3745219579,213,0.1,3746395047,178,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421929,215,3,1,21,51,e5p0ehyguld7egzhiedpdnc3w,0,42.8,67.6,2022-08-30T18:52:37.110Z,2022-08-31T02:04:47Z,3745219627,56,Back,3746395291,178,,3745219631,286,,3746174591,465,,3745219867,233,223,,,,,,,,,,2up6hmpgok15ge6cqkb8j444p,E. Mwepu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453421947,223,7,1,21,51,hzqh7z0mdl3v7gwete66syxp,0,57.2,32.4,2022-08-30T18:52:37.334Z,2022-08-31T02:04:52Z,3746174631,385,,3745219737,56,Center,3746395375,178,,3745219817,233,215,3745219741,285,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453422067,216,1,1,21,53,e5p0ehyguld7egzhiedpdnc3w,0,39.8,63.9,2022-08-30T18:52:38.676Z,2022-08-31T02:04:58Z,3745220489,141,83.7,3745220487,140,88.4,3745220485,56,Left,3745220483,155,,3745220495,1,,3745220491,212,52.8,3745220493,213,0.3,3746395451,178,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453422119,224,59,1,21,57,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-08-30T18:52:42.883Z,2022-08-31T02:05:02Z,3745220751,56,Back,,,,,,,,,,,,,,,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453422187,225,12,1,21,58,hzqh7z0mdl3v7gwete66syxp,1,11.8,20.1,2022-08-30T18:52:43.443Z,2022-08-31T02:05:06Z,3746395547,178,,3745221175,140,47.4,3745221181,213,6.2,3745221173,56,Back,3745221177,141,15.8,3745221179,212,37.5,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453422147,217,61,1,22,0,e5p0ehyguld7egzhiedpdnc3w,0,55.6,88.3,2022-08-30T18:52:46.081Z,2022-08-31T02:05:10Z,3745220937,56,Left,3746395623,178,,,,,,,,,,,,,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453422197,226,49,1,22,2,hzqh7z0mdl3v7gwete66syxp,1,35.9,7.4,2022-08-30T18:52:47.749Z,2022-08-31T02:05:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453422373,227,1,1,22,6,hzqh7z0mdl3v7gwete66syxp,1,32,16.2,2022-08-30T18:52:51.564Z,2022-08-31T02:05:23Z,3746395997,178,,3745222181,140,12.2,3745222185,212,27.9,3745222183,141,43.6,3745222187,213,2.4,3745222177,56,Back,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453422471,228,1,1,22,12,hzqh7z0mdl3v7gwete66syxp,1,12.2,43.6,2022-08-30T18:52:57.886Z,2022-08-31T02:05:27Z,3746396085,178,,3745222737,141,29.4,3745222739,212,10.6,3745222735,140,16.4,3745222733,56,Back,3745222741,213,5.1,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453422561,229,1,1,22,16,hzqh7z0mdl3v7gwete66syxp,1,17.8,15.2,2022-08-30T18:53:02.378Z,2022-08-31T02:05:31Z,3745223299,141,40.6,3745223297,140,4.7,3746396175,178,,3745223295,56,Back,3745223303,213,2.2,3745223301,212,22.1,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453422641,230,1,1,22,20,hzqh7z0mdl3v7gwete66syxp,1,7.6,44.8,2022-08-30T18:53:06.046Z,2022-08-31T02:05:34Z,3746396233,178,,3745223793,155,,3745223795,56,Back,3745223797,140,25.1,3745223799,141,96.2,3745223805,1,,3745223801,212,39.5,3745223803,213,1.1,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453422663,219,45,1,22,24,e5p0ehyguld7egzhiedpdnc3w,0,71,5.2,2022-08-30T18:53:10.060Z,2022-08-31T02:05:44Z,3745223921,286,,3745224309,233,231,3745223919,56,Right,,,,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453422727,231,3,1,22,24,hzqh7z0mdl3v7gwete66syxp,1,29,94.8,2022-08-30T18:53:10.060Z,2022-08-31T02:05:44Z,3746175153,464,,3745224227,285,,3745224283,233,219,3745224223,56,Back,3746396393,178,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453422809,232,1,1,22,27,hzqh7z0mdl3v7gwete66syxp,1,36.1,84.1,2022-08-30T18:53:12.884Z,2022-08-31T02:05:48Z,3746396519,178,,3745224705,213,0.6,3745224699,212,10.4,3745224695,141,92.4,3745224693,140,44.4,3745224691,56,Back,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423031,233,1,1,22,31,hzqh7z0mdl3v7gwete66syxp,1,57.9,90.8,2022-08-30T18:53:17.150Z,2022-08-31T02:05:53Z,3745225931,56,Left,3745225933,140,71.5,3745225935,141,97.5,3745225939,213,0.3,3745225937,212,15.0,3746396645,178,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423043,234,3,1,22,38,hzqh7z0mdl3v7gwete66syxp,0,84.7,89.7,2022-08-30T18:53:24.400Z,2022-08-31T02:05:58Z,3746396765,178,,3745226007,56,Left,3745226009,286,,3746175395,465,,3745226033,211,,,,,,,,,,,1ehvdoglquy9ldibpvajw34d1,N. Kebano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423047,220,49,1,22,41,e5p0ehyguld7egzhiedpdnc3w,1,8.8,10.1,2022-08-30T18:53:26.753Z,2022-08-31T02:06:04Z,,,,,,,,,,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423169,221,1,1,22,46,e5p0ehyguld7egzhiedpdnc3w,0,7.4,5.9,2022-08-30T18:53:31.971Z,2022-08-31T02:06:06Z,3745226727,155,,3745226729,56,Back,3745226737,213,6.2,3745226733,141,4.4,3745226735,212,8.0,3745226731,140,15.0,3746397021,178,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423185,235,61,1,22,46,hzqh7z0mdl3v7gwete66syxp,1,88.6,97.4,2022-08-30T18:53:32.018Z,2022-08-31T02:06:19Z,3746397351,178,,3745226791,56,Left,,,,,,,,,,,,,,,,,,,1ehvdoglquy9ldibpvajw34d1,N. Kebano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423235,236,1,1,22,48,hzqh7z0mdl3v7gwete66syxp,1,67.2,86.1,2022-08-30T18:53:34.028Z,2022-08-31T02:06:26Z,3745227073,140,72.4,3745227081,213,5.8,3745227075,141,82.2,3745227071,56,Left,3745227077,212,6.1,3745227069,3,,3746397613,388,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423243,237,49,1,22,49,hzqh7z0mdl3v7gwete66syxp,1,73.7,77.9,2022-08-30T18:53:34.439Z,2022-08-31T02:06:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423345,238,1,1,22,50,hzqh7z0mdl3v7gwete66syxp,1,73.3,79.9,2022-08-30T18:53:35.707Z,2022-08-31T02:06:37Z,3745227693,140,68.0,3745227695,141,73.3,3745227691,56,Center,3746397781,178,,3745227697,212,7.1,3745227699,213,3.8,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423383,239,1,1,22,54,hzqh7z0mdl3v7gwete66syxp,1,70.8,77.9,2022-08-30T18:53:40.119Z,2022-08-31T02:06:41Z,3745227897,141,71.5,3745227899,212,6.9,3745227893,56,Center,3745227895,140,65.7,3745227901,213,3.8,3746397837,178,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423429,240,1,1,22,54,hzqh7z0mdl3v7gwete66syxp,1,60.2,68.7,2022-08-30T18:53:40.150Z,2022-08-31T02:07:09Z,3745228183,56,Center,3745228185,140,53.6,3745228191,213,4.0,3745228189,212,10.7,3745228187,141,56.7,3746398495,178,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423451,241,1,1,22,56,hzqh7z0mdl3v7gwete66syxp,1,53.6,56.7,2022-08-30T18:53:42.399Z,2022-08-31T02:07:12Z,3745228293,140,64.7,3745228291,56,Center,3745228295,141,48.7,3745228297,212,12.9,3746398601,178,,3745228299,213,5.8,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423493,242,1,1,22,58,hzqh7z0mdl3v7gwete66syxp,1,64.7,48.7,2022-08-30T18:53:43.599Z,2022-08-31T02:07:14Z,3745228553,213,2.8,3745228545,56,Center,3745228551,212,11.3,3746398667,178,,3745228547,140,54.4,3745228549,141,53.7,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423601,243,1,1,23,0,hzqh7z0mdl3v7gwete66syxp,1,54.4,53.7,2022-08-30T18:53:45.519Z,2022-08-31T02:07:17Z,3745229171,212,2.8,3745229173,213,0.1,3745229165,56,Center,3745229169,141,54.2,3745229167,140,57.0,3746398749,178,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423659,244,1,1,23,4,hzqh7z0mdl3v7gwete66syxp,1,54.3,47,2022-08-30T18:53:49.754Z,2022-08-31T02:07:19Z,3745229497,141,76.9,3745229499,212,20.3,3746398777,178,,3745229493,56,Center,3745229495,140,54.4,3745229501,213,1.6,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423713,245,1,1,23,6,hzqh7z0mdl3v7gwete66syxp,1,54.4,76.9,2022-08-30T18:53:51.901Z,2022-08-31T02:07:22Z,3745229829,56,Left,3746398859,178,,3745229837,213,0.9,3745229831,140,64.1,3745229835,212,17.3,3745229833,141,97.5,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423775,246,1,1,23,10,hzqh7z0mdl3v7gwete66syxp,1,64.1,97.5,2022-08-30T18:53:55.534Z,2022-08-31T02:07:28Z,3746399061,178,,3745230211,212,16.8,3745230213,213,4.1,3745230207,140,55.1,3745230209,141,77.0,3745230205,56,Center,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423847,247,1,1,23,12,hzqh7z0mdl3v7gwete66syxp,1,55.1,77,2022-08-30T18:53:57.460Z,2022-08-31T02:07:31Z,3746399137,178,,3745230595,213,4.2,3745230591,141,57.0,3745230593,212,15.3,3745230587,56,Back,3745230589,140,48.5,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453423935,248,1,1,23,14,hzqh7z0mdl3v7gwete66syxp,0,47.9,53,2022-08-30T18:53:59.884Z,2022-08-31T02:07:34Z,3746399215,178,,3745231031,1,,3745231019,155,,3745231025,141,18.0,3745231023,140,100.0,3745231021,56,Right,3745231029,213,5.9,3745231027,212,60.3,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
