id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2442577161,336,5,1,41,52,1qtaiy11gswx327s0vkibf70n,0,35.2,101.1,2022-08-06T14:43:34.109Z,2022-08-06T23:47:19Z,3687523467,56,Back,3687523471,347,,3687525391,233,429,,,,,,,,,,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442577497,429,5,1,41,52,7vn2i2kd35zuetw6b38gw9jsz,1,64.8,-1.1,2022-08-06T14:43:34.109Z,2022-08-06T23:47:19Z,3687525333,233,336,3687525287,347,,3687525283,56,Right,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442577811,430,1,1,42,11,7vn2i2kd35zuetw6b38gw9jsz,1,65.1,0,2022-08-06T14:43:53.051Z,2022-08-06T23:47:24Z,3687526913,56,Right,3687526919,141,12.8,3687526917,140,65.9,3687526923,212,9.4,3687526925,213,1.5,3687526909,107,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442577867,431,1,1,42,12,7vn2i2kd35zuetw6b38gw9jsz,1,65.9,12.8,2022-08-06T14:43:54.204Z,2022-08-06T23:47:30Z,3687527221,141,2.9,3687527215,56,Right,3687527225,213,4.8,3687527223,212,6.7,3689658215,388,,3687527217,140,66.3,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442577941,432,1,1,42,13,7vn2i2kd35zuetw6b38gw9jsz,1,66.3,2.9,2022-08-06T14:43:55.725Z,2022-08-06T23:47:38Z,3687527599,212,5.8,3687527597,141,6.8,3687527595,140,71.2,3687527593,56,Right,3689658751,178,,3687527601,213,0.5,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443001923,1457,67,1,42,14,7vn2i2kd35zuetw6b38gw9jsz,1,70.8,6.8,2022-08-06T14:43:56.821Z,2022-08-07T00:54:36Z,3689805637,233,1009,,,,,,,,,,,,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443001917,1009,67,1,42,14,1qtaiy11gswx327s0vkibf70n,0,29.2,93.2,2022-08-06T14:43:56.822Z,2022-08-07T00:32:15Z,3689805657,233,1457,,,,,,,,,,,,,,,,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442577951,433,61,1,42,15,7vn2i2kd35zuetw6b38gw9jsz,0,71.3,6.8,2022-08-06T14:43:56.962Z,2022-08-07T00:54:36Z,3687527635,56,Right,3689659169,178,,,,,,,,,,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442577989,337,49,1,42,16,1qtaiy11gswx327s0vkibf70n,1,27.5,92,2022-08-06T14:43:58.035Z,2022-08-06T23:47:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442578013,338,1,1,42,17,1qtaiy11gswx327s0vkibf70n,0,27.5,92,2022-08-06T14:43:58.989Z,2022-08-06T23:47:56Z,3687527885,140,34.9,3687527891,212,8.9,3689659527,178,,3687527881,56,Back,3687527889,141,85.7,3687527893,213,5.8,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442578063,434,61,1,42,17,7vn2i2kd35zuetw6b38gw9jsz,1,67.1,8.6,2022-08-06T14:43:59.098Z,2022-08-06T23:48:03Z,3687528157,56,Right,3689659927,178,,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442578095,339,1,1,42,18,1qtaiy11gswx327s0vkibf70n,0,38.9,84.3,2022-08-06T14:44:00.760Z,2022-08-06T23:48:13Z,3687528317,213,0.6,3687528311,140,48.7,3687528309,56,Back,3687528315,212,12.3,3687528313,141,94.1,3689660477,178,,,,,,,,8kfciybd6filv663ebckuerjd,S. Surridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443002115,1467,67,1,42,20,7vn2i2kd35zuetw6b38gw9jsz,1,54.1,8.1,2022-08-06T14:44:02.145Z,2022-08-07T00:54:36Z,3689806779,233,1019,,,,,,,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443002111,1019,67,1,42,20,1qtaiy11gswx327s0vkibf70n,0,45.9,91.9,2022-08-06T14:44:02.146Z,2022-08-07T00:32:42Z,3689806787,233,1467,,,,,,,,,,,,,,,,,,,,,,5f72vvw62zdlyrj3mwux2udat,J. Lingard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442578099,435,1,1,42,20,7vn2i2kd35zuetw6b38gw9jsz,1,52.4,11.6,2022-08-06T14:44:02.232Z,2022-08-07T00:54:37Z,3689230007,212,23.8,3689661003,389,,3689230001,140,31.5,3689230009,213,2.7,3689230005,141,25.2,3687528331,56,Back,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442578155,436,49,1,42,23,7vn2i2kd35zuetw6b38gw9jsz,1,34.2,26.5,2022-08-06T14:44:05.204Z,2022-08-06T23:48:29Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442578283,437,1,1,42,23,7vn2i2kd35zuetw6b38gw9jsz,1,32.3,24.5,2022-08-06T14:44:05.251Z,2022-08-06T23:48:33Z,3687529309,212,21.0,3687529311,213,2.6,3687529307,141,41.6,3689661759,178,,3687529303,56,Back,3687529305,140,15.6,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442578351,438,1,1,42,26,7vn2i2kd35zuetw6b38gw9jsz,1,14.9,45.7,2022-08-06T14:44:08.591Z,2022-08-06T23:48:36Z,3687529687,140,29.8,3687529689,141,87.6,3687529693,212,32.5,3689662021,178,,3687529685,56,Back,3687529701,213,1.1,3687529683,155,,3687529711,1,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442578475,439,1,1,42,28,7vn2i2kd35zuetw6b38gw9jsz,1,33.3,89.9,2022-08-06T14:44:10.888Z,2022-08-06T23:48:44Z,3687530461,56,Back,3687530467,141,78.0,3687530457,3,,3687530469,212,15.6,3687530463,140,20.6,3689662445,178,,3687530471,213,3.7,,,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442578501,440,1,1,42,31,7vn2i2kd35zuetw6b38gw9jsz,1,17.9,79.5,2022-08-06T14:44:13.369Z,2022-08-06T23:48:49Z,3689662747,178,,3687530571,140,9.7,3687530577,213,4.3,3687530575,212,22.4,3687530573,141,49.1,3687530569,56,Back,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442578665,441,1,1,42,34,7vn2i2kd35zuetw6b38gw9jsz,1,9.7,49.1,2022-08-06T14:44:16.148Z,2022-08-06T23:48:51Z,3687531485,212,16.2,3687531483,141,54.0,3687531479,56,Back,3689662929,178,,3687531481,140,24.8,3687531487,213,0.2,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442578679,442,4,1,42,36,7vn2i2kd35zuetw6b38gw9jsz,1,21.4,58.8,2022-08-06T14:44:18.793Z,2022-08-06T23:48:57Z,3687531765,233,340,3687531559,13,,3687531567,285,,3687531561,294,,3687531565,152,,3687531563,56,Back,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442578699,340,4,1,42,36,1qtaiy11gswx327s0vkibf70n,0,78.6,41.2,2022-08-06T14:44:18.794Z,2022-08-06T23:48:57Z,3689663257,178,,3687531649,286,,3687531629,13,,3687531635,294,,3687531639,56,Center,3687531819,233,442,3687531645,152,,,,,25kl6261u9xft9cfvot8aezf9,J. Colback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443002429,1492,43,1,42,52,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-08-06T14:44:34.167Z,2022-08-07T00:33:34Z,3689808475,178,0,3689808725,144,82,,,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442579581,443,1,1,43,1,7vn2i2kd35zuetw6b38gw9jsz,1,27.7,61.8,2022-08-06T14:44:43.650Z,2022-08-06T23:49:03Z,3689663635,178,,3687536213,56,Back,3687536219,141,37.7,3687536211,152,,3687536217,140,20.9,3687536225,213,4.3,3687536223,212,17.9,3687536209,5,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442579663,444,1,1,43,6,7vn2i2kd35zuetw6b38gw9jsz,0,23.5,44.2,2022-08-06T14:44:48.213Z,2022-08-06T23:49:06Z,3687536697,212,51.0,3687536701,213,0.9,3687536683,56,Left,3687536679,155,,3687536693,141,100.0,3689663683,178,,3687536703,1,,3687536687,140,54.7,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442580185,341,5,1,43,10,1qtaiy11gswx327s0vkibf70n,1,46.4,-1.4,2022-08-06T14:44:52.362Z,2022-08-06T23:49:08Z,3687539603,233,445,3687539549,56,Back,3687539553,347,,,,,,,,,,,,,,,,,25kl6261u9xft9cfvot8aezf9,J. Colback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442579677,445,5,1,43,10,7vn2i2kd35zuetw6b38gw9jsz,0,53.6,101.4,2022-08-06T14:44:52.362Z,2022-08-06T23:49:08Z,3687536773,347,,3687536771,56,Left,3687539693,233,341,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442580259,342,1,1,43,25,1qtaiy11gswx327s0vkibf70n,1,48.6,0,2022-08-06T14:45:07.845Z,2022-08-06T23:49:17Z,3687539965,212,18.3,3687539963,141,5.5,3687539959,56,Back,3687539961,140,31.8,3687539967,213,2.9,3687539957,107,,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442580393,343,1,1,43,28,1qtaiy11gswx327s0vkibf70n,1,31.8,5.5,2022-08-06T14:45:09.987Z,2022-08-06T23:49:22Z,3687540671,141,30.4,3689664591,178,,3687540673,212,21.0,3687540675,213,2.2,3687540669,140,19.9,3687540667,56,Back,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442580471,344,1,1,43,31,1qtaiy11gswx327s0vkibf70n,0,19.6,41.3,2022-08-06T14:45:13.747Z,2022-08-06T23:49:25Z,3687541121,1,,3687541113,140,60.6,3687541115,141,68.7,3687541119,213,0.4,3687541109,155,,3687541111,56,Center,3687541117,212,46.9,3689664663,178,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442580535,446,49,1,43,34,7vn2i2kd35zuetw6b38gw9jsz,1,44.9,32.5,2022-08-06T14:45:15.960Z,2022-08-06T23:49:32Z,,,,,,,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442580641,447,1,1,43,34,7vn2i2kd35zuetw6b38gw9jsz,1,44.9,32.5,2022-08-06T14:45:16.925Z,2022-08-06T23:49:36Z,3687542085,56,Center,3689665287,178,,3687542091,212,14.7,3687542087,140,53.7,3687542089,141,49.3,3687542093,213,0.9,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442580745,448,1,1,43,41,7vn2i2kd35zuetw6b38gw9jsz,1,69.5,43.3,2022-08-06T14:45:23.701Z,2022-08-06T23:49:42Z,3687542617,213,5.9,3687542611,140,96.4,3687542609,56,Center,3689665665,178,,3687542613,141,24.2,3687542615,212,31.1,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442580773,449,1,1,43,44,7vn2i2kd35zuetw6b38gw9jsz,0,96.4,25.3,2022-08-06T14:45:26.254Z,2022-08-06T23:49:47Z,3687542777,213,1.7,3687542765,56,Center,3689665957,178,,3687542773,212,13.9,3687542769,141,45.7,3687542767,140,95.0,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442580815,345,12,1,43,45,1qtaiy11gswx327s0vkibf70n,1,6.8,55.4,2022-08-06T14:45:27.455Z,2022-08-06T23:49:52Z,3687543111,56,Back,3687543117,212,31.6,3687543119,213,1.3,3687543237,167,,3689666283,389,,3687543113,140,14.1,3687543115,141,100.0,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442580827,346,5,1,43,49,1qtaiy11gswx327s0vkibf70n,0,12.3,100.6,2022-08-06T14:45:31.103Z,2022-08-06T23:49:56Z,3687543171,347,,3687543169,56,Back,3687544051,233,450,,,,,,,,,,,,,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442580995,450,5,1,43,49,7vn2i2kd35zuetw6b38gw9jsz,1,87.7,-0.6,2022-08-06T14:45:31.103Z,2022-08-06T23:49:55Z,3687543959,56,Right,3687543961,347,,3687544027,233,346,,,,,,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442581073,451,1,1,43,52,7vn2i2kd35zuetw6b38gw9jsz,1,88.8,0,2022-08-06T14:45:34.311Z,2022-08-06T23:50:02Z,3687544453,213,2.8,3687544439,56,Right,3687544445,141,8.0,3687544437,107,,3687544441,140,72.4,3687544449,212,18.3,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442581119,452,1,1,43,53,7vn2i2kd35zuetw6b38gw9jsz,1,71.9,8.3,2022-08-06T14:45:35.516Z,2022-08-06T23:50:07Z,3687544649,56,Right,3687544659,213,2.3,3687544657,212,6.9,3687544651,140,67.6,3687544655,141,16.0,3689667181,178,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442581139,453,1,1,43,55,7vn2i2kd35zuetw6b38gw9jsz,1,67.6,16,2022-08-06T14:45:37.300Z,2022-08-06T23:50:14Z,3687544745,56,Right,3689667653,178,,3687544753,213,4.5,3687544747,140,66.4,3687544751,212,7.2,3687544749,141,5.6,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442581165,454,1,1,43,56,7vn2i2kd35zuetw6b38gw9jsz,0,66.4,5.6,2022-08-06T14:45:38.913Z,2022-08-06T23:50:18Z,3687544837,56,Right,3689667855,178,,3687544845,213,0.6,3687544843,212,13.4,3687544839,140,77.2,3687544841,141,16.0,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442581219,347,49,1,43,58,1qtaiy11gswx327s0vkibf70n,1,24.2,85.5,2022-08-06T14:45:40.139Z,2022-08-06T23:50:22Z,,,,,,,,,,,,,,,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442581337,348,1,1,43,59,1qtaiy11gswx327s0vkibf70n,0,29.3,85.4,2022-08-06T14:45:41.681Z,2022-08-06T23:50:40Z,3689669303,178,,3687545707,1,,3687545701,141,88.8,3687545699,140,67.6,3687545697,56,Left,3687545705,213,0.1,3687545703,212,40.3,3687545695,155,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442581333,455,61,1,44,2,7vn2i2kd35zuetw6b38gw9jsz,0,34.4,9.1,2022-08-06T14:45:44.173Z,2022-08-06T23:50:47Z,3689669605,21,,3689669607,388,,3687545671,56,Back,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442582293,349,5,1,44,3,1qtaiy11gswx327s0vkibf70n,1,63.3,101.4,2022-08-06T14:45:45.864Z,2022-08-06T23:50:50Z,3687550589,233,456,3687550549,56,Left,3687550551,347,,,,,,,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442581389,456,5,1,44,3,7vn2i2kd35zuetw6b38gw9jsz,0,36.7,-1.4,2022-08-06T14:45:45.864Z,2022-08-06T23:50:50Z,3687545975,56,Back,3687545977,347,,3687550625,233,349,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442582411,350,1,1,44,31,1qtaiy11gswx327s0vkibf70n,0,65.6,100,2022-08-06T14:46:13.741Z,2022-08-06T23:50:55Z,3687551105,141,93.3,3687551093,107,,3687551111,213,5.9,3687551109,212,16.8,3687551101,140,80.7,3687551097,56,Left,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442582389,458,44,1,44,33,7vn2i2kd35zuetw6b38gw9jsz,1,17.6,12,2022-08-06T14:46:15.363Z,2022-08-07T00:54:37Z,3687551453,233,351,3687551007,56,Back,3687551009,285,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442582425,351,44,1,44,33,1qtaiy11gswx327s0vkibf70n,0,82.4,88,2022-08-06T14:46:15.364Z,2022-08-06T23:51:00Z,3687551487,233,458,3687551193,56,Left,3687551197,286,,,,,,,,,,,,,,,,,8kfciybd6filv663ebckuerjd,S. Surridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442582443,459,12,1,44,33,7vn2i2kd35zuetw6b38gw9jsz,1,16.1,17.6,2022-08-06T14:46:15.438Z,2022-08-07T00:54:37Z,3689233557,167,,3687551255,141,0.0,3687551259,212,18.7,3687551263,213,5.5,3689233555,15,,3689670661,388,,3687551249,56,Back,3687551251,140,29.1,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583067,352,5,1,44,36,1qtaiy11gswx327s0vkibf70n,1,71,101,2022-08-06T14:46:18.099Z,2022-08-06T23:51:05Z,3687554713,347,,3687554711,56,Left,3687554765,233,460,,,,,,,,,,,,,,,,8kfciybd6filv663ebckuerjd,S. Surridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442582469,460,5,1,44,36,7vn2i2kd35zuetw6b38gw9jsz,0,29,-1,2022-08-06T14:46:18.099Z,2022-08-06T23:51:05Z,3687551377,56,Back,3687554825,233,352,3687551379,347,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583181,353,1,1,44,54,1qtaiy11gswx327s0vkibf70n,1,71.1,100,2022-08-06T14:46:36.283Z,2022-08-06T23:51:10Z,3687555295,141,90.0,3687555293,140,97.9,3687555289,107,,3687555301,1,,3687555299,213,6.0,3687555297,212,29.1,3687555291,56,Left,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583261,354,1,1,44,57,1qtaiy11gswx327s0vkibf70n,0,97.9,90,2022-08-06T14:46:39.538Z,2022-08-06T23:51:15Z,3687555697,213,4.1,3687555691,141,58.2,3689235107,20,,3689671527,178,,3687555683,2,,3687555685,155,,3687555693,212,27.3,3687555689,140,82.0,8kfciybd6filv663ebckuerjd,S. Surridge,,3689235105,387,,3689235103,225,,3687555687,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583341,462,1,1,45,0,7vn2i2kd35zuetw6b38gw9jsz,1,21.3,46.7,2022-08-06T14:46:42.344Z,2022-08-06T23:51:22Z,3687556081,3,,3689672149,388,,3687556087,140,16.7,3687556089,141,58.8,3687556093,213,2.1,3687556083,56,Back,3687556091,212,9.5,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583349,463,49,1,45,1,7vn2i2kd35zuetw6b38gw9jsz,1,17.4,58.4,2022-08-06T14:46:43.373Z,2022-08-06T23:51:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583387,464,1,1,45,1,7vn2i2kd35zuetw6b38gw9jsz,0,17.4,58.4,2022-08-06T14:46:43.377Z,2022-08-06T23:51:28Z,3687556311,155,,3687556323,212,51.3,3687556331,1,,3687556319,141,38.2,3687556313,56,Center,3687556315,140,64.5,3687556327,213,6.0,3689672521,178,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583469,355,1,1,45,4,1qtaiy11gswx327s0vkibf70n,1,35.7,67.2,2022-08-06T14:46:46.480Z,2022-08-06T23:51:42Z,3687556735,56,Back,3687556741,141,35.3,3687556731,3,,3687556737,140,29.5,3687556743,212,22.6,3687556745,213,4.4,3689673323,178,,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583475,356,49,1,45,6,1qtaiy11gswx327s0vkibf70n,1,29.5,35.3,2022-08-06T14:46:48.927Z,2022-08-06T23:51:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583481,357,43,1,45,7,1qtaiy11gswx327s0vkibf70n,1,0,0,2022-08-06T14:46:49.382Z,2022-08-06T14:46:57Z,3687558049,144,49,,,,,,,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583665,358,1,1,45,8,1qtaiy11gswx327s0vkibf70n,0,29.5,35.3,2022-08-06T14:46:50.060Z,2022-08-06T23:52:00Z,3687557737,141,23.2,3687557731,157,,3687557739,212,60.0,3687557745,1,,3687557735,140,86.1,3687557733,56,Center,3687557741,213,6.1,3689674537,178,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583531,465,70,1,45,9,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-08-06T14:46:51.488Z,2022-08-06T14:46:51Z,3687557075,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583653,466,52,1,45,13,7vn2i2kd35zuetw6b38gw9jsz,1,14.7,74.6,2022-08-06T14:46:55.221Z,2022-08-06T23:52:05Z,3689674819,178,,3689235909,377,,,,,,,,,,,,,,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583753,467,1,1,45,13,7vn2i2kd35zuetw6b38gw9jsz,1,14.7,75.6,2022-08-06T14:46:55.827Z,2022-08-06T23:52:09Z,3687558247,213,0.4,3687558241,140,43.3,3687558327,287,,3687558237,123,,3689675111,178,,3687558249,1,,3687558239,56,Back,3687558243,141,95.6,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,3687558245,212,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442583989,468,1,1,45,17,7vn2i2kd35zuetw6b38gw9jsz,1,46.1,96.3,2022-08-06T14:46:59.530Z,2022-08-06T23:52:11Z,3689675321,178,,3687559395,212,12.8,3687559389,56,Left,3687559393,141,98.7,3687559391,140,58.2,3687559397,213,0.1,,,,,,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
