id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2465680705,492,44,2,54,56,ehd2iemqmschhj2ec0vayztzz,0,20,18.1,2022-10-01T15:11:28.025Z,2022-10-01T21:21:09Z,3810335695,285,,3810335693,56,Back,3810335943,233,473,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465680795,474,1,2,54,56,d5ydtvt96bv7fq04yqm2w2632,0,74.1,87.8,2022-10-01T15:11:28.087Z,2022-10-02T00:13:48Z,3810336189,212,12.8,3810336191,213,4.8,3810336185,140,74.6,3810336181,3,,3810336187,141,69.0,3810336183,56,Center,3812256705,388,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465680811,493,1,2,54,57,ehd2iemqmschhj2ec0vayztzz,0,22.6,33.7,2022-10-01T15:11:29.138Z,2022-10-01T21:21:17Z,3810336251,140,29.8,3812256973,178,,3810336253,141,12.0,3810336243,3,,3810336249,56,Back,3810336259,212,16.6,3810336261,213,5.2,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465680889,475,3,2,55,0,d5ydtvt96bv7fq04yqm2w2632,1,70.1,83.6,2022-10-01T15:11:32.940Z,2022-10-01T21:21:20Z,3810336669,56,Left,3810336781,233,494,3810336671,286,,3811343715,465,,3812257137,178,,,,,,,,,,,ebazcy0x20885rn9qx2acoi6s,Juan Larios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465680823,494,45,2,55,0,ehd2iemqmschhj2ec0vayztzz,0,29.9,16.4,2022-10-01T15:11:32.940Z,2022-10-01T21:21:21Z,3810336941,233,475,3810336297,56,Back,3810336299,285,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465680913,476,50,2,55,1,d5ydtvt96bv7fq04yqm2w2632,1,75.6,82,2022-10-01T15:11:33.785Z,2022-10-01T21:21:55Z,3810336749,56,Left,3810336751,286,,3810337353,233,495,,,,,,,,,,,,,,,,ebazcy0x20885rn9qx2acoi6s,Juan Larios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465680877,495,7,2,55,2,ehd2iemqmschhj2ec0vayztzz,1,24.4,18,2022-10-01T15:11:34.545Z,2022-10-01T21:21:57Z,3810336609,56,Back,3810336611,285,,3810337015,233,476,3811344181,383,,3812258657,178,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465680897,496,49,2,55,3,ehd2iemqmschhj2ec0vayztzz,1,21.4,17.9,2022-10-01T15:11:35.515Z,2022-10-01T21:22:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465681035,497,1,2,55,3,ehd2iemqmschhj2ec0vayztzz,1,21.4,17.9,2022-10-01T15:11:35.537Z,2022-10-01T21:22:05Z,3810337425,56,Back,3810337431,212,14.8,3810337429,141,6.5,3810337433,213,5.7,3810337427,140,33.4,3812259045,178,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465681051,498,3,2,55,5,ehd2iemqmschhj2ec0vayztzz,0,32.6,6.2,2022-10-01T15:11:37.711Z,2022-10-01T21:22:09Z,3811345277,465,,3810337675,233,477,3810337495,56,Back,3810337497,285,,3812259251,178,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465681065,477,7,2,55,5,d5ydtvt96bv7fq04yqm2w2632,0,67.4,93.8,2022-10-01T15:11:37.872Z,2022-10-01T21:22:13Z,3810337605,56,Left,3812259397,178,,3810337635,233,498,3810337607,286,,3811345047,383,,,,,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465681211,499,50,2,55,9,ehd2iemqmschhj2ec0vayztzz,1,61.8,5.4,2022-10-01T15:11:41.435Z,2022-10-01T21:22:28Z,3810339083,233,478,3810338359,286,,3810338357,56,Right,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465681283,478,7,2,55,11,d5ydtvt96bv7fq04yqm2w2632,1,38.2,94.6,2022-10-01T15:11:43.325Z,2022-10-01T21:22:32Z,3810338687,56,Back,3811350599,383,,3810338697,285,,3812259941,178,,3810338863,233,499,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465681297,479,49,2,55,12,d5ydtvt96bv7fq04yqm2w2632,1,29.1,97.4,2022-10-01T15:11:44.760Z,2022-10-01T21:22:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465681385,480,1,2,55,12,d5ydtvt96bv7fq04yqm2w2632,1,29.1,97.4,2022-10-01T15:11:44.778Z,2022-10-01T21:22:38Z,3810339243,56,Back,3810339253,212,10.9,3812260121,178,,3810339259,213,3.9,3810339249,141,85.9,3810339245,140,21.9,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465681417,481,1,2,55,15,d5ydtvt96bv7fq04yqm2w2632,1,21.9,85.9,2022-10-01T15:11:47.250Z,2022-10-01T21:22:41Z,3810339403,140,22.9,3810339399,56,Back,3812260203,178,,3810339407,141,95.9,3810339409,212,6.9,3810339411,213,1.4,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465681463,482,3,2,55,16,d5ydtvt96bv7fq04yqm2w2632,0,23.2,95.8,2022-10-01T15:11:48.184Z,2022-10-01T21:22:46Z,3811351271,465,,3810339655,285,,3810339649,56,Back,3812260399,178,,3810340157,233,500,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465681487,500,7,2,55,16,ehd2iemqmschhj2ec0vayztzz,1,76.8,4.2,2022-10-01T15:11:48.292Z,2022-10-01T21:22:47Z,3810339807,167,,3811351065,385,,3810339891,233,482,3812260475,178,,3810339809,56,Right,3810339811,286,,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465682259,483,5,2,55,17,d5ydtvt96bv7fq04yqm2w2632,1,21.8,101.8,2022-10-01T15:11:49.326Z,2022-10-01T21:22:50Z,3810343637,347,,3810343635,56,Back,3810343765,233,501,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465681579,501,5,2,55,17,ehd2iemqmschhj2ec0vayztzz,0,78.2,-1.8,2022-10-01T15:11:49.326Z,2022-10-01T21:22:50Z,3810343817,233,483,3810340255,56,Right,3810340257,347,,,,,,,,,,,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465682371,484,1,2,55,34,d5ydtvt96bv7fq04yqm2w2632,1,24.3,100,2022-10-01T15:12:06.604Z,2022-10-01T21:22:53Z,3810344207,212,7.4,3810344197,56,Back,3810344199,140,30.3,3810344213,213,5.7,3810344205,141,95.6,3810344195,107,,,,,,,,ebazcy0x20885rn9qx2acoi6s,Juan Larios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465682465,485,1,2,55,35,d5ydtvt96bv7fq04yqm2w2632,1,30.3,95.6,2022-10-01T15:12:07.731Z,2022-10-01T21:22:57Z,3810344651,140,33.0,3810344665,213,5.1,3810344647,56,Back,3812260903,178,,3810344655,141,86.0,3810344661,212,7.1,3810344645,3,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465682495,486,3,2,55,37,d5ydtvt96bv7fq04yqm2w2632,0,39.1,86,2022-10-01T15:12:09.206Z,2022-10-01T21:23:04Z,3810345113,233,502,3810344755,56,Back,3810344757,286,,3811352929,465,,3812261233,178,,,,,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465682537,502,7,2,55,37,ehd2iemqmschhj2ec0vayztzz,0,60.9,14,2022-10-01T15:12:09.942Z,2022-10-01T21:23:06Z,3812261361,178,,3811352605,384,,3810344945,285,,3810344941,56,Right,3810345071,233,486,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465869927,869,61,2,55,38,d5ydtvt96bv7fq04yqm2w2632,1,39.2,83.9,2022-10-01T15:12:10.067Z,2022-10-01T21:23:10Z,3812261521,178,,3811354181,56,Back,,,,,,,,,,,,,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465682555,503,49,2,55,39,ehd2iemqmschhj2ec0vayztzz,1,52.2,17.7,2022-10-01T15:12:11.723Z,2022-10-01T21:23:15Z,,,,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465682607,504,1,2,55,39,ehd2iemqmschhj2ec0vayztzz,1,52.5,17.7,2022-10-01T15:12:11.762Z,2022-10-01T21:23:17Z,3812261777,178,,3810345177,141,21.9,3810345173,56,Center,3810345179,212,11.7,3810345181,213,0.2,3810345175,140,63.3,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465682651,505,1,2,55,40,ehd2iemqmschhj2ec0vayztzz,1,63.3,21.9,2022-10-01T15:12:12.300Z,2022-10-01T21:23:21Z,3812261923,178,,3810345385,213,2.0,3810345377,56,Center,3810345383,212,9.2,3810345381,141,34.5,3810345379,140,60.0,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465682723,506,1,2,55,41,ehd2iemqmschhj2ec0vayztzz,1,60,34.5,2022-10-01T15:12:13.160Z,2022-10-01T21:23:26Z,3812262125,178,,3810345725,141,26.8,3810345729,213,5.7,3810345723,140,67.4,3810345721,56,Center,3810345727,212,9.4,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465682811,507,1,2,55,42,ehd2iemqmschhj2ec0vayztzz,1,68.4,30.4,2022-10-01T15:12:15.002Z,2022-10-01T21:23:33Z,3810346153,212,18.3,3810346151,141,57.2,3810346147,56,Center,3810346155,213,1.5,3812262285,178,,3810346149,140,70.0,3810379373,210,15,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465682823,508,15,2,55,44,ehd2iemqmschhj2ec0vayztzz,1,73.9,56.9,2022-10-01T15:12:17.009Z,2022-10-01T21:23:34Z,3810378649,72,,3810379483,103,19,3810379491,230,97.8,3810378653,82,,3810346211,56,Center,3810379473,78,,3810378751,233,487,3810379481,102,51.2,7qgt7sht6py670pt6t4wjhqay,D. McNeil,3810379487,146,81.5,3810346207,22,,3810379475,29,,,3812262459,178,3810379489,147,55.2,3810379477,55,,3810379493,231,50.9,3810346209,18,3810379485,215,,,,,507,,,,,,,,
2465682891,487,10,2,55,45,d5ydtvt96bv7fq04yqm2w2632,1,18.4,50,2022-10-01T15:12:17.222Z,2022-10-01T21:23:37Z,3810346571,56,Back,3812262577,178,,3810346567,94,,3810378977,233,508,,,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465683093,509,1,2,55,47,ehd2iemqmschhj2ec0vayztzz,1,57.6,70.2,2022-10-01T15:12:19.693Z,2022-10-01T21:23:56Z,3810347513,56,Center,3810347511,3,,3810347517,141,64.3,3810347515,140,62.4,3810347519,212,6.4,3812263209,388,,3810347521,213,5.6,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465683113,510,1,2,55,50,ehd2iemqmschhj2ec0vayztzz,0,61.6,65.1,2022-10-01T15:12:23.003Z,2022-10-01T21:24:11Z,3812263905,178,,3810347627,56,Center,3810347777,233,488,3810347775,236,,3810347631,141,71.2,3810347637,213,1.8,3810347781,286,,3810347629,140,60.6,7qgt7sht6py670pt6t4wjhqay,D. McNeil,3810347633,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465683143,488,74,2,55,51,d5ydtvt96bv7fq04yqm2w2632,1,34.1,27.1,2022-10-01T15:12:23.032Z,2022-10-01T21:24:17Z,3810347837,233,510,3810347727,285,,3812264101,178,,3810347723,56,Back,,,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465683269,511,44,2,55,53,ehd2iemqmschhj2ec0vayztzz,1,63.8,72.8,2022-10-01T15:12:25.096Z,2022-10-02T00:13:49Z,3810348483,286,,3810348569,233,489,3810348481,56,Center,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465683201,489,44,2,55,53,d5ydtvt96bv7fq04yqm2w2632,0,36.2,27.2,2022-10-01T15:12:25.097Z,2022-10-01T21:24:20Z,3810348037,285,,3810348031,56,Back,3810348629,233,511,,,,,,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465683319,512,1,2,55,55,ehd2iemqmschhj2ec0vayztzz,1,59.4,66.9,2022-10-01T15:12:27.216Z,2022-10-01T21:24:29Z,3810348785,140,54.6,3810348809,213,1.9,3810348793,141,88.7,3810348799,212,15.7,3812264515,178,,3810348783,56,Left,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465683459,513,1,2,55,57,ehd2iemqmschhj2ec0vayztzz,1,53.6,87.8,2022-10-01T15:12:29.370Z,2022-10-01T21:24:31Z,3812264623,178,,3810349513,56,Back,3810349517,141,74.5,3810349515,140,30.9,3810349519,212,25.5,3810349521,213,3.5,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465684125,514,1,2,55,59,ehd2iemqmschhj2ec0vayztzz,1,28.5,73.2,2022-10-01T15:12:31.840Z,2022-10-01T21:24:35Z,3810352979,213,4.2,3810352975,141,55.2,3812264695,178,,3810352971,56,Back,3810352977,212,13.9,3810352973,140,22.3,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465684175,515,1,2,56,7,ehd2iemqmschhj2ec0vayztzz,1,21.2,61,2022-10-01T15:12:39.759Z,2022-10-01T21:56:18Z,3810353309,140,27.9,3810353311,141,85.5,3810353313,212,18.1,3811735183,189,,3810353307,56,Back,3812264811,178,,3810353315,213,1.2,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465938527,813,1,2,56,9,ehd2iemqmschhj2ec0vayztzz,1,29.3,90.8,2022-10-01T15:12:41.400Z,2022-10-01T21:56:24Z,3811734939,141,60.8,3811734935,56,Back,3812264905,178,,3811734937,140,16.3,3811734943,213,4.1,3811735229,189,,3811734941,212,24.5,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465938567,814,1,2,56,16,ehd2iemqmschhj2ec0vayztzz,1,18.3,55,2022-10-01T15:12:48.943Z,2022-10-01T21:24:44Z,3811735171,140,31.3,3811735177,213,0.1,3812264993,178,,3811735169,56,Back,3811735175,212,13.7,3811735173,141,57.1,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465684341,516,1,2,56,18,ehd2iemqmschhj2ec0vayztzz,1,35.4,59,2022-10-01T15:12:50.194Z,2022-10-01T21:24:48Z,3812265135,178,,3810354181,213,1.6,3810354173,141,94.8,3810354169,56,Back,3810354171,140,34.0,3810354177,212,24.4,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465684401,517,1,2,56,22,ehd2iemqmschhj2ec0vayztzz,1,38.4,91.1,2022-10-01T15:12:54.701Z,2022-10-01T21:25:40Z,3810354545,212,25.1,3810354539,56,Left,3810354543,141,96.6,3810354541,140,62.0,3810354547,213,0.1,3812266953,178,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465684613,518,1,2,56,24,ehd2iemqmschhj2ec0vayztzz,1,62,96.2,2022-10-01T15:12:56.899Z,2022-10-01T21:25:58Z,3810355585,212,17.3,3812267713,178,,3810355587,213,5.1,3810355581,140,67.8,3810355579,56,Center,3810355583,141,72.4,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465684803,519,1,2,56,28,ehd2iemqmschhj2ec0vayztzz,1,59.4,64.6,2022-10-01T15:13:00.994Z,2022-10-01T21:26:01Z,3810356547,141,17.4,3812267833,178,,3810356551,213,5.2,3810356543,56,Right,3810356553,1,,3810356549,212,36.4,3810356545,140,75.8,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465684959,520,1,2,56,34,ehd2iemqmschhj2ec0vayztzz,1,71.5,19.2,2022-10-01T15:13:06.294Z,2022-10-01T21:26:14Z,3810357391,213,0.8,3810362371,154,,3810362369,210,13,3810357383,56,Center,3810357389,212,29.7,3811360727,223,,3812267891,178,,3810357377,2,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,3810357385,140,91.4,3811361157,72,,3810357381,155,,1,3810357387,141,,,,,,50.3,,,,,,,,,,,,,,,,,,,,
2465684969,521,13,2,56,35,ehd2iemqmschhj2ec0vayztzz,1,92.4,51,2022-10-01T15:13:07.696Z,2022-10-01T21:26:14Z,3810357461,22,,3810357467,56,Center,3810362421,29,,3810362425,55,520,3810362433,214,,3810358743,328,,3810362429,102,41.0,3810358735,15,,do3duah478rhz9cg2icde4h9m,A. Onana,3812268295,178,,3810362423,154,,3810362435,230,98.8,,3810362419,84,3810357463,17,,3810362431,103,,3810362437,231,50.5,,,,,,,,,4.2,,,,,,,,
2465685697,490,5,2,56,36,d5ydtvt96bv7fq04yqm2w2632,1,-0.4,58.6,2022-10-01T15:13:08.883Z,2022-10-01T21:26:16Z,3810361605,346,,3810361603,56,Back,3810369703,233,522,,,,,,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465684985,522,5,2,56,36,ehd2iemqmschhj2ec0vayztzz,0,100.4,41.4,2022-10-01T15:13:08.883Z,2022-10-01T21:26:16Z,3810357539,346,,3810357537,56,Center,3810369753,233,490,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465685939,491,1,2,56,56,d5ydtvt96bv7fq04yqm2w2632,1,4.8,52.4,2022-10-01T15:13:28.561Z,2022-10-01T21:56:42Z,3810362889,213,5.0,3810364153,189,,3810362881,140,7.5,3811736659,237,,3810362887,212,11.3,3810362879,56,Back,3810362883,141,36.3,3810362875,124,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465939019,886,1,2,57,0,d5ydtvt96bv7fq04yqm2w2632,1,21.9,15.9,2022-10-01T15:13:32.469Z,2022-10-01T21:56:54Z,3811737383,140,30.1,3812268725,178,,3811737379,189,,3811737387,212,11.0,3811737381,56,Back,3811737385,141,5.8,3811737389,213,5.6,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465685993,492,1,2,57,2,d5ydtvt96bv7fq04yqm2w2632,0,33.6,4.6,2022-10-01T15:13:34.966Z,2022-10-01T21:26:29Z,3810363137,141,7.4,3812268921,178,,3810363125,56,Right,3810363133,140,67.4,3810363141,212,35.5,3810363147,1,,3810363145,213,0.1,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465686005,524,61,2,57,5,ehd2iemqmschhj2ec0vayztzz,0,23.2,94.4,2022-10-01T15:13:37.381Z,2022-10-01T21:26:36Z,3810363189,56,Back,3812269193,178,,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465685967,523,43,2,57,5,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-10-01T15:13:37.511Z,2022-10-01T17:36:32Z,3811366945,144,49,,,,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465686173,493,5,2,57,6,d5ydtvt96bv7fq04yqm2w2632,1,68.9,-1.6,2022-10-01T15:13:38.093Z,2022-10-01T21:26:37Z,3810364101,56,Right,3810364103,347,,3810364213,233,525,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465686061,525,5,2,57,6,ehd2iemqmschhj2ec0vayztzz,0,31.1,101.6,2022-10-01T15:13:38.093Z,2022-10-01T21:26:38Z,3810363459,56,Back,3810364365,233,493,3810363465,347,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465686969,494,1,2,57,28,d5ydtvt96bv7fq04yqm2w2632,0,72.7,0,2022-10-01T15:14:00.960Z,2022-10-01T21:26:41Z,3810368161,213,1.3,3810368155,141,8.9,3810368149,56,Right,3810368159,212,7.7,3810368151,140,74.7,3810368147,107,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465686999,526,8,2,57,29,ehd2iemqmschhj2ec0vayztzz,1,27.1,80.9,2022-10-01T15:14:01.791Z,2022-10-01T21:26:47Z,3811368487,384,,3812269677,388,,3810368411,15,,3810368385,56,Back,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465872863,804,49,2,57,31,ehd2iemqmschhj2ec0vayztzz,1,36.3,70,2022-10-01T15:14:03.042Z,2022-10-01T21:26:56Z,,,,,,,,,,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465687111,527,1,2,57,31,ehd2iemqmschhj2ec0vayztzz,1,31.1,80.2,2022-10-01T15:14:03.106Z,2022-10-01T21:27:01Z,3810368983,56,Back,3810368981,3,,3810368987,141,74.4,3812270079,178,,3810368985,140,24.9,3810368991,213,3.7,3810368989,212,7.6,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465687173,529,1,2,57,32,ehd2iemqmschhj2ec0vayztzz,1,25.3,74.4,2022-10-01T15:14:04.088Z,2022-10-01T21:27:05Z,3810369275,141,66.0,3810408677,3,,3812270165,178,,3810369279,213,5.4,3810369273,140,30.0,3810369277,212,7.5,3810369271,56,Back,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465687399,530,1,2,57,33,ehd2iemqmschhj2ec0vayztzz,1,30,66,2022-10-01T15:14:05.252Z,2022-10-01T21:27:10Z,3810370431,212,35.5,3810370437,1,,3810370423,140,24.6,3810370427,141,14.4,3810370421,56,Back,3812270389,178,,3810370435,213,4.6,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465687125,528,43,2,57,34,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-10-01T15:14:06.408Z,2022-10-01T17:36:56Z,3811369613,144,49,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
