id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/20/value,qualifier/17/value,qualifier/18/value
2453885181,191,1,1,15,43,a3nyxabgsqlnqfkeg41m6tnpp,1,54,15.8,2022-08-31T18:46:00.037Z,2022-09-01T05:29:34Z,3747711433,212,36.7,3747711431,141,43.3,3748989057,178,,3747711429,140,23.9,3747711427,56,Back,3747711435,213,2.6,3747711437,1,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885299,192,1,1,15,48,a3nyxabgsqlnqfkeg41m6tnpp,1,26.2,48.8,2022-08-31T18:46:04.472Z,2022-09-01T05:29:40Z,3747711985,213,1.1,3747711983,212,30.5,3747711979,140,40.4,3748989143,178,,3747711977,56,Back,3747711981,141,88.0,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885363,193,1,1,15,55,a3nyxabgsqlnqfkeg41m6tnpp,1,52.6,88.7,2022-08-31T18:46:12.098Z,2022-09-01T05:29:47Z,3747712301,140,47.0,3747712303,141,42.7,3747712305,212,31.8,3748989223,178,,3747712309,213,4.5,3747712299,56,Back,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885393,194,1,1,15,59,a3nyxabgsqlnqfkeg41m6tnpp,1,52.1,31.9,2022-08-31T18:46:15.921Z,2022-09-01T05:29:57Z,3748989353,178,,3747712439,212,11.1,3747712437,141,21.8,3747712441,213,5.6,3747712435,140,60.4,3747712433,56,Center,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885409,195,1,1,16,1,a3nyxabgsqlnqfkeg41m6tnpp,1,59.1,25.8,2022-08-31T18:46:18.058Z,2022-09-01T05:30:10Z,3748989497,178,,3747712535,56,Center,3747712543,213,1.4,3747712541,212,9.6,3747712537,140,60.4,3747712539,141,39.7,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885449,196,1,1,16,2,a3nyxabgsqlnqfkeg41m6tnpp,1,60.4,39.7,2022-08-31T18:46:19.014Z,2022-09-01T05:30:15Z,3747712715,213,4.2,3748989565,178,,3747712711,141,32.5,3747712713,212,5.7,3747712707,56,Center,3747712709,140,57.7,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885453,197,50,1,16,3,a3nyxabgsqlnqfkeg41m6tnpp,1,54.7,38.3,2022-08-31T18:46:19.590Z,2022-09-01T05:30:36Z,3747712731,286,,3747712923,233,96,3747712729,56,Center,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885481,96,7,1,16,4,1qtaiy11gswx327s0vkibf70n,1,45.3,61.7,2022-08-31T18:46:20.948Z,2022-09-01T05:30:42Z,3747712845,233,197,3747712819,56,Back,3748989933,178,,3748287785,384,,3747712825,285,,,,,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885485,97,49,1,16,6,1qtaiy11gswx327s0vkibf70n,1,48.5,46.4,2022-08-31T18:46:22.666Z,2022-09-01T05:30:49Z,,,,,,,,,,,,,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885563,98,1,1,16,6,1qtaiy11gswx327s0vkibf70n,1,48.5,46.4,2022-08-31T18:46:22.674Z,2022-09-01T05:30:55Z,3748990127,178,,3747713223,141,69.3,3747713211,56,Center,3747713235,213,0.7,3747713229,212,23.1,3747713217,140,64.7,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885671,99,1,1,16,11,1qtaiy11gswx327s0vkibf70n,1,80.5,62.3,2022-08-31T18:46:27.341Z,2022-09-01T05:31:05Z,3748990235,178,,3747713785,141,67.4,3747713789,213,0.2,3747713787,212,17.8,3747713783,140,97.1,3747713781,56,Center,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885695,100,1,1,16,16,1qtaiy11gswx327s0vkibf70n,1,95,81.9,2022-08-31T18:46:32.365Z,2022-09-01T05:31:16Z,3747713907,141,77.1,3747713909,212,10.2,3748990371,178,,3747713905,140,85.8,3747713911,213,3.5,3747713903,56,Center,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885747,101,1,1,16,17,1qtaiy11gswx327s0vkibf70n,1,88.8,79.2,2022-08-31T18:46:33.954Z,2022-09-01T05:31:20Z,3747714185,213,1.2,3747714179,140,90.9,3747714181,141,87.2,3747714177,56,Left,3747714183,212,5.9,3748990445,178,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885759,102,1,1,16,19,1qtaiy11gswx327s0vkibf70n,0,90.6,87.2,2022-08-31T18:46:35.597Z,2022-09-01T05:31:27Z,3747714247,213,4.7,3748990525,178,,3748288329,72,,3748288327,224,,3747714237,155,,3747714239,56,Center,3747714241,140,91.1,3747714243,141,56.0,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,3747714235,2,,3747714245,212,,,,,,,,,,,,,,,,,,,,,,21.2,,,,,,,,,,,,,
2453885781,198,12,1,16,20,a3nyxabgsqlnqfkeg41m6tnpp,1,10.7,38.8,2022-08-31T18:46:36.638Z,2022-09-01T05:31:37Z,3747714371,212,25.6,3747714369,141,56.3,3747714367,140,32.3,3747714373,213,0.5,3748990633,388,,3747714375,15,,3747714365,56,Back,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885867,103,1,1,16,23,1qtaiy11gswx327s0vkibf70n,1,71.3,33.8,2022-08-31T18:46:39.760Z,2022-09-01T05:31:41Z,3747714785,213,5.4,3747714783,212,11.7,3747714781,141,20.2,3748990701,178,,3747714779,140,78.1,3747714773,56,Right,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885923,104,1,1,16,27,1qtaiy11gswx327s0vkibf70n,1,78.9,22.3,2022-08-31T18:46:43.877Z,2022-09-01T05:32:00Z,3747715109,155,,3748288545,72,,3747715113,140,96.6,3747715105,2,,3747715119,213,0.9,3748990751,178,,3747715117,212,30.7,3748288543,223,,3mgjcyaseuexxlssgatjgsand,N. Williams,1,3747715667,154,,3747715111,56,3747715665,210,3747715115,141,,,,,13,58.2,,,,,,,,,,,,Center,,,,,,,,,,,,,
2453885937,106,13,1,16,29,1qtaiy11gswx327s0vkibf70n,1,97.6,58.2,2022-08-31T18:46:45.758Z,2022-09-01T05:32:00Z,3747715269,15,,3748990867,388,,3747715183,22,,3747715703,102,56.6,3747715711,231,52.5,3747715693,83,,3747715705,103,22.2,3747715699,55,104,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,3747715697,154,,3747715273,328,3747715695,29,3747715191,56,3747715187,61,3747715709,230,,Center,99.3,3747715707,214,,,,,,,,,,,,,,,,,,,,,,
2453885927,105,5,1,16,29,1qtaiy11gswx327s0vkibf70n,0,101.4,57.2,2022-08-31T18:46:46.280Z,2022-09-01T05:32:11Z,3747715229,233,199,3747715141,346,,3747715139,56,Center,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453885931,199,5,1,16,29,a3nyxabgsqlnqfkeg41m6tnpp,1,-1.4,42.8,2022-08-31T18:46:46.280Z,2022-09-01T05:32:10Z,3747715163,233,105,3747715157,346,,3747715155,56,Back,,,,,,,,,,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453989439,1083,1,1,16,54,a3nyxabgsqlnqfkeg41m6tnpp,1,4.8,49.9,2022-08-31T18:47:10.709Z,2022-09-01T05:32:19Z,3748289417,213,4.6,3748289407,124,,3748289409,56,Back,3748289421,237,,3748289415,212,6.7,3748289413,141,40.1,3748289411,140,4.2,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886433,200,1,1,16,57,a3nyxabgsqlnqfkeg41m6tnpp,1,4.3,40.2,2022-08-31T18:47:14.068Z,2022-09-01T05:32:27Z,3747717645,141,51.8,3747717643,140,4.4,3747717641,56,Back,3748991227,178,,3747717649,213,1.6,3747717647,212,7.9,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886503,201,1,1,17,3,a3nyxabgsqlnqfkeg41m6tnpp,1,11.9,52.5,2022-08-31T18:47:19.300Z,2022-09-01T05:32:36Z,3748991339,178,,3747717999,212,14.6,3747717997,141,43.9,3747717995,140,24.6,3747718001,213,5.9,3747717993,56,Back,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886525,202,1,1,17,7,a3nyxabgsqlnqfkeg41m6tnpp,1,40.2,64.8,2022-08-31T18:47:24.019Z,2022-09-01T05:32:52Z,3747718177,213,5.2,3747718171,140,48.7,3747718169,56,Back,3747718173,141,41.9,3747718175,212,17.9,3748991527,178,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886639,203,1,1,17,10,a3nyxabgsqlnqfkeg41m6tnpp,1,55.8,32.5,2022-08-31T18:47:26.722Z,2022-09-01T05:33:07Z,3747718837,140,76.5,3747718839,141,7.0,3747718835,56,Right,3747718841,212,27.8,3747718843,213,5.6,3748991681,178,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886661,204,1,1,17,17,a3nyxabgsqlnqfkeg41m6tnpp,1,79.4,42.5,2022-08-31T18:47:33.849Z,2022-09-01T05:33:17Z,3747718949,212,12.5,3747718953,213,1.9,3747718937,56,Center,3747718941,140,75.1,3747718945,141,59.7,3748991813,178,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886731,205,1,1,17,19,a3nyxabgsqlnqfkeg41m6tnpp,1,75.4,61.1,2022-08-31T18:47:35.531Z,2022-09-01T05:33:24Z,3747719251,212,15.1,3747719239,56,Left,3748991901,178,,3747719247,141,81.5,3747719255,213,1.2,3747719243,140,81.2,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886767,206,1,1,17,22,a3nyxabgsqlnqfkeg41m6tnpp,0,79.2,79.7,2022-08-31T18:47:38.690Z,2022-09-01T05:33:28Z,3747719445,213,5.4,3747719441,212,29.3,3748290323,223,,3747719561,233,107,3747719431,56,Center,3747719435,140,97.3,3747719427,155,,3747719425,2,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,3747719437,141,47.0,3748991963,178,3748290325,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886787,107,52,1,17,24,1qtaiy11gswx327s0vkibf70n,1,2.9,54.2,2022-08-31T18:47:40.399Z,2022-09-01T06:17:56Z,3749031903,388,,3748290493,378,,,,,,,,,,,,,,,,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886957,108,1,1,17,36,1qtaiy11gswx327s0vkibf70n,1,9.5,49.5,2022-08-31T18:47:53.211Z,2022-09-01T05:33:39Z,3747720525,140,12.0,3747720523,56,Back,3747720521,123,,3747720531,213,1.4,3747720527,141,74.0,3747720529,212,16.9,3748992095,178,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453886995,109,1,1,17,40,1qtaiy11gswx327s0vkibf70n,0,14.6,83.1,2022-08-31T18:47:56.733Z,2022-09-01T05:33:49Z,3747720727,1,,3747720719,140,53.3,3747720717,56,Left,3748992209,178,,3747720721,141,88.7,3747720715,155,,3747720723,212,40.8,3747720725,213,0.1,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887063,207,1,1,17,43,a3nyxabgsqlnqfkeg41m6tnpp,1,47.1,15.5,2022-08-31T18:47:59.442Z,2022-09-01T05:33:54Z,3747721043,140,57.0,3747721041,56,Right,3748992295,388,,3747721045,141,12.3,3747721047,212,10.6,3747721049,213,6.1,3747721039,3,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887067,208,49,1,17,46,a3nyxabgsqlnqfkeg41m6tnpp,1,57,12.3,2022-08-31T18:48:02.312Z,2022-09-01T05:34:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887095,209,1,1,17,46,a3nyxabgsqlnqfkeg41m6tnpp,1,44.8,14.1,2022-08-31T18:48:02.371Z,2022-09-01T05:34:54Z,3747721209,212,8.4,3747721207,141,22.7,3747721205,140,39.0,3748992429,178,,3747721211,213,2.4,3747721203,56,Back,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887111,210,1,1,17,47,a3nyxabgsqlnqfkeg41m6tnpp,1,39,22.7,2022-08-31T18:48:04.203Z,2022-09-01T05:35:04Z,3747721323,141,28.9,3747721321,140,45.7,3748992503,178,,3747721325,212,8.2,3747721327,213,0.5,3747721319,56,Back,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887161,211,1,1,17,48,a3nyxabgsqlnqfkeg41m6tnpp,1,45.7,28.9,2022-08-31T18:48:05.139Z,2022-09-01T05:35:12Z,3747721609,213,1.8,3747721607,212,22.8,3747721605,141,61.8,3747721603,140,41.6,3748992607,178,,3747721601,56,Back,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887195,212,1,1,17,52,a3nyxabgsqlnqfkeg41m6tnpp,1,46.3,59,2022-08-31T18:48:08.745Z,2022-09-01T05:35:19Z,3747721785,140,59.8,3747721783,56,Left,3747721791,213,0.8,3748992715,178,,3747721789,212,19.6,3747721787,141,79.0,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887215,213,1,1,17,54,a3nyxabgsqlnqfkeg41m6tnpp,0,59.8,79,2022-08-31T18:48:11.107Z,2022-09-01T05:35:24Z,3747721891,56,Left,3747721895,140,78.4,3747721901,212,24.6,3747721899,141,100.0,3747721905,213,0.7,3748993469,178,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887261,110,5,1,17,56,1qtaiy11gswx327s0vkibf70n,1,22.7,-1.1,2022-08-31T18:48:13.212Z,2022-09-01T05:35:32Z,3747722161,56,Back,3747722171,233,214,3747722165,347,,,,,,,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887221,214,5,1,17,56,a3nyxabgsqlnqfkeg41m6tnpp,0,77.3,101.1,2022-08-31T18:48:13.212Z,2022-09-01T05:35:33Z,3747721947,347,,3747722209,233,110,3747721945,56,Left,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887499,111,1,1,18,7,1qtaiy11gswx327s0vkibf70n,1,29.1,0,2022-08-31T18:48:23.525Z,2022-09-01T05:35:41Z,3747723505,107,,3747723515,213,2.1,3747723513,212,10.0,3747723511,141,10.9,3747723507,56,Back,3747723509,140,24.5,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453989857,558,1,1,18,10,1qtaiy11gswx327s0vkibf70n,1,8,8.9,2022-08-31T18:48:27.139Z,2022-09-01T05:35:45Z,3748291345,56,Back,3748993725,178,,3748291351,212,16.0,3748291353,213,1.9,3748291349,141,30.8,3748291347,140,2.4,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453989885,559,1,1,18,11,1qtaiy11gswx327s0vkibf70n,0,2.4,30.8,2022-08-31T18:48:28.205Z,2022-09-01T05:35:54Z,3748291493,140,42.6,3748291491,56,Back,3748291495,141,21.9,3748291489,157,,3748993835,178,,3748291499,213,6.1,3748291501,1,,3748291497,212,42.6,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887503,112,43,1,18,13,1qtaiy11gswx327s0vkibf70n,1,0,0,2022-08-31T18:48:29.866Z,2022-08-31T22:31:38Z,3747724371,189,0,3748291561,144,61,3747723533,56,Back,,,,,,,,,,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887551,215,44,1,18,14,a3nyxabgsqlnqfkeg41m6tnpp,1,56.2,88.7,2022-08-31T18:48:31.011Z,2022-09-01T06:51:23Z,3747723747,56,Left,3747723753,286,,3747723763,233,113,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887543,113,44,1,18,14,1qtaiy11gswx327s0vkibf70n,0,43.8,11.3,2022-08-31T18:48:31.012Z,2022-09-01T05:36:03Z,3747723711,56,Back,3747723789,233,215,3747723713,285,,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887587,216,1,1,18,14,a3nyxabgsqlnqfkeg41m6tnpp,0,57.1,87.5,2022-08-31T18:48:31.051Z,2022-09-01T06:51:23Z,3747723939,212,10.3,3747723937,141,76.1,3748994043,388,,3747723933,56,Center,3747723931,3,,3747723935,140,63.5,3747723941,213,5.4,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887595,114,44,1,18,16,1qtaiy11gswx327s0vkibf70n,1,36.8,24.4,2022-08-31T18:48:32.745Z,2022-09-01T06:51:23Z,3747723979,56,Back,3747723981,285,,3747724013,233,217,,,,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887589,217,44,1,18,16,a3nyxabgsqlnqfkeg41m6tnpp,0,63.2,75.6,2022-08-31T18:48:32.746Z,2022-09-01T05:36:17Z,3747723947,286,,3747724181,233,114,3747723945,56,Center,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887617,115,1,1,18,16,1qtaiy11gswx327s0vkibf70n,0,37.2,25,2022-08-31T18:48:32.854Z,2022-09-01T06:51:24Z,3747724105,141,38.2,3747724099,3,,3748994239,388,,3747724101,56,Back,3747724103,140,41.0,3747724107,212,9.8,3747724109,213,1.2,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887641,218,49,1,18,18,a3nyxabgsqlnqfkeg41m6tnpp,1,57.1,64.6,2022-08-31T18:48:34.375Z,2022-09-01T05:36:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887673,219,1,1,18,18,a3nyxabgsqlnqfkeg41m6tnpp,1,57.1,64.6,2022-08-31T18:48:34.406Z,2022-09-01T05:36:55Z,3748994605,178,,3747724387,56,Back,3747724395,141,46.6,3747724401,213,4.0,3747724391,140,48.0,3747724399,212,15.5,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887703,220,1,1,18,20,a3nyxabgsqlnqfkeg41m6tnpp,1,48,46.6,2022-08-31T18:48:36.944Z,2022-09-01T05:37:06Z,3747724543,140,43.1,3747724541,56,Back,3748994735,178,,3747724545,141,63.7,3747724547,212,12.7,3747724549,213,2.0,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887777,221,1,1,18,24,a3nyxabgsqlnqfkeg41m6tnpp,1,45.5,58.1,2022-08-31T18:48:40.578Z,2022-09-01T05:37:11Z,3747724955,56,Back,3747724961,212,14.7,3747724963,213,4.6,3748994799,178,,3747724959,141,36.6,3747724957,140,44.3,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887805,222,1,1,18,28,a3nyxabgsqlnqfkeg41m6tnpp,1,47,26.2,2022-08-31T18:48:44.366Z,2022-09-01T05:37:21Z,3747725113,56,Center,3747725125,213,0.8,3748994903,178,,3747725121,212,9.3,3747725117,140,53.3,3747725119,141,35.9,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887861,223,1,1,18,30,a3nyxabgsqlnqfkeg41m6tnpp,1,53.4,40.1,2022-08-31T18:48:46.954Z,2022-09-01T05:37:28Z,3747725423,141,78.1,3747725421,140,56.5,3747725425,212,26.0,3748995015,178,,3747725427,213,1.4,3747725419,56,Center,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887909,224,1,1,18,34,a3nyxabgsqlnqfkeg41m6tnpp,1,65,84.7,2022-08-31T18:48:50.906Z,2022-09-01T05:37:36Z,3748995139,178,,3747725687,140,72.9,3747725689,141,96.6,3747725691,212,11.6,3747725693,213,0.8,3747725685,56,Left,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453887937,225,1,1,18,38,a3nyxabgsqlnqfkeg41m6tnpp,1,72.8,96.8,2022-08-31T18:48:54.467Z,2022-09-01T05:37:46Z,3747725835,56,Left,3747725843,213,3.6,3747725841,212,10.2,3748995261,178,,3747725837,140,64.0,3747725839,141,90.6,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453888001,226,1,1,18,39,a3nyxabgsqlnqfkeg41m6tnpp,1,64,90.6,2022-08-31T18:48:55.916Z,2022-09-01T05:37:53Z,3747726219,140,65.0,3747726217,56,Center,3747726221,141,73.9,3747726223,212,11.4,3747726225,213,4.8,3748995339,178,,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453888097,227,1,1,18,42,a3nyxabgsqlnqfkeg41m6tnpp,1,64.7,68.2,2022-08-31T18:48:58.846Z,2022-09-01T05:37:58Z,3747726695,212,47.2,3747726687,140,84.8,3747726691,141,6.1,3747726683,196,,3748995421,178,,3747726699,213,5.2,3747726685,56,Right,3747726703,1,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453888135,228,1,1,18,48,a3nyxabgsqlnqfkeg41m6tnpp,1,86.5,19.5,2022-08-31T18:49:04.628Z,2022-09-01T05:38:26Z,3747726859,212,10.3,3747726857,141,28.6,3748995753,178,,3747726853,56,Center,3747726861,213,2.5,3747726855,140,78.7,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453888153,229,1,1,18,50,a3nyxabgsqlnqfkeg41m6tnpp,1,78.7,28.6,2022-08-31T18:49:06.756Z,2022-09-01T05:38:30Z,3747726933,56,Center,3747726935,140,74.6,3747726941,213,2.1,3747726939,212,8.3,3747726937,141,39.1,3748995817,178,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
