id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2526518487,178,1,1,15,35,hzqh7z0mdl3v7gwete66syxp,1,91.3,76.1,2023-04-01T14:15:45.566Z,2023-04-01T21:20:41Z,4152446931,141,57.3,4152446933,212,13.9,4152458455,195,,4154961359,178,,4152446935,213,4.3,4152446927,56,Center,4152446929,140,86.0,,,,f0drogjsrwqv3hyjxuqcnk8vd,M. Solomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526518609,179,1,1,15,37,hzqh7z0mdl3v7gwete66syxp,1,87.1,58.5,2023-04-01T14:15:47.295Z,2023-04-01T21:20:57Z,4152457609,154,,4152457611,22,,4152457605,210,16,4152447601,213,4.3,4154961615,178,,4152447593,56,Center,4152447597,141,51.6,4152447599,212,5.1,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,4152447595,140,85.2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2526518621,180,16,1,15,38,hzqh7z0mdl3v7gwete66syxp,1,85.4,54,2023-04-01T14:15:48.617Z,2023-04-01T21:20:57Z,4152451251,375,15:38.057,4152447669,22,,4152457823,102,52.7,4152447671,17,,4153898225,396,50.2,4152457829,230,98.6,4152457825,103,1.9,4152457817,154,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,4152451247,374,2023-04-01 15:15:47.992,4153898223,395,98.1,,4152457819,55,179,4152457815,29,4152457827,328,4154962101,178,,,,4152447673,56,Center,4152463473,343,2,4152457813,76,4152451233,20,4152457831,231,51.1,,,,,,,,,
2526521255,181,27,1,15,43,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-04-01T14:15:53.412Z,2023-04-01T21:21:59Z,4152461401,201,,4152461407,364,,4152461405,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526521661,182,65,1,16,44,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-04-01T14:16:54.453Z,2023-04-01T21:22:02Z,4152463571,329,,4152473919,335,,4152463573,365,180,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526523613,183,28,1,17,40,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-04-01T14:17:50.350Z,2023-04-01T21:22:08Z,4152473859,55,181,4152473855,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526523733,119,1,1,17,47,1pse9ta7a45pi2w2grjim70ge,1,50.3,49.5,2023-04-01T14:17:57.644Z,2023-04-01T21:22:18Z,4152481347,189,,4152474551,279,G,4152474539,56,Back,4152474545,212,21.7,4152474547,213,3.4,4154965077,178,,4152474543,141,41.9,4152474541,140,30.2,2u0613a3yx2fk1pefmb722rbp,J. Rothwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526523825,121,1,1,17,49,1pse9ta7a45pi2w2grjim70ge,1,29.1,32.6,2023-04-01T14:17:59.830Z,2023-04-01T21:22:28Z,4154965591,178,,4152474981,56,Back,4152474987,140,27.1,4152474995,213,1.6,4152474991,141,81.3,4152474997,1,,4152474993,212,33.2,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526523793,120,43,1,17,51,1pse9ta7a45pi2w2grjim70ge,1,0,0,2023-04-01T14:18:01.434Z,2023-04-01T14:18:35Z,4152474819,140,29.1,4152474825,213,3.6,4152474821,141,32.6,4152474817,56,Back,4152474823,212,12.8,4152481099,144,1,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526523869,122,1,1,17,53,1pse9ta7a45pi2w2grjim70ge,1,27.1,81.3,2023-04-01T14:18:03.832Z,2023-04-01T21:22:30Z,4152475219,213,4.5,4152475215,141,53.0,4152475211,56,Back,4152475217,212,19.6,4152475213,140,23.8,4154965647,178,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526524169,123,1,1,17,59,1pse9ta7a45pi2w2grjim70ge,1,26,49.9,2023-04-01T14:18:09.224Z,2023-04-01T21:22:33Z,4152476833,56,Back,4152476837,141,13.1,4152476839,212,28.3,4152476835,140,38.6,4154965711,178,,4152476841,213,5.2,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526524289,124,1,1,18,3,1pse9ta7a45pi2w2grjim70ge,0,45.2,13.3,2023-04-01T14:18:13.211Z,2023-04-01T21:22:37Z,4152477433,213,0.1,4154965835,178,,4152477431,212,59.2,4152477435,1,,4152477423,155,,4152477427,140,100.0,4152477425,56,Right,4152477429,141,20.6,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526524309,125,5,1,18,7,1pse9ta7a45pi2w2grjim70ge,0,101,21.2,2023-04-01T14:18:17.750Z,2023-04-01T21:22:44Z,4152477547,56,Center,4152477549,346,,4152478031,233,184,,,,,,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526524369,184,5,1,18,7,hzqh7z0mdl3v7gwete66syxp,1,-1,78.8,2023-04-01T14:18:17.750Z,2023-04-01T21:22:44Z,4152477845,346,,4152477991,233,125,4152477843,56,Back,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526525213,185,1,1,18,27,hzqh7z0mdl3v7gwete66syxp,1,4.3,51.2,2023-04-01T14:18:37.195Z,2023-04-01T21:22:50Z,4152482391,1,,4152482399,237,,4152482383,140,17.1,4152482387,212,33.7,4152482381,56,Back,4152482389,213,1.2,4152482385,141,96.6,4152482379,124,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526525321,186,1,1,18,32,hzqh7z0mdl3v7gwete66syxp,1,19,92.9,2023-04-01T14:18:41.958Z,2023-04-01T21:22:55Z,4152482965,141,52.5,4152482969,213,4.2,4152482967,212,32.2,4152482963,140,3.0,4152482961,56,Back,4154966469,178,,4152482971,1,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526525445,187,1,1,18,35,hzqh7z0mdl3v7gwete66syxp,1,2.9,49.6,2023-04-01T14:18:44.944Z,2023-04-01T21:22:58Z,4152483653,213,4.8,4152483651,212,21.2,4154966627,178,,4152483645,56,Back,4152483649,141,18.6,4152483647,140,5.1,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526525553,188,1,1,18,39,hzqh7z0mdl3v7gwete66syxp,1,14.7,10,2023-04-01T14:18:49.586Z,2023-04-01T21:24:33Z,4154970223,178,,4152484137,212,12.0,4152484133,140,25.2,4152484131,56,Back,4152484139,213,5.9,4152484135,141,2.9,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526525715,189,1,1,18,40,hzqh7z0mdl3v7gwete66syxp,1,25.2,2.9,2023-04-01T14:18:50.722Z,2023-04-01T21:24:37Z,4152485041,56,Back,4152485047,141,15.3,4154970397,178,,4152485043,140,24.1,4152485057,213,1.7,4152485051,212,8.5,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526525725,190,4,1,18,41,hzqh7z0mdl3v7gwete66syxp,1,22.6,16.9,2023-04-01T14:18:51.841Z,2023-04-01T21:24:44Z,4152485343,233,126,4152485123,285,,4152485109,56,Back,4152485105,13,,4152485117,265,,4152485113,152,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526525741,126,4,1,18,41,1pse9ta7a45pi2w2grjim70ge,0,77.4,83.1,2023-04-01T14:18:51.842Z,2023-04-01T21:24:44Z,4152485227,152,,4152485223,13,,4152485229,265,,4154970759,389,,4152485225,56,Left,4152485401,233,190,4152485231,286,,,,,2u0613a3yx2fk1pefmb722rbp,J. Rothwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526527017,191,1,1,19,20,hzqh7z0mdl3v7gwete66syxp,1,24.1,15.3,2023-04-01T14:19:30.295Z,2023-04-01T21:24:48Z,4152491955,5,,4152491989,213,2.4,4152491985,212,21.2,4152491957,152,,4152491971,141,35.5,4152491965,140,8.7,4154970951,178,,4152491961,56,Back,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526527101,192,1,1,19,22,hzqh7z0mdl3v7gwete66syxp,1,9.1,35.2,2023-04-01T14:19:32.782Z,2023-04-01T21:24:52Z,4152492425,140,14.3,4152492429,212,17.0,4154971079,178,,4152492427,141,11.6,4152492431,213,5.0,4152492423,56,Back,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526527207,193,1,1,19,25,hzqh7z0mdl3v7gwete66syxp,1,21.6,8.7,2023-04-01T14:19:35.859Z,2023-04-01T21:24:54Z,4152492955,140,37.2,4152492959,141,24.6,4154971187,178,,4152492951,56,Back,4152492969,213,0.6,4152492963,212,19.6,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526527397,194,1,1,19,28,hzqh7z0mdl3v7gwete66syxp,1,34,20.4,2023-04-01T14:19:38.362Z,2023-04-01T21:24:57Z,4152494043,213,2.8,4154971341,178,,4152494039,212,29.9,4152494035,140,7.2,4152494033,56,Back,4152494037,141,35.2,,,,,,,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526527555,195,1,1,19,32,hzqh7z0mdl3v7gwete66syxp,1,7.2,43.3,2023-04-01T14:19:42.861Z,2023-04-01T21:25:01Z,4154971479,178,,4152494891,140,19.6,4152494897,213,1.2,4152494893,141,98.0,4152494901,1,,4152494895,212,39.4,4152494887,155,,4152494889,56,Back,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526527735,196,1,1,19,38,hzqh7z0mdl3v7gwete66syxp,1,24.2,93.6,2023-04-01T14:19:48.034Z,2023-04-01T21:25:08Z,4154971631,178,,4152495807,140,37.8,4152495803,56,Back,4152495811,141,94.7,4152495813,212,14.3,4152495817,213,0.1,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528123,197,1,1,19,42,hzqh7z0mdl3v7gwete66syxp,1,37.2,94.7,2023-04-01T14:19:52.236Z,2023-04-01T21:25:13Z,4152497721,56,Back,4152497723,140,22.3,4152497727,212,45.5,4152497719,196,,4152497715,155,,4154971867,178,,4152497725,141,31.9,4152497729,213,4.4,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,4152497731,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528185,198,1,1,19,52,hzqh7z0mdl3v7gwete66syxp,1,53.4,24.4,2023-04-01T14:20:02.053Z,2023-04-01T21:25:18Z,4152498083,213,0.1,4152498081,212,17.8,4152498077,140,70.3,4154972053,178,,4152498075,56,Center,4152498079,141,27.1,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528219,199,1,1,19,52,hzqh7z0mdl3v7gwete66syxp,0,70.3,27.1,2023-04-01T14:20:02.859Z,2023-04-01T21:25:22Z,4152498221,56,Right,4152498267,212,10.9,4152498279,213,4.7,4152498253,141,11.0,4154972219,178,,4152498235,140,70.4,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528277,127,49,1,19,53,1pse9ta7a45pi2w2grjim70ge,1,33.9,90.5,2023-04-01T14:20:03.386Z,2023-04-01T21:25:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8cmkqkrjme3wb0gegzn1e6xre,J. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528471,128,1,1,19,54,1pse9ta7a45pi2w2grjim70ge,1,33.9,90.5,2023-04-01T14:20:04.584Z,2023-04-01T21:25:29Z,4152499591,141,86.6,4152499593,212,10.3,4152499595,213,3.4,4152499587,56,Back,4154972465,178,,4152499589,140,24.4,,,,,,,8cmkqkrjme3wb0gegzn1e6xre,J. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528485,129,1,1,19,59,1pse9ta7a45pi2w2grjim70ge,0,21.3,87.9,2023-04-01T14:20:09.097Z,2023-04-01T21:25:33Z,4152499691,140,42.0,4154972641,178,,4152499693,141,86.3,4152499697,213,6.2,4152499695,212,21.8,4152499687,155,,4152499689,56,Back,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528589,200,1,1,20,0,hzqh7z0mdl3v7gwete66syxp,1,61.9,16.1,2023-04-01T14:20:10.217Z,2023-04-01T21:25:36Z,4152500299,141,35.1,4152500295,140,41.2,4152500291,3,,4152500301,212,25.3,4154972765,388,,4152500293,56,Back,4152500303,213,2.6,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528693,201,1,1,20,4,hzqh7z0mdl3v7gwete66syxp,1,41.2,35.1,2023-04-01T14:20:13.960Z,2023-04-01T21:25:40Z,4152500913,212,20.4,4152500917,213,5.7,4152500909,141,19.7,4154972923,388,,4152500901,3,,4152500907,140,57.9,4152500903,56,Right,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528711,202,49,1,20,5,hzqh7z0mdl3v7gwete66syxp,1,46,23.7,2023-04-01T14:20:15.246Z,2023-04-01T21:25:47Z,,,,,,,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528733,203,1,1,20,7,hzqh7z0mdl3v7gwete66syxp,1,46,23.7,2023-04-01T14:20:17.394Z,2023-04-01T21:25:50Z,4152501147,56,Center,4152501149,140,54.7,4152501151,141,33.6,4154973327,178,,4152501153,212,11.3,4152501155,213,0.6,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528787,204,1,1,20,8,hzqh7z0mdl3v7gwete66syxp,1,54.7,33.6,2023-04-01T14:20:18.500Z,2023-04-01T21:25:54Z,4152501511,140,63.7,4152501509,56,Right,4152501513,141,17.9,4154973487,178,,4152501517,213,5.4,4152501515,212,14.3,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528807,205,1,1,20,9,hzqh7z0mdl3v7gwete66syxp,0,63.8,20.4,2023-04-01T14:20:19.658Z,2023-04-01T21:26:03Z,4152501589,56,Right,4154973849,178,,4152501595,212,4.6,4152501591,140,66.1,4152501593,141,14.7,4152501597,213,5.3,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528823,130,43,1,20,11,1pse9ta7a45pi2w2grjim70ge,1,0,0,2023-04-01T14:20:21.639Z,2023-04-01T14:21:00Z,4152501679,56,Back,4152509249,144,61,,,,,,,,,,,,,,,,,,,8cmkqkrjme3wb0gegzn1e6xre,J. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528875,131,49,1,20,11,1pse9ta7a45pi2w2grjim70ge,1,28.8,93.8,2023-04-01T14:20:21.672Z,2023-04-01T21:26:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526999217,945,83,1,20,14,hzqh7z0mdl3v7gwete66syxp,1,70.4,8.6,2023-04-01T14:20:24.008Z,2023-04-01T21:59:40Z,4155045925,399,235530,,,,,,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528929,132,50,1,20,14,1pse9ta7a45pi2w2grjim70ge,1,28.2,94.6,2023-04-01T14:20:24.614Z,2023-04-01T21:26:25Z,4152502573,233,206,4152502223,285,,4152502221,56,Back,,,,,,,,,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528975,206,7,1,20,14,hzqh7z0mdl3v7gwete66syxp,1,71.8,5.4,2023-04-01T14:20:24.675Z,2023-04-01T21:26:37Z,4152502481,286,,4154975215,389,,4152502479,56,Right,4153911945,383,,4152502551,233,132,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526528981,207,49,1,20,14,hzqh7z0mdl3v7gwete66syxp,1,73,6.1,2023-04-01T14:20:24.862Z,2023-04-01T21:26:47Z,,,,,,,,,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526529081,208,3,1,20,16,hzqh7z0mdl3v7gwete66syxp,0,77,6.5,2023-04-01T14:20:26.879Z,2023-04-01T21:27:01Z,4152502959,286,,4152502957,56,Right,4153912573,465,,4154976175,178,,4152502997,211,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526529193,134,61,1,20,21,1pse9ta7a45pi2w2grjim70ge,0,3.1,91.7,2023-04-01T14:20:31.047Z,2023-04-01T21:27:07Z,4152503563,56,Back,4154976367,178,,,,,,,,,,,,,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526529229,135,6,1,20,22,1pse9ta7a45pi2w2grjim70ge,0,2.3,98.5,2023-04-01T14:20:32.188Z,2023-04-01T21:27:22Z,4152504909,73,,4152503791,56,Back,4152505207,233,210,,,,,,,,,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526529379,210,6,1,20,22,hzqh7z0mdl3v7gwete66syxp,1,97.7,1.5,2023-04-01T14:20:32.188Z,2023-04-01T21:27:21Z,4152505029,233,135,4152504633,75,,4152504631,56,Right,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526529175,133,43,1,20,22,1pse9ta7a45pi2w2grjim70ge,1,0,0,2023-04-01T14:20:32.840Z,2023-04-01T14:21:25Z,4152514233,144,3,4152503497,285,0,4152503495,56,Back,4152503657,233,209,,,,,,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526529183,209,43,1,20,22,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-04-01T14:20:32.840Z,2023-04-01T14:21:31Z,4152515261,144,45,4152503521,56,Right,4152503523,286,0,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526531043,211,1,1,21,6,hzqh7z0mdl3v7gwete66syxp,0,99.5,0.5,2023-04-01T14:21:15.948Z,2023-04-01T21:27:29Z,4152513615,213,1.9,4154977137,178,,4152513607,56,Center,4152513585,2,,4152513613,212,29.8,4152513611,141,41.9,4152513609,140,90.1,4152513605,224,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,4152513593,6,,4152513599,155,,,4153914885,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526530999,136,12,1,21,7,1pse9ta7a45pi2w2grjim70ge,1,11.5,58.4,2023-04-01T14:21:17.355Z,2023-04-01T21:27:42Z,4152513363,212,26.8,4152513361,141,74.0,4152513365,213,0.4,4154977589,178,,4152513399,15,,4152513357,56,Back,4152513359,140,34.9,,,,8cmkqkrjme3wb0gegzn1e6xre,J. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526531157,212,1,1,21,11,hzqh7z0mdl3v7gwete66syxp,1,64.4,27.6,2023-04-01T14:21:21.216Z,2023-04-01T21:27:47Z,4154977745,178,,4152514175,213,3.0,4152514171,141,35.2,4152514173,212,28.9,4152514169,140,37.3,4152514167,56,Back,,,,,,,f0drogjsrwqv3hyjxuqcnk8vd,M. Solomon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526531399,213,1,1,21,18,hzqh7z0mdl3v7gwete66syxp,1,37.1,34.3,2023-04-01T14:21:28.319Z,2023-04-01T21:27:52Z,4152515485,140,41.9,4152515489,212,16.6,4152515487,141,11.1,4152515483,56,Back,4154977905,178,,4152515491,213,5.0,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526531457,214,1,1,21,21,hzqh7z0mdl3v7gwete66syxp,1,41.9,11.1,2023-04-01T14:21:31.556Z,2023-04-01T21:31:19Z,4152515773,213,0.7,4152515771,212,16.3,4152515767,140,54.2,4154984429,178,,4152515765,56,Center,4152515769,141,25.8,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526531619,215,1,1,21,22,hzqh7z0mdl3v7gwete66syxp,1,54.2,25.8,2023-04-01T14:21:32.800Z,2023-04-01T21:31:22Z,4152516531,213,3.5,4154984581,178,,4152516525,141,15.6,4152516529,212,22.8,4152516519,56,Back,4152516523,140,33.5,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526531729,216,1,1,21,27,hzqh7z0mdl3v7gwete66syxp,1,27.1,30,2023-04-01T14:21:37.617Z,2023-04-01T21:31:31Z,4154984959,178,,4152517127,56,Back,4152517129,140,18.0,4152517133,212,12.3,4152517131,141,41.5,4152517135,213,2.5,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526531925,217,1,1,21,30,hzqh7z0mdl3v7gwete66syxp,1,18,41.5,2023-04-01T14:21:40.686Z,2023-04-01T21:31:35Z,4152518113,56,Back,4152518121,140,27.3,4154985129,178,,4152518127,213,1.3,4152518123,141,95.3,4152518129,1,,4152518125,212,37.9,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526532051,218,1,1,21,36,hzqh7z0mdl3v7gwete66syxp,1,27.5,97.2,2023-04-01T14:21:46.645Z,2023-04-01T21:31:40Z,4154985247,178,,4152518799,56,Back,4152518803,140,11.1,4152518809,141,75.6,4152518811,212,22.6,4152518813,213,3.8,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526532135,219,1,1,21,39,hzqh7z0mdl3v7gwete66syxp,1,11.4,69.3,2023-04-01T14:21:49.884Z,2023-04-01T21:31:45Z,4152519187,56,Back,4152519201,213,5.0,4152519193,141,41.9,4152519197,212,19.7,4152519191,140,17.4,4154985393,178,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526532173,220,1,1,21,41,hzqh7z0mdl3v7gwete66syxp,1,17.4,41.9,2023-04-01T14:21:51.861Z,2023-04-01T21:31:48Z,4152519415,56,Back,4152519419,141,52.4,4152519423,213,0.8,4152519417,140,23.7,4152519421,212,9.7,4154985521,178,,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526532249,221,1,1,21,42,hzqh7z0mdl3v7gwete66syxp,1,23.7,52.4,2023-04-01T14:21:52.708Z,2023-04-01T21:31:51Z,4152519873,140,28.1,4152519877,141,8.9,4152519871,56,Back,4152519883,212,29.9,4152519889,213,4.9,4154985631,178,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
