id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2479497717,175,1,1,29,51,1qtaiy11gswx327s0vkibf70n,0,3.4,19.6,2022-10-30T14:30:02.080Z,2022-10-30T20:56:17Z,3883790395,1,,3885473181,178,,3883790387,140,5.1,3883790385,56,Back,3883790419,233,311,3883790391,212,1.8,3883790393,213,0.0,3883790389,141,19.7,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,3883790417,236,,,3883790383,157,3883790423,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479497721,311,74,1,29,52,4dsgumo7d4zupm2ugsvm4zm4d,1,94.3,79.1,2022-10-30T14:30:02.172Z,2022-10-30T20:57:43Z,3885475595,178,,3883790429,233,175,3883790399,56,Left,3883790401,285,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479497741,176,5,1,29,52,1qtaiy11gswx327s0vkibf70n,1,-1.2,25.3,2022-10-30T14:30:02.832Z,2022-10-30T20:57:52Z,3883790525,233,312,3883790493,346,,3883790491,56,Back,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479497733,312,5,1,29,52,4dsgumo7d4zupm2ugsvm4zm4d,0,101.2,74.7,2022-10-30T14:30:02.832Z,2022-10-30T20:57:53Z,3883790559,233,176,3883790447,56,Center,3883790449,346,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498205,177,1,1,30,18,1qtaiy11gswx327s0vkibf70n,1,4.4,47.9,2022-10-30T14:30:28.557Z,2022-10-30T20:38:15Z,3883793083,140,57.3,3883793087,212,62.3,3883793085,141,6.4,3883793081,56,Right,3883793095,74,,3883793091,1,,3883793089,213,5.8,3883793077,124,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498215,178,1,1,30,21,1qtaiy11gswx327s0vkibf70n,0,57.3,6.4,2022-10-30T14:30:31.760Z,2022-10-30T20:38:32Z,3883793145,141,0.0,3883793141,56,Right,3883793143,140,71.7,3883793147,212,16.0,3885432453,388,,3883793139,3,,3883793149,213,5.9,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498229,179,5,1,30,23,1qtaiy11gswx327s0vkibf70n,0,68.3,-1.2,2022-10-30T14:30:33.404Z,2022-10-30T20:38:38Z,3883793227,56,Right,3883793229,347,,3883795453,233,313,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498633,313,5,1,30,23,4dsgumo7d4zupm2ugsvm4zm4d,1,31.7,101.2,2022-10-30T14:30:33.404Z,2022-10-30T20:38:37Z,3883795379,347,,3883795377,56,Back,3883795429,233,179,,,,,,,,,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498695,314,1,1,30,43,4dsgumo7d4zupm2ugsvm4zm4d,1,36.5,100,2022-10-30T14:30:53.303Z,2022-10-30T20:38:44Z,3883795709,141,97.5,3883795713,213,6.2,3883795711,212,25.7,3883795715,1,,3883795705,56,Left,3883795703,107,,3883795707,140,60.8,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814593,1148,67,1,30,44,4dsgumo7d4zupm2ugsvm4zm4d,1,55.7,96.5,2022-10-30T14:30:54.619Z,2022-10-30T23:56:52Z,3885520047,233,668,,,,,,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814587,668,67,1,30,44,1qtaiy11gswx327s0vkibf70n,0,44.3,3.5,2022-10-30T14:30:54.620Z,2022-10-30T21:12:44Z,3885520065,233,1148,,,,,,,,,,,,,,,,,,,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498701,315,3,1,30,46,4dsgumo7d4zupm2ugsvm4zm4d,0,56.4,97.6,2022-10-30T14:30:56.483Z,2022-10-30T20:38:50Z,3885433201,178,,3885087369,465,,3883795737,56,Left,3883795879,233,181,3883795741,286,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498713,181,7,1,30,46,1qtaiy11gswx327s0vkibf70n,0,43.6,2.4,2022-10-30T14:30:56.606Z,2022-10-30T20:39:10Z,3883795821,233,315,3883795805,285,,3883795803,56,Back,3885087161,385,,3885434025,178,,,,,,,,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498711,316,61,1,30,46,4dsgumo7d4zupm2ugsvm4zm4d,1,57.3,99.3,2022-10-30T14:30:56.686Z,2022-10-30T20:39:14Z,3885434247,178,,3883795799,56,Left,,,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498971,182,5,1,30,46,1qtaiy11gswx327s0vkibf70n,1,45,-1,2022-10-30T14:30:57.029Z,2022-10-30T20:39:20Z,3883797261,233,317,3883797223,347,,3883797221,56,Back,,,,,,,,,,,,,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479498723,317,5,1,30,46,4dsgumo7d4zupm2ugsvm4zm4d,0,55,101,2022-10-30T14:30:57.029Z,2022-10-30T20:39:20Z,3883795865,56,Left,3883795867,347,,3883797307,233,182,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499037,183,1,1,31,1,1qtaiy11gswx327s0vkibf70n,1,44.9,0,2022-10-30T14:31:11.820Z,2022-10-30T20:39:26Z,3883797589,141,2.3,3883797591,212,18.3,3883797593,213,0.1,3883797583,107,,3883797587,140,62.1,3883797585,56,Right,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479816473,1179,83,1,31,3,4dsgumo7d4zupm2ugsvm4zm4d,1,37.6,96.5,2022-10-30T14:31:14.080Z,2022-10-30T21:15:12Z,3885530371,399,222531,,,,,,,,,,,,,,,,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499067,184,2,1,31,4,1qtaiy11gswx327s0vkibf70n,1,61.7,2.1,2022-10-30T14:31:14.119Z,2022-10-30T21:15:00Z,3885435977,178,,3883797753,56,Right,3883817423,7,55eiicx10oqok1601fqyovt1x,3883797757,141,4.6,3883797755,140,70.9,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499173,318,55,1,31,4,4dsgumo7d4zupm2ugsvm4zm4d,1,30.2,51.5,2022-10-30T14:31:14.120Z,2022-10-30T21:15:01Z,,,,,,,,,,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499163,185,43,1,31,6,1qtaiy11gswx327s0vkibf70n,1,0,0,2022-10-30T14:31:16.374Z,2022-10-30T14:33:56Z,3883798269,56,Right,3883798271,140,82.2,3883798273,141,5.3,3883798267,7,222531,3883817479,144,2,,,,,,,,,,55eiicx10oqok1601fqyovt1x,T. Awoniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499361,320,1,1,31,13,4dsgumo7d4zupm2ugsvm4zm4d,1,28.9,78,2022-10-30T14:31:23.409Z,2022-10-30T20:40:09Z,3883799233,212,20.9,3883799227,56,Back,3883799235,213,4.7,3883799231,141,47.3,3885436369,178,,3883805025,152,,3883805023,5,,3883799229,140,29.6,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499301,319,43,1,31,15,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2022-10-30T14:31:25.697Z,2022-10-30T14:32:13Z,3883804645,144,1,3883798909,140,28.9,3883798911,141,78.0,3883798915,213,1.2,3883798913,212,2.2,3883798907,56,Back,3883798903,5,0,3883798905,241,0,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499411,321,1,1,31,19,4dsgumo7d4zupm2ugsvm4zm4d,1,35.7,36.2,2022-10-30T14:31:30.055Z,2022-10-30T20:40:15Z,3885437231,178,,3883799497,212,18.2,3883799493,140,46.3,3883799499,213,5.4,3883799495,141,15.1,3883799491,56,Back,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499431,322,1,1,31,21,4dsgumo7d4zupm2ugsvm4zm4d,1,46.3,15.1,2022-10-30T14:31:31.941Z,2022-10-30T20:40:19Z,3885437435,178,,3883799621,56,Back,3883799625,141,14.9,3883799631,213,3.2,3883799623,140,38.3,3883799629,212,8.4,,,,,,,bzummkjt2ya27kvolzmqn91wp,R. Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499461,323,1,1,31,23,4dsgumo7d4zupm2ugsvm4zm4d,1,38.3,14.9,2022-10-30T14:31:33.226Z,2022-10-30T20:40:21Z,3883799819,140,42.6,3883799823,212,12.1,3883799821,141,31.4,3883799825,213,1.2,3885437641,178,,3883799817,56,Back,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499483,324,1,1,31,23,4dsgumo7d4zupm2ugsvm4zm4d,0,42.6,31.4,2022-10-30T14:31:33.918Z,2022-10-30T20:40:25Z,3883799939,56,Back,3883799943,141,29.3,3883799949,213,3.4,3883799941,140,37.7,3883799945,212,5.3,3885437891,178,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499581,325,51,1,31,23,4dsgumo7d4zupm2ugsvm4zm4d,1,32.9,33.2,2022-10-30T14:31:33.949Z,2022-10-30T20:40:29Z,3883800493,169,,,,,,,,,,,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499501,186,49,1,31,24,1qtaiy11gswx327s0vkibf70n,1,73.6,69.5,2022-10-30T14:31:34.894Z,2022-10-30T20:40:36Z,,,,,,,,,,,,,,,,,,,,,,,,,5f72vvw62zdlyrj3mwux2udat,J. Lingard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499633,187,13,1,31,29,1qtaiy11gswx327s0vkibf70n,1,77.3,54.2,2022-10-30T14:31:39.213Z,2022-10-30T20:40:39Z,3883802607,231,50.5,3883802605,230,99.1,3885089459,121,,3883800769,22,,3885089461,391,,3883802595,75,,3883802597,102,20.7,3883802599,103,19.4,5f72vvw62zdlyrj3mwux2udat,J. Lingard,3883802603,458,,,3883801265,20,3883802601,215,,3885438615,178,3883800773,56,Center,,,3883800771,18,,,,,,,,,,,,,,,,,,,,,,
2479499663,188,5,1,31,31,1qtaiy11gswx327s0vkibf70n,0,101.1,18.4,2022-10-30T14:31:41.203Z,2022-10-30T20:40:51Z,3883800941,346,,3883800939,56,Right,3883801023,233,326,,,,,,,,,,,,,,,,5f72vvw62zdlyrj3mwux2udat,J. Lingard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479499629,326,5,1,31,31,4dsgumo7d4zupm2ugsvm4zm4d,1,-1.1,81.6,2022-10-30T14:31:41.203Z,2022-10-30T20:40:52Z,3883800747,56,Back,3883800749,346,,3883800983,233,188,,,,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500069,327,1,1,31,42,4dsgumo7d4zupm2ugsvm4zm4d,0,3.6,59,2022-10-30T14:31:52.990Z,2022-10-30T20:41:02Z,3883803285,141,80.4,3883803287,212,61.3,3883803277,124,,3883809193,189,,3883803279,155,,3883803281,56,Left,3883803283,140,60.3,3883803293,74,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,3883803291,1,,,3883803289,213,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
2479782707,632,44,1,31,46,1qtaiy11gswx327s0vkibf70n,1,35.1,5.5,2022-10-30T14:31:56.289Z,2022-10-30T23:56:53Z,3885341627,56,Back,3885372337,233,1003,3885341629,285,,3885342605,189,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479782741,1003,44,1,31,46,4dsgumo7d4zupm2ugsvm4zm4d,0,64.9,94.5,2022-10-30T14:31:56.290Z,2022-10-30T20:41:10Z,3885341787,56,Left,3885372341,233,632,3885341789,286,,3885342539,189,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501531,209,1,1,31,46,1qtaiy11gswx327s0vkibf70n,0,36.2,9.3,2022-10-30T14:31:56.358Z,2022-10-30T23:56:53Z,3885342297,3,,3883811211,56,Right,3885440559,388,,3885342299,140,57.3,3885342303,212,22.2,3885342301,141,8.7,3885342305,213,6.3,3883811955,189,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501091,331,44,1,31,48,4dsgumo7d4zupm2ugsvm4zm4d,1,44.4,82.8,2022-10-30T14:31:58.210Z,2022-10-30T23:56:53Z,3883808805,233,210,3883808771,285,,3883808767,56,Back,,,,,,,,,,,,,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501835,210,44,1,31,48,1qtaiy11gswx327s0vkibf70n,0,55.6,17.2,2022-10-30T14:31:58.211Z,2022-10-30T20:41:33Z,3883812705,286,,3883812703,56,Right,3883813231,233,331,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479530029,499,1,1,31,48,4dsgumo7d4zupm2ugsvm4zm4d,1,41.2,75.2,2022-10-30T14:31:58.221Z,2022-10-30T23:56:54Z,3883964733,56,Center,3883964745,212,16.1,3885442125,388,,3883964729,3,,3883964749,213,6.3,3883964737,140,56.5,3883964741,141,75.0,,,,2922aevmtpw4qvcwohmxmqtbd,T. Tomiyasu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479530067,500,44,1,31,50,4dsgumo7d4zupm2ugsvm4zm4d,1,52.4,76.8,2022-10-30T14:32:00.577Z,2022-10-30T23:56:54Z,3883965005,233,189,3883964947,56,Center,3883964949,286,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500063,189,44,1,31,50,1qtaiy11gswx327s0vkibf70n,0,47.6,23.2,2022-10-30T14:32:00.578Z,2022-10-30T20:42:05Z,3883803247,56,Back,3883808853,233,500,3883965017,285,,,,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479530143,501,1,1,31,50,4dsgumo7d4zupm2ugsvm4zm4d,1,57,77.1,2022-10-30T14:32:00.611Z,2022-10-30T23:56:54Z,3883965345,168,,3883965343,3,,3883965347,56,Center,3885442959,388,,3883965353,212,9.1,3883965349,140,65.4,3883965351,141,74.1,3883965355,213,6.1,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500145,328,50,1,31,54,4dsgumo7d4zupm2ugsvm4zm4d,1,72.9,53.5,2022-10-30T14:32:04.280Z,2022-10-30T20:42:24Z,3883804163,233,190,3883803747,56,Center,3883803749,286,,,,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500187,190,7,1,31,55,1qtaiy11gswx327s0vkibf70n,1,27.1,46.5,2022-10-30T14:32:05.131Z,2022-10-30T20:42:31Z,3885443761,178,,3883803917,285,,3883803961,233,328,3885090461,384,,3883803915,56,Back,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500191,191,49,1,31,56,1qtaiy11gswx327s0vkibf70n,1,25.6,62.3,2022-10-30T14:32:06.847Z,2022-10-30T20:42:35Z,,,,,,,,,,,,,,,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500225,192,1,1,31,58,1qtaiy11gswx327s0vkibf70n,1,25.6,63.8,2022-10-30T14:32:08.279Z,2022-10-30T20:42:39Z,3883804129,213,2.4,3885444203,178,,3883804121,56,Back,3883804125,141,83.1,3883804127,212,19.6,3883804123,140,11.7,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500323,193,1,1,32,0,1qtaiy11gswx327s0vkibf70n,1,11.5,82.4,2022-10-30T14:32:10.271Z,2022-10-30T20:42:44Z,3883804607,56,Back,3885444439,178,,3883804609,140,4.5,3883804615,213,4.3,3883804611,141,54.5,3883804613,212,20.3,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500417,194,1,1,32,3,1qtaiy11gswx327s0vkibf70n,0,8.1,54.5,2022-10-30T14:32:13.405Z,2022-10-30T20:42:48Z,3883805061,141,81.2,3883805063,212,56.0,3883805067,213,0.3,3883805055,157,,3883805057,56,Left,3883805069,1,,3885444693,178,,3883805059,140,58.6,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500447,329,44,1,32,6,4dsgumo7d4zupm2ugsvm4zm4d,1,42.1,20.2,2022-10-30T14:32:16.469Z,2022-10-30T23:56:55Z,3883805211,56,Back,3883805213,285,,3883805293,233,195,,,,,,,,,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500443,195,44,1,32,6,1qtaiy11gswx327s0vkibf70n,0,57.9,79.8,2022-10-30T14:32:16.470Z,2022-10-30T20:42:51Z,3883805191,56,Left,3883805193,286,,3883805395,233,329,,,,,,,,,,,,,,,,55eiicx10oqok1601fqyovt1x,T. Awoniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500475,330,1,1,32,6,4dsgumo7d4zupm2ugsvm4zm4d,0,42.9,21.7,2022-10-30T14:32:16.535Z,2022-10-30T23:56:55Z,3883805369,212,28.5,3883805363,56,Right,3883805367,141,13.0,3883805371,213,6.1,3883805365,140,69.5,3883805361,3,,3885445061,388,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500525,196,1,1,32,10,1qtaiy11gswx327s0vkibf70n,1,39.2,91.1,2022-10-30T14:32:20.582Z,2022-10-30T20:42:58Z,3883805639,141,84.9,3885445201,178,,3883805641,212,5.1,3883805643,213,4.1,3883805635,56,Back,3883805637,140,36.5,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500555,197,1,1,32,11,1qtaiy11gswx327s0vkibf70n,1,36.5,84.9,2022-10-30T14:32:21.392Z,2022-10-30T20:43:02Z,3883805803,213,1.0,3883805801,212,5.8,3885445343,178,,3883805799,141,92.1,3883805795,56,Back,3883805797,140,39.5,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500587,198,1,1,32,12,1qtaiy11gswx327s0vkibf70n,1,39.5,92.1,2022-10-30T14:32:23.001Z,2022-10-30T20:43:05Z,3883805947,56,Back,3885445533,178,,3883805955,213,4.7,3883805951,141,64.8,3883805949,140,39.2,3883805953,212,18.6,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500667,199,1,1,32,14,1qtaiy11gswx327s0vkibf70n,1,39.2,64.8,2022-10-30T14:32:24.214Z,2022-10-30T20:43:08Z,3883806425,56,Back,3883806433,213,3.1,3883806431,212,17.3,3883806427,140,22.7,3885445719,178,,3883806429,141,65.3,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500713,200,1,1,32,18,1qtaiy11gswx327s0vkibf70n,1,24.1,61.5,2022-10-30T14:32:28.255Z,2022-10-30T20:43:11Z,3883806669,213,4.8,3885445895,178,,3883806661,56,Back,3883806665,141,25.1,3883806663,140,26.6,3883806667,212,24.9,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500751,201,1,1,32,19,1qtaiy11gswx327s0vkibf70n,1,26.6,25,2022-10-30T14:32:29.496Z,2022-10-30T20:43:14Z,3883806911,213,2.4,3883806909,212,22.4,3885445991,178,,3883806907,141,46.7,3883806903,56,Back,3883806905,140,10.5,,,,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500797,202,1,1,32,22,1qtaiy11gswx327s0vkibf70n,1,11,46.3,2022-10-30T14:32:32.607Z,2022-10-30T20:43:18Z,3885446133,178,,3883807129,141,65.4,3883807127,140,15.0,3883807131,212,13.7,3883807125,56,Back,3883807133,213,1.3,,,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500981,203,1,1,32,25,1qtaiy11gswx327s0vkibf70n,1,14.7,67.7,2022-10-30T14:32:35.110Z,2022-10-30T20:43:22Z,3883808149,213,0.9,3883808147,212,23.8,3883808143,140,28.7,3883808145,141,95.3,3885446321,178,,3883808141,56,Back,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501047,204,1,1,32,32,1qtaiy11gswx327s0vkibf70n,1,25.7,71.6,2022-10-30T14:32:42.384Z,2022-10-30T20:43:24Z,3883808543,56,Back,3883808547,141,56.7,3883808545,140,19.1,3885446411,178,,3883808551,213,4.1,3883808549,212,12.3,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501187,205,1,1,32,35,1qtaiy11gswx327s0vkibf70n,1,22.4,51.9,2022-10-30T14:32:45.826Z,2022-10-30T20:43:31Z,3885446579,178,,3883809329,140,16.4,3883809333,212,19.9,3883809331,141,24.1,3883809335,213,4.4,3883809327,56,Back,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501245,206,1,1,32,41,1qtaiy11gswx327s0vkibf70n,1,24.8,7,2022-10-30T14:32:51.120Z,2022-10-30T20:43:35Z,3883809673,141,10.7,3883809665,56,Back,3885446915,178,,3883809675,212,22.1,3883809661,155,,3883809679,213,0.1,3883809669,140,45.7,,,,av7e2wk5ub7qnh3sqcvssvh79,S. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501255,207,1,1,32,42,1qtaiy11gswx327s0vkibf70n,0,47.3,11.3,2022-10-30T14:32:52.555Z,2022-10-30T20:43:50Z,3883809729,213,3.7,3885447519,388,,3883810645,156,,3883809727,212,4.5,3883809723,140,43.7,3883809721,56,Back,3883809725,141,7.6,3885447521,21,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479501315,332,49,1,32,43,4dsgumo7d4zupm2ugsvm4zm4d,1,56.8,94.8,2022-10-30T14:32:53.452Z,2022-10-30T20:43:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
