id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/11/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,assist,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/16/value,qualifier/18/value
2442234323,3,5,1,0,16,4dsgumo7d4zupm2ugsvm4zm4d,1,9,-1.5,2022-08-05T19:00:45.270Z,2022-08-06T06:28:22Z,3685757461,347,,3685757481,233,9,3685757459,56,Back,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234281,9,5,1,0,16,1c8m2ko0wxq1asfkuykurdr0y,0,91,101.5,2022-08-05T19:00:45.270Z,2022-08-06T06:28:23Z,3685757491,233,3,3685757235,56,Left,3685757237,347,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234453,4,1,1,0,42,4dsgumo7d4zupm2ugsvm4zm4d,0,14.6,0,2022-08-05T19:01:11.508Z,2022-08-06T06:28:23Z,3685758145,1,,3685758133,107,,3685758137,140,35.0,3685758143,213,0.3,3685758139,141,8.0,3685758141,212,22.3,3685758135,56,Back,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234459,10,44,1,0,44,1c8m2ko0wxq1asfkuykurdr0y,1,65.8,91.3,2022-08-05T19:01:13.321Z,2022-08-06T08:06:53Z,3685758183,286,,3685758181,56,Left,3685758205,233,5,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234461,5,44,1,0,44,4dsgumo7d4zupm2ugsvm4zm4d,0,34.2,8.7,2022-08-05T19:01:13.322Z,2022-08-06T06:28:24Z,3685758187,285,,3685758185,56,Back,3685758279,233,10,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234469,11,1,1,0,44,1c8m2ko0wxq1asfkuykurdr0y,1,60.4,95,2022-08-05T19:01:13.423Z,2022-08-06T08:06:53Z,3686496241,388,,3685758251,56,Left,3685758253,140,75.2,3685758259,213,0.0,3685758255,141,95.2,3685758249,3,,3685758257,212,15.5,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234479,12,49,1,0,45,1c8m2ko0wxq1asfkuykurdr0y,1,72.4,92.4,2022-08-05T19:01:14.642Z,2022-08-06T06:28:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234485,13,50,1,0,47,1c8m2ko0wxq1asfkuykurdr0y,1,71.4,97.3,2022-08-05T19:01:16.516Z,2022-08-06T06:28:30Z,3685758305,286,,3685758303,56,Left,3685758319,233,6,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234487,6,7,1,0,48,4dsgumo7d4zupm2ugsvm4zm4d,1,28.6,2.7,2022-08-05T19:01:16.896Z,2022-08-06T06:28:35Z,3685758309,285,,3686496355,178,,3685758311,233,13,3685758307,56,Back,3686132431,383,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234489,7,49,1,0,48,4dsgumo7d4zupm2ugsvm4zm4d,1,34,5.5,2022-08-05T19:01:17.495Z,2022-08-06T06:28:40Z,,,,,,,,,,,,,,,,,,,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234497,8,1,1,0,48,4dsgumo7d4zupm2ugsvm4zm4d,1,31.8,2.3,2022-08-05T19:01:17.506Z,2022-08-06T06:28:46Z,3685758359,140,24.1,3685758365,213,2.8,3685758357,56,Back,3685758361,141,6.0,3686496453,178,,3685758363,212,8.5,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234499,9,1,1,0,49,4dsgumo7d4zupm2ugsvm4zm4d,1,24.9,2.7,2022-08-05T19:01:18.261Z,2022-08-06T06:28:52Z,3685758369,56,Back,3685758371,140,31.6,3685758377,213,0.5,3685758373,141,8.9,3686496503,178,,3685758375,212,8.2,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234509,10,1,1,0,50,4dsgumo7d4zupm2ugsvm4zm4d,0,33.6,8.3,2022-08-05T19:01:19.793Z,2022-08-06T06:28:57Z,3685758411,213,5.8,3685758409,212,7.9,3685758405,140,40.2,3685758403,56,Back,3685758407,141,2.7,3686496557,178,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234511,14,49,1,0,51,1c8m2ko0wxq1asfkuykurdr0y,1,69,92.1,2022-08-05T19:01:20.465Z,2022-08-06T06:29:05Z,,,,,,,,,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442377237,867,83,1,0,52,4dsgumo7d4zupm2ugsvm4zm4d,1,36.6,7.8,2022-08-05T19:01:21.050Z,2022-08-06T06:51:02Z,3686507559,399,438464,,,,,,,,,,,,,,,,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234533,15,1,1,0,52,1c8m2ko0wxq1asfkuykurdr0y,1,61.7,90.1,2022-08-05T19:01:21.086Z,2022-08-06T06:29:13Z,3685758495,212,5.3,3685758489,56,Left,3685758497,213,4.5,3685758493,141,82.4,3686496665,178,,3685758491,140,60.8,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442377259,1002,43,1,0,53,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-08-05T19:01:22.068Z,2022-08-06T08:07:58Z,3686547339,144,67,3686507623,233,869,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442377255,869,43,1,0,53,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2022-08-05T19:01:22.069Z,2022-08-06T08:07:58Z,3686547337,144,67,3686507627,233,1002,,,,,,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234535,16,1,1,0,53,1c8m2ko0wxq1asfkuykurdr0y,0,66.3,80,2022-08-05T19:01:22.089Z,2022-08-06T08:06:54Z,3686496697,178,,3685758505,141,77.8,3685758513,233,12,3685758509,213,3.8,3685758511,236,,3685758507,212,2.6,3685758517,286,,3685758503,140,64.3,4wic6z72nwmhkheme209fcmp5,E. Eze,3685758501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234531,12,74,1,0,53,4dsgumo7d4zupm2ugsvm4zm4d,1,35.9,25.6,2022-08-05T19:01:22.223Z,2022-08-06T06:29:22Z,3686496713,178,,3685758485,56,Back,3685758521,233,16,3685758487,285,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234525,11,43,1,0,53,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2022-08-05T19:01:22.296Z,2022-08-05T19:02:14Z,3685760567,144,61,3685758453,56,Back,,,,,,,,,,,,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234575,17,1,1,0,55,1c8m2ko0wxq1asfkuykurdr0y,1,43.9,70.8,2022-08-05T19:01:24.416Z,2022-08-06T06:29:25Z,3685758661,140,40.9,3685758667,213,4.6,3686496735,178,,3685758663,141,34.0,3685758659,56,Back,3685758665,212,25.2,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234607,18,1,1,0,58,1c8m2ko0wxq1asfkuykurdr0y,1,41.8,31.8,2022-08-05T19:01:27.665Z,2022-08-06T06:29:29Z,3685758749,140,61.8,3685758753,212,24.1,3685758751,141,14.4,3685758755,213,5.8,3685758747,56,Right,3686496759,178,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234617,19,1,1,1,1,1c8m2ko0wxq1asfkuykurdr0y,1,58.9,11.3,2022-08-05T19:01:30.578Z,2022-08-06T06:29:33Z,3685758809,213,3.1,3685758805,141,13.2,3685758801,56,Back,3685758807,212,16.3,3686496777,178,,3685758803,140,43.4,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234641,20,1,1,1,4,1c8m2ko0wxq1asfkuykurdr0y,1,43.2,13.7,2022-08-05T19:01:32.987Z,2022-08-06T06:29:39Z,3685758923,56,Back,3685758927,141,30.9,3685758931,213,2.6,3685758925,140,25.9,3686496819,178,,3685758929,212,21.6,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234687,21,1,1,1,9,1c8m2ko0wxq1asfkuykurdr0y,1,27.5,39.1,2022-08-05T19:01:37.863Z,2022-08-06T06:30:14Z,3685759191,56,Left,3686497109,178,,3685759201,1,,3685759193,140,63.9,3685759197,212,53.4,3685759189,155,,3685759199,213,0.8,3685759195,141,93.9,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234689,22,1,1,1,13,1c8m2ko0wxq1asfkuykurdr0y,0,69.7,96.3,2022-08-05T19:01:42.584Z,2022-08-06T06:30:21Z,3685759221,141,94.4,3685759291,286,,3685759223,212,1.5,3686497173,178,,3685759287,233,13,3685759219,140,69.0,3685759217,56,Left,3685759285,236,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,3685759225,213,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234691,13,74,1,1,13,4dsgumo7d4zupm2ugsvm4zm4d,1,32.1,2.6,2022-08-05T19:01:42.642Z,2022-08-06T06:30:24Z,3685759229,285,,3685759227,56,Back,3685759281,233,22,3686497205,178,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234695,14,5,1,1,15,4dsgumo7d4zupm2ugsvm4zm4d,0,30.6,-1.8,2022-08-05T19:01:44.374Z,2022-08-06T06:30:27Z,3685759251,347,,3685759249,56,Back,3685759429,233,23,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234719,23,5,1,1,15,1c8m2ko0wxq1asfkuykurdr0y,1,69.4,101.8,2022-08-05T19:01:44.374Z,2022-08-06T06:30:27Z,3685759383,347,,3685759409,233,14,3685759381,56,Left,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234731,24,1,1,1,17,1c8m2ko0wxq1asfkuykurdr0y,1,64.9,100,2022-08-05T19:01:46.544Z,2022-08-06T06:30:31Z,3685759443,141,93.6,3685759447,213,4.4,3685759439,56,Left,3685759441,140,63.1,3685759445,212,6.0,3685759437,107,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234735,25,1,1,1,18,1c8m2ko0wxq1asfkuykurdr0y,1,62.9,93.5,2022-08-05T19:01:47.531Z,2022-08-06T06:30:38Z,3685759465,56,Left,3685759473,213,1.2,3685759469,141,98.0,3685759471,212,3.2,3685759467,140,63.9,3686497309,178,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234743,26,1,1,1,20,1c8m2ko0wxq1asfkuykurdr0y,0,63.9,98,2022-08-05T19:01:49.012Z,2022-08-06T06:30:44Z,3685759517,140,63.0,3685759515,56,Left,3685759521,212,4.8,3685759519,141,91.1,3686497341,178,,3685759523,213,4.5,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442377371,890,43,1,1,21,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2022-08-05T19:01:50.019Z,2022-08-06T08:07:59Z,3686508019,233,1020,3686547343,144,67,,,,,,,,,,,,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442377367,1020,43,1,1,21,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-08-05T19:01:50.020Z,2022-08-06T08:07:59Z,3686508023,233,890,3686547345,144,67,,,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234753,15,61,1,1,21,4dsgumo7d4zupm2ugsvm4zm4d,1,36.3,10.1,2022-08-05T19:01:50.053Z,2022-08-06T08:06:54Z,3686497499,178,,3685759579,56,Back,,,,,,,,,,,,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234771,16,49,1,1,21,4dsgumo7d4zupm2ugsvm4zm4d,1,36.9,2.6,2022-08-05T19:01:50.730Z,2022-08-06T06:31:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234789,17,1,1,1,21,4dsgumo7d4zupm2ugsvm4zm4d,1,36.9,1.9,2022-08-05T19:01:50.787Z,2022-08-06T06:31:28Z,3685759717,212,8.6,3685759713,140,44.7,3685759711,56,Back,3686497691,178,,3685759715,141,5.6,3685759719,213,0.3,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234769,27,43,1,1,22,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-08-05T19:01:51.425Z,2022-08-05T19:01:57Z,3685759627,56,Left,3685759895,144,56,,,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234793,18,61,1,1,24,4dsgumo7d4zupm2ugsvm4zm4d,1,49.1,6.4,2022-08-05T19:01:53.108Z,2022-08-06T06:31:34Z,3685759735,56,Back,3686497725,178,,,,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234857,19,1,1,1,27,4dsgumo7d4zupm2ugsvm4zm4d,1,46.7,16.3,2022-08-05T19:01:56.555Z,2022-08-06T06:31:40Z,3686497751,178,,3685760037,140,35.0,3685760043,213,2.4,3685760039,141,31.6,3685760035,56,Back,3685760041,212,16.1,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234869,20,1,1,1,30,4dsgumo7d4zupm2ugsvm4zm4d,1,32.5,32.6,2022-08-05T19:01:59.005Z,2022-08-06T06:31:45Z,3685760089,140,31.5,3685760091,141,55.5,3686497789,178,,3685760087,56,Back,3685760093,212,15.6,3685760095,213,1.6,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234903,21,1,1,1,32,4dsgumo7d4zupm2ugsvm4zm4d,1,31.6,66.8,2022-08-05T19:02:01.695Z,2022-08-06T06:31:50Z,3686497855,178,,3685760331,212,19.4,3685760327,140,39.1,3685760333,213,1.2,3685760329,141,92.9,3685760325,56,Back,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442234931,22,1,1,1,38,4dsgumo7d4zupm2ugsvm4zm4d,1,41,71.3,2022-08-05T19:02:06.918Z,2022-08-06T06:31:56Z,3685760485,140,29.5,3685760483,56,Back,3686497923,178,,3685760487,141,69.8,3685760491,213,3.2,3685760489,212,12.1,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
