id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/13/value,qualifier/16/value
2514970885,3,5,1,0,12,7vn2i2kd35zuetw6b38gw9jsz,1,81,101.4,2023-03-04T12:32:11.520Z,2023-03-04T18:33:05Z,4070514641,233,9,4070514629,347,,4070514625,56,Left,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970573,9,5,1,0,12,a3nyxabgsqlnqfkeg41m6tnpp,0,19,-1.4,2023-03-04T12:32:11.520Z,2023-03-04T18:33:05Z,4070513247,347,,4070514677,233,3,4070513245,56,Back,,,,,,,,,,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970941,4,1,1,0,34,7vn2i2kd35zuetw6b38gw9jsz,0,84.8,100,2023-03-04T12:32:33.531Z,2023-03-04T18:33:11Z,4070514917,140,88.3,4070514923,213,4.8,4070514911,56,Center,4070514909,107,,4070514921,212,34.8,4070514919,141,50.0,4070514925,1,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970961,10,12,1,0,36,a3nyxabgsqlnqfkeg41m6tnpp,1,11.6,43,2023-03-04T12:32:35.813Z,2023-03-04T18:33:14Z,4070515059,15,,4070515027,140,25.3,4070515031,212,14.7,4070515029,141,47.2,4072687201,388,,4070515033,213,0.2,4070515025,56,Back,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515164933,756,3,1,0,39,7vn2i2kd35zuetw6b38gw9jsz,1,72.9,46.1,2023-03-04T12:32:38.001Z,2023-03-04T18:33:17Z,4071512755,464,,4071511875,286,,4072687473,178,,4071511873,56,Center,4072506051,233,885,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515164955,885,45,1,0,39,a3nyxabgsqlnqfkeg41m6tnpp,0,27.1,53.9,2023-03-04T12:32:38.001Z,2023-03-04T18:33:17Z,4072506055,233,756,4071511979,285,,4071511975,56,Back,,,,,,,,,,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971011,5,43,1,0,40,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-03-04T12:32:38.979Z,2023-03-04T15:42:33Z,4071517815,144,3,4070515269,56,Center,4071515349,464,0,4070515271,286,0,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514970985,11,43,1,0,40,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2023-03-04T12:32:38.979Z,2023-03-04T15:42:30Z,4070515147,56,Back,4071517283,144,45,4070515293,233,5,4070515149,285,0,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971017,6,1,1,0,42,7vn2i2kd35zuetw6b38gw9jsz,0,69,48.5,2023-03-04T12:32:41.634Z,2023-03-04T18:33:30Z,4070515303,140,69.8,4070515307,212,2.2,4072688477,178,,4070515309,213,1.2,4070515301,56,Center,4070515305,141,51.5,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971051,12,1,1,0,43,a3nyxabgsqlnqfkeg41m6tnpp,1,24,40.4,2023-03-04T12:32:42.115Z,2023-03-04T18:33:49Z,4070515465,212,23.3,4070515459,140,45.5,4070515467,213,0.2,4070515463,141,48.8,4070515455,56,Back,4072689471,178,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971059,13,49,1,0,44,a3nyxabgsqlnqfkeg41m6tnpp,1,45.8,49.7,2023-03-04T12:32:43.245Z,2023-03-04T18:33:53Z,,,,,,,,,,,,,,,,,,,,,,,,,atzboo800gv7gic2rgvgo0kq1,E. Haaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971121,14,1,1,0,45,a3nyxabgsqlnqfkeg41m6tnpp,1,44.7,50.3,2023-03-04T12:32:44.034Z,2023-03-04T18:33:57Z,4070515823,212,28.6,4070515817,56,Left,4072689871,178,,4070515821,141,86.8,4070515819,140,58.3,4070515825,213,1.0,,,,,,,atzboo800gv7gic2rgvgo0kq1,E. Haaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971163,15,1,1,0,52,a3nyxabgsqlnqfkeg41m6tnpp,1,74.5,76.8,2023-03-04T12:32:51.655Z,2023-03-04T18:34:04Z,4070516005,56,Center,4072690487,178,,4070516009,141,78.5,4070516011,212,16.4,4070516013,213,0.1,4070516007,140,90.1,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971223,16,1,1,0,55,a3nyxabgsqlnqfkeg41m6tnpp,1,90.6,75.9,2023-03-04T12:32:53.966Z,2023-03-04T18:34:11Z,4071524389,225,,4070516277,140,92.6,4070516283,213,4.8,4070517865,210,13,4070516271,2,,4071524391,387,,4070516279,141,52.2,4070516273,155,,72nph557ee2a9tdky8rvk12vp,J. Grealish,1,4070517867,154,4071524395,20,4070516275,56,Center,4070516281,212,16.3,4072690745,178,,,,,,,,,,,,,,,,,,,,,,,,,
2514971231,17,13,1,0,56,a3nyxabgsqlnqfkeg41m6tnpp,1,93,50.5,2023-03-04T12:32:55.052Z,2023-03-04T18:34:11Z,4070516625,328,,4072691059,388,,4070517881,85,,4070517891,102,46.4,4070517885,154,,4070517893,103,52.8,4070516621,15,,4070517895,214,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,4070517883,29,4070517897,230,4070516319,17,,4070517899,231,50.5,4070517887,55,99.0,16,4070516317,22,4070516321,56,Center,,,,,,,,,,,,,,,,,,
2514971549,7,5,1,0,58,7vn2i2kd35zuetw6b38gw9jsz,1,-1.5,50.6,2023-03-04T12:32:57.190Z,2023-03-04T18:34:12Z,4070517811,56,Back,4070518019,233,18,4070517813,346,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971239,18,5,1,0,58,a3nyxabgsqlnqfkeg41m6tnpp,0,101.5,49.4,2023-03-04T12:32:57.190Z,2023-03-04T18:34:13Z,4070516343,56,Center,4070518027,233,7,4070516345,346,,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971713,8,1,1,1,30,7vn2i2kd35zuetw6b38gw9jsz,0,4.8,39,2023-03-04T12:33:28.966Z,2023-03-04T18:34:17Z,4070518659,140,56.1,4070518667,1,,4070518663,212,57.2,4070518669,74,,4070518657,56,Right,4070518661,141,10.8,4070518653,124,,4070518665,213,5.9,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971741,19,1,1,1,33,a3nyxabgsqlnqfkeg41m6tnpp,0,39,88.2,2023-03-04T12:33:32.105Z,2023-03-04T18:34:22Z,4070518809,141,77.7,4070518811,212,20.0,4070518805,56,Center,4072692037,388,,4070518813,213,5.9,4070518803,3,,4070518807,140,56.8,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971753,9,1,1,1,35,7vn2i2kd35zuetw6b38gw9jsz,0,38.5,29.1,2023-03-04T12:33:34.460Z,2023-03-04T18:34:32Z,4070518881,212,10.8,4070518879,141,17.8,4070518875,56,Back,4072692493,178,,4070518873,3,,4070518877,140,45.7,4070518883,213,5.5,,,,7z5ugeh3ejhwa3c8tg7idkpud,J. Lascelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971761,20,1,1,1,37,a3nyxabgsqlnqfkeg41m6tnpp,0,54.1,80.6,2023-03-04T12:33:36.028Z,2023-03-04T18:34:41Z,4072693291,178,,4070518931,141,85.2,4070518933,212,4.8,4070518925,3,,4070518935,213,0.7,4070518927,56,Left,4070518929,140,57.6,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971825,10,1,1,1,39,7vn2i2kd35zuetw6b38gw9jsz,1,45.5,28,2023-03-04T12:33:38.731Z,2023-03-04T18:34:46Z,4072693875,178,,4070519251,213,1.3,4070519243,56,Back,4070519247,141,39.7,4070519249,212,8.4,4070519245,140,48.0,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971847,11,3,1,1,42,7vn2i2kd35zuetw6b38gw9jsz,1,60.2,32.6,2023-03-04T12:33:41.186Z,2023-03-04T18:34:53Z,4070519317,56,Center,4072694437,178,,4070519383,233,21,4070519321,286,,4071544789,465,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971851,21,45,1,1,42,a3nyxabgsqlnqfkeg41m6tnpp,0,39.8,67.4,2023-03-04T12:33:41.186Z,2023-03-04T18:34:53Z,4070519327,56,Back,4070519329,285,,4070519421,233,11,,,,,,,,,,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971875,12,1,1,1,43,7vn2i2kd35zuetw6b38gw9jsz,1,57.8,32.1,2023-03-04T12:33:42.030Z,2023-03-04T18:35:05Z,4070519461,56,Center,4070519469,213,6.1,4070519465,141,29.1,4070519467,212,13.4,4070519463,140,70.4,4072695197,178,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971879,13,1,1,1,45,7vn2i2kd35zuetw6b38gw9jsz,0,73.3,32.1,2023-03-04T12:33:44.113Z,2023-03-04T18:35:11Z,4070519483,140,74.4,4070519487,212,1.9,4070519531,286,,4070519527,233,22,4072695585,178,,4070519525,236,,4070519481,56,Center,4070519489,213,0.9,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,4070519485,141,,,,,,,,,,,,,,,,,,34.4,,,,,,,,,,,,,,,,,
2514971883,22,74,1,1,45,a3nyxabgsqlnqfkeg41m6tnpp,1,33.3,70.1,2023-03-04T12:33:44.157Z,2023-03-04T18:35:13Z,4070519497,285,,4070519541,233,13,4072695861,178,,4070519495,56,Back,,,,,,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971913,23,49,1,1,47,a3nyxabgsqlnqfkeg41m6tnpp,1,35.7,50.6,2023-03-04T12:33:46.102Z,2023-03-04T18:35:18Z,,,,,,,,,,,,,,,,,,,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971949,24,1,1,1,47,a3nyxabgsqlnqfkeg41m6tnpp,1,35.7,50.6,2023-03-04T12:33:46.122Z,2023-03-04T18:35:20Z,4070519845,213,1.1,4070519837,56,Back,4072696315,178,,4070519841,141,65.4,4070519839,140,40.4,4070519843,212,11.2,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514971987,25,1,1,1,49,a3nyxabgsqlnqfkeg41m6tnpp,0,44.2,59.9,2023-03-04T12:33:48.411Z,2023-03-04T18:35:25Z,4070520015,141,50.6,4070520019,213,6.1,4070520021,1,,4070520009,155,,4070520011,56,Center,4072696635,178,,4070520017,212,42.6,4070520013,140,84.3,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972027,14,52,1,1,52,7vn2i2kd35zuetw6b38gw9jsz,1,14.7,49.5,2023-03-04T12:33:51.298Z,2023-03-04T18:35:30Z,4071548687,377,,4072696919,178,,,,,,,,,,,,,,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972067,15,1,1,1,54,7vn2i2kd35zuetw6b38gw9jsz,1,14.7,49.5,2023-03-04T12:33:53.242Z,2023-03-04T18:35:33Z,4070520355,141,68.7,4070520351,56,Back,4070520359,213,0.9,4070520349,123,,4070520357,212,17.4,4070520353,140,25.6,4072697111,178,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972103,16,1,1,1,56,7vn2i2kd35zuetw6b38gw9jsz,1,25.9,69,2023-03-04T12:33:55.803Z,2023-03-04T18:35:36Z,4072697385,178,,4070520557,140,29.9,4070520561,212,11.3,4070520555,56,Back,4070520559,141,53.5,4070520563,213,5.1,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972127,17,1,1,1,57,7vn2i2kd35zuetw6b38gw9jsz,1,29.9,53.5,2023-03-04T12:33:56.730Z,2023-03-04T18:35:42Z,4070520677,56,Back,4070520683,212,19.3,4070520715,156,,4070520679,140,11.7,4070520681,141,49.5,4070520685,213,3.3,4072697751,178,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972171,18,1,1,2,0,7vn2i2kd35zuetw6b38gw9jsz,1,11.7,49.5,2023-03-04T12:33:59.772Z,2023-03-04T18:35:46Z,4072697973,178,,4070520873,141,33.2,4070520869,56,Center,4070520877,213,6.1,4070520875,212,54.1,4070520867,157,,4070520879,1,,4070520871,140,62.1,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972177,19,61,1,2,4,7vn2i2kd35zuetw6b38gw9jsz,0,62.1,33.2,2023-03-04T12:34:03.161Z,2023-03-04T18:35:50Z,4070520905,56,Center,4072698399,178,,,,,,,,,,,,,,,,,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972201,26,49,1,2,7,a3nyxabgsqlnqfkeg41m6tnpp,1,24.4,81.8,2023-03-04T12:34:06.594Z,2023-03-04T18:35:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972273,27,1,1,2,7,a3nyxabgsqlnqfkeg41m6tnpp,1,24.4,81.6,2023-03-04T12:34:06.608Z,2023-03-04T18:35:58Z,4070521397,141,57.3,4070521393,56,Back,4070521395,140,4.8,4070521399,212,26.4,4070521401,213,3.8,4072698933,178,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972315,28,1,1,2,11,a3nyxabgsqlnqfkeg41m6tnpp,0,4.5,52.4,2023-03-04T12:34:10.788Z,2023-03-04T18:36:01Z,4070521575,141,0.0,4070521579,213,4.8,4070521581,1,,4070521571,56,Back,4072699271,178,,4070521577,212,36.6,4070521573,140,8.7,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972489,20,5,1,2,14,7vn2i2kd35zuetw6b38gw9jsz,1,89,101,2023-03-04T12:34:13.026Z,2023-03-04T18:36:04Z,4070522389,56,Left,4070522391,347,,4070522451,233,29,,,,,,,,,,,,,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972317,29,5,1,2,14,a3nyxabgsqlnqfkeg41m6tnpp,0,11,-1,2023-03-04T12:34:13.026Z,2023-03-04T18:36:04Z,4070521591,347,,4070522459,233,20,4070521589,56,Back,,,,,,,,,,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972529,21,1,1,2,18,7vn2i2kd35zuetw6b38gw9jsz,1,66.2,100,2023-03-04T12:34:17.644Z,2023-03-04T18:36:13Z,4070522631,212,12.4,4070522627,140,56.0,4070523245,189,,4070522623,107,,4070522625,56,Left,4070522633,213,3.7,4070522629,141,91.7,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514972535,22,1,1,2,21,7vn2i2kd35zuetw6b38gw9jsz,1,56.6,91.1,2023-03-04T12:34:20.659Z,2023-03-04T18:36:47Z,4071562663,213,3.9,4070522655,56,Back,4071562659,141,67.8,4072702591,178,,4070523265,189,,4071562661,212,22.3,4071562657,140,41.7,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515175439,757,1,1,2,24,7vn2i2kd35zuetw6b38gw9jsz,1,42.4,64.5,2023-03-04T12:34:23.324Z,2023-03-04T18:36:49Z,4071567081,140,43.6,4072702827,178,,4071567079,56,Back,4071567085,212,21.5,4071567077,189,,4071567083,141,32.9,4071567087,213,4.8,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
