id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/17/value
2455887455,77,1,1,15,53,4dsgumo7d4zupm2ugsvm4zm4d,1,14.2,37.1,2022-09-04T15:46:11.228Z,2022-09-05T00:46:19Z,3758332481,1,,3758332469,56,Center,3758332475,212,50.9,3758332467,155,,3758332471,140,62.7,3758332473,141,37.6,3758332479,213,0.0,3759871639,178,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887463,78,4,1,15,58,4dsgumo7d4zupm2ugsvm4zm4d,1,62.9,25.1,2022-09-04T15:46:16.495Z,2022-09-05T00:46:31Z,3758332517,286,,3758332509,13,,3758332511,56,Center,3758332513,152,,3758332565,233,145,3758332515,265,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887439,145,4,1,15,58,6eqit8ye8aomdsrrq0hk3v7gh,0,37.1,74.9,2022-09-04T15:46:16.496Z,2022-09-05T00:46:30Z,3758332401,265,,3758332403,285,,3758332399,152,,3758332397,56,Back,3758332395,13,,3759872097,178,,3758332619,233,78,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887611,79,1,1,16,7,4dsgumo7d4zupm2ugsvm4zm4d,1,63.1,23.5,2022-09-04T15:46:25.671Z,2022-09-05T00:48:44Z,3759875213,178,,3758333427,152,,3758333437,213,2.7,3758333429,56,Back,3758333425,5,,3758333435,212,16.6,3758333433,141,33.4,3758333431,140,48.6,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456092433,817,1,1,16,15,4dsgumo7d4zupm2ugsvm4zm4d,1,51.2,30.6,2022-09-04T15:46:33.696Z,2022-09-05T00:48:49Z,3759490815,212,13.2,3759490811,140,63.7,3759490813,141,28.5,3759490809,56,Center,3759490817,213,6.2,3759875793,178,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887653,80,1,1,16,16,4dsgumo7d4zupm2ugsvm4zm4d,1,53,33.2,2022-09-04T15:46:34.900Z,2022-09-05T00:48:57Z,3758333655,140,41.7,3758333653,56,Back,3759876041,178,,3758333657,141,57.6,3758333661,213,2.2,3758333659,212,20.4,,,,,,,375gnysvjk9bvq02ex1lkmynd,A. Lokonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887709,81,1,1,16,18,4dsgumo7d4zupm2ugsvm4zm4d,1,44,56.7,2022-09-04T15:46:36.756Z,2022-09-05T00:49:02Z,3759876307,178,,3758333955,56,Center,3758333959,141,56.9,3758333961,212,16.6,3758333963,213,0.0,3758333957,140,59.8,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887735,82,1,1,16,21,4dsgumo7d4zupm2ugsvm4zm4d,1,64,62.4,2022-09-04T15:46:39.087Z,2022-09-05T00:49:09Z,3758334133,213,1.4,3758334131,212,14.5,3758334129,141,83.6,3758334125,56,Left,3758334127,140,65.7,3759876527,178,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887765,83,1,1,16,26,4dsgumo7d4zupm2ugsvm4zm4d,1,77.3,81.3,2022-09-04T15:46:44.631Z,2022-09-05T00:49:15Z,3758334285,56,Left,3759876661,178,,3758334293,213,0.7,3758334291,212,9.6,3758334287,140,84.0,3758334289,141,90.8,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887801,84,1,1,16,29,4dsgumo7d4zupm2ugsvm4zm4d,1,79,93.3,2022-09-04T15:46:47.198Z,2022-09-05T00:49:23Z,3758334515,212,11.6,3758334511,140,69.3,3758334513,141,85.2,3758334509,56,Left,3758334517,213,3.6,3759877005,178,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887839,85,1,1,16,31,4dsgumo7d4zupm2ugsvm4zm4d,1,66.6,83.1,2022-09-04T15:46:49.319Z,2022-09-05T00:49:29Z,3759877153,178,,3758334683,141,93.6,3758334681,140,56.4,3758334687,213,2.6,3758334685,212,12.9,3758334679,56,Left,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887867,86,1,1,16,35,4dsgumo7d4zupm2ugsvm4zm4d,0,63,92.7,2022-09-04T15:46:53.086Z,2022-09-05T00:49:44Z,3758334883,141,61.7,3758334881,140,90.4,3758334885,212,35.7,3759877525,178,,3758334887,213,5.7,3758334879,56,Center,3758334877,155,,3758334889,1,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887877,146,12,1,16,37,6eqit8ye8aomdsrrq0hk3v7gh,1,13.1,31.8,2022-09-04T15:46:55.309Z,2022-09-05T00:49:51Z,3758334941,140,13.9,3758334943,141,0.0,3758334945,212,22.0,3759877753,178,,3758334957,167,,3758334947,213,4.8,3758334939,56,Back,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887907,87,5,1,16,39,4dsgumo7d4zupm2ugsvm4zm4d,1,84.4,101,2022-09-04T15:46:57.189Z,2022-09-05T00:49:54Z,3758335121,233,147,3758335077,347,,3758335075,56,Left,,,,,,,,,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455887879,147,5,1,16,39,6eqit8ye8aomdsrrq0hk3v7gh,0,15.6,-1,2022-09-04T15:46:57.189Z,2022-09-05T00:49:55Z,3758334951,56,Back,3758334953,347,,3758335125,233,87,,,,,,,,,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888135,88,1,1,16,53,4dsgumo7d4zupm2ugsvm4zm4d,1,85.8,100,2022-09-04T15:47:11.906Z,2022-09-05T00:49:57Z,3758336277,213,5.1,3758336267,107,,3758336275,212,10.9,3758336273,141,86.6,3758336271,140,89.8,3758336269,56,Left,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888237,90,61,1,16,57,4dsgumo7d4zupm2ugsvm4zm4d,0,88.1,87,2022-09-04T15:47:15.034Z,2022-09-05T00:50:13Z,3758336835,56,Left,3759878501,178,,,,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888143,148,4,1,16,57,6eqit8ye8aomdsrrq0hk3v7gh,1,10,14.4,2022-09-04T15:47:15.443Z,2022-09-05T00:50:17Z,3758336317,152,,3758336315,56,Back,3758336813,10,,3758337687,233,89,3758336321,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888139,89,4,1,16,57,4dsgumo7d4zupm2ugsvm4zm4d,0,90,85.6,2022-09-04T15:47:15.444Z,2022-09-05T00:50:17Z,3758336285,56,Left,3758336289,286,,3759878617,178,,3758336795,10,,3758336287,152,,3758337705,233,148,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888409,149,1,1,17,18,6eqit8ye8aomdsrrq0hk3v7gh,0,14.2,17.7,2022-09-04T15:47:36.942Z,2022-09-05T00:50:23Z,3758337737,141,41.5,3758337749,1,,3758337727,5,,3758337741,212,79.6,3759878815,178,,3758337745,213,0.2,3758337729,157,,3758337869,189,,e00004wkpfc8jawioejmpu1n9,David de Gea,3758337733,56,3758337731,152,3758337735,140,,,,Center,,,,,,,,,,,,,,,,,,88.4,,,,,,,,,,
2455888417,91,52,1,17,23,4dsgumo7d4zupm2ugsvm4zm4d,1,14.3,63.3,2022-09-04T15:47:41.854Z,2022-09-05T00:50:25Z,3759878867,178,,3759494741,377,,,,,,,,,,,,,,,,,,,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888531,92,1,1,17,28,4dsgumo7d4zupm2ugsvm4zm4d,1,14.6,58.1,2022-09-04T15:47:46.823Z,2022-09-05T00:50:29Z,3758338395,140,17.7,3758338391,123,,3758338393,56,Back,3758338401,213,1.2,3758338399,212,8.7,3759878923,178,,3758338397,141,69.9,,,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888597,93,1,1,17,30,4dsgumo7d4zupm2ugsvm4zm4d,1,15.8,70.8,2022-09-04T15:47:48.864Z,2022-09-05T00:50:32Z,3758338755,213,4.2,3758338749,141,50.4,3758338751,212,16.2,3759879019,178,,3758338745,56,Back,3758338747,140,7.9,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888695,94,1,1,17,36,4dsgumo7d4zupm2ugsvm4zm4d,1,9,43.9,2022-09-04T15:47:54.778Z,2022-09-05T00:50:46Z,3758339289,141,96.6,3759879451,178,,3758339287,140,32.4,3758339293,213,1.0,3758339291,212,43.5,3758339295,1,,3758339283,155,,3758339285,56,Back,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888745,95,1,1,17,42,4dsgumo7d4zupm2ugsvm4zm4d,1,40.5,91.8,2022-09-04T15:48:00.638Z,2022-09-05T00:50:50Z,3758339555,56,Center,3758339557,140,53.3,3759879567,178,,3758339559,141,73.2,3758339561,212,18.5,3758339563,213,5.5,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888751,96,3,1,17,44,4dsgumo7d4zupm2ugsvm4zm4d,0,60.2,75.6,2022-09-04T15:48:02.109Z,2022-09-05T00:51:01Z,3758339763,233,150,3759879961,178,,3758339581,56,Center,3759496497,465,,3758339583,286,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888773,150,7,1,17,44,6eqit8ye8aomdsrrq0hk3v7gh,1,39.8,24.4,2022-09-04T15:48:02.671Z,2022-09-05T00:51:05Z,3758339749,233,96,3758339705,56,Back,3759880091,178,,3758339707,285,,3759496735,384,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888779,151,49,1,17,46,6eqit8ye8aomdsrrq0hk3v7gh,1,28,21.9,2022-09-04T15:48:04.471Z,2022-09-05T00:51:08Z,,,,,,,,,,,,,,,,,,,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888801,152,1,1,17,46,6eqit8ye8aomdsrrq0hk3v7gh,1,28,21.9,2022-09-04T15:48:04.532Z,2022-09-05T00:51:11Z,3758339847,140,11.5,3758339855,212,24.1,3758339851,141,46.6,3759880407,178,,3758339845,56,Back,3758339857,213,2.4,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888849,153,1,1,17,49,6eqit8ye8aomdsrrq0hk3v7gh,1,8.8,44.9,2022-09-04T15:48:07.681Z,2022-09-05T00:51:16Z,3758340169,141,14.0,3758340167,140,16.6,3758340173,213,5.1,3758340171,212,22.6,3759880581,178,,3758340165,56,Back,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888927,154,1,1,17,52,6eqit8ye8aomdsrrq0hk3v7gh,0,18.7,7.3,2022-09-04T15:48:10.470Z,2022-09-05T00:51:23Z,3758340535,1,,3758340533,213,0.3,3758340531,212,56.7,3758340523,140,71.0,3759880885,178,,3758340517,155,,3758340519,56,Center,3758340527,141,28.3,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455888933,97,49,1,17,57,4dsgumo7d4zupm2ugsvm4zm4d,1,29,67.5,2022-09-04T15:48:15.241Z,2022-09-05T00:51:29Z,,,,,,,,,,,,,,,,,,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889009,98,1,1,17,59,4dsgumo7d4zupm2ugsvm4zm4d,1,26.6,70.8,2022-09-04T15:48:17.661Z,2022-09-05T00:51:35Z,3758340969,141,94.2,3758340967,140,26.1,3758340973,213,1.6,3758340971,212,15.9,3758340965,56,Back,3759881273,178,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889049,99,1,1,18,1,4dsgumo7d4zupm2ugsvm4zm4d,1,26.3,94.4,2022-09-04T15:48:19.859Z,2022-09-05T00:51:38Z,3758341193,213,6.0,3758341191,212,28.4,3758341183,56,Left,3758341185,140,51.9,3758341189,141,81.0,3759881389,178,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889053,100,61,1,18,3,4dsgumo7d4zupm2ugsvm4zm4d,0,52.8,79.2,2022-09-04T15:48:21.418Z,2022-09-05T00:52:19Z,3759882639,178,,3758341205,56,Left,,,,,,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889089,155,61,1,18,4,6eqit8ye8aomdsrrq0hk3v7gh,1,47.2,20.8,2022-09-04T15:48:22.438Z,2022-09-05T00:52:26Z,3759882929,178,,3758341389,56,Back,,,,,,,,,,,,,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889199,101,1,1,18,7,4dsgumo7d4zupm2ugsvm4zm4d,1,54,55.4,2022-09-04T15:48:25.353Z,2022-09-05T00:52:42Z,3758341991,141,7.4,3759883221,178,,3758341993,212,37.9,3758341995,213,5.2,3758341987,56,Right,3758341989,140,72.3,3758341997,1,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456094207,665,45,1,18,12,6eqit8ye8aomdsrrq0hk3v7gh,0,16.7,84.1,2022-09-04T15:48:30.424Z,2022-09-05T00:53:09Z,3759500787,56,Back,3759714619,233,818,3759500789,285,,,,,,,,,,,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456094205,818,3,1,18,12,4dsgumo7d4zupm2ugsvm4zm4d,1,83.3,15.9,2022-09-04T15:48:30.424Z,2022-09-05T00:53:09Z,3759500943,465,,3759884119,178,,3759500781,286,,3759714615,233,665,3759500779,56,Right,,,,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889215,102,1,1,18,14,4dsgumo7d4zupm2ugsvm4zm4d,0,97.5,30.8,2022-09-04T15:48:32.984Z,2022-09-05T00:53:15Z,3758342097,212,12.1,3758342099,213,1.9,3758342095,141,47.3,3759884279,178,,3758342091,56,Center,3758342093,140,93.3,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889273,156,12,1,18,15,6eqit8ye8aomdsrrq0hk3v7gh,1,7.2,51.2,2022-09-04T15:48:33.586Z,2022-09-05T00:53:20Z,3758342389,212,21.7,3758342387,141,82.9,3758342391,213,1.5,3758342385,140,9.4,3759884477,178,,3758342383,56,Back,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889281,157,49,1,18,16,6eqit8ye8aomdsrrq0hk3v7gh,1,9.2,84.2,2022-09-04T15:48:34.797Z,2022-09-05T00:53:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889293,158,3,1,18,17,6eqit8ye8aomdsrrq0hk3v7gh,0,9.1,82.7,2022-09-04T15:48:35.271Z,2022-09-05T00:53:35Z,3758342465,285,,3758342463,56,Back,3758344463,233,105,3759884913,178,,3759501579,465,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889625,105,7,1,18,17,4dsgumo7d4zupm2ugsvm4zm4d,0,90.9,17.3,2022-09-04T15:48:35.322Z,2022-09-05T00:53:43Z,3759885121,178,,3759501523,385,,3758344443,233,158,3758344297,56,Right,3758344299,286,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889489,161,61,1,18,17,6eqit8ye8aomdsrrq0hk3v7gh,1,11.5,82.4,2022-09-04T15:48:35.354Z,2022-09-05T00:53:52Z,3758343543,56,Back,3759885391,178,,,,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889261,103,1,1,18,19,4dsgumo7d4zupm2ugsvm4zm4d,0,95.9,14.8,2022-09-04T15:48:37.452Z,2022-09-05T00:53:57Z,3758342323,212,6.0,3759501895,225,,3758342321,141,23.5,3758342325,213,1.7,3758342313,2,,3759885615,178,,3758342315,155,,3759501897,386,,cnmlhoum9aahwqruxgmz2gcfd,B. White,3758342319,140,3758342317,56,3759501899,20,,,,95.0,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889319,159,61,1,18,19,6eqit8ye8aomdsrrq0hk3v7gh,1,6.8,74.7,2022-09-04T15:48:37.657Z,2022-09-05T00:54:06Z,3759885797,178,,3759885795,21,,3758342603,56,Back,,,,,,,,,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889287,104,6,1,18,20,4dsgumo7d4zupm2ugsvm4zm4d,1,94.1,24.4,2022-09-04T15:48:38.709Z,2022-09-05T00:54:11Z,3758342717,233,160,3758342449,75,,3758342447,56,Center,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889339,160,6,1,18,20,6eqit8ye8aomdsrrq0hk3v7gh,0,5.9,75.6,2022-09-04T15:48:38.709Z,2022-09-05T00:54:11Z,3758342741,233,104,3758342707,56,Back,3758342709,73,,,,,,,,,,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889775,106,1,1,18,56,4dsgumo7d4zupm2ugsvm4zm4d,1,99.9,0.1,2022-09-04T15:49:14.543Z,2022-09-05T00:54:23Z,3758345049,223,,3758345037,2,,3758345057,140,95.7,3758345403,154,,3758345401,210,13,3758345041,6,,3758345065,1,,3758345063,213,1.7,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,3758345061,212,3758345045,155,3758345053,56,3759885933,178,,44.8,1,,3759502217,72,,3758345059,141,65.6,,,,,,,,,,Center,,,,,,,,,,
2455889781,107,13,1,18,58,4dsgumo7d4zupm2ugsvm4zm4d,1,95.7,65.6,2022-09-04T15:49:16.885Z,2022-09-05T00:54:23Z,3758345437,29,,3758345449,328,,3759502613,86,,3758345441,55,106,3758345445,102,57.5,3758345447,103,54.2,3758345439,154,,3758345453,231,53.1,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,3758345451,230,3758345431,25,3759886123,388,3758345433,15,,99.7,,,3758345095,56,Center,3758345093,65,,,,,,,,,,,,,,,,,,,,,
2455889787,108,5,1,19,0,4dsgumo7d4zupm2ugsvm4zm4d,0,101.2,56.7,2022-09-04T15:49:18.441Z,2022-09-05T00:54:28Z,3758345131,56,Center,3758345141,233,162,3758345133,346,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455889771,162,5,1,19,0,6eqit8ye8aomdsrrq0hk3v7gh,1,-1.2,43.3,2022-09-04T15:49:18.441Z,2022-09-05T00:54:29Z,3758345135,233,108,3758345033,346,,3758345031,56,Back,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455890235,163,1,1,19,34,6eqit8ye8aomdsrrq0hk3v7gh,1,4.9,50,2022-09-04T15:49:52.698Z,2022-09-05T00:54:38Z,3758347619,1,,3758347617,213,6.1,3758347609,56,Center,3758347623,74,,3758347615,212,67.5,3758347607,124,,3758347613,141,36.0,3758347611,140,68.5,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455890239,164,61,1,19,39,6eqit8ye8aomdsrrq0hk3v7gh,0,69.4,36.3,2022-09-04T15:49:57.210Z,2022-09-05T00:54:47Z,3758347637,56,Center,3759886513,178,,,,,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455890283,109,1,1,19,40,4dsgumo7d4zupm2ugsvm4zm4d,1,32.3,68.6,2022-09-04T15:49:58.364Z,2022-09-05T00:54:53Z,3758347865,3,,3758347877,212,20.5,3758347879,213,3.1,3758347871,56,Back,3758347873,140,12.8,3758347875,141,70.5,3759886693,178,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455890289,110,52,1,19,43,4dsgumo7d4zupm2ugsvm4zm4d,1,12.8,70.5,2022-09-04T15:50:01.687Z,2022-09-05T00:54:57Z,3759503039,376,,3759886777,178,,,,,,,,,,,,,,,,,,,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455890487,111,1,1,19,53,4dsgumo7d4zupm2ugsvm4zm4d,1,14.5,53.4,2022-09-04T15:50:11.620Z,2022-09-05T00:55:02Z,3758348887,56,Back,3759886963,178,,3758348889,140,20.1,3758348885,123,,3758348891,141,76.7,3758348893,212,16.9,3758348895,213,1.2,,,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455890561,112,1,1,19,56,4dsgumo7d4zupm2ugsvm4zm4d,1,23.6,76.2,2022-09-04T15:50:14.630Z,2022-09-05T00:55:06Z,3758349337,56,Back,3758349347,141,1.6,3758349355,213,5.0,3758349353,212,52.2,3758349333,196,,3758349331,155,,3758349343,140,35.5,3758349357,1,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,3759887075,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455890579,113,1,1,20,2,4dsgumo7d4zupm2ugsvm4zm4d,0,35.5,1.6,2022-09-04T15:50:20.035Z,2022-09-05T00:55:11Z,3758349411,140,40.9,3758349413,141,2.0,3758349415,212,5.7,3758349409,56,Back,3759887329,178,,3758349417,213,0.0,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455890573,165,49,1,20,2,6eqit8ye8aomdsrrq0hk3v7gh,1,63.3,93.8,2022-09-04T15:50:20.592Z,2022-09-05T00:55:16Z,,,,,,,,,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455890607,166,3,1,20,3,6eqit8ye8aomdsrrq0hk3v7gh,0,64.4,96.6,2022-09-04T15:50:21.413Z,2022-09-05T00:55:20Z,3758349501,56,Left,3758349503,286,,3759887699,178,,3758349625,233,114,3759504341,465,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455890613,114,7,1,20,4,4dsgumo7d4zupm2ugsvm4zm4d,1,35.6,3.4,2022-09-04T15:50:22.560Z,2022-09-05T00:55:41Z,3758349581,233,166,3759504459,385,,3758349529,56,Back,3758349531,285,,3759888187,178,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455890651,115,5,1,20,4,4dsgumo7d4zupm2ugsvm4zm4d,0,30.4,-1.2,2022-09-04T15:50:22.692Z,2022-09-05T00:55:47Z,3758350153,233,167,3758349737,347,,3758349735,56,Back,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
