id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2479685183,498,1,2,50,27,6eqit8ye8aomdsrrq0hk3v7gh,1,61,20.6,2022-10-30T17:22:58.857Z,2022-10-30T22:34:28Z,3884805437,212,9.6,3884805433,140,64.7,3884805439,213,5.1,3884805435,141,7.7,3885731081,178,,3884805431,56,Right,,,,,,,5wengf05apke7rv3kms186j56,A. Elanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685201,499,1,2,50,32,6eqit8ye8aomdsrrq0hk3v7gh,1,64.3,35.9,2022-10-30T17:23:04.253Z,2022-10-30T22:34:46Z,3884805543,213,2.2,3884805537,140,54.7,3885731585,178,,3884805539,141,54.6,3884805535,56,Center,3884805541,212,16.2,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685243,500,1,2,50,35,6eqit8ye8aomdsrrq0hk3v7gh,1,54.1,55.5,2022-10-30T17:23:07.450Z,2022-10-30T22:34:54Z,3884805803,213,5.3,3884805795,56,Center,3885731827,178,,3884805799,141,37.0,3884805797,140,62.6,3884805801,212,15.4,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685319,501,1,2,50,38,6eqit8ye8aomdsrrq0hk3v7gh,1,64.9,38.3,2022-10-30T17:23:10.237Z,2022-10-30T22:35:20Z,3884806257,141,93.3,3884807627,210,13,3885732175,178,,3884806259,212,43.3,3884806253,56,Left,3884806261,213,1.0,3884806255,140,85.7,3884806263,1,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,3884806251,155,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685325,502,13,2,50,46,6eqit8ye8aomdsrrq0hk3v7gh,1,83.8,76.3,2022-10-30T17:23:18.781Z,2022-10-30T22:35:20Z,3884807689,215,,3885732705,178,,3884807677,84,,3884807699,230,98.1,3884807685,102,41.8,3884806821,64,,3884807681,55,501,3884807687,103,26.4,604osk9a3lxpfpkavuziqmn6x,M. Rashford,3884806291,22,,,3884806819,20,3884807679,29,,3884806295,56,3884807703,231,52.7,,,,,,,,,,,,Center,,,,,,,,,,,,,
2479685323,423,5,2,50,48,4txjdaqveermfryvbfrr4taf7,1,-1.3,61,2022-10-30T17:23:20.269Z,2022-10-30T22:35:28Z,3884806283,346,,3884806279,56,Back,3884806377,233,503,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685329,503,5,2,50,48,6eqit8ye8aomdsrrq0hk3v7gh,0,101.3,39,2022-10-30T17:23:20.269Z,2022-10-30T22:35:27Z,3884806423,233,423,3884806323,56,Center,3884806325,346,,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479799643,804,1,2,51,4,4txjdaqveermfryvbfrr4taf7,1,5.2,62.2,2022-10-30T17:23:35.968Z,2022-10-30T22:35:42Z,3885431307,237,,3885431091,56,Back,3885431095,141,49.9,3885431089,189,,3885431305,124,,3885431093,140,4.0,3885431099,213,4.6,3885431097,212,8.5,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685667,424,1,2,51,7,4txjdaqveermfryvbfrr4taf7,1,4.3,46,2022-10-30T17:23:39.652Z,2022-10-31T01:33:07Z,3884808253,213,5.0,3884808249,141,21.1,3884808247,140,9.3,3884810477,189,,3885865305,178,,3884808251,212,17.7,3884808245,56,Back,,,,9eaevg9okpy4gcm6yofg7vbv9,A. Aréola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685679,425,1,2,51,10,4txjdaqveermfryvbfrr4taf7,0,12,20,2022-10-30T17:23:42.483Z,2022-10-30T22:35:56Z,3884808307,141,31.2,3884808303,56,Center,3884808309,212,47.9,3884808313,1,,3884810557,189,,3884808305,140,57.0,3884808311,213,0.2,3884808301,155,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,3885733711,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685715,504,1,2,51,13,6eqit8ye8aomdsrrq0hk3v7gh,0,41.2,66.2,2022-10-30T17:23:45.426Z,2022-10-30T22:36:15Z,3884808537,140,66.7,3884808533,3,,3885734409,388,,3884808539,141,71.7,3884808543,213,0.1,3884808535,56,Center,3884808541,212,27.0,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685743,426,1,2,51,15,4txjdaqveermfryvbfrr4taf7,0,30.7,27.5,2022-10-30T17:23:47.735Z,2022-10-30T22:36:25Z,3884808725,140,44.1,3885734769,178,,3884808731,213,5.6,3884808727,141,9.8,3884808723,56,Back,3884808729,212,18.5,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685757,505,49,2,51,19,6eqit8ye8aomdsrrq0hk3v7gh,1,53.5,94.8,2022-10-30T17:23:50.831Z,2022-10-30T22:37:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685793,506,1,2,51,19,6eqit8ye8aomdsrrq0hk3v7gh,0,53.5,94.8,2022-10-30T17:23:50.846Z,2022-10-30T22:37:09Z,3884809021,140,68.4,3884809025,212,17.5,3885736181,178,,3884809019,56,Left,3884809027,213,5.8,3884809023,141,83.3,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685815,427,1,2,51,20,4txjdaqveermfryvbfrr4taf7,1,30.4,23.8,2022-10-30T17:23:51.839Z,2022-10-30T22:37:15Z,3884809111,56,Back,3884809115,141,11.6,3885736439,178,,3884809119,213,4.0,3884809113,140,23.7,3884809117,212,10.9,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685821,428,49,2,51,22,4txjdaqveermfryvbfrr4taf7,1,23.8,10.7,2022-10-30T17:23:54.030Z,2022-10-30T22:37:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685861,429,1,2,51,22,4txjdaqveermfryvbfrr4taf7,1,22.7,7.1,2022-10-30T17:23:54.077Z,2022-10-30T22:37:31Z,3884809365,213,2.4,3884809357,56,Back,3884809361,141,34.0,3885736921,178,,3884809359,140,3.4,3884809363,212,27.3,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685899,430,1,2,51,25,4txjdaqveermfryvbfrr4taf7,0,2.6,31.7,2022-10-30T17:23:57.778Z,2022-10-30T22:37:49Z,3884809511,157,,3884809521,213,0.2,3885737487,178,,3884809515,140,46.0,3884809523,1,,3884809517,141,44.6,3884809519,212,46.4,3884809513,56,Back,9eaevg9okpy4gcm6yofg7vbv9,A. Aréola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685901,507,44,2,51,28,6eqit8ye8aomdsrrq0hk3v7gh,1,53,57.1,2022-10-30T17:24:00.458Z,2022-10-31T01:33:28Z,3884809531,286,,3884809529,56,Center,3884809581,233,431,,,,,,,,,,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685903,431,44,2,51,28,4txjdaqveermfryvbfrr4taf7,0,47,42.9,2022-10-30T17:24:00.459Z,2022-10-30T22:38:00Z,3884809557,285,,3884809555,56,Back,3884809623,233,507,,,,,,,,,,,,,,,,44zyk38a8ffdjr5bmj355bt2h,F. Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479685915,508,1,2,51,28,6eqit8ye8aomdsrrq0hk3v7gh,0,50.7,58.2,2022-10-30T17:24:00.594Z,2022-10-31T01:33:29Z,3884809605,140,62.6,3884809611,213,0.0,3884809601,3,,3884809603,56,Center,3884809609,212,12.5,3885738309,388,,3884809607,141,59.1,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686001,432,1,2,51,32,4txjdaqveermfryvbfrr4taf7,1,39.5,21.8,2022-10-30T17:24:04.600Z,2022-10-30T22:38:24Z,3884810093,212,12.1,3884810089,140,45.7,3884810087,56,Back,3884810095,213,5.3,3884810091,141,6.8,3885738647,178,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686053,433,1,2,51,37,4txjdaqveermfryvbfrr4taf7,1,41.2,7.6,2022-10-30T17:24:09.750Z,2022-10-30T22:38:34Z,3884810455,140,52.8,3885739057,178,,3884810453,56,Right,3884810459,212,12.5,3884810457,141,3.5,3884810461,213,6.1,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686155,434,1,2,51,48,4txjdaqveermfryvbfrr4taf7,1,38.5,57,2022-10-30T17:24:19.983Z,2022-10-30T22:38:56Z,3884811027,140,37.5,3884811029,141,93.6,3885739815,178,,3884811033,213,1.6,3884811031,212,24.9,3884811025,56,Back,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686207,435,1,2,51,50,4txjdaqveermfryvbfrr4taf7,1,38.1,94.2,2022-10-30T17:24:22.584Z,2022-10-30T22:39:05Z,3884811349,141,78.9,3884811347,140,25.0,3885740167,178,,3884811353,213,3.8,3884811351,212,17.2,3884811345,56,Back,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686265,436,1,2,51,54,4txjdaqveermfryvbfrr4taf7,1,23,76.7,2022-10-30T17:24:25.872Z,2022-10-30T22:39:15Z,3884811615,141,42.2,3885740573,178,,3884811611,56,Back,3884811613,140,22.9,3884811619,213,4.7,3884811617,212,23.5,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686347,437,1,2,51,57,4txjdaqveermfryvbfrr4taf7,1,22.7,40.4,2022-10-30T17:24:29.543Z,2022-10-30T22:39:27Z,3885740883,178,,3884812069,141,6.8,3884812073,213,5.3,3884812067,140,36.7,3884812065,56,Back,3884812071,212,27.2,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686353,438,61,2,52,0,4txjdaqveermfryvbfrr4taf7,1,36.8,7.4,2022-10-30T17:24:32.430Z,2022-10-30T22:39:41Z,3885741383,178,,3884812101,56,Back,,,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479800441,866,3,2,52,1,6eqit8ye8aomdsrrq0hk3v7gh,0,62.8,90.5,2022-10-30T17:24:33.605Z,2022-10-30T22:39:50Z,3885435921,286,,3885741829,178,,3885436461,465,,3885435917,56,Left,3885571473,233,805,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479800521,805,7,2,52,1,4txjdaqveermfryvbfrr4taf7,1,37.2,9.5,2022-10-30T17:24:33.653Z,2022-10-30T22:39:56Z,3885741951,178,,3885436343,384,,3885571451,233,866,3885436339,56,Back,3885436341,285,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686783,442,61,2,52,3,4txjdaqveermfryvbfrr4taf7,0,35,12.7,2022-10-30T17:24:35.121Z,2022-10-30T22:40:06Z,3885742319,178,,3884814507,56,Back,,,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686421,509,49,2,52,3,6eqit8ye8aomdsrrq0hk3v7gh,1,55.8,94.4,2022-10-30T17:24:35.517Z,2022-10-30T22:40:25Z,,,,,,,,,,,,,,,,,,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686447,510,50,2,52,6,6eqit8ye8aomdsrrq0hk3v7gh,1,55.7,94.8,2022-10-30T17:24:38.227Z,2022-10-30T22:41:15Z,3884812559,286,,3884812751,233,439,3884812557,56,Left,,,,,,,,,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686467,439,7,2,52,7,4txjdaqveermfryvbfrr4taf7,1,44.3,5.2,2022-10-30T17:24:39.603Z,2022-10-30T22:41:22Z,3885743705,178,,3884812663,285,,3885437339,384,,3884812713,233,510,3884812661,56,Back,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686473,440,49,2,52,9,4txjdaqveermfryvbfrr4taf7,1,57.1,7.4,2022-10-30T17:24:41.111Z,2022-10-30T22:41:05Z,,,,,,,,,,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479800803,806,3,2,52,10,4txjdaqveermfryvbfrr4taf7,0,63.7,6.4,2022-10-30T17:24:41.932Z,2022-10-30T22:41:32Z,3885438153,467,7uxt9a7t22ij4reg1uire5uqd,3885438149,286,,3885438147,56,Right,3885438151,465,,3885744923,178,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686513,441,4,2,52,10,4txjdaqveermfryvbfrr4taf7,1,60.2,7.2,2022-10-30T17:24:42.309Z,2022-10-30T22:41:40Z,3884812907,56,Right,3884812909,152,,3884812911,286,,3884813031,233,511,3884812899,13,,3884812905,294,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686525,511,4,2,52,10,6eqit8ye8aomdsrrq0hk3v7gh,0,39.8,92.8,2022-10-30T17:24:42.310Z,2022-10-30T22:41:39Z,3884812987,13,,3884812989,294,,3884812993,152,,3884813051,233,441,3885745105,178,,3884812991,56,Back,3884812995,285,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686845,443,1,2,52,39,4txjdaqveermfryvbfrr4taf7,1,64.4,8.3,2022-10-30T17:25:11.702Z,2022-10-30T22:41:49Z,3885745387,178,,3884814917,140,54.1,3884814913,152,,3884814919,141,43.1,3884814923,213,2.0,3884814915,56,Center,3884814921,212,26.0,3884814911,5,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686891,444,1,2,52,42,4txjdaqveermfryvbfrr4taf7,1,54.1,43.3,2022-10-30T17:25:14.015Z,2022-10-30T22:42:00Z,3884815255,212,16.5,3884815251,140,55.8,3884815253,141,67.4,3884815257,213,1.5,3885745707,178,,3884815249,56,Center,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686923,445,1,2,52,47,4txjdaqveermfryvbfrr4taf7,1,69.2,75.2,2022-10-30T17:25:19.464Z,2022-10-30T22:42:22Z,3884815481,213,0.6,3884815475,140,84.9,3885746297,178,,3884815477,141,91.8,3884815479,212,20.0,3884815473,56,Left,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686945,446,1,2,52,50,4txjdaqveermfryvbfrr4taf7,0,84.2,91.4,2022-10-30T17:25:22.173Z,2022-10-30T22:42:37Z,3885444669,20,,3884815607,141,51.0,3884815605,140,97.3,3885444667,223,,3884815611,213,5.2,3884815601,155,,3884815603,56,Center,3884815609,212,30.7,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,3885746859,178,,,3884815599,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479686955,512,52,2,52,51,6eqit8ye8aomdsrrq0hk3v7gh,1,1.8,47.6,2022-10-30T17:25:23.446Z,2022-10-30T22:42:41Z,3885747029,178,,3885444883,377,,,,,,,,,,,,,,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687083,513,1,2,52,58,6eqit8ye8aomdsrrq0hk3v7gh,0,14.8,50.9,2022-10-30T17:25:29.963Z,2022-10-30T22:43:03Z,3884816455,1,,3884816453,213,5.8,3884816449,141,15.1,3884816451,212,51.3,3884816443,199,,3884816445,56,Right,3884816447,140,57.8,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687091,447,12,2,53,1,4txjdaqveermfryvbfrr4taf7,1,39.9,84.2,2022-10-30T17:25:33.554Z,2022-10-30T22:43:20Z,3884816501,213,0.7,3884816497,141,100.0,3884816499,212,18.0,3884816493,56,Left,3884816527,167,,3884816495,140,53.3,3885748493,178,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687101,448,5,2,53,4,4txjdaqveermfryvbfrr4taf7,0,54.3,101.2,2022-10-30T17:25:35.952Z,2022-10-30T22:43:27Z,3884817543,233,514,3884816519,347,,3884816517,56,Left,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687281,514,5,2,53,4,6eqit8ye8aomdsrrq0hk3v7gh,1,45.7,-1.2,2022-10-30T17:25:35.952Z,2022-10-30T22:43:26Z,3884817533,56,Back,3884817537,233,448,3884817535,347,,,,,,,,,,,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687341,515,1,2,53,20,6eqit8ye8aomdsrrq0hk3v7gh,1,45.5,0,2022-10-30T17:25:51.879Z,2022-10-30T22:44:18Z,3884817857,141,35.5,3884817861,213,1.9,3884817853,56,Back,3884817859,212,26.6,3884817851,107,,3884817863,1,,3884817855,140,37.2,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687373,516,1,2,53,24,6eqit8ye8aomdsrrq0hk3v7gh,1,40.2,41,2022-10-30T17:25:56.445Z,2022-10-30T22:44:29Z,3884818055,140,36.3,3884818057,141,81.3,3884818061,213,1.7,3884818053,56,Back,3884818059,212,27.7,3885750931,178,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687405,517,1,2,53,28,6eqit8ye8aomdsrrq0hk3v7gh,1,36.3,80.6,2022-10-30T17:25:59.906Z,2022-10-30T22:44:38Z,3884818227,212,13.5,3884818229,213,4.0,3884818223,140,28.0,3884818221,56,Back,3885751257,178,,3884818225,141,65.4,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687453,518,1,2,53,30,6eqit8ye8aomdsrrq0hk3v7gh,1,26.8,63.9,2022-10-30T17:26:01.857Z,2022-10-30T22:44:44Z,3884818463,212,24.0,3884818465,213,4.8,3884818459,140,28.2,3884818461,141,28.7,3884818457,56,Back,3885751555,178,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687483,519,1,2,53,33,6eqit8ye8aomdsrrq0hk3v7gh,1,32.5,23.2,2022-10-30T17:26:05.561Z,2022-10-30T22:45:23Z,3885752743,178,,3884818647,141,23.5,3884818649,212,16.4,3884818643,56,Back,3884818645,140,48.1,3884818651,213,0.0,,,,,,,1vz038uyzmq8saskeeo0qhm8l,H. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687495,520,1,2,53,35,6eqit8ye8aomdsrrq0hk3v7gh,1,47.8,23.9,2022-10-30T17:26:07.228Z,2022-10-30T22:45:32Z,3885752959,178,,3884818707,140,41.5,3884818713,213,2.3,3884818709,141,35.9,3884818711,212,10.5,3884818705,56,Back,,,,,,,5wengf05apke7rv3kms186j56,A. Elanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687509,521,1,2,53,36,6eqit8ye8aomdsrrq0hk3v7gh,0,41.5,35.9,2022-10-30T17:26:08.211Z,2022-10-30T22:45:49Z,3885753307,178,,3884818803,213,5.6,3884818795,56,Right,3884818799,141,11.3,3884818793,155,,3884818797,140,60.6,3884818801,212,26.1,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687541,449,1,2,53,37,4txjdaqveermfryvbfrr4taf7,1,32.3,91.1,2022-10-30T17:26:09.501Z,2022-10-30T22:46:24Z,3884818867,140,39.5,3885754419,178,,3884818873,213,5.8,3884818869,141,85.1,3884818871,212,8.6,3884818865,56,Back,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687549,450,49,2,53,38,4txjdaqveermfryvbfrr4taf7,1,40.7,88.1,2022-10-30T17:26:10.267Z,2022-10-30T22:46:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687623,451,1,2,53,44,4txjdaqveermfryvbfrr4taf7,1,64,95.6,2022-10-30T17:26:16.722Z,2022-10-30T22:46:43Z,3884819327,212,19.1,3885754975,178,,3884819329,213,3.1,3884819323,140,45.8,3884819325,141,96.8,3884819321,56,Back,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687637,452,1,2,53,46,4txjdaqveermfryvbfrr4taf7,1,45.1,96.6,2022-10-30T17:26:18.112Z,2022-10-30T22:46:49Z,3884819407,213,5.8,3884819399,56,Left,3884819403,141,89.7,3884819401,140,53.2,3885755077,178,,3884819405,212,9.7,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687655,453,1,2,53,48,4txjdaqveermfryvbfrr4taf7,1,44,88.5,2022-10-30T17:26:19.938Z,2022-10-30T22:46:57Z,3884819559,141,95.6,3884819557,140,34.7,3884819561,212,10.9,3884819555,56,Back,3884819563,213,2.7,3885755311,178,,,,,,,,44zyk38a8ffdjr5bmj355bt2h,F. Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687699,454,1,2,53,51,4txjdaqveermfryvbfrr4taf7,1,32.1,95.3,2022-10-30T17:26:23.028Z,2022-10-30T22:47:43Z,3884819871,141,78.0,3884819875,213,3.5,3884819869,140,3.2,3884819873,212,32.5,3885756739,178,,3884819867,56,Back,3884819877,1,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687717,455,1,2,53,53,4txjdaqveermfryvbfrr4taf7,0,3.2,78,2022-10-30T17:26:25.501Z,2022-10-30T22:47:49Z,3884819971,140,42.9,3884819973,141,76.1,3884819969,56,Back,3884819979,213,6.3,3884819977,212,41.7,3884819967,157,,3884819983,1,,3885756919,178,,9eaevg9okpy4gcm6yofg7vbv9,A. Aréola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687769,522,1,2,53,57,6eqit8ye8aomdsrrq0hk3v7gh,0,52.8,30.1,2022-10-30T17:26:29.189Z,2022-10-30T22:48:00Z,3884820273,56,Right,3885757273,178,,3884820279,212,20.8,3884820277,141,4.6,3884820283,213,5.3,3884820275,140,63.8,3884820271,3,,,,,1vz038uyzmq8saskeeo0qhm8l,H. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479687801,456,1,2,54,0,4txjdaqveermfryvbfrr4taf7,0,26.1,94.5,2022-10-30T17:26:31.996Z,2022-10-30T22:50:59Z,3884820441,140,37.0,3884820445,212,11.5,3884820439,56,Back,3884820437,155,,3884820447,213,6.2,3884820443,141,92.3,3885763313,178,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
