id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2530161369,171,12,1,17,0,6eqit8ye8aomdsrrq0hk3v7gh,1,8.3,53.6,2023-04-08T11:48:34.352Z,2023-04-08T17:37:45Z,4171863633,15,,4173312443,388,,4171863623,56,Back,4171863629,212,29.4,4171863627,141,12.3,4171863625,140,16.5,4171863631,213,5.0,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161403,135,1,1,17,8,ehd2iemqmschhj2ec0vayztzz,1,85.4,97.4,2023-04-08T11:48:41.717Z,2023-04-08T17:37:50Z,4173312929,178,,4171863841,140,74.1,4171863839,56,Left,4171863845,212,11.9,4171863843,141,95.9,4171863847,213,3.2,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161425,136,1,1,17,10,ehd2iemqmschhj2ec0vayztzz,0,73.4,95.3,2023-04-08T11:48:44.469Z,2023-04-08T17:37:58Z,4171863971,213,5.2,4171863961,155,,4171863969,212,38.6,4171863959,2,,4172504627,20,,4171863965,140,91.9,4173313553,178,,4172504625,223,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,4171863963,56,4171863973,1,,4171863967,141,46.3,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,
2530161441,172,12,1,17,13,6eqit8ye8aomdsrrq0hk3v7gh,1,8.1,54.6,2023-04-08T11:48:46.546Z,2023-04-08T17:38:02Z,4171864063,212,20.0,4173313837,388,,4171864057,56,Back,4171864079,15,,4171864059,140,24.7,4171864061,141,69.0,4171864065,213,0.5,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161451,173,49,1,17,15,6eqit8ye8aomdsrrq0hk3v7gh,1,27.7,74.2,2023-04-08T11:48:48.637Z,2023-04-08T17:38:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161545,174,1,1,17,19,6eqit8ye8aomdsrrq0hk3v7gh,1,45.8,94.8,2023-04-08T11:48:52.853Z,2023-04-08T17:38:17Z,4173315219,178,,4171864587,212,7.9,4171864589,213,5.9,4171864583,140,52.9,4171864581,56,Left,4171864585,141,90.8,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161547,175,50,1,17,28,6eqit8ye8aomdsrrq0hk3v7gh,1,81.2,86,2023-04-08T11:49:01.962Z,2023-04-08T17:38:28Z,4171864597,56,Left,4171864599,286,,4171864655,233,137,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161557,137,7,1,17,28,ehd2iemqmschhj2ec0vayztzz,1,18.8,14,2023-04-08T11:49:02.026Z,2023-04-08T17:38:32Z,4173316403,178,,4172507715,383,,4171864643,56,Back,4171864645,285,,4171864647,233,175,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161559,138,49,1,17,30,ehd2iemqmschhj2ec0vayztzz,1,19.9,5.6,2023-04-08T11:49:03.919Z,2023-04-08T17:38:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161569,139,1,1,17,31,ehd2iemqmschhj2ec0vayztzz,1,20.8,6.4,2023-04-08T11:49:04.478Z,2023-04-08T17:38:42Z,4173317381,178,,4171864713,140,18.4,4171864719,213,2.4,4171864717,212,3.6,4171864711,56,Back,4171864715,141,10.1,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161577,140,1,1,17,32,ehd2iemqmschhj2ec0vayztzz,1,18.3,10.3,2023-04-08T11:49:05.950Z,2023-04-08T17:38:50Z,4171864745,56,Back,4171864753,213,1.7,4171864751,212,10.1,4171864747,140,16.7,4173317933,178,,4171864749,141,25.0,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161595,141,1,1,17,33,ehd2iemqmschhj2ec0vayztzz,1,16.7,25.3,2023-04-08T11:49:06.833Z,2023-04-08T17:38:53Z,4171864871,1,,4173318251,178,,4171864861,56,Back,4171864865,141,14.3,4171864863,140,37.5,4171864869,213,6.0,4171864867,212,23.1,4171864859,157,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530473697,764,67,1,17,34,ehd2iemqmschhj2ec0vayztzz,1,37.7,15.7,2023-04-08T11:49:08.120Z,2023-04-08T18:41:22Z,4173475059,233,1096,,,,,,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530473695,1096,67,1,17,34,6eqit8ye8aomdsrrq0hk3v7gh,0,62.3,84.3,2023-04-08T11:49:08.121Z,2023-04-08T18:11:15Z,4173475119,233,764,,,,,,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161649,142,1,1,17,38,ehd2iemqmschhj2ec0vayztzz,1,36.9,46.6,2023-04-08T11:49:11.703Z,2023-04-08T17:39:02Z,4173319143,178,,4171865151,213,1.3,4171865147,212,33.1,4171865143,141,93.0,4171865155,1,,4171865141,140,46.5,4171865137,56,Back,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161679,143,1,1,17,44,ehd2iemqmschhj2ec0vayztzz,1,64.1,79.4,2023-04-08T11:49:18.307Z,2023-04-08T17:39:06Z,4171865257,56,Center,4171865263,212,7.9,4171865259,140,63.3,4171865265,213,4.6,4171865261,141,67.9,4173319487,178,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161711,144,1,1,17,47,ehd2iemqmschhj2ec0vayztzz,1,63.7,66.7,2023-04-08T11:49:20.965Z,2023-04-08T17:39:12Z,4171865425,155,,4171865431,141,7.0,4173320259,178,,4171865435,213,5.1,4171865427,56,Right,4171865429,140,79.4,4171865437,1,,4171865433,212,43.8,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161719,145,1,1,17,53,ehd2iemqmschhj2ec0vayztzz,0,80,16.7,2023-04-08T11:49:26.506Z,2023-04-08T17:39:19Z,4172511845,72,,4171865487,56,Center,4171865489,140,91.6,4171865483,2,,4172511841,223,,4171865493,212,28.1,4171865491,141,53.9,4173320967,178,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,4171865485,155,4171865495,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530476467,1097,67,1,17,54,6eqit8ye8aomdsrrq0hk3v7gh,1,8.3,45.4,2023-04-08T11:49:28.339Z,2023-04-08T18:49:38Z,4173490735,233,774,,,,,,,,,,,,,,,,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530476461,774,67,1,17,54,ehd2iemqmschhj2ec0vayztzz,0,91.7,54.6,2023-04-08T11:49:28.340Z,2023-04-08T18:13:42Z,4173490815,233,1097,,,,,,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161729,176,12,1,17,54,6eqit8ye8aomdsrrq0hk3v7gh,1,7.3,45.7,2023-04-08T11:49:28.393Z,2023-04-08T18:49:38Z,4171865581,56,Back,4171865585,141,51.3,4171865583,140,13.6,4171865589,213,0.5,4171865587,212,7.6,4173321811,388,,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161733,146,44,1,17,56,ehd2iemqmschhj2ec0vayztzz,1,87,48.9,2023-04-08T11:49:29.941Z,2023-04-08T18:49:38Z,4171865597,286,,4171865869,233,177,4171865595,56,Center,,,,,,,,,,,,,,,,4b3axlxopby87f4luevihgwdl,E. Simms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161739,177,44,1,17,56,6eqit8ye8aomdsrrq0hk3v7gh,0,13,51.1,2023-04-08T11:49:29.942Z,2023-04-08T17:39:37Z,4171865609,285,,4171865607,56,Back,4171865879,233,146,,,,,,,,,,,,,,,,1vz038uyzmq8saskeeo0qhm8l,H. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161743,147,1,1,17,56,ehd2iemqmschhj2ec0vayztzz,0,86.7,50,2023-04-08T11:49:30.048Z,2023-04-08T18:49:39Z,4171865627,3,,4171865629,56,Center,4171865637,213,0.6,4171865633,141,56.0,4171865631,140,92.9,4173323485,178,,4171865635,212,7.7,,,,4b3axlxopby87f4luevihgwdl,E. Simms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161789,178,12,1,17,58,6eqit8ye8aomdsrrq0hk3v7gh,1,7.4,41.9,2023-04-08T11:49:31.701Z,2023-04-08T17:39:52Z,4171865905,56,Center,4171865911,212,60.3,4173323921,178,,4171865907,140,62.2,4171865909,141,68.2,4171865913,213,0.3,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161829,148,1,1,18,15,ehd2iemqmschhj2ec0vayztzz,1,66.2,5.8,2023-04-08T11:49:49.032Z,2023-04-08T17:39:59Z,4171866183,212,11.7,4171866179,140,75.0,4171866177,56,Right,4173324635,178,,4171866181,141,16.4,4171866185,213,0.7,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161835,149,1,1,18,16,ehd2iemqmschhj2ec0vayztzz,1,75,16.4,2023-04-08T11:49:49.779Z,2023-04-08T17:40:05Z,4173325413,178,,4171866211,140,86.9,4171866215,212,13.8,4171866213,141,7.7,4171866209,56,Right,4171866217,213,5.8,,,,,,,4b3axlxopby87f4luevihgwdl,E. Simms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161865,150,1,1,18,17,ehd2iemqmschhj2ec0vayztzz,1,86.9,7.7,2023-04-08T11:49:51.364Z,2023-04-08T17:40:16Z,4171866341,213,1.8,4173325753,178,,4171866339,212,13.8,4171866333,56,Center,4171866883,154,,4171866337,141,27.7,4171866881,210,13,4171866335,140,84.5,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161871,151,13,1,18,20,ehd2iemqmschhj2ec0vayztzz,1,91.2,34.2,2023-04-08T11:49:53.782Z,2023-04-08T17:40:16Z,4171866911,154,,4171866371,56,Center,4171866921,214,,4173326437,178,,4171866919,103,4.2,4171866909,29,,4171866369,63,,4171866925,231,46.4,4b3axlxopby87f4luevihgwdl,E. Simms,,4171866923,230,4171866913,55,150,4171866367,22,,4171866917,102,4171866443,20,,4171866907,83,,,,,,,,,,,,,,,98.8,56.8,,,,,
2530161875,152,5,1,18,22,ehd2iemqmschhj2ec0vayztzz,0,100.6,57.4,2023-04-08T11:49:55.644Z,2023-04-08T17:40:19Z,4171866391,346,,4171866401,233,179,4171866389,56,Center,,,,,,,,,,,,,,,,4b3axlxopby87f4luevihgwdl,E. Simms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161873,179,5,1,18,22,6eqit8ye8aomdsrrq0hk3v7gh,1,-0.6,42.6,2023-04-08T11:49:55.644Z,2023-04-08T17:40:20Z,4171866383,56,Back,4171866393,233,152,4171866385,346,,,,,,,,,,,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530161997,180,1,1,18,42,6eqit8ye8aomdsrrq0hk3v7gh,1,5.3,60.6,2023-04-08T11:50:15.784Z,2023-04-08T17:40:37Z,4171866931,124,,4171867155,189,,4171866935,140,3.3,4171866941,213,4.4,4171866933,56,Back,4171866945,237,,4171866939,212,7.8,4171866937,141,49.5,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162025,182,1,1,18,47,6eqit8ye8aomdsrrq0hk3v7gh,1,7.4,53,2023-04-08T11:50:21.367Z,2023-04-08T17:40:53Z,4171867089,141,91.7,4171867093,213,1.1,4173328971,178,,4171867087,140,20.5,4171867085,56,Back,4171867091,212,29.7,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162003,181,43,1,18,49,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2023-04-08T11:50:23.222Z,2023-04-08T14:42:03Z,4171866973,212,15.6,4171866967,56,Back,4171866969,140,6.9,4171867169,189,0,4171866975,213,4.2,4172522113,144,1,4171866971,141,55.7,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162033,183,1,1,18,54,6eqit8ye8aomdsrrq0hk3v7gh,1,28.9,91.7,2023-04-08T11:50:27.804Z,2023-04-08T17:40:57Z,4171867129,140,19.3,4171867127,56,Back,4171867133,212,13.5,4173330049,178,,4171867131,141,78.5,4171867135,213,3.9,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162073,184,1,1,18,59,6eqit8ye8aomdsrrq0hk3v7gh,1,22,70.9,2023-04-08T11:50:32.565Z,2023-04-08T17:41:02Z,4171867297,212,16.1,4171867293,141,92.7,4171867289,140,28.0,4171867283,56,Back,4173330529,178,,4171867301,213,1.2,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162079,185,1,1,19,1,6eqit8ye8aomdsrrq0hk3v7gh,1,32.5,95.4,2023-04-08T11:50:35.294Z,2023-04-08T17:41:25Z,4171867333,141,80.9,4171867337,213,6.0,4171867329,56,Left,4171867335,212,31.1,4173331805,178,,4171867331,140,60.6,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162087,186,1,1,19,2,6eqit8ye8aomdsrrq0hk3v7gh,1,60,76.7,2023-04-08T11:50:36.453Z,2023-04-08T17:42:13Z,4171867373,141,82.2,4171867377,213,0.4,4171867369,56,Left,4173333753,178,,4171867375,212,9.7,4171867371,140,68.5,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162097,187,1,1,19,4,6eqit8ye8aomdsrrq0hk3v7gh,1,69,82,2023-04-08T11:50:38.335Z,2023-04-08T17:42:19Z,4171867467,212,16.7,4171867459,155,,4173337549,178,,4171867463,140,84.9,4171867469,213,6.3,4171867465,141,81.8,4171867461,56,Left,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530479883,1107,67,1,19,7,6eqit8ye8aomdsrrq0hk3v7gh,1,85.4,81.4,2023-04-08T11:50:40.839Z,2023-04-08T18:49:39Z,4173509829,233,782,,,,,,,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530479879,782,67,1,19,7,ehd2iemqmschhj2ec0vayztzz,0,14.6,18.6,2023-04-08T11:50:40.840Z,2023-04-08T18:16:45Z,4173509897,233,1107,,,,,,,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162099,188,61,1,19,9,6eqit8ye8aomdsrrq0hk3v7gh,0,97,77.5,2023-04-08T11:50:42.773Z,2023-04-08T17:42:24Z,4171867473,56,Center,4173337967,178,,,,,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162103,153,5,1,19,11,ehd2iemqmschhj2ec0vayztzz,1,-1,22.8,2023-04-08T11:50:44.992Z,2023-04-08T17:42:26Z,4171867483,346,,4171867499,233,189,4171867481,56,Back,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162101,189,5,1,19,11,6eqit8ye8aomdsrrq0hk3v7gh,0,101,77.2,2023-04-08T11:50:44.992Z,2023-04-08T17:42:27Z,4171867477,56,Center,4171867479,346,,4171867505,233,153,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162271,154,1,1,19,34,ehd2iemqmschhj2ec0vayztzz,1,3.7,45.6,2023-04-08T11:51:08.440Z,2023-04-08T17:42:51Z,4171868397,141,57.9,4171868405,237,,4171868399,212,13.8,4171868393,56,Back,4171868401,213,0.7,4171868395,140,14.1,4171868407,189,,4171868391,124,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530294727,737,1,1,19,38,ehd2iemqmschhj2ec0vayztzz,1,18.7,52.4,2023-04-08T11:51:11.794Z,2023-04-08T17:44:41Z,4172533709,213,5.6,4172533703,140,30.7,4172533707,212,16.0,4172533699,189,,4172533705,141,38.0,4173349979,178,,4172533701,56,Back,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162299,155,1,1,19,41,ehd2iemqmschhj2ec0vayztzz,1,35.9,37.3,2023-04-08T11:51:15.249Z,2023-04-08T17:44:46Z,4171868591,212,33.3,4171871037,189,,4171868585,56,Center,4171868595,1,,4173350449,178,,4171868587,140,67.5,4171868589,141,33.8,4171868583,155,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,4171868593,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,
2530162307,156,61,1,19,44,ehd2iemqmschhj2ec0vayztzz,0,69.5,34.2,2023-04-08T11:51:17.830Z,2023-04-08T17:45:00Z,4173351597,178,,4171868631,56,Center,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162305,190,49,1,19,44,6eqit8ye8aomdsrrq0hk3v7gh,1,24.8,68.7,2023-04-08T11:51:18.351Z,2023-04-08T17:45:04Z,,,,,,,,,,,,,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162319,191,1,1,19,45,6eqit8ye8aomdsrrq0hk3v7gh,1,24.8,68.7,2023-04-08T11:51:18.789Z,2023-04-08T17:45:08Z,4173352153,178,,4171868691,141,47.0,4171868695,213,5.3,4171868685,155,,4171868693,212,17.9,4171868689,140,34.5,4171868687,56,Back,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162321,192,61,1,19,47,6eqit8ye8aomdsrrq0hk3v7gh,0,31.8,44.8,2023-04-08T11:51:20.507Z,2023-04-08T17:45:20Z,4173353301,178,,4171868699,56,Back,,,,,,,,,,,,,,,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162335,157,3,1,19,47,ehd2iemqmschhj2ec0vayztzz,1,67,54.8,2023-04-08T11:51:21.459Z,2023-04-08T17:45:25Z,4171868775,56,Center,4173353849,178,,4172537545,464,,4171868777,286,,4171868793,233,193,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162323,193,45,1,19,47,6eqit8ye8aomdsrrq0hk3v7gh,0,33,45.2,2023-04-08T11:51:21.459Z,2023-04-08T17:45:26Z,4171868805,233,157,4171868709,56,Back,4171868711,285,,,,,,,,,,,,,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162341,158,49,1,19,49,ehd2iemqmschhj2ec0vayztzz,1,67.1,58.5,2023-04-08T11:51:22.734Z,2023-04-08T17:45:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162345,159,1,1,19,49,ehd2iemqmschhj2ec0vayztzz,1,67.2,60.2,2023-04-08T11:51:22.858Z,2023-04-08T17:45:47Z,4171868833,140,63.5,4171868839,213,2.4,4171868837,212,5.4,4171868831,56,Center,4173355851,178,,4171868835,141,65.7,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162347,160,1,1,19,50,ehd2iemqmschhj2ec0vayztzz,1,63.3,66.1,2023-04-08T11:51:24.212Z,2023-04-08T17:45:50Z,4171868845,56,Center,4171868853,213,0.5,4171868847,140,66.5,4171868849,141,69.1,4173356213,178,,4171868851,212,3.9,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162363,161,61,1,19,50,ehd2iemqmschhj2ec0vayztzz,1,67,70.2,2023-04-08T11:51:24.425Z,2023-04-08T17:45:55Z,4171868931,56,Center,4173356571,178,,,,,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162379,162,1,1,19,55,ehd2iemqmschhj2ec0vayztzz,1,57.4,65.1,2023-04-08T11:51:28.820Z,2023-04-08T17:46:05Z,4173357253,178,,4171869053,213,3.3,4171869045,56,Center,4171869051,212,6.8,4171869049,141,63.4,4171869047,140,51.0,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162395,163,1,1,19,57,ehd2iemqmschhj2ec0vayztzz,1,53.1,65.2,2023-04-08T11:51:31.251Z,2023-04-08T17:46:08Z,4171869121,141,98.1,4171869115,155,,4171869125,213,1.0,4171869119,140,65.9,4171869117,56,Left,4171869123,212,26.1,4173357415,178,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162423,164,1,1,20,0,ehd2iemqmschhj2ec0vayztzz,1,65.9,98.1,2023-04-08T11:51:33.939Z,2023-04-08T17:46:15Z,4171869293,56,Left,4171869299,212,16.0,4171869297,141,95.0,4171869295,140,81.0,4173357971,178,,4171869301,213,6.2,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162439,165,1,1,20,7,ehd2iemqmschhj2ec0vayztzz,1,75.2,96.5,2023-04-08T11:51:40.738Z,2023-04-08T17:46:24Z,4171869405,140,58.4,4171869411,213,3.7,4173358679,178,,4171869407,141,78.7,4171869403,56,Center,4171869409,212,21.4,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162449,166,1,1,20,10,ehd2iemqmschhj2ec0vayztzz,1,58.3,78.5,2023-04-08T11:51:43.653Z,2023-04-08T17:46:40Z,4171869471,212,4.9,4171869465,56,Center,4171869469,141,73.9,4173360131,178,,4171869467,140,54.7,4171869473,213,3.8,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162467,167,1,1,20,11,ehd2iemqmschhj2ec0vayztzz,1,53.3,70.9,2023-04-08T11:51:45.086Z,2023-04-08T17:46:44Z,4171869581,213,4.4,4173360409,178,,4171869575,140,47.5,4171869577,141,44.2,4171869573,56,Back,4171869579,212,19.2,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162487,168,1,1,20,14,ehd2iemqmschhj2ec0vayztzz,1,51.6,39.7,2023-04-08T11:51:47.806Z,2023-04-08T17:46:49Z,4171869675,56,Right,4171869681,212,29.5,4173360757,178,,4171869677,140,68.6,4171869679,141,5.2,4171869683,213,5.4,,,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530162513,169,1,1,20,17,ehd2iemqmschhj2ec0vayztzz,1,70.4,5,2023-04-08T11:51:50.738Z,2023-04-08T17:46:53Z,4171869781,213,1.9,4173361095,178,,4171869775,140,68.1,4171869777,141,16.5,4171869773,56,Right,4171869779,212,8.2,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
