id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2451712019,12,43,1,0,32,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2022-08-27T16:31:28.247Z,2022-08-27T16:55:25Z,3736054731,213,1.7,3736162221,144,1,3736054729,212,5.5,3736054725,140,79.6,3736054727,141,98.3,3736054723,56,Left,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712051,14,50,1,0,35,4dsgumo7d4zupm2ugsvm4zm4d,1,89.8,92.8,2022-08-27T16:31:30.405Z,2022-08-28T01:48:53Z,3736054895,56,Left,3736054897,286,,3736055193,233,12,,,,,,,,,,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712085,12,7,1,0,35,hzqh7z0mdl3v7gwete66syxp,0,10.2,7.2,2022-08-27T16:31:30.837Z,2022-08-28T01:49:00Z,3736055129,233,14,3737472877,383,,3738407531,178,,3736055115,56,Back,3736055117,285,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712599,22,61,1,0,36,4dsgumo7d4zupm2ugsvm4zm4d,1,87.4,93.8,2022-08-27T16:31:31.426Z,2022-08-28T01:49:06Z,3738407843,178,,3736057969,56,Left,,,,,,,,,,,,,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712087,13,49,1,0,37,hzqh7z0mdl3v7gwete66syxp,1,5.9,4.7,2022-08-27T16:31:32.885Z,2022-08-28T04:01:51Z,,,,,,,,,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712103,14,1,1,0,38,hzqh7z0mdl3v7gwete66syxp,0,5.6,4.7,2022-08-27T16:31:34.054Z,2022-08-28T01:49:17Z,3736055223,212,2.2,3738408459,178,,3736055237,286,,3736055219,140,7.7,3736055225,213,0.0,3736055227,1,,3736055233,233,15,3736055221,141,4.7,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,3736055217,56,Back,3736055215,157,3736055231,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712081,15,74,1,0,38,4dsgumo7d4zupm2ugsvm4zm4d,1,92.3,96.8,2022-08-27T16:31:34.221Z,2022-08-28T01:49:29Z,3736055107,285,,3736055105,56,Left,3738408703,178,,3736055253,233,14,,,,,,,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712109,15,61,1,0,38,hzqh7z0mdl3v7gwete66syxp,1,7.3,4.7,2022-08-27T16:31:34.287Z,2022-08-28T01:49:58Z,3738410327,178,,3738410325,21,,3736055263,56,Back,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712111,16,6,1,0,40,hzqh7z0mdl3v7gwete66syxp,0,2.8,6,2022-08-27T16:31:36.143Z,2022-08-28T01:50:02Z,3736055363,233,16,3736055305,73,,3736055265,56,Back,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712101,16,6,1,0,40,4dsgumo7d4zupm2ugsvm4zm4d,1,97.2,94,2022-08-27T16:31:36.143Z,2022-08-28T01:50:03Z,3736055337,233,16,3736055213,73,,3736055211,56,Left,,,,,,,,,,,,,,,,6264xjr1y00yu7b9j2pknalzp,G. Xhaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712407,17,1,1,1,6,4dsgumo7d4zupm2ugsvm4zm4d,1,99.5,99.5,2022-08-27T16:32:01.495Z,2022-08-28T01:50:08Z,3736056903,213,4.5,3736056901,212,18.3,3736056895,56,Center,3736056897,140,95.9,3736056899,141,73.1,3738411411,178,,3736056893,6,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712421,18,1,1,1,10,4dsgumo7d4zupm2ugsvm4zm4d,1,97.4,73.5,2022-08-27T16:32:06.151Z,2022-08-28T01:50:18Z,3736057011,141,67.5,3736057017,213,3.6,3736057015,212,8.9,3736057005,56,Center,3736057009,140,89.9,3738412031,178,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712439,19,1,1,1,12,4dsgumo7d4zupm2ugsvm4zm4d,0,89.9,69,2022-08-27T16:32:07.725Z,2022-08-28T01:50:23Z,3736077965,213,3.9,3736078321,236,,3736057129,56,Center,3736078333,286,,3736077963,212,1.0,3736077961,141,68.0,3736078431,233,17,3738412335,178,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,3736077959,140,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712455,17,74,1,1,12,hzqh7z0mdl3v7gwete66syxp,1,10.8,40.3,2022-08-27T16:32:07.793Z,2022-08-28T01:50:25Z,3736078243,285,,3736057189,56,Back,3738412503,178,,3736078369,233,19,,,,,,,,,,,,,1ehvdoglquy9ldibpvajw34d1,N. Kebano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712459,18,49,1,1,13,hzqh7z0mdl3v7gwete66syxp,1,30.5,28.8,2022-08-27T16:32:09.254Z,2022-08-28T04:02:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712529,19,50,1,1,20,hzqh7z0mdl3v7gwete66syxp,1,27.9,4.2,2022-08-27T16:32:15.658Z,2022-08-28T01:50:57Z,3736057607,56,Back,3736057609,285,,3736057807,233,20,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712551,20,7,1,1,21,4dsgumo7d4zupm2ugsvm4zm4d,1,72.1,95.8,2022-08-27T16:32:16.478Z,2022-08-28T01:50:59Z,3736057781,233,19,3736057711,286,,3737477591,385,,3738414327,178,,3736057707,167,,3736057709,56,Left,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712583,20,5,1,1,21,hzqh7z0mdl3v7gwete66syxp,1,28,-1.6,2022-08-27T16:32:16.805Z,2022-08-28T01:51:02Z,3736057905,233,21,3736057873,56,Back,3736057875,347,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712565,21,5,1,1,21,4dsgumo7d4zupm2ugsvm4zm4d,0,72,101.6,2022-08-27T16:32:16.805Z,2022-08-28T01:51:02Z,3736057767,56,Left,3736057769,347,,3736057937,233,20,,,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712781,21,1,1,1,40,hzqh7z0mdl3v7gwete66syxp,0,35.8,0,2022-08-27T16:32:36.240Z,2022-08-28T01:51:06Z,3736059011,107,,3736059013,56,Right,3736059021,213,0.3,3736059023,1,,3736059019,212,25.7,3736059015,140,59.2,3736059017,141,9.3,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712807,23,1,1,1,42,4dsgumo7d4zupm2ugsvm4zm4d,1,43.3,92.4,2022-08-27T16:32:37.631Z,2022-08-28T01:51:14Z,3736059139,3,,3736059147,212,18.5,3736059145,141,86.9,3736059149,213,6.1,3738415141,388,,3736059141,56,Left,3736059143,140,60.6,,,,8i5ee4fmkqhl1rcuo31qomxud,K. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712833,24,1,1,1,43,4dsgumo7d4zupm2ugsvm4zm4d,1,60.6,86.9,2022-08-27T16:32:38.896Z,2022-08-28T01:51:20Z,3736059299,3,,3738415543,388,,3736059305,140,71.6,3736059307,141,87.6,3736059309,212,11.6,3736059311,213,0.0,3736059301,168,,3736059303,56,Left,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712839,25,49,1,1,45,4dsgumo7d4zupm2ugsvm4zm4d,1,71.6,87.6,2022-08-27T16:32:40.489Z,2022-08-28T01:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712847,26,61,1,1,45,4dsgumo7d4zupm2ugsvm4zm4d,0,71.6,87.6,2022-08-27T16:32:41.014Z,2022-08-28T01:51:43Z,3738416535,178,,3736059357,56,Left,,,,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712851,22,49,1,1,46,hzqh7z0mdl3v7gwete66syxp,1,35.3,13,2022-08-27T16:32:41.440Z,2022-08-28T01:51:46Z,,,,,,,,,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712875,23,1,1,1,48,hzqh7z0mdl3v7gwete66syxp,1,33.7,13.4,2022-08-27T16:32:43.404Z,2022-08-28T01:51:52Z,3736059525,213,2.0,3736059517,56,Back,3738417159,178,,3736059519,140,30.9,3736059521,141,22.9,3736059523,212,7.1,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712925,24,1,1,1,49,hzqh7z0mdl3v7gwete66syxp,1,29.9,25.5,2022-08-27T16:32:45.165Z,2022-08-28T01:51:55Z,3738417319,178,,3736059755,212,19.8,3736059757,213,2.2,3736059749,56,Back,3736059753,141,49.2,3736059751,140,19.0,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712945,25,1,1,1,53,hzqh7z0mdl3v7gwete66syxp,1,17.7,53,2022-08-27T16:32:48.412Z,2022-08-28T01:51:58Z,3736059891,213,6.2,3738417425,178,,3736059885,140,44.6,3736059887,141,49.9,3736059889,212,28.3,3736059883,56,Back,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451972219,650,61,1,1,54,hzqh7z0mdl3v7gwete66syxp,1,44.6,49.9,2022-08-27T16:32:49.701Z,2022-08-28T01:52:05Z,3737479889,56,Back,3738417865,178,,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712947,27,49,1,1,55,4dsgumo7d4zupm2ugsvm4zm4d,1,46.1,46.6,2022-08-27T16:32:50.708Z,2022-08-28T01:52:29Z,,,,,,,,,,,,,,,,,,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451712963,28,1,1,1,55,4dsgumo7d4zupm2ugsvm4zm4d,1,45.9,46.6,2022-08-27T16:32:50.735Z,2022-08-28T01:52:34Z,3736059991,213,0.7,3736059983,56,Center,3738418685,178,,3736059987,141,52.8,3736059985,140,51.1,3736059989,212,6.9,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
