id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2515552381,793,83,1,0,22,b9si1jn1lfxfund69e9ogcu2n,1,31.3,86.1,2023-03-04T15:00:34.603Z,2023-03-04T22:51:53Z,4073595159,399,445044,,,,,,,,,,,,,,,,,,,,,,6psklvi66inwws7buzf16yjft,Pedro Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070167,14,1,1,0,23,22doj4sgsocqpxw45h607udje,1,68.6,19,2023-03-04T15:00:35.058Z,2023-03-04T22:17:43Z,4071013083,140,61.8,4073534545,178,,4071013085,141,16.3,4071013089,213,3.4,4071013081,56,Right,4071013087,212,7.4,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070191,15,1,1,0,24,22doj4sgsocqpxw45h607udje,1,61.8,16.3,2023-03-04T15:00:35.965Z,2023-03-04T22:17:48Z,4071013195,212,7.7,4071013193,141,16.9,4073534797,178,,4071013191,140,54.5,4071013197,213,3.1,4071013189,56,Right,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070223,16,1,1,0,25,22doj4sgsocqpxw45h607udje,1,54.9,16.9,2023-03-04T15:00:37.416Z,2023-03-04T22:17:54Z,4071013331,212,25.0,4073535103,178,,4071013325,56,Back,4071013333,213,2.0,4071013329,141,50.4,4071013327,140,45.0,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070247,17,1,1,0,28,22doj4sgsocqpxw45h607udje,1,44.9,50.3,2023-03-04T15:00:39.709Z,2023-03-04T22:17:58Z,4071013447,213,1.2,4071013435,56,Center,4071013445,212,20.3,4071013443,141,77.7,4071013439,140,52.6,4073535377,178,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070307,18,1,1,0,30,22doj4sgsocqpxw45h607udje,1,53.8,78,2023-03-04T15:00:41.791Z,2023-03-04T22:18:07Z,4071013697,212,13.4,4071013701,213,1.0,4071013689,140,60.8,4071013693,141,94.5,4073535645,178,,4071013685,56,Left,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070323,19,1,1,0,34,22doj4sgsocqpxw45h607udje,1,63.5,92.1,2023-03-04T15:00:46.136Z,2023-03-04T22:18:11Z,4071013761,141,72.9,4071013759,140,59.5,4071013757,56,Center,4071013763,212,13.7,4073535827,178,,4071013765,213,4.4,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070379,20,1,1,0,35,22doj4sgsocqpxw45h607udje,1,59.5,72.9,2023-03-04T15:00:47.386Z,2023-03-04T22:18:17Z,4071014015,141,73.2,4071014013,140,48.4,4071014011,56,Back,4071014017,212,11.7,4073536083,178,,4071014019,213,3.1,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070411,21,1,1,0,37,22doj4sgsocqpxw45h607udje,1,47.2,74.4,2023-03-04T15:00:48.936Z,2023-03-04T22:18:21Z,4071014157,56,Center,4071014163,141,43.7,4071014165,212,21.7,4073536313,178,,4071014167,213,5.0,4071014161,140,52.8,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070465,22,1,1,0,41,22doj4sgsocqpxw45h607udje,1,60,30.4,2023-03-04T15:00:53.391Z,2023-03-04T22:18:41Z,4071014487,213,5.3,4073536965,178,,4071014481,140,72.3,4071014479,56,Right,4071014485,212,22.1,4071014483,141,4.1,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070529,23,1,1,0,45,22doj4sgsocqpxw45h607udje,1,73.6,4,2023-03-04T15:00:57.171Z,2023-03-04T22:18:45Z,4071014711,141,7.9,4071014715,213,3.0,4071014709,140,56.0,4071014713,212,18.7,4071014707,56,Right,4073537325,178,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070593,24,1,1,0,47,22doj4sgsocqpxw45h607udje,1,56,7.9,2023-03-04T15:00:59.252Z,2023-03-04T22:18:51Z,4071014977,212,30.1,4071014971,140,50.8,4071014969,56,Center,4071014979,213,1.8,4073537549,178,,4071014973,141,51.5,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070677,25,1,1,0,50,22doj4sgsocqpxw45h607udje,1,51.4,56.6,2023-03-04T15:01:02.071Z,2023-03-04T22:19:57Z,4071015295,56,Left,4071015303,213,1.1,4071015299,141,95.9,4071015297,140,65.3,4071015301,212,30.4,4073540087,178,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070733,26,1,1,0,55,22doj4sgsocqpxw45h607udje,1,68.3,93.9,2023-03-04T15:01:06.897Z,2023-03-04T22:20:02Z,4071015559,141,91.5,4073540273,178,,4071015557,140,55.3,4071015563,213,3.3,4071015555,56,Left,4071015561,212,13.7,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070749,27,1,1,0,57,22doj4sgsocqpxw45h607udje,1,55.3,91.5,2023-03-04T15:01:08.761Z,2023-03-04T22:20:07Z,4071015671,212,11.5,4071015667,141,76.2,4071015661,140,60.0,4071015659,56,Center,4071015673,213,5.2,4073540409,178,,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070843,28,1,1,0,58,22doj4sgsocqpxw45h607udje,1,54.6,76.3,2023-03-04T15:01:10.221Z,2023-03-04T22:20:16Z,4071016127,212,16.0,4071016129,213,4.5,4071016119,56,Center,4071016125,141,53.2,4073540591,178,,4071016123,140,51.7,,,,,,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070919,29,1,1,1,1,22doj4sgsocqpxw45h607udje,1,52.8,56.3,2023-03-04T15:01:13.139Z,2023-03-04T22:20:22Z,4073540889,178,,4071016503,56,Back,4071016509,212,10.9,4071016511,213,2.5,4071016505,140,44.8,4071016507,141,66.5,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515070999,30,1,1,1,5,22doj4sgsocqpxw45h607udje,1,52.7,58.8,2023-03-04T15:01:17.609Z,2023-03-04T22:20:39Z,4071016903,56,Center,4071016911,213,0.3,4071016905,140,92.4,4071016909,212,43.1,4071016901,155,,4071016907,141,75.0,4071016913,1,,4073541077,178,,9bamtyvun46xn9e64lqn9ogyx,O. Skipp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071093,31,1,1,1,8,22doj4sgsocqpxw45h607udje,1,90.2,76.1,2023-03-04T15:01:20.138Z,2023-03-04T22:20:59Z,4071017319,141,42.3,4072406601,224,,4071017323,213,4.3,4071020905,154,,4071017313,155,,4071020875,210,13,4071017321,212,25.6,4071017311,2,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,1,4071017317,140,79.5,4072405623,72,4073541829,178,4071017315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071097,32,13,1,1,10,22doj4sgsocqpxw45h607udje,1,79.3,42.1,2023-03-04T15:01:21.968Z,2023-03-04T22:20:59Z,4071020979,215,,4071020977,103,8.3,4073542213,178,,4071020975,102,66.6,4071019789,153,,4071020993,147,51.3,4071017339,22,,4071020987,146,86.7,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,4071020981,328,,4071020959,29,4071020999,231,4071020963,154,,48.2,4071017343,18,4071020967,55,31,4071017347,56,Center,4071020995,230,98.1,4071020957,73,4071019785,72,,,,,,,,,,,,,
2515071117,7,61,1,1,10,b9si1jn1lfxfund69e9ogcu2n,1,13,49.9,2023-03-04T15:01:22.334Z,2023-03-04T22:21:03Z,4071017403,56,Back,4073542367,178,,,,,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071171,33,13,1,1,12,22doj4sgsocqpxw45h607udje,1,87.5,35.1,2023-03-04T15:01:24.186Z,2023-03-04T22:21:11Z,4071021261,20,,4071021775,102,67.2,4071017635,56,Center,4073542459,178,,4071021783,230,97.3,4071021777,103,62.5,4071017631,22,,4071021781,458,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,4071017633,63,,4071021773,77,4071021785,231,4071021779,328,,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071147,8,5,1,1,14,b9si1jn1lfxfund69e9ogcu2n,1,-0.8,30.8,2023-03-04T15:01:26.212Z,2023-03-04T22:21:15Z,4071017917,233,34,4071017515,56,Back,4071017517,346,,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515071215,34,5,1,1,14,22doj4sgsocqpxw45h607udje,0,100.8,69.2,2023-03-04T15:01:26.212Z,2023-03-04T22:21:15Z,4071017983,233,8,4071017815,346,,4071017813,56,Center,,,,,,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072279,9,1,1,1,39,b9si1jn1lfxfund69e9ogcu2n,0,3.7,54.9,2023-03-04T15:01:51.076Z,2023-03-04T22:21:19Z,4071022555,1,,4071022553,213,0.0,4071022543,56,Center,4071022535,124,,4071022557,74,,4071022551,212,63.4,4071022547,140,64.1,4071022549,141,57.3,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072351,35,1,1,1,44,22doj4sgsocqpxw45h607udje,1,33.7,51.3,2023-03-04T15:01:56.301Z,2023-03-04T22:21:35Z,4073543025,178,,4071022871,56,Back,4071022877,212,5.7,4071022869,3,,4071022881,213,0.5,4071022875,141,55.2,4071022873,140,38.5,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072371,36,49,1,1,45,22doj4sgsocqpxw45h607udje,1,38.7,55.4,2023-03-04T15:01:57.061Z,2023-03-04T22:21:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072421,37,1,1,1,45,22doj4sgsocqpxw45h607udje,1,38.6,55.4,2023-03-04T15:01:57.089Z,2023-03-04T22:21:50Z,4071023129,56,Back,4071023133,141,68.7,4071023135,212,11.3,4073543639,178,,4071023137,213,2.2,4071023131,140,32.2,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072505,38,1,1,1,47,22doj4sgsocqpxw45h607udje,1,32.2,68.7,2023-03-04T15:01:59.181Z,2023-03-04T22:21:57Z,4071023537,141,56.9,4071023535,140,8.2,4071023539,212,26.4,4071023533,56,Back,4073544173,178,,4071023541,213,3.4,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072567,39,1,1,1,49,22doj4sgsocqpxw45h607udje,1,7.5,54.5,2023-03-04T15:02:01.456Z,2023-03-04T22:22:02Z,4071023829,141,28.9,4071023827,140,11.6,4071023833,212,17.9,4073544419,178,,4071023825,56,Back,4071023837,213,5.0,,,,,,,8wz5pdydepr5kzcichz17pv4l,F. Forster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072589,40,1,1,1,52,22doj4sgsocqpxw45h607udje,1,12.2,28.9,2023-03-04T15:02:04.357Z,2023-03-04T22:22:10Z,4073544617,178,,4071023949,212,12.9,4071023947,141,35.3,4071023951,213,0.3,4071023943,56,Back,4071023945,140,23.8,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072703,41,1,1,1,53,22doj4sgsocqpxw45h607udje,1,23.8,35.3,2023-03-04T15:02:05.238Z,2023-03-04T22:22:14Z,4071024477,212,16.0,4073544957,178,,4071024471,56,Back,4071024479,213,3.4,4071024475,141,28.9,4071024473,140,9.1,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072825,42,1,1,1,56,22doj4sgsocqpxw45h607udje,1,9.5,26.9,2023-03-04T15:02:08.399Z,2023-03-04T22:22:20Z,4071025015,213,5.2,4071025009,212,15.6,4071025001,140,15.9,4073545217,178,,4071024997,56,Back,4071025005,141,6.2,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072905,43,1,1,1,58,22doj4sgsocqpxw45h607udje,0,22.4,4.4,2023-03-04T15:02:10.600Z,2023-03-04T22:22:28Z,4073545369,178,,4071025409,212,25.8,4071025407,141,7.9,4071025411,213,0.1,4071025403,56,Back,4071025399,155,,4071025405,140,46.9,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515073037,10,1,1,2,0,b9si1jn1lfxfund69e9ogcu2n,1,55.4,93.8,2023-03-04T15:02:12.581Z,2023-03-04T22:22:34Z,4071026003,141,94.6,4071026001,140,64.4,4071026007,212,9.5,4071026009,213,0.1,4073545697,388,,4071025999,56,Left,4071025997,3,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
