id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2454927695,102,1,1,12,54,d5ydtvt96bv7fq04yqm2w2632,0,13.4,8.2,2022-09-03T14:13:20.330Z,2022-09-03T19:51:03Z,3755355265,178,,3753260637,212,11.2,3753260639,213,6.1,3753260635,141,5.5,3753260631,56,Back,3753260633,140,23.9,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454927713,108,8,1,12,54,b9si1jn1lfxfund69e9ogcu2n,1,77.9,93.3,2022-09-03T14:13:20.818Z,2022-09-03T19:51:06Z,3754580467,385,,3753260729,56,Left,3755355517,178,,,,,,,,,,,,,,,,,33hs47yxefec8e9ntgqgr49n9,S. Kalajdzic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454927801,103,1,1,12,55,d5ydtvt96bv7fq04yqm2w2632,0,22.2,7.4,2022-09-03T14:13:21.655Z,2022-09-03T19:51:10Z,3753261175,157,,3753261185,212,28.9,3753261181,141,36.1,3755355795,178,,3753261191,1,,3753261189,213,0.7,3753261179,140,42.5,3753261177,56,Back,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454927933,109,1,1,12,58,b9si1jn1lfxfund69e9ogcu2n,1,62,57.9,2022-09-03T14:13:24.590Z,2022-09-03T19:51:13Z,3753261861,140,45.0,3753261863,141,66.9,3753261865,212,18.9,3753261867,213,2.8,3755356089,178,,3753261857,3,,3753261859,56,Back,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928049,110,1,1,13,1,b9si1jn1lfxfund69e9ogcu2n,1,44.2,67.2,2022-09-03T14:13:27.129Z,2022-09-03T19:51:25Z,3753262491,140,28.8,3753262493,141,81.7,3753262495,212,18.9,3753262497,213,2.6,3753262489,56,Back,3755357127,178,,3753262487,3,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928055,111,49,1,13,2,b9si1jn1lfxfund69e9ogcu2n,1,28.8,81.7,2022-09-03T14:13:28.741Z,2022-09-03T19:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928191,112,1,1,13,2,b9si1jn1lfxfund69e9ogcu2n,1,28.8,81.4,2022-09-03T14:13:28.775Z,2022-09-03T19:51:34Z,3755358029,178,,3753263313,140,15.2,3753263315,141,47.0,3753263311,56,Back,3753263317,212,27.4,3753263319,213,4.2,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928423,113,1,1,13,7,b9si1jn1lfxfund69e9ogcu2n,1,24,41.5,2022-09-03T14:13:33.605Z,2022-09-03T19:51:39Z,3753264529,141,23.0,3753264537,213,5.2,3755358313,178,,3753264521,56,Back,3753264525,140,31.0,3753264533,212,14.6,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928445,114,1,1,13,11,b9si1jn1lfxfund69e9ogcu2n,0,32.1,26.2,2022-09-03T14:13:37.321Z,2022-09-03T19:51:43Z,3755358495,178,,3753264655,56,Right,3753264663,213,5.9,3753264661,212,22.3,3753264657,140,51.7,3753264659,141,13.4,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928387,104,49,1,13,12,d5ydtvt96bv7fq04yqm2w2632,1,44.6,84.1,2022-09-03T14:13:38.378Z,2022-09-03T19:51:47Z,,,,,,,,,,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928479,105,1,1,13,13,d5ydtvt96bv7fq04yqm2w2632,1,44.6,84.1,2022-09-03T14:13:39.466Z,2022-09-03T19:51:50Z,3753264869,212,13.5,3755359019,178,,3753264867,141,83.9,3753264865,140,57.5,3753264863,56,Left,3753264871,213,6.3,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928553,106,1,1,13,15,d5ydtvt96bv7fq04yqm2w2632,1,57.6,76,2022-09-03T14:13:41.892Z,2022-09-03T19:51:55Z,3755359473,178,,3753265225,141,57.2,3753265221,56,Center,3753265223,140,59.0,3753265227,212,12.9,3753265229,213,4.8,,,,,,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928567,107,1,1,13,17,d5ydtvt96bv7fq04yqm2w2632,0,59.9,51.8,2022-09-03T14:13:43.965Z,2022-09-03T19:51:58Z,3753265317,213,4.7,3753265315,212,6.3,3753265311,141,42.5,3755359761,178,,3753265307,140,60.0,3753265301,56,Center,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928589,115,49,1,13,19,b9si1jn1lfxfund69e9ogcu2n,1,49.7,56.7,2022-09-03T14:13:45.120Z,2022-09-03T19:52:01Z,,,,,,,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455348547,997,83,1,13,20,d5ydtvt96bv7fq04yqm2w2632,1,56.1,42.4,2022-09-03T14:13:46.514Z,2022-09-03T20:25:17Z,3755511589,399,200600,,,,,,,,,,,,,,,,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928755,116,1,1,13,20,b9si1jn1lfxfund69e9ogcu2n,1,44.2,56.6,2022-09-03T14:13:46.539Z,2022-09-03T19:52:11Z,3755360313,178,,3753266395,56,Center,3753266397,140,53.0,3753266399,141,43.1,3753266403,213,5.5,3753266401,212,13.0,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928915,117,1,1,13,25,b9si1jn1lfxfund69e9ogcu2n,1,75,36.6,2022-09-03T14:13:51.061Z,2022-09-03T19:52:20Z,3753267205,56,Center,3755361077,178,,3753273811,154,,3753267215,141,30.9,3753267211,140,81.1,3753268959,210,13,3753267221,213,5.7,3753267219,212,7.5,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2454928965,119,13,1,13,27,b9si1jn1lfxfund69e9ogcu2n,1,86.2,41.8,2022-09-03T14:13:53.720Z,2022-09-03T19:52:21Z,3753269079,102,41.3,3753269061,84,,3753269081,103,6.9,3753267489,17,,3753267491,56,Center,3753273865,154,,3753273863,23,,3753269087,230,99.1,6psklvi66inwws7buzf16yjft,Pedro Neto,3753269065,29,,3753269071,55,3753269085,215,,3753269091,231,48.4,3753267817,72,3755361405,178,,,,,,117,,,,,,,,,,,,,,,,,,,,
2454928879,108,5,1,13,28,d5ydtvt96bv7fq04yqm2w2632,1,-0.8,54.6,2022-09-03T14:13:54.699Z,2022-09-03T19:52:26Z,3753267045,56,Back,3753267431,233,118,3753267047,346,,,,,,,,,,,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928925,118,5,1,13,28,b9si1jn1lfxfund69e9ogcu2n,0,100.8,45.4,2022-09-03T14:13:54.699Z,2022-09-03T19:52:26Z,3753267529,233,108,3753267285,346,,3753267283,56,Center,,,,,,,,,,,,,,,,6psklvi66inwws7buzf16yjft,Pedro Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930205,109,1,1,14,2,d5ydtvt96bv7fq04yqm2w2632,0,3,52.2,2022-09-03T14:14:28.678Z,2022-09-03T19:52:29Z,3753274045,74,,3753274041,213,0.2,3753274043,1,,3753274031,124,,3753274035,140,63.9,3753274033,56,Center,3753274039,212,65.2,3753274037,141,70.9,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930253,120,49,1,14,4,b9si1jn1lfxfund69e9ogcu2n,1,41.9,33.3,2022-09-03T14:14:30.326Z,2022-09-03T19:52:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930301,121,1,1,14,5,b9si1jn1lfxfund69e9ogcu2n,1,41.9,33.3,2022-09-03T14:14:31.298Z,2022-09-03T19:52:41Z,3753274553,56,Back,3753274555,140,42.8,3753274561,213,4.8,3753274557,141,16.1,3753274559,212,11.7,3755362905,178,,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930307,122,3,1,14,7,b9si1jn1lfxfund69e9ogcu2n,0,40.9,13.2,2022-09-03T14:14:33.338Z,2022-09-03T19:52:44Z,3755363141,178,,3754945715,464,,3753274585,286,,3753274583,56,Back,3753274939,233,110,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930343,110,7,1,14,7,d5ydtvt96bv7fq04yqm2w2632,1,59.1,86.8,2022-09-03T14:14:33.463Z,2022-09-03T19:52:47Z,3753274885,233,122,3754583559,383,,3753274747,56,Left,3755363371,178,,3753274749,285,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930357,111,49,1,14,9,d5ydtvt96bv7fq04yqm2w2632,1,60.3,87.5,2022-09-03T14:14:35.207Z,2022-09-03T19:52:54Z,,,,,,,,,,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930611,112,1,1,14,9,d5ydtvt96bv7fq04yqm2w2632,1,63.1,87.4,2022-09-03T14:14:35.281Z,2022-09-03T19:52:59Z,3755364273,389,,3753276013,56,Left,3753276015,140,70.8,3753276021,213,0.4,3753276019,212,8.7,3753276017,141,92.1,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930629,113,3,1,14,14,d5ydtvt96bv7fq04yqm2w2632,0,76.8,71.8,2022-09-03T14:14:40.183Z,2022-09-03T19:53:03Z,3755364611,178,,3753276393,233,123,3753276081,56,Center,3753276083,286,,3754945817,464,,,,,,,,,,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930673,123,7,1,14,14,b9si1jn1lfxfund69e9ogcu2n,0,23.2,28.2,2022-09-03T14:14:40.343Z,2022-09-03T19:53:06Z,3755364865,178,,3753276271,56,Back,3753276275,285,,3753276361,233,113,3754584053,385,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930805,114,1,1,14,17,d5ydtvt96bv7fq04yqm2w2632,1,72.6,94.2,2022-09-03T14:14:43.223Z,2022-09-03T19:53:10Z,3753276899,56,Left,3755365141,178,,3753276901,140,67.7,3753276903,141,96.0,3753276905,212,5.3,3753276907,213,2.9,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930875,115,1,1,14,19,d5ydtvt96bv7fq04yqm2w2632,1,70.2,92,2022-09-03T14:14:45.605Z,2022-09-03T19:53:14Z,3753277309,212,8.2,3753277307,141,95.0,3753277303,56,Left,3753277305,140,77.8,3755365561,178,,3753277311,213,0.3,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930909,116,1,1,14,21,d5ydtvt96bv7fq04yqm2w2632,0,83.7,93.5,2022-09-03T14:14:47.735Z,2022-09-03T19:53:18Z,3753277467,56,Left,3753277469,140,87.5,3754584361,224,,3753277463,2,,3753277465,155,,3753277471,141,83.8,3755365855,178,,3754584363,72,,37bmb84zex63yoipqwj01bcgl,J. Aribo,3753277475,213,5.3,3753277473,212,,,,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,
2454930981,124,61,1,14,22,b9si1jn1lfxfund69e9ogcu2n,1,12.4,17.1,2022-09-03T14:14:48.018Z,2022-09-03T19:53:23Z,3753277803,56,Back,3755366157,21,,3755366159,388,,,,,,,,,,,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931015,117,13,1,14,24,d5ydtvt96bv7fq04yqm2w2632,1,81.7,65.4,2022-09-03T14:14:50.221Z,2022-09-03T19:53:28Z,3753281035,20,,3753281037,18,,3753283235,215,,3753283233,103,54.2,3755366537,178,,3753283237,458,,3753283239,230,98.5,3753277981,56,Center,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,3753277977,22,,3753283241,231,3753283223,81,,3753283229,102,38.8,,,,,,,,,,49.3,,,,,,,,,,,,,,,,,,,,
2454931065,118,5,1,14,25,d5ydtvt96bv7fq04yqm2w2632,0,101.2,48.8,2022-09-03T14:14:51.349Z,2022-09-03T19:53:30Z,3753278229,56,Center,3753278355,233,125,3753278231,346,,,,,,,,,,,,,,,,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931043,125,5,1,14,25,b9si1jn1lfxfund69e9ogcu2n,1,-1.2,51.2,2022-09-03T14:14:51.349Z,2022-09-03T19:53:31Z,3753278281,233,118,3753278103,56,Back,3753278105,346,,,,,,,,,,,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932285,126,1,1,14,52,b9si1jn1lfxfund69e9ogcu2n,1,4.7,56,2022-09-03T14:15:18.803Z,2022-09-03T19:53:32Z,3753284853,237,,3753284833,141,65.4,3753284843,213,0.8,3753284817,124,,3753284821,56,Back,3753284837,212,9.2,3753284827,140,11.0,3753292715,189,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932345,127,1,1,14,56,b9si1jn1lfxfund69e9ogcu2n,1,11,65.4,2022-09-03T14:15:22.491Z,2022-09-03T19:53:33Z,3753285139,140,20.2,3755366871,178,,3753285141,141,37.0,3753286235,189,,3753285145,213,5.2,3753285143,212,21.6,3753285135,56,Back,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932413,128,1,1,14,57,b9si1jn1lfxfund69e9ogcu2n,1,20.2,37,2022-09-03T14:15:23.740Z,2022-09-03T19:53:35Z,3753292979,189,,3753285533,140,32.4,3753285531,56,Back,3753285543,213,5.9,3753285535,141,28.5,3755367009,178,,3753285539,212,14.1,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932533,129,1,1,15,2,b9si1jn1lfxfund69e9ogcu2n,1,30.4,44.5,2022-09-03T14:15:28.376Z,2022-09-03T19:34:14Z,3755268105,178,,3753286177,140,25.1,3753286179,141,75.3,3753286183,213,1.8,3753286181,212,21.7,3753286175,56,Back,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932871,130,1,1,15,7,b9si1jn1lfxfund69e9ogcu2n,1,34.8,68.4,2022-09-03T14:15:33.098Z,2022-09-03T19:34:16Z,3753287975,155,,3753287981,140,66.7,3753287979,56,Right,3753287977,196,,3753287985,212,54.4,3753287983,141,5.3,3753287989,1,,3755268373,178,,2nz313c0ot91untg011l3pc6h,M. Kilman,3753287987,213,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932895,131,1,1,15,14,b9si1jn1lfxfund69e9ogcu2n,0,73,22.4,2022-09-03T14:15:40.321Z,2022-09-03T19:34:19Z,3755268733,178,,3753288115,140,85.7,3753288113,56,Center,3753288121,213,1.0,3753288119,212,25.6,3753288117,141,54.5,,,,,,,6psklvi66inwws7buzf16yjft,Pedro Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933021,119,12,1,15,15,d5ydtvt96bv7fq04yqm2w2632,1,11.5,42.7,2022-09-03T14:15:41.490Z,2022-09-03T19:34:23Z,3753288729,141,9.8,3755269103,178,,3753288739,213,5.4,3753288725,140,27.8,3753288723,56,Back,3753288733,212,28.2,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933269,132,1,1,15,19,b9si1jn1lfxfund69e9ogcu2n,1,72.7,90.2,2022-09-03T14:15:45.297Z,2022-09-03T19:34:26Z,3755269303,178,,3753289997,212,10.1,3753289999,213,4.3,3753289991,56,Center,3753289995,141,76.7,3753289993,140,68.8,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933335,133,1,1,15,23,b9si1jn1lfxfund69e9ogcu2n,1,66.2,77.6,2022-09-03T14:15:49.450Z,2022-09-03T19:34:31Z,3753290337,212,5.7,3753290339,213,4.9,3753290329,140,67.1,3753290327,56,Center,3753290335,141,69.4,3755269773,178,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933383,134,1,1,15,24,b9si1jn1lfxfund69e9ogcu2n,1,66.2,67.8,2022-09-03T14:15:50.247Z,2022-09-03T19:34:35Z,3753290603,212,6.4,3753290605,213,0.7,3753290601,141,74.1,3753290599,140,70.7,3753290597,56,Center,3755270237,178,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933499,135,1,1,15,25,b9si1jn1lfxfund69e9ogcu2n,1,70.7,74.1,2022-09-03T14:15:51.110Z,2022-09-03T19:34:40Z,3753291167,140,67.2,3753291169,141,84.4,3753291165,56,Left,3753291173,213,2.1,3753291171,212,7.9,3755270711,178,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933563,136,1,1,15,28,b9si1jn1lfxfund69e9ogcu2n,0,72.7,73.9,2022-09-03T14:15:54.609Z,2022-09-03T19:34:43Z,3755271131,178,,3753291525,155,,3753291535,212,16.8,3753291531,141,64.0,3753291527,56,Center,3753291529,140,87.4,3753291539,213,5.9,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933697,121,8,1,15,30,d5ydtvt96bv7fq04yqm2w2632,1,11.2,28.9,2022-09-03T14:15:56.275Z,2022-09-03T19:34:49Z,3753292141,56,Back,3753296375,15,,3754587321,384,,3755271753,388,,,,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933661,120,43,1,15,31,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-09-03T14:15:57.793Z,2022-09-03T14:17:01Z,3753291949,141,24.7,3753291947,140,14.6,3753291953,213,5.9,3753291951,212,6.2,3753291945,56,Back,3753305257,144,12,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933705,122,49,1,15,31,d5ydtvt96bv7fq04yqm2w2632,1,13.9,23.7,2022-09-03T14:15:57.886Z,2022-09-03T19:34:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933717,123,1,1,15,31,d5ydtvt96bv7fq04yqm2w2632,0,13.9,23.7,2022-09-03T14:15:57.937Z,2022-09-03T19:34:57Z,3755272599,178,,3753292245,1,,3753292233,157,,3753292241,212,22.7,3753292235,56,Back,3753292243,213,5.4,3753292239,141,0.0,3753292237,140,27.8,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933727,124,5,1,15,34,d5ydtvt96bv7fq04yqm2w2632,0,30.8,-1.6,2022-09-03T14:16:00.041Z,2022-09-03T19:35:00Z,3753292291,56,Back,3753292293,347,,3753292839,233,137,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933795,137,5,1,15,34,b9si1jn1lfxfund69e9ogcu2n,1,69.2,101.6,2022-09-03T14:16:00.041Z,2022-09-03T19:35:00Z,3753292633,347,,3753292631,56,Left,3753292805,233,124,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934303,138,1,1,15,45,b9si1jn1lfxfund69e9ogcu2n,1,67.6,100,2022-09-03T14:16:11.935Z,2022-09-03T19:35:07Z,3753295355,56,Left,3753295351,107,,3753295365,212,9.5,3753295363,141,88.0,3753295359,140,65.4,3753295367,213,4.5,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934563,139,1,1,15,48,b9si1jn1lfxfund69e9ogcu2n,1,61.4,87.2,2022-09-03T14:16:14.025Z,2022-09-03T19:35:12Z,3753296639,212,50.6,3753296637,141,23.6,3753296635,140,36.4,3753296643,1,,3753296633,56,Back,3755274045,178,,3753296629,155,,3753296631,196,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,3753296641,213,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934737,140,1,1,15,55,b9si1jn1lfxfund69e9ogcu2n,1,44.4,21.3,2022-09-03T14:16:21.921Z,2022-09-03T19:35:15Z,3753297583,213,5.5,3753297573,140,54.4,3753297581,212,14.8,3755274341,178,,3753297579,141,5.9,3753297569,56,Right,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934869,141,1,1,15,58,b9si1jn1lfxfund69e9ogcu2n,1,61.7,10.9,2022-09-03T14:16:24.904Z,2022-09-03T19:35:21Z,3753298185,141,4.0,3753298181,56,Right,3753298183,140,56.8,3755274827,178,,3753298189,213,3.9,3753298187,212,7.0,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934993,142,1,1,16,1,b9si1jn1lfxfund69e9ogcu2n,1,52,5.8,2022-09-03T14:16:27.816Z,2022-09-03T19:35:24Z,3755275003,178,,3753298769,212,25.3,3753298767,141,21.9,3753298771,213,2.7,3753298763,56,Back,3753298765,140,30.3,,,,,,,6psklvi66inwws7buzf16yjft,Pedro Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454935185,143,1,1,16,4,b9si1jn1lfxfund69e9ogcu2n,1,30.3,21.9,2022-09-03T14:16:30.979Z,2022-09-03T19:35:27Z,3753299679,212,27.5,3753299677,141,62.3,3753299681,213,1.6,3753299675,140,30.0,3753299673,56,Back,3755275259,178,,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454935277,144,1,1,16,10,b9si1jn1lfxfund69e9ogcu2n,1,42.6,79.4,2022-09-03T14:16:36.289Z,2022-09-03T19:35:31Z,3755275591,178,,3753300163,56,Left,3753300165,140,55.9,3753300171,213,0.7,3753300169,212,17.8,3753300167,141,95.6,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454935461,145,1,1,16,13,b9si1jn1lfxfund69e9ogcu2n,1,59.5,83,2022-09-03T14:16:39.513Z,2022-09-03T19:35:37Z,3755276163,178,,3753301145,212,20.5,3753301141,140,77.8,3753301143,141,93.3,3753301147,213,0.3,3753301139,56,Left,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454935485,146,1,1,16,17,b9si1jn1lfxfund69e9ogcu2n,0,77.3,88.1,2022-09-03T14:16:43.024Z,2022-09-03T19:35:42Z,3753301367,286,,3755276565,178,,3753301255,140,73.4,3753301363,233,125,3753301259,141,82.9,3753301263,212,5.4,3753301265,213,3.9,3753301251,56,Left,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,3753301361,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
