id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value
2472968801,364,50,2,50,24,7vn2i2kd35zuetw6b38gw9jsz,1,85.3,7.6,2022-10-16T14:11:04.075Z,2022-10-17T01:02:19Z,3849241465,286,,3849241463,56,Right,3849241777,233,443,,,,,,,,,,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472968845,443,7,2,50,24,6eqit8ye8aomdsrrq0hk3v7gh,1,14.7,92.4,2022-10-16T14:11:04.145Z,2022-10-17T01:02:31Z,3849241671,285,,3850524793,383,,3851383823,178,,3849241767,233,364,3849241669,56,Back,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472968849,444,49,2,50,24,6eqit8ye8aomdsrrq0hk3v7gh,1,13.9,89.4,2022-10-16T14:11:04.788Z,2022-10-17T01:02:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472968889,445,1,2,50,26,6eqit8ye8aomdsrrq0hk3v7gh,1,13.3,88.1,2022-10-16T14:11:06.109Z,2022-10-17T01:02:42Z,3849241887,140,12.8,3849241883,56,Back,3849241897,213,4.6,3849241893,212,3.6,3851384129,178,,3849241889,141,82.8,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472968929,446,1,2,50,26,6eqit8ye8aomdsrrq0hk3v7gh,1,12.8,82.8,2022-10-16T14:11:06.728Z,2022-10-17T01:02:48Z,3851384275,178,,3849242057,212,10.9,3849242055,141,95.1,3849242053,140,6.2,3849242059,213,2.3,3849242051,56,Back,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472968981,447,1,2,50,29,6eqit8ye8aomdsrrq0hk3v7gh,1,6.2,95.1,2022-10-16T14:11:09.015Z,2022-10-17T01:02:51Z,3849242315,155,,3849242329,213,6.0,3849242317,56,Back,3849242321,140,30.5,3851384371,178,,3849242327,212,26.6,3849242325,141,84.3,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969049,448,1,2,50,31,6eqit8ye8aomdsrrq0hk3v7gh,1,30.5,84.3,2022-10-16T14:11:11.150Z,2022-10-17T01:02:57Z,3849242767,140,34.9,3849242765,56,Back,3849242763,3,,3849242773,213,5.0,3849242771,212,14.3,3849242769,141,64.4,3851384509,388,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969117,449,1,2,50,36,6eqit8ye8aomdsrrq0hk3v7gh,1,48.6,39.4,2022-10-16T14:11:16.605Z,2022-10-17T01:03:01Z,3849243215,141,20.2,3851384649,178,,3849243219,212,29.3,3849243223,213,5.8,3849243211,140,73.6,3849243209,56,Right,,,,,,,dubi41xs74u89icfnn80vxx3p,Fred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969155,450,1,2,50,39,6eqit8ye8aomdsrrq0hk3v7gh,0,77.4,23.9,2022-10-16T14:11:19.756Z,2022-10-17T01:03:08Z,3849243439,212,16.0,3849243441,213,0.9,3851384823,178,,3849243525,4,,3849243435,140,86.8,3849243437,141,42.5,3849243433,56,Center,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969205,365,52,2,50,42,7vn2i2kd35zuetw6b38gw9jsz,1,11.2,55.8,2022-10-16T14:11:21.955Z,2022-10-17T01:03:14Z,3850525721,376,,3851384933,389,,,,,,,,,,,,,,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969295,366,1,2,50,46,7vn2i2kd35zuetw6b38gw9jsz,1,15.4,56.9,2022-10-16T14:11:26.582Z,2022-10-17T01:03:15Z,3849244189,140,32.5,3849244211,189,,3849244191,141,67.4,3849244195,213,0.4,3849244193,212,19.3,3851384955,178,,3849244187,56,Back,3849244185,123,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969367,367,1,2,50,48,7vn2i2kd35zuetw6b38gw9jsz,1,32.6,70.1,2022-10-16T14:11:28.827Z,2022-10-17T01:03:27Z,3849244557,212,10.0,3849244555,141,69.8,3849244553,140,23.1,3849244559,213,3.2,3849244551,56,Back,3851385175,178,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969389,368,1,2,50,51,7vn2i2kd35zuetw6b38gw9jsz,1,23.1,69.8,2022-10-16T14:11:31.001Z,2022-10-17T01:03:33Z,3851385301,178,,3849244711,141,62.6,3849244709,140,27.2,3849244707,56,Back,3849244715,213,5.4,3849244713,212,6.5,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969407,369,1,2,50,52,7vn2i2kd35zuetw6b38gw9jsz,1,27.7,61.1,2022-10-16T14:11:32.841Z,2022-10-17T01:03:36Z,3849244867,213,4.9,3849244865,212,12.3,3849244859,56,Back,3849244863,141,43.3,3851385419,178,,3849244861,140,29.6,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969431,370,1,2,50,54,7vn2i2kd35zuetw6b38gw9jsz,1,29.9,42.2,2022-10-16T14:11:34.759Z,2022-10-17T01:03:40Z,3849245009,56,Back,3849245011,140,33.7,3849245017,213,4.9,3851385509,178,,3849245015,212,24.9,3849245013,141,6.1,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969501,371,1,2,50,56,7vn2i2kd35zuetw6b38gw9jsz,1,34.1,8.3,2022-10-16T14:11:36.641Z,2022-10-17T01:03:44Z,3851385617,178,,3849245379,56,Back,3849245381,140,33.2,3849245383,141,23.5,3849245385,212,10.4,3849245387,213,1.7,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969579,372,1,2,50,59,7vn2i2kd35zuetw6b38gw9jsz,1,33.5,22.1,2022-10-16T14:11:39.267Z,2022-10-17T01:03:48Z,3849245767,141,16.4,3849245765,140,55.9,3849245763,56,Right,3849245771,213,6.1,3849245769,212,23.8,3851385731,178,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473368313,1037,67,2,51,0,7vn2i2kd35zuetw6b38gw9jsz,1,55.4,15.1,2022-10-16T14:11:40.378Z,2022-10-17T01:59:57Z,3851422255,233,1286,,,,,,,,,,,,,,,,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473368309,1286,67,2,51,0,6eqit8ye8aomdsrrq0hk3v7gh,0,44.6,84.9,2022-10-16T14:11:40.379Z,2022-10-17T01:33:36Z,3851422263,233,1037,,,,,,,,,,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969593,373,61,2,51,0,7vn2i2kd35zuetw6b38gw9jsz,0,54.4,16.4,2022-10-16T14:11:40.389Z,2022-10-17T01:59:57Z,3851385789,178,,3849245817,56,Right,,,,,,,,,,,,,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970109,374,5,2,51,3,7vn2i2kd35zuetw6b38gw9jsz,0,40.3,-1.1,2022-10-16T14:11:43.500Z,2022-10-17T01:03:55Z,3849248459,347,,3849250677,233,451,3849248455,56,Back,,,,,,,,,,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969657,451,5,2,51,3,6eqit8ye8aomdsrrq0hk3v7gh,1,59.7,101.1,2022-10-16T14:11:43.500Z,2022-10-17T01:03:55Z,3849246103,56,Left,3849250633,233,374,3849246105,347,,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969723,452,1,2,51,5,6eqit8ye8aomdsrrq0hk3v7gh,1,57.7,100,2022-10-16T14:11:44.979Z,2022-10-17T01:03:59Z,3849246399,56,Left,3849246413,213,3.7,3849246407,141,95.7,3849246403,140,52.0,3849246409,212,7.1,3849246395,107,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969745,453,1,2,51,7,6eqit8ye8aomdsrrq0hk3v7gh,1,53.4,94.2,2022-10-16T14:11:47.412Z,2022-10-17T01:04:02Z,3849246601,213,0.2,3849246595,141,96.9,3849246597,212,11.0,3849246591,140,63.7,3851386039,178,,3849246589,56,Left,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969763,454,1,2,51,8,6eqit8ye8aomdsrrq0hk3v7gh,1,63.8,94.8,2022-10-16T14:11:48.675Z,2022-10-17T01:04:09Z,3849246729,212,9.4,3849246723,56,Left,3851386177,178,,3849246725,140,63.1,3849246727,141,81.0,3849246731,213,4.6,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969865,455,1,2,51,9,6eqit8ye8aomdsrrq0hk3v7gh,1,63.1,81,2022-10-16T14:11:49.510Z,2022-10-17T01:04:13Z,3851386309,178,,3849247287,213,3.0,3849247285,212,27.2,3849247283,141,88.4,3849247279,56,Back,3849247281,140,37.6,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472969905,456,1,2,51,13,6eqit8ye8aomdsrrq0hk3v7gh,1,40.3,79.8,2022-10-16T14:11:53.741Z,2022-10-17T01:04:17Z,3849247549,212,12.2,3849247541,56,Back,3851386377,178,,3849247551,213,5.3,3849247545,140,46.3,3849247547,141,64.4,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970007,457,1,2,51,14,6eqit8ye8aomdsrrq0hk3v7gh,1,46.3,64.4,2022-10-16T14:11:54.661Z,2022-10-17T01:04:20Z,3849248025,141,49.6,3849248019,56,Back,3849248031,213,3.9,3851386415,178,,3849248021,140,37.1,3849248029,212,13.9,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970123,458,1,2,51,18,6eqit8ye8aomdsrrq0hk3v7gh,0,41.2,49.7,2022-10-16T14:11:58.294Z,2022-10-17T01:04:25Z,3849248523,212,62.4,3849248525,213,0.4,3849248527,1,,3849248519,140,96.6,3851386455,178,,3849248521,141,83.1,3849248517,56,Left,3849248515,155,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970117,375,49,2,51,24,7vn2i2kd35zuetw6b38gw9jsz,1,4.1,17.6,2022-10-16T14:12:04.369Z,2022-10-17T01:34:56Z,,,,,,,,,,,,,,,,,,,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970371,376,1,2,51,29,7vn2i2kd35zuetw6b38gw9jsz,1,8.5,41.7,2022-10-16T14:12:09.836Z,2022-10-17T01:04:40Z,3849249795,213,1.5,3849249793,212,17.5,3849249787,56,Back,3849249883,189,,3849249789,140,9.8,3851386683,178,,3849249791,141,67.4,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970421,377,1,2,51,33,7vn2i2kd35zuetw6b38gw9jsz,1,10,67,2022-10-16T14:12:13.240Z,2022-10-17T01:04:47Z,3849250021,140,7.0,3851386799,178,,3849250027,213,4.5,3849250019,56,Back,3849250025,212,15.5,3849250023,141,44.7,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970465,378,1,2,51,36,7vn2i2kd35zuetw6b38gw9jsz,0,8.6,40.3,2022-10-16T14:12:16.509Z,2022-10-17T01:04:51Z,3849250263,141,19.6,3849250259,56,Right,3849250267,212,46.6,3849250271,1,,3849250261,140,50.9,3849250257,155,,3851386945,178,,3849250269,213,6.0,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970519,459,1,2,51,39,6eqit8ye8aomdsrrq0hk3v7gh,1,46.4,79.2,2022-10-16T14:12:19.325Z,2022-10-17T01:04:58Z,3849250559,213,5.8,3849250555,141,70.5,3849250557,212,13.0,3849250553,140,57.4,3849250547,56,Center,3849250543,3,,3851387139,178,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970529,460,49,2,51,40,6eqit8ye8aomdsrrq0hk3v7gh,1,57.4,70.5,2022-10-16T14:12:20.509Z,2022-10-17T01:05:08Z,,,,,,,,,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970655,461,1,2,51,40,6eqit8ye8aomdsrrq0hk3v7gh,1,57.4,70.5,2022-10-16T14:12:20.602Z,2022-10-17T01:05:11Z,3849251273,212,46.9,3849251275,213,3.8,3849251265,140,22.5,3850529837,156,,3849251259,56,Back,3849251269,141,27.5,3849251279,1,,3851387375,178,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970711,462,1,2,51,45,6eqit8ye8aomdsrrq0hk3v7gh,1,21.7,29.2,2022-10-16T14:12:25.458Z,2022-10-17T01:05:16Z,3849251595,141,48.7,3849251597,212,17.0,3851387463,178,,3849251593,140,11.6,3849251599,213,2.2,3849251591,56,Back,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970773,463,1,2,51,49,6eqit8ye8aomdsrrq0hk3v7gh,1,11.7,48.8,2022-10-16T14:12:29.289Z,2022-10-17T01:05:21Z,3851387553,178,,3849251923,212,40.2,3849251925,213,1.0,3849251927,1,,3849251919,140,33.9,3849251921,141,96.9,3849251915,155,,3849251917,56,Back,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970831,464,1,2,51,53,6eqit8ye8aomdsrrq0hk3v7gh,1,33.1,95.4,2022-10-16T14:12:33.223Z,2022-10-17T01:05:27Z,3849252203,56,Back,3849252207,141,85.2,3849252205,140,14.3,3849252209,212,20.9,3849252211,213,3.5,3851387719,178,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472970919,465,1,2,51,56,6eqit8ye8aomdsrrq0hk3v7gh,1,12.9,82.5,2022-10-16T14:12:35.990Z,2022-10-17T01:05:31Z,3849252651,212,14.9,3851387813,178,,3849252649,141,65.9,3849252645,56,Back,3849252647,140,3.7,3849252653,213,4.0,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472971009,466,1,2,51,58,6eqit8ye8aomdsrrq0hk3v7gh,0,4.5,61.2,2022-10-16T14:12:38.606Z,2022-10-17T01:05:35Z,3849253133,212,41.2,3849253135,213,5.8,3849253137,1,,3849253129,140,40.0,3849253125,155,,3849253127,56,Back,3851387857,178,,3849253131,141,35.5,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472971063,380,1,2,52,1,7vn2i2kd35zuetw6b38gw9jsz,1,59,70.7,2022-10-16T14:12:41.209Z,2022-10-17T01:05:46Z,3851388033,388,,3849253367,56,Center,3849253383,213,4.9,3849253375,141,45.5,3849253379,212,17.3,3849253371,140,61.3,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472971011,379,49,2,52,1,7vn2i2kd35zuetw6b38gw9jsz,1,59,70.7,2022-10-16T14:12:41.210Z,2022-10-17T01:05:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472971233,381,1,2,52,4,7vn2i2kd35zuetw6b38gw9jsz,1,61.4,42.7,2022-10-16T14:12:43.993Z,2022-10-17T01:05:53Z,3849254231,56,Right,3849254239,213,4.9,3851388129,178,,3849254233,140,65.3,3849254235,141,6.2,3849254237,212,25.2,3849254229,155,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472971293,382,1,2,52,9,7vn2i2kd35zuetw6b38gw9jsz,0,63.8,12.4,2022-10-16T14:12:49.594Z,2022-10-17T01:05:57Z,3849254529,213,0.8,3849254521,56,Center,3849254527,212,54.3,3849254525,141,68.1,3849254519,155,,3849254523,140,100.0,3851388249,178,,3849254531,1,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472971299,383,5,2,52,13,7vn2i2kd35zuetw6b38gw9jsz,0,101.2,49,2022-10-16T14:12:53.822Z,2022-10-17T01:06:00Z,3849254553,56,Center,3849254555,346,,3849258645,233,467,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472971791,467,5,2,52,13,6eqit8ye8aomdsrrq0hk3v7gh,1,-1.2,51,2022-10-16T14:12:53.822Z,2022-10-17T01:06:00Z,3849256995,346,,3849258625,233,383,3849256993,56,Back,,,,,,,,,,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472972263,468,1,2,52,53,6eqit8ye8aomdsrrq0hk3v7gh,1,4,50,2022-10-16T14:13:33.787Z,2022-10-17T01:06:16Z,3849259671,213,0.1,3849259661,155,,3849259669,212,63.6,3849259663,56,Center,3849259667,141,59.3,3849259665,140,64.3,3849259659,124,,3849259673,1,,e00004wkpfc8jawioejmpu1n9,David de Gea,3849259677,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472972297,469,1,2,52,57,6eqit8ye8aomdsrrq0hk3v7gh,0,64.3,59.3,2022-10-16T14:13:37.249Z,2022-10-17T01:06:25Z,3849259831,213,5.3,3849259823,56,Center,3849259825,140,69.3,3849259819,3,,3849259827,141,47.2,3849259821,168,,3849259829,212,9.8,3851388821,388,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472972313,384,1,2,52,59,7vn2i2kd35zuetw6b38gw9jsz,0,32.5,61.7,2022-10-16T14:13:39.600Z,2022-10-17T01:06:29Z,3849259909,3,,3851388879,388,,3849259925,212,16.2,3849259921,141,60.8,3849259913,56,Back,3849259929,213,6.2,3849259917,140,47.9,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472972389,470,1,2,53,1,6eqit8ye8aomdsrrq0hk3v7gh,1,57.6,41.2,2022-10-16T14:13:41.010Z,2022-10-17T01:06:35Z,3849260321,212,15.6,3849260313,140,69.2,3849260317,141,55.5,3851389005,178,,3849260309,56,Center,3849260327,213,0.7,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472972587,471,1,2,53,5,6eqit8ye8aomdsrrq0hk3v7gh,1,71.6,62,2022-10-16T14:13:44.889Z,2022-10-17T01:59:58Z,3849261495,140,94.8,3849261497,141,63.2,3849264453,210,13,3851389095,178,,3849261499,212,24.4,3849261493,56,Center,3849264455,154,,3849261541,195,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,3849261501,213,,,,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2473369091,1303,67,2,53,6,6eqit8ye8aomdsrrq0hk3v7gh,1,92.5,65.6,2022-10-16T14:13:46.448Z,2022-10-17T01:59:57Z,3851426271,233,1064,,,,,,,,,,,,,,,,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473369087,1064,67,2,53,6,7vn2i2kd35zuetw6b38gw9jsz,0,7.5,34.4,2022-10-16T14:13:46.449Z,2022-10-17T01:37:06Z,3851426277,233,1303,,,,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472972631,472,13,2,53,6,6eqit8ye8aomdsrrq0hk3v7gh,1,93.6,66.6,2022-10-16T14:13:46.511Z,2022-10-17T01:59:58Z,3849264289,55,471,3849261729,56,Center,3849264301,103,16.7,3849271041,328,,3849264303,230,98.6,3850534381,391,,3849264281,154,,3849264279,29,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,3849264305,231,3849264297,102,63.7,,54.7,3849263585,22,3849264277,73,,3851389235,178,3849263879,72,,3849263881,64,,,,,,,,,,,,,,
2472972641,386,5,2,53,7,7vn2i2kd35zuetw6b38gw9jsz,1,-1.1,37.4,2022-10-16T14:13:47.563Z,2022-10-17T01:06:56Z,3849261859,233,473,3849261781,56,Back,3849261783,346,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472972653,473,5,2,53,7,6eqit8ye8aomdsrrq0hk3v7gh,0,101.1,62.6,2022-10-16T14:13:47.563Z,2022-10-17T01:06:55Z,3849261843,56,Center,3849261845,346,,3849261875,233,386,,,,,,,,,,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472972625,385,43,2,53,14,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-10-16T14:13:54.234Z,2022-10-16T14:14:11Z,3849261685,213,4.9,3849263617,144,12,3849261677,56,Back,3849261683,212,1.8,3849261679,140,6.7,3849261681,141,37.7,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973283,387,1,2,53,40,7vn2i2kd35zuetw6b38gw9jsz,1,4.4,50.5,2022-10-16T14:14:20.697Z,2022-10-17T01:07:17Z,3849265381,189,,3849265353,140,7.0,3849265357,212,11.4,3849265355,141,66.8,3849265351,56,Back,3849265363,237,,3849265359,213,1.3,3849265349,124,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473280027,669,1,2,53,42,7vn2i2kd35zuetw6b38gw9jsz,1,6.6,68.3,2022-10-16T14:14:22.508Z,2022-10-17T01:07:29Z,3850931373,212,22.9,3850931375,213,4.8,3850931365,189,,3850931367,56,Back,3851389771,178,,3850931369,140,7.6,3850931371,141,34.6,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973333,388,1,2,53,46,7vn2i2kd35zuetw6b38gw9jsz,1,21.2,33.8,2022-10-16T14:14:26.026Z,2022-10-17T01:07:34Z,3849265605,141,46.4,3849265613,213,2.6,3851389901,178,,3849265595,56,Back,3849265601,140,8.0,3849265609,212,16.3,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973457,389,1,2,53,48,7vn2i2kd35zuetw6b38gw9jsz,1,8.5,43.4,2022-10-16T14:14:28.825Z,2022-10-17T01:07:37Z,3849266207,56,Back,3849266213,212,29.8,3849266215,213,5.3,3849266211,141,6.7,3851389955,178,,3849266209,140,24.0,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973489,390,1,2,53,53,7vn2i2kd35zuetw6b38gw9jsz,1,23.3,6.7,2022-10-16T14:14:33.334Z,2022-10-17T01:07:43Z,3849266437,56,Back,3849266443,212,14.1,3849266445,213,1.4,3849266439,140,25.4,3849266441,141,27.2,3851390093,178,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973669,391,1,2,53,54,7vn2i2kd35zuetw6b38gw9jsz,1,25.4,27.2,2022-10-16T14:14:34.361Z,2022-10-17T01:07:47Z,3849267317,56,Back,3849267321,140,34.2,3849267327,212,9.5,3851390207,178,,3849267323,141,24.1,3849267331,213,6.1,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472973729,392,1,2,54,1,7vn2i2kd35zuetw6b38gw9jsz,1,40,55.5,2022-10-16T14:14:41.375Z,2022-10-17T01:07:51Z,3849267653,140,29.7,3851390261,178,,3849267649,56,Back,3849267659,141,50.4,3849267665,213,3.5,3849267663,212,11.4,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
