id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/16/value,keyPass,assist
2481790477,127,5,1,18,20,48gk2hpqtsl6p9sx9kjhaydq4,0,42,101,2022-11-05T15:19:11.165Z,2022-11-06T00:27:45Z,3895798385,233,156,3895797287,347,,3895797285,56,Back,,,,,,,,,,,,,,,,7sdbx7mzjxhvofvke9mp26kbu,C. Summerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481790651,156,5,1,18,20,1pse9ta7a45pi2w2grjim70ge,1,58,-1,2022-11-05T15:19:11.165Z,2022-11-06T00:27:45Z,3895798267,347,,3895798263,56,Right,3895798321,233,127,,,,,,,,,,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481790713,157,1,1,18,26,1pse9ta7a45pi2w2grjim70ge,1,57.2,0,2022-11-05T15:19:17.203Z,2022-11-06T00:27:57Z,3895798627,141,6.5,3895798635,213,2.7,3895798621,56,Back,3895798623,140,45.5,3895798631,212,13.5,3895798615,107,,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481790787,158,1,1,18,29,1pse9ta7a45pi2w2grjim70ge,1,45.6,7.6,2022-11-05T15:19:19.962Z,2022-11-06T00:29:19Z,3895799021,212,13.7,3895799025,213,2.5,3897813369,178,,3895799015,140,35.3,3895799011,56,Back,3895799017,141,19.9,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481790873,159,1,1,18,33,1pse9ta7a45pi2w2grjim70ge,1,35.8,20.6,2022-11-05T15:19:24.014Z,2022-11-06T00:28:48Z,3897813629,178,,3895799467,212,14.2,3895799461,56,Back,3895799463,140,43.8,3895799465,141,3.7,3895799469,213,5.3,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481790939,160,1,1,18,36,1pse9ta7a45pi2w2grjim70ge,1,42.1,6.2,2022-11-05T15:19:27.126Z,2022-11-06T00:28:18Z,3897813693,178,,3895799817,212,15.5,3895799819,213,2.1,3895799811,56,Back,3895799813,140,35.1,3895799815,141,26.2,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481790987,161,1,1,18,39,1pse9ta7a45pi2w2grjim70ge,1,36.6,29.9,2022-11-05T15:19:30.103Z,2022-11-06T00:28:57Z,3895800099,141,51.6,3895800093,56,Back,3897814267,178,,3895800103,213,1.9,3895800101,212,15.4,3895800097,140,32.5,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481791227,162,1,1,18,41,1pse9ta7a45pi2w2grjim70ge,1,32.8,54.9,2022-11-05T15:19:32.351Z,2022-11-06T00:29:36Z,3895801381,140,88.9,3895801383,141,68.4,3895801385,212,59.6,3895801389,1,,3895801377,155,,3895805277,154,,3895805275,210,15,3895801379,56,Center,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,3895801387,213,3897814743,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,1,
2481791239,163,15,1,18,47,1pse9ta7a45pi2w2grjim70ge,1,88.9,68.4,2022-11-05T15:19:37.948Z,2022-11-06T00:29:36Z,3895801421,22,,3895801431,56,Center,3895804051,72,,3897814809,178,,3895805329,55,162,3895805339,328,,3895805321,78,,3895805333,102,51.8,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,3895805323,29,3895801425,64,3895804125,233,3895805343,147,56.1,3895805341,146,96.7,3895805337,214,,3895805335,103,3.8,3895805325,154,,,,,,,,,,,,,,,,,,128,,,
2481791251,128,10,1,18,47,48gk2hpqtsl6p9sx9kjhaydq4,1,4.5,41.7,2022-11-05T15:19:38.180Z,2022-11-06T00:29:48Z,3896922131,377,,3895801489,56,Back,3895802093,174,,3895801487,182,,3895845571,179,,3895804163,233,163,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481791401,164,1,1,18,49,1pse9ta7a45pi2w2grjim70ge,1,92.5,73.6,2022-11-05T15:19:40.679Z,2022-11-06T00:30:03Z,3897815095,178,,3895802243,212,14.7,3895810947,154,,3895802247,213,4.2,3895802239,141,54.6,3895802235,140,85.9,3895802231,56,Center,3895810945,210,16,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,3895810951,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2481791413,165,16,1,18,51,1pse9ta7a45pi2w2grjim70ge,1,86.2,55.3,2022-11-05T15:19:42.524Z,2022-11-06T00:30:04Z,3895811047,328,,3896924451,396,48.7,3895811039,55,164,3895811033,77,,3895802291,56,Center,3895807365,374,2022-11-05 15:19:41.951,3895807371,375,18:51.173,3896924447,395,3.1,33cny48k38nlo8pcx3i24ldqt,P. Billing,3895811051,231,3895802289,17,3895811045,103,3897815365,178,,3895811035,29,,3895802287,22,,3895811043,102,53.0,3895811037,154,,3895811049,230,3895807343,72,,,,,,,,,,,50.9,,26.6,97.2,,
2481793021,129,1,1,19,54,48gk2hpqtsl6p9sx9kjhaydq4,1,49.8,50,2022-11-05T15:20:45.591Z,2022-11-06T00:30:16Z,3895810805,140,35.7,3895810803,56,Back,3895810811,213,3.3,3895810813,279,G,3895810809,212,14.9,3895810807,141,47.2,3897815665,178,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793089,130,1,1,19,57,48gk2hpqtsl6p9sx9kjhaydq4,1,35.8,47.3,2022-11-05T15:20:48.044Z,2022-11-06T00:30:28Z,3895811185,140,41.6,3895811181,56,Back,3895811195,212,15.3,3895811189,141,67.9,3895811197,213,1.2,3897815873,178,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793251,131,1,1,19,59,48gk2hpqtsl6p9sx9kjhaydq4,1,41.6,67.9,2022-11-05T15:20:50.055Z,2022-11-06T00:30:38Z,3895812105,56,Left,3895812115,212,24.7,3895812109,141,93.5,3897815929,178,,3895812107,140,58.3,3895812117,213,0.8,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793263,132,1,1,20,6,48gk2hpqtsl6p9sx9kjhaydq4,1,64.4,84.1,2022-11-05T15:20:56.919Z,2022-11-06T00:30:42Z,3895812191,141,70.5,3895812189,140,62.0,3895812193,212,9.6,3895812195,213,4.4,3897815965,178,,3895812187,56,Center,,,,,,,7sdbx7mzjxhvofvke9mp26kbu,C. Summerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793301,133,1,1,20,6,48gk2hpqtsl6p9sx9kjhaydq4,1,63.8,70.9,2022-11-05T15:20:57.553Z,2022-11-06T00:30:47Z,3895812409,213,3.2,3895812399,140,54.1,3895812401,141,69.5,3895812395,56,Center,3895812405,212,10.2,3897816021,178,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793369,134,1,1,20,8,48gk2hpqtsl6p9sx9kjhaydq4,1,53.4,66.9,2022-11-05T15:20:59.313Z,2022-11-06T00:30:50Z,3897816063,178,,3895812827,140,55.2,3895812829,141,33.4,3895812833,213,4.8,3895812831,212,22.9,3895812825,56,Center,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793407,135,1,1,20,11,48gk2hpqtsl6p9sx9kjhaydq4,1,57.1,30.6,2022-11-05T15:21:01.843Z,2022-11-06T00:30:54Z,3895812981,213,5.5,3895812977,141,8.3,3895812979,212,21.2,3895812975,140,71.2,3895812973,56,Right,3897816121,178,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793491,136,1,1,20,12,48gk2hpqtsl6p9sx9kjhaydq4,1,72.5,8.5,2022-11-05T15:21:03.425Z,2022-11-06T00:30:59Z,3895813481,212,15.3,3895813485,213,2.6,3895813479,141,20.2,3897816159,178,,3895813475,140,60.0,3895813473,56,Right,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793551,137,1,1,20,18,48gk2hpqtsl6p9sx9kjhaydq4,1,61.2,21.3,2022-11-05T15:21:09.297Z,2022-11-06T00:31:04Z,3895813807,212,20.1,3895813809,213,2.0,3897816201,178,,3895813801,56,Center,3895813805,141,47.9,3895813803,140,52.9,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793609,138,1,1,20,20,48gk2hpqtsl6p9sx9kjhaydq4,1,55,51,2022-11-05T15:21:11.496Z,2022-11-06T00:31:14Z,3895814107,141,75.4,3897816319,178,,3895814103,56,Center,3895814105,140,55.4,3895814109,212,16.6,3895814111,213,1.5,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793695,139,1,1,20,22,48gk2hpqtsl6p9sx9kjhaydq4,1,55.4,75.4,2022-11-05T15:21:13.431Z,2022-11-06T00:31:26Z,3895814659,213,0.6,3897816523,178,,3895814651,56,Left,3895814653,140,69.8,3895814655,141,90.5,3895814657,212,18.3,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793711,140,1,1,20,26,48gk2hpqtsl6p9sx9kjhaydq4,0,72.7,83.3,2022-11-05T15:21:17.201Z,2022-11-06T00:31:35Z,3895814737,212,6.8,3895814739,213,4.9,3897816677,178,,3895814731,56,Center,3895814733,140,74.1,3895814735,141,73.6,,,,,,,7sdbx7mzjxhvofvke9mp26kbu,C. Summerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793721,166,49,1,20,26,1pse9ta7a45pi2w2grjim70ge,1,26.4,27,2022-11-05T15:21:17.699Z,2022-11-06T00:31:41Z,,,,,,,,,,,,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793795,167,1,1,20,29,1pse9ta7a45pi2w2grjim70ge,1,32,14.1,2022-11-05T15:21:20.317Z,2022-11-06T00:31:45Z,3895815211,213,1.2,3895815209,212,11.6,3895815203,56,Back,3895815205,140,35.5,3895815207,141,30.3,3897816851,178,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793865,168,1,1,20,31,1pse9ta7a45pi2w2grjim70ge,1,35.3,33.8,2022-11-05T15:21:22.157Z,2022-11-06T00:31:48Z,3897816923,178,,3895815617,212,22.4,3895815619,213,2.0,3895815611,56,Back,3895815615,141,64.3,3895815613,140,27.3,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793899,169,1,1,20,34,1pse9ta7a45pi2w2grjim70ge,1,31.1,66.4,2022-11-05T15:21:24.930Z,2022-11-06T00:31:52Z,3895815797,140,34.0,3895815801,212,12.8,3895815803,213,1.3,3895815791,56,Back,3897816995,178,,3895815799,141,84.7,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793947,170,1,1,20,35,1pse9ta7a45pi2w2grjim70ge,0,32.6,83.7,2022-11-05T15:21:26.640Z,2022-11-06T00:31:55Z,3895816115,56,Center,3895816123,213,6.1,3895816119,141,77.9,3897817031,178,,3895816121,212,23.6,3895816117,140,54.8,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481793963,141,49,1,20,37,48gk2hpqtsl6p9sx9kjhaydq4,1,47.2,21.7,2022-11-05T15:21:28.109Z,2022-11-06T00:31:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794113,142,1,1,20,38,48gk2hpqtsl6p9sx9kjhaydq4,1,43.5,17,2022-11-05T15:21:29.695Z,2022-11-06T00:32:01Z,3897817123,178,,3895816901,56,Right,3895816903,140,55.0,3895816905,141,9.2,3895816909,212,13.2,3895816911,213,5.9,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794281,143,1,1,20,41,48gk2hpqtsl6p9sx9kjhaydq4,1,58.7,4,2022-11-05T15:21:32.172Z,2022-11-06T01:11:19Z,3895817823,212,17.4,3895817819,140,68.4,3895817821,141,24.8,3897817187,178,,3895817827,213,0.9,3895817817,56,Center,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794311,144,1,1,20,45,48gk2hpqtsl6p9sx9kjhaydq4,0,65.1,39.4,2022-11-05T15:21:36.279Z,2022-11-06T00:32:10Z,3895817977,213,1.2,3897817299,178,,3895817969,56,Center,3895817973,141,60.4,3895817975,212,15.2,3895817971,140,70.1,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482172401,870,67,1,20,47,1pse9ta7a45pi2w2grjim70ge,1,30.6,39.8,2022-11-05T15:21:37.837Z,2022-11-06T02:28:07Z,3897860715,233,1057,,,,,,,,,,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482172397,1057,67,1,20,47,48gk2hpqtsl6p9sx9kjhaydq4,0,69.4,60.2,2022-11-05T15:21:37.838Z,2022-11-06T01:12:14Z,3897860723,233,870,,,,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794335,171,1,1,20,47,1pse9ta7a45pi2w2grjim70ge,1,31.5,41.2,2022-11-05T15:21:37.922Z,2022-11-06T02:28:07Z,3895818069,212,29.1,3895818065,140,4.1,3895818063,56,Back,3897817381,178,,3895818067,141,48.0,3895818071,213,3.0,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794413,172,49,1,20,50,1pse9ta7a45pi2w2grjim70ge,1,4.4,49.5,2022-11-05T15:21:40.995Z,2022-11-06T00:32:17Z,,,,,,,,,,,,,,,,,,,,,,,,,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794595,173,1,1,20,53,1pse9ta7a45pi2w2grjim70ge,0,3.3,45.6,2022-11-05T15:21:44.577Z,2022-11-06T00:32:21Z,3895819537,56,Center,3895819541,141,48.2,3895819543,212,58.8,3895819545,213,0.0,3897817527,178,,3895819535,157,,3895819539,140,59.3,3895819547,1,,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794633,145,1,1,20,57,48gk2hpqtsl6p9sx9kjhaydq4,1,41.6,52.4,2022-11-05T15:21:48.183Z,2022-11-06T00:32:25Z,3895819787,3,,3895819803,212,24.0,3895819805,213,1.5,3895819797,140,42.6,3895819801,141,87.6,3897817587,178,,3895819791,56,Back,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794639,146,49,1,20,59,48gk2hpqtsl6p9sx9kjhaydq4,1,41.9,91.2,2022-11-05T15:21:50.331Z,2022-11-06T00:32:30Z,,,,,,,,,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794691,147,1,1,21,0,48gk2hpqtsl6p9sx9kjhaydq4,0,42,91.2,2022-11-05T15:21:51.511Z,2022-11-06T00:32:35Z,3895820079,212,19.7,3897817721,178,,3895820073,56,Left,3895820075,140,60.8,3895820081,213,6.3,3895820077,141,90.8,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794767,175,1,1,21,0,1pse9ta7a45pi2w2grjim70ge,0,38,12.4,2022-11-05T15:21:51.745Z,2022-11-06T00:32:41Z,3895820551,140,52.5,3895820563,213,0.4,3895820555,141,22.3,3895820559,212,16.6,3895820549,56,Center,3897817791,178,,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794735,174,43,1,21,2,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-11-05T15:21:53.673Z,2022-11-05T18:25:03Z,3896937781,144,49,,,,,,,,,,,,,,,,,,,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794819,148,1,1,21,3,48gk2hpqtsl6p9sx9kjhaydq4,1,51.1,81.8,2022-11-05T15:21:54.380Z,2022-11-06T00:32:45Z,3895820843,141,76.7,3895820845,212,9.3,3897817881,178,,3895820841,140,59.3,3895820847,213,5.9,3895820839,56,Center,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794825,149,50,1,21,4,48gk2hpqtsl6p9sx9kjhaydq4,1,59.3,72.8,2022-11-05T15:21:55.220Z,2022-11-06T02:29:19Z,3895821145,233,176,3895820869,286,,3895820867,56,Center,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794843,176,7,1,21,4,1pse9ta7a45pi2w2grjim70ge,1,40.7,27.2,2022-11-05T15:21:55.585Z,2022-11-06T02:29:16Z,3895820959,285,,3896937067,384,,3897818113,178,,3895821039,233,149,3895820957,56,Back,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794855,177,49,1,21,6,1pse9ta7a45pi2w2grjim70ge,1,53.7,46.3,2022-11-05T15:21:57.335Z,2022-11-06T00:33:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794899,178,1,1,21,6,1pse9ta7a45pi2w2grjim70ge,1,53.7,46.3,2022-11-05T15:21:57.468Z,2022-11-06T00:33:06Z,3897818205,178,,3895821257,140,43.0,3895821255,56,Back,3895821263,213,3.1,3895821261,212,11.3,3895821259,141,47.5,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481794949,179,1,1,21,7,1pse9ta7a45pi2w2grjim70ge,1,43,47.5,2022-11-05T15:21:58.304Z,2022-11-06T00:33:09Z,3895821577,212,14.2,3897818257,178,,3895821571,56,Center,3895821575,141,34.3,3895821573,140,53.5,3895821579,213,5.6,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795019,180,1,1,21,9,1pse9ta7a45pi2w2grjim70ge,1,54.2,34,2022-11-05T15:22:00.448Z,2022-11-06T00:33:12Z,3897818309,178,,3895821981,212,19.0,3895821985,213,5.1,3895821977,140,61.2,3895821979,141,8.3,3895821975,56,Right,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482172741,1070,83,1,21,11,48gk2hpqtsl6p9sx9kjhaydq4,1,38.6,91.8,2022-11-05T15:22:02.183Z,2022-11-06T01:13:53Z,3897862611,399,168991,,,,,,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795043,181,61,1,21,11,1pse9ta7a45pi2w2grjim70ge,0,61.2,8.3,2022-11-05T15:22:02.251Z,2022-11-06T00:33:20Z,3895822071,56,Right,3897818461,178,,,,,,,,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482172705,1068,43,1,21,11,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-11-05T15:22:02.331Z,2022-11-06T01:13:40Z,3897862409,399,168991,3897862457,144,83,,,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795065,150,49,1,21,13,48gk2hpqtsl6p9sx9kjhaydq4,1,44.6,89,2022-11-05T15:22:03.885Z,2022-11-06T00:33:23Z,,,,,,,,,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795173,151,1,1,21,15,48gk2hpqtsl6p9sx9kjhaydq4,1,59.5,89.2,2022-11-05T15:22:06.193Z,2022-11-06T00:33:28Z,3895822783,141,71.5,3895822785,212,12.3,3897818609,178,,3895822789,213,4.9,3895822777,56,Center,3895822779,140,61.8,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795213,152,1,1,21,17,48gk2hpqtsl6p9sx9kjhaydq4,1,62.3,66.6,2022-11-05T15:22:08.642Z,2022-11-06T00:33:32Z,3897818647,178,,3895823007,212,15.9,3895823009,213,5.0,3895823001,56,Center,3895823003,140,66.0,3895823005,141,43.9,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795247,153,1,1,21,19,48gk2hpqtsl6p9sx9kjhaydq4,1,66.5,48.2,2022-11-05T15:22:10.246Z,2022-11-06T00:33:38Z,3895823231,56,Center,3895823235,141,59.2,3895823233,140,69.1,3895823239,213,1.2,3897818739,178,,3895823237,212,8.0,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795321,154,1,1,21,21,48gk2hpqtsl6p9sx9kjhaydq4,1,73,61.2,2022-11-05T15:22:12.360Z,2022-11-06T00:33:42Z,3897818793,178,,3895823711,141,66.9,3895823713,212,15.4,3895823715,213,0.3,3895823709,140,87.2,3895823707,56,Center,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795339,155,50,1,21,22,48gk2hpqtsl6p9sx9kjhaydq4,1,82.7,61.5,2022-11-05T15:22:13.048Z,2022-11-06T00:33:53Z,3895823799,286,,3895824249,233,182,3895823795,56,Center,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795371,182,7,1,21,23,1pse9ta7a45pi2w2grjim70ge,1,17.3,38.5,2022-11-05T15:22:14.188Z,2022-11-06T00:33:58Z,3895824189,233,155,3896941287,384,,3895824021,285,,3897819015,178,,3895824019,56,Back,,,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795493,183,49,1,21,24,1pse9ta7a45pi2w2grjim70ge,1,15.2,46,2022-11-05T15:22:15.077Z,2022-11-06T00:34:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795361,156,43,1,21,25,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-11-05T15:22:15.984Z,2022-11-05T15:22:36Z,3895823919,56,Center,3895827181,144,61,,,,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481795511,184,1,1,21,25,1pse9ta7a45pi2w2grjim70ge,1,13.3,41.8,2022-11-05T15:22:16.088Z,2022-11-06T00:34:22Z,3897819349,178,,3895824763,56,Back,3895824765,140,2.7,3895824769,212,12.2,3895824771,213,2.7,3895824767,141,49.3,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
