id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2498527177,448,1,1,39,31,6eqit8ye8aomdsrrq0hk3v7gh,0,60.8,63.9,2023-01-18T20:40:35.642Z,2023-01-19T04:36:55Z,3984003611,140,68.3,3984003617,213,0.8,3984003615,212,11.1,3984003609,56,Center,3984277529,178,,3984003607,3,,3984003613,141,75.4,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527187,329,61,1,39,34,1c8m2ko0wxq1asfkuykurdr0y,1,34.3,23.8,2023-01-18T20:40:37.873Z,2023-01-19T04:37:10Z,3984003679,56,Back,3984277599,178,,,,,,,,,,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527195,330,49,1,39,35,1c8m2ko0wxq1asfkuykurdr0y,1,35.7,27.7,2023-01-18T20:40:39.142Z,2023-01-19T04:37:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527205,331,1,1,39,35,1c8m2ko0wxq1asfkuykurdr0y,1,35.7,27.7,2023-01-18T20:40:39.675Z,2023-01-19T04:37:45Z,3984003757,56,Back,3984277815,178,,3984003763,212,10.8,3984003761,141,16.3,3984003765,213,5.5,3984003759,140,42.8,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527215,332,1,1,39,37,1c8m2ko0wxq1asfkuykurdr0y,1,42.8,16.3,2023-01-18T20:40:41.542Z,2023-01-19T04:39:12Z,3984003825,213,0.1,3984003821,141,21.9,3984003817,56,Center,3984278343,178,,3984003823,212,31.2,3984003819,140,72.3,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527219,333,1,1,39,38,1c8m2ko0wxq1asfkuykurdr0y,1,72.3,21.9,2023-01-18T20:40:42.336Z,2023-01-19T04:39:16Z,3984278371,178,,3984003869,213,4.0,3984003861,56,Right,3984003867,212,7.2,3984003863,140,67.7,3984003865,141,14.1,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527253,334,1,1,39,41,1c8m2ko0wxq1asfkuykurdr0y,1,68,17.7,2023-01-18T20:40:45.620Z,2023-01-19T04:39:25Z,3984004037,141,39.6,3984004039,212,18.7,3984278391,178,,3984004035,140,78.8,3984004041,213,0.9,3984004777,210,15,3984004033,56,Center,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498581351,1275,67,1,39,43,1c8m2ko0wxq1asfkuykurdr0y,1,79.3,41.2,2023-01-18T20:40:47.330Z,2023-01-19T07:02:32Z,3984292425,233,1655,,,,,,,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498581349,1655,67,1,39,43,6eqit8ye8aomdsrrq0hk3v7gh,0,20.7,58.8,2023-01-18T20:40:47.331Z,2023-01-19T05:22:22Z,3984292429,233,1275,,,,,,,,,,,,,,,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527255,335,15,1,39,44,1c8m2ko0wxq1asfkuykurdr0y,1,81.8,35.9,2023-01-18T20:40:48.449Z,2023-01-19T04:39:26Z,3984004795,29,,3984004051,56,Center,3984004813,147,49.6,3984004807,275,,3984004809,138,,3984004803,103,31.6,3984278421,178,,3984004261,20,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,3984004805,215,,3984004827,233,449,,3984004047,22,3984004801,102,52.9,3984004793,77,,3984004049,18,,3984004797,55,3984004811,146,,,,,,,,334,98.0,,,,,,,,,
2498527249,449,10,1,39,45,6eqit8ye8aomdsrrq0hk3v7gh,1,3.8,49.6,2023-01-18T20:40:49.303Z,2023-01-19T04:39:33Z,3984004267,275,,3984198643,378,,3984198641,175,,3984004019,56,Back,3984004265,179,,3984004017,182,,3984004303,233,335,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527267,336,6,1,39,47,1c8m2ko0wxq1asfkuykurdr0y,1,88.4,42.8,2023-01-18T20:40:51.514Z,2023-01-19T04:39:34Z,3984004101,233,450,3984004099,73,,3984004097,56,Center,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527261,450,6,1,39,47,6eqit8ye8aomdsrrq0hk3v7gh,0,11.6,57.2,2023-01-18T20:40:51.514Z,2023-01-19T04:39:35Z,3984004111,233,336,3984004077,73,,3984004075,56,Back,,,,,,,,,,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527437,337,1,1,40,16,1c8m2ko0wxq1asfkuykurdr0y,0,99.5,99.5,2023-01-18T20:41:20.251Z,2023-01-19T04:39:41Z,3984005061,141,51.4,3984198877,72,,3984005059,140,94.2,3984005067,1,,3984005049,2,,3984005057,56,Center,3984005051,6,,3984005065,213,4.5,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,3984005053,155,,3984278525,178,,,3984005055,224,3984005063,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527453,451,12,1,40,18,6eqit8ye8aomdsrrq0hk3v7gh,1,6.3,51.3,2023-01-18T20:41:22.135Z,2023-01-19T04:39:46Z,3984278559,388,,3984005141,141,74.0,3984005151,15,,3984005139,140,21.4,3984005145,213,0.8,3984005137,56,Back,3984005143,212,22.1,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527477,338,1,1,40,23,1c8m2ko0wxq1asfkuykurdr0y,0,81.2,8.9,2023-01-18T20:41:27.466Z,2023-01-19T04:39:49Z,3984199005,20,,3984005301,141,38.5,3984005295,155,,3984005293,2,,3984199003,224,,3984005297,56,Center,3984005305,213,1.2,3984278587,178,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,3984005303,212,21.3,3984005299,140,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527491,452,12,1,40,24,6eqit8ye8aomdsrrq0hk3v7gh,1,12.8,63,2023-01-18T20:41:28.528Z,2023-01-19T04:39:52Z,3984278621,178,,3984005423,15,,3984005413,56,Back,3984005415,140,42.8,3984005419,212,31.5,3984005421,213,6.2,3984005417,141,60.6,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527521,339,1,1,40,29,1c8m2ko0wxq1asfkuykurdr0y,1,55.7,46.5,2023-01-18T20:41:33.218Z,2023-01-19T04:39:55Z,3984005571,141,94.4,3984005577,1,,3984005569,140,86.3,3984278651,178,,3984005567,56,Left,3984005575,213,0.8,3984005565,155,,3984005573,212,45.8,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527523,340,50,1,40,32,1c8m2ko0wxq1asfkuykurdr0y,1,85,95.1,2023-01-18T20:41:36.002Z,2023-01-19T04:40:06Z,3984243913,233,453,3984005583,286,,3984005581,56,Left,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527529,453,7,1,40,32,6eqit8ye8aomdsrrq0hk3v7gh,0,15,4.9,2023-01-18T20:41:36.628Z,2023-01-19T04:40:09Z,3984199165,385,,3984005613,285,,3984005611,56,Back,3984005627,233,340,3984278749,178,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527547,341,1,1,40,35,1c8m2ko0wxq1asfkuykurdr0y,0,76.9,95.4,2023-01-18T20:41:39.509Z,2023-01-19T04:40:19Z,3984005707,141,94.0,3984005723,286,,3984278793,178,,3984005709,212,1.4,3984005719,233,454,3984005705,140,77.9,3984005717,236,,3984005703,56,Left,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,3984005711,213,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527537,454,74,1,40,35,6eqit8ye8aomdsrrq0hk3v7gh,1,24.4,2.8,2023-01-18T20:41:39.662Z,2023-01-19T04:40:36Z,3984005675,56,Back,3984005727,233,341,3984005677,285,,3984278927,178,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527559,342,5,1,40,37,1c8m2ko0wxq1asfkuykurdr0y,1,74.3,101.6,2023-01-18T20:41:41.753Z,2023-01-19T04:40:37Z,3984005791,56,Left,3984005793,347,,3984005799,233,455,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527543,455,5,1,40,37,6eqit8ye8aomdsrrq0hk3v7gh,0,25.7,-1.6,2023-01-18T20:41:41.753Z,2023-01-19T04:40:38Z,3984005687,56,Back,3984005689,347,,3984005809,233,342,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527615,343,1,1,40,53,1c8m2ko0wxq1asfkuykurdr0y,1,76.2,100,2023-01-18T20:41:57.495Z,2023-01-19T04:40:45Z,3984006109,140,79.1,3984006115,213,5.0,3984006107,56,Left,3984006113,212,12.7,3984006111,141,83.9,3984006105,107,,3984006673,189,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527617,344,1,1,40,56,1c8m2ko0wxq1asfkuykurdr0y,1,74,75.7,2023-01-18T20:41:59.895Z,2023-01-19T04:40:49Z,3984006119,56,Center,3984006121,140,69.1,3984006127,213,4.0,3984279031,178,,3984006123,141,66.0,3984006125,212,8.4,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527631,345,1,1,40,57,1c8m2ko0wxq1asfkuykurdr0y,1,69,64.8,2023-01-18T20:42:01.186Z,2023-01-19T04:40:55Z,3984006211,141,46.0,3984279069,178,,3984006209,140,72.8,3984006215,213,5.0,3984006207,56,Center,3984006213,212,13.4,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527651,346,1,1,40,58,1c8m2ko0wxq1asfkuykurdr0y,1,72.8,46,2023-01-18T20:42:02.854Z,2023-01-19T04:41:55Z,3984006323,141,26.2,3984279357,178,,3984006325,212,15.9,3984006319,56,Center,3984006327,213,5.3,3984006321,140,80.9,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527671,347,1,1,41,0,1c8m2ko0wxq1asfkuykurdr0y,1,80.9,26.2,2023-01-18T20:42:04.835Z,2023-01-19T04:41:59Z,3984006467,56,Center,3984006469,140,90.8,3984006475,213,1.2,3984006463,2,,3984199441,224,,3984279377,178,,3984006471,141,66.7,3984006473,212,29.4,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,3984006465,155,,3984199443,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527689,348,1,1,41,3,1c8m2ko0wxq1asfkuykurdr0y,1,91.9,66,2023-01-18T20:42:07.412Z,2023-01-19T04:42:03Z,3984006555,140,85.5,3984006553,56,Center,3984006551,3,,3984279399,388,,3984006557,141,63.3,3984006559,212,7.0,3984006561,213,3.4,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527691,349,3,1,41,6,1c8m2ko0wxq1asfkuykurdr0y,0,86,64.3,2023-01-18T20:42:10.812Z,2023-01-19T04:42:12Z,3984279439,178,,3984006607,233,456,3984006567,286,,3984199591,465,,3984006565,56,Center,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527697,456,7,1,41,7,6eqit8ye8aomdsrrq0hk3v7gh,1,14,35.7,2023-01-18T20:42:11.038Z,2023-01-19T04:42:16Z,3984006597,56,Back,3984006599,285,,3984199619,383,,3984006601,233,349,3984279453,178,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527699,457,49,1,41,8,6eqit8ye8aomdsrrq0hk3v7gh,1,15.4,35.5,2023-01-18T20:42:11.897Z,2023-01-19T04:42:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498581541,1667,67,1,41,8,6eqit8ye8aomdsrrq0hk3v7gh,1,13.7,34.1,2023-01-18T20:42:11.912Z,2023-01-19T07:02:33Z,3984293145,233,1298,,,,,,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498581539,1298,67,1,41,8,1c8m2ko0wxq1asfkuykurdr0y,0,86.3,65.9,2023-01-18T20:42:11.913Z,2023-01-19T05:25:22Z,3984293153,233,1667,,,,,,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527727,458,1,1,41,8,6eqit8ye8aomdsrrq0hk3v7gh,1,14.5,32.6,2023-01-18T20:42:11.920Z,2023-01-19T07:02:33Z,3984026677,1,,3984006753,213,6.0,3984006745,56,Back,3984006751,212,23.6,3984279561,178,,3984026675,157,,3984006749,141,22.5,3984006747,140,36.0,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527753,459,3,1,41,15,6eqit8ye8aomdsrrq0hk3v7gh,0,91.5,14.8,2023-01-18T20:42:19.202Z,2023-01-19T04:42:48Z,3984279625,178,,3984006899,286,,3984006897,56,Right,3984199691,465,,3984006969,233,350,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527757,350,7,1,41,17,1c8m2ko0wxq1asfkuykurdr0y,1,8.5,85.2,2023-01-18T20:42:21.452Z,2023-01-19T04:43:00Z,3984006927,285,,3984199695,385,,3984006939,233,459,3984006925,56,Back,3984279673,389,,3984006923,167,,,,,,,,5nsag404623qznyyizl8yuwkq,C. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527763,351,6,1,41,18,1c8m2ko0wxq1asfkuykurdr0y,0,7,84.2,2023-01-18T20:42:22.634Z,2023-01-19T04:43:03Z,3984007061,233,460,3984006973,56,Back,3984006975,73,,,,,,,,,,,,,,,,,5nsag404623qznyyizl8yuwkq,C. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527765,460,6,1,41,18,6eqit8ye8aomdsrrq0hk3v7gh,1,93,15.8,2023-01-18T20:42:22.634Z,2023-01-19T04:43:03Z,3984006979,75,,3984007017,233,351,3984006977,56,Right,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527903,461,1,1,41,53,6eqit8ye8aomdsrrq0hk3v7gh,0,99.5,0.5,2023-01-18T20:42:56.944Z,2023-01-19T04:43:16Z,3984007821,141,47.2,3984279767,178,,3984007815,223,,3984199803,72,,3984007823,212,31.8,3984007811,6,,3984007817,56,Center,3984007819,140,97.6,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,3984007809,2,,3984007825,213,1.6,,3984007813,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527909,352,12,1,41,54,1c8m2ko0wxq1asfkuykurdr0y,1,2.1,56.4,2023-01-18T20:42:58.380Z,2023-01-19T04:43:37Z,3984007843,140,3.2,3984007845,141,53.0,3984007853,15,,3984007849,213,5.2,3984279873,388,,3984007841,56,Back,3984007847,212,2.6,,,,5nsag404623qznyyizl8yuwkq,C. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527921,353,44,1,41,56,1c8m2ko0wxq1asfkuykurdr0y,1,3.4,53.3,2023-01-18T20:43:00.688Z,2023-01-19T07:02:34Z,3984007947,233,462,3984007921,285,,3984007919,56,Back,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527913,462,44,1,41,56,6eqit8ye8aomdsrrq0hk3v7gh,0,96.6,46.7,2023-01-18T20:43:00.689Z,2023-01-19T04:43:50Z,3984007867,56,Center,3984007953,233,353,3984007869,286,,,,,,,,,,,,,,,,,57btqxe5sy3ygzxpp55p4umdx,W. Weghorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527929,354,41,1,41,56,1c8m2ko0wxq1asfkuykurdr0y,1,3.2,53,2023-01-18T20:43:00.750Z,2023-01-19T07:02:34Z,3984007957,140,10.5,3984199905,378,,3984007961,141,54.7,3984007963,212,7.8,3984279987,388,,3984007965,213,0.1,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527925,463,1,1,41,58,6eqit8ye8aomdsrrq0hk3v7gh,1,87.3,46.1,2023-01-18T20:43:01.917Z,2023-01-19T04:44:04Z,3984007941,212,6.3,3984007935,56,Center,3984280057,178,,3984007939,141,37.1,3984028909,3,,3984007937,140,88.8,3984007943,213,5.0,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527935,464,1,1,41,58,6eqit8ye8aomdsrrq0hk3v7gh,0,88.8,37.1,2023-01-18T20:43:02.834Z,2023-01-19T04:44:08Z,3984007983,3,,3984007991,212,10.7,3984007985,56,Center,3984280101,178,,3984007989,141,52.8,3984007993,213,1.5,3984007987,140,89.8,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527943,355,44,1,42,0,1c8m2ko0wxq1asfkuykurdr0y,1,11.2,45.9,2023-01-18T20:43:04.630Z,2023-01-19T07:02:35Z,3984008045,56,Back,3984008047,285,,3984008049,233,465,,,,,,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527937,465,44,1,42,0,6eqit8ye8aomdsrrq0hk3v7gh,0,88.8,54.1,2023-01-18T20:43:04.631Z,2023-01-19T04:44:13Z,3984008003,56,Center,3984008059,233,355,3984008005,286,,,,,,,,,,,,,,,,,57btqxe5sy3ygzxpp55p4umdx,W. Weghorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531757,416,12,1,42,0,1c8m2ko0wxq1asfkuykurdr0y,1,13.1,42.3,2023-01-18T20:43:04.718Z,2023-01-19T07:02:35Z,3984029783,141,43.0,3984029785,212,1.4,3984280145,388,,3984029779,56,Back,3984029793,15,,3984029781,140,14.4,3984029787,213,0.3,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498531731,546,61,1,42,0,6eqit8ye8aomdsrrq0hk3v7gh,1,87,53.6,2023-01-18T20:43:04.780Z,2023-01-19T04:44:31Z,3984029639,56,Center,3984280249,21,,3984280251,388,,,,,,,,,,,,,,,,,57btqxe5sy3ygzxpp55p4umdx,W. Weghorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527953,356,12,1,42,2,1c8m2ko0wxq1asfkuykurdr0y,1,14.4,40.9,2023-01-18T20:43:06.366Z,2023-01-19T04:44:34Z,3984008137,141,45.0,3984280275,178,,3984008139,212,40.7,3984008135,140,53.1,3984008133,56,Center,3984008141,213,0.1,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527957,357,49,1,42,7,1c8m2ko0wxq1asfkuykurdr0y,1,56.2,52.3,2023-01-18T20:43:11.489Z,2023-01-19T05:19:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527961,358,3,1,42,8,1c8m2ko0wxq1asfkuykurdr0y,0,62,67.6,2023-01-18T20:43:12.158Z,2023-01-19T04:44:49Z,3984008197,286,,3984280361,178,,3984008195,56,Center,3984200189,465,,3984008319,233,466,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527981,466,7,1,42,8,6eqit8ye8aomdsrrq0hk3v7gh,1,38,32.4,2023-01-18T20:43:12.532Z,2023-01-19T04:44:58Z,3984200187,385,,3984008311,233,358,3984008305,56,Back,3984280403,178,,3984008307,285,,,,,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498527983,467,49,1,42,11,6eqit8ye8aomdsrrq0hk3v7gh,1,45.5,8.3,2023-01-18T20:43:15.661Z,2023-01-19T04:45:09Z,,,,,,,,,,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498528009,468,1,1,42,11,6eqit8ye8aomdsrrq0hk3v7gh,1,45.9,8,2023-01-18T20:43:15.702Z,2023-01-19T04:45:16Z,3984008427,213,0.1,3984280487,178,,3984008421,140,59.4,3984008425,212,14.2,3984008419,56,Right,3984008423,141,9.2,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498528011,469,50,1,42,13,6eqit8ye8aomdsrrq0hk3v7gh,1,59.7,13,2023-01-18T20:43:17.458Z,2023-01-19T04:45:32Z,3984008577,233,359,3984008433,286,,3984008431,56,Right,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498528037,359,7,1,42,14,1c8m2ko0wxq1asfkuykurdr0y,1,40.3,87,2023-01-18T20:43:18.198Z,2023-01-19T04:45:36Z,3984008563,56,Back,3984200313,384,,3984008565,285,,3984008573,233,469,3984280617,389,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498528041,360,49,1,42,15,1c8m2ko0wxq1asfkuykurdr0y,1,37.3,74.2,2023-01-18T20:43:18.993Z,2023-01-19T04:45:55Z,,,,,,,,,,,,,,,,,,,,,,,,,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498581097,1622,43,1,42,16,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2023-01-18T20:43:20.742Z,2023-01-19T05:28:09Z,3984293983,144,83,3984291569,399,108413,,,,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498528049,361,1,1,42,18,1c8m2ko0wxq1asfkuykurdr0y,1,43.7,74.4,2023-01-18T20:43:22.402Z,2023-01-19T04:46:13Z,3984008649,213,4.3,3984008641,56,Back,3984008647,212,8.5,3984008643,140,40.5,3984008645,141,62.9,3984280745,178,,,,,,,,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498528077,362,1,1,42,21,1c8m2ko0wxq1asfkuykurdr0y,1,44.1,53.3,2023-01-18T20:43:25.087Z,2023-01-19T04:46:22Z,3984008801,212,28.9,3984008795,56,Right,3984008797,140,62.0,3984008803,213,5.4,3984280757,178,,3984011401,210,15,3984008799,141,21.1,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498528081,363,15,1,42,26,1c8m2ko0wxq1asfkuykurdr0y,1,76.8,33.4,2023-01-18T20:43:30.770Z,2023-01-19T04:46:23Z,3984011433,231,48.6,3984011423,103,19,3984008819,22,,3984011415,29,,3984011307,233,470,3984011429,147,36.6,3984011427,146,80.8,3984280789,178,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,3984008821,18,,3984011273,72,,,3984011283,82,3984028691,76,,3984011421,102,52.0,3984011431,230,98.5,3984011425,215,3984008823,56,3984011417,55,362,,,,,,Center,,,,,,,,,
