id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/14/value,qualifier/9/value,qualifier/15/value,qualifier/17/value
2533656621,134,1,1,13,53,b9si1jn1lfxfund69e9ogcu2n,1,31.6,38.9,2023-04-15T14:14:09.095Z,2023-04-15T20:50:09Z,4190415881,56,Back,4190415887,141,49.0,4190415883,140,39.7,4190415895,213,0.7,4192692635,178,,4190415891,212,10.9,,,,,,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656673,135,1,1,13,55,b9si1jn1lfxfund69e9ogcu2n,1,38.7,53.7,2023-04-15T14:14:11.414Z,2023-04-15T20:50:13Z,4190416145,56,Back,4190416149,140,34.0,4190416157,213,2.1,4190416155,212,10.1,4192692885,178,,4190416153,141,66.6,,,,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656685,136,1,1,13,56,b9si1jn1lfxfund69e9ogcu2n,0,34.6,68.5,2023-04-15T14:14:12.333Z,2023-04-15T20:50:16Z,4190416205,213,0.3,4190416201,141,72.1,4190416203,212,8.7,4190416199,140,42.6,4192693061,178,,4190416197,56,Back,,,,,,,4pyehox7p3z64c4l3k8yoyfv9,Pablo Sarabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656709,127,49,1,13,57,7yx5dqhhphyvfisohikodajhv,1,53.3,17.3,2023-04-15T14:14:13.078Z,2023-04-15T20:50:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656871,128,1,1,13,58,7yx5dqhhphyvfisohikodajhv,1,54.1,16.1,2023-04-15T14:14:14.168Z,2023-04-15T20:50:21Z,4192693343,178,,4190417163,140,71.3,4190417165,141,6.1,4190417167,212,19.3,4190417161,56,Right,4190417169,213,5.9,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656907,129,1,1,14,2,7yx5dqhhphyvfisohikodajhv,0,87.9,9.1,2023-04-15T14:14:18.780Z,2023-04-15T20:50:24Z,4190417383,140,90.5,4190417385,141,45.7,4190417377,2,,4190417387,212,25.0,4190417379,155,,4192073537,20,,4192073535,224,,4190417389,213,1.5,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,4190417381,56,Center,4192693493,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656999,137,12,1,14,3,b9si1jn1lfxfund69e9ogcu2n,1,9.3,66.7,2023-04-15T14:14:19.761Z,2023-04-15T20:50:31Z,4190418023,167,,4190417895,56,Back,4190417897,140,2.6,4190417899,141,100.0,4190417901,212,25.0,4190418131,15,,4190417903,213,1.9,4192693839,388,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658397,130,5,1,14,6,7yx5dqhhphyvfisohikodajhv,1,97.4,-1.6,2023-04-15T14:14:22.378Z,2023-04-15T20:50:32Z,4190425207,347,,4190425205,56,Right,4190425267,233,138,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657015,138,5,1,14,6,b9si1jn1lfxfund69e9ogcu2n,0,2.6,101.6,2023-04-15T14:14:22.378Z,2023-04-15T20:50:33Z,4190417971,347,,4190425329,233,130,4190417969,56,Back,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658551,131,1,1,14,45,7yx5dqhhphyvfisohikodajhv,1,94.5,0,2023-04-15T14:15:01.448Z,2023-04-15T20:50:37Z,4190426001,140,93.6,4190426009,1,,4190426007,213,1.6,4190426005,212,23.1,4190426003,141,32.9,4190425999,56,Center,4190425997,107,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658571,132,44,1,14,47,7yx5dqhhphyvfisohikodajhv,1,93.2,40.5,2023-04-15T14:15:03.323Z,2023-04-15T21:13:19Z,4190426241,233,140,4190426097,56,Center,4190426099,286,,,,,,,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658579,140,44,1,14,47,b9si1jn1lfxfund69e9ogcu2n,0,6.8,59.5,2023-04-15T14:15:03.324Z,2023-04-15T20:50:59Z,4190426121,285,,4190426369,233,132,4190426119,56,Back,,,,,,,,,,,,,,,,29f3jvukalzylzr19t9phgxgq,Toti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658771,133,1,1,14,47,7yx5dqhhphyvfisohikodajhv,0,93.6,32.8,2023-04-15T14:15:03.347Z,2023-04-15T21:13:20Z,4190427067,140,90.7,4190427063,168,,4192695697,388,,4190427071,212,13.1,4190427069,141,51.6,4190427065,56,Center,4190427605,3,,4190427073,213,1.8,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658807,141,12,1,14,48,b9si1jn1lfxfund69e9ogcu2n,1,10,46,2023-04-15T14:15:04.622Z,2023-04-15T20:51:13Z,4190427251,213,6.0,4190427233,56,Back,4190427247,212,25.0,4192696227,178,,4190427241,141,35.4,4190427237,140,32.8,,,,,,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658829,142,61,1,14,51,b9si1jn1lfxfund69e9ogcu2n,1,33,29.2,2023-04-15T14:15:07.804Z,2023-04-15T20:51:28Z,4192696835,388,,4190427323,56,Back,,,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658867,143,49,1,14,55,b9si1jn1lfxfund69e9ogcu2n,1,30,17,2023-04-15T14:15:11.247Z,2023-04-15T20:51:35Z,,,,,,,,,,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659083,144,1,1,14,57,b9si1jn1lfxfund69e9ogcu2n,0,32,24.3,2023-04-15T14:15:13.173Z,2023-04-15T20:51:43Z,4190428627,140,40.6,4190428633,213,0.6,4190428625,56,Back,4190428629,141,33.9,4192697525,178,,4190428631,212,11.1,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659053,134,3,1,14,59,7yx5dqhhphyvfisohikodajhv,0,56.3,67.8,2023-04-15T14:15:15.351Z,2023-04-15T20:22:00Z,4190428433,56,Center,4190429391,286,,4190838369,233,145,4192573045,389,,4192075353,464,,,,,,,,,,,bs7iyv9ys61m88qh4rvb0tpzp,J. Dasilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659211,145,7,1,14,59,b9si1jn1lfxfund69e9ogcu2n,0,43.7,32.2,2023-04-15T14:15:15.412Z,2023-04-15T20:22:04Z,4190838345,233,134,4190429261,285,,4192573247,178,,4190429257,56,Back,4192075143,385,,,,,,,,,,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659141,135,3,1,15,1,7yx5dqhhphyvfisohikodajhv,1,57.6,59.8,2023-04-15T14:15:17.507Z,2023-04-15T20:22:09Z,4192075611,465,,4190428943,286,,4190429493,233,146,4190428941,56,Center,4192573733,178,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659225,146,45,1,15,1,b9si1jn1lfxfund69e9ogcu2n,0,42.4,40.2,2023-04-15T14:15:17.507Z,2023-04-15T20:22:10Z,4190429363,285,,4190429565,233,135,4190429357,56,Back,,,,,,,,,,,,,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659155,136,49,1,15,2,7yx5dqhhphyvfisohikodajhv,1,59,45.2,2023-04-15T14:15:18.984Z,2023-04-15T20:22:14Z,,,,,,,,,,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659269,137,50,1,15,5,7yx5dqhhphyvfisohikodajhv,1,69.8,24.3,2023-04-15T14:15:21.529Z,2023-04-15T20:22:18Z,4190429635,56,Center,4190429637,286,,4190429971,233,147,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659319,147,7,1,15,5,b9si1jn1lfxfund69e9ogcu2n,0,30.2,75.7,2023-04-15T14:15:21.596Z,2023-04-15T20:22:35Z,4190429943,233,137,4192574883,178,,4190429863,285,,4190429859,56,Back,4192076409,385,,,,,,,,,,,4pyehox7p3z64c4l3k8yoyfv9,Pablo Sarabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659283,138,61,1,15,5,7yx5dqhhphyvfisohikodajhv,1,66.9,30.7,2023-04-15T14:15:21.772Z,2023-04-15T20:22:28Z,4190429683,56,Center,4192575577,178,,,,,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659435,148,12,1,15,9,b9si1jn1lfxfund69e9ogcu2n,1,9.6,88.9,2023-04-15T14:15:25.142Z,2023-04-15T20:22:42Z,4190430541,167,,4190430495,213,0.9,4190430491,141,100.0,4190430493,212,11.2,4190430489,140,16.4,4190430487,56,Back,4192576713,178,,,,,29f3jvukalzylzr19t9phgxgq,Toti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660547,139,5,1,15,9,7yx5dqhhphyvfisohikodajhv,1,81.8,-1.5,2023-04-15T14:15:25.871Z,2023-04-15T20:22:44Z,4190436367,233,149,4190436193,347,,4190436191,56,Right,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659439,149,5,1,15,9,b9si1jn1lfxfund69e9ogcu2n,0,18.2,101.5,2023-04-15T14:15:25.871Z,2023-04-15T20:22:45Z,4190436433,233,139,4190430513,56,Back,4190430515,347,,,,,,,,,,,,,,,,,29f3jvukalzylzr19t9phgxgq,Toti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660855,140,1,1,15,43,7yx5dqhhphyvfisohikodajhv,1,86.7,0,2023-04-15T14:15:58.999Z,2023-04-15T20:22:47Z,4190437799,140,91.5,4190437795,107,,4190437797,56,Center,4190437803,212,22.5,4190437801,141,30.8,4190437807,1,,4190437805,213,1.3,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660933,141,1,1,15,44,7yx5dqhhphyvfisohikodajhv,1,91.4,30.5,2023-04-15T14:16:00.929Z,2023-04-15T20:22:53Z,4190438193,213,1.5,4192577575,388,,4190438191,212,14.2,4190438183,168,,4190438185,56,Center,4190438187,140,92.3,4190438189,141,51.3,4190438181,3,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660941,142,61,1,15,45,7yx5dqhhphyvfisohikodajhv,0,92.2,51.2,2023-04-15T14:16:01.634Z,2023-04-15T20:22:59Z,4190438219,56,Center,4192577995,388,,,,,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660975,150,52,1,15,46,b9si1jn1lfxfund69e9ogcu2n,1,2.4,50.7,2023-04-15T14:16:02.629Z,2023-04-15T20:23:03Z,4192077093,377,,4192578517,178,,,,,,,,,,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533660989,151,43,1,15,47,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2023-04-15T14:16:03.776Z,2023-04-15T14:34:07Z,4190438453,182,0,4190639331,144,10,4190438451,178,0,4190438447,177,0,4190438455,56,Back,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661123,152,1,1,15,50,b9si1jn1lfxfund69e9ogcu2n,1,10.1,35.2,2023-04-15T14:16:06.626Z,2023-04-15T20:23:11Z,4192579143,178,,4190439141,141,8.0,4190439145,213,5.7,4190439147,1,,4190439143,212,32.2,4190439137,56,Back,4190439135,123,,4190439139,140,35.2,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661221,153,1,1,15,55,b9si1jn1lfxfund69e9ogcu2n,1,34.1,9.1,2023-04-15T14:16:11.124Z,2023-04-15T20:23:22Z,4190439639,141,21.9,4190439635,56,Back,4190439643,213,2.4,4190439637,140,24.6,4192579347,178,,4190439641,212,13.2,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661377,154,1,1,15,57,b9si1jn1lfxfund69e9ogcu2n,1,24.6,21.8,2023-04-15T14:16:13.160Z,2023-04-15T20:23:25Z,4192580229,178,,4190440335,56,Back,4190440343,213,1.0,4190440337,140,28.4,4190440339,141,31.6,4190440341,212,7.8,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661381,155,4,1,15,59,b9si1jn1lfxfund69e9ogcu2n,1,28.6,40.8,2023-04-15T14:16:15.942Z,2023-04-15T20:23:28Z,4190440377,13,,4190440385,285,,4190440381,152,,4190440379,56,Back,4190441137,233,143,4190440383,265,,,,,,,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661507,143,4,1,15,59,7yx5dqhhphyvfisohikodajhv,0,71.4,59.2,2023-04-15T14:16:15.943Z,2023-04-15T20:23:28Z,4190441223,233,155,4190441029,13,,4190441033,152,,4192580427,178,,4190441031,56,Center,4190441039,286,,4190441035,265,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661705,156,1,1,16,4,b9si1jn1lfxfund69e9ogcu2n,1,28,57,2023-04-15T14:16:20.209Z,2023-04-15T20:23:36Z,4192580999,178,,4190442031,5,,4190442039,141,67.8,4190442037,140,25.0,4190442595,189,,4190442035,56,Back,4190442045,213,2.0,4190442033,152,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,4190442041,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661797,157,1,1,16,5,b9si1jn1lfxfund69e9ogcu2n,1,25,67.6,2023-04-15T14:16:21.378Z,2023-04-15T20:23:53Z,4190442483,141,61.1,4190442479,56,Back,4190442481,140,27.4,4190442485,212,5.1,4190442487,213,5.2,4192581927,178,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533661943,158,1,1,16,12,b9si1jn1lfxfund69e9ogcu2n,1,29.2,56.7,2023-04-15T14:16:28.509Z,2023-04-15T20:24:00Z,4190443325,141,28.6,4190443327,212,19.2,4192582961,178,,4190443329,213,4.8,4190443321,56,Back,4190443323,140,30.5,,,,,,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662049,159,1,1,16,14,b9si1jn1lfxfund69e9ogcu2n,1,31.3,30.7,2023-04-15T14:16:30.096Z,2023-04-15T20:24:02Z,4192583121,178,,4190443883,213,1.6,4190443879,141,52.5,4190443881,212,14.8,4190443877,140,31.1,4190443875,56,Back,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662177,160,1,1,16,17,b9si1jn1lfxfund69e9ogcu2n,1,32.8,58.1,2023-04-15T14:16:33.621Z,2023-04-15T20:24:04Z,4190444571,213,1.6,4190444569,212,13.8,4190444561,56,Back,4190444565,140,32.5,4190444567,141,78.4,4192583253,178,,,,,,,,5hu4oy1jz8k1c3ajuiueoo2ga,João Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662283,161,1,1,16,21,b9si1jn1lfxfund69e9ogcu2n,1,35.2,81.8,2023-04-15T14:16:37.311Z,2023-04-15T20:24:07Z,4190445093,140,58.1,4190445099,212,25.1,4190445091,56,Left,4190445097,141,92.4,4190445101,213,0.3,4192583559,178,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662483,162,1,1,16,24,b9si1jn1lfxfund69e9ogcu2n,1,60.8,93.5,2023-04-15T14:16:40.159Z,2023-04-15T20:24:10Z,4190446133,212,7.6,4190446131,141,83.2,4190446135,213,5.1,4190446127,56,Left,4190446129,140,63.6,4192583753,178,,,,,,,,29f3jvukalzylzr19t9phgxgq,Toti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662515,163,1,1,16,26,b9si1jn1lfxfund69e9ogcu2n,1,59.4,87.6,2023-04-15T14:16:42.675Z,2023-04-15T20:24:12Z,4192583893,178,,4190446297,56,Back,4190446299,140,49.1,4190446303,212,11.3,4190446301,141,82.8,4190446305,213,3.4,,,,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662641,164,1,1,16,30,b9si1jn1lfxfund69e9ogcu2n,0,57.2,80.9,2023-04-15T14:16:46.227Z,2023-04-15T20:24:15Z,4190446859,1,,4190446851,141,38.5,4190446855,213,5.5,4190446853,212,39.3,4190446847,56,Center,4190446845,155,,4190446849,140,82.7,4192584083,178,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662625,144,8,1,16,32,7yx5dqhhphyvfisohikodajhv,1,13.1,50.9,2023-04-15T14:16:48.942Z,2023-04-15T20:24:18Z,4190446787,56,Back,4190446949,15,,4192584333,388,,4192083491,384,,,,,,,,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663107,145,12,1,16,34,7yx5dqhhphyvfisohikodajhv,1,6.4,66.6,2023-04-15T14:16:50.845Z,2023-04-15T20:24:22Z,4190461627,212,22.2,4190461633,213,1.2,4192084201,56,Back,4190461609,140,14.7,4190461617,141,96.6,4192584653,178,,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533662979,165,1,1,16,40,b9si1jn1lfxfund69e9ogcu2n,1,87.3,5.5,2023-04-15T14:16:56.734Z,2023-04-15T20:24:25Z,4190448555,140,83.3,4190448557,141,12.9,4190448559,212,6.6,4190448561,213,2.3,4192584921,178,,4190448553,56,Right,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663043,166,1,1,16,42,b9si1jn1lfxfund69e9ogcu2n,0,83.5,12.6,2023-04-15T14:16:58.887Z,2023-04-15T20:24:27Z,4190448865,141,41.5,4190448857,2,,4192084819,224,,4190448867,212,20.2,4190448869,213,1.3,4190448859,155,,4190448861,56,Center,4190448863,140,88.0,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,4192585095,178,,4192084821,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663133,146,12,1,16,43,7yx5dqhhphyvfisohikodajhv,1,7.4,57.3,2023-04-15T14:16:59.812Z,2023-04-15T20:24:39Z,4192585843,388,,4190449203,56,Back,4190449281,15,,4190449213,213,0.2,4190449209,141,63.0,4190449207,140,27.0,4190449211,212,20.9,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663181,147,49,1,16,45,7yx5dqhhphyvfisohikodajhv,1,24.2,60.6,2023-04-15T14:17:01.622Z,2023-04-15T20:24:43Z,,,,,,,,,,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663231,148,1,1,16,45,7yx5dqhhphyvfisohikodajhv,1,24.2,60.6,2023-04-15T14:17:01.737Z,2023-04-15T20:24:46Z,4190449691,213,6.2,4192586499,178,,4190449687,141,58.4,4190449685,140,37.6,4190449689,212,14.1,4190449683,56,Back,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663243,149,1,1,16,46,7yx5dqhhphyvfisohikodajhv,0,37.6,58.4,2023-04-15T14:17:02.523Z,2023-04-15T20:24:50Z,4190449749,213,1.6,4190449741,56,Back,4190449747,212,12.1,4190449745,141,76.2,4190449743,140,36.8,4192586789,178,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663417,167,49,1,16,48,b9si1jn1lfxfund69e9ogcu2n,1,56.3,23.4,2023-04-15T14:17:04.940Z,2023-04-15T20:24:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663505,168,1,1,16,49,b9si1jn1lfxfund69e9ogcu2n,1,55.1,26.5,2023-04-15T14:17:05.007Z,2023-04-15T20:25:00Z,4190451015,1,,4192587583,178,,4190451009,141,75.6,4190451005,56,Back,4190451007,140,34.0,4190451011,212,40.1,4190451013,213,2.2,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663681,169,1,1,16,55,b9si1jn1lfxfund69e9ogcu2n,1,31.7,72.3,2023-04-15T14:17:11.893Z,2023-04-15T20:25:03Z,4190452021,213,4.8,4192587745,178,,4190452005,56,Back,4190452011,141,40.6,4190452007,140,34.2,4190452017,212,21.7,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663743,170,1,1,16,58,b9si1jn1lfxfund69e9ogcu2n,1,34.6,40.6,2023-04-15T14:17:14.184Z,2023-04-15T20:25:10Z,4192588263,178,,4190452341,212,2.9,4190452337,140,37.3,4190452343,213,6.2,4190452335,56,Back,4190452339,141,40.1,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663877,171,1,1,17,0,b9si1jn1lfxfund69e9ogcu2n,1,37.7,31.3,2023-04-15T14:17:16.959Z,2023-04-15T20:25:13Z,4192588461,178,,4190453113,140,42.1,4190453117,212,14.9,4190453109,56,Back,4190453115,141,10.4,4190453119,213,5.0,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533663973,172,1,1,17,3,b9si1jn1lfxfund69e9ogcu2n,1,42.5,13.8,2023-04-15T14:17:19.814Z,2023-04-15T20:25:15Z,4190453627,140,34.7,4190453625,56,Back,4190453629,141,25.8,4192588689,178,,4190453633,213,2.4,4190453631,212,11.6,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664051,173,1,1,17,5,b9si1jn1lfxfund69e9ogcu2n,1,34.7,27.1,2023-04-15T14:17:21.870Z,2023-04-15T20:25:18Z,4190454003,56,Back,4192588889,178,,4190454009,212,12.8,4190454005,140,29.3,4190454011,213,2.0,4190454007,141,43.9,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664189,174,1,1,17,8,b9si1jn1lfxfund69e9ogcu2n,1,29.9,47.3,2023-04-15T14:17:24.935Z,2023-04-15T20:25:21Z,4190454709,212,14.6,4190454705,140,28.9,4190454711,213,1.6,4190454707,141,68.7,4190454703,56,Back,4192589115,178,,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664475,175,1,1,17,12,b9si1jn1lfxfund69e9ogcu2n,1,33.4,78.1,2023-04-15T14:17:28.581Z,2023-04-15T20:25:23Z,4190456119,155,,4190456135,1,,4190456133,213,0.2,4190456123,140,75.2,4190456125,141,90.9,4192589313,178,,4190456127,212,44.7,4190456121,56,Left,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664497,176,1,1,17,20,b9si1jn1lfxfund69e9ogcu2n,0,87,81.7,2023-04-15T14:17:36.088Z,2023-04-15T20:25:27Z,4190456265,212,13.9,4190456255,140,86.8,4190456251,56,Center,4192589621,178,,4190456269,213,4.7,4190456259,141,61.2,,,,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533664563,150,1,1,17,20,7yx5dqhhphyvfisohikodajhv,0,13.8,34.1,2023-04-15T14:17:36.855Z,2023-04-15T20:25:29Z,4190456625,213,5.3,4190456621,141,19.4,4192589847,178,,4190456623,212,11.7,4190456619,140,19.5,4190456617,56,Back,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
