id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,assist
2494322871,173,1,1,19,32,6eqit8ye8aomdsrrq0hk3v7gh,1,46.9,19.2,2022-12-31T12:50:42.959Z,2022-12-31T20:53:15Z,3961848227,141,43.6,3962242929,178,,3961848231,213,0.7,3961848229,212,25.6,3961848223,56,Center,3961848225,140,65.5,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322873,174,1,1,19,33,6eqit8ye8aomdsrrq0hk3v7gh,1,65.5,43.6,2022-12-31T12:50:44.364Z,2022-12-31T20:53:20Z,3961848239,141,34.8,3961848237,140,62.6,3961848243,213,4.2,3961848241,212,6.7,3961848235,56,Center,3962242941,178,,,,,,,,3ikhefktnj44ys7rqjzr5q09h,A. Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322875,175,1,1,19,34,6eqit8ye8aomdsrrq0hk3v7gh,0,62.6,34.3,2022-12-31T12:50:44.922Z,2022-12-31T20:53:24Z,3961848251,141,44.0,3962242969,178,,3961848253,212,26.4,3961848249,140,86.9,3961848279,4,,3961848255,213,0.3,3961848247,56,Center,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494362115,786,59,1,19,35,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-12-31T12:50:46.677Z,2022-12-31T20:53:37Z,3962058717,56,Back,,,,,,,,,,,,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322885,197,49,1,19,36,b9si1jn1lfxfund69e9ogcu2n,1,13.8,59.3,2022-12-31T12:50:46.790Z,2022-12-31T20:53:41Z,,,,,,,,,,,,,,,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322899,198,1,1,19,46,b9si1jn1lfxfund69e9ogcu2n,1,14.7,55.7,2022-12-31T12:50:56.791Z,2022-12-31T20:54:44Z,3961848429,213,4.6,3961848421,56,Back,3962243201,178,,3961848427,212,15.2,3961848425,141,33.5,3961848423,140,12.8,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322919,199,1,1,19,49,b9si1jn1lfxfund69e9ogcu2n,1,12.7,34.1,2022-12-31T12:50:59.722Z,2022-12-31T20:54:47Z,3962243213,178,,3961848505,213,2.0,3961848503,212,14.7,3961848499,140,7.4,3961848501,141,54.1,3961848497,56,Back,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322927,200,1,1,19,52,b9si1jn1lfxfund69e9ogcu2n,1,6.8,55.1,2022-12-31T12:51:02.716Z,2022-12-31T20:54:50Z,3961848559,213,1.5,3961848551,56,Back,3961848557,212,12.4,3962243225,178,,3961848555,141,73.3,3961848553,140,8.0,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322939,201,1,1,19,54,b9si1jn1lfxfund69e9ogcu2n,1,11.1,72.8,2022-12-31T12:51:05.613Z,2022-12-31T20:54:57Z,3961848617,140,18.5,3961848619,141,96.3,3961848621,212,17.8,3961848615,56,Back,3962243239,178,,3961848623,213,1.1,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322951,202,1,1,19,57,b9si1jn1lfxfund69e9ogcu2n,0,19.1,94.6,2022-12-31T12:51:07.832Z,2022-12-31T20:55:00Z,3961848657,140,33.5,3961848661,212,15.9,3961848659,141,100.0,3961848655,56,Back,3961848663,213,0.3,3962243259,178,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322955,176,5,1,19,58,6eqit8ye8aomdsrrq0hk3v7gh,1,66,-1.4,2022-12-31T12:51:08.915Z,2022-12-31T20:55:04Z,3961848669,56,Right,3961848671,347,,3961848673,233,203,,,,,,,,,,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322953,203,5,1,19,58,b9si1jn1lfxfund69e9ogcu2n,0,34,101.4,2022-12-31T12:51:08.915Z,2022-12-31T20:55:04Z,3961848667,347,,3961848665,56,Back,3961848677,233,176,,,,,,,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494322989,177,1,1,20,14,6eqit8ye8aomdsrrq0hk3v7gh,1,63.8,0,2022-12-31T12:51:24.733Z,2022-12-31T20:55:09Z,3961848839,56,Back,3961848843,141,7.7,3961848837,107,,3961848845,212,25.1,3961848849,1,,3961848847,213,2.9,3961848841,140,40.7,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323003,178,1,1,20,18,6eqit8ye8aomdsrrq0hk3v7gh,1,39,10.2,2022-12-31T12:51:29.682Z,2022-12-31T20:55:14Z,3961848915,213,2.2,3961848913,212,31.6,3962243309,178,,3961848907,56,Back,3961848911,141,46.8,3961848909,140,20.5,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323009,179,1,1,20,24,6eqit8ye8aomdsrrq0hk3v7gh,1,20.9,47.9,2022-12-31T12:51:34.913Z,2022-12-31T20:55:17Z,3961848925,56,Back,3961848933,213,1.2,3962243323,178,,3961848927,140,26.1,3961848929,141,68.1,3961848931,212,14.8,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323011,180,1,1,20,26,6eqit8ye8aomdsrrq0hk3v7gh,1,32.4,74.2,2022-12-31T12:51:37.201Z,2022-12-31T20:55:22Z,3961848953,56,Back,3961848955,140,45.0,3962243357,178,,3961848957,141,91.5,3961848961,213,0.7,3961848959,212,17.7,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323017,181,1,1,20,28,6eqit8ye8aomdsrrq0hk3v7gh,1,45,91.5,2022-12-31T12:51:39.218Z,2022-12-31T20:55:27Z,3961848995,213,3.9,3961848993,212,14.6,3961848989,140,35.4,3961848991,141,76.0,3961848987,56,Back,3962243371,178,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323021,182,1,1,20,33,6eqit8ye8aomdsrrq0hk3v7gh,1,41.1,71.1,2022-12-31T12:51:43.827Z,2022-12-31T20:55:32Z,3961849025,212,11.6,3961849023,141,58.1,3961849021,140,34.0,3961849019,56,Back,3961849027,213,4.0,3962243381,178,,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323025,183,1,1,20,39,6eqit8ye8aomdsrrq0hk3v7gh,1,40.1,64.9,2022-12-31T12:51:50.652Z,2022-12-31T20:55:36Z,3961849071,140,38.2,3961849077,213,4.6,3962243401,178,,3961849069,56,Back,3961849075,212,24.0,3961849073,141,29.7,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323031,184,1,1,20,42,6eqit8ye8aomdsrrq0hk3v7gh,1,38.2,29.7,2022-12-31T12:51:52.951Z,2022-12-31T20:55:41Z,3961849139,212,17.9,3961849137,141,56.0,3961849135,140,37.7,3961849141,213,1.6,3962243411,178,,3961849133,56,Back,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323035,185,1,1,20,45,6eqit8ye8aomdsrrq0hk3v7gh,1,39.8,62.3,2022-12-31T12:51:56.366Z,2022-12-31T20:55:45Z,3962243419,178,,3961849195,141,83.8,3961849193,140,43.9,3961849199,213,1.3,3961849191,56,Back,3961849197,212,15.2,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323041,186,1,1,20,47,6eqit8ye8aomdsrrq0hk3v7gh,1,44.1,83.6,2022-12-31T12:51:58.140Z,2022-12-31T20:55:49Z,3962243435,178,,3961849267,56,Left,3961849275,213,0.4,3961849269,140,63.7,3961849271,141,97.5,3961849273,212,22.6,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323049,188,1,1,20,53,6eqit8ye8aomdsrrq0hk3v7gh,1,69.4,94.2,2022-12-31T12:52:04.469Z,2022-12-31T20:57:45Z,3961849343,141,85.1,3961849345,212,11.6,3961849339,56,Left,3961849347,213,3.7,3962243801,178,,3961849341,140,60.0,,,,,,,e5eiuko5p1yms97xndrvcr0bu,A. Garnacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323051,189,1,1,20,55,6eqit8ye8aomdsrrq0hk3v7gh,0,60.5,82.6,2022-12-31T12:52:06.595Z,2022-12-31T20:57:57Z,3962243849,178,,3961849367,56,Center,3961849369,140,68.2,3961849375,213,5.0,3961849373,212,34.0,3961849365,155,,3961849371,141,34.0,3961849377,1,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323047,204,61,1,20,57,b9si1jn1lfxfund69e9ogcu2n,0,29.1,62.2,2022-12-31T12:52:08.004Z,2022-12-31T20:58:05Z,3962243883,178,,3961849337,56,Back,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323053,190,1,1,21,0,6eqit8ye8aomdsrrq0hk3v7gh,1,71.5,13.1,2022-12-31T12:52:11.061Z,2022-12-31T20:58:09Z,3961849421,212,9.9,3961849419,141,27.4,3961849417,140,73.2,3962243907,178,,3961849423,213,1.4,3961849415,56,Center,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323057,191,1,1,21,1,6eqit8ye8aomdsrrq0hk3v7gh,1,73.2,27.4,2022-12-31T12:52:11.894Z,2022-12-31T20:58:13Z,3961849451,141,13.2,3961849455,213,4.4,3961849453,212,10.0,3961849449,140,70.6,3961849447,56,Right,3962243921,178,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323063,192,1,1,21,2,6eqit8ye8aomdsrrq0hk3v7gh,1,70.5,12.3,2022-12-31T12:52:13.367Z,2022-12-31T20:58:17Z,3962243939,178,,3961849513,140,81.7,3961849515,141,9.8,3961849517,212,11.9,3961849511,56,Right,3961849519,213,6.1,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323065,193,1,1,21,5,6eqit8ye8aomdsrrq0hk3v7gh,1,76.5,9.7,2022-12-31T12:52:16.146Z,2022-12-31T20:58:35Z,3961849561,140,70.9,3961849567,213,3.6,3961849559,56,Right,3961849565,212,6.7,3961849563,141,4.9,3962244017,178,,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323067,194,1,1,21,6,6eqit8ye8aomdsrrq0hk3v7gh,1,70.7,4.9,2022-12-31T12:52:17.070Z,2022-12-31T20:58:40Z,3961849591,213,1.8,3961849587,141,16.5,3961849589,212,8.1,3962244045,178,,3961849583,56,Right,3961849585,140,68.8,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323073,195,1,1,21,7,6eqit8ye8aomdsrrq0hk3v7gh,1,68.8,16.5,2022-12-31T12:52:18.159Z,2022-12-31T20:58:44Z,3962244069,178,,3961849645,140,63.7,3961849643,56,Right,3961849651,213,2.8,3961849647,141,19.2,3961849649,212,5.7,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323075,196,1,1,21,11,6eqit8ye8aomdsrrq0hk3v7gh,1,67.7,13.5,2022-12-31T12:52:21.732Z,2022-12-31T20:58:48Z,3961849669,56,Right,3961849675,212,6.6,3962244087,178,,3961849673,141,4.0,3961849671,140,68.9,3961849677,213,4.9,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323089,197,1,1,21,12,6eqit8ye8aomdsrrq0hk3v7gh,1,68.2,4.6,2022-12-31T12:52:23.429Z,2022-12-31T20:58:51Z,3961849739,213,2.3,3961849731,56,Back,3962244099,178,,3961849737,212,35.5,3961849741,1,,3961849735,141,44.8,3961849733,140,46.6,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323093,198,1,1,21,17,6eqit8ye8aomdsrrq0hk3v7gh,1,46.9,53.9,2022-12-31T12:52:27.908Z,2022-12-31T20:58:58Z,3961849759,140,52.0,3961849757,56,Center,3961849761,141,71.7,3962244141,178,,3961849765,213,1.2,3961849763,212,13.2,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323099,199,1,1,21,18,6eqit8ye8aomdsrrq0hk3v7gh,1,52.3,71.7,2022-12-31T12:52:28.930Z,2022-12-31T20:59:01Z,3962244153,178,,3961849803,56,Back,3961849805,140,48.4,3961849809,212,11.4,3961849811,213,4.3,3961849807,141,56.0,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323103,200,1,1,21,19,6eqit8ye8aomdsrrq0hk3v7gh,1,51.3,54.6,2022-12-31T12:52:30.250Z,2022-12-31T20:59:03Z,3962244163,178,,3961849841,212,6.9,3961849835,56,Center,3961849839,141,54.5,3961849837,140,57.9,3961849843,213,6.3,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323105,201,1,1,21,21,6eqit8ye8aomdsrrq0hk3v7gh,1,57.9,54.5,2022-12-31T12:52:32.002Z,2022-12-31T20:59:08Z,3962244179,178,,3961849853,140,51.8,3961849855,141,54.2,3961849859,213,3.2,3961849857,212,6.4,3961849851,56,Center,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323113,202,1,1,21,23,6eqit8ye8aomdsrrq0hk3v7gh,0,52,53.4,2022-12-31T12:52:34.305Z,2022-12-31T20:59:15Z,3961849905,141,14.4,3961849903,140,72.3,3962244199,178,,3961849899,155,,3961849901,56,Right,3961849911,1,,3961849907,212,34.0,3961849909,213,5.4,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323115,205,1,1,21,26,b9si1jn1lfxfund69e9ogcu2n,1,27.2,86.8,2022-12-31T12:52:36.733Z,2022-12-31T20:59:21Z,3961849917,3,,3961849927,213,3.4,3962244233,388,,3961849921,140,19.7,3961849919,56,Back,3961849923,141,83.8,3961849925,212,8.1,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323117,206,49,1,21,27,b9si1jn1lfxfund69e9ogcu2n,1,19,87.1,2022-12-31T12:52:38.444Z,2022-12-31T20:59:27Z,,,,,,,,,,,,,,,,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323125,207,1,1,21,29,b9si1jn1lfxfund69e9ogcu2n,1,13.7,93.7,2022-12-31T12:52:40.541Z,2022-12-31T20:59:31Z,3961849989,213,4.1,3961849981,56,Back,3961849987,212,9.2,3962244257,178,,3961849985,141,82.9,3961849983,140,8.4,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323135,208,1,1,21,32,b9si1jn1lfxfund69e9ogcu2n,0,8.4,82.9,2022-12-31T12:52:43.670Z,2022-12-31T20:59:38Z,3961850051,1,,3961850039,157,,3961850043,140,57.7,3961850045,141,81.6,3962244283,178,,3961850049,213,6.3,3961850047,212,51.8,3961850041,56,Left,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323139,203,1,1,21,36,6eqit8ye8aomdsrrq0hk3v7gh,0,44.5,12,2022-12-31T12:52:46.791Z,2022-12-31T20:59:41Z,3961850077,140,57.9,3961850083,213,5.7,3961850079,141,0.0,3961850073,3,,3961850081,212,17.0,3961850075,56,Right,3962244287,388,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323143,204,5,1,21,37,6eqit8ye8aomdsrrq0hk3v7gh,0,56.8,-2,2022-12-31T12:52:48.553Z,2022-12-31T21:00:04Z,3961850099,347,,3961850147,233,209,3961850097,56,Right,,,,,,,,,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323157,209,5,1,21,37,b9si1jn1lfxfund69e9ogcu2n,1,43.2,102,2022-12-31T12:52:48.553Z,2022-12-31T21:00:04Z,3961850143,233,204,3961850141,347,,3961850139,56,Back,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323163,210,1,1,21,43,b9si1jn1lfxfund69e9ogcu2n,1,44.4,100,2022-12-31T12:52:54.118Z,2022-12-31T21:00:09Z,3961850177,107,,3961850185,212,8.9,3961850183,141,91.2,3961850179,56,Back,3961850181,140,39.6,3961850187,213,4.1,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323167,211,1,1,21,47,b9si1jn1lfxfund69e9ogcu2n,1,39.5,87.5,2022-12-31T12:52:57.976Z,2022-12-31T21:00:14Z,3961850207,213,3.6,3961850199,56,Back,3961850201,140,24.9,3962244421,178,,3961850203,141,77.4,3961850205,212,16.8,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323177,212,1,1,21,49,b9si1jn1lfxfund69e9ogcu2n,1,24.9,77.4,2022-12-31T12:53:00.178Z,2022-12-31T21:00:20Z,3961850287,141,48.6,3961850291,213,4.0,3961850289,212,26.1,3961850283,56,Back,3962244441,178,,3961850285,140,8.4,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323191,213,1,1,21,54,b9si1jn1lfxfund69e9ogcu2n,0,11.4,38,2022-12-31T12:53:05.317Z,2022-12-31T21:00:22Z,3961850359,1,,3962244455,178,,3961850351,140,59.1,3961850357,213,5.8,3961850347,155,,3961850355,212,56.8,3961850353,141,0.0,3961850349,56,Right,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323201,205,5,1,21,56,6eqit8ye8aomdsrrq0hk3v7gh,1,41.1,101.3,2022-12-31T12:53:07.614Z,2022-12-31T21:00:27Z,3961850393,347,,3961850391,56,Back,3961850409,233,214,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323193,214,5,1,21,56,b9si1jn1lfxfund69e9ogcu2n,0,58.9,-1.3,2022-12-31T12:53:07.614Z,2022-12-31T21:00:27Z,3961850361,56,Right,3961850363,347,,3961850419,233,205,,,,,,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323231,206,1,1,22,5,6eqit8ye8aomdsrrq0hk3v7gh,1,40.5,100,2022-12-31T12:53:16.204Z,2022-12-31T21:00:33Z,3961850567,141,95.9,3961850561,107,,3961850569,212,15.3,3961850563,56,Back,3961850565,140,26.4,3961850571,213,3.4,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323247,207,1,1,22,11,6eqit8ye8aomdsrrq0hk3v7gh,1,26.4,72,2022-12-31T12:53:22.581Z,2022-12-31T21:00:39Z,3961850643,56,Back,3961850645,140,23.2,3962244535,178,,3961850651,213,4.6,3961850647,141,35.8,3961850649,212,24.8,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323253,208,1,1,22,15,6eqit8ye8aomdsrrq0hk3v7gh,0,28.9,27.1,2022-12-31T12:53:25.964Z,2022-12-31T21:00:46Z,3961850693,213,6.1,3961850685,56,Right,3961850683,155,,3962244551,178,,3961850695,1,,3961850689,141,13.5,3961850691,212,51.0,3961850687,140,76.7,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323265,215,1,1,22,19,b9si1jn1lfxfund69e9ogcu2n,1,26.5,86,2022-12-31T12:53:29.765Z,2022-12-31T21:00:51Z,3961850753,212,10.1,3961850749,140,35.0,3961850755,213,0.5,3962244581,388,,3961850747,56,Back,3961850751,141,93.1,3961850745,3,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323269,216,49,1,22,20,b9si1jn1lfxfund69e9ogcu2n,1,35.5,93.1,2022-12-31T12:53:31.197Z,2022-12-31T21:00:55Z,,,,,,,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323271,217,1,1,22,21,b9si1jn1lfxfund69e9ogcu2n,0,35.5,93.1,2022-12-31T12:53:32.257Z,2022-12-31T21:00:58Z,3962244599,178,,3961850777,213,5.7,3961850771,140,46.1,3961850767,155,,3961850773,141,81.9,3961850775,212,13.5,3961850769,56,Back,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323275,209,1,1,22,23,6eqit8ye8aomdsrrq0hk3v7gh,1,53.9,19.2,2022-12-31T12:53:33.792Z,2022-12-31T21:01:04Z,3961850803,141,18.5,3961850805,212,6.9,3962244613,178,,3961850797,3,,3961850807,213,6.2,3961850801,140,60.5,3961850799,56,Right,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323277,210,49,1,22,23,6eqit8ye8aomdsrrq0hk3v7gh,1,60.5,18.2,2022-12-31T12:53:34.482Z,2022-12-31T21:01:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323281,211,1,1,22,23,6eqit8ye8aomdsrrq0hk3v7gh,1,60.5,18.2,2022-12-31T12:53:34.570Z,2022-12-31T21:01:23Z,3961850837,213,4.1,3962244687,178,,3961850831,140,54.9,3961850829,56,Right,3961850833,141,7.1,3961850835,212,9.6,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323291,212,1,1,22,24,6eqit8ye8aomdsrrq0hk3v7gh,1,54.6,7.1,2022-12-31T12:53:35.578Z,2022-12-31T21:01:27Z,3961850899,141,11.3,3961850897,140,66.6,3962244697,178,,3961850903,213,0.2,3961850901,212,12.9,3961850895,56,Right,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323293,213,1,1,22,27,6eqit8ye8aomdsrrq0hk3v7gh,1,69.8,2.2,2022-12-31T12:53:38.551Z,2022-12-31T21:01:31Z,3961850921,213,0.3,3961850919,212,11.2,3962244713,178,,3961850915,140,80.1,3961850913,56,Right,3961850917,141,6.7,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323299,214,1,1,22,29,6eqit8ye8aomdsrrq0hk3v7gh,0,80.6,6.7,2022-12-31T12:53:40.684Z,2022-12-31T21:01:38Z,3961850945,56,Center,3961850951,212,19.1,3961850947,140,79.5,3962244761,178,,3961850949,141,34.8,3961850953,213,1.6,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494323301,218,1,1,22,30,b9si1jn1lfxfund69e9ogcu2n,0,21.6,71.9,2022-12-31T12:53:41.542Z,2022-12-31T21:01:42Z,3961850959,140,22.3,3962244781,178,,3961850963,212,7.9,3961850965,213,1.5,3961850957,56,Back,3961850961,141,83.4,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
